,how,did,the,black,death,make,it,to,the,mediterranean,and,europe,?
regular,0.2358456701040268,0.26963475346565247,0.3214086890220642,0.18372909724712372,0.045517269521951675,0.28185728192329407,0.20083460211753845,0.30861178040504456,0.3214086890220642,0.18410199880599976,0.3054477870464325,0.18358133733272552,0.18334713578224182
passengers,0.1846436709165573,0.15187346935272217,0.23639188706874847,0.1348090022802353,0.14507149159908295,0.1574845016002655,0.1956021934747696,0.2831176817417145,0.23639188706874847,0.22388947010040283,0.26762738823890686,0.20614995062351227,0.15951235592365265
on,0.32655060291290283,0.2670976221561432,0.5107308030128479,0.18663345277309418,0.16915851831436157,0.27031177282333374,0.4529881477355957,0.41031414270401,0.5107308030128479,0.18215149641036987,0.4077630043029785,0.250590980052948,0.2714994251728058
merchant,0.15459811687469482,0.22422932088375092,0.18435479700565338,0.16281414031982422,0.15611371397972107,0.14013288915157318,0.1506783366203308,0.19136545062065125,0.18435479700565338,0.251970499753952,0.2584588825702667,0.18335457146167755,0.07701034098863602
ships,0.2237572818994522,0.20675621926784515,0.279244989156723,0.1404688060283661,0.1011112704873085,0.24553410708904266,0.18837276101112366,0.2895524799823761,0.279244989156723,0.3774784803390503,0.27834877371788025,0.26468467712402344,0.18477600812911987
.,0.3287222981452942,0.35288307070732117,0.5934505462646484,0.24577875435352325,0.24631039798259735,0.3547073304653168,0.5593622326850891,0.4645031690597534,0.5934505462646484,0.22951528429985046,0.588965117931366,0.31984585523605347,0.4130953550338745
,how,did,the,black,death,make,it,to,the,mediterranean,and,europe,?
the,0.33890387415885925,0.34736719727516174,1.0,0.28466513752937317,0.21438048779964447,0.3146495521068573,0.6251175999641418,0.535392165184021,1.0,0.33625227212905884,0.5171257257461548,0.34463706612586975,0.22068053483963013
black,0.2023327350616455,0.14310608804225922,0.28466513752937317,1.0,0.1932034194469452,0.19728462398052216,0.2078537493944168,0.23292754590511322,0.28466513752937317,0.2222985029220581,0.24407927691936493,0.21574854850769043,0.15159966051578522
death,0.19782234728336334,0.2252790331840515,0.21438048779964447,0.1932034194469452,0.9999998807907104,0.13435788452625275,0.16903388500213623,0.19568277895450592,0.21438048779964447,0.067357636988163,0.1816639006137848,0.13585270941257477,0.21149799227714539
is,0.22544461488723755,0.19247472286224365,0.5823672413825989,0.20887219905853271,0.17991963028907776,0.3331545889377594,0.6328473687171936,0.42745086550712585,0.5823672413825989,0.20570845901966095,0.3859752118587494,0.20961034297943115,0.22961433231830597
thought,0.3918285071849823,0.482954740524292,0.3509289622306824,0.20395568013191223,0.18990783393383026,0.3360349237918854,0.3732614517211914,0.3858291208744049,0.3509289622306824,0.21423983573913574,0.34702804684638977,0.26119598746299744,0.2600135803222656
to,0.44169697165489197,0.4452643394470215,0.535392165184021,0.23292754590511322,0.19568277895450592,0.497876912355423,0.513711154460907,1.0,0.535392165184021,0.22875052690505981,0.48971283435821533,0.24889446794986725,0.29463258385658264
have,0.4370637536048889,0.3783526122570038,0.40389683842658997,0.22332455217838287,0.15326929092407227,0.49406614899635315,0.40974161028862,0.4544740617275238,0.40389683842658997,0.21532753109931946,0.4711785912513733,0.2433963268995285,0.32991164922714233
originated,0.1785028874874115,0.22027955949306488,0.3238855004310608,0.2249775379896164,0.10236097872257233,0.1187053918838501,0.26846012473106384,0.2391701340675354,0.3238855004310608,0.29638397693634033,0.22346311807632446,0.27873051166534424,0.11205674707889557
in,0.2601168751716614,0.2593238651752472,0.6662389636039734,0.20407067239284515,0.18743370473384857,0.268858402967453,0.5130809545516968,0.45010748505592346,0.6662389636039734,0.23178455233573914,0.4954058527946472,0.33061710000038147,0.20430970191955566
the,0.33890387415885925,0.34736719727516174,1.0,0.28466513752937317,0.21438048779964447,0.3146495521068573,0.6251175999641418,0.535392165184021,1.0,0.33625227212905884,0.5171257257461548,0.34463706612586975,0.22068053483963013
arid,0.1184176579117775,0.16217780113220215,0.2454749345779419,0.1584632694721222,0.08777419477701187,0.07692740112543106,0.20452044904232025,0.2003324329853058,0.2454749345779419,0.44796469807624817,0.22523178160190582,0.2587001621723175,0.13261376321315765
plains,0.16058160364627838,0.12962882220745087,0.291370153427124,0.22765842080116272,0.11322172731161118,0.11646535247564316,0.18714746832847595,0.20378006994724274,0.291370153427124,0.31913554668426514,0.30582091212272644,0.203735813498497,0.15602469444274902
of,0.2480744868516922,0.2513895630836487,0.733189046382904,0.23966942727565765,0.23778599500656128,0.2912110388278961,0.38761502504348755,0.41548454761505127,0.733189046382904,0.272215873003006,0.5116966962814331,0.29299741983413696,0.1826142966747284
central,0.1351521760225296,0.14962437748908997,0.3417201042175293,0.21332573890686035,0.1732606142759323,0.15244729816913605,0.28471311926841736,0.21511952579021454,0.3417201042175293,0.20950032770633698,0.2465941160917282,0.2893555164337158,0.14787602424621582
asia,0.15617841482162476,0.19509263336658478,0.2838890850543976,0.19056859612464905,0.11942189931869507,0.16937823593616486,0.24346306920051575,0.22411112487316132,0.2838890850543976,0.3764021694660187,0.26469188928604126,0.6662018895149231,0.1340748518705368
",",0.22659391164779663,0.3015086054801941,0.4933079481124878,0.23807229101657867,0.2070959210395813,0.324553906917572,0.48329564929008484,0.44245919585227966,0.4933079481124878,0.2047611027956009,0.6633074283599854,0.2542513906955719,0.31091248989105225
where,0.41728174686431885,0.24159270524978638,0.5003893971443176,0.1594732403755188,0.166978120803833,0.2980242967605591,0.36972272396087646,0.47735077142715454,0.5003893971443176,0.2172498106956482,0.43859338760375977,0.2320680469274521,0.24793872237205505
it,0.36714982986450195,0.2993364930152893,0.6251175999641418,0.2078537493944168,0.16903388500213623,0.40787607431411743,0.9999999403953552,0.513711154460907,0.6251175999641418,0.2698756158351898,0.40957894921302795,0.2849960923194885,0.25732165575027466
then,0.36093711853027344,0.303744375705719,0.4297412931919098,0.2085765302181244,0.22313891351222992,0.3666639029979706,0.39228495955467224,0.5203860402107239,0.4297412931919098,0.20057320594787598,0.4372139573097229,0.13028641045093536,0.2884598970413208
travelled,0.19413423538208008,0.24976108968257904,0.28573641180992126,0.09514720737934113,0.17643298208713531,0.1389126032590866,0.17778511345386505,0.32007718086242676,0.28573641180992126,0.2479085922241211,0.23801304399967194,0.33508506417274475,0.07473312318325043
along,0.2501010298728943,0.18832118809223175,0.39495137333869934,0.20334157347679138,0.14393313229084015,0.18743456900119781,0.23895776271820068,0.2976071536540985,0.39495137333869934,0.21669724583625793,0.4213258922100067,0.18191732466220856,0.17134909331798553
the,0.33890387415885925,0.34736719727516174,1.0,0.28466513752937317,0.21438048779964447,0.3146495521068573,0.6251175999641418,0.535392165184021,1.0,0.33625227212905884,0.5171257257461548,0.34463706612586975,0.22068053483963013
silk,0.20897255837917328,0.13654546439647675,0.274575799703598,0.26920902729034424,0.09039890021085739,0.23257574439048767,0.2769758999347687,0.24740532040596008,0.274575799703598,0.2628820836544037,0.1974489837884903,0.24761182069778442,0.04509759321808815
road,0.1258651167154312,0.10854122787714005,0.27181798219680786,0.063839390873909,0.10562704503536224,0.13842478394508362,0.20383746922016144,0.21026462316513062,0.27181798219680786,0.17199526727199554,0.21445010602474213,0.1524418294429779,0.10894691944122314
",",0.22659391164779663,0.3015086054801941,0.4933079481124878,0.23807229101657867,0.2070959210395813,0.324553906917572,0.48329564929008484,0.44245919585227966,0.4933079481124878,0.2047611027956009,0.6633074283599854,0.2542513906955719,0.31091248989105225
reaching,0.17848993837833405,0.2354024350643158,0.3691650927066803,0.18396301567554474,0.19599486887454987,0.19837720692157745,0.3047371208667755,0.3080388903617859,0.3691650927066803,0.2637210786342621,0.28342321515083313,0.2519626319408417,0.13075216114521027
crimea,0.14514468610286713,0.19160610437393188,0.3109849691390991,0.25604668259620667,0.2191784828901291,0.1167653501033783,0.18660420179367065,0.19297826290130615,0.3109849691390991,0.34400835633277893,0.24811206758022308,0.30681949853897095,0.18828053772449493
by,0.34370526671409607,0.18574509024620056,0.4408751428127289,0.1966358721256256,0.23285827040672302,0.2695997655391693,0.40926623344421387,0.33534231781959534,0.4408751428127289,0.17718994617462158,0.4289871156215668,0.2368858903646469,0.17966607213020325
1343,-0.00015197694301605225,0.049717798829078674,-7.962640665937215e-05,0.013091905042529106,0.12475994229316711,0.0558539554476738,0.05369758978486061,0.03659600391983986,-7.962640665937215e-05,0.035223789513111115,0.027919426560401917,-0.008536459878087044,-0.05971454828977585
.,0.3287222981452942,0.35288307070732117,0.5934505462646484,0.24577875435352325,0.24631039798259735,0.3547073304653168,0.5593622326850891,0.4645031690597534,0.5934505462646484,0.22951528429985046,0.588965117931366,0.31984585523605347,0.4130953550338745
