,how,much,saharan,dust,remains,in,the,air,over,the,amazon,each,year,?
transported,0.20179246366024017,0.3093987703323364,0.2331775575876236,0.21931618452072144,0.20834659039974213,0.265825092792511,0.2550795376300812,0.29399874806404114,0.2658388316631317,0.2550795376300812,0.21860341727733612,0.2096906453371048,0.08983765542507172,0.1354173868894577
by,0.34370526671409607,0.24959969520568848,0.14715154469013214,0.1268737018108368,0.14384661614894867,0.370934396982193,0.4408751428127289,0.19110813736915588,0.29360154271125793,0.4408751428127289,0.16320857405662537,0.29190269112586975,0.28805047273635864,0.17966607213020325
wind,0.18648548424243927,0.23556813597679138,0.1326339840888977,0.36152732372283936,0.15713700652122498,0.2197054922580719,0.2338196188211441,0.23579004406929016,0.25731027126312256,0.2338196188211441,0.1388091892004013,0.18433184921741486,0.16870826482772827,0.17669273912906647
from,0.22939439117908478,0.24480824172496796,0.1843232661485672,0.21349763870239258,0.22305043041706085,0.4274188280105591,0.40150508284568787,0.20934231579303741,0.37539660930633545,0.40150508284568787,0.08236479759216309,0.22863267362117767,0.2101740688085556,0.19969791173934937
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.2032151222229004,0.8463922739028931,0.28134268522262573,0.21373987197875977,0.16193874180316925,0.23516924679279327,0.2669728100299835,0.24398937821388245,0.23516924679279327,0.26794329285621643,0.09896079450845718,0.13338042795658112,0.17314527928829193
to,0.44169697165489197,0.40610215067863464,0.1859264075756073,0.26756495237350464,0.2588605582714081,0.45010748505592346,0.535392165184021,0.24103909730911255,0.38635820150375366,0.535392165184021,0.17033490538597107,0.3941934108734131,0.23523004353046417,0.29463258385658264
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.2036246955394745,0.2874300479888916,0.13802170753479004,0.11203856021165848,0.12227833271026611,0.260541707277298,0.1780538111925125,0.18121705949306488,0.260541707277298,1.0000001192092896,0.1488005518913269,0.1589571088552475,0.18144656717777252
:,-0.11215605586767197,-0.15719901025295258,-0.04848221689462662,-0.13309550285339355,-0.08500398695468903,0.020521078258752823,-0.03403344005346298,-0.0015848929760977626,-0.04765736311674118,-0.03403344005346298,-0.12260514497756958,-0.019449636340141296,0.05222936347126961,-0.07156077772378922
an,0.2520636022090912,0.2866077721118927,0.18735583126544952,0.17542733252048492,0.17921820282936096,0.2605783939361572,0.4207492768764496,0.18705463409423828,0.22070914506912231,0.4207492768764496,0.16257908940315247,0.20307137072086334,0.17045794427394867,0.19793890416622162
average,0.2824462950229645,0.3068808615207672,0.15901263058185577,0.16783887147903442,0.15988972783088684,0.23465414345264435,0.27058175206184387,0.2073809653520584,0.23075373470783234,0.27058175206184387,0.24211540818214417,0.307219535112381,0.2935159504413605,0.21764592826366425
182,-0.008338738232851028,0.04343903809785843,0.027111608535051346,-0.0033743770327419043,-0.004899155348539352,-0.06727173179388046,0.03700842335820198,-0.013468530960381031,-0.05512688681483269,0.03700842335820198,-0.02199956402182579,0.007586492691189051,0.015118954703211784,-0.048216577619314194
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.3791847825050354,0.277012437582016,0.18845590949058533,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.31234797835350037,0.20730508863925934,0.19077828526496887,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.36136594414711,0.733189046382904,0.20143137872219086,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.22320112586021423,0.2346910536289215,0.13802170753479004,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.2937524914741516,0.22266456484794617,0.2122032791376114,0.27946600317955017,0.3841303884983063,0.40399202704429626,0.1778942495584488,0.2778770923614502,0.40399202704429626,0.15230076014995575,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.22194939851760864,0.1902000457048416,0.36643874645233154,0.23715034127235413,0.2766501307487488,0.3168978691101074,0.3270476460456848,0.2942170798778534,0.3168978691101074,0.2061614990234375,0.1739351749420166,0.21624219417572021,0.2240144908428192
out,0.3963836133480072,0.3749011158943176,0.21854448318481445,0.29918667674064636,0.24831503629684448,0.3576207756996155,0.39404502511024475,0.23276498913764954,0.38542792201042175,0.39404502511024475,0.15031638741493225,0.2757948637008667,0.2501937747001648,0.22020699083805084
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.36136594414711,0.733189046382904,0.20143137872219086,0.38460010290145874,0.2578314542770386,0.1826142966747284
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.2032151222229004,0.8463922739028931,0.28134268522262573,0.21373987197875977,0.16193874180316925,0.23516924679279327,0.2669728100299835,0.24398937821388245,0.23516924679279327,0.26794329285621643,0.09896079450845718,0.13338042795658112,0.17314527928829193
each,0.4183253347873688,0.24609963595867157,0.10453969240188599,0.15729188919067383,0.1929900348186493,0.30816060304641724,0.470844566822052,0.11661766469478607,0.3201068937778473,0.470844566822052,0.1488005518913269,1.0,0.286208838224411,0.21173812448978424
year,0.19631797075271606,0.2093992531299591,0.1319199949502945,0.10882840305566788,0.16661414504051208,0.3359307050704956,0.3609684407711029,0.15147104859352112,0.2620522379875183,0.3609684407711029,0.1589571088552475,0.286208838224411,1.0,0.18315006792545319
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.3301127254962921,0.4933079481124878,0.2214922308921814,0.207483172416687,0.28560417890548706,0.31091248989105225
at,0.2154216170310974,0.23158283531665802,0.060773856937885284,0.11504963040351868,0.2833499014377594,0.4374977946281433,0.457212895154953,0.18523330986499786,0.34008997678756714,0.457212895154953,0.1615314781665802,0.21600523591041565,0.3146436810493469,0.21978627145290375
15,-0.005761355627328157,-0.05761924758553505,-0.013662568293511868,0.09154774993658066,0.03831798955798149,0.02424248494207859,-0.011810222640633583,-0.024983016774058342,-0.06351498514413834,-0.011810222640633583,-0.012911608442664146,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
degrees,0.18475523591041565,0.25513756275177,0.1913071721792221,0.10859503597021103,0.14265654981136322,0.19378258287906647,0.22473014891147614,0.18693196773529053,0.23926767706871033,0.22473014891147614,0.13714446127414703,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.10327833145856857,0.2620176374912262,0.1870882660150528,0.18183588981628418,0.34078434109687805,0.32918402552604675,0.18820300698280334,0.14816707372665405,0.32918402552604675,0.138602152466774,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.1725410521030426,0.235178604722023,0.18386469781398773,0.12495201826095581,0.189475879073143,0.2508544325828552,0.1520509272813797,0.10062722861766815,0.2508544325828552,0.15005739033222198,0.25417160987854004,0.20046329498291016,0.19342944025993347
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.3301127254962921,0.4933079481124878,0.2214922308921814,0.207483172416687,0.28560417890548706,0.31091248989105225
across,0.2515762746334076,0.313662052154541,0.25217798352241516,0.21413765847682953,0.2467328906059265,0.36988839507102966,0.3816230297088623,0.20686347782611847,0.5544044375419617,0.3816230297088623,0.21476200222969055,0.28291234374046326,0.15340931713581085,0.17034576833248138
"1,600",0.0821411982178688,0.10413862019777298,0.012052587233483791,0.08849801123142242,0.132902130484581,-0.03049958497285843,0.04439349099993706,0.16410577297210693,0.07990635186433792,0.04439349099993706,0.03478460758924484,0.13472332060337067,0.011140071786940098,0.05657687783241272
miles,0.13798850774765015,0.20891140401363373,0.13528433442115784,0.20904326438903809,0.16672882437705994,0.22700901329517365,0.25706055760383606,0.15697844326496124,0.3044303357601166,0.25706055760383606,0.1900368481874466,0.14761854708194733,0.21751753985881805,0.09363767504692078
(,0.1676948219537735,0.21788647770881653,0.19262535870075226,0.14481011033058167,0.15209302306175232,0.3087427020072937,0.33289089798927307,0.17194215953350067,0.20570816099643707,0.33289089798927307,0.11605185270309448,0.17427405714988708,0.2556702494621277,0.40561532974243164
"2,600",0.016059542074799538,0.009142333641648293,0.13245055079460144,0.09819567203521729,0.12955231964588165,0.044215478003025055,0.11931554228067398,0.26704663038253784,0.08271721005439758,0.11931554228067398,0.1480444371700287,0.1830863505601883,0.007803516462445259,0.02350315824151039
km,0.10687907040119171,0.16454114019870758,0.11886844038963318,0.16242605447769165,0.1437235176563263,0.21900252997875214,0.21376769244670868,0.11017025262117386,0.22250649333000183,0.21376769244670868,0.17538169026374817,0.12898913025856018,0.1698378175497055,0.08180338144302368
),0.17939934134483337,0.22256317734718323,0.1879139393568039,0.14174848794937134,0.14537934958934784,0.3326910734176636,0.3456730246543884,0.18929895758628845,0.20568643510341644,0.3456730246543884,0.131951242685318,0.18692907691001892,0.24282371997833252,0.42300865054130554
over,0.31446483731269836,0.3711091876029968,0.2189904749393463,0.22320112586021423,0.3144196569919586,0.3605569899082184,0.39856547117233276,0.2058192938566208,1.0,0.39856547117233276,0.18121705949306488,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1496167927980423,0.3048248887062073,0.20432595908641815,0.21445494890213013,0.23876288533210754,0.31052014231681824,0.2412264496088028,0.19679942727088928,0.31052014231681824,0.30139192938804626,0.182842418551445,0.16799668967723846,0.15355663001537323
ocean,0.17809687554836273,0.21033746004104614,0.33100399374961853,0.2810789942741394,0.24155293405056,0.22995012998580933,0.3185477554798126,0.29597237706184387,0.23464225232601166,0.3185477554798126,0.29017552733421326,0.20844286680221558,0.1063806414604187,0.15205028653144836
(,0.1676948219537735,0.21788647770881653,0.19262535870075226,0.14481011033058167,0.15209302306175232,0.3087427020072937,0.33289089798927307,0.17194215953350067,0.20570816099643707,0.33289089798927307,0.11605185270309448,0.17427405714988708,0.2556702494621277,0.40561532974243164
some,0.4180530905723572,0.498896986246109,0.2696788012981415,0.27638301253318787,0.31003132462501526,0.4010399878025055,0.4566698372364044,0.18652421236038208,0.41344934701919556,0.4566698372364044,0.19491901993751526,0.3905022144317627,0.15327271819114685,0.2562315762042999
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.22320112586021423,0.2346910536289215,0.13802170753479004,0.15729188919067383,0.10882840305566788,0.15803812444210052
falls,0.1427364945411682,0.15283092856407166,0.16730915009975433,0.22196342051029205,0.18224704265594482,0.24281851947307587,0.2708098292350769,0.18867582082748413,0.20344580709934235,0.2708098292350769,0.21120955049991608,0.217678040266037,0.23415008187294006,0.15918700397014618
into,0.2303972691297531,0.24201840162277222,0.21782781183719635,0.200248584151268,0.23051421344280243,0.38021373748779297,0.39493247866630554,0.22211341559886932,0.372319757938385,0.39493247866630554,0.13842037320137024,0.2750477194786072,0.08657927066087723,0.15662476420402527
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1496167927980423,0.3048248887062073,0.20432595908641815,0.21445494890213013,0.23876288533210754,0.31052014231681824,0.2412264496088028,0.19679942727088928,0.31052014231681824,0.30139192938804626,0.182842418551445,0.16799668967723846,0.15355663001537323
),0.17939934134483337,0.22256317734718323,0.1879139393568039,0.14174848794937134,0.14537934958934784,0.3326910734176636,0.3456730246543884,0.18929895758628845,0.20568643510341644,0.3456730246543884,0.131951242685318,0.18692907691001892,0.24282371997833252,0.42300865054130554
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.3301127254962921,0.4933079481124878,0.2214922308921814,0.207483172416687,0.28560417890548706,0.31091248989105225
then,0.36093711853027344,0.29331350326538086,0.18597592413425446,0.18881799280643463,0.2067650556564331,0.36253848671913147,0.4297412931919098,0.21456266939640045,0.3562479317188263,0.4297412931919098,0.12791220843791962,0.3370605707168579,0.24939334392547607,0.2884598970413208
at,0.2154216170310974,0.23158283531665802,0.060773856937885284,0.11504963040351868,0.2833499014377594,0.4374977946281433,0.457212895154953,0.18523330986499786,0.34008997678756714,0.457212895154953,0.1615314781665802,0.21600523591041565,0.3146436810493469,0.21978627145290375
35,-0.11944353580474854,0.006736552342772484,-0.03203069046139717,-0.09235742688179016,-0.10860733687877655,-0.023801730945706367,-0.04927394539117813,-0.05044090747833252,-0.11355790495872498,-0.04927394539117813,-0.09066765755414963,-0.0012131572002545,-0.07208748906850815,-0.044106997549533844
degrees,0.18475523591041565,0.25513756275177,0.1913071721792221,0.10859503597021103,0.14265654981136322,0.19378258287906647,0.22473014891147614,0.18693196773529053,0.23926767706871033,0.22473014891147614,0.13714446127414703,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.10327833145856857,0.2620176374912262,0.1870882660150528,0.18183588981628418,0.34078434109687805,0.32918402552604675,0.18820300698280334,0.14816707372665405,0.32918402552604675,0.138602152466774,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.1725410521030426,0.235178604722023,0.18386469781398773,0.12495201826095581,0.189475879073143,0.2508544325828552,0.1520509272813797,0.10062722861766815,0.2508544325828552,0.15005739033222198,0.25417160987854004,0.20046329498291016,0.19342944025993347
at,0.2154216170310974,0.23158283531665802,0.060773856937885284,0.11504963040351868,0.2833499014377594,0.4374977946281433,0.457212895154953,0.18523330986499786,0.34008997678756714,0.457212895154953,0.1615314781665802,0.21600523591041565,0.3146436810493469,0.21978627145290375
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
eastern,0.08724340796470642,0.21457165479660034,0.3151388466358185,0.14646625518798828,0.2254325896501541,0.3306356370449066,0.3928247392177582,0.18291111290454865,0.25646400451660156,0.3928247392177582,0.22832134366035461,0.2134295254945755,0.16377967596054077,0.20060817897319794
coast,0.19866614043712616,0.14675061404705048,0.3238246440887451,0.17937426269054413,0.22189673781394958,0.2620964050292969,0.28366661071777344,0.23168358206748962,0.18715651333332062,0.28366661071777344,0.18184979259967804,0.19241487979888916,0.17328213155269623,0.15869849920272827
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.36136594414711,0.733189046382904,0.20143137872219086,0.38460010290145874,0.2578314542770386,0.1826142966747284
south,0.11786635220050812,0.1638220101594925,0.35800230503082275,0.20622549951076508,0.2390543818473816,0.33642083406448364,0.3129390776157379,0.18706989288330078,0.21717076003551483,0.3129390776157379,0.23864558339118958,0.17748160660266876,0.18804097175598145,0.12336621433496475
america,0.19301444292068481,0.27941057085990906,0.3248283863067627,0.16416385769844055,0.21915371716022491,0.3098583221435547,0.37090015411376953,0.16104435920715332,0.26376062631607056,0.37090015411376953,0.37370234727859497,0.19402697682380676,0.22777484357357025,0.19333907961845398
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.3301127254962921,0.4933079481124878,0.2214922308921814,0.207483172416687,0.28560417890548706,0.31091248989105225
27.7,-0.3184793293476105,-0.3398410379886627,-0.30308109521865845,-0.14614100754261017,-0.22063182294368744,-0.23608390986919403,-0.24633660912513733,-0.16251695156097412,-0.2595950961112976,-0.24633660912513733,-0.11925646662712097,-0.31198644638061523,-0.13178208470344543,-0.3020332455635071
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.3791847825050354,0.277012437582016,0.18845590949058533,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.31234797835350037,0.20730508863925934,0.19077828526496887,0.19735845923423767,0.1723073422908783,0.19717051088809967
(,0.1676948219537735,0.21788647770881653,0.19262535870075226,0.14481011033058167,0.15209302306175232,0.3087427020072937,0.33289089798927307,0.17194215953350067,0.20570816099643707,0.33289089798927307,0.11605185270309448,0.17427405714988708,0.2556702494621277,0.40561532974243164
15,-0.005761355627328157,-0.05761924758553505,-0.013662568293511868,0.09154774993658066,0.03831798955798149,0.02424248494207859,-0.011810222640633583,-0.024983016774058342,-0.06351498514413834,-0.011810222640633583,-0.012911608442664146,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
%,0.1237400695681572,0.26866111159324646,0.2052723467350006,0.15758822858333588,0.1231943741440773,0.19465309381484985,0.21490740776062012,0.1543671041727066,0.2424919307231903,0.21490740776062012,0.17626920342445374,0.11571986228227615,0.12068747729063034,0.21441808342933655
),0.17939934134483337,0.22256317734718323,0.1879139393568039,0.14174848794937134,0.14537934958934784,0.3326910734176636,0.3456730246543884,0.18929895758628845,0.20568643510341644,0.3456730246543884,0.131951242685318,0.18692907691001892,0.24282371997833252,0.42300865054130554
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.36136594414711,0.733189046382904,0.20143137872219086,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.22320112586021423,0.2346910536289215,0.13802170753479004,0.15729188919067383,0.10882840305566788,0.15803812444210052
fall,0.20020759105682373,0.23746179044246674,0.16176724433898926,0.27373093366622925,0.15533700585365295,0.22958555817604065,0.3639753758907318,0.17605675756931305,0.23315048217773438,0.3639753758907318,0.14312735199928284,0.16216892004013062,0.26067012548446655,0.1656162142753601
over,0.31446483731269836,0.3711091876029968,0.2189904749393463,0.22320112586021423,0.3144196569919586,0.3605569899082184,0.39856547117233276,0.2058192938566208,1.0,0.39856547117233276,0.18121705949306488,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.2036246955394745,0.2874300479888916,0.13802170753479004,0.11203856021165848,0.12227833271026611,0.260541707277298,0.1780538111925125,0.18121705949306488,0.260541707277298,1.0000001192092896,0.1488005518913269,0.1589571088552475,0.18144656717777252
basin,0.08796394616365433,0.1942857950925827,0.34717413783073425,0.27528029680252075,0.22229495644569397,0.22316701710224152,0.24553915858268738,0.23954537510871887,0.20415180921554565,0.24553915858268738,0.41143864393234253,0.1208983063697815,0.15138395130634308,0.14685653150081635
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.3301127254962921,0.4933079481124878,0.2214922308921814,0.207483172416687,0.28560417890548706,0.31091248989105225
132,-0.00011541465937625617,0.09665841609239578,0.0841769129037857,0.10969820618629456,0.028522806242108345,0.007244847249239683,0.11011011153459549,0.17722834646701813,0.0299085546284914,0.11011011153459549,0.13746774196624756,0.020739739760756493,-0.0698385238647461,-0.08056160807609558
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.3791847825050354,0.277012437582016,0.18845590949058533,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.31234797835350037,0.20730508863925934,0.19077828526496887,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.36136594414711,0.733189046382904,0.20143137872219086,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.22320112586021423,0.2346910536289215,0.13802170753479004,0.15729188919067383,0.10882840305566788,0.15803812444210052
remain,0.19347189366817474,0.2483953982591629,0.11075364798307419,0.16293659806251526,0.6387312412261963,0.2372020184993744,0.33184581995010376,0.07477165758609772,0.2776241600513458,0.33184581995010376,0.06449393182992935,0.2576121985912323,0.16121625900268555,0.1868363618850708
in,0.2601168751716614,0.2725222110748291,0.20501196384429932,0.19673727452754974,0.31639063358306885,1.0,0.6662389636039734,0.22172939777374268,0.3605569899082184,0.6662389636039734,0.12227833271026611,0.30816060304641724,0.3359307050704956,0.20430970191955566
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.3663966655731201,0.6662389636039734,1.0,0.2877824306488037,0.39856547117233276,1.0,0.260541707277298,0.470844566822052,0.3609684407711029,0.22068053483963013
air,0.11602716892957687,0.1904066801071167,0.28259730339050293,0.3066830337047577,0.1105724349617958,0.22172939777374268,0.2877824306488037,1.0000001192092896,0.2058192938566208,0.2877824306488037,0.1780538111925125,0.11661766469478607,0.15147104859352112,0.1491677612066269
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.25045427680015564,0.5201468467712402,0.4933079481124878,0.24731357395648956,0.3301127254962921,0.4933079481124878,0.2214922308921814,0.207483172416687,0.28560417890548706,0.31091248989105225
43,-0.03132842853665352,0.00806041806936264,0.006209041457623243,-0.043060291558504105,0.12738901376724243,-0.01301285158842802,0.04104308411478996,0.13073472678661346,-0.07243751734495163,0.04104308411478996,-0.002202302683144808,-0.04062490537762642,-0.01760551892220974,0.06043510511517525
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.18127208948135376,0.2596224844455719,0.277012437582016,0.15773750841617584,0.3791847825050354,0.277012437582016,0.18845590949058533,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.22655443847179413,0.19120186567306519,0.20730508863925934,0.20000898838043213,0.31234797835350037,0.20730508863925934,0.19077828526496887,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.3198432922363281,0.5696388483047485,0.733189046382904,0.24196814000606537,0.36136594414711,0.733189046382904,0.20143137872219086,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.1933596283197403,0.19673727452754974,0.2346910536289215,0.3066830337047577,0.22320112586021423,0.2346910536289215,0.13802170753479004,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.2937524914741516,0.22266456484794617,0.2122032791376114,0.27946600317955017,0.3841303884983063,0.40399202704429626,0.1778942495584488,0.2778770923614502,0.40399202704429626,0.15230076014995575,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.22194939851760864,0.1902000457048416,0.36643874645233154,0.23715034127235413,0.2766501307487488,0.3168978691101074,0.3270476460456848,0.2942170798778534,0.3168978691101074,0.2061614990234375,0.1739351749420166,0.21624219417572021,0.2240144908428192
and,0.33647966384887695,0.38395699858665466,0.23569326102733612,0.19462935626506805,0.2846171259880066,0.4954058527946472,0.5171257257461548,0.2508046329021454,0.4021143913269043,0.5171257257461548,0.23464977741241455,0.2984027564525604,0.2506658732891083,0.20544172823429108
