,what,movie,company,paid,to,have,the,next,jason,bourne,movie,ad,shown,during,the,super,bowl,?
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
super,0.13651713728904724,0.18958142399787903,0.11376534402370453,0.06850399821996689,0.17783479392528534,0.19903038442134857,0.21959073841571808,0.13801133632659912,0.14509907364845276,0.04500928521156311,0.18958142399787903,0.06299305707216263,0.09250687062740326,0.16951335966587067,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.1738804578781128,0.10346642881631851,0.16991259157657623,0.16993016004562378,0.19536113739013672,0.21576224267482758,0.21038666367530823,0.2034790962934494,0.13936516642570496,0.1738804578781128,0.1156758964061737,0.12991680204868317,0.22041946649551392,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
.,0.3567904531955719,0.25674229860305786,0.266353577375412,0.22304166853427887,0.4645031690597534,0.41614407300949097,0.5934505462646484,0.2761645019054413,0.19580183923244476,0.16854381561279297,0.25674229860305786,0.2654629051685333,0.3143177330493927,0.3485563397407532,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
,what,movie,company,paid,to,have,the,next,jason,bourne,movie,ad,shown,during,the,super,bowl,?
fox,0.16651637852191925,0.2853147089481354,0.25603240728378296,0.08633742481470108,0.2072722166776657,0.1775771677494049,0.24760441482067108,0.12588919699192047,0.21460293233394623,0.22016552090644836,0.2853147089481354,0.12549227476119995,0.2285570353269577,0.1817074865102768,0.24760441482067108,0.17024748027324677,0.17459118366241455,0.1670110523700714
paid,0.254770964384079,0.18588139116764069,0.276852548122406,1.0,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.16260050237178802,0.13575510680675507,0.16901035606861115,0.18588139116764069,0.15105894207954407,0.19923388957977295,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
deadpool,0.277893990278244,0.44965869188308716,0.22100993990898132,0.144717738032341,0.32163259387016296,0.25517603754997253,0.3412702977657318,0.29966020584106445,0.3226054310798645,0.4081161916255951,0.44965869188308716,0.08816841244697571,0.2904406487941742,0.20141379535198212,0.3412702977657318,0.3097268044948578,0.2170099914073944,0.24113722145557404
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
x-men,0.1464698761701584,0.2164834439754486,0.1104513555765152,0.26516199111938477,0.19500534236431122,0.2581673860549927,0.27345529198646545,0.13901308178901672,0.24846069514751434,0.2242768555879593,0.2164834439754486,0.14968682825565338,0.14294230937957764,0.3245892822742462,0.27345529198646545,0.1687907576560974,0.17898325622081757,0.14535854756832123
:,-0.12022944539785385,-0.04811905696988106,-0.048184167593717575,-0.031136125326156616,-0.09243495017290115,-0.10825085639953613,-0.03403344005346298,-0.05290216580033302,-0.0624980628490448,-0.05874411389231682,-0.04811905696988106,-0.06002218648791313,-0.09815337508916855,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
apocalypse,0.19671958684921265,0.3524951636791229,0.23659121990203857,0.08944745361804962,0.2091938704252243,0.15793512761592865,0.3059094250202179,0.14415991306304932,0.30924999713897705,0.2622421085834503,0.3524951636791229,0.1544283777475357,0.20236273109912872,0.14079779386520386,0.3059094250202179,0.14775389432907104,0.1736818552017212,0.21990230679512024
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
independence,0.24622133374214172,0.17343682050704956,0.19568732380867004,0.15877754986286163,0.1964111477136612,0.17210730910301208,0.2836182415485382,0.18059180676937103,0.12923526763916016,0.07855923473834991,0.17343682050704956,0.11253529787063599,0.1377897560596466,0.26111742854118347,0.2836182415485382,0.1479015052318573,0.15814414620399475,0.12301119416952133
day,0.2990210950374603,0.20109404623508453,0.14417728781700134,0.2413710057735443,0.21753256022930145,0.21466141939163208,0.3062323033809662,0.31685078144073486,0.14676408469676971,0.12437144666910172,0.20109404623508453,0.17364488542079926,0.20424701273441315,0.3424895405769348,0.3062323033809662,0.12438684701919556,0.17859336733818054,0.2141837179660797
:,-0.12022944539785385,-0.04811905696988106,-0.048184167593717575,-0.031136125326156616,-0.09243495017290115,-0.10825085639953613,-0.03403344005346298,-0.05290216580033302,-0.0624980628490448,-0.05874411389231682,-0.04811905696988106,-0.06002218648791313,-0.09815337508916855,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
resurgence,0.270428329706192,0.2915274202823639,0.15304221212863922,0.1505478173494339,0.2341705709695816,0.22492715716362,0.3228895366191864,0.09791743755340576,0.10097374022006989,0.14918403327465057,0.2915274202823639,0.2325342297554016,0.1474786102771759,0.34106916189193726,0.3228895366191864,0.20239286124706268,0.14952078461647034,0.16093435883522034
and,0.31309178471565247,0.27676329016685486,0.23788511753082275,0.23595960438251495,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.22333113849163055,0.2520398497581482,0.28222140669822693,0.27676329016685486,0.1829509735107422,0.28805026412010193,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
eddie,0.055257223546504974,0.26755499839782715,0.08474753051996231,0.16451476514339447,0.12904797494411469,0.09667652100324631,0.16324487328529358,0.15435808897018433,0.29555386304855347,0.21283292770385742,0.26755499839782715,0.07033517211675644,0.08776158094406128,0.1925758719444275,0.16324487328529358,0.10620340704917908,0.1207633763551712,0.13601547479629517
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
eagle,0.17198938131332397,0.11777550727128983,0.11794555932283401,0.13610756397247314,0.17609542608261108,0.20644909143447876,0.23641538619995117,0.16217394173145294,0.14883847534656525,0.08664646744728088,0.11777550727128983,0.09143203496932983,0.21440815925598145,0.136617049574852,0.23641538619995117,0.20242474973201752,0.19858093559741974,0.21301716566085815
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
lionsgate,0.22215215861797333,0.45670416951179504,0.36814653873443604,0.24763692915439606,0.27206581830978394,0.2331068068742752,0.3558478355407715,0.18321408331394196,0.23664769530296326,0.34758007526397705,0.45670416951179504,0.16622374951839447,0.3574395775794983,0.20490235090255737,0.3558478355407715,0.2803584039211273,0.284046471118927,0.20515874028205872
paid,0.254770964384079,0.18588139116764069,0.276852548122406,1.0,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.16260050237178802,0.13575510680675507,0.16901035606861115,0.18588139116764069,0.15105894207954407,0.19923388957977295,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
gods,0.2244771271944046,0.1985742151737213,0.16695870459079742,0.1516438126564026,0.2517090439796448,0.24611149728298187,0.2596609592437744,0.15799519419670105,0.23369011282920837,0.09181705117225647,0.1985742151737213,0.16122756898403168,0.21574926376342773,0.17104889452457428,0.2596609592437744,0.11685571074485779,0.16775482892990112,0.16458383202552795
of,0.33290785551071167,0.2027330845594406,0.20467796921730042,0.22769756615161896,0.41548454761505127,0.3802283704280853,0.733189046382904,0.2935165464878082,0.15214891731739044,0.1349729299545288,0.2027330845594406,0.1761893332004547,0.24332952499389648,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
egypt,0.1976596713066101,0.1944725066423416,0.10445678979158401,0.20187725126743317,0.2233564704656601,0.23609213531017303,0.2536296546459198,0.1558525562286377,0.2181737869977951,0.12511736154556274,0.1944725066423416,0.27052462100982666,0.2021496593952179,0.20927612483501434,0.2536296546459198,0.06365250051021576,0.10318712890148163,0.17769601941108704
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
paramount,0.1447969675064087,0.47482791543006897,0.36330583691596985,0.24635596573352814,0.16977928578853607,0.17202332615852356,0.21407467126846313,0.15546050667762756,0.2343990057706833,0.22097240388393402,0.47482791543006897,0.1119685173034668,0.2314467877149582,0.14327478408813477,0.21407467126846313,0.17205844819545746,0.17346921563148499,0.1511610448360443
paid,0.254770964384079,0.18588139116764069,0.276852548122406,1.0,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.16260050237178802,0.13575510680675507,0.16901035606861115,0.18588139116764069,0.15105894207954407,0.19923388957977295,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
teenage,0.24582551419734955,0.32275262475013733,0.16370199620723724,0.1364808976650238,0.21666087210178375,0.20906957983970642,0.2080013006925583,0.15293188393115997,0.278239905834198,0.2410477101802826,0.32275262475013733,0.13245858252048492,0.24385115504264832,0.2767832279205322,0.2080013006925583,0.2508498728275299,0.11136696487665176,0.18613165616989136
mutant,0.25245264172554016,0.2913312315940857,0.1641196757555008,0.12932215631008148,0.21581219136714935,0.24056310951709747,0.23348142206668854,0.09970412403345108,0.25195109844207764,0.15307174623012543,0.2913312315940857,0.1351819932460785,0.19642196595668793,0.168541818857193,0.23348142206668854,0.27849283814430237,0.11917673051357269,0.17710834741592407
ninja,0.21086284518241882,0.23543421924114227,0.15596897900104523,0.16456811130046844,0.17830313742160797,0.15987810492515564,0.21667362749576569,0.18112631142139435,0.24851614236831665,0.14855845272541046,0.23543421924114227,0.1061491072177887,0.1958216428756714,0.2455226331949234,0.21667362749576569,0.33115872740745544,0.19230863451957703,0.1371469497680664
turtles,0.18010659515857697,0.1870262324810028,0.15906766057014465,0.12296394258737564,0.19984138011932373,0.30694112181663513,0.2550264298915863,0.14749088883399963,0.2307348996400833,0.1750812828540802,0.1870262324810028,0.12209160625934601,0.23680394887924194,0.1996438056230545,0.2550264298915863,0.270868182182312,0.1677391082048416,0.09554774314165115
:,-0.12022944539785385,-0.04811905696988106,-0.048184167593717575,-0.031136125326156616,-0.09243495017290115,-0.10825085639953613,-0.03403344005346298,-0.05290216580033302,-0.0624980628490448,-0.05874411389231682,-0.04811905696988106,-0.06002218648791313,-0.09815337508916855,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
out,0.3633197546005249,0.1732870638370514,0.14310407638549805,0.21636338531970978,0.42386990785598755,0.3612789809703827,0.39404502511024475,0.2512721121311188,0.22519820928573608,0.12834230065345764,0.1732870638370514,0.13230428099632263,0.12899726629257202,0.2754679322242737,0.39404502511024475,0.18827584385871887,0.21548143029212952,0.22020699083805084
of,0.33290785551071167,0.2027330845594406,0.20467796921730042,0.22769756615161896,0.41548454761505127,0.3802283704280853,0.733189046382904,0.2935165464878082,0.15214891731739044,0.1349729299545288,0.2027330845594406,0.1761893332004547,0.24332952499389648,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
shadows,0.13055908679962158,0.3039281964302063,0.05878907069563866,0.08819124102592468,0.14845389127731323,0.17690327763557434,0.2440287470817566,0.12646661698818207,0.2400970458984375,0.2854005992412567,0.3039281964302063,0.13867181539535522,0.18514679372310638,0.1582372486591339,0.2440287470817566,0.1905735433101654,0.145412877202034,0.10613467544317245
and,0.31309178471565247,0.27676329016685486,0.23788511753082275,0.23595960438251495,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.22333113849163055,0.2520398497581482,0.28222140669822693,0.27676329016685486,0.1829509735107422,0.28805026412010193,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
10,0.11840458959341049,0.036406878381967545,0.02405395731329918,0.10452134907245636,0.18753696978092194,0.2006417065858841,0.2880653440952301,0.014853266067802906,0.02028922736644745,0.0773773267865181,0.036406878381967545,0.08310412615537643,0.04067554324865341,0.1398424357175827,0.2880653440952301,0.053164973855018616,0.06414627283811569,0.022911956533789635
cloverfield,0.15067711472511292,0.30877506732940674,0.23610809445381165,0.1732020378112793,0.23572427034378052,0.21534158289432526,0.26082196831703186,0.23311613500118256,0.3045029938220978,0.44365108013153076,0.30877506732940674,0.11581631004810333,0.2848978340625763,0.10797914862632751,0.26082196831703186,0.24540522694587708,0.2618936002254486,0.18510612845420837
lane,0.1767110675573349,0.25053104758262634,0.1588728427886963,0.13584472239017487,0.20980419218540192,0.17442075908184052,0.17604383826255798,0.09557158499956131,0.28311407566070557,0.3693245053291321,0.25053104758262634,0.1268143653869629,0.0953717976808548,0.08047500997781754,0.17604383826255798,0.14465077221393585,0.21094240248203278,0.12951500713825226
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
universal,0.20640362799167633,0.2660082280635834,0.24939820170402527,0.1164514496922493,0.19006553292274475,0.19110485911369324,0.2359178364276886,0.09845468401908875,0.14024940133094788,0.14582383632659912,0.2660082280635834,0.13727696239948273,0.19377753138542175,0.1565779447555542,0.2359178364276886,0.16074901819229126,0.11771684139966965,0.2074412703514099
paid,0.254770964384079,0.18588139116764069,0.276852548122406,1.0,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.16260050237178802,0.13575510680675507,0.16901035606861115,0.18588139116764069,0.15105894207954407,0.19923388957977295,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
secret,0.2518046498298645,0.2344571352005005,0.06677870452404022,0.21787358820438385,0.20223848521709442,0.20777279138565063,0.23541073501110077,0.11302030831575394,0.21811166405677795,0.180753692984581,0.2344571352005005,0.1116650253534317,0.1657598465681076,0.22462093830108643,0.23541073501110077,0.20352357625961304,0.08383673429489136,0.16440534591674805
life,0.24693015217781067,0.238073468208313,0.16608911752700806,0.18842549622058868,0.24560359120368958,0.25565779209136963,0.23528170585632324,0.140431746840477,0.1951034516096115,0.16259445250034332,0.238073468208313,0.07596857100725174,0.1695547103881836,0.2978016436100006,0.23528170585632324,0.11999484151601791,0.12527509033679962,0.21677987277507782
of,0.33290785551071167,0.2027330845594406,0.20467796921730042,0.22769756615161896,0.41548454761505127,0.3802283704280853,0.733189046382904,0.2935165464878082,0.15214891731739044,0.1349729299545288,0.2027330845594406,0.1761893332004547,0.24332952499389648,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
pets,0.13089267909526825,0.15187034010887146,0.2101467102766037,0.19088652729988098,0.20982880890369415,0.27417853474617004,0.18120507895946503,0.0911097601056099,0.16399182379245758,0.12909100949764252,0.15187034010887146,0.10824462026357651,0.16210633516311646,0.1426982432603836,0.18120507895946503,0.15140703320503235,0.12168092280626297,0.16451407968997955
and,0.31309178471565247,0.27676329016685486,0.23788511753082275,0.23595960438251495,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.22333113849163055,0.2520398497581482,0.28222140669822693,0.27676329016685486,0.1829509735107422,0.28805026412010193,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
the,0.42745697498321533,0.2636405825614929,0.26591673493385315,0.22871042788028717,0.535392165184021,0.40389683842658997,1.0,0.35833123326301575,0.1862032264471054,0.1838947832584381,0.2636405825614929,0.24233382940292358,0.3387985825538635,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
debut,0.12330318242311478,0.3172503709793091,0.20735035836696625,0.17479583621025085,0.19055314362049103,0.08611088991165161,0.2226441204547882,0.2622833549976349,0.1598617285490036,0.18769195675849915,0.3172503709793091,0.08392057567834854,0.18162988126277924,0.21755248308181763,0.2226441204547882,0.17349262535572052,0.13468661904335022,0.10726679861545563
trailer,0.19146892428398132,0.3818339705467224,0.2306317538022995,0.17094449698925018,0.20060497522354126,0.1766762137413025,0.25035014748573303,0.11437958478927612,0.2180580347776413,0.1459893137216568,0.3818339705467224,0.1395617574453354,0.2200927883386612,0.17172709107398987,0.25035014748573303,0.21072626113891602,0.10071451216936111,0.19411374628543854
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
jason,0.21427975594997406,0.29158535599708557,0.08800642192363739,0.13575510680675507,0.1582711786031723,0.14447417855262756,0.1862032264471054,0.09045100957155228,1.0000001192092896,0.2519995868206024,0.29158535599708557,0.1194818988442421,0.20188236236572266,0.16941200196743011,0.1862032264471054,0.14509907364845276,0.2034790962934494,0.13378524780273438
bourne,0.06116512417793274,0.2318808138370514,0.22384902834892273,0.16901035606861115,0.12953627109527588,0.1256096512079239,0.1838947832584381,0.19874146580696106,0.2519995868206024,1.0,0.2318808138370514,0.032381635159254074,0.14157119393348694,0.1761315017938614,0.1838947832584381,0.04500928521156311,0.13936516642570496,0.059104710817337036
