,the,los,angeles,angels,of,anaheim,are,from,which,sport,?
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.49045342206954956,0.16643567383289337,0.5309737920761108,0.1732020229101181,0.21691568195819855,0.15751682221889496,0.15209612250328064,0.16139166057109833
kings,0.26066139340400696,0.29404082894325256,0.2952038049697876,0.33163294196128845,0.2775171995162964,0.3153485655784607,0.19743628799915314,0.20608364045619965,0.20299021899700165,0.11381208151578903,0.19563011825084686
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.20643967390060425,0.4946078956127167,0.2627403140068054,0.4062570035457611,0.39760664105415344,0.3658004403114319,0.1842397302389145,0.31091248989105225
anaheim,0.2105565220117569,0.5165486335754395,0.5309737920761108,0.4368075728416443,0.1821940541267395,1.0,0.13760598003864288,0.17506711184978485,0.13365627825260162,0.14249078929424286,0.1973874717950821
ducks,0.2418965846300125,0.22976982593536377,0.24663764238357544,0.30365392565727234,0.13050183653831482,0.5906475186347961,0.23929660022258759,0.13765373826026917,0.22743116319179535,0.1672213077545166,0.17352284491062164
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.1986824870109558,0.3680361211299896,0.17345556616783142,0.2373749315738678,0.2672361731529236,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.0507652685046196,0.054534342139959335,0.12681004405021667,0.15315808355808258,0.07524215430021286,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
and,0.5171257257461548,0.22504177689552307,0.2403915673494339,0.23319421708583832,0.5116966962814331,0.19880411028862,0.48576638102531433,0.3601827025413513,0.506277859210968,0.20057028532028198,0.20544172823429108
mls,0.3407278060913086,0.3519321382045746,0.3629729449748993,0.3832530081272125,0.21883505582809448,0.38980382680892944,0.23993240296840668,0.2424127161502838,0.2647126317024231,0.3687630593776703,0.17685566842556
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.19104628264904022,0.35032153129577637,0.172007754445076,0.23263892531394958,0.25806233286857605,0.2589828372001648,0.08921129256486893,0.40561532974243164
la,0.23999373614788055,0.2939456105232239,0.2285812497138977,0.17078495025634766,0.2191537618637085,0.20153483748435974,0.12354995310306549,0.1642850637435913,0.17938022315502167,0.15082129836082458,0.16701938211917877
galaxy,0.21574880182743073,0.25569695234298706,0.25469815731048584,0.19248026609420776,0.15125752985477448,0.22193162143230438,0.19537882506847382,0.19713038206100464,0.17225022614002228,0.15667293965816498,0.2027440369129181
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.1986824870109558,0.3680361211299896,0.17345556616783142,0.2373749315738678,0.2672361731529236,0.2758678197860718,0.12166919559240341,0.42300865054130554
.,0.5934505462646484,0.2471826672554016,0.26720499992370605,0.22635480761528015,0.5352458953857422,0.26101207733154297,0.3452940285205841,0.41536515951156616,0.45942068099975586,0.19931355118751526,0.4130953550338745
