,what,is,the,name,of,the,quarterback,who,was,38,in,super,bowl,xxxiii,?
super,0.13651713728904724,0.15390309691429138,0.21959073841571808,0.15042594075202942,0.14718765020370483,0.21959073841571808,0.28511252999305725,0.1819351613521576,0.21420986950397491,0.0008700569742359221,0.18576006591320038,1.0000001192092896,0.4848237931728363,0.521435022354126,0.166326642036438
bowl,0.15942467749118805,0.14233897626399994,0.21576224267482758,0.10893726348876953,0.2243070751428604,0.21576224267482758,0.37160974740982056,0.09189514070749283,0.21915455162525177,0.02592012658715248,0.17236235737800598,0.4848237931728363,1.0,0.5332549810409546,0.21118052303791046
xxxiii,0.13784337043762207,0.18968330323696136,0.3131234347820282,0.15529091656208038,0.2492917776107788,0.3131234347820282,0.41446369886398315,0.1448201686143875,0.2836242914199829,-0.07181275635957718,0.23179616034030914,0.521435022354126,0.5332549810409546,1.0,0.19756333529949188
at,0.2838611304759979,0.25906258821487427,0.457212895154953,0.11450952291488647,0.42558613419532776,0.457212895154953,0.19062480330467224,0.22096660733222961,0.36707764863967896,0.03136567026376724,0.4374977946281433,0.11449114978313446,0.2709662914276123,0.1722499430179596,0.21978627145290375
age,0.1895245760679245,0.17962174117565155,0.24711290001869202,0.16161322593688965,0.2372717410326004,0.24711290001869202,0.16365040838718414,0.2584081292152405,0.27072176337242126,0.10523227602243423,0.30576348304748535,0.1118914783000946,0.0928628072142601,0.10175532102584839,0.16859300434589386
38,0.027150537818670273,-0.012638282030820847,0.054539695382118225,-0.05327797681093216,0.02749749645590782,0.054539695382118225,-0.0012782335979864001,0.05407789349555969,0.0077925487421453,0.9999999403953552,0.033282700926065445,0.0008700569742359221,0.02592012658715248,-0.07181275635957718,0.014457103796303272
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.202833354473114,0.41279885172843933,0.3740963041782379,-0.020579572767019272,0.4954058527946472,0.18368244171142578,0.1698254644870758,0.18720266222953796,0.20544172823429108
is,0.28837618231773376,1.0,0.5823672413825989,0.3359788954257965,0.4854315221309662,0.5823672413825989,0.19901543855667114,0.24293622374534607,0.5810302495956421,-0.012638282030820847,0.5394441485404968,0.15390309691429138,0.14233897626399994,0.18968330323696136,0.22961433231830597
currently,0.21436211466789246,0.4011616110801697,0.2945235073566437,0.23681321740150452,0.2655649185180664,0.2945235073566437,0.234860360622406,0.3362814784049988,0.27591681480407715,0.0745917484164238,0.30261120200157166,0.2192588597536087,0.09355533123016357,0.18602928519248962,0.1861555278301239
denver,0.1275133192539215,0.14918014407157898,0.2052404284477234,0.14360913634300232,0.14595118165016174,0.2052404284477234,0.44688186049461365,0.20955970883369446,0.2766761779785156,-0.007186218164861202,0.2221570909023285,0.24589714407920837,0.2861449718475342,0.3136270344257355,0.1520889848470688
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.01540423184633255,-0.05772290751338005,0.05599616840481758,0.008974763564765453,0.019909508526325226,-0.037580832839012146,0.09726737439632416,-0.02838491089642048,0.017510170117020607,-0.023395681753754616
executive,0.13765592873096466,0.18661944568157196,0.2402946650981903,0.10312321037054062,0.23221425712108612,0.2402946650981903,0.28710195422172546,0.20786358416080475,0.26019418239593506,-0.017535533756017685,0.1878502070903778,0.1542377471923828,0.09344751387834549,0.20046161115169525,0.12134998291730881
vice,0.13314306735992432,0.13874469697475433,0.2412198781967163,0.12800569832324982,0.21141734719276428,0.2412198781967163,0.25306808948516846,0.22284634411334991,0.22215546667575836,0.06342166662216187,0.14977192878723145,0.12336721271276474,0.09809011220932007,0.20911744236946106,0.1369185745716095
president,0.1870913952589035,0.15443938970565796,0.24330610036849976,0.15637782216072083,0.21610750257968903,0.24330610036849976,0.2540740370750427,0.22565458714962006,0.2505730390548706,0.09350597858428955,0.18811661005020142,0.11904861032962799,0.17701053619384766,0.220467209815979,0.14148259162902832
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.19996441900730133,0.2827862501144409,0.4069072902202606,0.02749749645590782,0.5696388483047485,0.14718765020370483,0.2243070751428604,0.2492917776107788,0.1826142966747284
football,0.21136903762817383,0.21727435290813446,0.18794101476669312,0.1898173987865448,0.2184123694896698,0.18794101476669312,0.5751041769981384,0.17791859805583954,0.23601193726062775,0.040621597319841385,0.2378888875246048,0.295350581407547,0.3109349310398102,0.3162022531032562,0.14957410097122192
operations,0.1829104721546173,0.18517667055130005,0.2928410470485687,0.09533246606588364,0.28191348910331726,0.2928410470485687,0.1440735161304474,0.18454647064208984,0.17603980004787445,0.06185691058635712,0.2654678225517273,0.15616489946842194,0.0534176342189312,0.14895670115947723,0.13622350990772247
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.202833354473114,0.41279885172843933,0.3740963041782379,-0.020579572767019272,0.4954058527946472,0.18368244171142578,0.1698254644870758,0.18720266222953796,0.20544172823429108
general,0.24928055703639984,0.20144300162792206,0.28634732961654663,0.12844601273536682,0.28352999687194824,0.28634732961654663,0.09336008876562119,0.2461782991886139,0.2445744127035141,0.02704070881009102,0.259066641330719,0.04521964490413666,0.07438556104898453,0.14834512770175934,0.1972234547138214
manager,0.14875216782093048,0.17129924893379211,0.18262924253940582,0.20312905311584473,0.14671361446380615,0.18262924253940582,0.30336081981658936,0.22238492965698242,0.22753120958805084,-0.04629844054579735,0.22855541110038757,0.10942146927118301,0.10839234292507172,0.2111770659685135,0.11875338107347488
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.23691914975643158,0.3541337847709656,0.40146201848983765,0.03874215856194496,0.5591574311256409,0.2757420241832733,0.21516893804073334,0.24740536510944366,0.4130953550338745
