,what,exists,between,fundamentalist,islamism,and,reformist,islamism,?
wahhabi,0.28583693504333496,0.18312714993953705,0.18611368536949158,0.40349751710891724,0.5934398770332336,0.269687294960022,0.36768797039985657,0.5934398770332336,0.2122085839509964
movement,0.23934946954250336,0.1950230747461319,0.1931953877210617,0.47294265031814575,0.4463765621185303,0.2837696671485901,0.41054269671440125,0.4463765621185303,0.1423349231481552
),0.26259949803352356,0.2695259153842926,0.2502231299877167,0.21962396800518036,0.16126888990402222,0.4961937665939331,0.2501211166381836,0.16126888990402222,0.42300865054130554
and,0.31309178471565247,0.19158129394054413,0.40645647048950195,0.2585638761520386,0.21577347815036774,1.0,0.27251002192497253,0.21577347815036774,0.20544172823429108
the,0.42745697498321533,0.29877129197120667,0.39067012071609497,0.20134446024894714,0.2584027051925659,0.5171257257461548,0.24741338193416595,0.2584027051925659,0.22068053483963013
``,0.008517155423760414,0.0608520545065403,0.08136986941099167,0.06320519000291824,0.09567752480506897,0.036644238978624344,0.13095732033252716,0.09567752480506897,0.0685480609536171
vanguard,0.14086569845676422,0.09068913012742996,0.12544143199920654,0.253365695476532,0.2623355984687805,0.20543524622917175,0.2071327120065689,0.2623355984687805,0.20501641929149628
of,0.33290785551071167,0.2298482358455658,0.3737983703613281,0.18664972484111786,0.2555263340473175,0.5116966962814331,0.26933014392852783,0.2555263340473175,0.1826142966747284
change,0.3690716028213501,0.2771550118923187,0.2062893956899643,0.20040349662303925,0.23213021457195282,0.2438346892595291,0.23341162502765656,0.23213021457195282,0.24115969240665436
and,0.31309178471565247,0.19158129394054413,0.40645647048950195,0.2585638761520386,0.21577347815036774,1.0,0.27251002192497253,0.21577347815036774,0.20544172823429108
islamic,0.2204568088054657,0.1610170304775238,0.1442839801311493,0.39466288685798645,0.8093975782394409,0.2192772477865219,0.3918493688106537,0.8093975782394409,0.1692383587360382
reform,0.20049384236335754,0.07964521646499634,0.14366130530834198,0.3674212396144867,0.3960341215133667,0.29105228185653687,0.7731590270996094,0.3960341215133667,0.14216484129428864
'',0.08143015950918198,-0.019739408046007156,0.060806289315223694,-0.0768652856349945,-0.0031336434185504913,0.021612688899040222,-0.0032716160640120506,-0.0031336434185504913,0.018684765323996544
centered,0.24975672364234924,0.29389819502830505,0.22172319889068604,0.12259519845247269,0.22958451509475708,0.2833189070224762,0.1414037048816681,0.22958451509475708,0.17524833977222443
around,0.27475327253341675,0.19517476856708527,0.39653053879737854,0.1230652779340744,0.16559913754463196,0.34341543912887573,0.13426730036735535,0.16559913754463196,0.14729668200016022
the,0.42745697498321533,0.29877129197120667,0.39067012071609497,0.20134446024894714,0.2584027051925659,0.5171257257461548,0.24741338193416595,0.2584027051925659,0.22068053483963013
muslim,0.2631456255912781,0.24524226784706116,0.1908707618713379,0.3708539307117462,0.6367560625076294,0.255716472864151,0.40159058570861816,0.6367560625076294,0.17456822097301483
brotherhood,0.168807253241539,0.18668155372142792,0.16231101751327515,0.40259161591529846,0.4631810188293457,0.26239755749702454,0.42236846685409546,0.4631810188293457,0.1117945984005928
.,0.3567904531955719,0.29429712891578674,0.30295518040657043,0.2426130324602127,0.23342493176460266,0.588965117931366,0.2506169080734253,0.23342493176460266,0.4130953550338745
