,what,is,one,way,to,use,pure,speech,to,reach,as,much,people,as,possible,to,protest,?
filthy,0.26481086015701294,0.24118384718894958,0.2197321206331253,0.31514471769332886,0.2513951063156128,0.17201711237430573,0.27157074213027954,0.19372335076332092,0.2513951063156128,0.13497568666934967,0.26715582609176636,0.22459881007671356,0.15387322008609772,0.26715582609176636,0.22130729258060455,0.2513951063156128,0.26533201336860657,0.22993110120296478
words,0.3355468809604645,0.2681862413883209,0.289148211479187,0.33623823523521423,0.31468597054481506,0.31405016779899597,0.2818050682544708,0.33392852544784546,0.31468597054481506,0.15808157622814178,0.2402321696281433,0.25341466069221497,0.3044806718826294,0.2402321696281433,0.30779123306274414,0.31468597054481506,0.13771523535251617,0.27074310183525085
'',0.08143015950918198,0.0793738141655922,0.036477331072092056,0.010584947653114796,-0.009905828163027763,0.09741680324077606,0.047633394598960876,-0.062200479209423065,-0.009905828163027763,-0.11253751069307327,0.006628023460507393,-0.014185515232384205,0.0037952337879687548,0.006628023460507393,-0.01126419473439455,-0.009905828163027763,-0.03051380254328251,0.018684765323996544
from,0.2737620174884796,0.27355384826660156,0.32194891571998596,0.2694782316684723,0.4069952368736267,0.28012022376060486,0.18572653830051422,0.20799489319324493,0.4069952368736267,0.19722355902194977,0.3251767158508301,0.24480824172496796,0.30292633175849915,0.3251767158508301,0.2377557009458542,0.4069952368736267,0.1838717758655548,0.19969791173934937
a,0.3320399522781372,0.658733606338501,0.4910551905632019,0.3330821096897125,0.45503583550453186,0.30793872475624084,0.2732713520526886,0.2413124442100525,0.45503583550453186,0.19834883511066437,0.39550232887268066,0.2958075702190399,0.3483705520629883,0.39550232887268066,0.3421713411808014,0.45503583550453186,0.25490954518318176,0.23916715383529663
george,0.22000353038311005,0.14082063734531403,0.16032107174396515,0.1575925201177597,0.17226167023181915,0.1085924431681633,0.07826437801122665,0.2193336933851242,0.17226167023181915,0.11172850430011749,0.1998397409915924,0.13469929993152618,0.13090290129184723,0.1998397409915924,0.14661763608455658,0.17226167023181915,0.16190029680728912,0.1479024887084961
carlin,0.1327032744884491,0.2109561264514923,0.23928797245025635,0.15938793122768402,0.1988207995891571,0.09984084218740463,0.03453221917152405,0.15388788282871246,0.1988207995891571,0.12593939900398254,0.29828736186027527,0.1708129644393921,0.14501699805259705,0.29828736186027527,0.12386132031679153,0.1988207995891571,0.16312140226364136,0.19604559242725372
comedy,0.1880163848400116,0.23129042983055115,0.19359461963176727,0.22008830308914185,0.1824766844511032,0.1364070177078247,0.1361207515001297,0.15676158666610718,0.1824766844511032,0.045546941459178925,0.18734407424926758,0.10877731442451477,0.15851467847824097,0.18734407424926758,0.12511011958122253,0.1824766844511032,0.10479895770549774,0.23552699387073517
album,0.2035754919052124,0.194413423538208,0.20620466768741608,0.2155034989118576,0.22585031390190125,0.19404877722263336,0.20749755203723907,0.14464765787124634,0.22585031390190125,0.1920653134584427,0.19758287072181702,0.16239230334758759,0.17604053020477295,0.19758287072181702,0.18220734596252441,0.22585031390190125,0.14292985200881958,0.22077368199825287
",",0.3087472915649414,0.4691906273365021,0.3696635365486145,0.2861018478870392,0.44245919585227966,0.3276674151420593,0.2349223643541336,0.19290532171726227,0.44245919585227966,0.2441277652978897,0.48816442489624023,0.36182254552841187,0.36644625663757324,0.48816442489624023,0.3032452464103699,0.44245919585227966,0.2963520884513855,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.510688066482544,0.4262211322784424,0.5345056653022766,0.39254313707351685,0.28911954164505005,0.2504420876502991,0.5345056653022766,0.2537740468978882,0.41006597876548767,0.4274604916572571,0.29092222452163696,0.41006597876548767,0.3714272081851959,0.5345056653022766,0.20171445608139038,0.25814583897590637
eventually,0.28470873832702637,0.18755480647087097,0.26059967279434204,0.3486616611480713,0.4528551697731018,0.19919435679912567,0.22864067554473877,0.11374063044786453,0.4528551697731018,0.28526294231414795,0.31215140223503113,0.37073126435279846,0.20346608757972717,0.31215140223503113,0.2691051661968231,0.4528551697731018,0.1953440010547638,0.13642115890979767
led,0.12112844735383987,0.14361225068569183,0.2201184630393982,0.1835266798734665,0.21815308928489685,0.09976138174533844,0.03825229033827782,0.13336540758609772,0.21815308928489685,0.23813475668430328,0.20535489916801453,0.2003251314163208,0.09751579910516739,0.20535489916801453,0.1777137815952301,0.21815308928489685,0.3344104290008545,0.09273858368396759
to,0.455847829580307,0.42745086550712585,0.4025384783744812,0.4772548973560333,1.0,0.47261837124824524,0.2610398232936859,0.22835496068000793,1.0,0.37959611415863037,0.42092081904411316,0.40610215067863464,0.37275731563568115,0.42092081904411316,0.4506641626358032,1.0,0.22359536588191986,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.36217406392097473,0.535392165184021,0.34342584013938904,0.20113824307918549,0.2542078197002411,0.535392165184021,0.31808504462242126,0.48381632566452026,0.35023224353790283,0.36838498711586,0.48381632566452026,0.32701125741004944,0.535392165184021,0.25126034021377563,0.22068053483963013
1978,-0.04368842765688896,0.15995167195796967,0.008096911944448948,-0.07363802939653397,0.08089005202054977,0.07804528623819351,-0.03198317065834999,-0.027421848848462105,0.08089005202054977,0.05342024564743042,0.1364368498325348,0.022301245480775833,0.029225628823041916,0.1364368498325348,0.08381190896034241,0.08089005202054977,0.07564282417297363,0.06364871561527252
supreme,0.25469252467155457,0.18667450547218323,0.22245237231254578,0.17374441027641296,0.24017755687236786,0.10819965600967407,0.13902367651462555,0.20767642557621002,0.24017755687236786,0.15459051728248596,0.2209131121635437,0.10711119323968887,0.1691714972257614,0.2209131121635437,0.1421179324388504,0.24017755687236786,0.2217709869146347,0.20777292549610138
court,0.23440583050251007,0.20797641575336456,0.19723033905029297,0.18403738737106323,0.24824365973472595,0.13846775889396667,0.06953180581331253,0.18850471079349518,0.24824365973472595,0.1781543642282486,0.17202796041965485,0.108995720744133,0.1785433143377304,0.17202796041965485,0.14060984551906586,0.24824365973472595,0.22990600764751434,0.17100423574447632
case,0.30770957469940186,0.26648613810539246,0.32077234983444214,0.3350825607776642,0.3172709345817566,0.3581794202327728,0.1922556310892105,0.205650195479393,0.3172709345817566,0.1813562512397766,0.3263775706291199,0.25058820843696594,0.1554080694913864,0.3263775706291199,0.3777961730957031,0.3172709345817566,0.2156756967306137,0.33232852816581726
of,0.33290785551071167,0.4854315221309662,0.4999135136604309,0.266871839761734,0.41548454761505127,0.2750902473926544,0.2222386747598648,0.23325279355049133,0.41548454761505127,0.20552729070186615,0.3886612355709076,0.2671096920967102,0.3251037895679474,0.3886612355709076,0.3314395844936371,0.41548454761505127,0.24564224481582642,0.1826142966747284
fcc,0.2598995566368103,0.08942118287086487,0.15966692566871643,0.18173424899578094,0.24543172121047974,0.29271143674850464,0.11926690489053726,0.16448746621608734,0.24543172121047974,0.16980502009391785,0.1788918375968933,0.1523117572069168,0.1947590410709381,0.1788918375968933,0.18459534645080566,0.24543172121047974,0.2123989462852478,0.1708466112613678
v.,0.017213884741067886,-0.05407535284757614,0.00990697555243969,0.04677194729447365,0.0018978832522407174,0.05539138987660408,0.03764379397034645,-0.07740985602140427,0.0018978832522407174,-0.10376007109880447,0.0032432398293167353,0.05672408640384674,0.049814485013484955,0.0032432398293167353,0.049301374703645706,0.0018978832522407174,0.04333362728357315,0.13179227709770203
pacifica,0.10939166694879532,0.13922813534736633,0.13093560934066772,0.08368975669145584,0.21708770096302032,0.18648894131183624,0.09037856012582779,0.09259719401597977,0.21708770096302032,0.15451467037200928,0.16075189411640167,0.07190223783254623,0.10654395818710327,0.16075189411640167,0.10499965399503708,0.21708770096302032,0.08292015641927719,0.12138555943965912
foundation,0.19225969910621643,0.18130874633789062,0.1760447770357132,0.18613918125629425,0.20144611597061157,0.16591596603393555,0.19722728431224823,0.15444394946098328,0.20144611597061157,0.13618887960910797,0.2042575180530548,0.13927215337753296,0.1363983005285263,0.2042575180530548,0.1957370787858963,0.20144611597061157,0.19021859765052795,0.1791457086801529
.,0.3567904531955719,0.4569662809371948,0.4123194217681885,0.33520638942718506,0.4645031690597534,0.3711656630039215,0.21052415668964386,0.18166135251522064,0.4645031690597534,0.2684406638145447,0.515582263469696,0.3374604284763336,0.33118996024131775,0.515582263469696,0.2935521602630615,0.4645031690597534,0.2598128020763397,0.4130953550338745
,what,is,one,way,to,use,pure,speech,to,reach,as,much,people,as,possible,to,protest,?
in,0.30808621644973755,0.5394441485404968,0.4129433035850525,0.30444321036338806,0.45010748505592346,0.2715643048286438,0.18685252964496613,0.22392018139362335,0.45010748505592346,0.20601192116737366,0.3887844979763031,0.2725222110748291,0.39605680108070374,0.3887844979763031,0.2287878543138504,0.45010748505592346,0.29343265295028687,0.20430970191955566
cases,0.2612028121948242,0.2989884912967682,0.3393751084804535,0.30691179633140564,0.2987212836742401,0.3800136148929596,0.20609557628631592,0.17532704770565033,0.2987212836742401,0.20281821489334106,0.2877117991447449,0.26927649974823,0.24208591878414154,0.2877117991447449,0.4063115119934082,0.2987212836742401,0.2033974528312683,0.25599566102027893
where,0.4457937180995941,0.3586711287498474,0.3907615840435028,0.4090113043785095,0.47735077142715454,0.3083797097206116,0.1902371495962143,0.15401414036750793,0.47735077142715454,0.28462475538253784,0.35409465432167053,0.30434560775756836,0.3212973177433014,0.35409465432167053,0.30851277709007263,0.47735077142715454,0.18067479133605957,0.24793872237205505
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.36217406392097473,0.535392165184021,0.34342584013938904,0.20113824307918549,0.2542078197002411,0.535392165184021,0.31808504462242126,0.48381632566452026,0.35023224353790283,0.36838498711586,0.48381632566452026,0.32701125741004944,0.535392165184021,0.25126034021377563,0.22068053483963013
criminalized,0.23353146016597748,0.2264440655708313,0.2217627465724945,0.2057068943977356,0.2521204650402069,0.2908427119255066,0.08366407454013824,0.23829792439937592,0.2521204650402069,0.11805478483438492,0.23535500466823578,0.171357661485672,0.25031131505966187,0.23535500466823578,0.23755942285060883,0.2521204650402069,0.27271416783332825,0.1769903600215912
behavior,0.3737046718597412,0.194302499294281,0.21148553490638733,0.3577510714530945,0.23964552581310272,0.2466663122177124,0.2094530612230301,0.26513606309890747,0.23964552581310272,0.12561514973640442,0.280183345079422,0.27381008863449097,0.10276293754577637,0.280183345079422,0.2685195505619049,0.23964552581310272,0.1607280671596527,0.20805177092552185
is,0.28837618231773376,1.0,0.4544198513031006,0.31685471534729004,0.42745086550712585,0.3357410430908203,0.24182042479515076,0.21914222836494446,0.42745086550712585,0.2189902812242508,0.43216490745544434,0.3156087100505829,0.34254953265190125,0.43216490745544434,0.2872174084186554,0.42745086550712585,0.16113008558750153,0.22961433231830597
pure,0.19111844897270203,0.24182042479515076,0.2500781714916229,0.2491253763437271,0.2610398232936859,0.27838000655174255,1.0,0.15792709589004517,0.2610398232936859,0.12352553009986877,0.2306712418794632,0.2690959870815277,0.17003285884857178,0.2306712418794632,0.26251885294914246,0.2610398232936859,0.10489121824502945,0.06826777756214142
speech,0.2549518346786499,0.21914222836494446,0.1719036102294922,0.24372898042201996,0.22835496068000793,0.213762104511261,0.15792709589004517,1.0,0.22835496068000793,0.08585663884878159,0.209269717335701,0.1510397493839264,0.24817392230033875,0.209269717335701,0.1920497715473175,0.22835496068000793,0.2703406512737274,0.1412617564201355
",",0.3087472915649414,0.4691906273365021,0.3696635365486145,0.2861018478870392,0.44245919585227966,0.3276674151420593,0.2349223643541336,0.19290532171726227,0.44245919585227966,0.2441277652978897,0.48816442489624023,0.36182254552841187,0.36644625663757324,0.48816442489624023,0.3032452464103699,0.44245919585227966,0.2963520884513855,0.31091248989105225
civil,0.15091551840305328,0.16941262781620026,0.15266822278499603,0.19996517896652222,0.2019355595111847,0.14527635276317596,0.11425614356994629,0.19007819890975952,0.2019355595111847,0.09265094250440598,0.18100082874298096,0.1829502135515213,0.24625034630298615,0.18100082874298096,0.16707411408424377,0.2019355595111847,0.29364001750946045,0.1494513899087906
disobedience,0.3298627436161041,0.21453623473644257,0.20541732013225555,0.31525278091430664,0.30665844678878784,0.21394796669483185,0.2567145824432373,0.33553940057754517,0.30665844678878784,0.10613320022821426,0.25773370265960693,0.18627820909023285,0.2943185269832611,0.25773370265960693,0.18635325133800507,0.30665844678878784,0.5334797501564026,0.19890835881233215
can,0.34502777457237244,0.44256699085235596,0.34032124280929565,0.4469449520111084,0.4979398250579834,0.5362023711204529,0.270551472902298,0.15462782979011536,0.4979398250579834,0.24934451282024384,0.3245031237602234,0.39803463220596313,0.30825889110565186,0.3245031237602234,0.49371016025543213,0.4979398250579834,0.1569262146949768,0.3226337134838104
consist,0.15849626064300537,0.31961917877197266,0.33097636699676514,0.2502266466617584,0.20848681032657623,0.3417039215564728,0.22177760303020477,0.03966568037867546,0.20848681032657623,0.1810188591480255,0.24057269096374512,0.17116211354732513,0.09413506090641022,0.24057269096374512,0.2521727383136749,0.20848681032657623,0.12149996310472488,0.04707268625497818
simply,0.4566527307033539,0.39395248889923096,0.35944461822509766,0.40939414501190186,0.3868776261806488,0.344436377286911,0.26627904176712036,0.2140219658613205,0.3868776261806488,0.171524316072464,0.3997967541217804,0.34511300921440125,0.2815142869949341,0.3997967541217804,0.37318968772888184,0.3868776261806488,0.1643485128879547,0.2984147369861603
of,0.33290785551071167,0.4854315221309662,0.4999135136604309,0.266871839761734,0.41548454761505127,0.2750902473926544,0.2222386747598648,0.23325279355049133,0.41548454761505127,0.20552729070186615,0.3886612355709076,0.2671096920967102,0.3251037895679474,0.3886612355709076,0.3314395844936371,0.41548454761505127,0.24564224481582642,0.1826142966747284
engaging,0.2777644097805023,0.16717706620693207,0.2684004604816437,0.2837721109390259,0.27312755584716797,0.336210161447525,0.1929740458726883,0.1685812622308731,0.27312755584716797,0.20385734736919403,0.2527846693992615,0.26152336597442627,0.21545924246311188,0.2527846693992615,0.2992130517959595,0.27312755584716797,0.22183160483837128,0.2109413743019104
in,0.30808621644973755,0.5394441485404968,0.4129433035850525,0.30444321036338806,0.45010748505592346,0.2715643048286438,0.18685252964496613,0.22392018139362335,0.45010748505592346,0.20601192116737366,0.3887844979763031,0.2725222110748291,0.39605680108070374,0.3887844979763031,0.2287878543138504,0.45010748505592346,0.29343265295028687,0.20430970191955566
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.36217406392097473,0.535392165184021,0.34342584013938904,0.20113824307918549,0.2542078197002411,0.535392165184021,0.31808504462242126,0.48381632566452026,0.35023224353790283,0.36838498711586,0.48381632566452026,0.32701125741004944,0.535392165184021,0.25126034021377563,0.22068053483963013
forbidden,0.2433793544769287,0.16460144519805908,0.17346008121967316,0.2761491537094116,0.2843497693538666,0.29064270853996277,0.21080462634563446,0.15364205837249756,0.2843497693538666,0.17427325248718262,0.22439680993556976,0.2353372573852539,0.2205173522233963,0.22439680993556976,0.2215273529291153,0.2843497693538666,0.2457425892353058,0.2192402482032776
speech,0.2549518346786499,0.21914222836494446,0.1719036102294922,0.24372898042201996,0.22835496068000793,0.213762104511261,0.15792709589004517,1.0,0.22835496068000793,0.08585663884878159,0.209269717335701,0.1510397493839264,0.24817392230033875,0.209269717335701,0.1920497715473175,0.22835496068000793,0.2703406512737274,0.1412617564201355
.,0.3567904531955719,0.4569662809371948,0.4123194217681885,0.33520638942718506,0.4645031690597534,0.3711656630039215,0.21052415668964386,0.18166135251522064,0.4645031690597534,0.2684406638145447,0.515582263469696,0.3374604284763336,0.33118996024131775,0.515582263469696,0.2935521602630615,0.4645031690597534,0.2598128020763397,0.4130953550338745
