,who,thought,that,the,yuan,'s,social,class,system,should,n't,be,called,social,classes,?
was,0.3318818509578705,0.42560186982154846,0.33670201897621155,0.48711544275283813,0.19482262432575226,0.008974763564765453,0.196878582239151,0.12477036565542221,0.2147521674633026,0.2850143015384674,0.06924254447221756,0.42228707671165466,0.33927658200263977,0.196878582239151,0.15290966629981995,0.18412111699581146
misleading,0.2721661329269409,0.3033197224140167,0.424282044172287,0.26428714394569397,0.13595378398895264,0.008998838253319263,0.2725180387496948,0.19717302918434143,0.21226008236408234,0.4058624505996704,0.029281165450811386,0.40125370025634766,0.20185653865337372,0.2725180387496948,0.20800690352916718,0.3808867335319519
and,0.41279885172843933,0.34702804684638977,0.4731321930885315,0.5171257257461548,0.22359056770801544,0.06895173341035843,0.38231831789016724,0.20710228383541107,0.231138214468956,0.27632346749305725,-0.0602874718606472,0.41766801476478577,0.3251761794090271,0.38231831789016724,0.2892279624938965,0.20544172823429108
that,0.45444270968437195,0.520185112953186,1.0,0.5473989248275757,0.21402506530284882,0.04397977516055107,0.23622825741767883,0.23035554587841034,0.3088737428188324,0.4588061273097992,-0.130638986825943,0.6036020517349243,0.41604554653167725,0.23622825741767883,0.281128466129303,0.32716336846351624
the,0.3733934462070465,0.3509289622306824,0.5473989248275757,1.0,0.2548272907733917,-0.01540423184633255,0.21797899901866913,0.18034407496452332,0.3233085572719574,0.32399165630340576,-0.11449059844017029,0.4248143136501312,0.489897221326828,0.21797899901866913,0.21469499170780182,0.22068053483963013
position,0.2597297430038452,0.1908791959285736,0.2627577483654022,0.3183514177799225,0.14908689260482788,-0.02956485003232956,0.1886957883834839,0.16793584823608398,0.2105257660150528,0.2429526150226593,0.008571852929890156,0.23193661868572235,0.21288301050662994,0.1886957883834839,0.15274904668331146,0.15529610216617584
of,0.2827862501144409,0.34673458337783813,0.41498205065727234,0.733189046382904,0.22696353495121002,-0.03817026689648628,0.2605111300945282,0.19740594923496246,0.25597915053367615,0.23792634904384613,-0.021397603675723076,0.33904364705085754,0.4222904443740845,0.2605111300945282,0.19099700450897217,0.1826142966747284
people,0.3933800458908081,0.29005101323127747,0.3621441423892975,0.36838498711586,0.17908108234405518,0.023582622408866882,0.2459716647863388,0.12438123673200607,0.18001395463943481,0.23365171253681183,0.024197889491915703,0.2593584358692169,0.25904586911201477,0.2459716647863388,0.19337515532970428,0.23739641904830933
within,0.18261831998825073,0.14725497364997864,0.33798906207084656,0.39827480912208557,0.15617184340953827,-0.01527355331927538,0.1709657907485962,0.17449864745140076,0.28371384739875793,0.28813794255256653,-0.061549920588731766,0.29054832458496094,0.24071745574474335,0.1709657907485962,0.22242958843708038,0.1870293766260147
the,0.3733934462070465,0.3509289622306824,0.5473989248275757,1.0,0.2548272907733917,-0.01540423184633255,0.21797899901866913,0.18034407496452332,0.3233085572719574,0.32399165630340576,-0.11449059844017029,0.4248143136501312,0.489897221326828,0.21797899901866913,0.21469499170780182,0.22068053483963013
four-class,0.12562645971775055,0.1871977597475052,0.2897772789001465,0.2328764796257019,0.15933753550052643,0.01718471385538578,0.2423698902130127,0.7898470163345337,0.19241388142108917,0.2424009144306183,0.12622617185115814,0.26775670051574707,0.23013216257095337,0.2423698902130127,0.5934886932373047,0.26653996109962463
system,0.1550477296113968,0.22163662314414978,0.3088737428188324,0.3233085572719574,0.1740504801273346,0.04329425096511841,0.1552564948797226,0.16998769342899323,1.0000001192092896,0.22338896989822388,-0.0648522898554802,0.24878063797950745,0.23914183676242828,0.1552564948797226,0.1976381242275238,0.15556083619594574
was,0.3318818509578705,0.42560186982154846,0.33670201897621155,0.48711544275283813,0.19482262432575226,0.008974763564765453,0.196878582239151,0.12477036565542221,0.2147521674633026,0.2850143015384674,0.06924254447221756,0.42228707671165466,0.33927658200263977,0.196878582239151,0.15290966629981995,0.18412111699581146
not,0.369414746761322,0.449548602104187,0.6600887179374695,0.4310511648654938,0.13675616681575775,0.002583299996331334,0.19088992476463318,0.1832761913537979,0.25763750076293945,0.5875406265258789,-0.11552248895168304,0.5788898468017578,0.324552983045578,0.19088992476463318,0.24143658578395844,0.41942933201789856
an,0.2848317325115204,0.2498932182788849,0.365763783454895,0.4207492768764496,0.0947575569152832,0.025255560874938965,0.1521279513835907,0.16298675537109375,0.17536801099777222,0.2285177856683731,0.07694102823734283,0.33041056990623474,0.2858632802963257,0.1521279513835907,0.18133856356143951,0.19793890416622162
indication,0.18349501490592957,0.2863616347312927,0.43011629581451416,0.34867995977401733,0.12503370642662048,-0.0822102278470993,0.2028224617242813,0.1181819885969162,0.20812702178955078,0.3887626528739929,0.0911732167005539,0.39191052317619324,0.1640593260526657,0.2028224617242813,0.14255139231681824,0.31812968850135803
of,0.2827862501144409,0.34673458337783813,0.41498205065727234,0.733189046382904,0.22696353495121002,-0.03817026689648628,0.2605111300945282,0.19740594923496246,0.25597915053367615,0.23792634904384613,-0.021397603675723076,0.33904364705085754,0.4222904443740845,0.2605111300945282,0.19099700450897217,0.1826142966747284
their,0.3767721951007843,0.3099284768104553,0.4266771972179413,0.516537070274353,0.18182556331157684,-0.005530759692192078,0.26644018292427063,0.19463683664798737,0.22435083985328674,0.30445513129234314,-0.18087446689605713,0.3200586438179016,0.33472323417663574,0.26644018292427063,0.28733736276626587,0.1898253709077835
actual,0.21539604663848877,0.27128365635871887,0.4418993294239044,0.40616878867149353,0.17850907146930695,-0.01013685017824173,0.20975355803966522,0.23215898871421814,0.1877540498971939,0.33439597487449646,-0.02315780706703663,0.32106268405914307,0.25745585560798645,0.20975355803966522,0.22672082483768463,0.20405827462673187
social,0.26409217715263367,0.2106848657131195,0.23622825741767883,0.21797899901866913,0.11263108998537064,0.030711397528648376,1.0,0.23502901196479797,0.1552564948797226,0.2230125218629837,0.11455043405294418,0.1878766417503357,0.14653752744197845,1.0,0.320081502199173,0.1615191102027893
power,0.25855374336242676,0.21149545907974243,0.2680378556251526,0.2647338807582855,0.17858967185020447,0.05344679579138756,0.1900874823331833,0.10184025764465332,0.23068471252918243,0.1701837033033371,-0.08744122087955475,0.20631518959999084,0.21258427202701569,0.1900874823331833,0.18028748035430908,0.15304024517536163
and,0.41279885172843933,0.34702804684638977,0.4731321930885315,0.5171257257461548,0.22359056770801544,0.06895173341035843,0.38231831789016724,0.20710228383541107,0.231138214468956,0.27632346749305725,-0.0602874718606472,0.41766801476478577,0.3251761794090271,0.38231831789016724,0.2892279624938965,0.20544172823429108
wealth,0.28164976835250854,0.2523127794265747,0.256238728761673,0.24999672174453735,0.21502581238746643,0.1138739213347435,0.3313053846359253,0.17521880567073822,0.10457626730203629,0.2105938345193863,-0.04704634100198746,0.2205534279346466,0.07590197026729584,0.3313053846359253,0.15170876681804657,0.1624586433172226
",",0.3365725874900818,0.2965437173843384,0.4137537479400635,0.4933079481124878,0.20958951115608215,-0.0016132977325469255,0.2674078345298767,0.1753857135772705,0.18439900875091553,0.2706286907196045,0.11016341298818588,0.39254459738731384,0.26549121737480164,0.2674078345298767,0.26848307251930237,0.31091248989105225
but,0.4487357437610626,0.4654604494571686,0.7244205474853516,0.4859698414802551,0.21263279020786285,0.04136733338236809,0.20305733382701874,0.21080657839775085,0.2440522015094757,0.4225175678730011,-0.1485797017812729,0.5764366984367371,0.34633150696754456,0.20305733382701874,0.27049896121025085,0.27921953797340393
just,0.357815682888031,0.4081561267375946,0.6540043354034424,0.40061673521995544,0.1842377483844757,0.1000472754240036,0.19147853553295135,0.16893433034420013,0.24848373234272003,0.4441318213939667,-0.08067777007818222,0.4862116277217865,0.2897645831108093,0.19147853553295135,0.19472838938236237,0.4144178032875061
entailed,0.18298497796058655,0.32149890065193176,0.3424065113067627,0.31367188692092896,0.21176683902740479,0.0400087833404541,0.23297590017318726,0.2138880491256714,0.220112606883049,0.31998297572135925,-0.022655285894870758,0.3397964537143707,0.32005640864372253,0.23297590017318726,0.2930971384048462,0.22588199377059937
``,0.02397952415049076,0.0043426984921097755,0.05285148695111275,0.029072100296616554,0.12237913906574249,-0.03416389226913452,0.0685405433177948,0.02498270943760872,0.07236211001873016,0.14615385234355927,0.1096503809094429,0.07670000940561295,0.00907047651708126,0.0685405433177948,0.09387548267841339,0.0685480609536171
degrees,0.105921171605587,0.12354898452758789,0.2528930604457855,0.22473014891147614,0.13402992486953735,0.026111597195267677,0.22310516238212585,0.1675744205713272,0.18723909556865692,0.20344439148902893,0.033252157270908356,0.22466892004013062,0.2110835760831833,0.22310516238212585,0.346002459526062,0.1299446076154709
of,0.2827862501144409,0.34673458337783813,0.41498205065727234,0.733189046382904,0.22696353495121002,-0.03817026689648628,0.2605111300945282,0.19740594923496246,0.25597915053367615,0.23792634904384613,-0.021397603675723076,0.33904364705085754,0.4222904443740845,0.2605111300945282,0.19099700450897217,0.1826142966747284
privilege,0.275926798582077,0.16010601818561554,0.27787095308303833,0.22783038020133972,0.15586534142494202,0.060303736478090286,0.2614455223083496,0.24457308650016785,0.1703258454799652,0.33741316199302673,-0.052842143923044205,0.2912941575050354,0.08274796605110168,0.2614455223083496,0.24375295639038086,0.2573690712451935
'',0.024401003494858742,0.0635923370718956,0.007880004122853279,0.041273195296525955,0.044363681226968765,-0.04859459400177002,0.01732291281223297,0.025240737944841385,-0.018831472843885422,0.09159162640571594,0.017899289727211,0.08835477381944656,0.021102847531437874,0.01732291281223297,-0.03639832139015198,0.018684765323996544
to,0.42656609416007996,0.3858291208744049,0.5436353087425232,0.535392165184021,0.1499021351337433,0.03782717138528824,0.19684761762619019,0.18696844577789307,0.26662686467170715,0.44452130794525146,-0.14541994035243988,0.4972836375236511,0.2987143397331238,0.19684761762619019,0.2503586411476135,0.29463258385658264
which,0.3688730001449585,0.3462379276752472,0.6894589066505432,0.6521818041801453,0.2094680368900299,0.03856118768453598,0.22390618920326233,0.23547251522541046,0.37390631437301636,0.31937870383262634,-0.17106275260448456,0.476310670375824,0.5573342442512512,0.22390618920326233,0.2896202504634857,0.25814583897590637
they,0.47879111766815186,0.43239420652389526,0.5710820555686951,0.49925389885902405,0.16464252769947052,0.03738465905189514,0.24111700057983398,0.2013283520936966,0.24734781682491302,0.38527441024780273,-0.1964540183544159,0.4858434796333313,0.45046308636665344,0.24111700057983398,0.33271142840385437,0.2753053903579712
were,0.3188014328479767,0.40236467123031616,0.35517072677612305,0.3906462490558624,0.19657303392887115,0.007088581565767527,0.18136808276176453,0.17030099034309387,0.1800099015235901,0.3050706386566162,-0.12209131568670273,0.4064064621925354,0.30364301800727844,0.18136808276176453,0.248728409409523,0.17890112102031708
entitled,0.1891326755285263,0.24987556040287018,0.27380138635635376,0.2671615183353424,0.14757657051086426,-0.030087033286690712,0.20058992505073547,0.1332801878452301,0.09173790365457535,0.24309660494327545,0.011833537369966507,0.23272866010665894,0.2645147740840912,0.20058992505073547,0.1564134806394577,0.2216128408908844
institutionally,0.3141821622848511,0.21489527821540833,0.28544366359710693,0.30976712703704834,0.1773885190486908,-0.04785984382033348,0.401237428188324,0.18462057411670685,0.27139994502067566,0.2793578803539276,0.08842381089925766,0.3162245452404022,0.2761518359184265,0.401237428188324,0.29502394795417786,0.16733425855636597
and,0.41279885172843933,0.34702804684638977,0.4731321930885315,0.5171257257461548,0.22359056770801544,0.06895173341035843,0.38231831789016724,0.20710228383541107,0.231138214468956,0.27632346749305725,-0.0602874718606472,0.41766801476478577,0.3251761794090271,0.38231831789016724,0.2892279624938965,0.20544172823429108
legally,0.3190750181674957,0.2286757379770279,0.319650799036026,0.21759270131587982,0.10072260349988937,-0.038965292274951935,0.15098311007022858,0.08863234519958496,0.178022101521492,0.26397544145584106,-0.08195894211530685,0.3284640610218048,0.21157480776309967,0.15098311007022858,0.17451414465904236,0.15887223184108734
",",0.3365725874900818,0.2965437173843384,0.4137537479400635,0.4933079481124878,0.20958951115608215,-0.0016132977325469255,0.2674078345298767,0.1753857135772705,0.18439900875091553,0.2706286907196045,0.11016341298818588,0.39254459738731384,0.26549121737480164,0.2674078345298767,0.26848307251930237,0.31091248989105225
so,0.39952170848846436,0.49072641134262085,0.6779842376708984,0.4296516180038452,0.17871373891830444,0.04364320635795593,0.19067521393299103,0.21231426298618317,0.24754561483860016,0.4854746460914612,-0.1761741191148758,0.5552230477333069,0.33516842126846313,0.19067521393299103,0.281654417514801,0.43163934350013733
a,0.36608949303627014,0.3342154324054718,0.47537946701049805,0.5829201340675354,0.18084076046943665,0.04866964742541313,0.2286769598722458,0.23462694883346558,0.2589043080806732,0.2715131938457489,0.013574101030826569,0.39883795380592346,0.4868806302547455,0.2286769598722458,0.25567445158958435,0.23916715383529663
person,0.4741832911968231,0.2958486080169678,0.4460006356239319,0.3487054407596588,0.20560964941978455,-0.016232607886195183,0.2427387237548828,0.17457152903079987,0.2800223231315613,0.3114619255065918,0.07261503487825394,0.40550696849823,0.27840906381607056,0.2427387237548828,0.1950138956308365,0.324093222618103
's,0.05599616840481758,0.04379833862185478,0.04397977516055107,-0.01540423184633255,0.01965653896331787,0.9999999403953552,0.030711397528648376,-0.017892489209771156,0.04329425096511841,0.006883438676595688,-0.06347019225358963,0.025217169895768166,-0.021773243322968483,0.030711397528648376,-0.04030177742242813,-0.023395681753754616
standing,0.29209479689598083,0.2395801842212677,0.3461148142814636,0.32312217354774475,0.16596516966819763,-0.062237318605184555,0.19394640624523163,0.1770707666873932,0.16600073873996735,0.2491445243358612,-0.08205601572990417,0.27520814538002014,0.16790665686130524,0.19394640624523163,0.16297517716884613,0.11972658336162567
within,0.18261831998825073,0.14725497364997864,0.33798906207084656,0.39827480912208557,0.15617184340953827,-0.01527355331927538,0.1709657907485962,0.17449864745140076,0.28371384739875793,0.28813794255256653,-0.061549920588731766,0.29054832458496094,0.24071745574474335,0.1709657907485962,0.22242958843708038,0.1870293766260147
the,0.3733934462070465,0.3509289622306824,0.5473989248275757,1.0,0.2548272907733917,-0.01540423184633255,0.21797899901866913,0.18034407496452332,0.3233085572719574,0.32399165630340576,-0.11449059844017029,0.4248143136501312,0.489897221326828,0.21797899901866913,0.21469499170780182,0.22068053483963013
classes,0.1798713654279709,0.2500893771648407,0.281128466129303,0.21469499170780182,0.17328386008739471,-0.04030177742242813,0.320081502199173,0.7096753120422363,0.1976381242275238,0.20091570913791656,-0.01686801202595234,0.2610863149166107,0.20102816820144653,0.320081502199173,1.0000001192092896,0.14397528767585754
was,0.3318818509578705,0.42560186982154846,0.33670201897621155,0.48711544275283813,0.19482262432575226,0.008974763564765453,0.196878582239151,0.12477036565542221,0.2147521674633026,0.2850143015384674,0.06924254447221756,0.42228707671165466,0.33927658200263977,0.196878582239151,0.15290966629981995,0.18412111699581146
not,0.369414746761322,0.449548602104187,0.6600887179374695,0.4310511648654938,0.13675616681575775,0.002583299996331334,0.19088992476463318,0.1832761913537979,0.25763750076293945,0.5875406265258789,-0.11552248895168304,0.5788898468017578,0.324552983045578,0.19088992476463318,0.24143658578395844,0.41942933201789856
a,0.36608949303627014,0.3342154324054718,0.47537946701049805,0.5829201340675354,0.18084076046943665,0.04866964742541313,0.2286769598722458,0.23462694883346558,0.2589043080806732,0.2715131938457489,0.013574101030826569,0.39883795380592346,0.4868806302547455,0.2286769598722458,0.25567445158958435,0.23916715383529663
guarantee,0.2858840525150299,0.2576526701450348,0.46721944212913513,0.31387829780578613,0.14458954334259033,0.005571252666413784,0.27096304297447205,0.1847032606601715,0.2888295352458954,0.4102233350276947,-0.09661689400672913,0.37563633918762207,0.1736871302127838,0.27096304297447205,0.20238009095191956,0.28807559609413147
of,0.2827862501144409,0.34673458337783813,0.41498205065727234,0.733189046382904,0.22696353495121002,-0.03817026689648628,0.2605111300945282,0.19740594923496246,0.25597915053367615,0.23792634904384613,-0.021397603675723076,0.33904364705085754,0.4222904443740845,0.2605111300945282,0.19099700450897217,0.1826142966747284
their,0.3767721951007843,0.3099284768104553,0.4266771972179413,0.516537070274353,0.18182556331157684,-0.005530759692192078,0.26644018292427063,0.19463683664798737,0.22435083985328674,0.30445513129234314,-0.18087446689605713,0.3200586438179016,0.33472323417663574,0.26644018292427063,0.28733736276626587,0.1898253709077835
standing,0.29209479689598083,0.2395801842212677,0.3461148142814636,0.32312217354774475,0.16596516966819763,-0.062237318605184555,0.19394640624523163,0.1770707666873932,0.16600073873996735,0.2491445243358612,-0.08205601572990417,0.27520814538002014,0.16790665686130524,0.19394640624523163,0.16297517716884613,0.11972658336162567
",",0.3365725874900818,0.2965437173843384,0.4137537479400635,0.4933079481124878,0.20958951115608215,-0.0016132977325469255,0.2674078345298767,0.1753857135772705,0.18439900875091553,0.2706286907196045,0.11016341298818588,0.39254459738731384,0.26549121737480164,0.2674078345298767,0.26848307251930237,0.31091248989105225
since,0.27765995264053345,0.2723146378993988,0.3873181641101837,0.4054957628250122,0.13567188382148743,-0.04899144917726517,0.1903756707906723,0.11163710057735443,0.16340304911136627,0.3056749999523163,-0.023100471124053,0.3591734766960144,0.21969807147979736,0.1903756707906723,0.1396413892507553,0.2876587212085724
there,0.2844357192516327,0.3272719979286194,0.6006520986557007,0.47025805711746216,0.15268465876579285,-0.04860968142747879,0.17675381898880005,0.1560887098312378,0.19495093822479248,0.2919531464576721,-0.10118283331394196,0.41019052267074585,0.398924857378006,0.17675381898880005,0.22966980934143066,0.29405656456947327
were,0.3188014328479767,0.40236467123031616,0.35517072677612305,0.3906462490558624,0.19657303392887115,0.007088581565767527,0.18136808276176453,0.17030099034309387,0.1800099015235901,0.3050706386566162,-0.12209131568670273,0.4064064621925354,0.30364301800727844,0.18136808276176453,0.248728409409523,0.17890112102031708
rich,0.2737497389316559,0.21592631936073303,0.20678481459617615,0.2007024586200714,0.11628105491399765,-0.05346067249774933,0.22038677334785461,0.2174953818321228,0.015938198193907738,0.11917168647050858,-0.017811961472034454,0.20173071324825287,0.19995920360088348,0.22038677334785461,0.19971850514411926,0.13849185407161713
and,0.41279885172843933,0.34702804684638977,0.4731321930885315,0.5171257257461548,0.22359056770801544,0.06895173341035843,0.38231831789016724,0.20710228383541107,0.231138214468956,0.27632346749305725,-0.0602874718606472,0.41766801476478577,0.3251761794090271,0.38231831789016724,0.2892279624938965,0.20544172823429108
well,0.3480316996574402,0.3997533321380615,0.4277172386646271,0.42630070447921753,0.09698395431041718,-0.0049502006731927395,0.2357846200466156,0.21077598631381989,0.2583600878715515,0.3258943259716034,-0.06654363870620728,0.4045031666755676,0.23082910478115082,0.2357846200466156,0.2569245398044586,0.24815571308135986
socially,0.31120145320892334,0.3412136137485504,0.3207511901855469,0.18457017838954926,0.06046220660209656,0.02960079163312912,0.626067042350769,0.22072775661945343,0.17840254306793213,0.30134156346321106,0.053510863333940506,0.38587772846221924,0.1821804642677307,0.626067042350769,0.2964893579483032,0.13515418767929077
standing,0.29209479689598083,0.2395801842212677,0.3461148142814636,0.32312217354774475,0.16596516966819763,-0.062237318605184555,0.19394640624523163,0.1770707666873932,0.16600073873996735,0.2491445243358612,-0.08205601572990417,0.27520814538002014,0.16790665686130524,0.19394640624523163,0.16297517716884613,0.11972658336162567
chinese,0.2538459002971649,0.18600288033485413,0.21811583638191223,0.2785343527793884,0.5665212273597717,0.01673142798244953,0.16334404051303864,0.16544924676418304,0.2205471247434616,0.20671996474266052,0.1774788349866867,0.21031901240348816,0.1705152541399002,0.16334404051303864,0.19662074744701385,0.20843194425106049
while,0.4068111777305603,0.32192525267601013,0.43523597717285156,0.39804592728614807,0.1749042421579361,0.0011869525769725442,0.19636285305023193,0.19063960015773773,0.17709384858608246,0.3031889796257019,-0.11986064165830612,0.3466706871986389,0.2355477511882782,0.19636285305023193,0.21472522616386414,0.21076419949531555
there,0.2844357192516327,0.3272719979286194,0.6006520986557007,0.47025805711746216,0.15268465876579285,-0.04860968142747879,0.17675381898880005,0.1560887098312378,0.19495093822479248,0.2919531464576721,-0.10118283331394196,0.41019052267074585,0.398924857378006,0.17675381898880005,0.22966980934143066,0.29405656456947327
were,0.3188014328479767,0.40236467123031616,0.35517072677612305,0.3906462490558624,0.19657303392887115,0.007088581565767527,0.18136808276176453,0.17030099034309387,0.1800099015235901,0.3050706386566162,-0.12209131568670273,0.4064064621925354,0.30364301800727844,0.18136808276176453,0.248728409409523,0.17890112102031708
less,0.24590972065925598,0.3053723871707916,0.42165717482566833,0.29185041785240173,0.16002900898456573,-0.06965893507003784,0.16742441058158875,0.16479140520095825,0.22348380088806152,0.30057796835899353,-0.08155000954866409,0.4184514582157135,0.28457966446876526,0.16742441058158875,0.22519484162330627,0.22418740391731262
rich,0.2737497389316559,0.21592631936073303,0.20678481459617615,0.2007024586200714,0.11628105491399765,-0.05346067249774933,0.22038677334785461,0.2174953818321228,0.015938198193907738,0.11917168647050858,-0.017811961472034454,0.20173071324825287,0.19995920360088348,0.22038677334785461,0.19971850514411926,0.13849185407161713
mongol,0.22505711019039154,0.20502398908138275,0.20668581128120422,0.2924198508262634,0.5039428472518921,-0.05976467952132225,0.21034124493598938,0.12757331132888794,0.18115635216236115,0.10805454850196838,0.16501112282276154,0.09597765654325485,0.16997669637203217,0.21034124493598938,0.15200872719287872,0.12849251925945282
and,0.41279885172843933,0.34702804684638977,0.4731321930885315,0.5171257257461548,0.22359056770801544,0.06895173341035843,0.38231831789016724,0.20710228383541107,0.231138214468956,0.27632346749305725,-0.0602874718606472,0.41766801476478577,0.3251761794090271,0.38231831789016724,0.2892279624938965,0.20544172823429108
semu,0.15389709174633026,0.12554067373275757,0.2070511281490326,0.2706955075263977,0.33350616693496704,-0.0145755335688591,0.09767061471939087,0.2376808226108551,0.2658689022064209,0.1838516741991043,0.16172952950000763,0.18734495341777802,0.26382192969322205,0.09767061471939087,0.21392622590065002,0.22317923605442047
than,0.24983921647071838,0.32000377774238586,0.4891277849674225,0.3227543234825134,0.2070830762386322,0.0585811510682106,0.17635716497898102,0.15766671299934387,0.19727610051631927,0.30810293555259705,-0.058843038976192474,0.46516597270965576,0.23151835799217224,0.17635716497898102,0.22180119156837463,0.24917294085025787
there,0.2844357192516327,0.3272719979286194,0.6006520986557007,0.47025805711746216,0.15268465876579285,-0.04860968142747879,0.17675381898880005,0.1560887098312378,0.19495093822479248,0.2919531464576721,-0.10118283331394196,0.41019052267074585,0.398924857378006,0.17675381898880005,0.22966980934143066,0.29405656456947327
