,to,what,body,are,certain,powers,explicitly,specified,as,being,reserved,for,?
the,0.535392165184021,0.42745697498321533,0.31682634353637695,0.40399202704429626,0.392071396112442,0.25233519077301025,0.24453070759773254,0.34709250926971436,0.48381632566452026,0.419739305973053,0.23639146983623505,0.4739971458911896,0.22068053483963013
areas,0.29808273911476135,0.23739881813526154,0.15178553760051727,0.4082777500152588,0.3301891088485718,0.24126459658145905,0.18782630562782288,0.18227773904800415,0.24697712063789368,0.26340439915657043,0.2578895092010498,0.2626132369041443,0.1273590475320816
in,0.45010748505592346,0.30808621644973755,0.2549867033958435,0.3841303884983063,0.2942397892475128,0.16362762451171875,0.14657194912433624,0.20389454066753387,0.3887844979763031,0.33162933588027954,0.19184279441833496,0.4322226941585541,0.20430970191955566
which,0.5345056653022766,0.5261979103088379,0.3445165753364563,0.42922598123550415,0.5292714238166809,0.21036413311958313,0.36633604764938354,0.3588705360889435,0.41006597876548767,0.4268448054790497,0.22335118055343628,0.44095608592033386,0.25814583897590637
it,0.513711154460907,0.45803478360176086,0.281975656747818,0.3617996573448181,0.3337479829788208,0.2074449062347412,0.27110254764556885,0.19394750893115997,0.4461488723754883,0.3926103413105011,0.17124898731708527,0.32171204686164856,0.25732165575027466
can,0.4979398250579834,0.34502777457237244,0.2680990397930145,0.5408529043197632,0.5257870554924011,0.1965104341506958,0.2964068055152893,0.3167150914669037,0.3245031237602234,0.433290958404541,0.1811300814151764,0.35690054297447205,0.3226337134838104
make,0.497876912355423,0.3792211413383484,0.25545647740364075,0.4522273540496826,0.40837183594703674,0.25591155886650085,0.24438364803791046,0.21244041621685028,0.3324085772037506,0.318569153547287,0.14161700010299683,0.386745423078537,0.28314751386642456
laws,0.2910608649253845,0.29636016488075256,0.2097855508327484,0.22158654034137726,0.35575324296951294,0.33087804913520813,0.31810787320137024,0.1963272988796234,0.21991311013698578,0.19324138760566711,0.21192139387130737,0.22385212779045105,0.17911791801452637
–,0.19410304725170135,0.13008765876293182,0.1358332633972168,0.08885963261127472,0.11780957132577896,0.13439710438251495,0.07458337396383286,0.07978419959545135,0.23975129425525665,0.11976876854896545,0.07583175599575043,0.2408909648656845,0.2714554965496063
by,0.33534231781959534,0.2455483376979828,0.23696592450141907,0.37842893600463867,0.28917592763900757,0.24013322591781616,0.21365705132484436,0.2240685224533081,0.3815547823905945,0.4690866470336914,0.1556844264268875,0.3248702883720398,0.17966607213020325
explicitly,0.391989141702652,0.3763854503631592,0.16891027987003326,0.2838962972164154,0.40840327739715576,0.1983419954776764,1.0,0.47760164737701416,0.3348713219165802,0.3064928650856018,0.26437824964523315,0.2587217688560486,0.2977891266345978
specifying,0.27336838841438293,0.33986231684684753,0.20671696960926056,0.30194854736328125,0.49665650725364685,0.14065642654895782,0.4549053907394409,0.7578585147857666,0.3027004897594452,0.3059036433696747,0.3208281695842743,0.34327876567840576,0.3284336030483246
powers,0.26181724667549133,0.24108682572841644,0.22577576339244843,0.16555635631084442,0.20923541486263275,1.0,0.1983419954776764,0.07322751730680466,0.28767555952072144,0.22100044786930084,0.21488307416439056,0.14618374407291412,0.17269276082515717
that,0.5436353087425232,0.6297725439071655,0.32291916012763977,0.45265161991119385,0.5381532907485962,0.27818894386291504,0.3998975455760956,0.3328862488269806,0.4735107421875,0.46201252937316895,0.25254181027412415,0.4137635827064514,0.32716336846351624
are,0.3504326641559601,0.29724663496017456,0.2451179027557373,1.0,0.48443952202796936,0.16555635631084442,0.2838962972164154,0.24450495839118958,0.3826591968536377,0.4656608998775482,0.22219422459602356,0.3895993232727051,0.24591213464736938
``,0.06720756739377975,0.008517155423760414,0.1229623407125473,0.12624181807041168,0.13859224319458008,0.07497552037239075,0.12636828422546387,0.2508387863636017,0.03910288214683533,0.0027407517191022635,0.07908575236797333,0.01270448137074709,0.0685480609536171
reserved,0.18730998039245605,0.17611517012119293,0.12741389870643616,0.22219422459602356,0.2336835414171219,0.21488307416439056,0.26437824964523315,0.32521337270736694,0.38206207752227783,0.2875361442565918,0.9999998807907104,0.25167784094810486,0.1177138090133667
'',-0.009905828163027763,0.08143015950918198,-0.08913766592741013,0.0263817198574543,0.07929406315088272,0.010423350147902966,0.06212778016924858,0.09428632259368896,0.006628023460507393,-0.015289289876818657,0.0771658644080162,-0.04479556903243065,0.018684765323996544
to,1.0,0.455847829580307,0.307265043258667,0.3504326641559601,0.4444960355758667,0.26181724667549133,0.391989141702652,0.29766321182250977,0.42092081904411316,0.4514104127883911,0.18730998039245605,0.4451248347759247,0.29463258385658264
the,0.535392165184021,0.42745697498321533,0.31682634353637695,0.40399202704429626,0.392071396112442,0.25233519077301025,0.24453070759773254,0.34709250926971436,0.48381632566452026,0.419739305973053,0.23639146983623505,0.4739971458911896,0.22068053483963013
parliament,0.20290622115135193,0.21650300920009613,0.19982732832431793,0.09480422735214233,0.18643485009670258,0.3280940353870392,0.15118245780467987,0.1337592452764511,0.1639251410961151,0.17365151643753052,0.18815168738365173,0.23382046818733215,0.1586504578590393
of,0.41548454761505127,0.33290785551071167,0.25063133239746094,0.39081433415412903,0.40204232931137085,0.22709226608276367,0.1696290224790573,0.2521151006221771,0.3886612355709076,0.34885138273239136,0.22991587221622467,0.4185989499092102,0.1826142966747284
the,0.535392165184021,0.42745697498321533,0.31682634353637695,0.40399202704429626,0.392071396112442,0.25233519077301025,0.24453070759773254,0.34709250926971436,0.48381632566452026,0.419739305973053,0.23639146983623505,0.4739971458911896,0.22068053483963013
united,0.2715383470058441,0.20036718249320984,0.15542390942573547,0.16919764876365662,0.2149733453989029,0.19666460156440735,0.2197413444519043,0.17098143696784973,0.27979812026023865,0.18308168649673462,0.24691274762153625,0.30487096309661865,0.17266890406608582
kingdom,0.19473806023597717,0.17826133966445923,0.10707927495241165,0.1453586220741272,0.19867859780788422,0.20106160640716553,0.14494359493255615,0.1509627401828766,0.21772725880146027,0.1611398458480835,0.22393962740898132,0.19669248163700104,0.12927088141441345
.,0.4645031690597534,0.3567904531955719,0.29751062393188477,0.3452940285205841,0.2603873014450073,0.21749663352966309,0.2525192201137543,0.29295340180397034,0.515582263469696,0.35574623942375183,0.17660196125507355,0.4726039469242096,0.4130953550338745
,to,what,body,are,certain,powers,explicitly,specified,as,being,reserved,for,?
the,0.535392165184021,0.42745697498321533,0.31682634353637695,0.40399202704429626,0.392071396112442,0.25233519077301025,0.24453070759773254,0.34709250926971436,0.48381632566452026,0.419739305973053,0.23639146983623505,0.4739971458911896,0.22068053483963013
scottish,0.1268421709537506,0.13777151703834534,0.10632531344890594,0.15686963498592377,0.1770956665277481,0.09824219346046448,0.16725635528564453,0.1425447165966034,0.185140922665596,0.20239874720573425,0.10959164053201675,0.15676887333393097,0.06442669779062271
parliament,0.20290622115135193,0.21650300920009613,0.19982732832431793,0.09480422735214233,0.18643485009670258,0.3280940353870392,0.15118245780467987,0.1337592452764511,0.1639251410961151,0.17365151643753052,0.18815168738365173,0.23382046818733215,0.1586504578590393
has,0.3619994819164276,0.20338068902492523,0.1710911989212036,0.4313911199569702,0.27401766180992126,0.1980433315038681,0.17005492746829987,0.1563834249973297,0.351646363735199,0.41100069880485535,0.2001754343509674,0.450642853975296,0.15994466841220856
the,0.535392165184021,0.42745697498321533,0.31682634353637695,0.40399202704429626,0.392071396112442,0.25233519077301025,0.24453070759773254,0.34709250926971436,0.48381632566452026,0.419739305973053,0.23639146983623505,0.4739971458911896,0.22068053483963013
power,0.27001675963401794,0.22216427326202393,0.17819686233997345,0.1187305822968483,0.18419143557548523,0.6356112957000732,0.1577696055173874,0.09747467190027237,0.20748355984687805,0.20903895795345306,0.18933835625648499,0.15072456002235413,0.15304024517536163
to,1.0,0.455847829580307,0.307265043258667,0.3504326641559601,0.4444960355758667,0.26181724667549133,0.391989141702652,0.29766321182250977,0.42092081904411316,0.4514104127883911,0.18730998039245605,0.4451248347759247,0.29463258385658264
legislate,0.29117169976234436,0.2920765280723572,0.23779909312725067,0.19854818284511566,0.3056139349937439,0.38201263546943665,0.3194064795970917,0.2396557331085205,0.23611177504062653,0.1874167025089264,0.23176969587802887,0.1806986927986145,0.24869191646575928
in,0.45010748505592346,0.30808621644973755,0.2549867033958435,0.3841303884983063,0.2942397892475128,0.16362762451171875,0.14657194912433624,0.20389454066753387,0.3887844979763031,0.33162933588027954,0.19184279441833496,0.4322226941585541,0.20430970191955566
all,0.42520734667778015,0.41981086134910583,0.23237572610378265,0.5343062281608582,0.47173047065734863,0.25355058908462524,0.33425015211105347,0.2908589839935303,0.33195313811302185,0.3770711123943329,0.28046366572380066,0.41144001483917236,0.29575422406196594
areas,0.29808273911476135,0.23739881813526154,0.15178553760051727,0.4082777500152588,0.3301891088485718,0.24126459658145905,0.18782630562782288,0.18227773904800415,0.24697712063789368,0.26340439915657043,0.2578895092010498,0.2626132369041443,0.1273590475320816
that,0.5436353087425232,0.6297725439071655,0.32291916012763977,0.45265161991119385,0.5381532907485962,0.27818894386291504,0.3998975455760956,0.3328862488269806,0.4735107421875,0.46201252937316895,0.25254181027412415,0.4137635827064514,0.32716336846351624
are,0.3504326641559601,0.29724663496017456,0.2451179027557373,1.0,0.48443952202796936,0.16555635631084442,0.2838962972164154,0.24450495839118958,0.3826591968536377,0.4656608998775482,0.22219422459602356,0.3895993232727051,0.24591213464736938
not,0.5149973034858704,0.5449194312095642,0.2930580973625183,0.46186959743499756,0.5079842209815979,0.25354844331741333,0.4400501847267151,0.35947832465171814,0.5105602741241455,0.4366016089916229,0.32723480463027954,0.39280617237091064,0.41942933201789856
explicitly,0.391989141702652,0.3763854503631592,0.16891027987003326,0.2838962972164154,0.40840327739715576,0.1983419954776764,1.0,0.47760164737701416,0.3348713219165802,0.3064928650856018,0.26437824964523315,0.2587217688560486,0.2977891266345978
reserved,0.18730998039245605,0.17611517012119293,0.12741389870643616,0.22219422459602356,0.2336835414171219,0.21488307416439056,0.26437824964523315,0.32521337270736694,0.38206207752227783,0.2875361442565918,0.9999998807907104,0.25167784094810486,0.1177138090133667
to,1.0,0.455847829580307,0.307265043258667,0.3504326641559601,0.4444960355758667,0.26181724667549133,0.391989141702652,0.29766321182250977,0.42092081904411316,0.4514104127883911,0.18730998039245605,0.4451248347759247,0.29463258385658264
westminster,0.23251575231552124,0.16906876862049103,0.29747074842453003,0.13211141526699066,0.19030193984508514,0.13635171949863434,0.2129935622215271,0.18657928705215454,0.23234562575817108,0.22936345636844635,0.20389482378959656,0.20934003591537476,0.1651161164045334
.,0.4645031690597534,0.3567904531955719,0.29751062393188477,0.3452940285205841,0.2603873014450073,0.21749663352966309,0.2525192201137543,0.29295340180397034,0.515582263469696,0.35574623942375183,0.17660196125507355,0.4726039469242096,0.4130953550338745
