,which,doctor,who,show,was,cancelled,because,it,was,considered,racist,?
a,0.56894451379776,0.22883038222789764,0.36608949303627014,0.24886544048786163,0.4508470594882965,0.21809884905815125,0.42230045795440674,0.5452592968940735,0.4508470594882965,0.36109375953674316,0.21929925680160522,0.23916715383529663
result,0.31989866495132446,0.0988701805472374,0.13371044397354126,0.16052597761154175,0.18558235466480255,0.2385929524898529,0.4216892719268799,0.21765680611133575,0.18558235466480255,0.3008725643157959,0.17904461920261383,0.17218433320522308
of,0.5011631846427917,0.16895952820777893,0.2827862501144409,0.21383242309093475,0.4069072902202606,0.20235416293144226,0.4075504541397095,0.38761502504348755,0.4069072902202606,0.4190242290496826,0.16870425641536713,0.1826142966747284
accusations,0.2188839316368103,0.10593698918819427,0.26838555932044983,0.20817697048187256,0.24193175137043,0.3188740909099579,0.2822742164134979,0.21083654463291168,0.24193175137043,0.23308050632476807,0.38166147470474243,0.31355154514312744
that,0.6894589066505432,0.2390732765197754,0.45444270968437195,0.3486354649066925,0.33670201897621155,0.3007883131504059,0.6503599286079407,0.5921133160591125,0.33670201897621155,0.37593913078308105,0.32535067200660706,0.32716336846351624
the,0.6521818041801453,0.2820442318916321,0.3733934462070465,0.319829523563385,0.48711544275283813,0.2379130721092224,0.44596394896507263,0.6251175999641418,0.48711544275283813,0.4028765559196472,0.20829814672470093,0.22068053483963013
story,0.25482407212257385,0.24003900587558746,0.3106299340724945,0.19598524272441864,0.2837624251842499,0.17667599022388458,0.2595052123069763,0.24153392016887665,0.2837624251842499,0.18066257238388062,0.18853817880153656,0.2304346114397049
was,0.2830964922904968,0.19672659039497375,0.3318818509578705,0.20142383873462677,1.0000001192092896,0.37362921237945557,0.3841400742530823,0.4577186405658722,1.0000001192092896,0.384328156709671,0.25339484214782715,0.18412111699581146
racist,0.22362026572227478,0.16790544986724854,0.3036322295665741,0.23340609669685364,0.25339484214782715,0.2014002501964569,0.3331547677516937,0.24290166795253754,0.25339484214782715,0.24477754533290863,1.0,0.19472727179527283
;,-0.01244901679456234,0.03465403988957405,0.007937713526189327,0.04267780855298042,0.0754367932677269,0.04853041097521782,0.03551723062992096,0.08263079822063446,0.0754367932677269,0.11059124767780304,0.08653634041547775,0.10349778085947037
the,0.6521818041801453,0.2820442318916321,0.3733934462070465,0.319829523563385,0.48711544275283813,0.2379130721092224,0.44596394896507263,0.6251175999641418,0.48711544275283813,0.4028765559196472,0.20829814672470093,0.22068053483963013
story,0.25482407212257385,0.24003900587558746,0.3106299340724945,0.19598524272441864,0.2837624251842499,0.17667599022388458,0.2595052123069763,0.24153392016887665,0.2837624251842499,0.18066257238388062,0.18853817880153656,0.2304346114397049
was,0.2830964922904968,0.19672659039497375,0.3318818509578705,0.20142383873462677,1.0000001192092896,0.37362921237945557,0.3841400742530823,0.4577186405658722,1.0000001192092896,0.384328156709671,0.25339484214782715,0.18412111699581146
later,0.39698365330696106,0.21110832691192627,0.35185644030570984,0.22604075074195862,0.5684447288513184,0.3188930153846741,0.33252882957458496,0.3362252712249756,0.5684447288513184,0.182359516620636,0.20904938876628876,0.1417175978422165
broadcast,0.26385819911956787,0.18613839149475098,0.18632595241069794,0.43468156456947327,0.24068336188793182,0.3117963671684265,0.1452360451221466,0.24714356660842896,0.24068336188793182,0.19066140055656433,0.19949014484882355,0.15760008990764618
in,0.4840516746044159,0.25567495822906494,0.2792111933231354,0.27595704793930054,0.45514053106307983,0.2391979694366455,0.37423941493034363,0.5130809545516968,0.45514053106307983,0.28591203689575195,0.16787727177143097,0.20430970191955566
the,0.6521818041801453,0.2820442318916321,0.3733934462070465,0.319829523563385,0.48711544275283813,0.2379130721092224,0.44596394896507263,0.6251175999641418,0.48711544275283813,0.4028765559196472,0.20829814672470093,0.22068053483963013
1990s,-0.12769699096679688,0.017914174124598503,0.15507468581199646,-0.0422215536236763,0.023869428783655167,0.062307339161634445,0.01748965121805668,-0.0032187262549996376,0.023869428783655167,0.019305363297462463,0.032566484063863754,0.11282819509506226
on,0.4245251417160034,0.1636410653591156,0.2340552806854248,0.3708709180355072,0.3909217119216919,0.3109901547431946,0.33021900057792664,0.4529881477355957,0.3909217119216919,0.24379022419452667,0.2010420709848404,0.2714994251728058
cable,0.2636844217777252,0.1129671260714531,0.14792867004871368,0.3310507833957672,0.1861840933561325,0.2505531311035156,0.18761269748210907,0.23282299935817719,0.1861840933561325,0.15958964824676514,0.09581469744443893,0.13993921875953674
station,0.20371483266353607,0.16681668162345886,0.17549659311771393,0.22076404094696045,0.18833480775356293,0.2128141224384308,0.16547048091888428,0.2710883915424347,0.18833480775356293,0.0975262001156807,0.1309594362974167,0.12574981153011322
ytv,0.259385883808136,0.22067637741565704,0.1781136691570282,0.40855494141578674,0.2570202946662903,0.38915887475013733,0.1654990315437317,0.2733760476112366,0.2570202946662903,0.13055828213691711,0.11256647109985352,0.2069711536169052
.,0.45942068099975586,0.22361043095588684,0.3541337847709656,0.3016606271266937,0.40146201848983765,0.23111961781978607,0.45765790343284607,0.5593622326850891,0.40146201848983765,0.29356086254119873,0.25079652667045593,0.4130953550338745
