,which,country,in,1985,signed,a,treaty,to,give,it,special,status,?
from,0.38755592703819275,0.21630296111106873,0.4274188280105591,-0.002354408847168088,0.1412472426891327,0.322764128446579,0.17410588264465332,0.4069952368736267,0.25464630126953125,0.325604110956192,0.17036697268486023,0.1584760546684265,0.19969791173934937
the,0.6521818041801453,0.30432501435279846,0.6662389636039734,0.02310241386294365,0.20675969123840332,0.5829201340675354,0.2690109610557556,0.535392165184021,0.29086416959762573,0.6251175999641418,0.3027077615261078,0.23601171374320984,0.22068053483963013
uk,0.1906050443649292,0.19472895562648773,0.2261405885219574,-0.032566629350185394,0.162593275308609,0.19665123522281647,0.12230867147445679,0.18409153819084167,0.21204136312007904,0.21589650213718414,0.1633882075548172,0.21733318269252777,0.20222434401512146
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
ireland,0.24782691895961761,0.33089280128479004,0.24362659454345703,-0.006217654328793287,0.18133001029491425,0.18418891727924347,0.2504327595233917,0.2296099066734314,0.16934649646282196,0.20985575020313263,0.11172706633806229,0.15850883722305298,0.10685748606920242
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
denmark,0.17242377996444702,0.2825630307197571,0.21252261102199554,-0.04972536116838455,0.1457739919424057,0.1638673096895218,0.2154606580734253,0.2133386731147766,0.1447719782590866,0.19253042340278625,0.08686933666467667,0.18602420389652252,0.12332404404878616
and,0.506277859210968,0.30884742736816406,0.4954058527946472,0.10228481888771057,0.19545502960681915,0.3739250600337982,0.1592116355895996,0.48971283435821533,0.3040338158607483,0.40957894921302795,0.22352655231952667,0.24375928938388824,0.20544172823429108
norway,0.1809166967868805,0.2543697953224182,0.25539493560791016,0.01240731030702591,0.15803904831409454,0.20911905169487,0.2771241366863251,0.19345083832740784,0.07588772475719452,0.19163154065608978,0.08384012430906296,0.19199280440807343,0.12105534970760345
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
1972,-0.1809583157300949,0.143528014421463,0.07430855184793472,0.06848569214344025,0.17394408583641052,-0.08910045027732849,0.19721567630767822,-0.14972050487995148,-0.15327410399913788,-0.09883757680654526,-0.07993706315755844,0.04277386888861656,-0.13323214650154114
(,0.2589828372001648,0.1820623129606247,0.3087427020072937,-0.006159670185297728,0.17888900637626648,0.3206180930137634,0.14117708802223206,0.30882009863853455,0.22530527412891388,0.2745298147201538,0.1810780167579651,0.2030869871377945,0.40561532974243164
though,0.4655933380126953,0.18767550587654114,0.3193182945251465,0.0746343806385994,0.12865974009037018,0.33230000734329224,0.17784805595874786,0.46191829442977905,0.3397102355957031,0.5042033195495605,0.23815758526325226,0.3054300844669342,0.3188856542110443
norway,0.1809166967868805,0.2543697953224182,0.25539493560791016,0.01240731030702591,0.15803904831409454,0.20911905169487,0.2771241366863251,0.19345083832740784,0.07588772475719452,0.19163154065608978,0.08384012430906296,0.19199280440807343,0.12105534970760345
did,0.2750149369239807,0.24348343908786774,0.2593238651752472,0.07323421537876129,0.23087851703166962,0.2552328109741211,0.19075942039489746,0.4452643394470215,0.34889718890190125,0.2993364930152893,0.20785176753997803,0.19024446606636047,0.3023456633090973
not,0.46766895055770874,0.22478289902210236,0.3403114080429077,0.04504571482539177,0.22710873186588287,0.3791346549987793,0.24425633251667023,0.5149973034858704,0.4267578423023224,0.4651523232460022,0.2417413294315338,0.3014061152935028,0.41942933201789856
end,0.31110426783561707,0.1749248057603836,0.28539085388183594,0.010312994942069054,0.19440460205078125,0.28924596309661865,0.2533435523509979,0.3229445815086365,0.239460289478302,0.277616024017334,0.11581888049840927,0.20900936424732208,0.12543344497680664
up,0.36388060450553894,0.18844415247440338,0.3120773434638977,0.10713239759206772,0.194731667637825,0.32523053884506226,0.18262264132499695,0.40375280380249023,0.3433851897716522,0.36426842212677,0.24297723174095154,0.158043771982193,0.1819818764925003
joining,0.2478163093328476,0.13228344917297363,0.2790220081806183,0.07052360475063324,0.2991262674331665,0.23421013355255127,0.23543418943881989,0.23167216777801514,0.15138085186481476,0.19631725549697876,0.07893441617488861,0.16665376722812653,0.08669368922710419
),0.2758678197860718,0.18773311376571655,0.3326910734176636,-0.02280440740287304,0.19181977212429047,0.3640355169773102,0.15254124999046326,0.31236231327056885,0.22804592549800873,0.28560304641723633,0.207723930478096,0.2058771550655365,0.42300865054130554
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
greece,0.24252615869045258,0.3072405457496643,0.2542813718318939,-0.06259306520223618,0.08158527314662933,0.17130877077579498,0.15219008922576904,0.22732385993003845,0.11939787864685059,0.21029475331306458,0.16394959390163422,0.09707532078027725,0.10547919571399689
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
1979,0.25906670093536377,0.15858979523181915,0.26264503598213196,0.2543238699436188,0.04450511187314987,0.18405361473560333,0.13581064343452454,0.260578453540802,0.11885203421115875,0.29221290349960327,0.0889810249209404,0.1444166600704193,0.09159877151250839
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
spain,0.19385381042957306,0.30879852175712585,0.29744213819503784,-0.058202262967824936,0.18890030682086945,0.20019643008708954,0.2770126461982727,0.22881686687469482,0.13562841713428497,0.20462343096733093,0.11617223918437958,0.16222035884857178,0.16814002394676208
and,0.506277859210968,0.30884742736816406,0.4954058527946472,0.10228481888771057,0.19545502960681915,0.3739250600337982,0.1592116355895996,0.48971283435821533,0.3040338158607483,0.40957894921302795,0.22352655231952667,0.24375928938388824,0.20544172823429108
portugal,0.17540916800498962,0.2294600009918213,0.18593156337738037,-0.11730918288230896,0.149912491440773,0.16744402050971985,0.25408652424812317,0.18637020885944366,0.18865232169628143,0.17543719708919525,0.0860603079199791,0.12801656126976013,0.20750629901885986
1985,0.012650593183934689,0.06451120227575302,0.015247007831931114,0.9999999403953552,-0.03194159269332886,-0.020555194467306137,-0.03245452046394348,0.0432262159883976,0.024213943630456924,0.0436851792037487,-0.025087697431445122,0.06438913941383362,-0.03005216084420681
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
austria,0.18791082501411438,0.2989894151687622,0.24159443378448486,-0.017729733139276505,0.23138998448848724,0.1465601623058319,0.247870534658432,0.1887667030096054,0.13638272881507874,0.16302204132080078,0.06393779814243317,0.2020474374294281,0.16068434715270996
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
finland,0.17729057371616364,0.324069082736969,0.26140567660331726,0.03181806579232216,0.19319438934326172,0.19350382685661316,0.19312624633312225,0.15799877047538757,0.11028299480676651,0.27062857151031494,0.15213172137737274,0.15064477920532227,0.11789586395025253
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
norway,0.1809166967868805,0.2543697953224182,0.25539493560791016,0.01240731030702591,0.15803904831409454,0.20911905169487,0.2771241366863251,0.19345083832740784,0.07588772475719452,0.19163154065608978,0.08384012430906296,0.19199280440807343,0.12105534970760345
and,0.506277859210968,0.30884742736816406,0.4954058527946472,0.10228481888771057,0.19545502960681915,0.3739250600337982,0.1592116355895996,0.48971283435821533,0.3040338158607483,0.40957894921302795,0.22352655231952667,0.24375928938388824,0.20544172823429108
sweden,0.13161395490169525,0.26236382126808167,0.2946893274784088,-0.020795272663235664,0.1909569501876831,0.18488308787345886,0.18670061230659485,0.15696309506893158,0.12172597646713257,0.20874887704849243,0.08421255648136139,0.17544448375701904,0.1268482208251953
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
1994,-0.13012166321277618,0.04388045519590378,0.007567534223198891,-0.03849456086754799,0.14051705598831177,0.01061528455466032,0.12247384339570999,0.0856473445892334,0.03610829636454582,0.02145816758275032,-0.028195185586810112,-0.013296695426106453,0.12888094782829285
(,0.2589828372001648,0.1820623129606247,0.3087427020072937,-0.006159670185297728,0.17888900637626648,0.3206180930137634,0.14117708802223206,0.30882009863853455,0.22530527412891388,0.2745298147201538,0.1810780167579651,0.2030869871377945,0.40561532974243164
though,0.4655933380126953,0.18767550587654114,0.3193182945251465,0.0746343806385994,0.12865974009037018,0.33230000734329224,0.17784805595874786,0.46191829442977905,0.3397102355957031,0.5042033195495605,0.23815758526325226,0.3054300844669342,0.3188856542110443
again,0.3812651038169861,0.24085356295108795,0.3318929970264435,0.011846275068819523,0.16477835178375244,0.3266791105270386,0.13520732522010803,0.4861571192741394,0.24630682170391083,0.4277820587158203,0.10090430080890656,0.18005789816379547,0.2679590880870819
norway,0.1809166967868805,0.2543697953224182,0.25539493560791016,0.01240731030702591,0.15803904831409454,0.20911905169487,0.2771241366863251,0.19345083832740784,0.07588772475719452,0.19163154065608978,0.08384012430906296,0.19199280440807343,0.12105534970760345
failed,0.24439416825771332,0.2074967920780182,0.21989236772060394,0.047390252351760864,0.21705110371112823,0.26673170924186707,0.1382739543914795,0.4406343400478363,0.222047820687294,0.21155773103237152,0.09269415587186813,0.23668858408927917,0.16487033665180206
to,0.5345056653022766,0.31281599402427673,0.45010748505592346,0.0432262159883976,0.23242348432540894,0.45503583550453186,0.1986158937215805,1.0,0.4396136403083801,0.513711154460907,0.28623831272125244,0.268886923789978,0.29463258385658264
join,0.23705461621284485,0.1552596241235733,0.26958489418029785,0.05193941667675972,0.29737329483032227,0.19408884644508362,0.24307067692279816,0.34188714623451233,0.2876802682876587,0.22181682288646698,0.10657167434692383,0.12261395156383514,0.13127188384532928
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
because,0.5717213749885559,0.29766952991485596,0.37423941493034363,0.043487872928380966,0.139434814453125,0.42230045795440674,0.17630444467067719,0.5166091918945312,0.40194305777549744,0.4849289059638977,0.2519397735595703,0.23601296544075012,0.2528740465641022
of,0.5011631846427917,0.28866857290267944,0.5696388483047485,0.01818043366074562,0.19593118131160736,0.5052502155303955,0.2602092921733856,0.41548454761505127,0.33489471673965454,0.38761502504348755,0.27998968958854675,0.20139996707439423,0.1826142966747284
lack,0.3622901141643524,0.0905056893825531,0.18643079698085785,0.1416412889957428,0.036857664585113525,0.20266364514827728,0.11079327017068863,0.29025790095329285,0.3012801706790924,0.24508468806743622,0.1840256154537201,0.26197338104248047,0.16953514516353607
of,0.5011631846427917,0.28866857290267944,0.5696388483047485,0.01818043366074562,0.19593118131160736,0.5052502155303955,0.2602092921733856,0.41548454761505127,0.33489471673965454,0.38761502504348755,0.27998968958854675,0.20139996707439423,0.1826142966747284
support,0.21665282547473907,0.16970989108085632,0.17618270218372345,0.035020023584365845,0.1515374332666397,0.2484646886587143,0.19793635606765747,0.2742273211479187,0.3485359251499176,0.2199798822402954,0.15320822596549988,0.28711527585983276,0.22626608610153198
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
the,0.6521818041801453,0.30432501435279846,0.6662389636039734,0.02310241386294365,0.20675969123840332,0.5829201340675354,0.2690109610557556,0.535392165184021,0.29086416959762573,0.6251175999641418,0.3027077615261078,0.23601171374320984,0.22068053483963013
referendum,0.21113798022270203,0.2915855050086975,0.28181248903274536,-0.0022779302671551704,0.28304123878479004,0.21418535709381104,0.417682409286499,0.25115063786506653,0.16584457457065582,0.23295541107654572,0.12361736595630646,0.322308748960495,0.18056513369083405
),0.2758678197860718,0.18773311376571655,0.3326910734176636,-0.02280440740287304,0.19181977212429047,0.3640355169773102,0.15254124999046326,0.31236231327056885,0.22804592549800873,0.28560304641723633,0.207723930478096,0.2058771550655365,0.42300865054130554
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
the,0.6521818041801453,0.30432501435279846,0.6662389636039734,0.02310241386294365,0.20675969123840332,0.5829201340675354,0.2690109610557556,0.535392165184021,0.29086416959762573,0.6251175999641418,0.3027077615261078,0.23601171374320984,0.22068053483963013
czech,0.18498124182224274,0.21234123408794403,0.2583255469799042,-0.037110403180122375,0.1944303661584854,0.15120480954647064,0.130426287651062,0.13359123468399048,0.07226616889238358,0.12657833099365234,0.15878789126873016,0.06764622032642365,0.2060156762599945
republic,0.23778192698955536,0.35216525197029114,0.2782426178455353,-0.02220660075545311,0.19318951666355133,0.12861405313014984,0.27212393283843994,0.17235471308231354,0.10822591930627823,0.20766431093215942,0.11637759953737259,0.163783997297287,0.16880398988723755
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
cyprus,0.20334872603416443,0.2804294526576996,0.1788414567708969,0.059769731014966965,0.10221194475889206,0.1757529228925705,0.18300247192382812,0.15472561120986938,0.14266528189182281,0.1352047324180603,0.05867699906229973,0.183399498462677,0.10052155703306198
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
estonia,0.1608721911907196,0.30023160576820374,0.2508169412612915,-0.04430487006902695,0.10483255982398987,0.17865200340747833,0.18291357159614563,0.13199293613433838,0.10949862748384476,0.2062709629535675,0.08697014302015305,0.14050361514091492,0.13120761513710022
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
hungary,0.15292814373970032,0.28896188735961914,0.2150503247976303,-0.08067318797111511,0.16806645691394806,0.10218252241611481,0.2633219361305237,0.15003877878189087,0.11401966214179993,0.14628088474273682,0.10655350983142853,0.21261660754680634,0.12299655377864838
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
latvia,0.1707032322883606,0.29769325256347656,0.25143420696258545,-0.027443742379546165,0.19047056138515472,0.15120060741901398,0.23991970717906952,0.17708781361579895,0.1576359122991562,0.11707708984613419,0.1919030249118805,0.20333606004714966,0.11183981597423553
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
lithuania,0.1677813082933426,0.2639000117778778,0.23999808728694916,-0.07879935204982758,0.16751964390277863,0.1545189619064331,0.3142680823802948,0.14290747046470642,0.13603909313678741,0.1862478256225586,0.16227954626083374,0.12691184878349304,0.13163308799266815
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
malta,0.2087642103433609,0.20719553530216217,0.1988925188779831,-0.06321857124567032,0.09513231366872787,0.18432103097438812,0.17907579243183136,0.2716796100139618,0.14772428572177887,0.17143818736076355,0.18970872461795807,0.11417439579963684,0.1617475152015686
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
poland,0.16731977462768555,0.2631857395172119,0.2887791395187378,-0.02740931324660778,0.16179326176643372,0.19834734499454498,0.2719457447528839,0.18661348521709442,0.15354259312152863,0.2027914971113205,0.0704934298992157,0.12856310606002808,0.14259830117225647
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
slovakia,0.1967327743768692,0.32705122232437134,0.21794575452804565,-0.006137582939118147,0.15789441764354706,0.13892732560634613,0.15360276401042938,0.17534631490707397,0.0718577429652214,0.15745611488819122,0.14592555165290833,0.14779004454612732,0.17104953527450562
and,0.506277859210968,0.30884742736816406,0.4954058527946472,0.10228481888771057,0.19545502960681915,0.3739250600337982,0.1592116355895996,0.48971283435821533,0.3040338158607483,0.40957894921302795,0.22352655231952667,0.24375928938388824,0.20544172823429108
slovenia,0.2421015202999115,0.27964919805526733,0.2484244853258133,-0.0012831365456804633,0.03835708647966385,0.16584628820419312,0.07804202288389206,0.13902470469474792,0.07434073090553284,0.1720574051141739,0.17193853855133057,0.1686793565750122,0.13889609277248383
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
2004,-0.3311369717121124,-0.09048629552125931,-0.20274123549461365,-0.16401459276676178,0.02562938816845417,-0.21492190659046173,-0.0728887990117073,-0.3218703269958496,-0.21596509218215942,-0.2718257009983063,-0.1085137352347374,-0.18293681740760803,-0.15923042595386505
",",0.3658004403114319,0.27878350019454956,0.5201468467712402,0.10430982708930969,0.2289608120918274,0.427140474319458,0.21270246803760529,0.44245919585227966,0.2844066619873047,0.48329564929008484,0.23880577087402344,0.2404196411371231,0.31091248989105225
romania,0.17232732474803925,0.2934349477291107,0.28506821393966675,-0.07367577403783798,0.09443860501050949,0.21237359941005707,0.18431632220745087,0.17608003318309784,0.13020476698875427,0.23320050537586212,0.13159029185771942,0.18353506922721863,0.16750475764274597
and,0.506277859210968,0.30884742736816406,0.4954058527946472,0.10228481888771057,0.19545502960681915,0.3739250600337982,0.1592116355895996,0.48971283435821533,0.3040338158607483,0.40957894921302795,0.22352655231952667,0.24375928938388824,0.20544172823429108
bulgaria,0.18303386867046356,0.33298608660697937,0.18554255366325378,-0.05032651498913765,0.11032227426767349,0.15864981710910797,0.20399700105190277,0.1821964830160141,0.13821564614772797,0.1594197154045105,0.11283572763204575,0.1628808081150055,0.16436730325222015
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
2007,-0.07080759108066559,-0.20787322521209717,-0.2201838344335556,-0.09675493836402893,-0.15498293936252594,-0.06548836827278137,-0.19422319531440735,-0.1738293468952179,-0.09849029034376144,-0.14445658028125763,0.011765089817345142,-0.23580101132392883,-0.1664225310087204
and,0.506277859210968,0.30884742736816406,0.4954058527946472,0.10228481888771057,0.19545502960681915,0.3739250600337982,0.1592116355895996,0.48971283435821533,0.3040338158607483,0.40957894921302795,0.22352655231952667,0.24375928938388824,0.20544172823429108
croatia,0.24171169102191925,0.2884053587913513,0.19649738073349,-0.025813747197389603,0.1010127067565918,0.15779024362564087,0.19239263236522675,0.1477854698896408,0.10690637677907944,0.19459587335586548,0.1654665768146515,0.1473890244960785,0.17525659501552582
in,0.4840516746044159,0.3040012717247009,1.0,0.015247007831931114,0.21830837428569794,0.539380669593811,0.22333456575870514,0.45010748505592346,0.20895415544509888,0.5130809545516968,0.2897285223007202,0.20590373873710632,0.20430970191955566
2013,-0.516688346862793,-0.19066207110881805,-0.2606481909751892,0.045660968869924545,-0.07722499966621399,-0.3549499809741974,-0.08672696352005005,-0.4248543977737427,-0.3147597908973694,-0.4662441313266754,-0.2518657147884369,-0.22220221161842346,-0.2969330847263336
.,0.45942068099975586,0.26130348443984985,0.5591574311256409,0.026657486334443092,0.2168726921081543,0.50484299659729,0.17410176992416382,0.4645031690597534,0.34017711877822876,0.5593622326850891,0.26337340474128723,0.21120375394821167,0.4130953550338745
