,what,major,newcastle,road,stretches,from,edinburgh,to,london,?
south,0.15388517081737518,0.18060888350009918,0.3142260015010834,0.2733546197414398,0.29441767930984497,0.308648020029068,0.21346837282180786,0.25657615065574646,0.2185335010290146,0.12336621433496475
past,0.3538547456264496,0.23679295182228088,0.15514834225177765,0.166639044880867,0.20697735249996185,0.24864399433135986,0.19874335825443268,0.3031400740146637,0.13572317361831665,0.2598046660423279
sunderland,0.14461837708950043,0.19648520648479462,0.5715211033821106,0.28044241666793823,0.1591319888830185,0.16072450578212738,0.3769964277744293,0.19047857820987701,0.37739890813827515,0.1341698169708252
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
middlesbrough,0.2253897339105606,0.24543076753616333,0.6062242388725281,0.3140070140361786,0.22693400084972382,0.2702065706253052,0.4225035607814789,0.2320498377084732,0.4284726083278656,0.25069546699523926
to,0.455847829580307,0.19240309298038483,0.23559264838695526,0.21026462316513062,0.29036685824394226,0.4069952368736267,0.14218463003635406,1.0,0.2021344155073166,0.29463258385658264
york,0.15652963519096375,0.17412932217121124,0.3378005027770996,0.19950991868972778,0.1777060627937317,0.25090619921684265,0.305803120136261,0.22230617702007294,0.4556330144405365,0.15262620151042938
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
doncaster,0.17558258771896362,0.22756381332874298,0.47288674116134644,0.3302997946739197,0.23915347456932068,0.22121502459049225,0.40283071994781494,0.18942151963710785,0.3861008882522583,0.12163535505533218
;,0.10986888408660889,0.05951778590679169,0.10598292201757431,0.03766179829835892,0.06623061746358871,0.07524215430021286,0.06618127971887589,0.0979827418923378,0.06010933592915535,0.10349778085947037
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
a69,0.011292273178696632,0.029997436329722404,0.08225557953119278,0.03344973176717758,0.029964840039610863,0.020197028294205666,0.08433998376131058,-0.037077516317367554,0.03569440916180611,-0.06338778138160706
heading,0.354609876871109,0.2327767312526703,0.27676260471343994,0.22901643812656403,0.2367956042289734,0.1666451096534729,0.10569339245557785,0.3210565745830536,0.15245020389556885,0.33725887537002563
west,0.1946573108434677,0.21044398844242096,0.26235947012901306,0.2529527544975281,0.3351011276245117,0.2389117330312729,0.185480535030365,0.24611181020736694,0.1901300549507141,0.12088293582201004
to,0.455847829580307,0.19240309298038483,0.23559264838695526,0.21026462316513062,0.29036685824394226,0.4069952368736267,0.14218463003635406,1.0,0.2021344155073166,0.29463258385658264
carlisle,0.2330450862646103,0.16041074693202972,0.38867828249931335,0.319290429353714,0.18375365436077118,0.15821436047554016,0.2868310511112213,0.19589507579803467,0.2753251791000366,0.23354613780975342
;,0.10986888408660889,0.05951778590679169,0.10598292201757431,0.03766179829835892,0.06623061746358871,0.07524215430021286,0.06618127971887589,0.0979827418923378,0.06010933592915535,0.10349778085947037
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
a696,0.006459783297032118,0.1392487734556198,-0.05544579029083252,-0.09982674568891525,-0.07009068876504898,0.002411339897662401,0.1324101984500885,-0.05911342054605484,0.07960039377212524,-0.07526197284460068
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
which,0.5261979103088379,0.31470122933387756,0.19934645295143127,0.1865592896938324,0.34686827659606934,0.38755592703819275,0.15831908583641052,0.5345056653022766,0.21942368149757385,0.25814583897590637
becomes,0.15717560052871704,0.10212353616952896,0.119755320250988,0.11480171978473663,0.21244008839130402,0.1995648890733719,0.054442379623651505,0.22548897564411163,0.0594511479139328,0.1751440465450287
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
a68,0.09403269737958908,-0.015215784311294556,-0.08422869443893433,-0.09997285157442093,-0.017389653250575066,-0.04156650975346565,-0.09129763394594193,0.0011398768983781338,-0.0649016946554184,0.13398919999599457
heads,0.22840413451194763,0.06721212714910507,0.2528706192970276,0.16981855034828186,0.25637784600257874,0.18427728116512299,0.154865100979805,0.22073912620544434,0.10077733546495438,0.13046061992645264
past,0.3538547456264496,0.23679295182228088,0.15514834225177765,0.166639044880867,0.20697735249996185,0.24864399433135986,0.19874335825443268,0.3031400740146637,0.13572317361831665,0.2598046660423279
newcastle,0.16276082396507263,0.15312890708446503,1.0000001192092896,0.20966708660125732,0.16232812404632568,0.1747848093509674,0.3934532105922699,0.23559264838695526,0.3328736424446106,0.0902252271771431
airport,0.1263120174407959,0.18133412301540375,0.2453719973564148,0.26635175943374634,0.21535015106201172,0.18784548342227936,0.23199373483657837,0.2481278032064438,0.20437763631343842,0.13105051219463348
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
up,0.28591108322143555,0.14430995285511017,0.16100791096687317,0.17368920147418976,0.23791897296905518,0.2719550132751465,0.11713740229606628,0.40375280380249023,0.12943527102470398,0.1819818764925003
through,0.23167094588279724,0.24177740514278412,0.12130791693925858,0.24753683805465698,0.3445214629173279,0.4291878044605255,0.11595319956541061,0.4062686562538147,0.13899493217468262,0.16913433372974396
central,0.17723965644836426,0.23233041167259216,0.11717772483825684,0.10858311504125595,0.24455328285694122,0.2553580701351166,0.09205171465873718,0.21511952579021454,0.19657520949840546,0.14787602424621582
northumberland,0.16041502356529236,0.19768308103084564,0.46340325474739075,0.2996605336666107,0.22982926666736603,0.2243087738752365,0.4228157103061676,0.23376959562301636,0.3804880976676941,0.12058310210704803
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
central,0.17723965644836426,0.23233041167259216,0.11717772483825684,0.10858311504125595,0.24455328285694122,0.2553580701351166,0.09205171465873718,0.21511952579021454,0.19657520949840546,0.14787602424621582
scottish,0.13777151703834534,0.1664516180753708,0.3192462623119354,0.16871841251850128,0.10300242155790329,0.15378767251968384,0.5118322372436523,0.1268421709537506,0.29618164896965027,0.06442669779062271
borders,0.2646850049495697,0.1487521082162857,0.2662840485572815,0.22728422284126282,0.4549320340156555,0.2433636486530304,0.16766130924224854,0.23774224519729614,0.1288585066795349,0.13029009103775024
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
a167,0.326720267534256,0.07986780256032944,0.1499752551317215,0.13404056429862976,0.14354971051216125,0.1269654929637909,0.11173882335424423,0.3861970603466034,0.05248598754405975,0.13573238253593445
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
old,0.22117848694324493,0.11315760016441345,0.17287375032901764,0.17565405368804932,0.1983090341091156,0.26649054884910583,0.19179484248161316,0.2412436157464981,0.1501864194869995,0.20577076077461243
``,0.008517155423760414,0.044031765311956406,0.025922706350684166,-0.09232734888792038,0.10665840655565262,0.02677825279533863,-0.06966906785964966,0.06720756739377975,-0.06834634393453598,0.0685480609536171
great,0.2562883198261261,0.2526068091392517,0.17874109745025635,0.15432877838611603,0.2306814193725586,0.18041135370731354,0.19748322665691376,0.1880372017621994,0.15703324973583221,0.13135133683681488
north,0.18673177063465118,0.20476683974266052,0.28581127524375916,0.3042990565299988,0.3533470928668976,0.3180590271949768,0.26945510506629944,0.2743184268474579,0.22473973035812378,0.11829731613397598
road,0.14859327673912048,0.195103257894516,0.20966708660125732,1.0,0.24466505646705627,0.1829412877559662,0.2226899266242981,0.21026462316513062,0.29065409302711487,0.10894691944122314
'',0.08143015950918198,0.003909514285624027,-0.0023020231164991856,0.046946071088314056,-0.02217460609972477,-0.011389154009521008,0.07195566594600677,-0.009905828163027763,0.01416484359651804,0.018684765323996544
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
heading,0.354609876871109,0.2327767312526703,0.27676260471343994,0.22901643812656403,0.2367956042289734,0.1666451096534729,0.10569339245557785,0.3210565745830536,0.15245020389556885,0.33725887537002563
south,0.15388517081737518,0.18060888350009918,0.3142260015010834,0.2733546197414398,0.29441767930984497,0.308648020029068,0.21346837282180786,0.25657615065574646,0.2185335010290146,0.12336621433496475
to,0.455847829580307,0.19240309298038483,0.23559264838695526,0.21026462316513062,0.29036685824394226,0.4069952368736267,0.14218463003635406,1.0,0.2021344155073166,0.29463258385658264
gateshead,0.15238600969314575,0.20832261443138123,0.5162909030914307,0.3922548294067383,0.27684012055397034,0.25399309396743774,0.4436834156513214,0.2273954600095749,0.45417821407318115,0.14773961901664734
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
chester-le-street,0.21888795495033264,0.19961783289909363,0.46568721532821655,0.37958773970603943,0.2603112757205963,0.23118293285369873,0.35882094502449036,0.25528091192245483,0.4700178802013397,0.1673811972141266
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
durham,0.15354013442993164,0.1535976231098175,0.421761155128479,0.2829414904117584,0.2128201723098755,0.22705352306365967,0.4586394727230072,0.20981496572494507,0.3448552191257477,0.12051723152399063
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
darlington,0.1646641194820404,0.2247384786605835,0.4166209101676941,0.23581106960773468,0.13605162501335144,0.1727360337972641,0.30006739497184753,0.23624977469444275,0.39993950724601746,0.1837279349565506
;,0.10986888408660889,0.05951778590679169,0.10598292201757431,0.03766179829835892,0.06623061746358871,0.07524215430021286,0.06618127971887589,0.0979827418923378,0.06010933592915535,0.10349778085947037
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
a1058,-0.042663633823394775,-0.016684962436556816,0.050898659974336624,0.0007942668162286282,0.06010729819536209,0.08141470700502396,0.10593508929014206,0.11168433725833893,0.004474898334592581,-0.034242499619722366
``,0.008517155423760414,0.044031765311956406,0.025922706350684166,-0.09232734888792038,0.10665840655565262,0.02677825279533863,-0.06966906785964966,0.06720756739377975,-0.06834634393453598,0.0685480609536171
coast,0.2200622260570526,0.17255018651485443,0.28780388832092285,0.23611387610435486,0.3553725779056549,0.2436395138502121,0.20523500442504883,0.23308983445167542,0.15328024327754974,0.15869849920272827
road,0.14859327673912048,0.195103257894516,0.20966708660125732,1.0,0.24466505646705627,0.1829412877559662,0.2226899266242981,0.21026462316513062,0.29065409302711487,0.10894691944122314
'',0.08143015950918198,0.003909514285624027,-0.0023020231164991856,0.046946071088314056,-0.02217460609972477,-0.011389154009521008,0.07195566594600677,-0.009905828163027763,0.01416484359651804,0.018684765323996544
",",0.3087472915649414,0.29355156421661377,0.251589834690094,0.1889011263847351,0.2783140540122986,0.39760664105415344,0.21550443768501282,0.44245919585227966,0.2571207880973816,0.31091248989105225
which,0.5261979103088379,0.31470122933387756,0.19934645295143127,0.1865592896938324,0.34686827659606934,0.38755592703819275,0.15831908583641052,0.5345056653022766,0.21942368149757385,0.25814583897590637
runs,0.17057748138904572,0.2269134819507599,0.1924642026424408,0.22036561369895935,0.40104547142982483,0.2119603008031845,0.15718019008636475,0.16705270111560822,0.1656605452299118,0.08094297349452972
from,0.2737620174884796,0.1417090892791748,0.1747848093509674,0.1829412877559662,0.3046315908432007,1.0,0.18416473269462585,0.4069952368736267,0.2371179163455963,0.19969791173934937
jesmond,0.13819041848182678,0.03458958491683006,0.25692829489707947,0.16823698580265045,0.1346277892589569,0.14156655967235565,0.24826107919216156,0.18806242942810059,0.32902371883392334,0.1381203681230545
to,0.455847829580307,0.19240309298038483,0.23559264838695526,0.21026462316513062,0.29036685824394226,0.4069952368736267,0.14218463003635406,1.0,0.2021344155073166,0.29463258385658264
the,0.42745697498321533,0.31775903701782227,0.2253497689962387,0.27181798219680786,0.35279056429862976,0.40150508284568787,0.2266589254140854,0.535392165184021,0.27034124732017517,0.22068053483963013
east,0.19840149581432343,0.18854883313179016,0.2158811092376709,0.2774285674095154,0.40248748660087585,0.27024149894714355,0.20980599522590637,0.24717837572097778,0.20802918076515198,0.10070597380399704
coast,0.2200622260570526,0.17255018651485443,0.28780388832092285,0.23611387610435486,0.3553725779056549,0.2436395138502121,0.20523500442504883,0.23308983445167542,0.15328024327754974,0.15869849920272827
between,0.2462156116962433,0.17512808740139008,0.14343799650669098,0.2296735942363739,0.34823164343833923,0.3269653618335724,0.17606236040592194,0.3639189600944519,0.17746441066265106,0.12887074053287506
tynemouth,0.16049553453922272,0.18117527663707733,0.6080704927444458,0.24913759529590607,0.20323845744132996,0.20125195384025574,0.4623258411884308,0.23895125091075897,0.40308430790901184,0.1790570169687271
and,0.31309178471565247,0.29795366525650024,0.20204751193523407,0.21445010602474213,0.31549230217933655,0.3601827025413513,0.2680290639400482,0.48971283435821533,0.2868692874908447,0.20544172823429108
cullercoats,0.2544940710067749,0.22081537544727325,0.3138025403022766,0.2410205751657486,0.3572891056537628,0.2949465215206146,0.3103083074092865,0.3125593066215515,0.33704695105552673,0.19459038972854614
.,0.3567904531955719,0.3054012954235077,0.2714749276638031,0.25112080574035645,0.2576574385166168,0.41536515951156616,0.215346097946167,0.4645031690597534,0.26322779059410095,0.4130953550338745
