,how,much,does,a,probationer,earn,",",after,6,years,of,service,?
the,0.33890387415885925,0.35023224353790283,0.35928019881248474,0.5829201340675354,0.21078093349933624,0.21796688437461853,0.4933079481124878,0.4565047025680542,0.041227471083402634,0.2912273406982422,0.733189046382904,0.22661015391349792,0.22068053483963013
modules,0.29804176092147827,0.25706246495246887,0.22939516603946686,0.1614515483379364,0.2234087884426117,0.17150148749351501,0.1764734834432602,0.08298560976982117,0.05467933788895607,0.1259196549654007,0.09978590905666351,0.20641478896141052,0.2365492284297943
to,0.44169697165489197,0.40610215067863464,0.4391997456550598,0.45503583550453186,0.23633195459842682,0.2928581237792969,0.44245919585227966,0.37890323996543884,0.14752747118473053,0.23891852796077728,0.41548454761505127,0.24411341547966003,0.29463258385658264
earn,0.22245225310325623,0.248195618391037,0.24419745802879333,0.26034015417099,0.24972692131996155,1.0,0.2286224514245987,0.24524343013763428,0.03250286355614662,0.21067745983600616,0.1868710219860077,0.18409256637096405,0.20429526269435883
chartered,0.06591008603572845,0.06973721832036972,0.10895656049251556,0.20159493386745453,0.23270072042942047,0.1757483184337616,0.2861229479312897,0.22619730234146118,0.020510880276560783,0.16169708967208862,0.2495306134223938,0.25619152188301086,0.09353633224964142
teacher,0.20506705343723297,0.16003988683223724,0.1430262327194214,0.31202319264411926,0.304036021232605,0.2882140874862671,0.2884024977684021,0.21123147010803223,-0.033620961010456085,0.19210392236709595,0.19968076050281525,0.15878121554851532,0.1797819435596466
status,0.15547333657741547,0.20439723134040833,0.19516831636428833,0.28739041090011597,0.1787625402212143,0.24133066833019257,0.2404196411371231,0.18920661509037018,0.048227470368146896,0.10308628529310226,0.20139996707439423,0.23487195372581482,0.16403266787528992
(,0.1676948219537735,0.21788647770881653,0.2728188931941986,0.3206180930137634,0.220919668674469,0.11059409379959106,0.6363511681556702,0.2132600098848343,0.0050252811051905155,0.21505801379680634,0.35032153129577637,0.13752473890781403,0.40561532974243164
requiring,0.2889121174812317,0.2513211667537689,0.33749666810035706,0.2638072371482849,0.28655216097831726,0.2742493450641632,0.18315042555332184,0.15244761109352112,0.020454205572605133,0.11707901209592819,0.26946085691452026,0.2278192937374115,0.19080378115177155
at,0.2154216170310974,0.23158283531665802,0.17465277016162872,0.3095070421695709,0.14920546114444733,0.261000394821167,0.38314947485923767,0.3622083067893982,0.04754280671477318,0.2851444482803345,0.42558613419532776,0.2093784511089325,0.21978627145290375
least,0.2839330732822418,0.2964944541454315,0.23802171647548676,0.3442045748233795,0.2118399739265442,0.18829870223999023,0.28584957122802734,0.22925813496112823,0.007540206890553236,0.3112877905368805,0.32696738839149475,0.15103085339069366,0.28866854310035706
6,0.056429795920848846,0.11261115968227386,0.10662830621004105,0.023897485807538033,0.029955308884382248,0.03250286355614662,0.05098571628332138,0.1066315695643425,1.0,0.03395090252161026,0.055943556129932404,0.07688606530427933,0.045001473277807236
years,0.21949264407157898,0.2631898522377014,0.11878147721290588,0.23773819208145142,0.20910170674324036,0.21067745983600616,0.2589467465877533,0.38036108016967773,0.03395090252161026,1.0,0.2904134690761566,0.1571505218744278,0.1914375126361847
at,0.2154216170310974,0.23158283531665802,0.17465277016162872,0.3095070421695709,0.14920546114444733,0.261000394821167,0.38314947485923767,0.3622083067893982,0.04754280671477318,0.2851444482803345,0.42558613419532776,0.2093784511089325,0.21978627145290375
up,0.2819872200489044,0.310188889503479,0.25498253107070923,0.32523053884506226,0.22857235372066498,0.1584203541278839,0.34193792939186096,0.3247016668319702,0.15601859986782074,0.24200905859470367,0.32945773005485535,0.1364591270685196,0.1819818764925003
to,0.44169697165489197,0.40610215067863464,0.4391997456550598,0.45503583550453186,0.23633195459842682,0.2928581237792969,0.44245919585227966,0.37890323996543884,0.14752747118473053,0.23891852796077728,0.41548454761505127,0.24411341547966003,0.29463258385658264
two,0.2499001920223236,0.2133389115333557,0.2100418359041214,0.3289857804775238,0.2041211873292923,0.18576735258102417,0.35859420895576477,0.3276641070842743,0.08705443143844604,0.301040381193161,0.37726253271102905,0.18647199869155884,0.19645625352859497
modules,0.29804176092147827,0.25706246495246887,0.22939516603946686,0.1614515483379364,0.2234087884426117,0.17150148749351501,0.1764734834432602,0.08298560976982117,0.05467933788895607,0.1259196549654007,0.09978590905666351,0.20641478896141052,0.2365492284297943
per,0.2243444174528122,0.264721542596817,0.22441036999225616,0.21615441143512726,0.17720657587051392,0.18125848472118378,0.26711323857307434,0.1580824851989746,0.03634509816765785,0.14107413589954376,0.17468707263469696,0.12153365463018417,0.22323818504810333
year,0.19631797075271606,0.2093992531299591,0.16000528633594513,0.29350247979164124,0.19186973571777344,0.27883005142211914,0.28560417890548706,0.336445689201355,-0.08963438123464584,0.5195499062538147,0.2578314542770386,0.17187200486660004,0.18315006792545319
.,0.3287222981452942,0.3374604284763336,0.3022993505001068,0.50484299659729,0.24271298944950104,0.22682331502437592,0.6812511086463928,0.35870397090911865,0.07554518431425095,0.31919315457344055,0.5352458953857422,0.2115515172481537,0.4130953550338745
),0.17939934134483337,0.22256317734718323,0.2575884759426117,0.3640355169773102,0.22518357634544373,0.12267697602510452,0.63033527135849,0.24162524938583374,-0.014855935238301754,0.20000751316547394,0.3680361211299896,0.17408718168735504,0.42300865054130554
