,what,film,did,lionsgate,pay,to,have,the,trailer,aired,during,the,super,bowl,?
lionsgate,0.22215215861797333,0.43072059750556946,0.20162604749202728,1.0,0.2876397967338562,0.27206581830978394,0.2331068068742752,0.3558478355407715,0.3649771511554718,0.40997809171676636,0.20490235090255737,0.3558478355407715,0.2803584039211273,0.284046471118927,0.20515874028205872
paid,0.254770964384079,0.11198428273200989,0.3780856132507324,0.24763692915439606,0.6567115783691406,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.17094449698925018,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.24293163418769836,0.318512886762619,0.2642984986305237,0.24382255971431732,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.1980103701353073,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
gods,0.2244771271944046,0.1502816379070282,0.21912142634391785,0.20245978236198425,0.13746723532676697,0.2517090439796448,0.24611149728298187,0.2596609592437744,0.163854718208313,0.10786674916744232,0.17104889452457428,0.2596609592437744,0.11685571074485779,0.16775482892990112,0.16458383202552795
of,0.33290785551071167,0.22166931629180908,0.2513895630836487,0.23525218665599823,0.1583462655544281,0.41548454761505127,0.3802283704280853,0.733189046382904,0.1294957548379898,0.15519371628761292,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
egypt,0.1976596713066101,0.13787449896335602,0.1887594312429428,0.23339995741844177,0.17231781780719757,0.2233564704656601,0.23609213531017303,0.2536296546459198,0.07892070710659027,0.11991062760353088,0.20927612483501434,0.2536296546459198,0.06365250051021576,0.10318712890148163,0.17769601941108704
",",0.3087472915649414,0.2552308440208435,0.3015086054801941,0.30752867460250854,0.18754567205905914,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.20151035487651825,0.2195960283279419,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
paramount,0.1447969675064087,0.3781766891479492,0.1342800110578537,0.5258640646934509,0.20719316601753235,0.16977928578853607,0.17202332615852356,0.21407467126846313,0.31387844681739807,0.33158642053604126,0.14327478408813477,0.21407467126846313,0.17205844819545746,0.17346921563148499,0.1511610448360443
paid,0.254770964384079,0.11198428273200989,0.3780856132507324,0.24763692915439606,0.6567115783691406,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.17094449698925018,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.24293163418769836,0.318512886762619,0.2642984986305237,0.24382255971431732,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.1980103701353073,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
teenage,0.24582551419734955,0.22263997793197632,0.19741509854793549,0.3018011748790741,0.16249021887779236,0.21666087210178375,0.20906957983970642,0.2080013006925583,0.2176484614610672,0.3830242156982422,0.2767832279205322,0.2080013006925583,0.2508498728275299,0.11136696487665176,0.18613165616989136
mutant,0.25245264172554016,0.19367560744285583,0.18741071224212646,0.2599217891693115,0.20012885332107544,0.21581219136714935,0.24056310951709747,0.23348142206668854,0.2315954864025116,0.2642247676849365,0.168541818857193,0.23348142206668854,0.27849283814430237,0.11917673051357269,0.17710834741592407
ninja,0.21086284518241882,0.18047305941581726,0.14414207637310028,0.17950107157230377,0.17919491231441498,0.17830313742160797,0.15987810492515564,0.21667362749576569,0.19800588488578796,0.3160410523414612,0.2455226331949234,0.21667362749576569,0.33115872740745544,0.19230863451957703,0.1371469497680664
turtles,0.18010659515857697,0.13579493761062622,0.1689738929271698,0.3110356628894806,0.12492391467094421,0.19984138011932373,0.30694112181663513,0.2550264298915863,0.14466483891010284,0.2873424291610718,0.1996438056230545,0.2550264298915863,0.270868182182312,0.1677391082048416,0.09554774314165115
:,-0.12022944539785385,-0.0469588078558445,-0.05305134505033493,-0.14374591410160065,-0.00025112880393862724,-0.09243495017290115,-0.10825085639953613,-0.03403344005346298,-0.10141312330961227,-0.0374361090362072,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
out,0.3633197546005249,0.14934955537319183,0.28413498401641846,0.2602520287036896,0.20408141613006592,0.42386990785598755,0.3612789809703827,0.39404502511024475,0.2418963462114334,0.1853143572807312,0.2754679322242737,0.39404502511024475,0.18827584385871887,0.21548143029212952,0.22020699083805084
of,0.33290785551071167,0.22166931629180908,0.2513895630836487,0.23525218665599823,0.1583462655544281,0.41548454761505127,0.3802283704280853,0.733189046382904,0.1294957548379898,0.15519371628761292,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
the,0.42745697498321533,0.2824619710445404,0.34736719727516174,0.3558478355407715,0.1903611719608307,0.535392165184021,0.40389683842658997,1.0,0.25035014748573303,0.2525516450405121,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
shadows,0.13055908679962158,0.2360106110572815,0.1344125121831894,0.3500651717185974,0.07129883766174316,0.14845389127731323,0.17690327763557434,0.2440287470817566,0.2213125228881836,0.20701412856578827,0.1582372486591339,0.2440287470817566,0.1905735433101654,0.145412877202034,0.10613467544317245
and,0.31309178471565247,0.23832054436206818,0.34479495882987976,0.31437671184539795,0.2487477958202362,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.1914048194885254,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
10,0.11840458959341049,-0.002916739322245121,0.1914099007844925,0.07154451310634613,0.11645165085792542,0.18753696978092194,0.2006417065858841,0.2880653440952301,-0.0003390664351172745,0.017353229224681854,0.1398424357175827,0.2880653440952301,0.053164973855018616,0.06414627283811569,0.022911956533789635
cloverfield,0.15067711472511292,0.25188806653022766,0.1447245180606842,0.47770819067955017,0.16473844647407532,0.23572427034378052,0.21534158289432526,0.26082196831703186,0.22667396068572998,0.2736803889274597,0.10797914862632751,0.26082196831703186,0.24540522694587708,0.2618936002254486,0.18510612845420837
lane,0.1767110675573349,0.13787224888801575,0.14061620831489563,0.3171309232711792,0.1900392770767212,0.20980419218540192,0.17442075908184052,0.17604383826255798,0.28777849674224854,0.1621994823217392,0.08047500997781754,0.17604383826255798,0.14465077221393585,0.21094240248203278,0.12951500713825226
",",0.3087472915649414,0.2552308440208435,0.3015086054801941,0.30752867460250854,0.18754567205905914,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.20151035487651825,0.2195960283279419,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
universal,0.20640362799167633,0.26858651638031006,0.14724810421466827,0.3724149763584137,0.21353919804096222,0.19006553292274475,0.19110485911369324,0.2359178364276886,0.19180795550346375,0.1879141628742218,0.1565779447555542,0.2359178364276886,0.16074901819229126,0.11771684139966965,0.2074412703514099
paid,0.254770964384079,0.11198428273200989,0.3780856132507324,0.24763692915439606,0.6567115783691406,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.17094449698925018,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.24293163418769836,0.318512886762619,0.2642984986305237,0.24382255971431732,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.1980103701353073,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
the,0.42745697498321533,0.2824619710445404,0.34736719727516174,0.3558478355407715,0.1903611719608307,0.535392165184021,0.40389683842658997,1.0,0.25035014748573303,0.2525516450405121,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
secret,0.2518046498298645,0.1675596684217453,0.20489433407783508,0.22252625226974487,0.15483498573303223,0.20223848521709442,0.20777279138565063,0.23541073501110077,0.2036322057247162,0.21584463119506836,0.22462093830108643,0.23541073501110077,0.20352357625961304,0.08383673429489136,0.16440534591674805
life,0.24693015217781067,0.23654942214488983,0.22298283874988556,0.1929136961698532,0.13340720534324646,0.24560359120368958,0.25565779209136963,0.23528170585632324,0.15427353978157043,0.127069354057312,0.2978016436100006,0.23528170585632324,0.11999484151601791,0.12527509033679962,0.21677987277507782
of,0.33290785551071167,0.22166931629180908,0.2513895630836487,0.23525218665599823,0.1583462655544281,0.41548454761505127,0.3802283704280853,0.733189046382904,0.1294957548379898,0.15519371628761292,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
pets,0.13089267909526825,0.16228729486465454,0.1923355907201767,0.2827185094356537,0.2023686319589615,0.20982880890369415,0.27417853474617004,0.18120507895946503,0.18353646993637085,0.21927234530448914,0.1426982432603836,0.18120507895946503,0.15140703320503235,0.12168092280626297,0.16451407968997955
and,0.31309178471565247,0.23832054436206818,0.34479495882987976,0.31437671184539795,0.2487477958202362,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.1914048194885254,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
the,0.42745697498321533,0.2824619710445404,0.34736719727516174,0.3558478355407715,0.1903611719608307,0.535392165184021,0.40389683842658997,1.0,0.25035014748573303,0.2525516450405121,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
debut,0.12330318242311478,0.24334976077079773,0.1956806182861328,0.2796616554260254,0.1858939230442047,0.19055314362049103,0.08611088991165161,0.2226441204547882,0.2099684327840805,0.3366258144378662,0.21755248308181763,0.2226441204547882,0.17349262535572052,0.13468661904335022,0.10726679861545563
trailer,0.19146892428398132,0.32592397928237915,0.1603919416666031,0.3649771511554718,0.2119779735803604,0.20060497522354126,0.1766762137413025,0.25035014748573303,1.0000001192092896,0.25332483649253845,0.17172709107398987,0.25035014748573303,0.21072626113891602,0.10071451216936111,0.19411374628543854
for,0.3017193675041199,0.24293163418769836,0.318512886762619,0.2642984986305237,0.24382255971431732,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.1980103701353073,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
jason,0.21427975594997406,0.19156666100025177,0.18214908242225647,0.23664769530296326,0.12998919188976288,0.1582711786031723,0.14447417855262756,0.1862032264471054,0.2180580347776413,0.2154015302658081,0.16941200196743011,0.1862032264471054,0.14509907364845276,0.2034790962934494,0.13378524780273438
bourne,0.06116512417793274,0.13394667208194733,0.11066829413175583,0.34758007526397705,0.15786100924015045,0.12953627109527588,0.1256096512079239,0.1838947832584381,0.1459893137216568,0.2292252779006958,0.1761315017938614,0.1838947832584381,0.04500928521156311,0.13936516642570496,0.059104710817337036
and,0.31309178471565247,0.23832054436206818,0.34479495882987976,0.31437671184539795,0.2487477958202362,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.1914048194885254,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
disney,0.19632026553153992,0.352390319108963,0.16180537641048431,0.5292616486549377,0.23188072443008423,0.23984374105930328,0.16395415365695953,0.24980762600898743,0.30948948860168457,0.3789121210575104,0.16498379409313202,0.24980762600898743,0.17334483563899994,0.13802848756313324,0.22150784730911255
paid,0.254770964384079,0.11198428273200989,0.3780856132507324,0.24763692915439606,0.6567115783691406,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.17094449698925018,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.24293163418769836,0.318512886762619,0.2642984986305237,0.24382255971431732,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.1980103701353073,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
captain,0.18077895045280457,0.18220172822475433,0.12321241945028305,0.18794170022010803,0.2073117345571518,0.19193781912326813,0.1329634040594101,0.2267821580171585,0.12709511816501617,0.21311073005199432,0.21516995131969452,0.2267821580171585,0.22672757506370544,0.1352744996547699,0.12160754203796387
america,0.2517423629760742,0.11457552015781403,0.2212076634168625,0.2855825424194336,0.1245778501033783,0.2636699676513672,0.21805447340011597,0.37090015411376953,0.21623951196670532,0.26273128390312195,0.245676651597023,0.37090015411376953,0.17941345274448395,0.1506969928741455,0.19333907961845398
:,-0.12022944539785385,-0.0469588078558445,-0.05305134505033493,-0.14374591410160065,-0.00025112880393862724,-0.09243495017290115,-0.10825085639953613,-0.03403344005346298,-0.10141312330961227,-0.0374361090362072,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
civil,0.15091551840305328,0.12226308882236481,0.17288750410079956,0.17701974511146545,0.18614430725574493,0.2019355595111847,0.16153892874717712,0.2477465271949768,0.11938820779323578,0.12212323397397995,0.2953299880027771,0.2477465271949768,0.11822199821472168,0.1388452649116516,0.1494513899087906
war,0.22516006231307983,0.1768592894077301,0.27422013878822327,0.22882777452468872,0.1901320219039917,0.2610234022140503,0.22249692678451538,0.366199791431427,0.20499840378761292,0.2001972496509552,0.4802435040473938,0.366199791431427,0.18514211475849152,0.24981583654880524,0.15510529279708862
",",0.3087472915649414,0.2552308440208435,0.3015086054801941,0.30752867460250854,0.18754567205905914,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.20151035487651825,0.2195960283279419,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.42745697498321533,0.2824619710445404,0.34736719727516174,0.3558478355407715,0.1903611719608307,0.535392165184021,0.40389683842658997,1.0,0.25035014748573303,0.2525516450405121,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
jungle,0.1957641839981079,0.25285604596138,0.15447503328323364,0.36284342408180237,0.17492423951625824,0.14029043912887573,0.18008610606193542,0.2256680727005005,0.3153095245361328,0.22150775790214539,0.20846304297447205,0.2256680727005005,0.19263805449008942,0.15658722817897797,0.14855629205703735
book,0.2872225046157837,0.33206906914711,0.17269964516162872,0.24329732358455658,0.12746505439281464,0.20275522768497467,0.18436074256896973,0.2652374505996704,0.22744227945804596,0.1893554925918579,0.17538011074066162,0.2652374505996704,0.13728712499141693,0.16094686090946198,0.20572158694267273
and,0.31309178471565247,0.23832054436206818,0.34479495882987976,0.31437671184539795,0.2487477958202362,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.1914048194885254,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
alice,0.19639728963375092,0.17578370869159698,0.16274216771125793,0.25319284200668335,0.11328881233930588,0.1973392218351364,0.08999910950660706,0.21022173762321472,0.28642067313194275,0.14456866681575775,0.0894574224948883,0.21022173762321472,0.0932968258857727,0.04757571220397949,0.1645866334438324
through,0.23167094588279724,0.1327759176492691,0.14190755784511566,0.29964590072631836,0.11728019267320633,0.4062686562538147,0.2991202771663666,0.44071322679519653,0.21355906128883362,0.20311352610588074,0.3816036581993103,0.44071322679519653,0.1291290819644928,0.156644806265831,0.16913433372974396
the,0.42745697498321533,0.2824619710445404,0.34736719727516174,0.3558478355407715,0.1903611719608307,0.535392165184021,0.40389683842658997,1.0,0.25035014748573303,0.2525516450405121,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
looking,0.39359530806541443,0.15818074345588684,0.295057088136673,0.19261319935321808,0.19748152792453766,0.31572988629341125,0.3354683816432953,0.30421850085258484,0.17106106877326965,0.08712632954120636,0.10656271874904633,0.30421850085258484,0.16110338270664215,0.12477017939090729,0.2733345925807953
glass,0.13572539389133453,0.17227178812026978,0.16013789176940918,0.21164673566818237,0.1650773137807846,0.2111847698688507,0.23619955778121948,0.20646950602531433,0.16904562711715698,0.10410816222429276,0.1921582669019699,0.20646950602531433,0.10992680490016937,0.28697285056114197,0.1252557635307312
.,0.3567904531955719,0.22823183238506317,0.35288307070732117,0.347291499376297,0.17372290790081024,0.4645031690597534,0.41614407300949097,0.5934505462646484,0.1708780825138092,0.2278250902891159,0.3485563397407532,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
