,who,did,wiesner,hire,to,monitor,and,second,guess,nasa,'s,decisions,?
his,0.44966956973075867,0.3546801507472992,0.2818560302257538,0.21932020783424377,0.3715193271636963,0.07945139706134796,0.4234102666378021,0.29419460892677307,0.16831408441066742,0.15133658051490784,0.047556519508361816,0.24704547226428986,0.18075084686279297
opposition,0.28465259075164795,0.21891070902347565,0.21062245965003967,0.13050726056098938,0.2251589596271515,0.15032947063446045,0.23348990082740784,0.2067888081073761,0.22798264026641846,0.14699336886405945,-0.03729081526398659,0.3782344460487366,0.15647298097610474
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
manned,0.20781661570072174,0.21665696799755096,0.12683527171611786,0.2103743702173233,0.21649380028247833,0.23217558860778809,0.21635916829109192,0.24985063076019287,0.11722767353057861,0.43264830112457275,0.009618762880563736,0.23725906014442444,0.17514055967330933
spaceflight,0.18299520015716553,0.17268840968608856,0.3013629615306854,0.1701415777206421,0.29044052958488464,0.1967092603445053,0.26907816529273987,0.18590223789215088,0.22200629115104675,0.5576725602149963,-0.10036515444517136,0.1796882599592209,0.26453927159309387
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
kennedy,0.19708238542079926,0.18083488941192627,0.25918495655059814,0.1013023778796196,0.2569362223148346,0.19139762222766876,0.22218705713748932,0.1591431349515915,0.1952304095029831,0.2364986389875412,-0.03838328644633293,0.2388106882572174,0.21965277194976807
before,0.31244513392448425,0.33642593026161194,0.18863143026828766,0.17755423486232758,0.4190867841243744,0.15127074718475342,0.3518902659416199,0.32915210723876953,0.2880140542984009,0.1443241983652115,-0.01158253662288189,0.23433975875377655,0.2507109045982361
the,0.3733934462070465,0.34736719727516174,0.27002912759780884,0.1366041749715805,0.535392165184021,0.21356156468391418,0.5171257257461548,0.4620301127433777,0.24779753386974335,0.19786997139453888,-0.01540423184633255,0.30538004636764526,0.22068053483963013
president,0.22565458714962006,0.1801012009382248,0.2713540494441986,0.17928628623485565,0.21247753500938416,0.1040191724896431,0.23286236822605133,0.2057625651359558,0.11136753112077713,0.24414655566215515,-0.08566092699766159,0.23746883869171143,0.14148259162902832
took,0.2481452226638794,0.42470768094062805,0.16328947246074677,0.2109794020652771,0.24576251208782196,0.10042134672403336,0.25750628113746643,0.26168686151504517,0.12460443377494812,0.13538293540477753,0.06150028854608536,0.25129321217536926,0.14109265804290771
office,0.2092086672782898,0.1974928379058838,0.20076771080493927,0.23066547513008118,0.20860034227371216,0.14156676828861237,0.22517526149749756,0.19566459953784943,0.1323770433664322,0.20119093358516693,-0.06233545020222664,0.19905446469783783,0.16497313976287842
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
and,0.41279885172843933,0.34479495882987976,0.346465140581131,0.26803672313690186,0.48971283435821533,0.17942065000534058,1.0,0.2743909955024719,0.22376780211925507,0.12810774147510529,0.06895173341035843,0.26008281111717224,0.20544172823429108
had,0.36173108220100403,0.540525496006012,0.22037382423877716,0.21889065206050873,0.37984350323677063,0.219822496175766,0.3872550129890442,0.2551495432853699,0.23529505729675293,0.13812682032585144,-0.004401352722197771,0.2874186933040619,0.20728366076946259
opposed,0.28829503059387207,0.3237369954586029,0.1181001141667366,0.10639628022909164,0.2678636610507965,0.1259867250919342,0.2606690526008606,0.15438754856586456,0.21446296572685242,0.09629464894533157,-0.04686199873685837,0.31707602739334106,0.23428945243358612
the,0.3733934462070465,0.34736719727516174,0.27002912759780884,0.1366041749715805,0.535392165184021,0.21356156468391418,0.5171257257461548,0.4620301127433777,0.24779753386974335,0.19786997139453888,-0.01540423184633255,0.30538004636764526,0.22068053483963013
decision,0.2630499601364136,0.285696417093277,0.172109916806221,0.21148808300495148,0.35372841358184814,0.23150290548801422,0.20328959822654724,0.17960119247436523,0.31275907158851624,0.1862768828868866,0.04087042436003685,0.8595104813575745,0.2796577215194702
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
land,0.2111203372478485,0.19881628453731537,0.16954247653484344,0.12738090753555298,0.2885280251502991,0.11717028170824051,0.2874513864517212,0.16221317648887634,0.16567127406597137,0.2192208170890808,0.10497291386127472,0.1864171177148819,0.1432059109210968
men,0.3380306363105774,0.284831702709198,0.13119691610336304,0.18275155127048492,0.24045762419700623,0.07721422612667084,0.30918097496032715,0.1715063750743866,0.21594832837581635,0.12586817145347595,0.01802987791597843,0.2575242817401886,0.1408759206533432
on,0.2340552806854248,0.2670976221561432,0.22242188453674316,0.14845624566078186,0.41031414270401,0.34563931822776794,0.4077630043029785,0.26659107208251953,0.23632937669754028,0.18220403790473938,0.0026888418942689896,0.2803441882133484,0.2714994251728058
the,0.3733934462070465,0.34736719727516174,0.27002912759780884,0.1366041749715805,0.535392165184021,0.21356156468391418,0.5171257257461548,0.4620301127433777,0.24779753386974335,0.19786997139453888,-0.01540423184633255,0.30538004636764526,0.22068053483963013
moon,0.18881018459796906,0.1910509169101715,0.17561914026737213,0.11890602856874466,0.17707908153533936,0.17390480637550354,0.2018347829580307,0.1449519544839859,0.1899368166923523,0.47473642230033875,0.0421946756541729,0.09963720291852951,0.1442703753709793
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
hired,0.38516125082969666,0.368927001953125,0.23372022807598114,0.6436780095100403,0.32017654180526733,0.10615330934524536,0.2731825113296509,0.14870017766952515,0.1415807157754898,0.20783868432044983,-0.030750012025237083,0.19156168401241302,0.1434362679719925
golovin,0.2779919505119324,0.18316660821437836,0.4136962294578552,0.16562312841415405,0.2007933408021927,0.1068621277809143,0.2896767854690552,0.25359007716178894,0.24156427383422852,0.22209429740905762,0.04514141380786896,0.14755292236804962,0.27774158120155334
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
who,0.9999998807907104,0.34038686752319336,0.2924979329109192,0.3917136788368225,0.42656609416007996,0.1760794073343277,0.41279885172843933,0.21920166909694672,0.2899603843688965,0.1536933034658432,0.05599616840481758,0.3022976219654083,0.26220351457595825
had,0.36173108220100403,0.540525496006012,0.22037382423877716,0.21889065206050873,0.37984350323677063,0.219822496175766,0.3872550129890442,0.2551495432853699,0.23529505729675293,0.13812682032585144,-0.004401352722197771,0.2874186933040619,0.20728366076946259
left,0.24052289128303528,0.27335280179977417,0.15599451959133148,0.17955711483955383,0.2724500000476837,0.10936235636472702,0.2571277916431427,0.23071356117725372,0.1318937987089157,0.13795265555381775,0.0003564352518878877,0.15117299556732178,0.13251960277557373
nasa,0.1536933034658432,0.12001431733369827,0.23799602687358856,0.1947547346353531,0.21193136274814606,0.2043866366147995,0.12810774147510529,0.15993647277355194,0.18065118789672852,1.0000001192092896,-0.09383333474397659,0.16771483421325684,0.1809994876384735
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
chair,0.204286128282547,0.11691562831401825,0.23802851140499115,0.2129785716533661,0.18660622835159302,0.11005715280771255,0.20212094485759735,0.12894825637340546,0.1381920576095581,0.16299641132354736,-0.1062040850520134,0.23901686072349548,0.12348068505525589
his,0.44966956973075867,0.3546801507472992,0.2818560302257538,0.21932020783424377,0.3715193271636963,0.07945139706134796,0.4234102666378021,0.29419460892677307,0.16831408441066742,0.15133658051490784,0.047556519508361816,0.24704547226428986,0.18075084686279297
own,0.31838667392730713,0.34475913643836975,0.08697864413261414,0.2973548471927643,0.35879063606262207,0.19728690385818481,0.3142828047275543,0.21292968094348907,0.2223634123802185,0.15616275370121002,-0.0030622677877545357,0.3429083526134491,0.1937696635723114
``,0.02397952415049076,-0.029888948425650597,-0.011669270694255829,-0.056649524718523026,0.06720756739377975,-0.05995859578251839,0.036644238978624344,0.07228557765483856,0.12139564752578735,-0.1006617322564125,-0.03416389226913452,0.09921471774578094,0.0685480609536171
space,0.1441284865140915,0.1488010138273239,0.18662118911743164,0.11060763150453568,0.22712917625904083,0.1741308867931366,0.22901733219623566,0.19059213995933533,0.18699660897254944,0.4611377716064453,-0.1200559139251709,0.13845202326774597,0.1885536164045334
vehicle,0.17691867053508759,0.12476586550474167,0.14416727423667908,0.27348145842552185,0.26649773120880127,0.19608338177204132,0.17821402847766876,0.15276466310024261,0.2072138488292694,0.23139142990112305,0.04947027564048767,0.19145458936691284,0.16397647559642792
panel,0.1568932980298996,0.10137197375297546,0.20393677055835724,0.17672227323055267,0.1690487116575241,0.21665149927139282,0.16468550264835358,0.09637876600027084,0.2220781445503235,0.23755432665348053,-0.011574317701160908,0.266035258769989,0.1475982517004013
'',0.024401003494858742,0.01978493109345436,0.04517137259244919,-0.006975758820772171,-0.009905828163027763,0.017825700342655182,0.021612688899040222,-0.06889788806438446,0.0754551813006401,-0.04144192487001419,-0.04859459400177002,0.0325583852827549,0.018684765323996544
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
ostensibly,0.2586521804332733,0.21032221615314484,0.29216185212135315,0.17034797370433807,0.32436758279800415,0.23421604931354523,0.312093049287796,0.11371955275535583,0.2838822603225708,0.1459331214427948,0.009481866843998432,0.30507537722587585,0.3436274528503418
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
monitor,0.1760794073343277,0.16754882037639618,0.07567618787288666,0.1613638699054718,0.2303457111120224,1.0,0.17942065000534058,0.12613272666931152,0.2101869434118271,0.2043866366147995,0.1309094876050949,0.23180103302001953,0.167510524392128
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
but,0.4487357437610626,0.49033689498901367,0.20213884115219116,0.2337358295917511,0.5542377829551697,0.2157953381538391,0.5762497186660767,0.3184681534767151,0.415862500667572,0.15602748095989227,0.04136733338236809,0.33978357911109924,0.27921953797340393
actually,0.4496743977069855,0.3678441345691681,0.19047234952449799,0.172835111618042,0.4543284475803375,0.2332587093114853,0.3156367838382721,0.21866394579410553,0.49853286147117615,0.24920925498008728,0.012363291345536709,0.254495769739151,0.36036357283592224
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
second-guess,0.32722705602645874,0.3264438211917877,0.32002437114715576,0.27355334162712097,0.4402255117893219,0.25040262937545776,0.346917062997818,0.5940123200416565,0.6489039659500122,0.27591705322265625,0.008982235565781593,0.342475950717926,0.4331968426704407
nasa,0.1536933034658432,0.12001431733369827,0.23799602687358856,0.1947547346353531,0.21193136274814606,0.2043866366147995,0.12810774147510529,0.15993647277355194,0.18065118789672852,1.0000001192092896,-0.09383333474397659,0.16771483421325684,0.1809994876384735
's,0.05599616840481758,0.05069678649306297,0.05787868797779083,0.03628150746226311,0.03782717138528824,0.1309094876050949,0.06895173341035843,-0.060212843120098114,0.08562827110290527,-0.09383333474397659,0.9999999403953552,0.04356657713651657,-0.023395681753754616
decisions,0.3022976219654083,0.2850108742713928,0.1610756367444992,0.22134505212306976,0.32702770829200745,0.23180103302001953,0.26008281111717224,0.1296023279428482,0.3410143256187439,0.16771483421325684,0.04356657713651657,1.0,0.29068708419799805
on,0.2340552806854248,0.2670976221561432,0.22242188453674316,0.14845624566078186,0.41031414270401,0.34563931822776794,0.4077630043029785,0.26659107208251953,0.23632937669754028,0.18220403790473938,0.0026888418942689896,0.2803441882133484,0.2714994251728058
the,0.3733934462070465,0.34736719727516174,0.27002912759780884,0.1366041749715805,0.535392165184021,0.21356156468391418,0.5171257257461548,0.4620301127433777,0.24779753386974335,0.19786997139453888,-0.01540423184633255,0.30538004636764526,0.22068053483963013
saturn,0.145697683095932,0.18646769225597382,0.21065782010555267,0.13080748915672302,0.18787172436714172,0.11375479400157928,0.18160289525985718,0.13307109475135803,0.20018205046653748,0.3775089681148529,0.11320748925209045,0.10426675528287888,0.1619711071252823
v,0.06742344051599503,0.17618848383426666,0.19458380341529846,0.07944469898939133,0.2109750658273697,0.11752136051654816,0.19040757417678833,0.19126640260219574,0.07259274274110794,0.11336114257574081,-0.008823617361485958,0.2968803942203522,0.28677162528038025
launch,0.09666242450475693,0.19841566681861877,0.08224090188741684,0.20847845077514648,0.25276505947113037,0.2512703239917755,0.18879936635494232,0.20037919282913208,0.18116621673107147,0.38024699687957764,0.01992534101009369,0.13069148361682892,0.22009649872779846
vehicle,0.17691867053508759,0.12476586550474167,0.14416727423667908,0.27348145842552185,0.26649773120880127,0.19608338177204132,0.17821402847766876,0.15276466310024261,0.2072138488292694,0.23139142990112305,0.04947027564048767,0.19145458936691284,0.16397647559642792
and,0.41279885172843933,0.34479495882987976,0.346465140581131,0.26803672313690186,0.48971283435821533,0.17942065000534058,1.0,0.2743909955024719,0.22376780211925507,0.12810774147510529,0.06895173341035843,0.26008281111717224,0.20544172823429108
lor,0.19569316506385803,0.07914847880601883,0.3400769531726837,0.14688614010810852,0.17278125882148743,0.15370409190654755,0.14365898072719574,0.18602682650089264,0.16988329589366913,0.2015673965215683,0.030488789081573486,0.012825367040932178,0.19372881948947906
by,0.39727845788002014,0.18574509024620056,0.20859763026237488,0.15616659820079803,0.33534231781959534,0.11640813201665878,0.4289871156215668,0.2977677285671234,0.23532645404338837,0.19248856604099274,-0.010884488001465797,0.2826089859008789,0.17966607213020325
forcing,0.3017413914203644,0.28997835516929626,0.11450798809528351,0.2467527687549591,0.3712129294872284,0.12700171768665314,0.29795053601264954,0.17255747318267822,0.20345520973205566,0.06381005793809891,-0.020725658163428307,0.2822608947753906,0.19852621853351593
shea,0.20068514347076416,0.1571248322725296,0.3872147798538208,0.1574530303478241,0.21102578938007355,0.19333159923553467,0.25325462222099304,0.1709534227848053,0.15343482792377472,0.17912714183330536,0.11722563207149506,0.16103097796440125,0.08539166301488876
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
seamans,0.29676353931427,0.21464790403842926,0.25002896785736084,0.18211312592029572,0.22647839784622192,0.18137793242931366,0.2536909282207489,0.1739589273929596,0.2157672643661499,0.18820196390151978,0.08264915645122528,0.17177043855190277,0.15091076493263245
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
and,0.41279885172843933,0.34479495882987976,0.346465140581131,0.26803672313690186,0.48971283435821533,0.17942065000534058,1.0,0.2743909955024719,0.22376780211925507,0.12810774147510529,0.06895173341035843,0.26008281111717224,0.20544172823429108
even,0.33644744753837585,0.45816805958747864,0.19836926460266113,0.2232964038848877,0.46467068791389465,0.21989116072654724,0.4625037908554077,0.217987522482872,0.3832203447818756,0.11140996962785721,0.0353488028049469,0.3157584071159363,0.30082517862319946
webb,0.27205929160118103,0.17462794482707977,0.3059578239917755,0.18083731830120087,0.2667657732963562,0.1504674106836319,0.2483363300561905,0.2107500433921814,0.08152920752763748,0.33022621273994446,-0.049451619386672974,0.24236838519573212,0.11173157393932343
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
defend,0.2716797888278961,0.20832395553588867,0.09020599722862244,0.24853891134262085,0.35914552211761475,0.17679284512996674,0.267635315656662,0.14271008968353271,0.17389197647571564,0.05730542168021202,-0.07687792927026749,0.27987727522850037,0.21878457069396973
themselves,0.42025554180145264,0.32371795177459717,0.07723971456289291,0.29750165343284607,0.37259936332702637,0.11646273732185364,0.3146885335445404,0.13204260170459747,0.23767977952957153,0.06915298104286194,-0.02318161353468895,0.3093937039375305,0.20170879364013672
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
delaying,0.20058326423168182,0.2786565124988556,0.10598120838403702,0.2420722395181656,0.33330515027046204,0.2626631259918213,0.23060578107833862,0.15327441692352295,0.26347780227661133,0.20604458451271057,-0.005376006476581097,0.2938002347946167,0.20121434330940247
its,0.1326070874929428,0.19922670722007751,0.12555663287639618,0.09783906489610672,0.3691340684890747,0.1997959464788437,0.3841775357723236,0.23407325148582458,0.24729448556900024,0.15373986959457397,0.03202139586210251,0.22293762862682343,0.15103481709957123
formal,0.23658500611782074,0.2325638383626938,0.14517487585544586,0.16094358265399933,0.27394044399261475,0.1471853405237198,0.2337617129087448,0.14314930140972137,0.28412744402885437,0.10452499240636826,-0.02323731780052185,0.3176071047782898,0.1989586055278778
announcement,0.16863656044006348,0.26421767473220825,0.1651201695203781,0.22906628251075745,0.28439104557037354,0.11652648448944092,0.16240988671779633,0.17931817471981049,0.2913242280483246,0.21932117640972137,-0.0523303784430027,0.3084627091884613,0.24608203768730164
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
the,0.3733934462070465,0.34736719727516174,0.27002912759780884,0.1366041749715805,0.535392165184021,0.21356156468391418,0.5171257257461548,0.4620301127433777,0.24779753386974335,0.19786997139453888,-0.01540423184633255,0.30538004636764526,0.22068053483963013
press,0.12729673087596893,0.17585355043411255,0.24122276902198792,0.13842160999774933,0.212715283036232,0.1112547218799591,0.21916458010673523,0.18436717987060547,0.23096837103366852,0.18036673963069916,-0.05122065544128418,0.18696661293506622,0.14048311114311218
on,0.2340552806854248,0.2670976221561432,0.22242188453674316,0.14845624566078186,0.41031414270401,0.34563931822776794,0.4077630043029785,0.26659107208251953,0.23632937669754028,0.18220403790473938,0.0026888418942689896,0.2803441882133484,0.2714994251728058
july,0.2606464624404907,0.25485745072364807,0.2658121883869171,0.06747359037399292,0.228788822889328,0.16271652281284332,0.258785605430603,0.21609897911548615,0.21546092629432678,0.1509821116924286,-0.06841624528169632,0.13267508149147034,0.2897891402244568
11,0.11859084665775299,0.07614340633153915,0.03499423339962959,0.030016273260116577,0.010993496514856815,0.10655276477336884,0.052219830453395844,-0.059615880250930786,-0.0054145194590091705,-0.005325418431311846,0.07733099907636642,-0.006423585582524538,-0.04295448586344719
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
1962,0.06345117837190628,-0.08857343345880508,-0.061399541795253754,-0.13210581243038177,-0.048656053841114044,-0.02392048016190529,-0.05160701274871826,-0.05874941870570183,-0.03831955045461655,0.0048394580371677876,0.02088261768221855,-0.06334889680147171,-0.008269774727523327
",",0.3365725874900818,0.3015086054801941,0.37364280223846436,0.15399982035160065,0.44245919585227966,0.22247396409511566,0.6633074283599854,0.29927265644073486,0.28415217995643616,0.18665438890457153,-0.0016132977325469255,0.28079578280448914,0.31091248989105225
and,0.41279885172843933,0.34479495882987976,0.346465140581131,0.26803672313690186,0.48971283435821533,0.17942065000534058,1.0,0.2743909955024719,0.22376780211925507,0.12810774147510529,0.06895173341035843,0.26008281111717224,0.20544172823429108
forcing,0.3017413914203644,0.28997835516929626,0.11450798809528351,0.2467527687549591,0.3712129294872284,0.12700171768665314,0.29795053601264954,0.17255747318267822,0.20345520973205566,0.06381005793809891,-0.020725658163428307,0.2822608947753906,0.19852621853351593
webb,0.27205929160118103,0.17462794482707977,0.3059578239917755,0.18083731830120087,0.2667657732963562,0.1504674106836319,0.2483363300561905,0.2107500433921814,0.08152920752763748,0.33022621273994446,-0.049451619386672974,0.24236838519573212,0.11173157393932343
to,0.42656609416007996,0.4452643394470215,0.193395733833313,0.35352081060409546,1.0,0.2303457111120224,0.48971283435821533,0.3098561465740204,0.352222204208374,0.21193136274814606,0.03782717138528824,0.32702770829200745,0.29463258385658264
still,0.3870375156402588,0.38309040665626526,0.15738187730312347,0.20023097097873688,0.41205283999443054,0.23958556354045868,0.37647393345832825,0.24137049913406372,0.3566629886627197,0.13176362216472626,0.033143531531095505,0.28571853041648865,0.3039587736129761
hedge,0.19059409201145172,0.09477239102125168,0.28075018525123596,0.24907489120960236,0.15484105050563812,0.17294526100158691,0.28170591592788696,0.06994367390871048,0.21863089501857758,0.09667519479990005,0.10820998251438141,0.16135284304618835,0.06729982048273087
the,0.3733934462070465,0.34736719727516174,0.27002912759780884,0.1366041749715805,0.535392165184021,0.21356156468391418,0.5171257257461548,0.4620301127433777,0.24779753386974335,0.19786997139453888,-0.01540423184633255,0.30538004636764526,0.22068053483963013
decision,0.2630499601364136,0.285696417093277,0.172109916806221,0.21148808300495148,0.35372841358184814,0.23150290548801422,0.20328959822654724,0.17960119247436523,0.31275907158851624,0.1862768828868866,0.04087042436003685,0.8595104813575745,0.2796577215194702
as,0.3923053741455078,0.3596470057964325,0.21239067614078522,0.2380196750164032,0.42092081904411316,0.25241759419441223,0.49487000703811646,0.25569814443588257,0.2563174366950989,0.1753126084804535,-0.05775856226682663,0.24229708313941956,0.27043893933296204
``,0.02397952415049076,-0.029888948425650597,-0.011669270694255829,-0.056649524718523026,0.06720756739377975,-0.05995859578251839,0.036644238978624344,0.07228557765483856,0.12139564752578735,-0.1006617322564125,-0.03416389226913452,0.09921471774578094,0.0685480609536171
tentative,0.14893200993537903,0.16809579730033875,0.2035733163356781,0.13831447064876556,0.2593776285648346,0.19088155031204224,0.14928966760635376,0.19765950739383698,0.20000725984573364,0.2287609577178955,-0.06239745765924454,0.18123464286327362,0.16796042025089264
'',0.024401003494858742,0.01978493109345436,0.04517137259244919,-0.006975758820772171,-0.009905828163027763,0.017825700342655182,0.021612688899040222,-0.06889788806438446,0.0754551813006401,-0.04144192487001419,-0.04859459400177002,0.0325583852827549,0.018684765323996544
.,0.3541337847709656,0.35288307070732117,0.3238852620124817,0.16166594624519348,0.4645031690597534,0.2258184403181076,0.588965117931366,0.346034437417984,0.3043312430381775,0.22033250331878662,-0.003708066651597619,0.3100549876689911,0.4130953550338745
