,what,popular,environmentalist,is,also,a,university,alumni,member,?
edwin,0.21913482248783112,0.0678623616695404,0.20925860106945038,0.1269298642873764,0.16862252354621887,0.16274982690811157,0.19752740859985352,0.10063311457633972,0.17177100479602814,0.1910800039768219
hubble,0.18900521099567413,0.1492186039686203,0.18943026661872864,0.18708010017871857,0.14455842971801758,0.1963808536529541,0.2011486440896988,0.13209646940231323,0.1366235911846161,0.1859315186738968
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
known,0.20381177961826324,0.39448606967926025,0.2478201687335968,0.41921812295913696,0.4766203761100769,0.30882248282432556,0.15387564897537231,0.13047896325588226,0.3018268942832947,0.18314571678638458
for,0.3017193675041199,0.30736467242240906,0.23427598178386688,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.2718653976917267,0.264628142118454
``,0.008517155423760414,-0.032901737838983536,-0.007915664464235306,0.058766357600688934,0.000636551936622709,0.07272057235240936,-0.05806000158190727,-0.010103246197104454,0.0971653014421463,0.0685480609536171
hubble,0.18900521099567413,0.1492186039686203,0.18943026661872864,0.18708010017871857,0.14455842971801758,0.1963808536529541,0.2011486440896988,0.13209646940231323,0.1366235911846161,0.1859315186738968
's,0.02692362666130066,0.11900079250335693,0.032661162316799164,0.02396530658006668,-0.0014726108638569713,0.04866964742541313,-0.007441582623869181,-0.06908487528562546,-0.031640440225601196,-0.023395681753754616
law,0.2145031988620758,0.10840088874101639,0.19405406713485718,0.18597714602947235,0.26510846614837646,0.2212858349084854,0.3317679166793823,0.25756004452705383,0.17515966296195984,0.1528988480567932
'',0.08143015950918198,-0.04108109325170517,-0.07675773650407791,0.0793738141655922,0.05102188512682915,0.04890415817499161,0.0635535717010498,-0.00038028141716495156,0.012968800030648708,0.018684765323996544
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
nasa,0.21178755164146423,0.04473482817411423,0.2550997734069824,0.16681714355945587,0.17920900881290436,0.19403119385242462,0.24698911607265472,0.16829973459243774,0.11423414200544357,0.1809994876384735
astronaut,0.09130282700061798,0.0919136255979538,0.28942859172821045,0.14218252897262573,0.10213328152894974,0.14446932077407837,0.2334679663181305,0.20662729442119598,0.18030893802642822,0.13949722051620483
john,0.18237407505512238,0.14905884861946106,0.24150283634662628,0.16449548304080963,0.2478664070367813,0.20638683438301086,0.17917944490909576,0.16326703131198883,0.17492835223674774,0.13162356615066528
m.,-0.032949499785900116,-0.08644869178533554,0.0010174727067351341,-0.06526678055524826,-0.004422142636030912,-0.04543856158852577,0.07664065808057785,-0.03471560403704643,0.042803362011909485,-0.0002856669598259032
grunsfeld,0.20118731260299683,0.16585130989551544,0.2548801600933075,0.25581249594688416,0.20562322437763214,0.28051477670669556,0.2735401690006256,0.2443593442440033,0.316668838262558,0.24217815697193146
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
geneticist,0.17869937419891357,0.10262242704629898,0.4294773042201996,0.162517711520195,0.20360484719276428,0.18310829997062683,0.33344128727912903,0.2207726687192917,0.2304975390434265,0.15486501157283783
james,0.20536290109157562,0.22499631345272064,0.2094254344701767,0.1426199972629547,0.17870911955833435,0.19130736589431763,0.22221921384334564,0.2080969512462616,0.14233018457889557,0.12139993160963058
watson,0.21841923892498016,0.17287388443946838,0.2506635785102844,0.15546134114265442,0.17282888293266296,0.1590772420167923,0.16969849169254303,0.10495060682296753,0.11880379915237427,0.20794717967510223
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
best,0.3036847710609436,0.36125773191452026,0.27170974016189575,0.30476391315460205,0.33829474449157715,0.2547774314880371,0.19182942807674408,0.2269946187734604,0.21995550394058228,0.2799045741558075
known,0.20381177961826324,0.39448606967926025,0.2478201687335968,0.41921812295913696,0.4766203761100769,0.30882248282432556,0.15387564897537231,0.13047896325588226,0.3018268942832947,0.18314571678638458
as,0.31749409437179565,0.2382158637046814,0.24588751792907715,0.43216490745544434,0.5774298906326294,0.39550232887268066,0.21858684718608856,0.19796635210514069,0.2264706939458847,0.27043893933296204
one,0.376489520072937,0.32293328642845154,0.13337931036949158,0.4544198513031006,0.48437753319740295,0.4910551905632019,0.2106119841337204,0.24807992577552795,0.25775790214538574,0.2673267424106598
of,0.33290785551071167,0.25281813740730286,0.1516474336385727,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
the,0.42745697498321533,0.2724021077156067,0.15519979596138,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
co-discoverers,0.21643781661987305,0.16275741159915924,0.21181267499923706,0.19886739552021027,0.17852972447872162,0.13974425196647644,0.2976676821708679,0.1768314689397812,0.16483213007450104,0.15874959528446198
of,0.33290785551071167,0.25281813740730286,0.1516474336385727,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
the,0.42745697498321533,0.2724021077156067,0.15519979596138,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
structure,0.27351704239845276,0.06631332635879517,0.16622930765151978,0.26677995920181274,0.27168816328048706,0.33968499302864075,0.1803935468196869,0.17089185118675232,0.11670070141553879,0.1770772784948349
of,0.33290785551071167,0.25281813740730286,0.1516474336385727,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
dna,0.24220526218414307,0.07826206088066101,0.18512149155139923,0.15626907348632812,0.255240261554718,0.2164907455444336,0.15946869552135468,0.13311411440372467,0.10888104885816574,0.1548636108636856
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
experimental,0.24195317924022675,0.23767079412937164,0.30561327934265137,0.17783664166927338,0.2636299431324005,0.2632029950618744,0.2370080202817917,0.17337799072265625,0.173886239528656,0.14400577545166016
physicist,0.19407397508621216,0.08668452501296997,0.35711953043937683,0.14372342824935913,0.16122888028621674,0.14437635242938995,0.2939886152744293,0.207275852560997,0.16802456974983215,0.1378137767314911
luis,0.13408981263637543,0.06949912011623383,0.15258236229419708,0.15273180603981018,0.17520910501480103,0.2089371532201767,0.13602763414382935,0.13540440797805786,0.10831307619810104,0.07192636281251907
alvarez,0.17833395302295685,0.10410168021917343,0.21211086213588715,0.16763615608215332,0.17210012674331665,0.23117049038410187,0.20607465505599976,0.1656404286623001,0.15226900577545166,0.18574973940849304
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
popular,0.186283677816391,1.0,0.16416886448860168,0.30144429206848145,0.3531818091869354,0.2756339907646179,0.16995184123516083,0.11636622250080109,0.19813911616802216,0.13108457624912262
environmentalist,0.10888823121786118,0.16416886448860168,1.0,0.19724129140377045,0.24038377404212952,0.20644047856330872,0.2078534960746765,0.1957416832447052,0.2901383936405182,0.15612958371639252
david,0.1299152821302414,0.1274150162935257,0.22733202576637268,0.14622443914413452,0.1866082102060318,0.19156141579151154,0.23181812465190887,0.19291892647743225,0.18740960955619812,0.04158485680818558
suzuki,0.16251406073570251,0.215317964553833,0.18664276599884033,0.13008201122283936,0.1652878075838089,0.20613636076450348,0.16760139167308807,0.17412257194519043,0.1303236037492752,0.12390094995498657
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
balloonist,0.12886714935302734,0.2085171937942505,0.34343084692955017,0.19009336829185486,0.20318616926670074,0.2477051317691803,0.1791342794895172,0.17137780785560608,0.1857401728630066,0.1901843398809433
jeannette,0.13968662917613983,0.17970898747444153,0.2334086149930954,0.19337493181228638,0.19345147907733917,0.20574316382408142,0.16788151860237122,0.18033117055892944,0.1829543262720108,0.14427174627780914
piccard,0.13362058997154236,0.12196217477321625,0.18942555785179138,0.17966590821743011,0.15831497311592102,0.14670853316783905,0.19507841765880585,0.18674102425575256,0.16102199256420135,0.10770527273416519
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
biologists,0.3114490509033203,0.1688256561756134,0.3270221948623657,0.26737672090530396,0.28276851773262024,0.23251669108867645,0.2414242923259735,0.19761797785758972,0.13004070520401,0.189771369099617
ernest,0.12698088586330414,0.17116469144821167,0.17684729397296906,0.1229260116815567,0.15138119459152222,0.12017213553190231,0.17296014726161957,0.09739065170288086,0.17452092468738556,0.1409812569618225
everett,0.18491411209106445,0.18472574651241302,0.22792117297649384,0.1866329163312912,0.21927250921726227,0.17929591238498688,0.2578536868095398,0.12330003082752228,0.09709060192108154,0.21096044778823853
just,0.5854880809783936,0.23835039138793945,0.14129890501499176,0.369599312543869,0.39908480644226074,0.47693389654159546,0.18771366775035858,0.14705975353717804,0.14144085347652435,0.4144178032875061
and,0.31309178471565247,0.3164171278476715,0.27465787529945374,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
lynn,0.18134717643260956,0.12758147716522217,0.13135439157485962,0.13386067748069763,0.16701771318912506,0.1432671695947647,0.2662874758243561,0.2215668261051178,0.12476544082164764,0.18646849691867828
margulis,0.16268201172351837,0.0780816599726677,0.3005211353302002,0.2095109224319458,0.1655869334936142,0.24466432631015778,0.19782793521881104,0.15371333062648773,0.22035808861255646,0.20428074896335602
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
computer,0.26911869645118713,0.18075065314769745,0.1834375113248825,0.2406304031610489,0.19170868396759033,0.2548043727874756,0.21359065175056458,0.17052781581878662,0.09837833791971207,0.20203553140163422
scientist,0.19887776672840118,0.14619804918766022,0.39227747917175293,0.22206668555736542,0.2046242356300354,0.2334214746952057,0.274124413728714,0.12193593382835388,0.1871793419122696,0.1278093308210373
richard,0.19329693913459778,0.15833096206188202,0.2000022530555725,0.13580143451690674,0.11280373483896255,0.243032768368721,0.20484180748462677,0.16398552060127258,0.1483718752861023,0.15003317594528198
hamming,0.2471470683813095,0.17062991857528687,0.13960574567317963,0.23257961869239807,0.24860644340515137,0.2462647557258606,0.030117765069007874,0.15608619153499603,0.07699908316135406,0.22247417271137238
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
the,0.42745697498321533,0.2724021077156067,0.15519979596138,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
creator,0.19329462945461273,0.14740978181362152,0.2910594642162323,0.28384482860565186,0.2610911726951599,0.24955110251903534,0.10074137151241302,0.17272286117076874,0.21684104204177856,0.2028008997440338
of,0.33290785551071167,0.25281813740730286,0.1516474336385727,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
the,0.42745697498321533,0.2724021077156067,0.15519979596138,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
hamming,0.2471470683813095,0.17062991857528687,0.13960574567317963,0.23257961869239807,0.24860644340515137,0.2462647557258606,0.030117765069007874,0.15608619153499603,0.07699908316135406,0.22247417271137238
code,0.2450651079416275,0.10251903533935547,0.06627451628446579,0.21759375929832458,0.1813456416130066,0.22008100152015686,0.12353470921516418,0.11819305270910263,0.15553757548332214,0.22105959057807922
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
lithium-ion,0.2457488775253296,0.25448113679885864,0.18890058994293213,0.30867329239845276,0.3527452051639557,0.326337069272995,0.18503257632255554,0.22604338824748993,0.14411893486976624,0.275246262550354
battery,0.1828256994485855,0.1268465667963028,0.11183508485555649,0.18650320172309875,0.20720922946929932,0.25746139883995056,0.11371290683746338,0.07659308612346649,0.032303158193826675,0.14825735986232758
developer,0.1568116992712021,0.1523604393005371,0.32008740305900574,0.21930751204490662,0.20060622692108154,0.2710955739021301,0.16493470966815948,0.1384020298719406,0.22118742763996124,0.19652149081230164
john,0.18237407505512238,0.14905884861946106,0.24150283634662628,0.16449548304080963,0.2478664070367813,0.20638683438301086,0.17917944490909576,0.16326703131198883,0.17492835223674774,0.13162356615066528
b.,-0.08520887047052383,-0.10372962802648544,-0.07864805310964584,0.004180660005658865,-0.03554319217801094,0.027316100895404816,0.012780464254319668,-0.011513943783938885,0.016873467713594437,-0.032647255808115005
goodenough,0.3565996587276459,0.31235790252685547,0.27547234296798706,0.32382506132125854,0.44609835743904114,0.4182058870792389,0.3138011693954468,0.23687675595283508,0.311020165681839,0.3603341281414032
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
mathematician,0.1574619710445404,0.1358470618724823,0.2551440894603729,0.16697776317596436,0.16260157525539398,0.1705360859632492,0.22792470455169678,0.13992275297641754,0.1835365742444992,0.11787978559732437
and,0.31309178471565247,0.3164171278476715,0.27465787529945374,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
fields,0.14054246246814728,0.11453082412481308,0.16150419414043427,0.1549985706806183,0.20551657676696777,0.1733706295490265,0.19804605841636658,0.1866559237241745,0.07195442169904709,0.1411406248807907
medal,0.13412535190582275,0.1730804145336151,0.13295415043830872,0.13027732074260712,0.16751252114772797,0.163747638463974,0.2193831354379654,0.2576104402542114,0.20836980640888214,0.10517196357250214
recipient,0.13577258586883545,0.10034539550542831,0.24102911353111267,0.16474242508411407,0.15308746695518494,0.19301073253154755,0.1871260702610016,0.22342471778392792,0.3398520350456238,0.11042160540819168
paul,0.11217030137777328,0.14464114606380463,0.22180166840553284,0.18022699654102325,0.19811207056045532,0.13667120039463043,0.21659784018993378,0.1787998229265213,0.23302821815013885,0.16611461341381073
joseph,0.20494906604290009,0.1287224441766739,0.187831848859787,0.1339416801929474,0.15755833685398102,0.14221104979515076,0.19646580517292023,0.06927550584077835,0.14783358573913574,0.08421234786510468
cohen,0.1588742882013321,0.15170162916183472,0.22502237558364868,0.19176891446113586,0.17573638260364532,0.1758936643600464,0.20762519538402557,0.18935413658618927,0.19033576548099518,0.24474021792411804
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
and,0.31309178471565247,0.3164171278476715,0.27465787529945374,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
geochemist,0.21505500376224518,0.025428378954529762,0.37834855914115906,0.1788196563720703,0.14949053525924683,0.16502788662910461,0.2916627824306488,0.19584347307682037,0.12548913061618805,0.14896009862422943
clair,0.10619934648275375,0.0998297929763794,0.17355871200561523,0.24101924896240234,0.1962679922580719,0.26877066493034363,0.22847332060337067,0.1899837851524353,0.11234915256500244,0.16132113337516785
cameron,0.16319438815116882,0.18623395264148712,0.29630154371261597,0.185995414853096,0.1869385540485382,0.23247173428535461,0.20807449519634247,0.18300312757492065,0.23268337547779083,0.1434677094221115
patterson,0.20407934486865997,0.19329528510570526,0.24460604786872864,0.20560069382190704,0.22480525076389313,0.2785482704639435,0.16955512762069702,0.1633649468421936,0.2392273098230362,0.21696998178958893
",",0.3087472915649414,0.2819201350212097,0.2992156744003296,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
who,0.40942975878715515,0.23977619409561157,0.22894135117530823,0.24293622374534607,0.47919341921806335,0.36608949303627014,0.2115909904241562,0.1722409725189209,0.3046252727508545,0.26220351457595825
developed,0.15555569529533386,0.32642626762390137,0.16554810106754303,0.21550270915031433,0.22669373452663422,0.286296546459198,0.11678492277860641,0.07942057400941849,0.14782269299030304,0.10763012617826462
the,0.42745697498321533,0.2724021077156067,0.15519979596138,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
uranium-lead,0.2754122316837311,0.10731932520866394,0.33337080478668213,0.23954103887081146,0.2712017893791199,0.24319417774677277,0.21554897725582123,0.20659925043582916,0.21755240857601166,0.20933347940444946
dating,0.19090399146080017,0.17037923634052277,0.0424780510365963,0.20874302089214325,0.19350895285606384,0.18985961377620697,0.0759841725230217,0.08901149034500122,0.12076565623283386,0.1135709211230278
method,0.25476205348968506,0.17489853501319885,0.14525185525417328,0.21948537230491638,0.2399805188179016,0.2613512873649597,0.12539811432361603,0.1122976690530777,0.09804793447256088,0.2194802314043045
into,0.2180619090795517,0.14673425257205963,0.08208741247653961,0.2619607150554657,0.2882355749607086,0.3461161255836487,0.12447744607925415,0.09089634567499161,0.126095712184906,0.15662476420402527
lead-lead,0.22230762243270874,0.17248521745204926,0.3469441533088684,0.2244080901145935,0.3109326958656311,0.2534326910972595,0.19744427502155304,0.2078307569026947,0.2764781713485718,0.1883315145969391
dating,0.19090399146080017,0.17037923634052277,0.0424780510365963,0.20874302089214325,0.19350895285606384,0.18985961377620697,0.0759841725230217,0.08901149034500122,0.12076565623283386,0.1135709211230278
.,0.3567904531955719,0.2864297032356262,0.26257216930389404,0.4569662809371948,0.49166762828826904,0.50484299659729,0.290679007768631,0.2471552938222885,0.19907453656196594,0.4130953550338745
