,what,company,created,doctor,who,?
stories,0.2844959497451782,0.14703066647052765,0.1727452129125595,0.20147667825222015,0.3021683990955353,0.20536305010318756
have,0.39808809757232666,0.15616212785243988,0.23259617388248444,0.17649078369140625,0.39246654510498047,0.32991164922714233
been,0.2567804455757141,0.1287740170955658,0.27173078060150146,0.12184444069862366,0.3295723795890808,0.24354910850524902
published,0.20457668602466583,0.22691063582897186,0.30163079500198364,0.1912035495042801,0.16961833834648132,0.16280238330364227
about,0.47976887226104736,0.19463609158992767,0.24654363095760345,0.18911071121692657,0.3477841317653656,0.302409827709198
doctor,0.20870667695999146,0.11374695599079132,0.1847328394651413,0.9999999403953552,0.3504868149757385,0.1462511420249939
who,0.40942975878715515,0.2383776307106018,0.25695955753326416,0.3504868149757385,0.9999998807907104,0.26220351457595825
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
in,0.30808621644973755,0.22141718864440918,0.2843434810638428,0.25567495822906494,0.2792111933231354,0.20430970191955566
different,0.39262300729751587,0.16784438490867615,0.20649270713329315,0.11029156297445297,0.27202165126800537,0.24476227164268494
media,0.18292108178138733,0.2753586769104004,0.14014939963817596,0.08406877517700195,0.14310432970523834,0.1571006178855896
:,-0.12022944539785385,-0.048184167593717575,-0.073984295129776,-0.004988687578588724,-0.0025186005514115095,-0.07156077772378922
apart,0.3046720027923584,0.1060367077589035,0.1630740463733673,0.13531620800495148,0.12844504415988922,0.11720603704452515
from,0.2737620174884796,0.1728876233100891,0.18235871195793152,0.15658842027187347,0.27839982509613037,0.19969791173934937
the,0.42745697498321533,0.26591673493385315,0.3539263904094696,0.2820442318916321,0.3733934462070465,0.22068053483963013
actual,0.43790674209594727,0.2193915843963623,0.2267783284187317,0.125965416431427,0.21539604663848877,0.20405827462673187
television,0.19838058948516846,0.25623777508735657,0.20606790482997894,0.31410008668899536,0.2515988349914551,0.16825827956199646
episodes,0.15438014268875122,0.12122441828250885,0.2122613936662674,0.2920081615447998,0.20461446046829224,0.21740183234214783
that,0.6297725439071655,0.22723333537578583,0.3583657741546631,0.2390732765197754,0.45444270968437195,0.32716336846351624
continue,0.34721019864082336,0.1759510040283203,0.19750073552131653,0.1502450406551361,0.1937696784734726,0.23903685808181763
to,0.455847829580307,0.24903783202171326,0.2592601478099823,0.22950075566768646,0.42656609416007996,0.29463258385658264
be,0.3929833769798279,0.1454060822725296,0.22345785796642303,0.1729569286108017,0.3371641933917999,0.3324260413646698
produced,0.1393624097108841,0.29742905497550964,0.40669211745262146,0.12545296549797058,0.12907662987709045,0.1623450517654419
by,0.2455483376979828,0.22328482568264008,0.3492257595062256,0.13681447505950928,0.39727845788002014,0.17966607213020325
the,0.42745697498321533,0.26591673493385315,0.3539263904094696,0.2820442318916321,0.3733934462070465,0.22068053483963013
bbc,0.20634698867797852,0.14817993342876434,0.17093682289123535,0.32370132207870483,0.2086644321680069,0.20556949079036713
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
there,0.35085538029670715,0.1256130188703537,0.3317369520664215,0.21845605969429016,0.2844357192516327,0.29405656456947327
have,0.39808809757232666,0.15616212785243988,0.23259617388248444,0.17649078369140625,0.39246654510498047,0.32991164922714233
also,0.42747777700424194,0.21313920617103577,0.2833176255226135,0.2990783452987671,0.47919341921806335,0.21848613023757935
been,0.2567804455757141,0.1287740170955658,0.27173078060150146,0.12184444069862366,0.3295723795890808,0.24354910850524902
novels,0.1896105855703354,0.14145171642303467,0.13415901362895966,0.23027703166007996,0.20128938555717468,0.13125161826610565
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
comics,0.18275395035743713,0.20489336550235748,0.24176447093486786,0.18321727216243744,0.21094359457492828,0.18752799928188324
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
short,0.19211500883102417,0.09125587344169617,0.16965387761592865,0.17571565508842468,0.18928885459899902,0.16194626688957214
stories,0.2844959497451782,0.14703066647052765,0.1727452129125595,0.20147667825222015,0.3021683990955353,0.20536305010318756
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
audio,0.1803951859474182,0.183729887008667,0.1764315664768219,0.20159323513507843,0.14178435504436493,0.14977853000164032
books,0.2542080581188202,0.1752023547887802,0.20722688734531403,0.22348254919052124,0.25903794169425964,0.1897611767053604
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
radio,0.16863368451595306,0.13528293371200562,0.12613441050052643,0.2037326693534851,0.20289050042629242,0.08763375133275986
plays,0.12965579330921173,0.15111224353313446,0.08899427205324173,0.15809568762779236,0.24272681772708893,0.14138242602348328
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
interactive,0.2204633206129074,0.20520763099193573,0.2605082094669342,0.17230266332626343,0.15907056629657745,0.15266580879688263
video,0.1880173683166504,0.23927365243434906,0.21746858954429626,0.22010014951229095,0.24429279565811157,0.22771678864955902
games,0.1820194572210312,0.21335577964782715,0.2055898904800415,0.10618014633655548,0.21274375915527344,0.1360001415014267
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
game,0.2246788740158081,0.19029217958450317,0.20773161947727203,0.2088698148727417,0.2523840069770813,0.1829071193933487
books,0.2542080581188202,0.1752023547887802,0.20722688734531403,0.22348254919052124,0.25903794169425964,0.1897611767053604
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
webcasts,0.258364737033844,0.24633824825286865,0.23631694912910461,0.17964591085910797,0.2804470360279083,0.26171785593032837
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
dvd,0.23432883620262146,0.16303978860378265,0.12923099100589752,0.1153966411948204,0.13500387966632843,0.21825559437274933
extras,0.14427393674850464,0.14521737396717072,0.1737494170665741,0.08722016215324402,0.14339832961559296,0.2030031830072403
",",0.3087472915649414,0.2697763442993164,0.2755771577358246,0.20407600700855255,0.3365725874900818,0.31091248989105225
and,0.31309178471565247,0.23788511753082275,0.2873832881450653,0.21673844754695892,0.41279885172843933,0.20544172823429108
even,0.40872135758399963,0.16790013015270233,0.25129857659339905,0.21220257878303528,0.33644744753837585,0.30082517862319946
stage,0.15168409049510956,0.1799905002117157,0.05840253084897995,0.1772291213274002,0.1983679085969925,0.14916576445102692
performances,0.173678919672966,0.1685277223587036,0.14148136973381042,0.1441822648048401,0.25252360105514526,0.15137696266174316
.,0.3567904531955719,0.266353577375412,0.3230568766593933,0.22361043095588684,0.3541337847709656,0.4130953550338745
