,in,what,color,was,the,dot,represented,in,abc,'s,1977,id,sequence,?
was,0.45514053106307983,0.22111038863658905,0.15961390733718872,1.0000001192092896,0.48711544275283813,0.08978588879108429,0.28321829438209534,0.45514053106307983,0.21565799415111542,0.008974763564765453,0.047073230147361755,0.12913881242275238,0.13955771923065186,0.18412111699581146
a,0.539380669593811,0.3320399522781372,0.1907898187637329,0.4508470594882965,0.5829201340675354,0.15435791015625,0.3039659857749939,0.539380669593811,0.21331243216991425,0.04866964742541313,-0.0047835963778197765,0.23800577223300934,0.25027644634246826,0.23916715383529663
1977,0.09717167168855667,-0.14419497549533844,0.01628834195435047,0.047073230147361755,0.06613131612539291,0.04600169137120247,0.06744848936796188,0.09717167168855667,-0.03946845605969429,0.024843718856573105,1.0000001192092896,0.028674382716417313,0.010530463419854641,-0.059247612953186035
id,0.12143824249505997,0.2237282544374466,0.3132645785808563,0.12913881242275238,0.18612393736839294,0.1798114776611328,0.12736235558986664,0.12143824249505997,0.18392552435398102,-0.005370249506086111,0.028674382716417313,1.0,0.16180381178855896,0.3476811349391937
sequence,0.1686658412218094,0.19736266136169434,0.19818605482578278,0.13955771923065186,0.2635619342327118,0.20078988373279572,0.18266071379184723,0.1686658412218094,0.20994456112384796,0.007777556777000427,0.010530463419854641,0.16180381178855896,1.0,0.1508881151676178
that,0.435920387506485,0.6297725439071655,0.22090333700180054,0.33670201897621155,0.5473989248275757,0.17828747630119324,0.23772460222244263,0.435920387506485,0.17440107464790344,0.04397977516055107,-0.06518607586622238,0.20261558890342712,0.30585530400276184,0.32716336846351624
featured,0.2658694386482239,0.20330384373664856,0.1986236274242401,0.3064519464969635,0.28660184144973755,0.11830691248178482,0.3195957541465759,0.2658694386482239,0.3030971884727478,-0.01579626277089119,-0.015311221592128277,0.22782178223133087,0.22610431909561157,0.2944096624851227
a,0.539380669593811,0.3320399522781372,0.1907898187637329,0.4508470594882965,0.5829201340675354,0.15435791015625,0.3039659857749939,0.539380669593811,0.21331243216991425,0.04866964742541313,-0.0047835963778197765,0.23800577223300934,0.25027644634246826,0.23916715383529663
bubble,0.15625330805778503,0.1728050410747528,0.18353672325611115,0.13523302972316742,0.2252790778875351,0.26929107308387756,0.11367006599903107,0.15625330805778503,0.1508791297674179,0.011756733991205692,-0.12431203573942184,0.17961981892585754,0.24845372140407562,0.1395641267299652
on,0.46853652596473694,0.34226128458976746,0.20340315997600555,0.3909217119216919,0.5107308030128479,0.16375835239887238,0.17962776124477386,0.46853652596473694,0.2862928807735443,0.0026888418942689896,0.0667693018913269,0.13724516332149506,0.11435865610837936,0.2714994251728058
a,0.539380669593811,0.3320399522781372,0.1907898187637329,0.4508470594882965,0.5829201340675354,0.15435791015625,0.3039659857749939,0.539380669593811,0.21331243216991425,0.04866964742541313,-0.0047835963778197765,0.23800577223300934,0.25027644634246826,0.23916715383529663
black,0.20407067239284515,0.12054000794887543,0.35015174746513367,0.1419273465871811,0.28466513752937317,0.1579418182373047,0.12464690953493118,0.20407067239284515,0.19347289204597473,0.07187972962856293,0.10602499544620514,0.12089059501886368,0.12273994833230972,0.15159966051578522
background,0.15983064472675323,0.2643679678440094,0.5995677709579468,0.12994760274887085,0.2008458375930786,0.19510413706302643,0.1647983193397522,0.15983064472675323,0.1345415711402893,-0.0009064198820851743,-0.05489310994744301,0.21399492025375366,0.17700974643230438,0.18481217324733734
representing,0.3327813446521759,0.1524650901556015,0.1400730013847351,0.2130533903837204,0.35762789845466614,0.26226121187210083,0.8377601504325867,0.3327813446521759,0.17056480050086975,0.056550975888967514,0.11986972391605377,0.17128890752792358,0.23085957765579224,0.10637413710355759
the,0.6662389636039734,0.42745697498321533,0.21895472705364227,0.48711544275283813,1.0,0.15523183345794678,0.3256146013736725,0.6662389636039734,0.2068762183189392,-0.01540423184633255,0.06613131612539291,0.18612393736839294,0.2635619342327118,0.22068053483963013
circle,0.17189548909664154,0.13595280051231384,0.12660099565982819,0.16012772917747498,0.22970527410507202,0.2776944041252136,0.18252989649772644,0.17189548909664154,0.0819765031337738,-0.051524288952350616,-0.03220195695757866,0.08510198444128036,0.19496838748455048,0.08528484404087067
with,0.4080928862094879,0.2464839518070221,0.22848032414913177,0.27411898970603943,0.4223487675189972,0.1902967095375061,0.25838202238082886,0.4080928862094879,0.17432008683681488,-0.04624466598033905,0.0014808550477027893,0.10765433311462402,0.19271886348724365,0.2433311939239502
glossy,0.16091153025627136,0.2124992161989212,0.33594709634780884,0.07302635163068771,0.23704315721988678,0.2922958731651306,0.21518482267856598,0.16091153025627136,0.20466594398021698,0.006390472874045372,-0.020913710817694664,0.18209140002727509,0.23050788044929504,0.16243016719818115
gold,0.21206732094287872,0.15779642760753632,0.21654076874256134,0.24345459043979645,0.27136439085006714,0.19949138164520264,0.23901991546154022,0.21206732094287872,0.19865921139717102,0.095478355884552,0.06854657083749771,0.15573859214782715,0.08901520073413849,0.11542754620313644
letters,0.1873265951871872,0.1743541657924652,0.147621750831604,0.16712252795696259,0.23764781653881073,0.24240629374980927,0.2763103246688843,0.1873265951871872,0.22180816531181335,0.06331107020378113,0.0410902239382267,0.11987882852554321,0.24791179597377777,0.18739263713359833
",",0.5201468467712402,0.3087472915649414,0.20653429627418518,0.45456063747406006,0.4933079481124878,0.1715073585510254,0.3088570833206177,0.5201468467712402,0.2097204476594925,-0.0016132977325469255,0.03737548738718033,0.17457106709480286,0.1746913194656372,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.21500243246555328,0.3740963041782379,0.5171257257461548,0.15783262252807617,0.2506123185157776,0.4954058527946472,0.16453155875205994,0.06895173341035843,0.10625912994146347,0.13611482083797455,0.1929190307855606,0.20544172823429108
as,0.3887844979763031,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.48381632566452026,0.164186492562294,0.2912856340408325,0.3887844979763031,0.2286096066236496,-0.05775856226682663,0.05357525870203972,0.13346394896507263,0.2355344146490097,0.27043893933296204
such,0.2704046070575714,0.23989605903625488,0.18440714478492737,0.12487147748470306,0.3575236201286316,0.09101632237434387,0.2220982164144516,0.2704046070575714,0.12735801935195923,0.05073437839746475,0.06578276306390762,0.12999773025512695,0.2610146701335907,0.17851735651493073
",",0.5201468467712402,0.3087472915649414,0.20653429627418518,0.45456063747406006,0.4933079481124878,0.1715073585510254,0.3088570833206177,0.5201468467712402,0.2097204476594925,-0.0016132977325469255,0.03737548738718033,0.17457106709480286,0.1746913194656372,0.31091248989105225
was,0.45514053106307983,0.22111038863658905,0.15961390733718872,1.0000001192092896,0.48711544275283813,0.08978588879108429,0.28321829438209534,0.45514053106307983,0.21565799415111542,0.008974763564765453,0.047073230147361755,0.12913881242275238,0.13955771923065186,0.18412111699581146
the,0.6662389636039734,0.42745697498321533,0.21895472705364227,0.48711544275283813,1.0,0.15523183345794678,0.3256146013736725,0.6662389636039734,0.2068762183189392,-0.01540423184633255,0.06613131612539291,0.18612393736839294,0.2635619342327118,0.22068053483963013
first,0.4127444326877594,0.28086137771606445,0.2140340805053711,0.5022147297859192,0.49448907375335693,0.16097892820835114,0.2380673587322235,0.4127444326877594,0.2403600513935089,-0.014458609744906425,-0.04330724850296974,0.14568467438220978,0.2106003612279892,0.18701928853988647
abc,0.1697147786617279,0.1317344456911087,0.1639925241470337,0.21565799415111542,0.2068762183189392,0.16251800954341888,0.1858014017343521,0.1697147786617279,1.0000001192092896,0.06670809537172318,-0.03946845605969429,0.18392552435398102,0.20994456112384796,0.19065172970294952
identification,0.16542568802833557,0.21125653386116028,0.2776376008987427,0.15994779765605927,0.3052813708782196,0.23964379727840424,0.21248023211956024,0.16542568802833557,0.12506003677845,-0.05840081349015236,0.04035130888223648,0.32353562116622925,0.32806307077407837,0.2123335301876068
card,0.13119927048683167,0.17012731730937958,0.14730991423130035,0.1343858689069748,0.17683711647987366,0.17928333580493927,0.09597664326429367,0.13119927048683167,0.09525087475776672,0.1059703603386879,-0.03836105391383171,0.18218232691287994,0.20228634774684906,0.1601250171661377
to,0.45010748505592346,0.455847829580307,0.2497486025094986,0.3636345863342285,0.535392165184021,0.16016843914985657,0.18846964836120605,0.45010748505592346,0.1762417107820511,0.03782717138528824,0.04582442715764046,0.16226576268672943,0.21427768468856812,0.29463258385658264
have,0.36843645572662354,0.39808809757232666,0.2422066181898117,0.2863433063030243,0.40389683842658997,0.13213813304901123,0.21880444884300232,0.36843645572662354,0.1884228140115738,-0.02807004563510418,-0.012274696491658688,0.16402344405651093,0.23579652607440948,0.32991164922714233
a,0.539380669593811,0.3320399522781372,0.1907898187637329,0.4508470594882965,0.5829201340675354,0.15435791015625,0.3039659857749939,0.539380669593811,0.21331243216991425,0.04866964742541313,-0.0047835963778197765,0.23800577223300934,0.25027644634246826,0.23916715383529663
three-dimensional,0.2506767809391022,0.27966979146003723,0.26221272349357605,0.15516255795955658,0.2776407301425934,0.3043724000453949,0.31026893854141235,0.2506767809391022,0.13035781681537628,-0.0023429179564118385,0.01742955856025219,0.22255682945251465,0.338522344827652,0.21693578362464905
appearance,0.26000332832336426,0.17546585202217102,0.28323808312416077,0.2275954782962799,0.2678116261959076,0.1415891796350479,0.24442319571971893,0.26000332832336426,0.2644706666469574,0.060523033142089844,0.04266911745071411,0.18025511503219604,0.20928220450878143,0.17315366864204407
.,0.5591574311256409,0.3567904531955719,0.2641010880470276,0.40146201848983765,0.5934505462646484,0.1825215071439743,0.26645728945732117,0.5591574311256409,0.2567209303379059,-0.003708066651597619,0.06467100232839584,0.2473696619272232,0.1729068011045456,0.4130953550338745
,in,what,color,was,the,dot,represented,in,abc,'s,1977,id,sequence,?
the,0.6662389636039734,0.42745697498321533,0.21895472705364227,0.48711544275283813,1.0,0.15523183345794678,0.3256146013736725,0.6662389636039734,0.2068762183189392,-0.01540423184633255,0.06613131612539291,0.18612393736839294,0.2635619342327118,0.22068053483963013
1970s,0.057396724820137024,-0.020239217206835747,0.06350181251764297,0.012108612805604935,0.004102230537682772,-0.0005495802615769207,0.06002625450491905,0.057396724820137024,-0.11265640705823898,0.019194331020116806,0.1702042520046234,0.0285340566188097,-0.021141882985830307,0.03861190751194954
and,0.4954058527946472,0.31309178471565247,0.21500243246555328,0.3740963041782379,0.5171257257461548,0.15783262252807617,0.2506123185157776,0.4954058527946472,0.16453155875205994,0.06895173341035843,0.10625912994146347,0.13611482083797455,0.1929190307855606,0.20544172823429108
1980s,0.03401865437626839,-0.06585196405649185,0.09764613211154938,-0.0172738004475832,0.07890266180038452,0.01892010308802128,0.13302145898342133,0.03401865437626839,0.07557179033756256,0.1363120675086975,0.07772806286811829,0.10333157330751419,0.0494605116546154,-0.0718669518828392
saw,0.24892163276672363,0.24788837134838104,0.14493508636951447,0.42132335901260376,0.318278044462204,0.1547006219625473,0.23603065311908722,0.24892163276672363,0.09962060302495956,0.04767860472202301,0.022971808910369873,0.056035567075014114,0.1218988299369812,0.14690998196601868
the,0.6662389636039734,0.42745697498321533,0.21895472705364227,0.48711544275283813,1.0,0.15523183345794678,0.3256146013736725,0.6662389636039734,0.2068762183189392,-0.01540423184633255,0.06613131612539291,0.18612393736839294,0.2635619342327118,0.22068053483963013
emergence,0.1852840930223465,0.26110875606536865,0.11941440403461456,0.19721612334251404,0.2610148787498474,0.10859370231628418,0.1680547297000885,0.1852840930223465,0.10198455303907394,-0.00837236363440752,-0.026802202686667442,0.13741187751293182,0.23958748579025269,0.14006496965885162
of,0.5696388483047485,0.33290785551071167,0.1876296103000641,0.4069072902202606,0.733189046382904,0.13900567591190338,0.3891753554344177,0.5696388483047485,0.14607268571853638,-0.03817026689648628,0.09827802330255508,0.1311950981616974,0.20772917568683624,0.1826142966747284
many,0.41474202275276184,0.36131182312965393,0.19324789941310883,0.260356068611145,0.4335206151008606,0.15422335267066956,0.20285002887248993,0.41474202275276184,0.18267793953418732,0.01698932610452175,0.0018902458250522614,0.09255483746528625,0.2149333655834198,0.2124512493610382
graphical,0.1904039978981018,0.25020214915275574,0.18756285309791565,0.1437123566865921,0.26699092984199524,0.30972543358802795,0.24828587472438812,0.1904039978981018,0.15640294551849365,-0.03480346128344536,0.08616777509450912,0.17507082223892212,0.29217782616615295,0.18758532404899597
imaging,0.20635999739170074,0.2268199324607849,0.18934136629104614,0.14484600722789764,0.19243761897087097,0.28370270133018494,0.21339163184165955,0.20635999739170074,0.09563563019037247,0.014660782180726528,0.07428603619337082,0.10109014064073563,0.286319375038147,0.0898628756403923
packages,0.18722760677337646,0.2038624882698059,0.13847839832305908,0.176748588681221,0.1993655115365982,0.13623711466789246,0.07350967824459076,0.18722760677337646,0.23233447968959808,0.054163217544555664,-0.03696620091795921,0.18853873014450073,0.23823054134845734,0.2038814127445221
for,0.4322226941585541,0.3017193675041199,0.2378578633069992,0.3863949179649353,0.4739971458911896,0.20353728532791138,0.25933438539505005,0.4322226941585541,0.22510288655757904,-0.07241261005401611,0.0591994971036911,0.1497965008020401,0.2397586554288864,0.264628142118454
the,0.6662389636039734,0.42745697498321533,0.21895472705364227,0.48711544275283813,1.0,0.15523183345794678,0.3256146013736725,0.6662389636039734,0.2068762183189392,-0.01540423184633255,0.06613131612539291,0.18612393736839294,0.2635619342327118,0.22068053483963013
network,0.19496823847293854,0.16917307674884796,0.167613685131073,0.1994880586862564,0.27187061309814453,0.1837841421365738,0.14169880747795105,0.19496823847293854,0.4295894205570221,0.07819218933582306,-0.03237384185194969,0.13951222598552704,0.20286817848682404,0.17853789031505585
in,1.0,0.30808621644973755,0.10136925429105759,0.45514053106307983,0.6662389636039734,0.14728404581546783,0.33309870958328247,1.0,0.1697147786617279,-0.037580832839012146,0.09717167168855667,0.12143824249505997,0.1686658412218094,0.20430970191955566
which,0.4840516746044159,0.5261979103088379,0.26011791825294495,0.2830964922904968,0.6521818041801453,0.15479029715061188,0.2635336220264435,0.4840516746044159,0.1991286277770996,0.03856118768453598,-0.04767648130655289,0.1595197319984436,0.34560152888298035,0.25814583897590637
based,0.3070422410964966,0.274813175201416,0.18142980337142944,0.2870393395423889,0.29860720038414,0.15600566565990448,0.2003517746925354,0.3070422410964966,0.22760380804538727,0.06600074470043182,-0.045707352459430695,0.12410158663988113,0.22731277346611023,0.134929820895195
the,0.6662389636039734,0.42745697498321533,0.21895472705364227,0.48711544275283813,1.0,0.15523183345794678,0.3256146013736725,0.6662389636039734,0.2068762183189392,-0.01540423184633255,0.06613131612539291,0.18612393736839294,0.2635619342327118,0.22068053483963013
logo,0.1848117560148239,0.21781428158283234,0.2415272295475006,0.17813098430633545,0.2806010842323303,0.23604033887386322,0.1753634214401245,0.1848117560148239,0.23574566841125488,0.036982785910367966,0.00827634334564209,0.2644670903682709,0.14139324426651,0.23347119987010956
's,-0.037580832839012146,0.02692362666130066,-0.02538621611893177,0.008974763564765453,-0.01540423184633255,-0.0041047497652471066,0.09158138185739517,-0.037580832839012146,0.06670809537172318,0.9999999403953552,0.024843718856573105,-0.005370249506086111,0.007777556777000427,-0.023395681753754616
setting,0.2323552966117859,0.287603497505188,0.2346203327178955,0.1622309386730194,0.2991926074028015,0.19826973974704742,0.15866011381149292,0.2323552966117859,0.13643158972263336,0.024691104888916016,0.08826560527086258,0.1266287863254547,0.19461044669151306,0.16943378746509552
mainly,0.353954017162323,0.29325804114341736,0.14811548590660095,0.26961684226989746,0.3790479004383087,0.13944268226623535,0.19185228645801544,0.353954017162323,0.12578192353248596,0.08966390043497086,0.08911514282226562,0.06874846667051315,0.14435379207134247,0.07608037441968918
on,0.46853652596473694,0.34226128458976746,0.20340315997600555,0.3909217119216919,0.5107308030128479,0.16375835239887238,0.17962776124477386,0.46853652596473694,0.2862928807735443,0.0026888418942689896,0.0667693018913269,0.13724516332149506,0.11435865610837936,0.2714994251728058
special,0.2897285223007202,0.24134232103824615,0.15485495328903198,0.1585642695426941,0.3027077615261078,0.17673060297966003,0.18800267577171326,0.2897285223007202,0.16786715388298035,-0.03405539691448212,-0.049530964344739914,0.17815199494361877,0.1265152245759964,0.29623302817344666
lighting,0.254514217376709,0.2408788651227951,0.2850777506828308,0.19339853525161743,0.2831954061985016,0.21698498725891113,0.1498062163591385,0.254514217376709,0.13063044846057892,0.02080150507390499,0.014058738015592098,0.13020804524421692,0.1913396269083023,0.13502714037895203
effects,0.18867923319339752,0.22572848200798035,0.19476038217544556,0.18203017115592957,0.25316479802131653,0.08345947414636612,0.0932675451040268,0.18867923319339752,0.1541086882352829,0.05286719277501106,0.06834498047828674,0.11374008655548096,0.19577832520008087,0.16749060153961182
then,0.36253848671913147,0.4072686731815338,0.17962317168712616,0.27044644951820374,0.4297412931919098,0.17536087334156036,0.12160857766866684,0.36253848671913147,0.1812727302312851,0.010921895503997803,-0.020202679559588432,0.1995912790298462,0.21884159743785858,0.2884598970413208
under,0.2535393238067627,0.20154598355293274,0.1188381016254425,0.2672741413116455,0.3348022699356079,0.044121358543634415,0.16097238659858704,0.2535393238067627,0.0865299180150032,-0.03376881033182144,-0.009894111193716526,0.07546818256378174,0.11439836025238037,0.18233340978622437
development,0.2550492286682129,0.19014155864715576,0.13188883662223816,0.2344081997871399,0.3362044394016266,0.14467212557792664,0.09867561608552933,0.2550492286682129,0.12770791351795197,0.004789014346897602,-0.021105429157614708,0.13363267481327057,0.21387827396392822,0.1211358830332756
including,0.35857823491096497,0.18328791856765747,0.12973906099796295,0.21884717047214508,0.3738902807235718,0.11443294584751129,0.22142086923122406,0.35857823491096497,0.1471431404352188,0.0074059427715837955,0.07022279500961304,0.11609869450330734,0.1991499662399292,0.1633303165435791
white,0.1821274310350418,0.1410645991563797,0.32437393069267273,0.17150278389453888,0.25492873787879944,0.20837397873401642,0.20276328921318054,0.1821274310350418,0.20504270493984222,0.024444883689284325,0.06473734974861145,0.09313276410102844,0.18743057548999786,0.124679796397686
",",0.5201468467712402,0.3087472915649414,0.20653429627418518,0.45456063747406006,0.4933079481124878,0.1715073585510254,0.3088570833206177,0.5201468467712402,0.2097204476594925,-0.0016132977325469255,0.03737548738718033,0.17457106709480286,0.1746913194656372,0.31091248989105225
blue,0.22384510934352875,0.17981211841106415,0.35060349106788635,0.15539668500423431,0.2734997570514679,0.34091848134994507,0.20561924576759338,0.22384510934352875,0.20072442293167114,-0.0033745844848454,0.01683596521615982,0.1257781982421875,0.09908422827720642,0.15668673813343048
",",0.5201468467712402,0.3087472915649414,0.20653429627418518,0.45456063747406006,0.4933079481124878,0.1715073585510254,0.3088570833206177,0.5201468467712402,0.2097204476594925,-0.0016132977325469255,0.03737548738718033,0.17457106709480286,0.1746913194656372,0.31091248989105225
pink,0.16540952026844025,0.16326270997524261,0.36874181032180786,0.17376789450645447,0.19972290098667145,0.2735593914985657,0.16435369849205017,0.16540952026844025,0.18090152740478516,0.03530243784189224,-0.024293268099427223,0.12815557420253754,0.1200815811753273,0.16735410690307617
",",0.5201468467712402,0.3087472915649414,0.20653429627418518,0.45456063747406006,0.4933079481124878,0.1715073585510254,0.3088570833206177,0.5201468467712402,0.2097204476594925,-0.0016132977325469255,0.03737548738718033,0.17457106709480286,0.1746913194656372,0.31091248989105225
rainbow,0.1327930986881256,0.14950603246688843,0.28518879413604736,0.16498428583145142,0.20442575216293335,0.2115088552236557,0.2230924367904663,0.1327930986881256,0.183320090174675,0.08381117880344391,0.038200244307518005,0.17243148386478424,0.18198536336421967,0.18481029570102692
neon,0.11348913609981537,0.2269892543554306,0.3019549548625946,0.16690807044506073,0.19726529717445374,0.1855386644601822,0.16149446368217468,0.11348913609981537,0.18089644610881805,0.03449160233139992,0.06875284016132355,0.21130727231502533,0.12648770213127136,0.23527881503105164
and,0.4954058527946472,0.31309178471565247,0.21500243246555328,0.3740963041782379,0.5171257257461548,0.15783262252807617,0.2506123185157776,0.4954058527946472,0.16453155875205994,0.06895173341035843,0.10625912994146347,0.13611482083797455,0.1929190307855606,0.20544172823429108
glittering,0.24949610233306885,0.21492831408977509,0.2368650734424591,0.23522205650806427,0.3173997700214386,0.152186781167984,0.25686025619506836,0.24949610233306885,0.16852153837680817,0.041031744331121445,0.046194881200790405,0.10264849662780762,0.2576143145561218,0.15006576478481293
dotted,0.20796459913253784,0.10618961602449417,0.3472955822944641,0.08904661983251572,0.249643936753273,0.4825500249862671,0.35312753915786743,0.20796459913253784,0.15940651297569275,-0.00578429875895381,0.12537898123264313,0.1368941068649292,0.19065940380096436,0.12372461706399918
lines,0.22601547837257385,0.21269705891609192,0.18112938106060028,0.18911539018154144,0.28391990065574646,0.21841590106487274,0.2373114675283432,0.22601547837257385,0.15502777695655823,0.07119013369083405,-0.017847834154963493,0.10886036604642868,0.24220441281795502,0.18324026465415955
.,0.5591574311256409,0.3567904531955719,0.2641010880470276,0.40146201848983765,0.5934505462646484,0.1825215071439743,0.26645728945732117,0.5591574311256409,0.2567209303379059,-0.003708066651597619,0.06467100232839584,0.2473696619272232,0.1729068011045456,0.4130953550338745
