,what,is,the,last,name,of,the,player,who,finally,recovered,the,ball,newton,lost,in,the,fourth,quarter,?
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.29026782512664795,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.25826331973075867,0.3365725874900818,0.32560861110687256,0.2676272988319397,0.4933079481124878,0.2170172780752182,0.2648763358592987,0.26788443326950073,0.5201468467712402,0.4933079481124878,0.271299809217453,0.2742914855480194,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.25967320799827576,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.22685286402702332,0.41279885172843933,0.42047661542892456,0.25687822699546814,0.5171257257461548,0.19981779158115387,0.22255054116249084,0.25558507442474365,0.4954058527946472,0.5171257257461548,0.27958914637565613,0.24505728483200073,0.20544172823429108
after,0.21973377466201782,0.2835143506526947,0.4565047025680542,0.38612499833106995,0.2467648833990097,0.3867455720901489,0.4565047025680542,0.18601439893245697,0.32549580931663513,0.5195887088775635,0.35987818241119385,0.4565047025680542,0.13842351734638214,0.1607818752527237,0.2997296154499054,0.44050168991088867,0.4565047025680542,0.2777901291847229,0.23366710543632507,0.16608688235282898
several,0.22446060180664062,0.20361857116222382,0.40559855103492737,0.21413584053516388,0.18625035881996155,0.3271615505218506,0.40559855103492737,0.09241416305303574,0.30628830194473267,0.30738234519958496,0.26380354166030884,0.40559855103492737,0.11636541038751602,0.18014377355575562,0.16895326972007751,0.39405709505081177,0.40559855103492737,0.15979866683483124,0.16714343428611755,0.15595775842666626
players,0.21080905199050903,0.17955592274665833,0.2647981345653534,0.14596132934093475,0.13167159259319305,0.20305874943733215,0.2647981345653534,0.666739284992218,0.2852925956249237,0.1510113626718521,0.10851311683654785,0.2647981345653534,0.35162150859832764,0.11910119652748108,0.18544894456863403,0.1695755422115326,0.2647981345653534,0.14476202428340912,0.24439145624637604,0.15925642848014832
dove,0.15277305245399475,0.2186942994594574,0.1918858289718628,0.1411394625902176,0.12005182355642319,0.1278221309185028,0.1918858289718628,0.07330001890659332,0.15368758141994476,0.16525527834892273,0.182351753115654,0.1918858289718628,0.2838803231716156,0.18596871197223663,0.11077887564897537,0.13217821717262268,0.1918858289718628,0.065887950360775,0.12218596786260605,0.2024282068014145
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.3043119013309479,0.25737348198890686,0.4185989499092102,0.4739971458911896,0.2470785230398178,0.37110671401023865,0.276338666677475,0.18925832211971283,0.4739971458911896,0.1708642989397049,0.18168501555919647,0.2845156490802765,0.4322226941585541,0.4739971458911896,0.23288244009017944,0.23415552079677582,0.264628142118454
it,0.45803478360176086,0.6328473687171936,0.6251175999641418,0.23236626386642456,0.2910972535610199,0.38761502504348755,0.6251175999641418,0.15926581621170044,0.2868398427963257,0.4219449758529663,0.2036934196949005,0.6251175999641418,0.1934148073196411,0.16236042976379395,0.21015265583992004,0.5130809545516968,0.6251175999641418,0.2663476765155792,0.223882257938385,0.25732165575027466
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.29026782512664795,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.25826331973075867,0.3365725874900818,0.32560861110687256,0.2676272988319397,0.4933079481124878,0.2170172780752182,0.2648763358592987,0.26788443326950073,0.5201468467712402,0.4933079481124878,0.271299809217453,0.2742914855480194,0.31091248989105225
it,0.45803478360176086,0.6328473687171936,0.6251175999641418,0.23236626386642456,0.2910972535610199,0.38761502504348755,0.6251175999641418,0.15926581621170044,0.2868398427963257,0.4219449758529663,0.2036934196949005,0.6251175999641418,0.1934148073196411,0.16236042976379395,0.21015265583992004,0.5130809545516968,0.6251175999641418,0.2663476765155792,0.223882257938385,0.25732165575027466
took,0.1316593885421753,0.18076173961162567,0.31657639145851135,0.318408340215683,0.19017894566059113,0.2766268849372864,0.31657639145851135,0.09042958170175552,0.2481452226638794,0.330685019493103,0.28316396474838257,0.31657639145851135,0.09350965917110443,0.09060408920049667,0.3644680976867676,0.2818296551704407,0.31657639145851135,0.26323264837265015,0.20749694108963013,0.14109265804290771
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.2864423990249634,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.2591003477573395,0.36608949303627014,0.3044660985469818,0.2461796998977661,0.5829201340675354,0.23578347265720367,0.1884482353925705,0.24504798650741577,0.539380669593811,0.5829201340675354,0.3032437562942505,0.26766106486320496,0.23916715383529663
long,0.28276848793029785,0.28473302721977234,0.3075225353240967,0.25578317046165466,0.11445201933383942,0.2567519545555115,0.3075225353240967,0.11529258638620377,0.18512077629566193,0.2606440782546997,0.2855865955352783,0.3075225353240967,0.2649891674518585,0.1328132003545761,0.17049574851989746,0.2759332060813904,0.3075225353240967,0.15692470967769623,0.18798097968101501,0.19699987769126892
bounce,0.3104832172393799,0.19896452128887177,0.2448197603225708,0.20295897126197815,0.08617141842842102,0.15913164615631104,0.2448197603225708,0.308179646730423,0.19229473173618317,0.20583060383796692,0.1667121946811676,0.2448197603225708,0.4575279951095581,0.24600446224212646,0.20681637525558472,0.17227040231227875,0.2448197603225708,0.14267414808273315,0.21650665998458862,0.1623752862215042
backwards,0.26373496651649475,0.23003077507019043,0.3041544258594513,0.1507076621055603,0.11680544912815094,0.16843664646148682,0.3041544258594513,0.1685028076171875,0.21414348483085632,0.24586090445518494,0.15336184203624725,0.3041544258594513,0.3201940655708313,0.1826794296503067,0.10178183019161224,0.1413305699825287,0.3041544258594513,0.16329342126846313,0.16898563504219055,0.1805936098098755
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.25967320799827576,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.22685286402702332,0.41279885172843933,0.42047661542892456,0.25687822699546814,0.5171257257461548,0.19981779158115387,0.22255054116249084,0.25558507442474365,0.4954058527946472,0.5171257257461548,0.27958914637565613,0.24505728483200073,0.20544172823429108
was,0.22111038863658905,0.5810302495956421,0.48711544275283813,0.32424551248550415,0.2646567225456238,0.4069072902202606,0.48711544275283813,0.1967325210571289,0.3318818509578705,0.3442646861076355,0.32598429918289185,0.48711544275283813,0.16079293191432953,0.25264593958854675,0.2525325119495392,0.45514053106307983,0.48711544275283813,0.35251522064208984,0.18704809248447418,0.18412111699581146
recovered,0.1780729442834854,0.1720261573791504,0.2614712417125702,0.3087408244609833,0.03287358954548836,0.22457769513130188,0.2614712417125702,0.12587161362171173,0.19365158677101135,0.3157835602760315,1.0,0.2614712417125702,0.12504027783870697,0.14219547808170319,0.4304933547973633,0.2665027976036072,0.2614712417125702,0.20481286942958832,0.27685225009918213,0.08912046253681183
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.24441376328468323,0.25480157136917114,0.3646814823150635,0.4408751428127289,0.13629671931266785,0.39727845788002014,0.3416956067085266,0.2431626170873642,0.4408751428127289,0.1381615251302719,0.19122301042079926,0.2040068507194519,0.370934396982193,0.4408751428127289,0.29941973090171814,0.15562428534030914,0.17966607213020325
ward,0.15211644768714905,0.21690429747104645,0.20814019441604614,0.027030760422348976,0.1534031480550766,0.18046745657920837,0.20814019441604614,0.24037039279937744,0.26459071040153503,0.16444215178489685,0.10608749836683273,0.20814019441604614,0.17405594885349274,0.2154519259929657,0.11295750737190247,0.19211581349372864,0.20814019441604614,0.10514746606349945,0.14834487438201904,0.09479375928640366
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.29026782512664795,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.25826331973075867,0.3365725874900818,0.32560861110687256,0.2676272988319397,0.4933079481124878,0.2170172780752182,0.2648763358592987,0.26788443326950073,0.5201468467712402,0.4933079481124878,0.271299809217453,0.2742914855480194,0.31091248989105225
who,0.40942975878715515,0.24293622374534607,0.3733934462070465,0.30598369240760803,0.2027527540922165,0.2827862501144409,0.3733934462070465,0.21536648273468018,0.9999998807907104,0.2843495011329651,0.19365158677101135,0.3733934462070465,0.18419332802295685,0.19243690371513367,0.2206452637910843,0.2792111933231354,0.3733934462070465,0.16443325579166412,0.1549677699804306,0.26220351457595825
returned,0.15085899829864502,0.18192875385284424,0.32857778668403625,0.2308669537305832,0.192525714635849,0.28002414107322693,0.32857778668403625,0.16273942589759827,0.23187772929668427,0.4220111072063446,0.4319539964199066,0.32857778668403625,0.09811848402023315,0.1470225602388382,0.3801864981651306,0.341925710439682,0.32857778668403625,0.19800764322280884,0.21828249096870422,0.07695316523313522
it,0.45803478360176086,0.6328473687171936,0.6251175999641418,0.23236626386642456,0.2910972535610199,0.38761502504348755,0.6251175999641418,0.15926581621170044,0.2868398427963257,0.4219449758529663,0.2036934196949005,0.6251175999641418,0.1934148073196411,0.16236042976379395,0.21015265583992004,0.5130809545516968,0.6251175999641418,0.2663476765155792,0.223882257938385,0.25732165575027466
five,0.18688078224658966,0.22980348765850067,0.41977158188819885,0.28025463223457336,0.16249659657478333,0.3980514109134674,0.41977158188819885,0.18076471984386444,0.22190363705158234,0.23205913603305817,0.24747474491596222,0.41977158188819885,0.19478920102119446,0.13210272789001465,0.2016400396823883,0.3634254038333893,0.41977158188819885,0.38485243916511536,0.3276841640472412,0.18342848122119904
yards,0.1304803043603897,0.08262171596288681,0.16070343554019928,0.14609621465206146,0.005204703193157911,0.14466260373592377,0.16070343554019928,0.2452496588230133,0.13584628701210022,0.1473771333694458,0.2927740514278412,0.16070343554019928,0.31545811891555786,0.29241275787353516,0.19976435601711273,0.14206624031066895,0.16070343554019928,0.20337596535682678,0.32110607624053955,0.12453813850879669
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.30156898498535156,0.27806994318962097,0.41548454761505127,0.535392165184021,0.17719191312789917,0.42656609416007996,0.4384642541408539,0.2292492538690567,0.535392165184021,0.2563202381134033,0.2176830768585205,0.23270919919013977,0.45010748505592346,0.535392165184021,0.22159133851528168,0.21890336275100708,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,1.0,0.3698786795139313,0.3171212375164032,0.733189046382904,1.0,0.19900773465633392,0.3733934462070465,0.4516841769218445,0.2614712417125702,1.0,0.18895584344863892,0.1876603662967682,0.3376973867416382,0.6662389636039734,1.0,0.40804702043533325,0.3659466803073883,0.22068053483963013
panthers,0.17002959549427032,0.17272613942623138,0.2602776288986206,0.17428980767726898,0.13924378156661987,0.23357392847537994,0.2602776288986206,0.23960936069488525,0.2132880985736847,0.11734283715486526,0.16551771759986877,0.2602776288986206,0.17961734533309937,0.2555108666419983,0.1813974380493164,0.2115829735994339,0.2602776288986206,0.22012262046337128,0.19848515093326569,0.16608978807926178
4-yard,0.222539022564888,0.22796516120433807,0.30518561601638794,0.20655503869056702,0.2038295865058899,0.20059965550899506,0.30518561601638794,0.19225548207759857,0.27324941754341125,0.23278236389160156,0.3008093237876892,0.30518561601638794,0.28005948662757874,0.28360334038734436,0.23626309633255005,0.25322720408439636,0.30518561601638794,0.23744341731071472,0.2463328093290329,0.11815178394317627
line,0.2245367169380188,0.19879867136478424,0.29789501428604126,0.16053587198257446,0.08204856514930725,0.23765452206134796,0.29789501428604126,0.13898251950740814,0.1774713397026062,0.1582295000553131,0.08226953446865082,0.29789501428604126,0.2138069123029709,0.0773603692650795,0.08010849356651306,0.2258777767419815,0.29789501428604126,0.13458310067653656,0.1788603961467743,0.16271452605724335
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.3548945486545563,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.22491109371185303,0.3541337847709656,0.31775936484336853,0.25115838646888733,0.5934505462646484,0.214210644364357,0.20699870586395264,0.2800092399120331,0.5591574311256409,0.5934505462646484,0.27895694971084595,0.29042351245880127,0.4130953550338745
