,when,did,the,nfl,start,their,16,game,seasons,?
history,0.24001719057559967,0.24950987100601196,0.33215048909187317,0.16625894606113434,0.2487780600786209,0.21232347190380096,0.04685687646269798,0.22416825592517853,0.18772898614406586,0.2501974403858185
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.18939071893692017,0.2934366464614868,0.3045167922973633,0.04709499701857567,0.2653886377811432,0.2613678574562073,0.31091248989105225
becoming,0.4152827262878418,0.26583778858184814,0.333665668964386,0.11531414836645126,0.23993521928787231,0.2240733802318573,0.06124385818839073,0.20655465126037598,0.23256298899650574,0.17354105412960052
the,0.5091903209686279,0.34736719727516174,1.0,0.15305201709270477,0.3656389117240906,0.516537070274353,0.0058518932200968266,0.285271555185318,0.24226845800876617,0.22068053483963013
seventh,0.21543417870998383,0.15575523674488068,0.36732497811317444,0.1664181649684906,0.22799192368984222,0.13992835581302643,0.11353932321071625,0.19100843369960785,0.22463731467723846,0.10981480032205582
team,0.19886156916618347,0.1497787982225418,0.22564226388931274,0.352365642786026,0.16606490314006805,0.20038257539272308,0.04165928065776825,0.3462994396686554,0.2979760766029358,0.11243411153554916
to,0.5423505902290344,0.4452643394470215,0.535392165184021,0.1526731252670288,0.33345553278923035,0.44619059562683105,0.055442724376916885,0.2540906071662903,0.19496004283428192,0.29463258385658264
win,0.2105821818113327,0.303374707698822,0.28308698534965515,0.22728218138217926,0.27588537335395813,0.20182272791862488,0.13108934462070465,0.2969452738761902,0.2304774522781372,0.1873117983341217
at,0.38876327872276306,0.28390252590179443,0.457212895154953,0.20260320603847504,0.3116826117038727,0.23641370236873627,0.004100513178855181,0.18453927338123322,0.18864457309246063,0.21978627145290375
least,0.30486100912094116,0.2185145616531372,0.3428877890110016,0.09886547923088074,0.2863473892211914,0.318954735994339,0.08265683054924011,0.20136697590351105,0.18883641064167023,0.28866854310035706
15,-0.04047394171357155,0.03605250269174576,-0.011810222640633583,0.02818235382437706,0.026750080287456512,0.0626533180475235,-0.04602760076522827,0.027690742164850235,0.021240873262286186,-0.010706285014748573
regular,0.25887250900268555,0.26963475346565247,0.3214086890220642,0.2313152551651001,0.29863178730010986,0.3364572525024414,0.09565220028162003,0.24102358520030975,0.3403504490852356,0.18334713578224182
season,0.1977832019329071,0.19368280470371246,0.2507155239582062,0.3929455280303955,0.256832480430603,0.21295444667339325,0.036940135061740875,0.3434298038482666,0.8080282211303711,0.16793298721313477
games,0.19408148527145386,0.18056219816207886,0.2676136791706085,0.3467232584953308,0.2025396227836609,0.22292454540729523,0.0333370566368103,0.6911221146583557,0.3615123927593231,0.1360001415014267
since,0.42774689197540283,0.27613121271133423,0.4054957628250122,0.13534599542617798,0.248488649725914,0.2668287754058838,0.04042600840330124,0.19464720785617828,0.2243146151304245,0.2876587212085724
the,0.5091903209686279,0.34736719727516174,1.0,0.15305201709270477,0.3656389117240906,0.516537070274353,0.0058518932200968266,0.285271555185318,0.24226845800876617,0.22068053483963013
league,0.2000882774591446,0.17557655274868011,0.2724147439002991,0.3908804953098297,0.19609354436397552,0.20425945520401,0.012586573138833046,0.3045117259025574,0.4493008255958557,0.15941482782363892
expanded,0.19404000043869019,0.20851697027683258,0.3258892893791199,0.15330870449543,0.3315664231777191,0.23128242790699005,0.02260490320622921,0.1716872900724411,0.13277700543403625,0.2124357968568802
to,0.5423505902290344,0.4452643394470215,0.535392165184021,0.1526731252670288,0.33345553278923035,0.44619059562683105,0.055442724376916885,0.2540906071662903,0.19496004283428192,0.29463258385658264
a,0.44397395849227905,0.2552328109741211,0.5829201340675354,0.1210956797003746,0.29672953486442566,0.29698723554611206,0.09943632781505585,0.23211604356765747,0.17958885431289673,0.23916715383529663
16-game,0.24053114652633667,0.2209806740283966,0.3390442430973053,0.3051850199699402,0.2896040380001068,0.27610230445861816,0.07174871861934662,0.7949342727661133,0.30186179280281067,0.26639387011528015
schedule,0.24275629222393036,0.2402072250843048,0.21986375749111176,0.236643448472023,0.27023595571517944,0.23761652410030365,0.09501515328884125,0.1816369742155075,0.23552876710891724,0.16743622720241547
in,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.12599408626556396,0.29979339241981506,0.34976133704185486,0.03388594090938568,0.23986028134822845,0.2194332778453827,0.20430970191955566
1978,0.07017435133457184,0.043191809207201004,0.1314823180437088,-0.039362888783216476,0.18172042071819305,-0.034301191568374634,0.013742412440478802,0.020205747336149216,0.0605056956410408,0.06364871561527252
.,0.475719153881073,0.35288307070732117,0.5934505462646484,0.1964210718870163,0.3501981496810913,0.34427863359451294,0.08594998717308044,0.2581658959388733,0.2546960115432739,0.4130953550338745
