,the,fact,that,not,all,fossils,may,be,found,globally,at,the,same,time,causes,the,principle,to,become,what,?
of,0.733189046382904,0.3007645010948181,0.41498205065727234,0.3307090103626251,0.42798417806625366,0.2560483515262604,0.26447007060050964,0.33904364705085754,0.2982911467552185,0.21430270373821259,0.42558613419532776,0.733189046382904,0.3808329105377197,0.35127586126327515,0.2544642984867096,0.733189046382904,0.2430231273174286,0.41548454761505127,0.31678006052970886,0.33290785551071167,0.1826142966747284
fossil,0.21818694472312927,0.30655544996261597,0.27467289566993713,0.21764789521694183,0.19395366311073303,0.870537519454956,0.1844019740819931,0.192671999335289,0.385284960269928,0.2262316197156906,0.1807299703359604,0.21818694472312927,0.1870797574520111,0.13659583032131195,0.23982848227024078,0.21818694472312927,0.21049058437347412,0.20474779605865479,0.17502783238887787,0.22930388152599335,0.15712964534759521
types,0.23509301245212555,0.1922375112771988,0.3146487772464752,0.25921928882598877,0.35742777585983276,0.17873446643352509,0.23463654518127441,0.31168943643569946,0.19495226442813873,0.17539021372795105,0.17783881723880768,0.23509301245212555,0.3005704879760742,0.20990289747714996,0.21472762525081635,0.23509301245212555,0.2313850373029709,0.20054484903812408,0.15362507104873657,0.25706279277801514,0.1285012811422348
due,0.22577603161334991,0.29875245690345764,0.2827286720275879,0.2680772840976715,0.23299095034599304,0.1254432648420334,0.31539633870124817,0.29785820841789246,0.15563172101974487,0.24824762344360352,0.19990050792694092,0.22577603161334991,0.2173551470041275,0.20518282055854797,0.3472176492214203,0.22577603161334991,0.18830332159996033,0.35188060998916626,0.2054976373910904,0.15204688906669617,0.10954997688531876
to,0.535392165184021,0.35271596908569336,0.5436353087425232,0.5149973034858704,0.42520734667778015,0.22865045070648193,0.391582727432251,0.4972836375236511,0.25225648283958435,0.2645958662033081,0.36524343490600586,0.535392165184021,0.3205692768096924,0.3679993152618408,0.2537674903869629,0.535392165184021,0.22799374163150787,1.0,0.36996012926101685,0.455847829580307,0.29463258385658264
lateral,0.24687203764915466,0.20323790609836578,0.21944941580295563,0.1659042090177536,0.1490730196237564,0.24175047874450684,0.17313961684703827,0.16441625356674194,0.11288164556026459,0.1450861692428589,0.1330566555261612,0.24687203764915466,0.22876188158988953,0.10179484635591507,0.2876835763454437,0.24687203764915466,0.2145734578371048,0.19452624022960663,0.11077433079481125,0.15870562195777893,0.12715914845466614
changes,0.3427845537662506,0.2542983293533325,0.33237403631210327,0.25899913907051086,0.2543294429779053,0.1614217460155487,0.24053576588630676,0.4154367744922638,0.16802161931991577,0.26540157198905945,0.22965902090072632,0.3427845537662506,0.29972830414772034,0.25666987895965576,0.30906665325164795,0.3427845537662506,0.21564333140850067,0.32918253540992737,0.15750163793563843,0.2740466892719269,0.21264225244522095
in,0.6662389636039734,0.25253036618232727,0.435920387506485,0.3403114080429077,0.3335905969142914,0.2852701246738434,0.3424151837825775,0.3481820821762085,0.39141854643821716,0.1713028997182846,0.4374977946281433,0.6662389636039734,0.3692481815814972,0.3431483507156372,0.2674790024757385,0.6662389636039734,0.16382117569446564,0.45010748505592346,0.23238378763198853,0.30808621644973755,0.20430970191955566
habitat,0.26140961050987244,0.26089775562286377,0.25212812423706055,0.24225199222564697,0.2715946137905121,0.4252103865146637,0.17075638473033905,0.24844990670681,0.24921321868896484,0.28712064027786255,0.13945111632347107,0.26140961050987244,0.1518871784210205,0.19567477703094482,0.25986841320991516,0.26140961050987244,0.1864403486251831,0.24013030529022217,0.22100600600242615,0.16545847058296204,0.12719453871250153
(,0.33289089798927307,0.1702546626329422,0.2264307141304016,0.2710699737071991,0.28167209029197693,0.09320986270904541,0.35500821471214294,0.2349044382572174,0.1583331823348999,0.2244994342327118,0.23315078020095825,0.33289089798927307,0.2173650562763214,0.28391751646995544,0.2564166188240051,0.33289089798927307,0.16021208465099335,0.30882009863853455,0.17883598804473877,0.2411840260028839,0.40561532974243164
facies,0.28605279326438904,0.3792961537837982,0.33684206008911133,0.33617809414863586,0.323757529258728,0.377269446849823,0.24065043032169342,0.31696179509162903,0.2017165571451187,0.2068759948015213,0.1566891223192215,0.28605279326438904,0.2177560180425644,0.22746053338050842,0.24299626052379608,0.28605279326438904,0.2650468945503235,0.3113279640674591,0.15898460149765015,0.29393935203552246,0.1842995434999466
change,0.3641999065876007,0.3223912715911865,0.3988441526889801,0.44423985481262207,0.3071799874305725,0.1618885099887848,0.2796947658061981,0.4429277777671814,0.18724682927131653,0.22359780967235565,0.1873948872089386,0.3641999065876007,0.39160165190696716,0.25537243485450745,0.27276289463043213,0.3641999065876007,0.30511581897735596,0.3581787943840027,0.21545806527137756,0.3690716028213501,0.24115969240665436
in,0.6662389636039734,0.25253036618232727,0.435920387506485,0.3403114080429077,0.3335905969142914,0.2852701246738434,0.3424151837825775,0.3481820821762085,0.39141854643821716,0.1713028997182846,0.4374977946281433,0.6662389636039734,0.3692481815814972,0.3431483507156372,0.2674790024757385,0.6662389636039734,0.16382117569446564,0.45010748505592346,0.23238378763198853,0.30808621644973755,0.20430970191955566
sedimentary,0.2576860189437866,0.22505462169647217,0.27547886967658997,0.17139104008674622,0.2083437591791153,0.5344232320785522,0.2360544055700302,0.27282798290252686,0.30481916666030884,0.12524937093257904,0.19773010909557343,0.2576860189437866,0.22802262008190155,0.2014312893152237,0.23217913508415222,0.2576860189437866,0.285780668258667,0.18232817947864532,0.08852288872003555,0.2219204604625702,0.1575118452310562
strata,0.2804068922996521,0.2556743919849396,0.29452237486839294,0.1875154972076416,0.22665368020534515,0.613943874835968,0.24888797104358673,0.2043573558330536,0.2726023197174072,0.19666452705860138,0.26754435896873474,0.2804068922996521,0.2808980941772461,0.22500404715538025,0.20748183131217957,0.2804068922996521,0.2201521098613739,0.20565618574619293,0.11687736213207245,0.281739741563797,0.11433427035808563
),0.3456730246543884,0.17445003986358643,0.23478686809539795,0.2718011736869812,0.283302903175354,0.0685042217373848,0.3756577968597412,0.24578070640563965,0.16750772297382355,0.23528549075126648,0.23338089883327484,0.3456730246543884,0.22932277619838715,0.2857224941253662,0.22588849067687988,0.3456730246543884,0.1508719027042389,0.31236231327056885,0.1894923597574234,0.26259949803352356,0.42300865054130554
",",0.4933079481124878,0.2791052758693695,0.4137537479400635,0.3769696354866028,0.425624817609787,0.21695511043071747,0.5007920861244202,0.39254459738731384,0.27385151386260986,0.2529398500919342,0.38314947485923767,0.4933079481124878,0.3207721710205078,0.3029961884021759,0.3057606518268585,0.4933079481124878,0.22548964619636536,0.44245919585227966,0.29676204919815063,0.3087472915649414,0.31091248989105225
and,0.5171257257461548,0.29109814763069153,0.4731321930885315,0.39099299907684326,0.4542157053947449,0.23379240930080414,0.34598252177238464,0.41766801476478577,0.27978911995887756,0.25350043177604675,0.3571503460407257,0.5171257257461548,0.3205644488334656,0.3025408685207367,0.2964467406272888,0.5171257257461548,0.18017759919166565,0.48971283435821533,0.3416603207588196,0.31309178471565247,0.20544172823429108
that,0.5473989248275757,0.5729296803474426,1.0,0.6600887179374695,0.53305584192276,0.29984185099601746,0.4234136641025543,0.6036020517349243,0.29063743352890015,0.3242041766643524,0.3183255195617676,0.5473989248275757,0.47339269518852234,0.388528436422348,0.2422942817211151,0.5473989248275757,0.3780646324157715,0.5436353087425232,0.33698222041130066,0.6297725439071655,0.32716336846351624
not,0.4310511648654938,0.48444613814353943,0.6600887179374695,0.9999999403953552,0.4974499046802521,0.23554696142673492,0.39885732531547546,0.5788898468017578,0.23683975636959076,0.28342297673225403,0.22025953233242035,0.4310511648654938,0.4056454598903656,0.3786478340625763,0.22349552810192108,0.4310511648654938,0.3059917986392975,0.5149973034858704,0.37111109495162964,0.5449194312095642,0.41942933201789856
all,0.4860881567001343,0.39305350184440613,0.53305584192276,0.4974499046802521,1.0000001192092896,0.21508847177028656,0.22570304572582245,0.42151448130607605,0.24743787944316864,0.30919668078422546,0.3001944422721863,0.4860881567001343,0.4259514808654785,0.4175976812839508,0.14416009187698364,0.4860881567001343,0.24586668610572815,0.42520734667778015,0.311769962310791,0.41981086134910583,0.29575422406196594
fossils,0.2495197057723999,0.3164193034172058,0.29984185099601746,0.23554696142673492,0.21508847177028656,1.0000001192092896,0.220739483833313,0.2112617939710617,0.44371047616004944,0.2201632261276245,0.20284150540828705,0.2495197057723999,0.19249320030212402,0.15223905444145203,0.24598488211631775,0.2495197057723999,0.22383812069892883,0.22865045070648193,0.15752077102661133,0.24009542167186737,0.1504307985305786
may,0.2694292366504669,0.22282414138317108,0.4234136641025543,0.39885732531547546,0.22570304572582245,0.220739483833313,0.9999998807907104,0.45514434576034546,0.1953253149986267,0.1976422667503357,0.2711789011955261,0.2694292366504669,0.2885487377643585,0.25842100381851196,0.32881343364715576,0.2694292366504669,0.14376607537269592,0.391582727432251,0.20094400644302368,0.25739946961402893,0.2768254578113556
be,0.4248143136501312,0.37397199869155884,0.6036020517349243,0.5788898468017578,0.42151448130607605,0.2112617939710617,0.45514434576034546,1.0,0.23313552141189575,0.35210341215133667,0.30379733443260193,0.4248143136501312,0.3600577712059021,0.3473503291606903,0.23375074565410614,0.4248143136501312,0.26358863711357117,0.4972836375236511,0.4037199020385742,0.3929833769798279,0.3324260413646698
found,0.3452354073524475,0.3246438205242157,0.29063743352890015,0.23683975636959076,0.24743787944316864,0.44371047616004944,0.1953253149986267,0.23313552141189575,0.9999999403953552,0.21434219181537628,0.21720094978809357,0.3452354073524475,0.23375709354877472,0.18558558821678162,0.21181803941726685,0.3452354073524475,0.1426319032907486,0.25225648283958435,0.1411770135164261,0.1796332150697708,0.16790300607681274
globally,0.23835816979408264,0.31777721643447876,0.3242041766643524,0.28342297673225403,0.30919668078422546,0.2201632261276245,0.1976422667503357,0.35210341215133667,0.21434219181537628,1.0000001192092896,0.1741017997264862,0.23835816979408264,0.27230560779571533,0.23301821947097778,0.1695803850889206,0.23835816979408264,0.13437584042549133,0.2645958662033081,0.23594588041305542,0.2318185269832611,0.31569910049438477
at,0.457212895154953,0.20090416073799133,0.3183255195617676,0.22025953233242035,0.3001944422721863,0.20284150540828705,0.2711789011955261,0.30379733443260193,0.21720094978809357,0.1741017997264862,1.0,0.457212895154953,0.32705798745155334,0.3956010341644287,0.183254674077034,0.457212895154953,0.12008628249168396,0.36524343490600586,0.18341459333896637,0.2838611304759979,0.21978627145290375
the,1.0,0.32878658175468445,0.5473989248275757,0.4310511648654938,0.4860881567001343,0.2495197057723999,0.2694292366504669,0.4248143136501312,0.3452354073524475,0.23835816979408264,0.457212895154953,1.0,0.4583131968975067,0.43061500787734985,0.2518732249736786,1.0,0.24017377197742462,0.535392165184021,0.31731709837913513,0.42745697498321533,0.22068053483963013
same,0.4583131968975067,0.36155274510383606,0.47339269518852234,0.4056454598903656,0.4259514808654785,0.19249320030212402,0.2885487377643585,0.3600577712059021,0.23375709354877472,0.27230560779571533,0.32705798745155334,0.4583131968975067,1.0,0.4052887558937073,0.22072440385818481,0.4583131968975067,0.2882882058620453,0.3205692768096924,0.16909684240818024,0.3764382302761078,0.22649677097797394
time,0.43061500787734985,0.28743359446525574,0.388528436422348,0.3786478340625763,0.4175976812839508,0.15223905444145203,0.25842100381851196,0.3473503291606903,0.18558558821678162,0.23301821947097778,0.3956010341644287,0.43061500787734985,0.4052887558937073,0.9999998807907104,0.16313686966896057,0.43061500787734985,0.19040173292160034,0.3679993152618408,0.30314525961875916,0.36319252848625183,0.27391523122787476
.,0.5934505462646484,0.29425299167633057,0.4460422694683075,0.4824007451534271,0.43406882882118225,0.2062237411737442,0.35826805233955383,0.4383580684661865,0.3618174195289612,0.31051740050315857,0.4549728035926819,0.5934505462646484,0.3682591915130615,0.371569961309433,0.26090872287750244,0.5934505462646484,0.1894911378622055,0.4645031690597534,0.32859939336776733,0.3567904531955719,0.4130953550338745
