,what,can,the,exhaust,steam,not,fully,do,when,the,exhaust,event,is,insufficiently,long,?
steam,0.15672586858272552,0.20162075757980347,0.23105813562870026,0.4040066599845886,1.0000001192092896,0.24001364409923553,0.233873188495636,0.20503544807434082,0.29351481795310974,0.23105813562870026,0.4040066599845886,0.12764935195446014,0.13029660284519196,0.17592279613018036,0.12188159674406052,0.113324373960495
flows,0.14294633269309998,0.21669632196426392,0.32405155897140503,0.2101621776819229,0.2539728581905365,0.12118655443191528,0.06435451656579971,0.18622572720050812,0.1873738020658493,0.32405155897140503,0.2101621776819229,0.11789818853139877,0.3137552738189697,0.1401458978652954,0.1851889044046402,0.11636040359735489
",",0.3087472915649414,0.3139454126358032,0.4933079481124878,0.19490349292755127,0.2264556586742401,0.3769696354866028,0.2252698540687561,0.3283645510673523,0.36674630641937256,0.4933079481124878,0.19490349292755127,0.22701776027679443,0.4691906273365021,0.2075435370206833,0.3431144952774048,0.31091248989105225
a,0.3320399522781372,0.3915780484676361,0.5829201340675354,0.3041450083255768,0.2141898274421692,0.3791346549987793,0.25668543577194214,0.26237669587135315,0.44397395849227905,0.5829201340675354,0.3041450083255768,0.2635729908943176,0.658733606338501,0.32215172052383423,0.3795371353626251,0.23916715383529663
short,0.19211500883102417,0.2256016731262207,0.29603123664855957,0.20921994745731354,0.13599646091461182,0.22521057724952698,0.19898192584514618,0.20966385304927826,0.2793716788291931,0.29603123664855957,0.20921994745731354,0.20886600017547607,0.2397661656141281,0.2860803008079529,0.6350798010826111,0.16194626688957214
cutoff,0.3347697854042053,0.29783254861831665,0.29832905530929565,0.3208063244819641,0.27384451031684875,0.31399738788604736,0.15055835247039795,0.23300723731517792,0.3219596743583679,0.29832905530929565,0.3208063244819641,0.2030799388885498,0.29095375537872314,0.3553333580493927,0.25560590624809265,0.2242688238620758
at,0.2838611304759979,0.16641086339950562,0.457212895154953,0.20289400219917297,0.15630799531936646,0.22025953233242035,0.1587062031030655,0.1511090099811554,0.38876327872276306,0.457212895154953,0.20289400219917297,0.3039053678512573,0.25906258821487427,0.1842830926179886,0.2525537312030792,0.21978627145290375
admission,0.29061800241470337,0.2540760934352875,0.2620483338832855,0.255610853433609,0.14226579666137695,0.28039032220840454,0.22104232013225555,0.21065357327461243,0.23405452072620392,0.2620483338832855,0.255610853433609,0.2510676681995392,0.21989640593528748,0.2994421422481537,0.12387842684984207,0.19312289357185364
adversely,0.3023555278778076,0.40096235275268555,0.3143986165523529,0.295723557472229,0.17389015853405,0.3934371769428253,0.2258736491203308,0.2541986405849457,0.312092661857605,0.3143986165523529,0.295723557472229,0.27751827239990234,0.30497604608535767,0.47706910967826843,0.18987567722797394,0.12854768335819244
affects,0.2868727147579193,0.39064931869506836,0.31535860896110535,0.24785436689853668,0.13724303245544434,0.28834396600723267,0.14646683633327484,0.2696376144886017,0.284015417098999,0.31535860896110535,0.24785436689853668,0.2279890924692154,0.32394909858703613,0.22901780903339386,0.1731409877538681,0.19840897619724274
the,0.42745697498321533,0.312528520822525,1.0,0.2500286400318146,0.23105813562870026,0.4310511648654938,0.2750830352306366,0.30239659547805786,0.5091903209686279,1.0,0.2500286400318146,0.2960145175457001,0.5823672413825989,0.28090038895606995,0.3075225353240967,0.22068053483963013
exhaust,0.1970054805278778,0.3133845329284668,0.2500286400318146,0.9999999403953552,0.4040066599845886,0.3287098705768585,0.24750302731990814,0.2512142062187195,0.34490495920181274,0.2500286400318146,0.9999999403953552,0.14409947395324707,0.1744835078716278,0.35901665687561035,0.18203860521316528,0.1444300264120102
and,0.31309178471565247,0.3675691485404968,0.5171257257461548,0.2602611184120178,0.24133789539337158,0.39099299907684326,0.23881065845489502,0.276123583316803,0.4716290831565857,0.5171257257461548,0.2602611184120178,0.17869816720485687,0.3859752118587494,0.266309529542923,0.3395216166973114,0.20544172823429108
compression,0.23375190794467926,0.37451183795928955,0.24867193400859833,0.4610004723072052,0.3450585603713989,0.23621158301830292,0.28228309750556946,0.18954706192016602,0.24529725313186646,0.24867193400859833,0.4610004723072052,0.18928812444210052,0.2661573588848114,0.3675362467765808,0.17817023396492004,0.18572697043418884
periods,0.21756020188331604,0.2871534526348114,0.27702534198760986,0.15001057088375092,0.13907258212566376,0.2726139724254608,0.20698678493499756,0.20144689083099365,0.315413236618042,0.27702534198760986,0.15001057088375092,0.230436772108078,0.16641093790531158,0.27433282136917114,0.3560654819011688,0.167264923453331
which,0.5261979103088379,0.41132649779319763,0.6521818041801453,0.35885345935821533,0.2616398334503174,0.46766895055770874,0.41200849413871765,0.31153854727745056,0.572554349899292,0.6521818041801453,0.35885345935821533,0.37649205327033997,0.4457404911518097,0.44227463006973267,0.34186381101608276,0.25814583897590637
should,0.43830034136772156,0.5246878266334534,0.32399165630340576,0.25369495153427124,0.12818284332752228,0.5875406265258789,0.3423219621181488,0.49775537848472595,0.356647253036499,0.32399165630340576,0.25369495153427124,0.18525929749011993,0.33635082840919495,0.4972304105758667,0.23225511610507965,0.4442402422428131
ideally,0.4730854034423828,0.43797940015792847,0.3570705056190491,0.3835727274417877,0.21210750937461853,0.5353196859359741,0.4492452144622803,0.32913970947265625,0.4056764841079712,0.3570705056190491,0.3835727274417877,0.21883897483348846,0.2952161133289337,0.5901467204093933,0.3128225803375244,0.3842572569847107
always,0.413568377494812,0.38595834374427795,0.31570959091186523,0.35222217440605164,0.19324274361133575,0.5312743782997131,0.3695053458213806,0.34360623359680176,0.48135533928871155,0.31570959091186523,0.35222217440605164,0.19082170724868774,0.3208111822605133,0.4332166612148285,0.2923380732536316,0.26136693358421326
be,0.3929833769798279,0.5791122913360596,0.4248143136501312,0.30692121386528015,0.22586002945899963,0.5788898468017578,0.3682824671268463,0.36575672030448914,0.4451393485069275,0.4248143136501312,0.30692121386528015,0.2608627378940582,0.4819129705429077,0.4716446101665497,0.2658098042011261,0.3324260413646698
kept,0.2294851839542389,0.2221265733242035,0.3135738670825958,0.17503692209720612,0.1717914491891861,0.3578893840312958,0.21989038586616516,0.21518735587596893,0.323845773935318,0.3135738670825958,0.17503692209720612,0.13752280175685883,0.22417712211608887,0.30042675137519836,0.263510137796402,0.15157312154769897
fairly,0.34488388895988464,0.31105637550354004,0.24584251642227173,0.23864521086215973,0.09831930696964264,0.4164666533470154,0.334150493144989,0.2330569624900818,0.31416434049606323,0.24584251642227173,0.23864521086215973,0.15877625346183777,0.3188806474208832,0.4599664509296417,0.3233017027378082,0.269774466753006
constant,0.22559526562690735,0.2332909256219864,0.2037150114774704,0.31974467635154724,0.26014384627342224,0.24966473877429962,0.13003374636173248,0.1692158281803131,0.2766841650009155,0.2037150114774704,0.31974467635154724,0.17687802016735077,0.1972285658121109,0.2734919488430023,0.21280914545059204,0.14516431093215942
;,0.10986888408660889,0.05390199273824692,0.09152708947658539,-0.05439305678009987,-0.0341496504843235,0.12084553390741348,0.015428395941853523,0.06261929124593735,0.022927695885300636,0.09152708947658539,-0.05439305678009987,0.010941234417259693,0.05324986204504967,0.0260182935744524,0.08035528659820557,0.10349778085947037
if,0.5277165174484253,0.5903681516647339,0.33724796772003174,0.3223716914653778,0.1954653561115265,0.6100378632545471,0.3004787564277649,0.4196736514568329,0.5608453154563904,0.33724796772003174,0.3223716914653778,0.255391925573349,0.30927813053131104,0.5308339595794678,0.30125731229782104,0.4441644251346588
the,0.42745697498321533,0.312528520822525,1.0,0.2500286400318146,0.23105813562870026,0.4310511648654938,0.2750830352306366,0.30239659547805786,0.5091903209686279,1.0,0.2500286400318146,0.2960145175457001,0.5823672413825989,0.28090038895606995,0.3075225353240967,0.22068053483963013
exhaust,0.1970054805278778,0.3133845329284668,0.2500286400318146,0.9999999403953552,0.4040066599845886,0.3287098705768585,0.24750302731990814,0.2512142062187195,0.34490495920181274,0.2500286400318146,0.9999999403953552,0.14409947395324707,0.1744835078716278,0.35901665687561035,0.18203860521316528,0.1444300264120102
event,0.26981404423713684,0.13369938731193542,0.2960145175457001,0.14409947395324707,0.12764935195446014,0.24953210353851318,0.12953688204288483,0.16608476638793945,0.2685905992984772,0.2960145175457001,0.14409947395324707,0.9999998807907104,0.2078172266483307,0.2484171986579895,0.21647603809833527,0.16076280176639557
is,0.28837618231773376,0.44256699085235596,0.5823672413825989,0.1744835078716278,0.13029660284519196,0.3776007890701294,0.2399323284626007,0.30895981192588806,0.3471449911594391,0.5823672413825989,0.1744835078716278,0.2078172266483307,1.0,0.2524931728839874,0.28473302721977234,0.22961433231830597
too,0.4120715260505676,0.39250797033309937,0.26985910534858704,0.3251889646053314,0.17452232539653778,0.4887581467628479,0.2612573206424713,0.32822248339653015,0.4218566417694092,0.26985910534858704,0.3251889646053314,0.13299013674259186,0.2450883537530899,0.4533576965332031,0.29515230655670166,0.33757779002189636
brief,0.16967087984085083,0.14787179231643677,0.2810760736465454,0.12294626981019974,0.12797126173973083,0.17406246066093445,0.14334562420845032,0.12443245202302933,0.2753073275089264,0.2810760736465454,0.12294626981019974,0.19468016922473907,0.17414595186710358,0.2594669759273529,0.3461456894874573,0.1868450790643692
",",0.3087472915649414,0.3139454126358032,0.4933079481124878,0.19490349292755127,0.2264556586742401,0.3769696354866028,0.2252698540687561,0.3283645510673523,0.36674630641937256,0.4933079481124878,0.19490349292755127,0.22701776027679443,0.4691906273365021,0.2075435370206833,0.3431144952774048,0.31091248989105225
the,0.42745697498321533,0.312528520822525,1.0,0.2500286400318146,0.23105813562870026,0.4310511648654938,0.2750830352306366,0.30239659547805786,0.5091903209686279,1.0,0.2500286400318146,0.2960145175457001,0.5823672413825989,0.28090038895606995,0.3075225353240967,0.22068053483963013
totality,0.25655612349510193,0.1950201839208603,0.26325035095214844,0.17532484233379364,0.08681650459766388,0.28641659021377563,0.19057056307792664,0.14118067920207977,0.11227542906999588,0.26325035095214844,0.17532484233379364,0.2195628136396408,0.15738359093666077,0.32487747073173523,0.22031475603580475,0.20152847468852997
of,0.33290785551071167,0.2603091299533844,0.733189046382904,0.21567419171333313,0.20239725708961487,0.3307090103626251,0.1846403181552887,0.26150479912757874,0.3757161796092987,0.733189046382904,0.21567419171333313,0.19878064095973969,0.4854315221309662,0.21465261280536652,0.2567519545555115,0.1826142966747284
the,0.42745697498321533,0.312528520822525,1.0,0.2500286400318146,0.23105813562870026,0.4310511648654938,0.2750830352306366,0.30239659547805786,0.5091903209686279,1.0,0.2500286400318146,0.2960145175457001,0.5823672413825989,0.28090038895606995,0.3075225353240967,0.22068053483963013
exhaust,0.1970054805278778,0.3133845329284668,0.2500286400318146,0.9999999403953552,0.4040066599845886,0.3287098705768585,0.24750302731990814,0.2512142062187195,0.34490495920181274,0.2500286400318146,0.9999999403953552,0.14409947395324707,0.1744835078716278,0.35901665687561035,0.18203860521316528,0.1444300264120102
steam,0.15672586858272552,0.20162075757980347,0.23105813562870026,0.4040066599845886,1.0000001192092896,0.24001364409923553,0.233873188495636,0.20503544807434082,0.29351481795310974,0.23105813562870026,0.4040066599845886,0.12764935195446014,0.13029660284519196,0.17592279613018036,0.12188159674406052,0.113324373960495
can,0.34502777457237244,1.0,0.312528520822525,0.3133845329284668,0.20162075757980347,0.49270012974739075,0.32094305753707886,0.45775556564331055,0.39191514253616333,0.312528520822525,0.3133845329284668,0.13369938731193542,0.44256699085235596,0.45775264501571655,0.3047220706939697,0.3226337134838104
not,0.5449194312095642,0.49270012974739075,0.4310511648654938,0.3287098705768585,0.24001364409923553,0.9999999403953552,0.41931772232055664,0.6619802713394165,0.4799930453300476,0.4310511648654938,0.3287098705768585,0.24953210353851318,0.3776007890701294,0.5444746613502502,0.2856379747390747,0.41942933201789856
evacuate,0.20123231410980225,0.1573932021856308,0.2336161881685257,0.2611101567745209,0.1958036720752716,0.19896762073040009,0.19587253034114838,0.2295309156179428,0.18396985530853271,0.2336161881685257,0.2611101567745209,0.1350102722644806,0.10880196839570999,0.2471640408039093,0.16126829385757446,0.13437965512275696
the,0.42745697498321533,0.312528520822525,1.0,0.2500286400318146,0.23105813562870026,0.4310511648654938,0.2750830352306366,0.30239659547805786,0.5091903209686279,1.0,0.2500286400318146,0.2960145175457001,0.5823672413825989,0.28090038895606995,0.3075225353240967,0.22068053483963013
cylinder,0.09421046078205109,0.22085656225681305,0.19659645855426788,0.38408273458480835,0.34102529287338257,0.20292408764362335,0.2004595249891281,0.144158273935318,0.1909617781639099,0.19659645855426788,0.38408273458480835,0.06479723006486893,0.19112510979175568,0.20347850024700165,0.18408150970935822,0.12323369085788727
",",0.3087472915649414,0.3139454126358032,0.4933079481124878,0.19490349292755127,0.2264556586742401,0.3769696354866028,0.2252698540687561,0.3283645510673523,0.36674630641937256,0.4933079481124878,0.19490349292755127,0.22701776027679443,0.4691906273365021,0.2075435370206833,0.3431144952774048,0.31091248989105225
choking,0.28562086820602417,0.36036860942840576,0.27631911635398865,0.38387545943260193,0.23706528544425964,0.3010113537311554,0.17506031692028046,0.21745732426643372,0.41695964336395264,0.27631911635398865,0.38387545943260193,0.16264192759990692,0.2922650873661041,0.2572130858898163,0.22231951355934143,0.225521519780159
it,0.45803478360176086,0.3819273114204407,0.6251175999641418,0.26584938168525696,0.2156127691268921,0.4651523232460022,0.35778623819351196,0.337066113948822,0.4775012135505676,0.6251175999641418,0.26584938168525696,0.3087007403373718,0.6328473687171936,0.35947614908218384,0.34568047523498535,0.25732165575027466
and,0.31309178471565247,0.3675691485404968,0.5171257257461548,0.2602611184120178,0.24133789539337158,0.39099299907684326,0.23881065845489502,0.276123583316803,0.4716290831565857,0.5171257257461548,0.2602611184120178,0.17869816720485687,0.3859752118587494,0.266309529542923,0.3395216166973114,0.20544172823429108
giving,0.28628480434417725,0.2820589542388916,0.3626074492931366,0.2877679765224457,0.13567334413528442,0.3113684356212616,0.2082599401473999,0.25484782457351685,0.40573650598526,0.3626074492931366,0.2877679765224457,0.1479099541902542,0.24181054532527924,0.34338095784187317,0.24002516269683838,0.2052922248840332
excessive,0.29446548223495483,0.3473753333091736,0.243015319108963,0.36750978231430054,0.187563955783844,0.38090047240257263,0.26642781496047974,0.2724648416042328,0.28427740931510925,0.243015319108963,0.36750978231430054,0.17452023923397064,0.18643395602703094,0.44003400206565857,0.3324287235736847,0.24501025676727295
compression,0.23375190794467926,0.37451183795928955,0.24867193400859833,0.4610004723072052,0.3450585603713989,0.23621158301830292,0.28228309750556946,0.18954706192016602,0.24529725313186646,0.24867193400859833,0.4610004723072052,0.18928812444210052,0.2661573588848114,0.3675362467765808,0.17817023396492004,0.18572697043418884
(,0.2411840260028839,0.22726960480213165,0.33289089798927307,0.12756118178367615,0.11881943792104721,0.2710699737071991,0.13831017911434174,0.24216170608997345,0.2459595799446106,0.33289089798927307,0.12756118178367615,0.18578632175922394,0.35393038392066956,0.1758871227502823,0.2487790733575821,0.40561532974243164
``,0.008517155423760414,0.12428006529808044,0.029072100296616554,0.03711504116654396,-0.11058172583580017,0.09406080842018127,0.06845837831497192,0.06628920882940292,0.07174111902713776,0.029072100296616554,0.03711504116654396,0.055578943341970444,0.058766357600688934,0.1509580761194229,0.1858668327331543,0.0685480609536171
kick,0.17951112985610962,0.16256548464298248,0.14686733484268188,0.21716099977493286,0.12011280655860901,0.18336942791938782,0.07843837141990662,0.12431587278842926,0.17228344082832336,0.14686733484268188,0.21716099977493286,0.20812101662158966,0.15610529482364655,0.18298158049583435,0.26059290766716003,0.22069407999515533
back,0.2965294420719147,0.24537630379199982,0.3612101674079895,0.24071843922138214,0.18132834136486053,0.23833145201206207,0.20227055251598358,0.2184148132801056,0.4184971749782562,0.3612101674079895,0.24071843922138214,0.18031804263591766,0.20263513922691345,0.2579927444458008,0.29714256525039673,0.2397768795490265
'',0.08143015950918198,0.008988718502223492,0.041273195296525955,0.011323663406074047,0.0038136597722768784,0.04262445494532585,-0.027865929529070854,-0.00043653504690155387,-0.07688097655773163,0.041273195296525955,0.011323663406074047,-0.03223077952861786,0.0793738141655922,-0.02106761373579502,0.020632827654480934,0.018684765323996544
),0.26259949803352356,0.23216170072555542,0.3456730246543884,0.1365191489458084,0.13912063837051392,0.2718011736869812,0.151654452085495,0.24460165202617645,0.2538422644138336,0.3456730246543884,0.1365191489458084,0.19090920686721802,0.37732169032096863,0.16349878907203674,0.23425164818763733,0.42300865054130554
.,0.3567904531955719,0.35783761739730835,0.5934505462646484,0.22090935707092285,0.22855372726917267,0.4824007451534271,0.2809041440486908,0.3613996207714081,0.475719153881073,0.5934505462646484,0.22090935707092285,0.2068977802991867,0.4569662809371948,0.21372486650943756,0.3247973620891571,0.4130953550338745
