,who,attends,loreto,normanhurst,?
monte,0.11521092057228088,0.09960674494504929,0.4793623089790344,0.29190364480018616,0.09090651571750641
sant,0.18757177889347076,0.11709047853946686,0.4407961666584015,0.28017759323120117,0.14098989963531494
angelo,0.2863926887512207,0.2654150724411011,0.3149898648262024,0.3147231936454773,0.13446833193302155
mercy,0.20263944566249847,0.2630487084388733,0.20730194449424744,0.25727805495262146,0.18949799239635468
college,0.20970852673053741,0.38781726360321045,0.2276235967874527,0.3234293758869171,0.11076676845550537
",",0.3365725874900818,0.23412498831748962,0.3288508653640747,0.36148473620414734,0.31091248989105225
st,0.1950429379940033,0.22379405796527863,0.16186372935771942,0.3023197054862976,0.13298600912094116
ursula,0.2194507122039795,0.1822301298379898,0.3003276586532593,0.22451496124267578,0.21670415997505188
's,0.05599616840481758,-0.007890808396041393,-0.01312782522290945,-0.023745840415358543,-0.023395681753754616
college,0.20970852673053741,0.38781726360321045,0.2276235967874527,0.3234293758869171,0.11076676845550537
and,0.41279885172843933,0.2656921148300171,0.23998890817165375,0.34561970829963684,0.20544172823429108
loreto,0.17426395416259766,0.10718870908021927,1.0000001192092896,0.3098558485507965,0.11420498788356781
normanhurst,0.24271607398986816,0.26887089014053345,0.3098558485507965,0.9999999403953552,0.1994415819644928
for,0.37110671401023865,0.23969103395938873,0.20405325293540955,0.2706449627876282,0.264628142118454
girls,0.26822036504745483,0.34750381112098694,0.15403033792972565,0.22066430747509003,0.1302518993616104
.,0.3541337847709656,0.17728067934513092,0.2150970697402954,0.3364526629447937,0.4130953550338745
