,what,is,the,name,of,the,country,'s,longest,continuously,running,student,film,society,?
university,0.20256435871124268,0.20346471667289734,0.263973206281662,0.1568726748228073,0.30646374821662903,0.263973206281662,0.16373343765735626,-0.007441582623869181,0.1753220409154892,0.16646257042884827,0.1524692326784134,0.46536099910736084,0.19568507373332977,0.27261555194854736,0.11887256056070328
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.28866857290267944,-0.03817026689648628,0.32879963517189026,0.27010056376457214,0.2329012006521225,0.20310284197330475,0.22166931629180908,0.23646748065948486,0.1826142966747284
chicago,0.1521448791027069,0.12146236002445221,0.27360326051712036,0.1020326316356659,0.18391016125679016,0.27360326051712036,0.19674880802631378,-0.0033615175634622574,0.1698041707277298,0.22509591281414032,0.20942175388336182,0.1830252707004547,0.25552132725715637,0.1606089323759079,0.16446958482265472
scavenger,0.22387753427028656,0.21393181383609772,0.28621864318847656,0.11882755905389786,0.2134436070919037,0.28621864318847656,0.09724044054746628,-0.04087331146001816,0.2367200255393982,0.1982249766588211,0.24345450103282928,0.10838641971349716,0.1831730604171753,0.22036609053611755,0.13486094772815704
hunt,0.1074647307395935,0.12162098288536072,0.2538548409938812,0.1047978401184082,0.18847715854644775,0.2538548409938812,0.07717232406139374,-0.004210624378174543,0.11195321381092072,0.12617610394954681,0.16369755566120148,0.10179764777421951,0.16074195504188538,0.15387587249279022,0.13092587888240814
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.27878350019454956,-0.0016132977325469255,0.21878951787948608,0.2415655255317688,0.24165967106819153,0.2261858433485031,0.2552308440208435,0.20629194378852844,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.30432501435279846,-0.01540423184633255,0.36807993054389954,0.3446447253227234,0.28883472084999084,0.21259291470050812,0.2824619710445404,0.2789285480976105,0.22068053483963013
twice-weekly,0.2757934629917145,0.2611245810985565,0.3362799882888794,0.19047299027442932,0.25350236892700195,0.3362799882888794,0.21390554308891296,0.013445813208818436,0.23385940492153168,0.4106432795524597,0.2824140787124634,0.2268240749835968,0.3385266959667206,0.17371273040771484,0.20728027820587158
student,0.20548318326473236,0.18911804258823395,0.21259291470050812,0.07360304892063141,0.20310284197330475,0.21259291470050812,0.15519678592681885,0.018150636926293373,0.05799374356865883,0.20511572062969208,0.09556221961975098,1.0000001192092896,0.1978967785835266,0.25657913088798523,0.13282090425491333
newspaper,0.19692619144916534,0.18900582194328308,0.228145033121109,0.14488136768341064,0.1885620355606079,0.228145033121109,0.18109919130802155,0.03663679212331772,0.15374283492565155,0.26374340057373047,0.15340834856033325,0.2567587196826935,0.25367793440818787,0.16743618249893188,0.12645277380943298
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.30432501435279846,-0.01540423184633255,0.36807993054389954,0.3446447253227234,0.28883472084999084,0.21259291470050812,0.2824619710445404,0.2789285480976105,0.22068053483963013
chicago,0.1521448791027069,0.12146236002445221,0.27360326051712036,0.1020326316356659,0.18391016125679016,0.27360326051712036,0.19674880802631378,-0.0033615175634622574,0.1698041707277298,0.22509591281414032,0.20942175388336182,0.1830252707004547,0.25552132725715637,0.1606089323759079,0.16446958482265472
maroon,0.19303084909915924,0.155816912651062,0.28793010115623474,0.14362883567810059,0.16437795758247375,0.28793010115623474,0.21009023487567902,-0.05107497796416283,0.1368599683046341,0.19787776470184326,0.16305309534072876,0.15417519211769104,0.18929889798164368,0.15330496430397034,0.153331458568573
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.27878350019454956,-0.0016132977325469255,0.21878951787948608,0.2415655255317688,0.24165967106819153,0.2261858433485031,0.2552308440208435,0.20629194378852844,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.30432501435279846,-0.01540423184633255,0.36807993054389954,0.3446447253227234,0.28883472084999084,0.21259291470050812,0.2824619710445404,0.2789285480976105,0.22068053483963013
alternative,0.1948106437921524,0.2824205458164215,0.24553248286247253,0.18792422115802765,0.2218208760023117,0.24553248286247253,0.2708738446235657,-0.0039740391075611115,0.13561111688613892,0.21147549152374268,0.19521193206310272,0.12525688111782074,0.1406123787164688,0.15355010330677032,0.22607778012752533
weekly,0.1908067911863327,0.15399500727653503,0.21414050459861755,0.13323459029197693,0.1427893489599228,0.21414050459861755,0.15503209829330444,0.07133300602436066,0.13391192257404327,0.32242321968078613,0.22582018375396729,0.23030811548233032,0.2666648328304291,0.1784771829843521,0.12748977541923523
student,0.20548318326473236,0.18911804258823395,0.21259291470050812,0.07360304892063141,0.20310284197330475,0.21259291470050812,0.15519678592681885,0.018150636926293373,0.05799374356865883,0.20511572062969208,0.09556221961975098,1.0000001192092896,0.1978967785835266,0.25657913088798523,0.13282090425491333
newspaper,0.19692619144916534,0.18900582194328308,0.228145033121109,0.14488136768341064,0.1885620355606079,0.228145033121109,0.18109919130802155,0.03663679212331772,0.15374283492565155,0.26374340057373047,0.15340834856033325,0.2567587196826935,0.25367793440818787,0.16743618249893188,0.12645277380943298
south,0.15388517081737518,0.27680471539497375,0.3129390776157379,0.21417751908302307,0.33382371068000793,0.3129390776157379,0.3392798602581024,0.06268392503261566,0.30435439944267273,0.10751133412122726,0.14770439267158508,0.14994631707668304,0.13189758360385895,0.19269955158233643,0.12336621433496475
side,0.2532914876937866,0.27624061703681946,0.37146830558776855,0.13782621920108795,0.2452700436115265,0.37146830558776855,0.15134403109550476,0.05179053172469139,0.16902387142181396,0.229345440864563,0.20746329426765442,0.0957598015666008,0.07238691300153732,0.1325080543756485,0.07831130921840668
weekly,0.1908067911863327,0.15399500727653503,0.21414050459861755,0.13323459029197693,0.1427893489599228,0.21414050459861755,0.15503209829330444,0.07133300602436066,0.13391192257404327,0.32242321968078613,0.22582018375396729,0.23030811548233032,0.2666648328304291,0.1784771829843521,0.12748977541923523
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.27878350019454956,-0.0016132977325469255,0.21878951787948608,0.2415655255317688,0.24165967106819153,0.2261858433485031,0.2552308440208435,0.20629194378852844,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.30432501435279846,-0.01540423184633255,0.36807993054389954,0.3446447253227234,0.28883472084999084,0.21259291470050812,0.2824619710445404,0.2789285480976105,0.22068053483963013
nation,0.21990635991096497,0.2303507775068283,0.39486879110336304,0.19457928836345673,0.3102196156978607,0.39486879110336304,0.49281540513038635,0.033554114401340485,0.2255687564611435,0.2623607814311981,0.18134213984012604,0.17340703308582306,0.19097451865673065,0.3339783549308777,0.17865248024463654
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.01540423184633255,0.0747150406241417,0.9999999403953552,0.0136581901460886,-0.04641196131706238,-0.07519974559545517,0.018150636926293373,0.055141352117061615,-0.027537118643522263,-0.023395681753754616
second,0.19948028028011322,0.3161451518535614,0.4620301127433777,0.2563825845718384,0.353416383266449,0.4620301127433777,0.2378760427236557,-0.060212843120098114,0.3812416195869446,0.27520692348480225,0.20027519762516022,0.24274596571922302,0.14513345062732697,0.04088667780160904,0.17239587008953094
oldest,0.12504005432128906,0.3135911226272583,0.30836519598960876,0.14531870186328888,0.33351290225982666,0.30836519598960876,0.13777808845043182,-0.014085551723837852,0.4539107382297516,0.32103490829467773,0.1546848714351654,0.18926581740379333,0.1301056444644928,0.1778915375471115,0.14864160120487213
continuously,0.2850121855735779,0.26402992010116577,0.3446447253227234,0.06410463154315948,0.27010056376457214,0.3446447253227234,0.20825743675231934,-0.04641196131706238,0.2850230038166046,1.0,0.3309733271598816,0.20511572062969208,0.13052980601787567,0.20509342849254608,0.12734593451023102
running,0.2357972115278244,0.23768527805805206,0.28883472084999084,0.07677140086889267,0.2329012006521225,0.28883472084999084,0.20071768760681152,-0.07519974559545517,0.3187505304813385,0.3309733271598816,1.0,0.09556221961975098,0.11666247248649597,0.11474110931158066,0.15679655969142914
student,0.20548318326473236,0.18911804258823395,0.21259291470050812,0.07360304892063141,0.20310284197330475,0.21259291470050812,0.15519678592681885,0.018150636926293373,0.05799374356865883,0.20511572062969208,0.09556221961975098,1.0000001192092896,0.1978967785835266,0.25657913088798523,0.13282090425491333
improvisational,0.24367378652095795,0.23200158774852753,0.21996822953224182,0.10538048297166824,0.20668554306030273,0.21996822953224182,0.18880614638328552,0.031771764159202576,0.1520681083202362,0.25891152024269104,0.2474735826253891,0.2871228754520416,0.26293104887008667,0.2720794081687927,0.20795902609825134
theater,0.1395484209060669,0.18741893768310547,0.2354130744934082,0.11410945653915405,0.19138707220554352,0.2354130744934082,0.10253532230854034,0.10415638238191605,0.11549430340528488,0.165314719080925,0.11475826054811478,0.3214131295681,0.3663179576396942,0.19349654018878937,0.12811817228794098
troupe,0.1531316041946411,0.18198338150978088,0.2644887864589691,0.24138492345809937,0.20661896467208862,0.2644887864589691,0.21380077302455902,0.10436645895242691,0.06475478410720825,0.17463386058807373,0.19444486498832703,0.27491486072540283,0.29215750098228455,0.216083362698555,0.1434878259897232
off-off,0.1899094581604004,0.19790148735046387,0.24533753097057343,0.1429038792848587,0.19156251847743988,0.24533753097057343,0.1421571522951126,-0.004982130602002144,0.1323312669992447,0.16619658470153809,0.26719292998313904,0.2890048623085022,0.25383511185646057,0.1442037671804428,0.1946229785680771
campus,0.13670016825199127,0.2408183068037033,0.20087170600891113,0.11855568736791611,0.22980211675167084,0.20087170600891113,0.18486063182353973,0.050174564123153687,0.10976056009531021,0.15072794258594513,0.19822940230369568,0.39494943618774414,0.15579846501350403,0.11619987338781357,0.06952692568302155
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.27878350019454956,-0.0016132977325469255,0.21878951787948608,0.2415655255317688,0.24165967106819153,0.2261858433485031,0.2552308440208435,0.20629194378852844,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.30884742736816406,0.06895173341035843,0.2112683802843094,0.2860557734966278,0.29286429286003113,0.2391568422317505,0.23832054436206818,0.24110737442970276,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.30432501435279846,-0.01540423184633255,0.36807993054389954,0.3446447253227234,0.28883472084999084,0.21259291470050812,0.2824619710445404,0.2789285480976105,0.22068053483963013
university-owned,0.19401752948760986,0.23678934574127197,0.2884284555912018,0.18900823593139648,0.3430551290512085,0.2884284555912018,0.2051786482334137,0.002554347040131688,0.2181226760149002,0.20843011140823364,0.1849280297756195,0.46530580520629883,0.2245371788740158,0.28502926230430603,0.19999876618385315
radio,0.16863368451595306,0.1481926590204239,0.23511973023414612,0.06772713363170624,0.16079017519950867,0.23511973023414612,0.1931668519973755,0.13450658321380615,0.1885029822587967,0.2279549092054367,0.13723722100257874,0.15754960477352142,0.2640581727027893,0.1654953956604004,0.08763375133275986
station,0.1613752841949463,0.19625909626483917,0.23609806597232819,0.15630634129047394,0.17394597828388214,0.23609806597232819,0.1976718157529831,-0.04233921319246292,0.17891277372837067,0.209254190325737,0.1816139817237854,0.14163871109485626,0.14113298058509827,0.100617416203022,0.12574981153011322
whpk,0.4598170518875122,0.2590440511703491,0.38589707016944885,0.2603723108768463,0.2811318039894104,0.38589707016944885,0.22388921678066254,0.02933225780725479,0.2387498915195465,0.2745971977710724,0.24058373272418976,0.17795881628990173,0.19054019451141357,0.19588279724121094,0.33258190751075745
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.26130348443984985,-0.003708066651597619,0.2187548726797104,0.2554411292076111,0.27780240774154663,0.20994822680950165,0.22823183238506317,0.18022798001766205,0.4130953550338745
