,who,founded,mckinsey,&,company,?
ellison,0.2477196902036667,0.16017256677150726,0.5340403914451599,0.25512784719467163,0.2251642495393753,0.2263619601726532
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
goldman,0.17669284343719482,0.16753020882606506,0.3631614148616791,0.21892258524894714,0.2057427614927292,0.19655320048332214
sachs,0.24219267070293427,0.15574105083942413,0.31148380041122437,0.15688015520572662,0.23501580953598022,0.20784007012844086
and,0.41279885172843933,0.22426098585128784,0.3091470003128052,0.34093084931373596,0.23788511753082275,0.20544172823429108
mf,0.16323484480381012,0.18137937784194946,0.2091723531484604,0.14996591210365295,0.17817096412181854,0.17066726088523865
global,0.10570837557315826,0.14437729120254517,0.2331414818763733,0.07466322928667068,0.2333865910768509,0.22985349595546722
ceo,0.18829603493213654,0.36920231580734253,0.2704935669898987,0.22707925736904144,0.470624715089798,0.13378572463989258
as,0.3923053741455078,0.2213044911623001,0.31698814034461975,0.22134603559970856,0.18860384821891785,0.27043893933296204
well,0.3480316996574402,0.1489964723587036,0.23868824541568756,0.16517320275306702,0.16097527742385864,0.24815571308135986
as,0.3923053741455078,0.2213044911623001,0.31698814034461975,0.22134603559970856,0.18860384821891785,0.27043893933296204
former,0.25351381301879883,0.2792665660381317,0.22623702883720398,0.1116473451256752,0.16998788714408875,0.10570605844259262
governor,0.20484673976898193,0.21071653068065643,0.15734562277793884,0.10393664240837097,0.23488003015518188,0.135940283536911
of,0.2827862501144409,0.24571022391319275,0.231185182929039,0.19900451600551605,0.20467796921730042,0.1826142966747284
new,0.2378052920103073,0.13345995545387268,0.23874728381633759,0.14465460181236267,0.16146139800548553,0.14782847464084625
jersey,0.20014655590057373,0.09507235139608383,0.34932345151901245,0.17452602088451385,0.1533099263906479,0.08899276703596115
jon,0.2891683280467987,0.05885256826877594,0.2989925742149353,0.16723087430000305,0.17578630149364471,0.1621117740869522
corzine,0.3304073214530945,0.20288428664207458,0.46025556325912476,0.23178784549236298,0.2538132071495056,0.26413819193840027
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
mckinsey,0.28430065512657166,0.2129461020231247,1.0000001192092896,0.1857539415359497,0.17143771052360535,0.2758098244667053
&,0.09244576841592789,0.16781343519687653,0.1857539415359497,0.9999998807907104,0.22427646815776825,0.12596383690834045
company,0.2383776307106018,0.37926143407821655,0.17143771052360535,0.22427646815776825,1.0,0.12195809185504913
founder,0.28227898478507996,0.7215495109558105,0.23442822694778442,0.25438404083251953,0.3786204159259796,0.13665783405303955
and,0.41279885172843933,0.22426098585128784,0.3091470003128052,0.34093084931373596,0.23788511753082275,0.20544172823429108
author,0.23989170789718628,0.16080991923809052,0.23766134679317474,0.12103323638439178,0.1676255315542221,0.14162757992744446
of,0.2827862501144409,0.24571022391319275,0.231185182929039,0.19900451600551605,0.20467796921730042,0.1826142966747284
the,0.3733934462070465,0.2840350568294525,0.26681777834892273,0.14992168545722961,0.26591673493385315,0.22068053483963013
first,0.39065709710121155,0.29694172739982605,0.2552106976509094,0.10695473104715347,0.23999588191509247,0.18701928853988647
management,0.14967867732048035,0.20196104049682617,0.28557640314102173,0.21656909584999084,0.29375380277633667,0.15866325795650482
accounting,0.250713050365448,0.1854926198720932,0.2128165066242218,0.19235672056674957,0.23664455115795135,0.21913275122642517
textbook,0.16980695724487305,0.19846102595329285,0.1762632578611374,0.15087266266345978,0.10907499492168427,0.21686993539333344
james,0.2562035918235779,0.16628022491931915,0.3552594482898712,0.15583685040473938,0.19450858235359192,0.12139993160963058
o.,0.1067383661866188,0.024852318689227104,0.3535540997982025,0.174178346991539,0.010169764049351215,0.07719738036394119
mckinsey,0.28430065512657166,0.2129461020231247,1.0000001192092896,0.1857539415359497,0.17143771052360535,0.2758098244667053
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
arley,0.1926937699317932,0.16703087091445923,0.3712575137615204,0.2235184907913208,0.217003732919693,0.21392783522605896
d.,0.2071729600429535,0.052269987761974335,-0.07787773013114929,-0.006277081556618214,0.10168811678886414,-0.049560099840164185
cathey,0.29093611240386963,0.19080907106399536,0.3598591685295105,0.18418723344802856,0.12757627665996552,0.20362809300422668
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
bloomberg,0.20992925763130188,0.1654854714870453,0.42209315299987793,0.2123933583498001,0.24170862138271332,0.2340536117553711
l.p.,0.01387840136885643,0.08819886296987534,-0.01874152012169361,-0.043120771646499634,0.1464773565530777,0.0221394095569849
ceo,0.18829603493213654,0.36920231580734253,0.2704935669898987,0.22707925736904144,0.470624715089798,0.13378572463989258
daniel,0.2651176154613495,0.12361066788434982,0.29199519753456116,0.13883383572101593,0.10447973012924194,0.1540297418832779
doctoroff,0.30346187949180603,0.21379821002483368,0.4049971103668213,0.20408795773983002,0.20163558423519135,0.191873237490654
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
credit,0.24263934791088104,0.18070140480995178,0.17766530811786652,0.05727067589759827,0.25586849451065063,0.13371090590953827
suisse,0.07614371180534363,0.21872815489768982,0.157563716173172,0.15050655603408813,0.304598867893219,0.10149852931499481
ceo,0.18829603493213654,0.36920231580734253,0.2704935669898987,0.22707925736904144,0.470624715089798,0.13378572463989258
brady,0.24164094030857086,0.1176229864358902,0.43539461493492126,0.144912987947464,0.13250994682312012,0.20001526176929474
dougan,0.28604525327682495,0.20500609278678894,0.4762508273124695,0.17031480371952057,0.1432356983423233,0.17870637774467468
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
morningstar,0.12441740185022354,0.12795105576515198,0.32854127883911133,0.14669685065746307,0.21033333241939545,0.1662367731332779
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
inc.,0.2538697421550751,0.1483684629201889,0.16680826246738434,0.1273403763771057,0.1912420243024826,0.2727344036102295
founder,0.28227898478507996,0.7215495109558105,0.23442822694778442,0.25438404083251953,0.3786204159259796,0.13665783405303955
and,0.41279885172843933,0.22426098585128784,0.3091470003128052,0.34093084931373596,0.23788511753082275,0.20544172823429108
ceo,0.18829603493213654,0.36920231580734253,0.2704935669898987,0.22707925736904144,0.470624715089798,0.13378572463989258
joe,0.2509482800960541,0.08032581210136414,0.28324976563453674,0.09801291674375534,0.1786244958639145,0.14875642955303192
mansueto,0.3131633698940277,0.2063053399324417,0.18949612975120544,0.1542711853981018,0.10659483820199966,0.19016650319099426
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
chicago,0.2047077715396881,0.17652809619903564,0.28544092178344727,0.1599438637495041,0.16618211567401886,0.16446958482265472
cubs,0.2319127321243286,0.13073335587978363,0.23541536927223206,0.009348232299089432,0.14743256568908691,0.17322473227977753
owner,0.2990386188030243,0.2659618556499481,0.22351078689098358,0.1657235324382782,0.4391859173774719,0.1461835652589798
and,0.41279885172843933,0.22426098585128784,0.3091470003128052,0.34093084931373596,0.23788511753082275,0.20544172823429108
chairman,0.17702560126781464,0.4281415343284607,0.2445637285709381,0.2237018644809723,0.2959343194961548,0.08324678242206573
thomas,0.26103657484054565,0.21003374457359314,0.3589962422847748,0.1422349363565445,0.20558100938796997,0.16133050620555878
s.,0.05014374107122421,-0.09503541886806488,-0.10389834642410278,-0.044068027287721634,-0.02442912384867668,0.07581593841314316
ricketts,0.3089001178741455,0.1518430858850479,0.4017367362976074,0.14122018218040466,0.2188292145729065,0.20245489478111267
",",0.3365725874900818,0.24976085126399994,0.341633677482605,0.2516871392726898,0.2697763442993164,0.31091248989105225
and,0.41279885172843933,0.22426098585128784,0.3091470003128052,0.34093084931373596,0.23788511753082275,0.20544172823429108
nba,0.14645421504974365,0.13089285790920258,0.20647494494915009,0.14216522872447968,0.20667347311973572,0.17903099954128265
commissioner,0.23451058566570282,0.22241933643817902,0.254770964384079,0.12934240698814392,0.2521350681781769,0.1209191158413887
adam,0.2311738133430481,0.15991640090942383,0.25585588812828064,0.14104662835597992,0.13248412311077118,0.12292556464672089
silver,0.12375656515359879,0.12555134296417236,0.1875338852405548,0.09482749551534653,0.1727752387523651,0.11920861899852753
.,0.3541337847709656,0.23141497373580933,0.3064972460269928,0.16452857851982117,0.266353577375412,0.4130953550338745
