,what,was,the,name,of,the,experiment,that,tested,how,life,originated,?
at,0.2838611304759979,0.36707764863967896,0.457212895154953,0.11450952291488647,0.42558613419532776,0.457212895154953,0.21586920320987701,0.3183255195617676,0.2072853296995163,0.2154216170310974,0.20837508141994476,0.13372758030891418,0.21978627145290375
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
university,0.20256435871124268,0.290752112865448,0.263973206281662,0.1568726748228073,0.30646374821662903,0.263973206281662,0.19672562181949615,0.16441112756729126,0.14047260582447052,0.12992997467517853,0.16000677645206451,0.14298920333385468,0.11887256056070328
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.23954947292804718,0.4460422694683075,0.21461045742034912,0.3287222981452942,0.3029138445854187,0.2187027931213379,0.4130953550338745
,what,was,the,name,of,the,experiment,that,tested,how,life,originated,?
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.1938578486442566,0.435920387506485,0.2040289044380188,0.2601168751716614,0.27054134011268616,0.25518563389778137,0.20430970191955566
physics,0.26464056968688965,0.17757509648799896,0.17952929437160492,0.07120223343372345,0.2395489662885666,0.17952929437160492,0.33792150020599365,0.22907806932926178,0.21850387752056122,0.2625173032283783,0.20031099021434784,0.0965401828289032,0.1470423936843872
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19933569431304932,0.4137537479400635,0.20435887575149536,0.22659391164779663,0.24050940573215485,0.26669368147850037,0.31091248989105225
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
university,0.20256435871124268,0.290752112865448,0.263973206281662,0.1568726748228073,0.30646374821662903,0.263973206281662,0.19672562181949615,0.16441112756729126,0.14047260582447052,0.12992997467517853,0.16000677645206451,0.14298920333385468,0.11887256056070328
was,0.22111038863658905,1.0000001192092896,0.48711544275283813,0.2646567225456238,0.4069072902202606,0.48711544275283813,0.21177788078784943,0.33670201897621155,0.24974265694618225,0.16678167879581451,0.22970539331436157,0.3099413812160492,0.18412111699581146
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
site,0.21561308205127716,0.24460934102535248,0.288954496383667,0.16784511506557465,0.24291633069515228,0.288954496383667,0.15237100422382355,0.19933675229549408,0.18129508197307587,0.16638165712356567,0.1356610208749771,0.14009785652160645,0.2014765441417694
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.12456657737493515,0.41498205065727234,0.17295385897159576,0.2480744868516922,0.2788603901863098,0.27252769470214844,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
chicago,0.1521448791027069,0.2574843168258667,0.27360326051712036,0.1020326316356659,0.18391016125679016,0.27360326051712036,0.1334518939256668,0.22499492764472961,0.1545758694410324,0.2247859537601471,0.09038061648607254,0.13391894102096558,0.16446958482265472
pile-1,0.1718549132347107,0.16236373782157898,0.19955502450466156,0.1988678276538849,0.18060286343097687,0.19955502450466156,0.13529783487319946,0.24108222126960754,0.11186817288398743,0.19286875426769257,0.19440047442913055,0.049636110663414,0.15730036795139313
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.2706909477710724,0.35032153129577637,0.33289089798927307,0.16391980648040771,0.2264307141304016,0.1336974799633026,0.1676948219537735,0.16464252769947052,0.17331138253211975,0.40561532974243164
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
first,0.28086137771606445,0.5022147297859192,0.49448907375335693,0.3163818418979645,0.3536086082458496,0.49448907375335693,0.2611404359340668,0.3482176661491394,0.3039488196372986,0.27731001377105713,0.2095731794834137,0.32409000396728516,0.18701928853988647
self-sustained,0.29023614525794983,0.32640042901039124,0.2920686900615692,0.07268599420785904,0.31984496116638184,0.2920686900615692,0.23596049845218658,0.33830931782722473,0.23614268004894257,0.2105274796485901,0.3074726462364197,0.1421523541212082,0.21892288327217102
man-made,0.31004461646080017,0.3190978169441223,0.39670827984809875,0.24400357902050018,0.36321189999580383,0.39670827984809875,0.22859810292720795,0.3899817168712616,0.2823026180267334,0.35670945048332214,0.3175992965698242,0.33935460448265076,0.3001144826412201
nuclear,0.23862333595752716,0.16506333649158478,0.23911187052726746,0.016410835087299347,0.2591283917427063,0.23911187052726746,0.3008800745010376,0.19523723423480988,0.2609652280807495,0.23758502304553986,0.14411890506744385,0.08555090427398682,0.1865687519311905
reaction,0.304030179977417,0.17401309311389923,0.2163003534078598,0.1188909262418747,0.16853101551532745,0.2163003534078598,0.3131709694862366,0.2931208610534668,0.2052358090877533,0.3258354365825653,0.24643635749816895,0.11575153470039368,0.2138621062040329
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19933569431304932,0.4137537479400635,0.20435887575149536,0.22659391164779663,0.24050940573215485,0.26669368147850037,0.31091248989105225
part,0.3476244807243347,0.3407018780708313,0.527681291103363,0.239738330245018,0.452393114566803,0.527681291103363,0.17817237973213196,0.37747326493263245,0.21319818496704102,0.218691885471344,0.19271664321422577,0.3236897885799408,0.08557961881160736
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.12456657737493515,0.41498205065727234,0.17295385897159576,0.2480744868516922,0.2788603901863098,0.27252769470214844,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
manhattan,0.14820615947246552,0.21494844555854797,0.2704658806324005,0.10426745563745499,0.17803287506103516,0.2704658806324005,0.19210368394851685,0.2070770114660263,0.18483862280845642,0.1683933287858963,0.21041874587535858,0.1287214607000351,0.08787932246923447
project,0.27033838629722595,0.17915812134742737,0.2027820199728012,0.1691625565290451,0.17578177154064178,0.2027820199728012,0.28507381677627563,0.29938963055610657,0.2055640071630478,0.24153687059879303,0.24970756471157074,0.13942526280879974,0.30569031834602356
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.14680057764053345,0.23478686809539795,0.1264287233352661,0.17939934134483337,0.17696817219257355,0.1736449897289276,0.42300865054130554
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19933569431304932,0.4137537479400635,0.20435887575149536,0.22659391164779663,0.24050940573215485,0.26669368147850037,0.31091248989105225
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.12456657737493515,0.41498205065727234,0.17295385897159576,0.2480744868516922,0.2788603901863098,0.27252769470214844,0.1826142966747284
robert,0.1948658525943756,0.24186499416828156,0.2257954627275467,0.12209802120923996,0.2398476004600525,0.2257954627275467,0.14173336327075958,0.17482081055641174,0.19763590395450592,0.21954697370529175,0.1674380600452423,0.05293608084321022,0.11293095350265503
millikan,0.1917702555656433,0.36415284872055054,0.24676664173603058,0.15337516367435455,0.2441757470369339,0.24676664173603058,0.2720285654067993,0.20698122680187225,0.17443543672561646,0.21876652538776398,0.1698227971792221,0.23932725191116333,0.1613718867301941
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.01540423184633255,-0.020477576181292534,0.04397977516055107,-0.03824210539460182,-0.026164190843701363,0.03983813151717186,-0.016868088394403458,-0.023395681753754616
oil-drop,0.14783769845962524,0.1874958574771881,0.2834911644458771,0.11329224705696106,0.2284509837627411,0.2834911644458771,0.23328359425067902,0.20234371721744537,0.1889241635799408,0.16882121562957764,0.13481919467449188,0.1832556575536728,0.1486397683620453
experiment,0.29811543226242065,0.21177788078784943,0.168198361992836,0.09103851765394211,0.12456657737493515,0.168198361992836,1.0000001192092896,0.3135862946510315,0.5019069314002991,0.29304319620132446,0.21970105171203613,0.13271713256835938,0.14968745410442352
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.27224332094192505,0.41498205065727234,0.5473989248275757,0.3135862946510315,1.0,0.37849998474121094,0.557814359664917,0.2885509729385376,0.2922593951225281,0.32716336846351624
calculated,0.2573434114456177,0.20871266722679138,0.2651555836200714,0.16412800550460815,0.26214921474456787,0.2651555836200714,0.2734729051589966,0.352838397026062,0.30969542264938354,0.3456178307533264,0.15487000346183777,0.1149369478225708,0.2048630565404892
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
charge,0.23255030810832977,0.2562176287174225,0.2730984687805176,0.10970036685466766,0.27586498856544495,0.2730984687805176,0.2469291239976883,0.22243641316890717,0.2052489072084427,0.16119228303432465,0.16980110108852386,-0.011935294605791569,0.0958876758813858
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.12456657737493515,0.41498205065727234,0.17295385897159576,0.2480744868516922,0.2788603901863098,0.27252769470214844,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
electron,0.22967670857906342,0.1499951332807541,0.20653016865253448,0.1014040932059288,0.21591268479824066,0.20653016865253448,0.3683724105358124,0.2581251263618469,0.189893901348114,0.2726774513721466,0.17420637607574463,0.0452992245554924,0.18293288350105286
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.19933569431304932,0.4137537479400635,0.20435887575149536,0.22659391164779663,0.24050940573215485,0.26669368147850037,0.31091248989105225
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.2532333433628082,0.4731321930885315,0.23960362374782562,0.33647966384887695,0.26095253229141235,0.22346311807632446,0.20544172823429108
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.12456657737493515,0.41498205065727234,0.17295385897159576,0.2480744868516922,0.2788603901863098,0.27252769470214844,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.168198361992836,0.5473989248275757,0.22948460280895233,0.33890387415885925,0.23528170585632324,0.3238855004310608,0.22068053483963013
development,0.19014155864715576,0.2344081997871399,0.3362044394016266,0.1231662780046463,0.28700894117355347,0.3362044394016266,0.27128833532333374,0.2717459201812744,0.29602766036987305,0.2009134739637375,0.2911531627178192,0.26351702213287354,0.1211358830332756
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.12456657737493515,0.41498205065727234,0.17295385897159576,0.2480744868516922,0.2788603901863098,0.27252769470214844,0.1826142966747284
radiocarbon,0.2507246136665344,0.1918228715658188,0.2942507565021515,0.16522981226444244,0.30690181255340576,0.2942507565021515,0.2664203643798828,0.2794039845466614,0.25913843512535095,0.24632440507411957,0.29256758093833923,0.24162709712982178,0.16278785467147827
dating,0.19090399146080017,0.17555896937847137,0.23401090502738953,0.1658570021390915,0.2134421318769455,0.23401090502738953,0.1096116304397583,0.2635617256164551,0.14279182255268097,0.1927265226840973,0.2545773983001709,0.24792200326919556,0.1135709211230278
by,0.2455483376979828,0.4752357602119446,0.4408751428127289,0.25480157136917114,0.3646814823150635,0.4408751428127289,0.24362899363040924,0.37496164441108704,0.25385794043540955,0.34370526671409607,0.18554949760437012,0.1975608915090561,0.17966607213020325
willard,0.1620284467935562,0.25142335891723633,0.23236997425556183,0.0886053740978241,0.17891305685043335,0.23236997425556183,0.22778749465942383,0.16693034768104553,0.14025504887104034,0.20020942389965057,0.18186452984809875,0.02971865050494671,0.1463320255279541
f.,0.18076683580875397,0.17113131284713745,0.18440215289592743,0.1255890429019928,0.21892845630645752,0.18440215289592743,-0.003076782450079918,0.12489675730466843,0.045547377318143845,0.06734219938516617,0.10088783502578735,0.04177898168563843,0.11007396876811981
libby,0.2118563950061798,0.29488039016723633,0.1919277310371399,0.14091967046260834,0.11200369149446487,0.1919277310371399,0.16835689544677734,0.2139112800359726,0.1480495184659958,0.20520049333572388,0.2584608197212219,0.05599593743681908,0.19102175533771515
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.1938578486442566,0.435920387506485,0.2040289044380188,0.2601168751716614,0.27054134011268616,0.25518563389778137,0.20430970191955566
1947,0.09657053649425507,0.11935493350028992,0.25957298278808594,0.14722199738025665,0.20373398065567017,0.25957298278808594,0.015444601885974407,0.1627882868051529,0.05960387364029884,0.08473414182662964,-0.01708892360329628,0.11575409770011902,0.020605526864528656
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.23954947292804718,0.4460422694683075,0.21461045742034912,0.3287222981452942,0.3029138445854187,0.2187027931213379,0.4130953550338745
