,when,rock,formations,are,found,on,top,of,a,fault,that,have,not,been,cut,",",then,they,must,be,older,or,younger,than,the,fault,?
penetrates,0.2625877857208252,0.19165313243865967,0.3111247718334198,0.23370516300201416,0.1777777522802353,0.24026979506015778,0.2175559550523758,0.3026425838470459,0.2739983797073364,0.1885470598936081,0.26057037711143494,0.2685914933681488,0.27511030435562134,0.1637551188468933,0.2933911979198456,0.24028515815734863,0.206790491938591,0.231029212474823,0.26250579953193665,0.24148555099964142,0.19209012389183044,0.32527005672454834,0.1213497444987297,0.3104032874107361,0.3089224100112915,0.1885470598936081,0.11410051584243774
some,0.386913925409317,0.20620550215244293,0.3064265847206116,0.6331475377082825,0.3385355472564697,0.31474894285202026,0.20524850487709045,0.4300730526447296,0.34539633989334106,0.20217199623584747,0.6049469113349915,0.6421269774436951,0.564181387424469,0.42383694648742676,0.277167946100235,0.42400437593460083,0.29084691405296326,0.5894032716751099,0.3319004774093628,0.49956634640693665,0.30005139112472534,0.5009974837303162,0.1614908128976822,0.46446433663368225,0.4566698372364044,0.20217199623584747,0.2562315762042999
formations,0.237788125872612,0.37408244609832764,1.0,0.3421277403831482,0.33055731654167175,0.23404379189014435,0.1457091122865677,0.2921679615974426,0.2534730136394501,0.28325313329696655,0.2890501916408539,0.31581687927246094,0.2191818803548813,0.2956947386264801,0.1482122391462326,0.2789337933063507,0.20154233276844025,0.33538779616355896,0.23902752995491028,0.2652128040790558,0.19617481529712677,0.2958323061466217,0.12633584439754486,0.24463580548763275,0.3201930522918701,0.28325313329696655,0.11879130452871323
but,0.5599016547203064,0.23595458269119263,0.24341370165348053,0.47990062832832336,0.32550859451293945,0.3584071099758148,0.18106018006801605,0.39942997694015503,0.44750767946243286,0.28094178438186646,0.7244205474853516,0.5920813083648682,0.6553761959075928,0.4365503787994385,0.3054731786251068,0.48126736283302307,0.4975152611732483,0.5579894781112671,0.36824145913124084,0.5764366984367371,0.2858395576477051,0.4733969271183014,0.22630417346954346,0.5279248356819153,0.4859698414802551,0.28094178438186646,0.27921953797340393
not,0.4799930453300476,0.22037340700626373,0.2191818803548813,0.46186959743499756,0.23683975636959076,0.3516409695148468,0.2002299576997757,0.3307090103626251,0.3791346549987793,0.2346569299697876,0.6600887179374695,0.5619372129440308,0.9999999403953552,0.39571741223335266,0.2627222239971161,0.3769696354866028,0.4044761657714844,0.5804335474967957,0.48002883791923523,0.5788898468017578,0.23303107917308807,0.5119067430496216,0.12290078401565552,0.3858577013015747,0.4310511648654938,0.2346569299697876,0.41942933201789856
those,0.3199491798877716,0.20656804740428925,0.34855183959007263,0.6012985706329346,0.27531328797340393,0.3098534643650055,0.21393772959709167,0.37935635447502136,0.24251152575016022,0.24284425377845764,0.5085503458976746,0.5838188529014587,0.49181070923805237,0.39696696400642395,0.20839823782444,0.39574649930000305,0.2611830234527588,0.5519837141036987,0.3229166567325592,0.4287525415420532,0.32404613494873047,0.46711811423301697,0.2540268898010254,0.42803171277046204,0.42861196398735046,0.24284425377845764,0.3328189253807068
on,0.37706470489501953,0.22499562799930573,0.23404379189014435,0.268924742937088,0.2337699830532074,0.9999999403953552,0.30151405930519104,0.3966929316520691,0.3848365545272827,0.2299683690071106,0.42569106817245483,0.36494916677474976,0.3516409695148468,0.29937630891799927,0.22312447428703308,0.49057599902153015,0.30262795090675354,0.31295230984687805,0.17571617662906647,0.37900757789611816,0.17449870705604553,0.2897229492664337,0.08506304025650024,0.2864885926246643,0.5107308030128479,0.2299683690071106,0.2714994251728058
top,0.17595329880714417,0.21670112013816833,0.1457091122865677,0.1942039579153061,0.16634538769721985,0.30151405930519104,1.0000001192092896,0.20362378656864166,0.2422690987586975,0.04841805249452591,0.2259238362312317,0.24586878716945648,0.2002299576997757,0.14959627389907837,0.1726968139410019,0.2270241379737854,0.24646645784378052,0.18080748617649078,0.19399359822273254,0.1727854162454605,0.14773263037204742,0.24791064858436584,0.11643285304307938,0.20067130029201508,0.31754136085510254,0.04841805249452591,0.17265194654464722
of,0.3757161796092987,0.2653365731239319,0.2921679615974426,0.39081433415412903,0.2982911467552185,0.3966929316520691,0.20362378656864166,1.0,0.5052502155303955,0.18183428049087524,0.41498205065727234,0.3802283704280853,0.3307090103626251,0.31685134768486023,0.26061776280403137,0.4946078956127167,0.2937326431274414,0.3426007330417633,0.24322323501110077,0.33904364705085754,0.23717735707759857,0.3792596757411957,0.23100069165229797,0.33036211133003235,0.733189046382904,0.18183428049087524,0.1826142966747284
it,0.4775012135505676,0.21446439623832703,0.26412180066108704,0.3617996573448181,0.3907957971096039,0.4529881477355957,0.23778030276298523,0.38761502504348755,0.5452592968940735,0.30805280804634094,0.5921133160591125,0.40974161028862,0.4651523232460022,0.35515493154525757,0.20810401439666748,0.48329564929008484,0.39228495955467224,0.44394949078559875,0.17906725406646729,0.5203388929367065,0.1975802779197693,0.36389440298080444,0.15885229408740997,0.3603973984718323,0.6251175999641418,0.30805280804634094,0.25732165575027466
",",0.36674630641937256,0.2775712311267853,0.2789337933063507,0.4062570035457611,0.27385151386260986,0.49057599902153015,0.2270241379737854,0.4946078956127167,0.427140474319458,0.2584017217159271,0.4137537479400635,0.3541618287563324,0.3769696354866028,0.34873589873313904,0.23439376056194305,1.0000001192092896,0.36768391728401184,0.390799880027771,0.2231246829032898,0.39254459738731384,0.2598324418067932,0.3769497275352478,0.24365073442459106,0.3371901512145996,0.4933079481124878,0.2584017217159271,0.31091248989105225
then,0.6026323437690735,0.18938525021076202,0.20154233276844025,0.23076686263084412,0.16172561049461365,0.30262795090675354,0.24646645784378052,0.2937326431274414,0.3970017731189728,0.20591700077056885,0.455153226852417,0.3610527813434601,0.4044761657714844,0.3188432455062866,0.323426753282547,0.36768391728401184,1.0000001192092896,0.4681341052055359,0.3702858090400696,0.38089728355407715,0.17247430980205536,0.3243606984615326,0.14003990590572357,0.24344494938850403,0.4297412931919098,0.20591700077056885,0.2884598970413208
the,0.5091903209686279,0.23786304891109467,0.3201930522918701,0.40399202704429626,0.3452354073524475,0.5107308030128479,0.31754136085510254,0.733189046382904,0.5829201340675354,0.2534576952457428,0.5473989248275757,0.40389683842658997,0.4310511648654938,0.3563927710056305,0.29221418499946594,0.4933079481124878,0.4297412931919098,0.49925389885902405,0.2713140547275543,0.4248143136501312,0.21663418412208557,0.4174870550632477,0.19571860134601593,0.3227543234825134,1.0,0.2534576952457428,0.22068053483963013
formations,0.237788125872612,0.37408244609832764,1.0,0.3421277403831482,0.33055731654167175,0.23404379189014435,0.1457091122865677,0.2921679615974426,0.2534730136394501,0.28325313329696655,0.2890501916408539,0.31581687927246094,0.2191818803548813,0.2956947386264801,0.1482122391462326,0.2789337933063507,0.20154233276844025,0.33538779616355896,0.23902752995491028,0.2652128040790558,0.19617481529712677,0.2958323061466217,0.12633584439754486,0.24463580548763275,0.3201930522918701,0.28325313329696655,0.11879130452871323
that,0.5860282182693481,0.2285659909248352,0.2890501916408539,0.45265161991119385,0.29063743352890015,0.42569106817245483,0.2259238362312317,0.41498205065727234,0.47537946701049805,0.3191380500793457,1.0,0.6182622313499451,0.6600887179374695,0.4152003228664398,0.28329476714134216,0.4137537479400635,0.455153226852417,0.5710820555686951,0.42000943422317505,0.6036020517349243,0.30689194798469543,0.4729836881160736,0.23157529532909393,0.4891277849674225,0.5473989248275757,0.3191380500793457,0.32716336846351624
were,0.29649975895881653,0.199516162276268,0.3042563199996948,0.6489362716674805,0.23296621441841125,0.2774328887462616,0.17585322260856628,0.34038281440734863,0.17203083634376526,0.1521243005990982,0.35517072677612305,0.5193349123001099,0.33318549394607544,0.5062422156333923,0.24844026565551758,0.36755475401878357,0.23886403441429138,0.5580583214759827,0.2178937792778015,0.4064064621925354,0.2536395192146301,0.3389680087566376,0.20683246850967407,0.2885614037513733,0.3906462490558624,0.1521243005990982,0.17890112102031708
cut,0.255116730928421,0.1922423094511032,0.1482122391462326,0.2171708643436432,0.17397652566432953,0.22312447428703308,0.1726968139410019,0.26061776280403137,0.2642877995967865,0.2554089426994324,0.28329476714134216,0.2731536626815796,0.2627222239971161,0.2411678433418274,0.9999998807907104,0.23439376056194305,0.323426753282547,0.23222216963768005,0.160549595952034,0.3182462155818939,0.12609869241714478,0.28960758447647095,0.14701372385025024,0.2008989006280899,0.29221418499946594,0.2554089426994324,0.1403924524784088
are,0.29873907566070557,0.2232755869626999,0.3421277403831482,1.0,0.2740558087825775,0.268924742937088,0.1942039579153061,0.39081433415412903,0.265255331993103,0.17996442317962646,0.45265161991119385,0.6577680706977844,0.46186959743499756,0.4703826308250427,0.2171708643436432,0.4062570035457611,0.23076686263084412,0.610666811466217,0.3923934996128082,0.5556803941726685,0.2168419063091278,0.5374364256858826,0.1360478401184082,0.39206281304359436,0.40399202704429626,0.17996442317962646,0.24591213464736938
older,0.3374961018562317,0.21089515089988708,0.19617481529712677,0.2168419063091278,0.16500303149223328,0.17449870705604553,0.14773263037204742,0.23717735707759857,0.19492490589618683,0.19825749099254608,0.30689194798469543,0.2828247547149658,0.23303107917308807,0.24207212030887604,0.12609869241714478,0.2598324418067932,0.17247430980205536,0.2707013487815857,0.1610686480998993,0.22685489058494568,0.9999998807907104,0.18737566471099854,0.6406369209289551,0.35258033871650696,0.21663418412208557,0.19825749099254608,0.1524270623922348
than,0.2883036434650421,0.17937497794628143,0.24463580548763275,0.39206281304359436,0.21039707958698273,0.2864885926246643,0.20067130029201508,0.33036211133003235,0.3126874566078186,0.1325051635503769,0.4891277849674225,0.46517109870910645,0.3858577013015747,0.29363131523132324,0.2008989006280899,0.3371901512145996,0.24344494938850403,0.3383907079696655,0.2465018779039383,0.46516597270965576,0.35258033871650696,0.5002588033676147,0.29155412316322327,1.0,0.3227543234825134,0.1325051635503769,0.24917294085025787
the,0.5091903209686279,0.23786304891109467,0.3201930522918701,0.40399202704429626,0.3452354073524475,0.5107308030128479,0.31754136085510254,0.733189046382904,0.5829201340675354,0.2534576952457428,0.5473989248275757,0.40389683842658997,0.4310511648654938,0.3563927710056305,0.29221418499946594,0.4933079481124878,0.4297412931919098,0.49925389885902405,0.2713140547275543,0.4248143136501312,0.21663418412208557,0.4174870550632477,0.19571860134601593,0.3227543234825134,1.0,0.2534576952457428,0.22068053483963013
fault,0.23491935431957245,0.27987319231033325,0.28325313329696655,0.17996442317962646,0.25951021909713745,0.2299683690071106,0.04841805249452591,0.18183428049087524,0.20718993246555328,1.0,0.3191380500793457,0.1979800909757614,0.2346569299697876,0.18250776827335358,0.2554089426994324,0.2584017217159271,0.20591700077056885,0.1586654633283615,0.12722532451152802,0.18428079783916473,0.19825749099254608,0.15710939466953278,0.18530389666557312,0.1325051635503769,0.2534576952457428,1.0,0.1623915582895279
",",0.36674630641937256,0.2775712311267853,0.2789337933063507,0.4062570035457611,0.27385151386260986,0.49057599902153015,0.2270241379737854,0.4946078956127167,0.427140474319458,0.2584017217159271,0.4137537479400635,0.3541618287563324,0.3769696354866028,0.34873589873313904,0.23439376056194305,1.0000001192092896,0.36768391728401184,0.390799880027771,0.2231246829032898,0.39254459738731384,0.2598324418067932,0.3769497275352478,0.24365073442459106,0.3371901512145996,0.4933079481124878,0.2584017217159271,0.31091248989105225
and,0.4716290831565857,0.2808155119419098,0.30350422859191895,0.48576638102531433,0.27978911995887756,0.4077630043029785,0.281191349029541,0.5116966962814331,0.3739250600337982,0.23141981661319733,0.4731321930885315,0.4711785912513733,0.39099299907684326,0.3424558639526367,0.2832682728767395,0.6633074283599854,0.4372139573097229,0.5073080658912659,0.33253467082977295,0.41766801476478577,0.3224782347679138,0.4713204801082611,0.2894951105117798,0.39361441135406494,0.5171257257461548,0.23141981661319733,0.20544172823429108
the,0.5091903209686279,0.23786304891109467,0.3201930522918701,0.40399202704429626,0.3452354073524475,0.5107308030128479,0.31754136085510254,0.733189046382904,0.5829201340675354,0.2534576952457428,0.5473989248275757,0.40389683842658997,0.4310511648654938,0.3563927710056305,0.29221418499946594,0.4933079481124878,0.4297412931919098,0.49925389885902405,0.2713140547275543,0.4248143136501312,0.21663418412208557,0.4174870550632477,0.19571860134601593,0.3227543234825134,1.0,0.2534576952457428,0.22068053483963013
ones,0.3296627700328827,0.208857923746109,0.2983720600605011,0.557454526424408,0.20775555074214935,0.312541127204895,0.2154790610074997,0.23451396822929382,0.22843194007873535,0.19058501720428467,0.4177267253398895,0.5054285526275635,0.39348965883255005,0.33892685174942017,0.20811998844146729,0.32541337609291077,0.24313251674175262,0.4876980483531952,0.23866137862205505,0.43375667929649353,0.2945486009120941,0.3994254469871521,0.20635631680488586,0.47409626841545105,0.333568274974823,0.19058501720428467,0.28155767917633057
that,0.5860282182693481,0.2285659909248352,0.2890501916408539,0.45265161991119385,0.29063743352890015,0.42569106817245483,0.2259238362312317,0.41498205065727234,0.47537946701049805,0.3191380500793457,1.0,0.6182622313499451,0.6600887179374695,0.4152003228664398,0.28329476714134216,0.4137537479400635,0.455153226852417,0.5710820555686951,0.42000943422317505,0.6036020517349243,0.30689194798469543,0.4729836881160736,0.23157529532909393,0.4891277849674225,0.5473989248275757,0.3191380500793457,0.32716336846351624
are,0.29873907566070557,0.2232755869626999,0.3421277403831482,1.0,0.2740558087825775,0.268924742937088,0.1942039579153061,0.39081433415412903,0.265255331993103,0.17996442317962646,0.45265161991119385,0.6577680706977844,0.46186959743499756,0.4703826308250427,0.2171708643436432,0.4062570035457611,0.23076686263084412,0.610666811466217,0.3923934996128082,0.5556803941726685,0.2168419063091278,0.5374364256858826,0.1360478401184082,0.39206281304359436,0.40399202704429626,0.17996442317962646,0.24591213464736938
not,0.4799930453300476,0.22037340700626373,0.2191818803548813,0.46186959743499756,0.23683975636959076,0.3516409695148468,0.2002299576997757,0.3307090103626251,0.3791346549987793,0.2346569299697876,0.6600887179374695,0.5619372129440308,0.9999999403953552,0.39571741223335266,0.2627222239971161,0.3769696354866028,0.4044761657714844,0.5804335474967957,0.48002883791923523,0.5788898468017578,0.23303107917308807,0.5119067430496216,0.12290078401565552,0.3858577013015747,0.4310511648654938,0.2346569299697876,0.41942933201789856
cut,0.255116730928421,0.1922423094511032,0.1482122391462326,0.2171708643436432,0.17397652566432953,0.22312447428703308,0.1726968139410019,0.26061776280403137,0.2642877995967865,0.2554089426994324,0.28329476714134216,0.2731536626815796,0.2627222239971161,0.2411678433418274,0.9999998807907104,0.23439376056194305,0.323426753282547,0.23222216963768005,0.160549595952034,0.3182462155818939,0.12609869241714478,0.28960758447647095,0.14701372385025024,0.2008989006280899,0.29221418499946594,0.2554089426994324,0.1403924524784088
must,0.3487336039543152,0.15153683722019196,0.23902752995491028,0.3923934996128082,0.13391098380088806,0.17571617662906647,0.19399359822273254,0.24322323501110077,0.3016769587993622,0.12722532451152802,0.42000943422317505,0.4243750274181366,0.48002883791923523,0.30526185035705566,0.160549595952034,0.2231246829032898,0.3702858090400696,0.3667615056037903,1.0,0.4737209677696228,0.1610686480998993,0.43512776494026184,0.14517994225025177,0.2465018779039383,0.2713140547275543,0.12722532451152802,0.23707495629787445
be,0.4451393485069275,0.24234087765216827,0.2652128040790558,0.5556803941726685,0.23313552141189575,0.37900757789611816,0.1727854162454605,0.33904364705085754,0.39883795380592346,0.18428079783916473,0.6036020517349243,0.5760743618011475,0.5788898468017578,0.5304332375526428,0.3182462155818939,0.39254459738731384,0.38089728355407715,0.4858434796333313,0.4737209677696228,1.0,0.22685489058494568,0.5260903835296631,0.156501904129982,0.46516597270965576,0.4248143136501312,0.18428079783916473,0.3324260413646698
younger,0.2750922739505768,0.21331720054149628,0.12633584439754486,0.1360478401184082,0.10564430803060532,0.08506304025650024,0.11643285304307938,0.23100069165229797,0.17135030031204224,0.18530389666557312,0.23157529532909393,0.17356112599372864,0.12290078401565552,0.182977557182312,0.14701372385025024,0.24365073442459106,0.14003990590572357,0.21859700977802277,0.14517994225025177,0.156501904129982,0.6406369209289551,0.1400587260723114,0.9999999403953552,0.29155412316322327,0.19571860134601593,0.18530389666557312,0.12709127366542816
than,0.2883036434650421,0.17937497794628143,0.24463580548763275,0.39206281304359436,0.21039707958698273,0.2864885926246643,0.20067130029201508,0.33036211133003235,0.3126874566078186,0.1325051635503769,0.4891277849674225,0.46517109870910645,0.3858577013015747,0.29363131523132324,0.2008989006280899,0.3371901512145996,0.24344494938850403,0.3383907079696655,0.2465018779039383,0.46516597270965576,0.35258033871650696,0.5002588033676147,0.29155412316322327,1.0,0.3227543234825134,0.1325051635503769,0.24917294085025787
the,0.5091903209686279,0.23786304891109467,0.3201930522918701,0.40399202704429626,0.3452354073524475,0.5107308030128479,0.31754136085510254,0.733189046382904,0.5829201340675354,0.2534576952457428,0.5473989248275757,0.40389683842658997,0.4310511648654938,0.3563927710056305,0.29221418499946594,0.4933079481124878,0.4297412931919098,0.49925389885902405,0.2713140547275543,0.4248143136501312,0.21663418412208557,0.4174870550632477,0.19571860134601593,0.3227543234825134,1.0,0.2534576952457428,0.22068053483963013
fault,0.23491935431957245,0.27987319231033325,0.28325313329696655,0.17996442317962646,0.25951021909713745,0.2299683690071106,0.04841805249452591,0.18183428049087524,0.20718993246555328,1.0,0.3191380500793457,0.1979800909757614,0.2346569299697876,0.18250776827335358,0.2554089426994324,0.2584017217159271,0.20591700077056885,0.1586654633283615,0.12722532451152802,0.18428079783916473,0.19825749099254608,0.15710939466953278,0.18530389666557312,0.1325051635503769,0.2534576952457428,1.0,0.1623915582895279
.,0.475719153881073,0.24835698306560516,0.2616509795188904,0.3452940285205841,0.3618174195289612,0.49257001280784607,0.3064132034778595,0.5352458953857422,0.50484299659729,0.21987590193748474,0.4460422694683075,0.41614407300949097,0.4824007451534271,0.33645182847976685,0.2298540472984314,0.6812511086463928,0.4572431147098541,0.4510921239852905,0.27722811698913574,0.4383580684661865,0.27821221947669983,0.36683785915374756,0.20630936324596405,0.3594527542591095,0.5934505462646484,0.21987590193748474,0.4130953550338745
