,most,of,the,productions,in,the,tgif,lineup,were,produced,by,what,production,company,?
block,0.1774693876504898,0.1477721929550171,0.20056472718715668,0.18547166883945465,0.1659933477640152,0.20056472718715668,0.3445141613483429,0.23627309501171112,0.09141441434621811,0.16985364258289337,0.13997070491313934,0.33229514956474304,0.19491679966449738,0.15804971754550934,0.27211859822273254
were,0.3543298542499542,0.34038281440734863,0.3906462490558624,0.22421447932720184,0.3815755248069763,0.3906462490558624,0.10967973619699478,0.21619224548339844,1.0000001192092896,0.23232540488243103,0.4406847059726715,0.22298263013362885,0.16264601051807404,0.1783226877450943,0.17890112102031708
produced,0.19145746529102325,0.18961067497730255,0.22045251727104187,0.6141222715377808,0.2542861998081207,0.22045251727104187,0.16121843457221985,0.1585584282875061,0.23232540488243103,1.0000001192092896,0.4647648334503174,0.1393624097108841,0.625007152557373,0.29742905497550964,0.1623450517654419
by,0.270847886800766,0.3646814823150635,0.4408751428127289,0.274625301361084,0.370934396982193,0.4408751428127289,0.19556568562984467,0.179256871342659,0.4406847059726715,0.4647648334503174,1.0000001192092896,0.2455483376979828,0.24570661783218384,0.22328482568264008,0.17966607213020325
miller-boyett,0.19453048706054688,0.24931210279464722,0.28364938497543335,0.3425846993923187,0.2890392243862152,0.28364938497543335,0.17079569399356842,0.2542080879211426,0.27238020300865173,0.22997821867465973,0.26469770073890686,0.1528654396533966,0.2693670988082886,0.23176826536655426,0.17043131589889526
productions,0.1960269808769226,0.18559667468070984,0.2695383131504059,1.0000001192092896,0.23328478634357452,0.2695383131504059,0.14123280346393585,0.26064786314964294,0.22421447932720184,0.6141222715377808,0.274625301361084,0.18529511988162994,0.8647903800010681,0.3998022973537445,0.22681239247322083
",",0.3636029064655304,0.4946078956127167,0.4933079481124878,0.2846270501613617,0.5201468467712402,0.4933079481124878,0.25964197516441345,0.19441112875938416,0.36755475401878357,0.22260788083076477,0.3680937886238098,0.3087472915649414,0.24176549911499023,0.2697763442993164,0.31091248989105225
a,0.3508910834789276,0.5052502155303955,0.5829201340675354,0.18360063433647156,0.539380669593811,0.5829201340675354,0.3449760377407074,0.25587448477745056,0.17203083634376526,0.21993228793144226,0.32094135880470276,0.3320399522781372,0.19671310484409332,0.22037413716316223,0.23916715383529663
warner,0.2110263705253601,0.14623181521892548,0.2301838994026184,0.43957892060279846,0.12745040655136108,0.2301838994026184,0.20282219350337982,0.32056480646133423,0.17060093581676483,0.27423253655433655,0.18720655143260956,0.18542180955410004,0.3225117027759552,0.30600854754447937,0.21637006103992462
bros.-based,0.2801547050476074,0.31483015418052673,0.35877686738967896,0.4400418698787689,0.3443221151828766,0.35877686738967896,0.24493980407714844,0.32319849729537964,0.3192767798900604,0.45962998270988464,0.3962033689022064,0.3181573152542114,0.3576655685901642,0.3878196179866791,0.24164444208145142
studio,0.22077560424804688,0.1954907327890396,0.24831420183181763,0.4103420078754425,0.22340084612369537,0.24831420183181763,0.17461813986301422,0.3299456238746643,0.12459000200033188,0.3365733027458191,0.26709386706352234,0.16034115850925446,0.32909896969795227,0.2559256851673126,0.1974150836467743
that,0.4497850239276886,0.41498205065727234,0.5473989248275757,0.24473637342453003,0.435920387506485,0.5473989248275757,0.28175297379493713,0.2783430218696594,0.35517072677612305,0.2527473568916321,0.37496164441108704,0.6297725439071655,0.2620202302932739,0.22723333537578583,0.32716336846351624
briefly,0.1617596298456192,0.2213791012763977,0.3548050820827484,0.19424539804458618,0.3282359540462494,0.3548050820827484,0.21584287285804749,0.2593088448047638,0.24557805061340332,0.15512387454509735,0.2529979348182678,0.21253468096256256,0.16024254262447357,0.1449577957391739,0.04666464775800705
programmed,0.19228653609752655,0.15505735576152802,0.23688580095767975,0.286772757768631,0.22626018524169922,0.23688580095767975,0.24935263395309448,0.24996602535247803,0.1739960014820099,0.2959960401058197,0.2582833766937256,0.30422917008399963,0.30439436435699463,0.21429875493049622,0.24696937203407288
the,0.47635307908058167,0.733189046382904,1.0,0.2695383131504059,0.6662389636039734,1.0,0.28913572430610657,0.32800373435020447,0.3906462490558624,0.22045251727104187,0.4408751428127289,0.42745697498321533,0.2657334506511688,0.26591673493385315,0.22068053483963013
entire,0.38206806778907776,0.3766143023967743,0.4870373010635376,0.12937147915363312,0.3347092568874359,0.4870373010635376,0.19524435698986053,0.2487831562757492,0.18253234028816223,0.07961325347423553,0.3104330599308014,0.37562522292137146,0.15470339357852936,0.1841530054807663,0.17068447172641754
friday,0.20722171664237976,0.07332278043031693,0.22505587339401245,0.19948972761631012,0.2214287966489792,0.22505587339401245,0.2250029742717743,0.2991035282611847,0.16884861886501312,0.12764012813568115,0.13703204691410065,0.17519022524356842,0.12664809823036194,0.0881558358669281,0.15959392488002777
lineup,0.24708004295825958,0.18776953220367432,0.32800373435020447,0.26064786314964294,0.232747420668602,0.32800373435020447,0.17982810735702515,1.0,0.21619224548339844,0.1585584282875061,0.179256871342659,0.2057647854089737,0.22553513944149017,0.21473239362239838,0.19030295312404633
during,0.3715948462486267,0.3869180977344513,0.4838213622570038,0.1972537785768509,0.4627237319946289,0.4838213622570038,0.20262236893177032,0.2763282060623169,0.4064035415649414,0.20210334658622742,0.3220438063144684,0.24137552082538605,0.18893569707870483,0.12950238585472107,0.1325719803571701
the,0.47635307908058167,0.733189046382904,1.0,0.2695383131504059,0.6662389636039734,1.0,0.28913572430610657,0.32800373435020447,0.3906462490558624,0.22045251727104187,0.4408751428127289,0.42745697498321533,0.2657334506511688,0.26591673493385315,0.22068053483963013
1990–91,-0.06211249157786369,0.018676940351724625,0.039891064167022705,-0.056836482137441635,-0.03015967831015587,0.039891064167022705,0.0163011122494936,-0.06425539404153824,0.06407447904348373,-0.14489085972309113,-0.00502215838059783,0.0796520784497261,-0.09618254005908966,0.037111107259988785,0.1162971630692482
season,0.23729701340198517,0.1598338931798935,0.2507155239582062,0.26934462785720825,0.2184021919965744,0.2507155239582062,0.18444892764091492,0.3858068287372589,0.20231115818023682,0.19564026594161987,0.10566911846399307,0.12117787450551987,0.27442798018455505,0.14845497906208038,0.16793298721313477
(,0.20654040575027466,0.35032153129577637,0.33289089798927307,0.1931774914264679,0.3087427020072937,0.33289089798927307,0.24866566061973572,0.18068231642246246,0.14743882417678833,0.15091001987457275,0.20696312189102173,0.2411840260028839,0.1381484568119049,0.13179703056812286,0.40561532974243164
with,0.336320698261261,0.41827285289764404,0.4223487675189972,0.26091864705085754,0.4080928862094879,0.4223487675189972,0.2142193466424942,0.23519796133041382,0.3179011940956116,0.26250705122947693,0.39731505513191223,0.2464839518070221,0.25508856773376465,0.24132338166236877,0.2433311939239502
going,0.20491376519203186,0.2849585711956024,0.38693177700042725,0.20520682632923126,0.2837577760219574,0.38693177700042725,0.21244865655899048,0.24493761360645294,0.22389309108257294,0.12027280032634735,0.17666931450366974,0.5222549438476562,0.17621612548828125,0.17988963425159454,0.3252600431442261
places,0.3442201316356659,0.26612308621406555,0.31653955578804016,0.11548864841461182,0.3709096312522888,0.31653955578804016,0.1369984894990921,0.10210879147052765,0.2636408507823944,0.11154601722955704,0.19229061901569366,0.19604378938674927,0.04886054992675781,0.17229591310024261,0.17623652517795563
joining,0.1973048895597458,0.26950395107269287,0.3364273011684418,0.07078000903129578,0.2790220081806183,0.3364273011684418,0.2512225806713104,0.21447834372520447,0.19026407599449158,-0.016378439962863922,0.19866445660591125,0.18471138179302216,0.04396269842982292,0.15536674857139587,0.08669368922710419
family,0.2513381838798523,0.1893671154975891,0.2394849956035614,0.20037081837654114,0.2165997177362442,0.2394849956035614,0.12623319029808044,0.18524876236915588,0.19354695081710815,0.1727999746799469,0.1652497947216034,0.16391263902187347,0.18861950933933258,0.15413518249988556,0.15222905576229095
matters,0.2511315941810608,0.298933744430542,0.32925453782081604,0.21599426865577698,0.22737738490104675,0.32925453782081604,0.16375035047531128,0.17303164303302765,0.24711231887340546,0.0666203498840332,0.21173028647899628,0.4115754961967468,0.1727639138698578,0.1335567682981491,0.3182642459869385
",",0.3636029064655304,0.4946078956127167,0.4933079481124878,0.2846270501613617,0.5201468467712402,0.4933079481124878,0.25964197516441345,0.19441112875938416,0.36755475401878357,0.22260788083076477,0.3680937886238098,0.3087472915649414,0.24176549911499023,0.2697763442993164,0.31091248989105225
full,0.13698653876781464,0.3238043189048767,0.2988807260990143,0.21065197885036469,0.20023053884506226,0.2988807260990143,0.1813298463821411,0.20319516956806183,0.11792276054620743,0.16738668084144592,0.16102208197116852,0.20298334956169128,0.17753732204437256,0.14541764557361603,0.168479785323143
house,0.18339915573596954,0.285114049911499,0.2847244441509247,0.20249108970165253,0.20026938617229462,0.2847244441509247,0.16682541370391846,0.17518365383148193,0.21239183843135834,0.1294545829296112,0.20914818346500397,0.200801283121109,0.17410893738269806,0.21430300176143646,0.13736455142498016
and,0.4309377074241638,0.5116966962814331,0.5171257257461548,0.2767941951751709,0.4954058527946472,0.5171257257461548,0.19440199434757233,0.22190429270267487,0.42175528407096863,0.24455034732818604,0.4289871156215668,0.31309178471565247,0.25569969415664673,0.23788511753082275,0.20544172823429108
perfect,0.22697818279266357,0.21740755438804626,0.24054312705993652,0.19473984837532043,0.20199064910411835,0.24054312705993652,0.1480855494737625,0.18960221111774445,0.12852947413921356,0.15675465762615204,0.18830083310604095,0.27693238854408264,0.18801654875278473,0.1074671670794487,0.19476529955863953
strangers,0.20785647630691528,0.14149655401706696,0.2193896472454071,0.27695074677467346,0.20128367841243744,0.2193896472454071,0.14228342473506927,0.14699815213680267,0.26713573932647705,0.13617439568042755,0.17758303880691528,0.2715083062648773,0.15310822427272797,0.16105379164218903,0.20539045333862305
on,0.28303956985473633,0.3966929316520691,0.5107308030128479,0.2536720335483551,0.46853652596473694,0.5107308030128479,0.22753722965717316,0.29088109731674194,0.2774328887462616,0.18712371587753296,0.33887791633605957,0.34226128458976746,0.19293728470802307,0.23664942383766174,0.2714994251728058
the,0.47635307908058167,0.733189046382904,1.0,0.2695383131504059,0.6662389636039734,1.0,0.28913572430610657,0.32800373435020447,0.3906462490558624,0.22045251727104187,0.4408751428127289,0.42745697498321533,0.2657334506511688,0.26591673493385315,0.22068053483963013
``,0.08567854017019272,0.06780257821083069,0.029072100296616554,-0.15867924690246582,0.04765888676047325,0.029072100296616554,0.13913261890411377,-0.009402898140251637,0.006090171169489622,-0.12914173305034637,-0.030704375356435776,0.008517155423760414,-0.10742009431123734,-0.11237407475709915,0.0685480609536171
tgif,0.18978503346443176,0.23987232148647308,0.28913572430610657,0.14123280346393585,0.2538115680217743,0.28913572430610657,0.9999999403953552,0.17982810735702515,0.10967973619699478,0.16121843457221985,0.19556568562984467,0.283943235874176,0.13326868414878845,0.12248081713914871,0.3252810835838318
'',0.01990530639886856,0.13035868108272552,0.041273195296525955,-0.019389193505048752,0.07432962208986282,0.041273195296525955,-0.04729583486914635,-0.02051183395087719,0.007215402089059353,0.04142039641737938,-0.010275691747665405,0.08143015950918198,-0.008238953538239002,0.04412749409675598,0.018684765323996544
schedule,0.17189903557300568,0.14875110983848572,0.21986375749111176,0.23099996149539948,0.20525701344013214,0.21986375749111176,0.22619104385375977,0.29867684841156006,0.1399889439344406,0.18558438122272491,0.17196571826934814,0.22513388097286224,0.26468339562416077,0.058852095156908035,0.16743622720241547
),0.23620007932186127,0.3680361211299896,0.3456730246543884,0.21149472892284393,0.3326910734176636,0.3456730246543884,0.26360297203063965,0.16765323281288147,0.1566188633441925,0.15463140606880188,0.2151763141155243,0.26259949803352356,0.15961627662181854,0.14284300804138184,0.42300865054130554
and,0.4309377074241638,0.5116966962814331,0.5171257257461548,0.2767941951751709,0.4954058527946472,0.5171257257461548,0.19440199434757233,0.22190429270267487,0.42175528407096863,0.24455034732818604,0.4289871156215668,0.31309178471565247,0.25569969415664673,0.23788511753082275,0.20544172823429108
through,0.22759674489498138,0.3647414743900299,0.44071322679519653,0.21111878752708435,0.38533157110214233,0.44071322679519653,0.22225289046764374,0.18500913679599762,0.20187680423259735,0.21001555025577545,0.3433202803134918,0.23167094588279724,0.1610759049654007,0.16661769151687622,0.16913433372974396
its,0.32324016094207764,0.48690423369407654,0.559237003326416,0.23560434579849243,0.3793783485889435,0.559237003326416,0.21559324860572815,0.27827075123786926,0.20452921092510223,0.19729402661323547,0.24398943781852722,0.30393704771995544,0.2860186994075775,0.258992999792099,0.15103481709957123
development,0.24969173967838287,0.28700894117355347,0.3362044394016266,0.3082083463668823,0.2550492286682129,0.3362044394016266,0.10988551378250122,0.1416648030281067,0.159018412232399,0.171735942363739,0.19329734146595,0.19014155864715576,0.36593443155288696,0.23337338864803314,0.1211358830332756
deal,0.2344212383031845,0.22831951081752777,0.23069973289966583,0.23440754413604736,0.23030675947666168,0.23069973289966583,0.1510021984577179,0.1652354896068573,0.17956633865833282,0.15766960382461548,0.19881702959537506,0.3379717469215393,0.19223332405090332,0.2563689053058624,0.2513751685619354
with,0.336320698261261,0.41827285289764404,0.4223487675189972,0.26091864705085754,0.4080928862094879,0.4223487675189972,0.2142193466424942,0.23519796133041382,0.3179011940956116,0.26250705122947693,0.39731505513191223,0.2464839518070221,0.25508856773376465,0.24132338166236877,0.2433311939239502
paramount,0.15391604602336884,0.12845782935619354,0.21407467126846313,0.45429620146751404,0.16795049607753754,0.21407467126846313,0.19785954058170319,0.26794981956481934,0.1645914614200592,0.2988643944263458,0.248513326048851,0.1447969675064087,0.34379109740257263,0.36330583691596985,0.1511610448360443
television,0.15985378623008728,0.21995750069618225,0.24569597840309143,0.4012118875980377,0.2689782977104187,0.24569597840309143,0.18757589161396027,0.24696317315101624,0.18070289492607117,0.2796446681022644,0.23368048667907715,0.19838058948516846,0.2539292275905609,0.25623777508735657,0.16825827956199646
prior,0.15635840594768524,0.3183474540710449,0.33782097697257996,0.16279754042625427,0.24521231651306152,0.33782097697257996,0.20511457324028015,0.2665867805480957,0.2372359037399292,0.1463087946176529,0.2645944356918335,0.2537507116794586,0.16022203862667084,0.17023953795433044,0.16978254914283752
to,0.321603000164032,0.41548454761505127,0.535392165184021,0.19399814307689667,0.45010748505592346,0.535392165184021,0.21771599352359772,0.2515918016433716,0.31913647055625916,0.16305041313171387,0.33534231781959534,0.455847829580307,0.2144220918416977,0.24903783202171326,0.29463258385658264
1986,0.09330205619335175,0.11842719465494156,0.11024544388055801,0.025188574567437172,0.05458921566605568,0.11024544388055801,0.22451846301555634,0.13979290425777435,-0.013920641504228115,0.0002017017686739564,0.018979741260409355,0.02868538349866867,0.034322094172239304,0.07952006906270981,0.14247135818004608
(,0.20654040575027466,0.35032153129577637,0.33289089798927307,0.1931774914264679,0.3087427020072937,0.33289089798927307,0.24866566061973572,0.18068231642246246,0.14743882417678833,0.15091001987457275,0.20696312189102173,0.2411840260028839,0.1381484568119049,0.13179703056812286,0.40561532974243164
as,0.3548237979412079,0.3886612355709076,0.48381632566452026,0.2637118995189667,0.3887844979763031,0.48381632566452026,0.24886266887187958,0.3068793714046478,0.3025437891483307,0.2437988519668579,0.3815547823905945,0.31749409437179565,0.24125908315181732,0.18860384821891785,0.27043893933296204
miller-milkis,0.20446665585041046,0.2464066743850708,0.2982642650604248,0.3395549952983856,0.27471911907196045,0.2982642650604248,0.24393290281295776,0.17239844799041748,0.2713901400566101,0.2982344627380371,0.24286705255508423,0.1557966023683548,0.3080178499221802,0.19880153238773346,0.15930373966693878
",",0.3636029064655304,0.4946078956127167,0.4933079481124878,0.2846270501613617,0.5201468467712402,0.4933079481124878,0.25964197516441345,0.19441112875938416,0.36755475401878357,0.22260788083076477,0.3680937886238098,0.3087472915649414,0.24176549911499023,0.2697763442993164,0.31091248989105225
and,0.4309377074241638,0.5116966962814331,0.5171257257461548,0.2767941951751709,0.4954058527946472,0.5171257257461548,0.19440199434757233,0.22190429270267487,0.42175528407096863,0.24455034732818604,0.4289871156215668,0.31309178471565247,0.25569969415664673,0.23788511753082275,0.20544172823429108
later,0.22650481760501862,0.3458743393421173,0.4060266613960266,0.23846733570098877,0.40857815742492676,0.4060266613960266,0.16650769114494324,0.24789191782474518,0.46195727586746216,0.2227194756269455,0.3747883439064026,0.2517229914665222,0.1816215068101883,0.23193000257015228,0.1417175978422165
",",0.3636029064655304,0.4946078956127167,0.4933079481124878,0.2846270501613617,0.5201468467712402,0.4933079481124878,0.25964197516441345,0.19441112875938416,0.36755475401878357,0.22260788083076477,0.3680937886238098,0.3087472915649414,0.24176549911499023,0.2697763442993164,0.31091248989105225
miller-milkis-boyett,0.19742442667484283,0.2730611264705658,0.31716594099998474,0.36195603013038635,0.3249785304069519,0.31716594099998474,0.21273015439510345,0.23114535212516785,0.28894245624542236,0.26087597012519836,0.2785441279411316,0.17381033301353455,0.3023355007171631,0.25656235218048096,0.18168850243091583
productions,0.1960269808769226,0.18559667468070984,0.2695383131504059,1.0000001192092896,0.23328478634357452,0.2695383131504059,0.14123280346393585,0.26064786314964294,0.22421447932720184,0.6141222715377808,0.274625301361084,0.18529511988162994,0.8647903800010681,0.3998022973537445,0.22681239247322083
),0.23620007932186127,0.3680361211299896,0.3456730246543884,0.21149472892284393,0.3326910734176636,0.3456730246543884,0.26360297203063965,0.16765323281288147,0.1566188633441925,0.15463140606880188,0.2151763141155243,0.26259949803352356,0.15961627662181854,0.14284300804138184,0.42300865054130554
",",0.3636029064655304,0.4946078956127167,0.4933079481124878,0.2846270501613617,0.5201468467712402,0.4933079481124878,0.25964197516441345,0.19441112875938416,0.36755475401878357,0.22260788083076477,0.3680937886238098,0.3087472915649414,0.24176549911499023,0.2697763442993164,0.31091248989105225
had,0.2896747589111328,0.37755560874938965,0.3875846862792969,0.2306116819381714,0.385026752948761,0.3875846862792969,0.13034839928150177,0.3081323206424713,0.6150832772254944,0.23262043297290802,0.37294110655784607,0.23849567770957947,0.21679675579071045,0.19269630312919617,0.20728366076946259
earlier,0.22034163773059845,0.27635854482650757,0.26843780279159546,0.09884446114301682,0.24141792953014374,0.26843780279159546,0.19938670098781586,0.18904633820056915,0.31243637204170227,0.15336786210536957,0.22084733843803406,0.22624605894088745,0.08279789239168167,0.11561082303524017,0.13306351006031036
produced,0.19145746529102325,0.18961067497730255,0.22045251727104187,0.6141222715377808,0.2542861998081207,0.22045251727104187,0.16121843457221985,0.1585584282875061,0.23232540488243103,1.0000001192092896,0.4647648334503174,0.1393624097108841,0.625007152557373,0.29742905497550964,0.1623450517654419
happy,0.15434762835502625,0.16275200247764587,0.2117847055196762,0.22997261583805084,0.19048242270946503,0.2117847055196762,0.20300821959972382,0.21266613900661469,0.1232718676328659,0.131831556558609,0.13385434448719025,0.2849810719490051,0.18766969442367554,0.1856338083744049,0.27375271916389465
days,0.18276770412921906,0.23668107390403748,0.2574930489063263,0.1722179651260376,0.24827800691127777,0.2574930489063263,0.208078071475029,0.23236581683158875,0.1934327483177185,0.15183071792125702,0.17279444634914398,0.2191895991563797,0.1369611620903015,0.11616424471139908,0.2198754847049713
and,0.4309377074241638,0.5116966962814331,0.5171257257461548,0.2767941951751709,0.4954058527946472,0.5171257257461548,0.19440199434757233,0.22190429270267487,0.42175528407096863,0.24455034732818604,0.4289871156215668,0.31309178471565247,0.25569969415664673,0.23788511753082275,0.20544172823429108
its,0.32324016094207764,0.48690423369407654,0.559237003326416,0.23560434579849243,0.3793783485889435,0.559237003326416,0.21559324860572815,0.27827075123786926,0.20452921092510223,0.19729402661323547,0.24398943781852722,0.30393704771995544,0.2860186994075775,0.258992999792099,0.15103481709957123
various,0.355729341506958,0.3196488320827484,0.3235042691230774,0.25568193197250366,0.266343355178833,0.3235042691230774,0.152721107006073,0.17171309888362885,0.34943774342536926,0.217331662774086,0.2973117232322693,0.26045072078704834,0.217619389295578,0.15004009008407593,0.12823495268821716
spinoffs,0.2045491486787796,0.2345636636018753,0.2711740732192993,0.4064650237560272,0.24551624059677124,0.2711740732192993,0.2044060230255127,0.3701130747795105,0.2892265319824219,0.26904359459877014,0.24184995889663696,0.16890618205070496,0.2695789039134979,0.24208596348762512,0.17021238803863525
among,0.5484373569488525,0.3679063022136688,0.3507058024406433,0.19508223235607147,0.3211768567562103,0.3507058024406433,0.057508375495672226,0.08632650226354599,0.35641026496887207,0.20460151135921478,0.3222726583480835,0.21154822409152985,0.17208237946033478,0.07454272359609604,0.14343059062957764
other,0.4585079252719879,0.38583824038505554,0.44152235984802246,0.23149017989635468,0.39989137649536133,0.44152235984802246,0.21158576011657715,0.13946633040905,0.4041554927825928,0.1774824857711792,0.3321913778781891,0.341873437166214,0.19805970788002014,0.19750505685806274,0.24682199954986572
series,0.20793810486793518,0.22268271446228027,0.31376904249191284,0.31595122814178467,0.2914260923862457,0.31376904249191284,0.11284953355789185,0.30877336859703064,0.264431357383728,0.2875058650970459,0.267352432012558,0.17328087985515594,0.19960786402225494,0.23864467442035675,0.1709602326154709
for,0.3906237483024597,0.4185989499092102,0.4739971458911896,0.2502169609069824,0.4322226941585541,0.4739971458911896,0.21575021743774414,0.2661082446575165,0.33592689037323,0.16180217266082764,0.3248702883720398,0.3017193675041199,0.26936712861061096,0.25874319672584534,0.264628142118454
the,0.47635307908058167,0.733189046382904,1.0,0.2695383131504059,0.6662389636039734,1.0,0.28913572430610657,0.32800373435020447,0.3906462490558624,0.22045251727104187,0.4408751428127289,0.42745697498321533,0.2657334506511688,0.26591673493385315,0.22068053483963013
network,0.19864733517169952,0.21800683438777924,0.27187061309814453,0.23175618052482605,0.19496823847293854,0.27187061309814453,0.2553120255470276,0.25760385394096375,0.14680062234401703,0.19572307169437408,0.214903324842453,0.16917307674884796,0.2118968814611435,0.28571397066116333,0.17853789031505585
.,0.35404038429260254,0.5352458953857422,0.5934505462646484,0.2754376530647278,0.5591574311256409,0.5934505462646484,0.3540515899658203,0.2677913010120392,0.3378238379955292,0.2634154260158539,0.3936232924461365,0.3567904531955719,0.22297915816307068,0.266353577375412,0.4130953550338745
