,what,kind,of,rail,system,is,metro,trains,melbourne,?
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.2306264042854309,0.3233085572719574,0.5823672413825989,0.18014898896217346,0.2246430516242981,0.2464369535446167,0.22068053483963013
victorian,0.15513519942760468,0.20695926249027252,0.28338366746902466,0.20112554728984833,0.14554548263549805,0.1690170168876648,0.12784217298030853,0.213520348072052,0.4720430374145508,0.07572567462921143
government,0.28074538707733154,0.15064316987991333,0.3475167155265808,0.2453198879957199,0.23867560923099518,0.20343491435050964,0.2053295373916626,0.2111605405807495,0.21862006187438965,0.18851417303085327
",",0.3087472915649414,0.20629581809043884,0.4946078956127167,0.19919529557228088,0.18439900875091553,0.4691906273365021,0.23480990529060364,0.20530615746974945,0.18849031627178192,0.31091248989105225
operates,0.17323419451713562,0.17966504395008087,0.22910091280937195,0.33214640617370605,0.3378969728946686,0.29712775349617004,0.26226136088371277,0.39505505561828613,0.21034282445907593,0.12270797789096832
a,0.3320399522781372,0.42310917377471924,0.5052502155303955,0.24957029521465302,0.2589043080806732,0.658733606338501,0.17241771519184113,0.2166883498430252,0.18232420086860657,0.23916715383529663
concentrated,0.20476274192333221,0.20603743195533752,0.28396520018577576,0.15018098056316376,0.18253010511398315,0.25344735383987427,0.09748206287622452,0.17265912890434265,0.09685691446065903,0.11501483619213104
service,0.16857224702835083,0.12527631223201752,0.18425606191158295,0.24396128952503204,0.2730730175971985,0.15705204010009766,0.20264434814453125,0.3485323488712311,0.22095820307731628,0.1676298975944519
to,0.455847829580307,0.28460726141929626,0.41548454761505127,0.21482926607131958,0.26662686467170715,0.42745086550712585,0.17760074138641357,0.27289023995399475,0.16419360041618347,0.29463258385658264
major,0.21026742458343506,0.14154492318630219,0.2641255557537079,0.16314925253391266,0.19242970645427704,0.19079607725143433,0.1692892462015152,0.10248686373233795,0.14914554357528687,0.19788557291030884
regional,0.1532609760761261,0.13504096865653992,0.2853882610797882,0.24422667920589447,0.22156183421611786,0.1760118007659912,0.2767956256866455,0.23229840397834778,0.18386906385421753,0.09246466308832169
centres,0.1298195868730545,0.1974407285451889,0.27108636498451233,0.20536507666110992,0.22337709367275238,0.24178358912467957,0.183244988322258,0.3130362927913666,0.24038010835647583,0.07723820209503174
",",0.3087472915649414,0.20629581809043884,0.4946078956127167,0.19919529557228088,0.18439900875091553,0.4691906273365021,0.23480990529060364,0.20530615746974945,0.18849031627178192,0.31091248989105225
as,0.31749409437179565,0.22719812393188477,0.3886612355709076,0.1878965198993683,0.1973835676908493,0.43216490745544434,0.16038261353969574,0.2172459214925766,0.1892150193452835,0.27043893933296204
well,0.4154493808746338,0.3272657096385956,0.3343164324760437,0.1447034776210785,0.2583600878715515,0.33406564593315125,0.1346261203289032,0.12885619699954987,0.15946711599826813,0.24815571308135986
as,0.31749409437179565,0.22719812393188477,0.3886612355709076,0.1878965198993683,0.1973835676908493,0.43216490745544434,0.16038261353969574,0.2172459214925766,0.1892150193452835,0.27043893933296204
long,0.28276848793029785,0.24051904678344727,0.2567519545555115,0.24211320281028748,0.1599203497171402,0.28473302721977234,0.1213579922914505,0.21575649082660675,0.17187821865081787,0.19699987769126892
distance,0.18809965252876282,0.091667041182518,0.20277999341487885,0.2868894934654236,0.16400761902332306,0.2458917796611786,0.21019457280635834,0.2815147936344147,0.24623756110668182,0.05407539755105972
services,0.16048473119735718,0.16555213928222656,0.23787347972393036,0.36782321333885193,0.2635749876499176,0.2128378003835678,0.2057150900363922,0.45800718665122986,0.2933858335018158,0.1328447163105011
on,0.34226128458976746,0.1850661337375641,0.3966929316520691,0.179046630859375,0.21675898134708405,0.3635730445384979,0.17752626538276672,0.19222679734230042,0.24488289654254913,0.2714994251728058
other,0.341873437166214,0.2729318141937256,0.38583824038505554,0.16386471688747406,0.20899327099323273,0.25895947217941284,0.12108965218067169,0.1632423996925354,0.1973540037870407,0.24682199954986572
lines,0.21269705891609192,0.16480758786201477,0.1948472559452057,0.3984358310699463,0.23169106245040894,0.1740446388721466,0.27646228671073914,0.41466403007507324,0.1977708339691162,0.18324026465415955
;,0.10986888408660889,0.024945750832557678,0.054534342139959335,0.04088904708623886,0.005605270154774189,0.05324986204504967,0.03929276019334793,0.016582561656832695,0.017871268093585968,0.10349778085947037
pacific,0.12389002740383148,0.08605325222015381,0.21646003425121307,0.19651728868484497,0.16574932634830475,0.1590694636106491,0.22607368230819702,0.1459534764289856,0.25227710604667664,0.13060949742794037
national,0.16882304847240448,0.10908827185630798,0.3314673602581024,0.20094642043113708,0.18558050692081451,0.23413582146167755,0.16597063839435577,0.12563131749629974,0.18997915089130402,0.15643028914928436
",",0.3087472915649414,0.20629581809043884,0.4946078956127167,0.19919529557228088,0.18439900875091553,0.4691906273365021,0.23480990529060364,0.20530615746974945,0.18849031627178192,0.31091248989105225
cfcl,0.18015676736831665,0.18202906847000122,0.17570719122886658,0.3087504208087921,0.25001272559165955,0.2588302493095398,0.22534380853176117,0.27482667565345764,0.1335316151380539,0.2285650074481964
australia,0.1913539320230484,0.1847841888666153,0.2669609785079956,0.18058209121227264,0.16043460369110107,0.1734699010848999,0.10257836431264877,0.1993613988161087,0.6183432340621948,0.15702682733535767
which,0.5261979103088379,0.4120495617389679,0.5011631846427917,0.22425106167793274,0.37390631437301636,0.4457404911518097,0.17972806096076965,0.20246727764606476,0.20258696377277374,0.25814583897590637
operate,0.23576132953166962,0.22436317801475525,0.22024419903755188,0.3415222465991974,0.31364014744758606,0.24157488346099854,0.23139172792434692,0.4169471263885498,0.15311956405639648,0.16664595901966095
freight,0.15516939759254456,0.11246869713068008,0.19673147797584534,0.55289226770401,0.210438072681427,0.18018470704555511,0.3918156623840332,0.6023622751235962,0.3366456627845764,0.16984380781650543
services,0.16048473119735718,0.16555213928222656,0.23787347972393036,0.36782321333885193,0.2635749876499176,0.2128378003835678,0.2057150900363922,0.45800718665122986,0.2933858335018158,0.1328447163105011
;,0.10986888408660889,0.024945750832557678,0.054534342139959335,0.04088904708623886,0.005605270154774189,0.05324986204504967,0.03929276019334793,0.016582561656832695,0.017871268093585968,0.10349778085947037
great,0.2562883198261261,0.1607206016778946,0.3168134391307831,0.1601177603006363,0.11912029981613159,0.1345067322254181,0.12961667776107788,0.1769232302904129,0.1937776505947113,0.13135133683681488
southern,0.18679563701152802,0.12290651351213455,0.31933003664016724,0.2290772646665573,0.15605640411376953,0.2419366091489792,0.19903351366519928,0.18998956680297852,0.2121027559041977,0.11225555837154388
rail,0.1369147002696991,0.1502809375524521,0.18577207624912262,1.0,0.20231299102306366,0.20201268792152405,0.39465299248695374,0.612637460231781,0.24754998087882996,0.1349031925201416
which,0.5261979103088379,0.4120495617389679,0.5011631846427917,0.22425106167793274,0.37390631437301636,0.4457404911518097,0.17972806096076965,0.20246727764606476,0.20258696377277374,0.25814583897590637
operates,0.17323419451713562,0.17966504395008087,0.22910091280937195,0.33214640617370605,0.3378969728946686,0.29712775349617004,0.26226136088371277,0.39505505561828613,0.21034282445907593,0.12270797789096832
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.2306264042854309,0.3233085572719574,0.5823672413825989,0.18014898896217346,0.2246430516242981,0.2464369535446167,0.22068053483963013
overland,0.19365379214286804,0.10672593116760254,0.250652551651001,0.27345460653305054,0.23255032300949097,0.15822353959083557,0.21001563966274261,0.2600063681602478,0.3712003529071808,0.11552838236093521
melbourne—adelaide,0.14254358410835266,0.10980482399463654,0.2495918869972229,0.23150129616260529,0.19229912757873535,0.17095424234867096,0.24482958018779755,0.30142754316329956,0.9172846674919128,0.13708564639091492
;,0.10986888408660889,0.024945750832557678,0.054534342139959335,0.04088904708623886,0.005605270154774189,0.05324986204504967,0.03929276019334793,0.016582561656832695,0.017871268093585968,0.10349778085947037
and,0.31309178471565247,0.22462370991706848,0.5116966962814331,0.2157215178012848,0.231138214468956,0.3859752118587494,0.20572388172149658,0.2541063725948334,0.22872792184352875,0.20544172823429108
nsw,0.21179232001304626,0.14631153643131256,0.19744537770748138,0.28256896138191223,0.17193150520324707,0.1515708863735199,0.11677312850952148,0.2535736560821533,0.4435391426086426,0.19039511680603027
trainlink,0.16731387376785278,0.11768106371164322,0.1119629442691803,0.5810156464576721,0.19945131242275238,0.13864994049072266,0.38994157314300537,0.6700053215026855,0.3530769646167755,0.29051098227500916
which,0.5261979103088379,0.4120495617389679,0.5011631846427917,0.22425106167793274,0.37390631437301636,0.4457404911518097,0.17972806096076965,0.20246727764606476,0.20258696377277374,0.25814583897590637
operates,0.17323419451713562,0.17966504395008087,0.22910091280937195,0.33214640617370605,0.3378969728946686,0.29712775349617004,0.26226136088371277,0.39505505561828613,0.21034282445907593,0.12270797789096832
xpts,0.21553801000118256,0.14576508104801178,0.23979397118091583,0.1775342971086502,0.2768149673938751,0.21492552757263184,0.1125616505742073,0.28722962737083435,0.13806337118148804,0.16626691818237305
melbourne—sydney,0.13384796679019928,0.11587046086788177,0.23138868808746338,0.24444517493247986,0.17835034430027008,0.1543663740158081,0.256227970123291,0.31399235129356384,0.949323832988739,0.0891689658164978
.,0.3567904531955719,0.21254374086856842,0.5352458953857422,0.1775164008140564,0.2277725487947464,0.4569662809371948,0.1843852996826172,0.19430097937583923,0.22616931796073914,0.4130953550338745
