,what,is,the,term,used,to,identify,a,deterministic,turing,machine,that,has,additional,random,bits,?
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.21599270403385162,0.3120402991771698,0.44245919585227966,0.1614028364419937,0.427140474319458,0.22677423059940338,0.2807261645793915,0.21841607987880707,0.4137537479400635,0.3734780251979828,0.30316734313964844,0.24729777872562408,0.2353145182132721,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.6521818041801453,0.3138839900493622,0.414506196975708,0.5345056653022766,0.31236082315444946,0.56894451379776,0.40972426533699036,0.2775655686855316,0.27888262271881104,0.6894589066505432,0.4350704550743103,0.2962515652179718,0.303168386220932,0.33547037839889526,0.25814583897590637
uses,0.1933930367231369,0.41359779238700867,0.2830192744731903,0.26351243257522583,0.645188570022583,0.3010925054550171,0.24604326486587524,0.35566505789756775,0.3088957667350769,0.21857912838459015,0.2995792329311371,0.31664198637008667,0.37186065316200256,0.23009781539440155,0.170771986246109,0.4133821129798889,0.18407079577445984
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.3080509603023529,0.3864384889602661,0.45503583550453186,0.29013949632644653,1.0,0.35494157671928406,0.25234705209732056,0.24983544647693634,0.47537946701049805,0.4670248031616211,0.21921908855438232,0.28376004099845886,0.28394702076911926,0.23916715383529663
fixed,0.255135715007782,0.19544963538646698,0.27127328515052795,0.13180211186408997,0.2874150276184082,0.26378992199897766,0.22692722082138062,0.24578048288822174,0.31198152899742126,0.21131744980812073,0.14322613179683685,0.3759455978870392,0.2507273554801941,0.23429423570632935,0.21202430129051208,0.26238948106765747,0.2728462815284729
set,0.28954121470451355,0.21148966252803802,0.2927955985069275,0.14762160181999207,0.2491818517446518,0.320547491312027,0.1578781008720398,0.2540091574192047,0.2321997433900833,0.23849166929721832,0.18266715109348297,0.2916346788406372,0.128098264336586,0.17030389606952667,0.2948402762413025,0.2269294261932373,0.1698019951581955
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.26047757267951965,0.3075267970561981,0.41548454761505127,0.244131401181221,0.5052502155303955,0.3430701494216919,0.2670239806175232,0.15468473732471466,0.41498205065727234,0.3909035325050354,0.2518594264984131,0.25178858637809753,0.2531026005744934,0.1826142966747284
rules,0.3341682255268097,0.1963796466588974,0.27022838592529297,0.19814062118530273,0.25217610597610474,0.24270765483379364,0.15254899859428406,0.20817093551158905,0.285737007856369,0.18449901044368744,0.1317290961742401,0.3367280662059784,0.16860248148441315,0.16861802339553833,0.12346277385950089,0.16766588389873505,0.22111085057258606
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.3310292959213257,0.40058770775794983,1.0,0.3323211371898651,0.45503583550453186,0.32933658361434937,0.22095461189746857,0.1634126603603363,0.5436353087425232,0.3619994819164276,0.29850050806999207,0.2618999183177948,0.23048996925354004,0.29463258385658264
determine,0.39403316378593445,0.31959035992622375,0.40889066457748413,0.24231144785881042,0.31329089403152466,0.4076496958732605,0.5087668299674988,0.3650607168674469,0.7205086946487427,0.31221580505371094,0.20093661546707153,0.41576048731803894,0.2546979784965515,0.28968653082847595,0.3065740466117859,0.2456551045179367,0.2943372130393982
its,0.30393704771995544,0.4447362422943115,0.559237003326416,0.22507697343826294,0.294392853975296,0.3691340684890747,0.19218431413173676,0.4424409866333008,0.3690263628959656,0.13580092787742615,0.15019336342811584,0.416561484336853,0.4627293348312378,0.1736358255147934,0.1251075118780136,0.27175667881965637,0.15103481709957123
future,0.29700374603271484,0.1601216346025467,0.2337762415409088,0.1623106747865677,0.18216875195503235,0.3191963732242584,0.18968458473682404,0.16284751892089844,0.23596158623695374,0.19704203307628632,0.12522825598716736,0.31481194496154785,0.20028120279312134,0.2607213258743286,0.2338082641363144,0.13974080979824066,0.3367180824279785
actions,0.39243605732917786,0.17133161425590515,0.297427237033844,0.1839594691991806,0.2207828313112259,0.27775833010673523,0.20425787568092346,0.22348695993423462,0.3200983703136444,0.29611268639564514,0.2045169323682785,0.35350626707077026,0.16607293486595154,0.18213613331317902,0.18246883153915405,0.27946534752845764,0.2841099798679352
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.18456575274467468,0.33111312985420227,0.4645031690597534,0.2023741602897644,0.50484299659729,0.28497377038002014,0.19254323840141296,0.20798662304878235,0.4460422694683075,0.4105546176433563,0.189470574259758,0.18718098104000092,0.21033011376857758,0.4130953550338745
,what,is,the,term,used,to,identify,a,deterministic,turing,machine,that,has,additional,random,bits,?
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.3080509603023529,0.3864384889602661,0.45503583550453186,0.29013949632644653,1.0,0.35494157671928406,0.25234705209732056,0.24983544647693634,0.47537946701049805,0.4670248031616211,0.21921908855438232,0.28376004099845886,0.28394702076911926,0.23916715383529663
probabilistic,0.36312082409858704,0.21101143956184387,0.24925124645233154,0.24955284595489502,0.2602129280567169,0.24655629694461823,0.2995796799659729,0.32921886444091797,0.6114994883537292,0.32914790511131287,0.2446131706237793,0.40494051575660706,0.15086083114147186,0.20828425884246826,0.4675694704055786,0.27242130041122437,0.2061566412448883
turing,0.2806522250175476,0.18364353477954865,0.2644472122192383,0.17979085445404053,0.24789999425411224,0.22095461189746857,0.1852504014968872,0.25234705209732056,0.4115058183670044,1.0000001192092896,0.4048772156238556,0.3136295974254608,0.15688374638557434,0.23161208629608154,0.24123716354370117,0.2283630520105362,0.1460462063550949
machine,0.23075932264328003,0.18938691914081573,0.22788187861442566,0.13156753778457642,0.31660380959510803,0.1634126603603363,0.09650450944900513,0.24983544647693634,0.27763426303863525,0.4048772156238556,1.0,0.2756650745868683,0.10998920351266861,0.1765623688697815,0.18515454232692719,0.2961024045944214,0.17587624490261078
is,0.28837618231773376,1.0,0.5823672413825989,0.270183801651001,0.3288823366165161,0.42745086550712585,0.2316393256187439,0.658733606338501,0.33447402715682983,0.18364353477954865,0.18938691914081573,0.3995479643344879,0.5668748617172241,0.1715312898159027,0.20071181654930115,0.26384320855140686,0.22961433231830597
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.3080509603023529,0.3864384889602661,0.45503583550453186,0.29013949632644653,1.0,0.35494157671928406,0.25234705209732056,0.24983544647693634,0.47537946701049805,0.4670248031616211,0.21921908855438232,0.28376004099845886,0.28394702076911926,0.23916715383529663
deterministic,0.41523241996765137,0.33447402715682983,0.33725428581237793,0.3595217764377594,0.31597498059272766,0.32933658361434937,0.4109082818031311,0.35494157671928406,1.0,0.4115058183670044,0.27763426303863525,0.45721620321273804,0.256716787815094,0.23418430984020233,0.31907331943511963,0.3126993179321289,0.26914435625076294
turing,0.2806522250175476,0.18364353477954865,0.2644472122192383,0.17979085445404053,0.24789999425411224,0.22095461189746857,0.1852504014968872,0.25234705209732056,0.4115058183670044,1.0000001192092896,0.4048772156238556,0.3136295974254608,0.15688374638557434,0.23161208629608154,0.24123716354370117,0.2283630520105362,0.1460462063550949
machine,0.23075932264328003,0.18938691914081573,0.22788187861442566,0.13156753778457642,0.31660380959510803,0.1634126603603363,0.09650450944900513,0.24983544647693634,0.27763426303863525,0.4048772156238556,1.0,0.2756650745868683,0.10998920351266861,0.1765623688697815,0.18515454232692719,0.2961024045944214,0.17587624490261078
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.18053050339221954,0.3047430217266083,0.4239959120750427,0.30236154794692993,0.3783375024795532,0.28740325570106506,0.15793664753437042,0.1688918024301529,0.4154358208179474,0.44092974066734314,0.29758456349372864,0.2099318653345108,0.22897328436374664,0.2433311939239502
an,0.2821882665157318,0.4654068350791931,0.4207492768764496,0.16153281927108765,0.25728896260261536,0.3138085603713989,0.19922707974910736,0.44552403688430786,0.2718093991279602,0.1837916374206543,0.18184466660022736,0.365763783454895,0.2991473078727722,0.2082792967557907,0.16766908764839172,0.17992381751537323,0.19793890416622162
extra,0.1589265614748001,0.14706863462924957,0.20500101149082184,0.0686512216925621,0.19957827031612396,0.23972739279270172,0.14730069041252136,0.2772902250289917,0.16543251276016235,0.20963256061077118,0.1549607366323471,0.31696105003356934,0.20734961330890656,0.43388068675994873,0.18822793662548065,0.26747262477874756,0.11175043880939484
supply,0.20549191534519196,0.23221483826637268,0.31942567229270935,0.1631367802619934,0.27509570121765137,0.29291704297065735,0.18119733035564423,0.2115103155374527,0.2274615615606308,0.18105852603912354,0.2102622240781784,0.3198508024215698,0.18536636233329773,0.25154614448547363,0.16627807915210724,0.17632363736629486,0.14298182725906372
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.26047757267951965,0.3075267970561981,0.41548454761505127,0.244131401181221,0.5052502155303955,0.3430701494216919,0.2670239806175232,0.15468473732471466,0.41498205065727234,0.3909035325050354,0.2518594264984131,0.25178858637809753,0.2531026005744934,0.1826142966747284
random,0.26424384117126465,0.20071181654930115,0.20769751071929932,0.18975912034511566,0.21744748950004578,0.2618999183177948,0.29406073689460754,0.28376004099845886,0.31907331943511963,0.24123716354370117,0.18515454232692719,0.2910965383052826,0.19508744776248932,0.25808677077293396,1.0000001192092896,0.35931259393692017,0.23617395758628845
bits,0.27468442916870117,0.26384320855140686,0.18586325645446777,0.1554599106311798,0.2974990904331207,0.23048996925354004,0.19728174805641174,0.28394702076911926,0.3126993179321289,0.2283630520105362,0.2961024045944214,0.29371732473373413,0.2428697794675827,0.2537723183631897,0.35931259393692017,1.0000001192092896,0.15402674674987793
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.18456575274467468,0.33111312985420227,0.4645031690597534,0.2023741602897644,0.50484299659729,0.28497377038002014,0.19254323840141296,0.20798662304878235,0.4460422694683075,0.4105546176433563,0.189470574259758,0.18718098104000092,0.21033011376857758,0.4130953550338745
