,how,and,when,did,the,first,variant,of,y.,pestis,enter,europe,?
variant,0.14515282213687897,0.1772540807723999,0.16177695989608765,0.1219402402639389,0.13544104993343353,0.1986406445503235,1.0000001192092896,0.1417171210050583,0.14717908203601837,0.20658574998378754,0.11228806525468826,0.23115360736846924,0.17448770999908447
entered,0.11919467151165009,0.26524943113327026,0.28343769907951355,0.24553436040878296,0.3258282542228699,0.27325937151908875,0.1796826720237732,0.2438427358865738,0.15026429295539856,0.12668101489543915,0.6595630645751953,0.14433565735816956,0.10335487127304077
europe,0.1606675088405609,0.3463572859764099,0.18744638562202454,0.22473940253257751,0.34463706612586975,0.29071953892707825,0.23115360736846924,0.29299741983413696,-0.0973181203007698,0.22805875539779663,0.13286998867988586,1.0000001192092896,0.18278923630714417
through,0.2704794108867645,0.3666759729385376,0.34666842222213745,0.14190755784511566,0.44071322679519653,0.25530800223350525,0.05896124616265297,0.3647414743900299,0.010168254375457764,0.13016562163829803,0.320763498544693,0.215215265750885,0.16913433372974396
the,0.33890387415885925,0.5171257257461548,0.5091903209686279,0.34736719727516174,1.0,0.49448907375335693,0.13544104993343353,0.733189046382904,-0.0005152968224138021,0.23376873135566711,0.3499310314655304,0.34463706612586975,0.22068053483963013
port,0.08507416397333145,0.21930254995822906,0.19527626037597656,0.10525383055210114,0.2648184895515442,0.16493208706378937,0.08763671666383743,0.19644224643707275,0.031070414930582047,0.16818031668663025,0.13242247700691223,0.15705451369285583,0.06519711017608643
of,0.2480744868516922,0.5116966962814331,0.3757161796092987,0.2513895630836487,0.733189046382904,0.3536086082458496,0.1417171210050583,1.0,0.013823704794049263,0.19618989527225494,0.23793351650238037,0.29299741983413696,0.1826142966747284
marseille,0.11291678249835968,0.23401597142219543,0.18156017363071442,0.12781962752342224,0.21727094054222107,0.289775013923645,0.16936589777469635,0.14818014204502106,-0.035779889672994614,0.22867269814014435,0.17364569008350372,0.2793748080730438,0.17454060912132263
around,0.3297552764415741,0.34341543912887573,0.39192935824394226,0.1658935695886612,0.40085816383361816,0.2861560881137848,0.09942477196455002,0.3296394646167755,-0.0546601377427578,0.1771499365568161,0.18483081459999084,0.3116699159145355,0.14729668200016022
november,0.1539812684059143,0.28525662422180176,0.2606481611728668,0.27178457379341125,0.25734350085258484,0.324241042137146,0.08864849805831909,0.19941139221191406,-0.07371193915605545,0.054322004318237305,0.08940503746271133,0.19930405914783478,0.3159552216529846
1347,-0.051147639751434326,0.10838604718446732,0.009000875987112522,-0.023625802248716354,0.11885491758584976,0.11015782505273819,0.1486089527606964,0.013076689094305038,-0.14843341708183289,0.17881444096565247,0.10336024314165115,0.2250228077173233,-0.038942355662584305
and,0.33647966384887695,1.0,0.4716290831565857,0.34479495882987976,0.5171257257461548,0.3167642652988434,0.1772540807723999,0.5116966962814331,-0.017943840473890305,0.21790508925914764,0.30870890617370605,0.3463572859764099,0.20544172823429108
spread,0.22865283489227295,0.2815358638763428,0.22687478363513947,0.1917719841003418,0.28994160890579224,0.12194301933050156,0.18735474348068237,0.2895529866218567,-0.0705142468214035,0.3921716809272766,0.10069004446268082,0.35683196783065796,0.16482828557491302
through,0.2704794108867645,0.3666759729385376,0.34666842222213745,0.14190755784511566,0.44071322679519653,0.25530800223350525,0.05896124616265297,0.3647414743900299,0.010168254375457764,0.13016562163829803,0.320763498544693,0.215215265750885,0.16913433372974396
france,0.13197430968284607,0.2925812005996704,0.24438227713108063,0.2138325721025467,0.35517507791519165,0.24946118891239166,0.17770110070705414,0.3265724182128906,-0.028736749663949013,0.18782980740070343,0.14776331186294556,0.40639379620552063,0.15069349110126495
over,0.31446483731269836,0.4021143913269043,0.36642953753471375,0.2535076439380646,0.39856547117233276,0.27581891417503357,0.1897369772195816,0.36136594414711,0.00042192175169475377,0.2002456933259964,0.1993570625782013,0.3086998760700226,0.25742942094802856
the,0.33890387415885925,0.5171257257461548,0.5091903209686279,0.34736719727516174,1.0,0.49448907375335693,0.13544104993343353,0.733189046382904,-0.0005152968224138021,0.23376873135566711,0.3499310314655304,0.34463706612586975,0.22068053483963013
next,0.24492809176445007,0.22333113849163055,0.31436362862586975,0.22386232018470764,0.35833123326301575,0.39532533288002014,0.10770110785961151,0.2935165464878082,0.07302763313055038,0.13113202154636383,0.19784201681613922,0.13005203008651733,0.167460098862648
two,0.2499001920223236,0.4671151638031006,0.3743424117565155,0.2755576968193054,0.43858039379119873,0.3794230818748474,0.1723424345254898,0.37726253271102905,-0.032659150660037994,0.18834610283374786,0.21639496088027954,0.21963587403297424,0.19645625352859497
years,0.21949264407157898,0.300204873085022,0.3409145474433899,0.2695724070072174,0.2912273406982422,0.2958037853240967,0.10564236342906952,0.2904134690761566,-0.07645279914140701,0.17446815967559814,0.18694090843200684,0.26117831468582153,0.1914375126361847
",",0.22659391164779663,0.6633074283599854,0.36674630641937256,0.3015086054801941,0.4933079481124878,0.34503069519996643,0.1936005800962448,0.4946078956127167,-0.0173106100410223,0.2664850056171417,0.20928232371807098,0.2542513906955719,0.31091248989105225
eventually,0.29669713973999023,0.3932386040687561,0.5233907699584961,0.36719876527786255,0.42022404074668884,0.3451753258705139,0.10655207931995392,0.313495934009552,-0.013287559151649475,0.3019512891769409,0.3006702959537506,0.25789692997932434,0.13642115890979767
reaching,0.17848993837833405,0.28342321515083313,0.2850120961666107,0.2354024350643158,0.3691650927066803,0.27666449546813965,0.09014078974723816,0.2953004240989685,-0.009387555532157421,0.11935395002365112,0.2695704996585846,0.2519626319408417,0.13075216114521027
england,0.17829500138759613,0.35173749923706055,0.26359328627586365,0.22023706138134003,0.28280043601989746,0.24895092844963074,0.13688741624355316,0.24624483287334442,-0.0917016863822937,0.1387265920639038,0.09508541971445084,0.3689185380935669,0.13436897099018097
in,0.2601168751716614,0.4954058527946472,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.4127444326877594,0.14157676696777344,0.5696388483047485,-0.0645652711391449,0.16708125174045563,0.2540470063686371,0.33061710000038147,0.20430970191955566
the,0.33890387415885925,0.5171257257461548,0.5091903209686279,0.34736719727516174,1.0,0.49448907375335693,0.13544104993343353,0.733189046382904,-0.0005152968224138021,0.23376873135566711,0.3499310314655304,0.34463706612586975,0.22068053483963013
spring,0.1267099529504776,0.2709653973579407,0.3221275508403778,0.15532095730304718,0.316989928483963,0.22800710797309875,0.11492837220430374,0.2455621361732483,-0.07626870274543762,0.19572198390960693,0.08118417859077454,0.2518499195575714,0.06767474114894867
of,0.2480744868516922,0.5116966962814331,0.3757161796092987,0.2513895630836487,0.733189046382904,0.3536086082458496,0.1417171210050583,1.0,0.013823704794049263,0.19618989527225494,0.23793351650238037,0.29299741983413696,0.1826142966747284
1349,0.026229368522763252,0.05210036784410477,0.07998857647180557,-0.0045248656533658504,-0.003843689104542136,0.09760219603776932,0.01122375763952732,0.0334327258169651,-0.036299362778663635,0.047812145203351974,-0.009931644424796104,-0.005892238579690456,0.04325690120458603
",",0.22659391164779663,0.6633074283599854,0.36674630641937256,0.3015086054801941,0.4933079481124878,0.34503069519996643,0.1936005800962448,0.4946078956127167,-0.0173106100410223,0.2664850056171417,0.20928232371807098,0.2542513906955719,0.31091248989105225
where,0.41728174686431885,0.43859338760375977,0.5747735500335693,0.24159270524978638,0.5003893971443176,0.3238157331943512,0.1586812138557434,0.38066378235816956,0.03664446249604225,0.23489247262477875,0.3523462116718292,0.2320680469274521,0.24793872237205505
it,0.36714982986450195,0.40957894921302795,0.4775012135505676,0.2993364930152893,0.6251175999641418,0.3491429388523102,0.17772874236106873,0.38761502504348755,-0.018616031855344772,0.2283667027950287,0.20559366047382355,0.2849960923194885,0.25732165575027466
spread,0.22865283489227295,0.2815358638763428,0.22687478363513947,0.1917719841003418,0.28994160890579224,0.12194301933050156,0.18735474348068237,0.2895529866218567,-0.0705142468214035,0.3921716809272766,0.10069004446268082,0.35683196783065796,0.16482828557491302
through,0.2704794108867645,0.3666759729385376,0.34666842222213745,0.14190755784511566,0.44071322679519653,0.25530800223350525,0.05896124616265297,0.3647414743900299,0.010168254375457764,0.13016562163829803,0.320763498544693,0.215215265750885,0.16913433372974396
the,0.33890387415885925,0.5171257257461548,0.5091903209686279,0.34736719727516174,1.0,0.49448907375335693,0.13544104993343353,0.733189046382904,-0.0005152968224138021,0.23376873135566711,0.3499310314655304,0.34463706612586975,0.22068053483963013
country,0.17206698656082153,0.30884742736816406,0.21558639407157898,0.24348343908786774,0.30432501435279846,0.25299665331840515,0.18333864212036133,0.28866857290267944,0.06893105059862137,0.13282518088817596,0.23969155550003052,0.3741563558578491,0.12647280097007751
in,0.2601168751716614,0.4954058527946472,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.4127444326877594,0.14157676696777344,0.5696388483047485,-0.0645652711391449,0.16708125174045563,0.2540470063686371,0.33061710000038147,0.20430970191955566
three,0.23807744681835175,0.3826501965522766,0.2820437252521515,0.2043166607618332,0.43452659249305725,0.35148099064826965,0.11055927723646164,0.3844621181488037,-0.0288346279412508,0.18733197450637817,0.19284921884536743,0.19768020510673523,0.20928427577018738
epidemics,0.23535220324993134,0.24648918211460114,0.30807751417160034,0.2626070976257324,0.2566956579685211,0.2206239402294159,0.14178664982318878,0.28011301159858704,-0.04911280423402786,0.5270857810974121,0.1253301501274109,0.33250245451927185,0.19384340941905975
.,0.3287222981452942,0.588965117931366,0.475719153881073,0.35288307070732117,0.5934505462646484,0.4345304071903229,0.2112530767917633,0.5352458953857422,0.034963399171829224,0.2792564034461975,0.26709118485450745,0.31984585523605347,0.4130953550338745
