,when,did,abc,begin,airing,dick,clark,'s,new,year,'s,rockin,',eve,?
's,-0.03368149697780609,0.05069678649306297,0.06670809537172318,-0.07216574251651764,0.0008048965246416628,0.03214861825108528,0.06747990101575851,0.9999999403953552,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,-0.034400008618831635,0.07651367038488388,-0.04732388257980347,-0.023395681753754616
rockin,0.20932242274284363,0.13763368129730225,0.3424937129020691,0.18113434314727783,0.36176782846450806,0.350247323513031,0.36993855237960815,-0.034400008618831635,0.28046396374702454,0.28335702419281006,-0.034400008618831635,1.0,0.307123601436615,0.286461740732193,0.2526661157608032
',0.2558356821537018,0.25488927960395813,0.17123238742351532,0.19558535516262054,0.18991340696811676,0.22422930598258972,0.11336681246757507,0.07651367038488388,0.23426499962806702,0.23947113752365112,0.07651367038488388,0.307123601436615,1.0,0.16157418489456177,0.330942302942276
eve,0.20212070643901825,0.15375399589538574,0.2029952108860016,0.11998656392097473,0.24873535335063934,0.22846060991287231,0.2746812403202057,-0.04732388257980347,0.2905281186103821,0.3059152662754059,-0.04732388257980347,0.286461740732193,0.16157418489456177,1.0000001192092896,0.23469486832618713
on,0.37706470489501953,0.2670976221561432,0.2862928807735443,0.2630721628665924,0.37249085307121277,0.19025738537311554,0.23381488025188446,0.0026888418942689896,0.31106263399124146,0.27628999948501587,0.0026888418942689896,0.3074813485145569,0.30823177099227905,0.2784496247768402,0.2714994251728058
new,0.257220059633255,0.227974995970726,0.20663127303123474,0.23350173234939575,0.24581193923950195,0.19038404524326324,0.2737416923046112,-0.008355522528290749,0.9999999403953552,0.25045546889305115,-0.008355522528290749,0.28046396374702454,0.23426499962806702,0.2905281186103821,0.14782847464084625
year,0.3014719784259796,0.21422851085662842,0.2373921275138855,0.27493274211883545,0.27726510167121887,0.16015511751174927,0.18923117220401764,-0.04087831452488899,0.25045546889305115,1.0,-0.04087831452488899,0.28335702419281006,0.23947113752365112,0.3059152662754059,0.18315006792545319
's,-0.03368149697780609,0.05069678649306297,0.06670809537172318,-0.07216574251651764,0.0008048965246416628,0.03214861825108528,0.06747990101575851,0.9999999403953552,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,-0.034400008618831635,0.07651367038488388,-0.04732388257980347,-0.023395681753754616
eve,0.20212070643901825,0.15375399589538574,0.2029952108860016,0.11998656392097473,0.24873535335063934,0.22846060991287231,0.2746812403202057,-0.04732388257980347,0.2905281186103821,0.3059152662754059,-0.04732388257980347,0.286461740732193,0.16157418489456177,1.0000001192092896,0.23469486832618713
(,0.2459595799446106,0.18979617953300476,0.183883935213089,0.12756820023059845,0.17155054211616516,0.1909487545490265,0.22302690148353577,0.0012731997994706035,0.24608564376831055,0.2556702494621277,0.0012731997994706035,0.2922961711883545,0.5287467241287231,0.1796613186597824,0.40561532974243164
hosted,0.14251498878002167,0.14902178943157196,0.3535350561141968,0.14059299230575562,0.43875759840011597,0.16911044716835022,0.231357604265213,-0.006038293242454529,0.24173325300216675,0.1695714294910431,-0.006038293242454529,0.24664878845214844,0.21612368524074554,0.19791162014007568,0.09810540825128555
first,0.4282494783401489,0.33691170811653137,0.2403600513935089,0.2771400213241577,0.2651696503162384,0.21619339287281036,0.25970330834388733,-0.014458609744906425,0.3283863663673401,0.3099139928817749,-0.014458609744906425,0.25260815024375916,0.2962508797645569,0.23383386433124542,0.18701928853988647
by,0.4376842677593231,0.18574509024620056,0.17600902915000916,0.16351081430912018,0.148124098777771,0.12636475265026093,0.21834710240364075,-0.010884488001465797,0.25394493341445923,0.28805047273635864,-0.010884488001465797,0.19018416106700897,0.2610379159450531,0.1898270845413208,0.17966607213020325
its,0.34032323956489563,0.19922670722007751,0.19045390188694,0.20967066287994385,0.29788294434547424,0.10761189460754395,0.1645362228155136,0.03202139586210251,0.2215755134820938,0.15338382124900818,0.03202139586210251,0.17217649519443512,0.296459436416626,0.07467163354158401,0.15103481709957123
creator,0.1215011328458786,0.14352339506149292,0.22490353882312775,0.017002791166305542,0.20593751966953278,0.13316652178764343,0.1095079556107521,0.05154954269528389,0.19435831904411316,0.17462481558322906,0.05154954269528389,0.17306379973888397,0.2815537750720978,0.21651151776313782,0.2028008997440338
dick,0.1495591402053833,0.1397295445203781,0.20578424632549286,0.07011140882968903,0.26122036576271057,1.0,0.35330817103385925,0.03214861825108528,0.19038404524326324,0.16015511751174927,0.03214861825108528,0.350247323513031,0.22422930598258972,0.22846060991287231,0.1753130704164505
clark,0.21926386654376984,0.16710978746414185,0.22554492950439453,0.12077576667070389,0.20660798251628876,0.35330817103385925,1.0,0.06747990101575851,0.2737416923046112,0.18923117220401764,0.06747990101575851,0.36993855237960815,0.11336681246757507,0.2746812403202057,0.10959257185459137
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,0.27304404973983765,0.2531873881816864,0.24357886612415314,0.24886804819107056,-0.0016132977325469255,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.32927075028419495,0.5178600549697876,0.21530404686927795,0.31091248989105225
and,0.4716290831565857,0.34479495882987976,0.16453155875205994,0.2599445581436157,0.20396430790424347,0.17659349739551544,0.2577933967113495,0.06895173341035843,0.31402453780174255,0.2506658732891083,0.06895173341035843,0.2548540234565735,0.3053182065486908,0.20105350017547607,0.20544172823429108
later,0.4627884030342102,0.38386887311935425,0.20194683969020844,0.26519647240638733,0.22544367611408234,0.15018896758556366,0.20267648994922638,0.05591587722301483,0.33222416043281555,0.27576395869255066,0.05591587722301483,0.18912416696548462,0.22560328245162964,0.20346996188163757,0.1417175978422165
by,0.4376842677593231,0.18574509024620056,0.17600902915000916,0.16351081430912018,0.148124098777771,0.12636475265026093,0.21834710240364075,-0.010884488001465797,0.25394493341445923,0.28805047273635864,-0.010884488001465797,0.19018416106700897,0.2610379159450531,0.1898270845413208,0.17966607213020325
his,0.37120407819747925,0.3546801507472992,0.18588677048683167,0.22923272848129272,0.18845827877521515,0.20806550979614258,0.2804398238658905,0.047556519508361816,0.24132801592350006,0.255428284406662,0.047556519508361816,0.199644073843956,0.2791537940502167,0.23025138676166534,0.18075084686279297
successor,0.1862170696258545,0.2361486852169037,0.11063230037689209,0.0670011043548584,0.1198497787117958,0.1851184368133545,0.1469055563211441,-0.010897614061832428,0.11401458084583282,0.1380176842212677,-0.010897614061832428,0.08585433661937714,0.26419124007225037,0.05467412620782852,0.0913006067276001
ryan,0.17707416415214539,0.15791504085063934,0.29494550824165344,0.12584714591503143,0.2330946922302246,0.3360947072505951,0.30952122807502747,-0.0877215787768364,0.14264768362045288,0.14689800143241882,-0.0877215787768364,0.40566837787628174,0.17689166963100433,0.19327983260154724,0.15583202242851257
seacrest,0.22552542388439178,0.19767427444458008,0.5072850584983826,0.21487309038639069,0.5410084128379822,0.3480887711048126,0.39861854910850525,-0.024489710107445717,0.28999367356300354,0.3106202185153961,-0.024489710107445717,0.5276923775672913,0.2962784171104431,0.36455339193344116,0.2543223202228546
),0.2538422644138336,0.18584993481636047,0.18381085991859436,0.13078060746192932,0.1877932995557785,0.18368218839168549,0.23776069283485413,0.021107977256178856,0.253329336643219,0.24282371997833252,0.021107977256178856,0.29499220848083496,0.5468860864639282,0.19776669144630432,0.42300865054130554
;,0.022927695885300636,0.10727239400148392,-0.0012340332614257932,-0.0234913881868124,0.03898026794195175,-0.040104180574417114,0.12682746350765228,0.006909397430717945,0.021862374618649483,0.00956164300441742,0.006909397430717945,0.032344479113817215,0.026434918865561485,0.0469856821000576,0.10349778085947037
the,0.5091903209686279,0.34736719727516174,0.2068762183189392,0.34293439984321594,0.26751524209976196,0.1593727320432663,0.2364250123500824,-0.01540423184633255,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.2879607379436493,0.474788099527359,0.21724742650985718,0.22068053483963013
only,0.5497387051582336,0.4039593040943146,0.1885126382112503,0.2568528652191162,0.20922619104385376,0.059449393302202225,0.147903174161911,0.08984304964542389,0.3027914762496948,0.2698895335197449,0.08984304964542389,0.17631523311138153,0.33912014961242676,0.13213156163692474,0.2767370045185089
exception,0.27241766452789307,0.2777143716812134,0.10771087557077408,0.24294978380203247,0.1680244654417038,0.08467544615268707,0.13055995106697083,-0.01883857697248459,0.2147001177072525,0.2306806445121765,-0.01883857697248459,0.1383037567138672,0.256841242313385,0.1643126904964447,0.2036404013633728
was,0.37326499819755554,0.41399896144866943,0.21565799415111542,0.17294162511825562,0.22454959154129028,0.1891966462135315,0.2348247915506363,0.008974763564765453,0.2748313844203949,0.3209837079048157,0.008974763564765453,0.21580258011817932,0.33675912022590637,0.1957324892282486,0.18412111699581146
in,0.4431333839893341,0.2593238651752472,0.1697147786617279,0.2903634011745453,0.2771850824356079,0.14058195054531097,0.21179959177970886,-0.037580832839012146,0.3758552670478821,0.3359307050704956,-0.037580832839012146,0.25681349635124207,0.4158826768398285,0.2279532253742218,0.20430970191955566
1999,0.012987824156880379,0.08004042506217957,-0.024477526545524597,0.03133828565478325,0.025143055245280266,-0.030662300065159798,0.056627992540597916,-0.03828086331486702,0.012973121367394924,0.06423642486333847,-0.03828086331486702,-0.12731696665287018,0.061744574457407,-0.003047078149393201,0.05416720360517502
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,0.27304404973983765,0.2531873881816864,0.24357886612415314,0.24886804819107056,-0.0016132977325469255,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.32927075028419495,0.5178600549697876,0.21530404686927795,0.31091248989105225
when,0.9999999403953552,0.3228907287120819,0.13294127583503723,0.3341256082057953,0.19936929643154144,0.1495591402053833,0.21926386654376984,-0.03368149697780609,0.257220059633255,0.3014719784259796,-0.03368149697780609,0.20932242274284363,0.2558356821537018,0.20212070643901825,0.22841128706932068
abc,0.13294127583503723,0.13353709876537323,1.0000001192092896,0.12703588604927063,0.45737579464912415,0.20578424632549286,0.22554492950439453,0.06670809537172318,0.20663127303123474,0.2373921275138855,0.06670809537172318,0.3424937129020691,0.17123238742351532,0.2029952108860016,0.19065172970294952
put,0.32715895771980286,0.32128840684890747,0.11029118299484253,0.2663998007774353,0.125506192445755,0.14635999500751495,0.041201528161764145,0.006688596680760384,0.2341153472661972,0.14855070412158966,0.006688596680760384,0.13965699076652527,0.2517928183078766,0.12984998524188995,0.2993032932281494
it,0.4775012135505676,0.2993364930152893,0.17324577271938324,0.18427979946136475,0.2806670069694519,0.12687762081623077,0.17841637134552002,0.06608816236257553,0.23156195878982544,0.2363913208246231,0.06608816236257553,0.2752225399017334,0.5141429305076599,0.17637398838996887,0.25732165575027466
on,0.37706470489501953,0.2670976221561432,0.2862928807735443,0.2630721628665924,0.37249085307121277,0.19025738537311554,0.23381488025188446,0.0026888418942689896,0.31106263399124146,0.27628999948501587,0.0026888418942689896,0.3074813485145569,0.30823177099227905,0.2784496247768402,0.2714994251728058
a,0.44397395849227905,0.2552328109741211,0.21331243216991425,0.22845244407653809,0.1968962401151657,0.23915420472621918,0.19154390692710876,0.04866964742541313,0.3214259147644043,0.29350247979164124,0.04866964742541313,0.22550006210803986,0.48837921023368835,0.1599501520395279,0.23916715383529663
one-year,0.2012491524219513,0.17735682427883148,0.24606798589229584,0.27756354212760925,0.35801708698272705,0.18265612423419952,0.25870227813720703,-0.0014255993301048875,0.25575610995292664,0.5899466276168823,-0.0014255993301048875,0.34138813614845276,0.31300100684165955,0.24571886658668518,0.3655484914779663
hiatus,0.29261109232902527,0.2415211796760559,0.31670239567756653,0.2529904842376709,0.4447747766971588,0.19037246704101562,0.20904476940631866,0.07376951724290848,0.28329432010650635,0.2993740141391754,0.07376951724290848,0.33198729157447815,0.22898033261299133,0.28992217779159546,0.22841449081897736
to,0.5423505902290344,0.4452643394470215,0.1762417107820511,0.33302420377731323,0.23053817451000214,0.11851644515991211,0.224213108420372,0.03782717138528824,0.33159172534942627,0.23523004353046417,0.03782717138528824,0.2176796793937683,0.34544456005096436,0.17965903878211975,0.29463258385658264
provide,0.22032307088375092,0.2528877258300781,0.14011767506599426,0.268078476190567,0.1672690510749817,0.01635780557990074,0.13204528391361237,-0.017295444384217262,0.1687231808900833,0.1316206008195877,-0.017295444384217262,0.1595616638660431,0.14555726945400238,0.10634113848209381,0.22704634070396423
coverage,0.1540977507829666,0.28288882970809937,0.2668192386627197,0.1594175547361374,0.3358888030052185,0.15656284987926483,0.129586860537529,0.026463773101568222,0.1611371487379074,0.2246321588754654,0.026463773101568222,0.1600990742444992,0.2248796820640564,0.09669233858585358,0.2543165385723114
of,0.3757161796092987,0.2513895630836487,0.14607268571853638,0.24830074608325958,0.173755943775177,0.163341224193573,0.172318235039711,-0.03817026689648628,0.343457967042923,0.2578314542770386,-0.03817026689648628,0.22821862995624542,0.39136970043182373,0.11783141642808914,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,0.2068762183189392,0.34293439984321594,0.26751524209976196,0.1593727320432663,0.2364250123500824,-0.01540423184633255,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.2879607379436493,0.474788099527359,0.21724742650985718,0.22068053483963013
international,0.1598627120256424,0.12453269958496094,0.13385500013828278,0.13792528212070465,0.19187888503074646,0.1129852831363678,0.1040622815489769,-0.021212328225374222,0.19243526458740234,0.1638878434896469,-0.021212328225374222,0.11278541386127472,0.18020936846733093,0.1720193326473236,0.15335838496685028
millennium,0.14778997004032135,0.14802773296833038,0.12843544781208038,0.1697576344013214,0.23746469616889954,0.13943369686603546,0.16497378051280975,-0.016542188823223114,0.18939846754074097,0.28717947006225586,-0.016542188823223114,0.22779926657676697,0.213313028216362,0.22373066842556,0.13189996778964996
festivities,0.20627090334892273,0.16648553311824799,0.14717091619968414,0.1771114319562912,0.27755364775657654,0.17150837182998657,0.13662470877170563,0.06459888070821762,0.14094017446041107,0.3087979853153229,0.06459888070821762,0.1989445984363556,0.14346261322498322,0.28201398253440857,0.13520653545856476
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,0.27304404973983765,0.2531873881816864,0.24357886612415314,0.24886804819107056,-0.0016132977325469255,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.32927075028419495,0.5178600549697876,0.21530404686927795,0.31091248989105225
though,0.45963284373283386,0.4678466022014618,0.12467465549707413,0.1653992384672165,0.27900639176368713,0.13419346511363983,0.19400304555892944,0.013477406464517117,0.210442915558815,0.17769302427768707,0.013477406464517117,0.17954938113689423,0.2913760840892792,0.13208965957164764,0.3188856542110443
clark,0.21926386654376984,0.16710978746414185,0.22554492950439453,0.12077576667070389,0.20660798251628876,0.35330817103385925,1.0,0.06747990101575851,0.2737416923046112,0.18923117220401764,0.06747990101575851,0.36993855237960815,0.11336681246757507,0.2746812403202057,0.10959257185459137
's,-0.03368149697780609,0.05069678649306297,0.06670809537172318,-0.07216574251651764,0.0008048965246416628,0.03214861825108528,0.06747990101575851,0.9999999403953552,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,-0.034400008618831635,0.07651367038488388,-0.04732388257980347,-0.023395681753754616
traditional,0.13697193562984467,0.17380854487419128,0.12761685252189636,0.020395640283823013,0.1772395223379135,0.11896803230047226,0.10339195281267166,0.05243854969739914,0.16800807416439056,0.14915040135383606,0.05243854969739914,0.1766975224018097,0.1446792483329773,0.1682782769203186,0.1327509582042694
countdown,0.2029861956834793,0.16725197434425354,0.3503451645374298,0.2169112265110016,0.5369528532028198,0.23112992942333221,0.26443037390708923,0.049093421548604965,0.19220302999019623,0.3677733540534973,0.049093421548604965,0.42492207884788513,0.2688327431678772,0.33497628569602966,0.20517665147781372
from,0.405669629573822,0.20248863101005554,0.12159302085638046,0.2698803246021271,0.18074221909046173,0.09704873710870743,0.20621195435523987,-0.01936490088701248,0.3360432982444763,0.2101740688085556,-0.01936490088701248,0.16149456799030304,0.20019984245300293,0.18406960368156433,0.19969791173934937
times,0.3857055902481079,0.23068773746490479,0.1631121188402176,0.10490386933088303,0.22700239717960358,0.27608051896095276,0.1946963369846344,-0.048017483204603195,0.2618185877799988,0.306132435798645,-0.048017483204603195,0.15162627398967743,0.13077786564826965,0.19672074913978577,0.18880689144134521
square,0.15257354080677032,0.06816432625055313,0.09751051664352417,0.12446064502000809,0.12848468124866486,0.15658316016197205,0.15192775428295135,0.001511616283096373,0.19466644525527954,0.20679500699043274,0.001511616283096373,0.1349073201417923,0.2016381025314331,0.21214544773101807,0.1201515942811966
was,0.37326499819755554,0.41399896144866943,0.21565799415111542,0.17294162511825562,0.22454959154129028,0.1891966462135315,0.2348247915506363,0.008974763564765453,0.2748313844203949,0.3209837079048157,0.008974763564765453,0.21580258011817932,0.33675912022590637,0.1957324892282486,0.18412111699581146
still,0.4688006639480591,0.38309040665626526,0.09773536026477814,0.23153068125247955,0.21068067848682404,0.0979149341583252,0.12922325730323792,0.033143531531095505,0.19897222518920898,0.17101240158081055,0.033143531531095505,0.19267603754997253,0.24828733503818512,0.14016595482826233,0.3039587736129761
featured,0.13644278049468994,0.2333149015903473,0.3030971884727478,0.1289636641740799,0.39660921692848206,0.20952549576759338,0.165059432387352,-0.01579626277089119,0.2909139096736908,0.24526570737361908,-0.01579626277089119,0.3883499801158905,0.20920433104038239,0.30078673362731934,0.2944096624851227
within,0.3464125096797943,0.15734176337718964,0.07063239067792892,0.21452322602272034,0.1416303515434265,0.045613233000040054,0.10757582634687424,-0.01527355331927538,0.23842696845531464,0.15318728983402252,-0.01527355331927538,0.1309017390012741,0.2107720971107483,0.0920194461941719,0.1870293766260147
the,0.5091903209686279,0.34736719727516174,0.2068762183189392,0.34293439984321594,0.26751524209976196,0.1593727320432663,0.2364250123500824,-0.01540423184633255,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.2879607379436493,0.474788099527359,0.21724742650985718,0.22068053483963013
coverage,0.1540977507829666,0.28288882970809937,0.2668192386627197,0.1594175547361374,0.3358888030052185,0.15656284987926483,0.129586860537529,0.026463773101568222,0.1611371487379074,0.2246321588754654,0.026463773101568222,0.1600990742444992,0.2248796820640564,0.09669233858585358,0.2543165385723114
.,0.475719153881073,0.35288307070732117,0.2567209303379059,0.24827922880649567,0.26848000288009644,0.15938310325145721,0.26060524582862854,-0.003708066651597619,0.35031336545944214,0.32538118958473206,-0.003708066651597619,0.29696783423423767,0.4806240200996399,0.2145358771085739,0.4130953550338745
