,how,many,touchdowns,did,jonathan,stewart,have,in,13,games,?
the,0.33890387415885925,0.4335206151008606,0.20508192479610443,0.34736719727516174,0.15282690525054932,0.2287025898694992,0.40389683842658997,0.6662389636039734,-0.007407139986753464,0.2676136791706085,0.22068053483963013
panthers,0.1117783859372139,0.14744015038013458,0.4128744304180145,0.189295694231987,0.23954832553863525,0.26768237352371216,0.2049359530210495,0.2115829735994339,0.07839319854974747,0.38664546608924866,0.16608978807926178
backfield,0.1792229861021042,0.1376134157180786,0.4487105906009674,0.1956462562084198,0.26833271980285645,0.32556667923927307,0.1934927999973297,0.25572440028190613,-0.03244318813085556,0.23113170266151428,0.19133703410625458
featured,0.18270574510097504,0.2732047140598297,0.160824716091156,0.2333149015903473,0.2159658819437027,0.24399752914905548,0.2649300992488861,0.2658694386482239,-0.078568235039711,0.233555868268013,0.2944096624851227
pro,0.18713277578353882,0.13571034371852875,0.199878990650177,0.14497412741184235,0.09589014202356339,0.1160283014178276,0.16766418516635895,0.152218297123909,0.03239866718649864,0.21350322663784027,0.17645101249217987
bowl,0.1720007210969925,0.17932994663715363,0.432915598154068,0.18569406867027283,0.1538875848054886,0.17202702164649963,0.19536113739013672,0.17236235737800598,0.017800776287913322,0.2931278944015503,0.21118052303791046
running,0.2271994650363922,0.24825672805309296,0.23663096129894257,0.23744943737983704,0.22604021430015564,0.21608023345470428,0.286344975233078,0.2874506413936615,-0.03975526615977287,0.20172636210918427,0.15679655969142914
back,0.2557322680950165,0.2512952387332916,0.24519561231136322,0.2601068317890167,0.18116679787635803,0.13513080775737762,0.33593064546585083,0.25397348403930664,0.06332530826330185,0.1759859025478363,0.2397768795490265
jonathan,0.207630917429924,0.1268540769815445,0.15555444359779358,0.1912205070257187,1.0,0.2749163806438446,0.13080620765686035,0.1474817991256714,0.018272122368216515,0.17850829660892487,0.15653139352798462
stewart,0.1742994338274002,0.14387744665145874,0.21805916726589203,0.21499890089035034,0.2749163806438446,0.9999999403953552,0.2036864012479782,0.2197740226984024,-0.0022737758699804544,0.18737345933914185,0.11473192274570465
",",0.22659391164779663,0.40610817074775696,0.23933975398540497,0.3015086054801941,0.2162175178527832,0.3313421905040741,0.3541618287563324,0.5201468467712402,0.028695285320281982,0.2778109014034271,0.31091248989105225
who,0.4070430099964142,0.4149286150932312,0.18127667903900146,0.34038686752319336,0.23593327403068542,0.27337461709976196,0.39246654510498047,0.2792111933231354,0.09338453412055969,0.21274375915527344,0.26220351457595825
led,0.15437260270118713,0.2798413932323456,0.25404688715934753,0.3213953971862793,0.14310233294963837,0.26035210490226746,0.23052383959293365,0.2990247309207916,0.132394477725029,0.110885851085186,0.09273858368396759
the,0.33890387415885925,0.4335206151008606,0.20508192479610443,0.34736719727516174,0.15282690525054932,0.2287025898694992,0.40389683842658997,0.6662389636039734,-0.007407139986753464,0.2676136791706085,0.22068053483963013
team,0.0986802950501442,0.09326329827308655,0.3144042193889618,0.1497787982225418,0.21407583355903625,0.17486901581287384,0.16041462123394012,0.18841172754764557,0.004678524099290371,0.39249375462532043,0.11243411153554916
with,0.3525622487068176,0.35744401812553406,0.2383706271648407,0.25472134351730347,0.17328155040740967,0.22939832508563995,0.48046383261680603,0.4080928862094879,-0.04229801148176193,0.23660777509212494,0.2433311939239502
989,0.007363593205809593,0.1598687767982483,0.012164995074272156,0.017846571281552315,0.09744561463594437,0.04631461948156357,0.12098899483680725,0.032409679144620895,0.07824161648750305,-0.02411171793937683,-0.028131302446126938
rushing,0.2803467810153961,0.21215204894542694,0.5714829564094543,0.21943612396717072,0.15194754302501678,0.22519409656524658,0.2575879693031311,0.21822091937065125,0.027400610968470573,0.24981075525283813,0.14363552629947662
yards,0.1345205456018448,0.13134367763996124,0.7052563428878784,0.11230118572711945,0.09878552705049515,0.17841756343841553,0.13095317780971527,0.14206624031066895,0.08531424403190613,0.2650506794452667,0.12453813850879669
and,0.33647966384887695,0.5296266674995422,0.2571038007736206,0.34479495882987976,0.21676042675971985,0.27138739824295044,0.4711785912513733,0.4954058527946472,0.05119633674621582,0.23353584110736847,0.20544172823429108
six,0.20644865930080414,0.37673795223236084,0.23866650462150574,0.20388470590114594,0.16867314279079437,0.14703720808029175,0.32482776045799255,0.3013422191143036,0.012511269189417362,0.2226426899433136,0.15298804640769958
touchdowns,0.15057362616062164,0.1144808754324913,1.0000001192092896,0.20483340322971344,0.15555444359779358,0.21805916726589203,0.20013733208179474,0.17643709480762482,0.10132434964179993,0.3750647008419037,0.1509619653224945
in,0.2601168751716614,0.41474202275276184,0.17643709480762482,0.2593238651752472,0.1474817991256714,0.2197740226984024,0.36843645572662354,1.0,0.02730540931224823,0.24802106618881226,0.20430970191955566
13,-0.02601788192987442,0.04598686099052429,0.10132434964179993,0.02672848105430603,0.018272122368216515,-0.0022737758699804544,-0.03633527457714081,0.02730540931224823,0.9999999403953552,-0.07303249090909958,-0.11384815722703934
games,0.10814857482910156,0.21716509759426117,0.3750647008419037,0.18056219816207886,0.17850829660892487,0.18737345933914185,0.24015609920024872,0.24802106618881226,-0.07303249090909958,1.0000001192092896,0.1360001415014267
",",0.22659391164779663,0.40610817074775696,0.23933975398540497,0.3015086054801941,0.2162175178527832,0.3313421905040741,0.3541618287563324,0.5201468467712402,0.028695285320281982,0.2778109014034271,0.31091248989105225
along,0.2501010298728943,0.280875027179718,0.16754575073719025,0.18832118809223175,0.22184830904006958,0.11637376248836517,0.2685122489929199,0.3603311777114868,0.0784178152680397,0.14343512058258057,0.17134909331798553
with,0.3525622487068176,0.35744401812553406,0.2383706271648407,0.25472134351730347,0.17328155040740967,0.22939832508563995,0.48046383261680603,0.4080928862094879,-0.04229801148176193,0.23660777509212494,0.2433311939239502
pro,0.18713277578353882,0.13571034371852875,0.199878990650177,0.14497412741184235,0.09589014202356339,0.1160283014178276,0.16766418516635895,0.152218297123909,0.03239866718649864,0.21350322663784027,0.17645101249217987
bowl,0.1720007210969925,0.17932994663715363,0.432915598154068,0.18569406867027283,0.1538875848054886,0.17202702164649963,0.19536113739013672,0.17236235737800598,0.017800776287913322,0.2931278944015503,0.21118052303791046
fullback,0.09601740539073944,0.09954458475112915,0.47457388043403625,0.15300992131233215,0.2255433201789856,0.25255656242370605,0.16499705612659454,0.15546925365924835,-0.002407265128567815,0.28246021270751953,0.2015429437160492
mike,0.19600148499011993,0.13206888735294342,0.22524991631507874,0.1280650645494461,0.3019413352012634,0.27969247102737427,0.1370621919631958,0.19172821938991547,-0.0940820649266243,0.17158634960651398,0.1076895147562027
tolbert,0.25102898478507996,0.19992472231388092,0.2637823224067688,0.22847385704517365,0.3239663243293762,0.422512412071228,0.14094950258731842,0.25318053364753723,0.060791000723838806,0.15511710941791534,0.24125076830387115
",",0.22659391164779663,0.40610817074775696,0.23933975398540497,0.3015086054801941,0.2162175178527832,0.3313421905040741,0.3541618287563324,0.5201468467712402,0.028695285320281982,0.2778109014034271,0.31091248989105225
who,0.4070430099964142,0.4149286150932312,0.18127667903900146,0.34038686752319336,0.23593327403068542,0.27337461709976196,0.39246654510498047,0.2792111933231354,0.09338453412055969,0.21274375915527344,0.26220351457595825
rushed,0.16906850039958954,0.20464296638965607,0.388316810131073,0.24934585392475128,0.12346408516168594,0.12155983597040176,0.16075916588306427,0.1983523666858673,0.06719624251127243,0.17016950249671936,0.10077773034572601
for,0.3308170735836029,0.40972793102264404,0.2948407232761383,0.318512886762619,0.19300298392772675,0.18704523146152496,0.41175219416618347,0.4322226941585541,-0.016487080603837967,0.2952845096588135,0.264628142118454
256,-0.04798853397369385,-0.033254049718379974,-0.11255460977554321,-0.061154164373874664,-0.11914987117052078,-0.11350510269403458,-0.056522294878959656,-0.06790315359830856,0.048060156404972076,-0.07133787125349045,-0.019014839082956314
yards,0.1345205456018448,0.13134367763996124,0.7052563428878784,0.11230118572711945,0.09878552705049515,0.17841756343841553,0.13095317780971527,0.14206624031066895,0.08531424403190613,0.2650506794452667,0.12453813850879669
and,0.33647966384887695,0.5296266674995422,0.2571038007736206,0.34479495882987976,0.21676042675971985,0.27138739824295044,0.4711785912513733,0.4954058527946472,0.05119633674621582,0.23353584110736847,0.20544172823429108
caught,0.1856362223625183,0.23109661042690277,0.35398417711257935,0.26102158427238464,0.09154924750328064,0.20003212988376617,0.20825663208961487,0.20461435616016388,-0.004381964914500713,0.15671959519386292,0.20266211032867432
18,-0.03501921147108078,-0.0017783388029783964,-0.07739661633968353,-0.16295963525772095,-0.06664618849754333,-0.023722538724541664,-0.06754421442747116,-0.061147160828113556,0.005741887725889683,-0.12406182289123535,-0.04919438064098358
passes,0.2305745780467987,0.09871689230203629,0.42499709129333496,0.11102328449487686,0.09049034118652344,0.052904579788446426,0.21408922970294952,0.2780042290687561,0.007975793443620205,0.1681649386882782,0.09716983139514923
for,0.3308170735836029,0.40972793102264404,0.2948407232761383,0.318512886762619,0.19300298392772675,0.18704523146152496,0.41175219416618347,0.4322226941585541,-0.016487080603837967,0.2952845096588135,0.264628142118454
another,0.34821072220802307,0.33634573221206665,0.22637447714805603,0.29175329208374023,0.1519119292497635,0.14753954112529755,0.3633967638015747,0.3397690951824188,0.011964811012148857,0.18838690221309662,0.295511931180954
154,0.2478218972682953,0.06990480422973633,0.12780150771141052,0.11545310169458389,-0.045735642313957214,0.015605133026838303,0.1949271261692047,0.05752888694405556,-0.005974717903882265,-0.00026076025096699595,0.266965389251709
yards,0.1345205456018448,0.13134367763996124,0.7052563428878784,0.11230118572711945,0.09878552705049515,0.17841756343841553,0.13095317780971527,0.14206624031066895,0.08531424403190613,0.2650506794452667,0.12453813850879669
.,0.3287222981452942,0.3974229395389557,0.208820641040802,0.35288307070732117,0.15972016751766205,0.2708050012588501,0.41614407300949097,0.5591574311256409,0.041442494839429855,0.27173087000846863,0.4130953550338745
