,in,order,to,be,considered,in,the,top,percentile,",",a,person,would,need,to,amass,how,much,money,each,year,?
shows,0.3289647698402405,0.1458163857460022,0.23382455110549927,0.24676766991615295,0.22673459351062775,0.3289647698402405,0.36348509788513184,0.211997851729393,0.20241738855838776,0.26986414194107056,0.3360818326473236,0.2104148119688034,0.26998472213745117,0.2712310552597046,0.23382455110549927,0.2638518214225769,0.35613489151000977,0.2953256070613861,0.20118430256843567,0.2642481029033661,0.14753158390522003,0.2040930688381195
global,0.10151144117116928,0.14747606217861176,0.21649709343910217,0.1929779201745987,0.19202318787574768,0.10151144117116928,0.17898012697696686,0.1997692883014679,0.1937633752822876,0.1937657743692398,0.1549941897392273,0.142766535282135,0.23423455655574799,0.23958328366279602,0.21649709343910217,0.27922025322914124,0.24479736387729645,0.18558107316493988,0.1757524013519287,0.13972355425357819,0.20678992569446564,0.22985349595546722
inequality,0.19402410089969635,0.2502533793449402,0.24361056089401245,0.2602038085460663,0.25903433561325073,0.19402410089969635,0.23508106172084808,0.13098469376564026,0.4025592803955078,0.21822890639305115,0.1783585250377655,0.2643245458602905,0.2849980294704437,0.29282116889953613,0.24361056089401245,0.1884363889694214,0.35896143317222595,0.2711944282054901,0.25998654961586,0.24056260287761688,0.10069580376148224,0.23619021475315094
continues,0.27680703997612,0.21762126684188843,0.363338828086853,0.17678911983966827,0.24821603298187256,0.27680703997612,0.3452514410018921,0.09112095087766647,0.09744487702846527,0.23074620962142944,0.3001008927822113,0.1472320854663849,0.3188050389289856,0.23572653532028198,0.363338828086853,0.17612528800964355,0.26129910349845886,0.2417607307434082,0.16218191385269165,0.26896750926971436,0.2386343628168106,0.13186512887477875
to,0.45010748505592346,0.35544881224632263,1.0,0.4972836375236511,0.2954166829586029,0.45010748505592346,0.535392165184021,0.20897358655929565,0.2740657329559326,0.44245919585227966,0.45503583550453186,0.33486208319664,0.5965728163719177,0.42094892263412476,1.0,0.21467050909996033,0.44169697165489197,0.40610215067863464,0.3124290704727173,0.3941934108734131,0.23523004353046417,0.29463258385658264
increase,0.25893163681030273,0.23380090296268463,0.3378143310546875,0.3498366177082062,0.19880308210849762,0.25893163681030273,0.32049667835235596,0.2016005963087082,0.4149436056613922,0.20005576312541962,0.24428929388523102,0.254625141620636,0.29228541254997253,0.3647521138191223,0.3378143310546875,0.25235456228256226,0.29766717553138733,0.37088197469711304,0.23991641402244568,0.28281059861183167,0.23070736229419708,0.11119163036346436
",",0.5201468467712402,0.22478096187114716,0.44245919585227966,0.39254459738731384,0.32932984828948975,0.5201468467712402,0.4933079481124878,0.2270241379737854,0.22661234438419342,1.0000001192092896,0.427140474319458,0.2255365252494812,0.32586824893951416,0.25983062386512756,0.44245919585227966,0.30111926794052124,0.22659391164779663,0.36182254552841187,0.24156853556632996,0.207483172416687,0.28560417890548706,0.31091248989105225
and,0.4954058527946472,0.2671266496181488,0.48971283435821533,0.41766801476478577,0.3359341621398926,0.4954058527946472,0.5171257257461548,0.281191349029541,0.26999253034591675,0.6633074283599854,0.3739250600337982,0.27333492040634155,0.34921059012413025,0.3223188817501068,0.48971283435821533,0.28053027391433716,0.33647966384887695,0.38395699858665466,0.3070235550403595,0.2984027564525604,0.2506658732891083,0.20544172823429108
that,0.435920387506485,0.2761181890964508,0.5436353087425232,0.6036020517349243,0.37593913078308105,0.435920387506485,0.5473989248275757,0.2259238362312317,0.3369195759296417,0.4137537479400635,0.47537946701049805,0.4460006356239319,0.5895259380340576,0.46464914083480835,0.5436353087425232,0.26559850573539734,0.557814359664917,0.4869440197944641,0.3115869462490082,0.46111494302749634,0.2826407253742218,0.32716336846351624
half,0.25644969940185547,0.09930066019296646,0.21248666942119598,0.18918320536613464,0.16983868181705475,0.25644969940185547,0.3189295828342438,0.2034376710653305,0.3251017928123474,0.26690807938575745,0.29977813363075256,0.15721888840198517,0.17423899471759796,0.13883629441261292,0.21248666942119598,0.178769052028656,0.19052551686763763,0.31262141466140747,0.13287490606307983,0.254218727350235,0.30510666966438293,0.07471233606338501
of,0.5696388483047485,0.31287699937820435,0.41548454761505127,0.33904364705085754,0.4190242290496826,0.5696388483047485,0.733189046382904,0.20362378656864166,0.31046009063720703,0.4946078956127167,0.5052502155303955,0.27674683928489685,0.3353942930698395,0.24285943806171417,0.41548454761505127,0.33640721440315247,0.2480744868516922,0.2671096920967102,0.23114095628261566,0.38460010290145874,0.2578314542770386,0.1826142966747284
the,0.6662389636039734,0.3284194767475128,0.535392165184021,0.4248143136501312,0.4028765559196472,0.6662389636039734,1.0,0.31754136085510254,0.2747727334499359,0.4933079481124878,0.5829201340675354,0.3487054407596588,0.4133751392364502,0.2594960331916809,0.535392165184021,0.2843348979949951,0.33890387415885925,0.35023224353790283,0.2699695825576782,0.470844566822052,0.3609684407711029,0.22068053483963013
world,0.3038199245929718,0.14593058824539185,0.26213452219963074,0.2187124341726303,0.2542646527290344,0.3038199245929718,0.33604270219802856,0.1678403615951538,0.21738794445991516,0.26091980934143066,0.22239887714385986,0.23807911574840546,0.22606314718723297,0.18992972373962402,0.26213452219963074,0.20941905677318573,0.25969967246055603,0.19682428240776062,0.2813257575035095,0.16811732947826385,0.25931429862976074,0.17579582333564758
's,-0.037580832839012146,-0.07080218195915222,0.03782717138528824,0.025217169895768166,0.03146931901574135,-0.037580832839012146,-0.01540423184633255,0.04869917780160904,0.06120847910642624,-0.0016132977325469255,0.04866964742541313,-0.016232607886195183,0.036968596279621124,-0.007236657664179802,0.03782717138528824,0.10761016607284546,-0.026164190843701363,0.06731651723384857,0.11903500556945801,0.021750088781118393,-0.04087831452488899,-0.023395681753754616
wealth,0.1835664063692093,0.19664262235164642,0.30562296509742737,0.2205534279346466,0.27755406498908997,0.1835664063692093,0.24999672174453735,0.10033880174160004,0.3296797573566437,0.22482609748840332,0.20101723074913025,0.242308109998703,0.2968173027038574,0.15722724795341492,0.30562296509742737,0.3292884826660156,0.22943173348903656,0.26980164647102356,0.47207462787628174,0.20716790854930878,0.12092018872499466,0.1624586433172226
is,0.5394441485404968,0.19403748214244843,0.42745086550712585,0.4819129705429077,0.4096149802207947,0.5394441485404968,0.5823672413825989,0.17102722823619843,0.27802830934524536,0.4691906273365021,0.658733606338501,0.35233089327812195,0.33626067638397217,0.25332385301589966,0.42745086550712585,0.24839045107364655,0.22544461488723755,0.3156087100505829,0.19318200647830963,0.2954041659832001,0.2402215600013733,0.22961433231830597
now,0.3619694113731384,0.19131697714328766,0.3925153911113739,0.30492115020751953,0.263723760843277,0.3619694113731384,0.38266420364379883,0.1738501787185669,0.15058480203151703,0.43216821551322937,0.3046339154243469,0.1384158879518509,0.3339189291000366,0.26349693536758423,0.3925153911113739,0.28887951374053955,0.2802366018295288,0.32794100046157837,0.22561617195606232,0.18053746223449707,0.1497349739074707,0.29641881585121155
in,1.0,0.24184700846672058,0.45010748505592346,0.3481820821762085,0.28591203689575195,1.0,0.6662389636039734,0.2235720455646515,0.242107093334198,0.5201468467712402,0.539380669593811,0.23876774311065674,0.30461156368255615,0.2129468470811844,0.45010748505592346,0.2004040777683258,0.2601168751716614,0.2725222110748291,0.2393328845500946,0.30816060304641724,0.3359307050704956,0.20430970191955566
the,0.6662389636039734,0.3284194767475128,0.535392165184021,0.4248143136501312,0.4028765559196472,0.6662389636039734,1.0,0.31754136085510254,0.2747727334499359,0.4933079481124878,0.5829201340675354,0.3487054407596588,0.4133751392364502,0.2594960331916809,0.535392165184021,0.2843348979949951,0.33890387415885925,0.35023224353790283,0.2699695825576782,0.470844566822052,0.3609684407711029,0.22068053483963013
hands,0.18708239495754242,0.18545162677764893,0.23782917857170105,0.2627025544643402,0.15643972158432007,0.18708239495754242,0.27627843618392944,0.18349578976631165,0.21912601590156555,0.2761915624141693,0.22827254235744476,0.303890198469162,0.292936772108078,0.27670058608055115,0.23782917857170105,0.147151380777359,0.25881922245025635,0.20649386942386627,0.2257312536239624,0.24323667585849762,0.19046062231063843,0.18784376978874207
of,0.5696388483047485,0.31287699937820435,0.41548454761505127,0.33904364705085754,0.4190242290496826,0.5696388483047485,0.733189046382904,0.20362378656864166,0.31046009063720703,0.4946078956127167,0.5052502155303955,0.27674683928489685,0.3353942930698395,0.24285943806171417,0.41548454761505127,0.33640721440315247,0.2480744868516922,0.2671096920967102,0.23114095628261566,0.38460010290145874,0.2578314542770386,0.1826142966747284
those,0.3419301211833954,0.2750853896141052,0.47350940108299255,0.4287525415420532,0.31510454416275024,0.3419301211833954,0.42861196398735046,0.21393772959709167,0.37873607873916626,0.39574649930000305,0.24251152575016022,0.373824805021286,0.41456153988838196,0.4415208697319031,0.47350940108299255,0.27952462434768677,0.3717906177043915,0.42796790599823,0.23542554676532745,0.3422519564628601,0.19752581417560577,0.3328189253807068
in,1.0,0.24184700846672058,0.45010748505592346,0.3481820821762085,0.28591203689575195,1.0,0.6662389636039734,0.2235720455646515,0.242107093334198,0.5201468467712402,0.539380669593811,0.23876774311065674,0.30461156368255615,0.2129468470811844,0.45010748505592346,0.2004040777683258,0.2601168751716614,0.2725222110748291,0.2393328845500946,0.30816060304641724,0.3359307050704956,0.20430970191955566
the,0.6662389636039734,0.3284194767475128,0.535392165184021,0.4248143136501312,0.4028765559196472,0.6662389636039734,1.0,0.31754136085510254,0.2747727334499359,0.4933079481124878,0.5829201340675354,0.3487054407596588,0.4133751392364502,0.2594960331916809,0.535392165184021,0.2843348979949951,0.33890387415885925,0.35023224353790283,0.2699695825576782,0.470844566822052,0.3609684407711029,0.22068053483963013
top,0.2235720455646515,0.10553042590618134,0.20897358655929565,0.1727854162454605,0.14672768115997314,0.2235720455646515,0.31754136085510254,1.0000001192092896,0.258937269449234,0.2270241379737854,0.2422690987586975,0.13599736988544464,0.18094788491725922,0.21515925228595734,0.20897358655929565,0.22930534183979034,0.18546171486377716,0.14334632456302643,0.11599889397621155,0.2918969392776489,0.21013402938842773,0.17265194654464722
percentile,0.242107093334198,0.17094826698303223,0.2740657329559326,0.2723258137702942,0.2723667323589325,0.242107093334198,0.2747727334499359,0.258937269449234,1.0,0.22661234438419342,0.2444394826889038,0.3693705201148987,0.259340763092041,0.28582635521888733,0.2740657329559326,0.29399484395980835,0.26297298073768616,0.34461870789527893,0.25687527656555176,0.291942298412323,0.17152510583400726,0.22970841825008392
",",0.5201468467712402,0.22478096187114716,0.44245919585227966,0.39254459738731384,0.32932984828948975,0.5201468467712402,0.4933079481124878,0.2270241379737854,0.22661234438419342,1.0000001192092896,0.427140474319458,0.2255365252494812,0.32586824893951416,0.25983062386512756,0.44245919585227966,0.30111926794052124,0.22659391164779663,0.36182254552841187,0.24156853556632996,0.207483172416687,0.28560417890548706,0.31091248989105225
whose,0.23496666550636292,0.1996045559644699,0.320825457572937,0.26299139857292175,0.37279629707336426,0.23496666550636292,0.38253846764564514,0.11849736422300339,0.21583636105060577,0.25601375102996826,0.3225097060203552,0.25264716148376465,0.2750743329524994,0.14617572724819183,0.320825457572937,0.1999252736568451,0.2626471519470215,0.23060178756713867,0.1642528474330902,0.28429529070854187,0.17429250478744507,0.16990536451339722
assets,0.15452972054481506,0.1841011941432953,0.24771450459957123,0.20956455171108246,0.20569807291030884,0.15452972054481506,0.19560842216014862,0.08002651482820511,0.34241172671318054,0.21706408262252808,0.1838044673204422,0.24889816343784332,0.2405371516942978,0.15917465090751648,0.24771450459957123,0.2909541130065918,0.19453881680965424,0.21640928089618683,0.46637043356895447,0.21439598500728607,0.20213310420513153,0.1990663707256317
each,0.30816060304641724,0.2354213148355484,0.3941934108734131,0.3907950520515442,0.15011118352413177,0.30816060304641724,0.470844566822052,0.2918969392776489,0.291942298412323,0.207483172416687,0.434999018907547,0.3282594084739685,0.36680325865745544,0.3613673746585846,0.3941934108734131,0.19898441433906555,0.4183253347873688,0.24609963595867157,0.24858719110488892,1.0,0.286208838224411,0.21173812448978424
exceed,0.17460723221302032,0.18461814522743225,0.2527538537979126,0.3266966938972473,0.281413733959198,0.17460723221302032,0.23819206655025482,0.19795821607112885,0.40142661333084106,0.20303821563720703,0.19884590804576874,0.17540912330150604,0.33202794194221497,0.35378187894821167,0.2527538537979126,0.32457590103149414,0.2332100123167038,0.30248594284057617,0.23925425112247467,0.27211272716522217,0.25490549206733704,0.13049276173114777
$,0.21616753935813904,0.08785215765237808,0.22282108664512634,0.2080300748348236,0.10164099186658859,0.21616753935813904,0.23367542028427124,0.1587599515914917,0.3195575773715973,0.21166811883449554,0.22939236462116241,0.1766003668308258,0.25027239322662354,0.17409247159957886,0.22282108664512634,0.2783348262310028,0.18718640506267548,0.205519899725914,0.49513715505599976,0.2658190429210663,0.30956965684890747,0.2786129117012024
"759,900",0.07801800966262817,-0.04478778690099716,-0.04750851169228554,-0.034285768866539,0.1051257774233818,0.07801800966262817,0.05960950627923012,-0.01784541644155979,0.008280059322714806,0.059541355818510056,0.0033630167599767447,0.0018915720283985138,-0.06770843267440796,-0.1334187388420105,-0.04750851169228554,0.09367617964744568,-0.14328351616859436,-0.05583183467388153,0.06585244834423065,-0.07059203833341599,0.08551405370235443,-0.01938154734671116
.,0.5591574311256409,0.20712141692638397,0.4645031690597534,0.4383580684661865,0.29356086254119873,0.5591574311256409,0.5934505462646484,0.3064132034778595,0.2710314691066742,0.6812511086463928,0.50484299659729,0.29091694951057434,0.35067233443260193,0.26852357387542725,0.4645031690597534,0.33585304021835327,0.3287222981452942,0.3374604284763336,0.2570818066596985,0.31204065680503845,0.32538118958473206,0.4130953550338745
