,aside,from,firebox,",",what,is,another,name,for,the,space,in,which,combustible,material,is,burned,in,the,engine,?
can,0.2439030408859253,0.2516351342201233,0.2927464246749878,0.3139454126358032,0.34502777457237244,0.44256699085235596,0.3920363187789917,0.1310177892446518,0.35690054297447205,0.312528520822525,0.2952559292316437,0.26527702808380127,0.41132649779319763,0.41165655851364136,0.32758253812789917,0.44256699085235596,0.13021205365657806,0.26527702808380127,0.312528520822525,0.1814189851284027,0.3226337134838104
be,0.26489725708961487,0.3107333183288574,0.2393580973148346,0.39254459738731384,0.3929833769798279,0.4819129705429077,0.42243969440460205,0.19639723002910614,0.3801851272583008,0.4248143136501312,0.21281394362449646,0.3481820821762085,0.476310670375824,0.36021140217781067,0.391874760389328,0.4819129705429077,0.20243437588214874,0.3481820821762085,0.4248143136501312,0.19078890979290009,0.3324260413646698
derived,0.22573347389698029,0.315938800573349,0.08052947372198105,0.19508518278598785,0.20143714547157288,0.2666328251361847,0.24872951209545135,0.3756186068058014,0.20121073722839355,0.26961472630500793,0.06470102816820145,0.17734654247760773,0.3389825224876404,0.27753758430480957,0.18911975622177124,0.2666328251361847,0.1606556475162506,0.17734654247760773,0.26961472630500793,0.19445368647575378,0.1241099163889885
from,0.21665728092193604,1.0,0.16127558052539825,0.39760664105415344,0.2737620174884796,0.27355384826660156,0.31349602341651917,0.2635002136230469,0.314039945602417,0.40150508284568787,0.14363344013690948,0.4274188280105591,0.38755592703819275,0.23531702160835266,0.2935051918029785,0.27355384826660156,0.18541522324085236,0.4274188280105591,0.40150508284568787,0.20623253285884857,0.19969791173934937
various,0.27609044313430786,0.27862754464149475,0.1651080697774887,0.30093157291412354,0.26045072078704834,0.13601526618003845,0.1995958536863327,0.09817635267972946,0.3578505516052246,0.3235042691230774,0.12711991369724274,0.266343355178833,0.42230772972106934,0.229118213057518,0.30187520384788513,0.13601526618003845,0.06940630078315735,0.266343355178833,0.3235042691230774,0.10065709799528122,0.12823495268821716
sources,0.1921791136264801,0.27031445503234863,0.16166168451309204,0.3490506112575531,0.30212491750717163,0.2594712972640991,0.20619390904903412,0.1907683163881302,0.2483232617378235,0.27209216356277466,0.10216228663921356,0.23531174659729004,0.2549097537994385,0.2587440609931946,0.4004165530204773,0.2594712972640991,0.1467246115207672,0.23531174659729004,0.27209216356277466,0.22047059237957,0.2886999845504761
",",0.2501535415649414,0.39760664105415344,0.1788291037082672,1.0000001192092896,0.3087472915649414,0.4691906273365021,0.3283841907978058,0.28145334124565125,0.4464869201183319,0.4933079481124878,0.2285580337047577,0.5201468467712402,0.3658004403114319,0.21899035573005676,0.2189585268497467,0.4691906273365021,0.23157525062561035,0.5201468467712402,0.4933079481124878,0.19789794087409973,0.31091248989105225
most,0.23420362174510956,0.28580769896507263,0.14573246240615845,0.3636029064655304,0.3219912350177765,0.41165053844451904,0.3596593141555786,0.19063733518123627,0.3906237483024597,0.47635307908058167,0.11876187473535538,0.41416558623313904,0.4637843072414398,0.27719515562057495,0.18791352212429047,0.41165053844451904,0.13670781254768372,0.41416558623313904,0.47635307908058167,0.19863130152225494,0.2107497900724411
commonly,0.17136920988559723,0.18040411174297333,0.09700562059879303,0.27548834681510925,0.18122613430023193,0.3994327187538147,0.1538240760564804,0.27168622612953186,0.27418190240859985,0.2974449694156647,0.10354386270046234,0.2769457697868347,0.3553910553455353,0.3175945281982422,0.1687920093536377,0.3994327187538147,0.08821921795606613,0.2769457697868347,0.2974449694156647,0.12566101551055908,0.13546277582645416
from,0.21665728092193604,1.0,0.16127558052539825,0.39760664105415344,0.2737620174884796,0.27355384826660156,0.31349602341651917,0.2635002136230469,0.314039945602417,0.40150508284568787,0.14363344013690948,0.4274188280105591,0.38755592703819275,0.23531702160835266,0.2935051918029785,0.27355384826660156,0.18541522324085236,0.4274188280105591,0.40150508284568787,0.20623253285884857,0.19969791173934937
burning,0.13184650242328644,0.23683588206768036,0.45426425337791443,0.2103968858718872,0.21885274350643158,0.1743689775466919,0.24355448782444,0.055679935961961746,0.18434680998325348,0.2821531891822815,0.16323523223400116,0.25352632999420166,0.32540735602378845,0.45628291368484497,0.2714539170265198,0.1743689775466919,0.6773706674575806,0.25352632999420166,0.2821531891822815,0.2775637209415436,0.18033187091350555
combustible,0.17166897654533386,0.23531702160835266,0.4784039556980133,0.21899035573005676,0.2506256699562073,0.28590404987335205,0.2914479672908783,0.15495026111602783,0.24920950829982758,0.21786433458328247,0.23773835599422455,0.2111574411392212,0.35461440682411194,1.0,0.4236437976360321,0.28590404987335205,0.3814232647418976,0.2111574411392212,0.21786433458328247,0.5574678182601929,0.24960510432720184
materials,0.21223369240760803,0.2295190840959549,0.30709922313690186,0.20380693674087524,0.21012352406978607,0.2010483592748642,0.22662410140037537,0.05695958435535431,0.2799314558506012,0.22837378084659576,0.23855584859848022,0.2393922507762909,0.3462520241737366,0.4451654255390167,0.8167283535003662,0.2010483592748642,0.22673457860946655,0.2393922507762909,0.22837378084659576,0.20951850712299347,0.1301651895046234
with,0.34848752617836,0.26272761821746826,0.23730693757534027,0.4120737314224243,0.2464839518070221,0.3250955045223236,0.359900563955307,0.17897967994213104,0.39140474796295166,0.4223487675189972,0.1992894560098648,0.4080928862094879,0.46403205394744873,0.27386268973350525,0.22314715385437012,0.3250955045223236,0.15372620522975922,0.4080928862094879,0.4223487675189972,0.1990211457014084,0.2433311939239502
an,0.21501599252223969,0.20876385271549225,0.20694531500339508,0.3581022024154663,0.2821882665157318,0.4654068350791931,0.47266486287117004,0.22033736109733582,0.3236706852912903,0.4207492768764496,0.19467206299304962,0.2605783939361572,0.3611921966075897,0.27257803082466125,0.2454252392053604,0.4654068350791931,0.17022071778774261,0.2605783939361572,0.4207492768764496,0.18337401747703552,0.19793890416622162
appropriate,0.1870872527360916,0.11151996999979019,0.24552315473556519,0.22938977181911469,0.29508692026138306,0.2246846705675125,0.2403251826763153,0.15716128051280975,0.2875204086303711,0.27732113003730774,0.17489829659461975,0.16018737852573395,0.24294187128543854,0.2530660927295685,0.29819455742836,0.2246846705675125,0.09227609634399414,0.16018737852573395,0.27732113003730774,0.14079169929027557,0.2732597291469574
supply,0.19055917859077454,0.21366941928863525,0.29659685492515564,0.24017441272735596,0.20549191534519196,0.23221483826637268,0.23941664397716522,0.11589755117893219,0.2697718143463135,0.31942567229270935,0.09109336882829666,0.21402505040168762,0.33623191714286804,0.34939998388290405,0.2636883556842804,0.23221483826637268,0.29541677236557007,0.21402505040168762,0.31942567229270935,0.27593082189559937,0.14298182725906372
of,0.257830947637558,0.4249346852302551,0.157428577542305,0.4946078956127167,0.33290785551071167,0.4854315221309662,0.38147079944610596,0.24075818061828613,0.4185989499092102,0.733189046382904,0.21300287544727325,0.5696388483047485,0.5011631846427917,0.22582003474235535,0.27520954608917236,0.4854315221309662,0.22024062275886536,0.5696388483047485,0.733189046382904,0.17095594108104706,0.1826142966747284
air,0.1433722972869873,0.20934231579303741,0.3001275658607483,0.24731357395648956,0.10361403971910477,0.2280944287776947,0.1586846560239792,0.06703422218561172,0.15818573534488678,0.2877824306488037,0.25430208444595337,0.22172939777374268,0.23809513449668884,0.3548647463321686,0.2617618143558502,0.2280944287776947,0.21632766723632812,0.22172939777374268,0.2877824306488037,0.26851674914360046,0.1491677612066269
in,0.2715734839439392,0.4274188280105591,0.18139563500881195,0.5201468467712402,0.30808621644973755,0.5394441485404968,0.3397690951824188,0.2459065467119217,0.4322226941585541,0.6662389636039734,0.17648501694202423,1.0,0.4840516746044159,0.2111574411392212,0.20527449250221252,0.5394441485404968,0.2707434296607971,1.0,0.6662389636039734,0.18885408341884613,0.20430970191955566
a,0.3305223286151886,0.322764128446579,0.299643337726593,0.427140474319458,0.3320399522781372,0.658733606338501,0.6191956996917725,0.26421117782592773,0.44038116931915283,0.5829201340675354,0.20296213030815125,0.539380669593811,0.56894451379776,0.30475491285324097,0.28408434987068176,0.658733606338501,0.18985134363174438,0.539380669593811,0.5829201340675354,0.24768835306167603,0.23916715383529663
closed,0.20532339811325073,0.16775579750537872,0.19849973917007446,0.2763722538948059,0.1689339131116867,0.15169702470302582,0.19514818489551544,0.10723565518856049,0.17350733280181885,0.2359541952610016,0.17452724277973175,0.21606552600860596,0.23850038647651672,0.2076559066772461,0.19139796495437622,0.15169702470302582,0.27401745319366455,0.21606552600860596,0.2359541952610016,0.1379982829093933,0.15595348179340363
space,0.15861599147319794,0.14363344013690948,0.28073301911354065,0.2285580337047577,0.20525942742824554,0.18578536808490753,0.2559306025505066,0.10096189379692078,0.24232043325901031,0.24495907127857208,1.0000001192092896,0.17648501694202423,0.2025344967842102,0.23773835599422455,0.250968337059021,0.18578536808490753,0.14616668224334717,0.17648501694202423,0.24495907127857208,0.15408280491828918,0.1885536164045334
(,0.10584451258182526,0.25806233286857605,0.1400475949048996,0.6363511681556702,0.2411840260028839,0.35393038392066956,0.2500171959400177,0.2706909477710724,0.3357032239437103,0.33289089798927307,0.23673366010189056,0.3087427020072937,0.2589828372001648,0.17928361892700195,0.1441175639629364,0.35393038392066956,0.13924720883369446,0.3087427020072937,0.33289089798927307,0.11642640084028244,0.40561532974243164
called,0.18565276265144348,0.2703215777873993,0.17040826380252838,0.26549121737480164,0.3235960602760315,0.430266410112381,0.4362754225730896,0.30947911739349365,0.29870352149009705,0.489897221326828,0.14801733195781708,0.40847352147102356,0.5573342442512512,0.33631598949432373,0.18161438405513763,0.430266410112381,0.2600012719631195,0.40847352147102356,0.489897221326828,0.1479010432958603,0.18963319063186646
variously,0.3084554672241211,0.2620474100112915,0.14913013577461243,0.29199784994125366,0.28366997838020325,0.19235555827617645,0.26407861709594727,0.1309133619070053,0.3033701181411743,0.27876922488212585,0.10314144939184189,0.2344929724931717,0.40851250290870667,0.19664952158927917,0.27043581008911133,0.19235555827617645,0.14530226588249207,0.2344929724931717,0.27876922488212585,0.12172287702560425,0.18915246427059174
combustion,0.14363089203834534,0.24656102061271667,0.44719311594963074,0.2079315334558487,0.2678600549697876,0.27011600136756897,0.31858229637145996,0.16694597899913788,0.23782002925872803,0.2447446882724762,0.2492857575416565,0.2270977944135666,0.3601171672344208,0.8735705614089966,0.3573180139064789,0.27011600136756897,0.35649752616882324,0.2270977944135666,0.2447446882724762,0.6045117974281311,0.2177530825138092
chamber,0.10775011777877808,0.18495234847068787,0.24885043501853943,0.211589053273201,0.1224752739071846,0.18098223209381104,0.19596052169799805,0.1514294147491455,0.2533634305000305,0.2594704031944275,0.15012338757514954,0.18419700860977173,0.26306310296058655,0.28466227650642395,0.14811119437217712,0.18098223209381104,0.21107709407806396,0.18419700860977173,0.2594704031944275,0.1944495588541031,0.04307165369391441
",",0.2501535415649414,0.39760664105415344,0.1788291037082672,1.0000001192092896,0.3087472915649414,0.4691906273365021,0.3283841907978058,0.28145334124565125,0.4464869201183319,0.4933079481124878,0.2285580337047577,0.5201468467712402,0.3658004403114319,0.21899035573005676,0.2189585268497467,0.4691906273365021,0.23157525062561035,0.5201468467712402,0.4933079481124878,0.19789794087409973,0.31091248989105225
firebox,0.23313504457473755,0.16127558052539825,0.9999998807907104,0.1788291037082672,0.25533050298690796,0.17133381962776184,0.28579941391944885,0.10880159586668015,0.19733665883541107,0.2672300338745117,0.28073301911354065,0.18139563500881195,0.32044342160224915,0.4784039556980133,0.2949039041996002,0.17133381962776184,0.39952826499938965,0.18139563500881195,0.2672300338745117,0.39877328276634216,0.23833276331424713
),0.13236497342586517,0.2672361731529236,0.152199849486351,0.63033527135849,0.26259949803352356,0.37732169032096863,0.2743632197380066,0.2638341188430786,0.3639558255672455,0.3456730246543884,0.24192531406879425,0.3326910734176636,0.2758678197860718,0.18766433000564575,0.14725950360298157,0.37732169032096863,0.1543184220790863,0.3326910734176636,0.3456730246543884,0.12827058136463165,0.42300865054130554
.,0.27241116762161255,0.41536515951156616,0.235902801156044,0.6812511086463928,0.3567904531955719,0.4569662809371948,0.3817248046398163,0.24737101793289185,0.4726039469242096,0.5934505462646484,0.2385488897562027,0.5591574311256409,0.45942068099975586,0.2584845721721649,0.24824832379817963,0.4569662809371948,0.2547749876976013,0.5591574311256409,0.5934505462646484,0.21814921498298645,0.4130953550338745
