,what,was,the,name,for,the,new,radio,concept,designed,by,allen,shaw,?
selection,0.23410139977931976,0.18640951812267303,0.26173123717308044,0.12445427477359772,0.3537464737892151,0.26173123717308044,0.20335742831230164,0.1347004771232605,0.34848397970199585,0.19720490276813507,0.27323415875434875,0.198658287525177,0.14191314578056335,0.24161170423030853
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,0.4185989499092102,0.733189046382904,0.343457967042923,0.16079017519950867,0.24082158505916595,0.2000347077846527,0.3646814823150635,0.2070135772228241,0.1597084403038025,0.1826142966747284
music,0.23070453107357025,0.2583621144294739,0.2714049816131592,0.15871495008468628,0.2626277506351471,0.2714049816131592,0.23714691400527954,0.31589677929878235,0.22370073199272156,0.20315700769424438,0.28659453988075256,0.22257079184055328,0.2806510329246521,0.18264494836330414
genres,0.20974573493003845,0.14354820549488068,0.14647260308265686,0.1288524866104126,0.24018695950508118,0.14647260308265686,0.132951557636261,0.21992146968841553,0.278136670589447,0.15271875262260437,0.22084484994411469,0.15565359592437744,0.12490309029817581,0.18864546716213226
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4464869201183319,0.4933079481124878,0.36073189973831177,0.25251123309135437,0.20029692351818085,0.201692596077919,0.3680937886238098,0.29199737310409546,0.3225931227207184,0.31091248989105225
was,0.22111038863658905,1.0000001192092896,0.48711544275283813,0.2646567225456238,0.3863949179649353,0.48711544275283813,0.2748313844203949,0.20381812751293182,0.2765439450740814,0.28384989500045776,0.4752357602119446,0.29159271717071533,0.21960417926311493,0.18412111699581146
launched,0.1668553501367569,0.28489428758621216,0.2547066807746887,0.14127685129642487,0.19341714680194855,0.2547066807746887,0.2090310901403427,0.2416798174381256,0.15499216318130493,0.25814977288246155,0.2140791118144989,0.12705430388450623,0.09398319572210312,0.1803835779428482
on,0.34226128458976746,0.3909217119216919,0.5107308030128479,0.17627742886543274,0.36199691891670227,0.5107308030128479,0.31106263399124146,0.2590620815753937,0.19591249525547028,0.2350989580154419,0.33887791633605957,0.23377355933189392,0.15995725989341736,0.2714994251728058
abc,0.1317344456911087,0.21565799415111542,0.2068762183189392,0.1380753219127655,0.22510288655757904,0.2068762183189392,0.20663127303123474,0.35354745388031006,0.09359899908304214,0.07537854462862015,0.17600902915000916,0.2840750813484192,0.14885057508945465,0.19065172970294952
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,0.08507627248764038,-0.07241261005401611,-0.01540423184633255,-0.008355522528290749,0.13450658321380615,0.011523659341037273,0.026795532554388046,-0.010884488001465797,0.041040755808353424,0.050764650106430054,-0.023395681753754616
seven,0.15978287160396576,0.28194957971572876,0.28151169419288635,0.10553528368473053,0.22466500103473663,0.28151169419288635,0.13715340197086334,0.14990685880184174,0.13964657485485077,0.11559620499610901,0.2072337567806244,0.14029760658740997,0.1149943545460701,0.1732930988073349
owned-and-operated,0.20694781839847565,0.31032291054725647,0.27652397751808167,0.23283764719963074,0.28072279691696167,0.27652397751808167,0.23980720341205597,0.2352210134267807,0.21363452076911926,0.30783864855766296,0.2945617139339447,0.17921574413776398,0.20337335765361786,0.2376745194196701
fm,0.12007185071706772,0.14100852608680725,0.1839628368616104,0.06608849763870239,0.16451558470726013,0.1839628368616104,0.13731664419174194,0.5416761040687561,0.04967644438147545,0.07258640974760056,0.09238013625144958,0.08928574621677399,0.14068397879600525,0.1004299446940422
stations,0.1621520221233368,0.15012863278388977,0.24762700498104095,0.10590764880180359,0.236822247505188,0.24762700498104095,0.1508234143257141,0.47360363602638245,0.15859052538871765,0.15724779665470123,0.20435920357704163,0.13298973441123962,0.14451555907726288,0.13192185759544373
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.2459065467119217,0.4322226941585541,0.6662389636039734,0.3758552670478821,0.22625693678855896,0.21857000887393951,0.22657902538776398,0.370934396982193,0.2125987708568573,0.230377659201622,0.20430970191955566
late,0.1576872020959854,0.4393066465854645,0.31481194496154785,0.19757506251335144,0.2018979787826538,0.31481194496154785,0.24998606741428375,0.20767667889595032,0.16677746176719666,0.15258526802062988,0.2580295205116272,0.28624677658081055,0.1348537653684616,0.11339222639799118
november,0.23963461816310883,0.4240739941596985,0.25734350085258484,0.1404401957988739,0.276843786239624,0.25734350085258484,0.2514415979385376,0.21099615097045898,0.1367083489894867,0.18077456951141357,0.2035805881023407,0.17444925010204315,0.19983036816120148,0.3159552216529846
1968,-0.07854823768138885,0.07066072523593903,0.07431387901306152,0.00851365365087986,0.04250431805849075,0.07431387901306152,0.039671462029218674,0.04859283193945885,0.013616141863167286,0.13131357729434967,-0.010274567641317844,0.0462479330599308,-0.023286843672394753,-0.08543776720762253
;,0.10986888408660889,0.0754367932677269,0.09152708947658539,0.01776505447924137,0.0293948445469141,0.09152708947658539,0.021862374618649483,-0.013675804249942303,0.06170869246125221,0.06488329917192459,0.10469875484704971,0.02736024372279644,0.08799070119857788,0.10349778085947037
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.4739971458911896,1.0,0.3845241069793701,0.23511973023414612,0.2355310022830963,0.2559613883495331,0.4408751428127289,0.23034030199050903,0.22009336948394775,0.22068053483963013
concept,0.28724339604377747,0.2765439450740814,0.2355310022830963,0.15315236151218414,0.24192313849925995,0.2355310022830963,0.18278713524341583,0.08471842855215073,0.9999998807907104,0.26147985458374023,0.28219208121299744,0.11370009183883667,0.05412818118929863,0.17160645127296448
replaced,0.12975038588047028,0.34946855902671814,0.2645455598831177,0.2566506862640381,0.1929672509431839,0.2645455598831177,0.19021332263946533,0.1244395449757576,0.19165989756584167,0.31809762120246887,0.31910058856010437,0.22924543917179108,0.06591969728469849,0.14945141971111298
nearly,0.21304303407669067,0.2735367715358734,0.3409946858882904,0.09152227640151978,0.3204576373100281,0.3409946858882904,0.24329018592834473,0.1672765463590622,0.1350969523191452,0.15715347230434418,0.2504696547985077,0.1290864497423172,0.18713806569576263,0.11670064926147461
all,0.41981086134910583,0.23179835081100464,0.4860881567001343,0.18820150196552277,0.41144001483917236,0.4860881567001343,0.29927533864974976,0.16503389179706573,0.20769019424915314,0.14341378211975098,0.2944089472293854,0.19681750237941742,0.18161161243915558,0.29575422406196594
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,0.4185989499092102,0.733189046382904,0.343457967042923,0.16079017519950867,0.24082158505916595,0.2000347077846527,0.3646814823150635,0.2070135772228241,0.1597084403038025,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.4739971458911896,1.0,0.3845241069793701,0.23511973023414612,0.2355310022830963,0.2559613883495331,0.4408751428127289,0.23034030199050903,0.22009336948394775,0.22068053483963013
programming,0.22725710272789001,0.15892314910888672,0.17869283258914948,0.146378755569458,0.24722188711166382,0.17869283258914948,0.16611634194850922,0.28530606627464294,0.290572851896286,0.274482786655426,0.19613991677761078,0.18279458582401276,0.13030266761779785,0.22249025106430054
provided,0.2206064909696579,0.2404836267232895,0.304488867521286,0.14322355389595032,0.38938868045806885,0.304488867521286,0.17052431404590607,0.2366243302822113,0.3106559216976166,0.26286014914512634,0.2935292720794678,0.12262765318155289,0.14102372527122498,0.16893617808818817
by,0.2455483376979828,0.4752357602119446,0.4408751428127289,0.25480157136917114,0.3248702883720398,0.4408751428127289,0.25394493341445923,0.1833777278661728,0.28219208121299744,0.29250532388687134,1.0000001192092896,0.2717472016811371,0.1979040801525116,0.17966607213020325
these,0.4164220690727234,0.19784674048423767,0.49086877703666687,0.14334434270858765,0.41566818952560425,0.49086877703666687,0.2851310074329376,0.17331711947917938,0.2202817052602768,0.24450145661830902,0.33332425355911255,0.12769386172294617,0.1625233143568039,0.2571668326854706
stations,0.1621520221233368,0.15012863278388977,0.24762700498104095,0.10590764880180359,0.236822247505188,0.24762700498104095,0.1508234143257141,0.47360363602638245,0.15859052538871765,0.15724779665470123,0.20435920357704163,0.13298973441123962,0.14451555907726288,0.13192185759544373
;,0.10986888408660889,0.0754367932677269,0.09152708947658539,0.01776505447924137,0.0293948445469141,0.09152708947658539,0.021862374618649483,-0.013675804249942303,0.06170869246125221,0.06488329917192459,0.10469875484704971,0.02736024372279644,0.08799070119857788,0.10349778085947037
however,0.4480680823326111,0.37327632308006287,0.49814513325691223,0.22817681729793549,0.44511833786964417,0.49814513325691223,0.27734124660491943,0.140458881855011,0.29022717475891113,0.2234320491552353,0.34889668226242065,0.1908603012561798,0.2299710065126419,0.2152075469493866
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4464869201183319,0.4933079481124878,0.36073189973831177,0.25251123309135437,0.20029692351818085,0.201692596077919,0.3680937886238098,0.29199737310409546,0.3225931227207184,0.31091248989105225
several,0.22446060180664062,0.25396689772605896,0.40559855103492737,0.18625035881996155,0.3891045153141022,0.40559855103492737,0.299900621175766,0.22989043593406677,0.18431809544563293,0.17461766302585602,0.3275541365146637,0.19884604215621948,0.171145498752594,0.15595775842666626
affiliates,0.13172908127307892,0.10774493962526321,0.1912562996149063,0.20261359214782715,0.21022890508174896,0.1912562996149063,0.1859038919210434,0.33257701992988586,0.09062080085277557,0.1244029700756073,0.11500819772481918,0.19009964168071747,0.12325765192508698,0.11092336475849152
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.2706909477710724,0.3357032239437103,0.33289089798927307,0.24608564376831055,0.22948305308818817,0.13642218708992004,0.1161717101931572,0.20696312189102173,0.2381545752286911,0.20901843905448914,0.40561532974243164
such,0.23989605903625488,0.12487147748470306,0.3575236201286316,0.14280109107494354,0.36098620295524597,0.3575236201286316,0.22539585828781128,0.18555699288845062,0.2812780737876892,0.23611031472682953,0.2736194431781769,0.1691993772983551,0.1635829359292984,0.17851735651493073
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.2851914167404175,0.44774648547172546,0.48381632566452026,0.24585270881652832,0.18667691946029663,0.26051822304725647,0.23383614420890808,0.3815547823905945,0.24582679569721222,0.18970616161823273,0.27043893933296204
kxyz,0.30940234661102295,0.15637366473674774,0.31123653054237366,0.30628684163093567,0.27447396516799927,0.31123653054237366,0.2593342363834381,0.2746759057044983,0.19531641900539398,0.16409975290298462,0.23613081872463226,0.2062821239233017,0.2205682396888733,0.3517550230026245
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.2638341188430786,0.3639558255672455,0.3456730246543884,0.253329336643219,0.21417279541492462,0.13767710328102112,0.08523888885974884,0.2151763141155243,0.22953498363494873,0.22212335467338562,0.42300865054130554
retained,0.13867077231407166,0.28949645161628723,0.2996930480003357,0.19161182641983032,0.231937974691391,0.2996930480003357,0.16855649650096893,0.06543446332216263,0.23677895963191986,0.19283795356750488,0.24140705168247223,0.11400838941335678,0.04248666763305664,0.0590956024825573
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.4739971458911896,1.0,0.3845241069793701,0.23511973023414612,0.2355310022830963,0.2559613883495331,0.4408751428127289,0.23034030199050903,0.22009336948394775,0.22068053483963013
majority,0.25967487692832947,0.17051540315151215,0.28757327795028687,0.1840766966342926,0.2237682044506073,0.28757327795028687,0.2115890234708786,0.17169904708862305,0.221775621175766,0.1093141958117485,0.21340490877628326,0.1761268973350525,0.0846090316772461,0.220119908452034
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,0.4185989499092102,0.733189046382904,0.343457967042923,0.16079017519950867,0.24082158505916595,0.2000347077846527,0.3646814823150635,0.2070135772228241,0.1597084403038025,0.1826142966747284
their,0.35142919421195984,0.2396296262741089,0.516537070274353,0.18092210590839386,0.3406745493412018,0.516537070274353,0.25697171688079834,0.180714949965477,0.214384987950325,0.2087193876504898,0.3242124021053314,0.16731710731983185,0.2234756350517273,0.1898253709077835
content,0.3614070415496826,0.15408921241760254,0.21174471080303192,0.14277303218841553,0.2708386182785034,0.21174471080303192,0.15262384712696075,0.21643590927124023,0.2440970093011856,0.16717179119586945,0.19067873060703278,0.08917495608329773,0.09728436172008514,0.37093979120254517
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.24737101793289185,0.4726039469242096,0.5934505462646484,0.35031336545944214,0.20650681853294373,0.17851535975933075,0.24422594904899597,0.3936232924461365,0.2736349403858185,0.24565677344799042,0.4130953550338745
