,between,what,times,does,good,morning,america,air,on,abc,?
(,0.23924681544303894,0.2411840260028839,0.19763468205928802,0.2728188931941986,0.2306004762649536,0.17230398952960968,0.20632019639015198,0.17194215953350067,0.28656116127967834,0.183883935213089,0.40561532974243164
whose,0.2107497602701187,0.22831642627716064,0.15715578198432922,0.2838347554206848,0.21694235503673553,0.01429867185652256,0.17430496215820312,0.10935608297586441,0.17062877118587494,0.0865180492401123,0.16990536451339722
weekend,0.14301197230815887,0.19973790645599365,0.19492638111114502,0.09271389991044998,0.24737347662448883,0.3698897957801819,0.2161843329668045,0.10199640691280365,0.31891369819641113,0.27004382014274597,0.29261621832847595
editions,0.1401309221982956,0.13101854920387268,0.29796668887138367,0.16273808479309082,0.17745135724544525,0.2214672863483429,0.19565078616142273,0.037494540214538574,0.2467733472585678,0.1690901219844818,0.24107886850833893
are,0.2766000032424927,0.29724663496017456,0.16137352585792542,0.3126322329044342,0.2658696472644806,0.12626075744628906,0.2022080272436142,0.1778942495584488,0.268924742937088,0.06184951588511467,0.24591213464736938
occasionally,0.22362712025642395,0.24931581318378448,0.26069894433021545,0.32308873534202576,0.1868700534105301,0.2103513479232788,0.21337197721004486,0.18555313348770142,0.3191118538379669,0.1570928692817688,0.13541953265666962
subject,0.14771030843257904,0.3828662037849426,0.15505093336105347,0.32884445786476135,0.2250523865222931,0.1139906495809555,0.12280425429344177,0.09752091020345688,0.2795393466949463,0.21579208970069885,0.33952999114990234
to,0.3639189600944519,0.455847829580307,0.32875269651412964,0.4391997456550598,0.30719634890556335,0.2066953182220459,0.2636699676513672,0.24103909730911255,0.41031414270401,0.1762417107820511,0.29463258385658264
abbreviation,0.13533204793930054,0.2138623297214508,0.10019475221633911,0.13432946801185608,0.07866962999105453,0.09855534881353378,0.11903958767652512,0.19817106425762177,0.11808478087186813,0.11024533212184906,0.16159872710704803
or,0.22536349296569824,0.33867141604423523,0.21247214078903198,0.4248845875263214,0.2551720440387726,0.10026701539754868,0.1619986891746521,0.23161770403385162,0.2897229492664337,0.10767780989408493,0.32389625906944275
preemption,0.2319127321243286,0.37471145391464233,0.11090188473463058,0.30708786845207214,0.29823368787765503,0.19257307052612305,0.19286136329174042,0.22587290406227112,0.26414254307746887,0.23812761902809143,0.36371421813964844
due,0.26288264989852905,0.15204688906669617,0.1784268468618393,0.20878952741622925,0.19454707205295563,0.09741590917110443,0.11846984922885895,0.15631511807441711,0.3553527891635895,0.13995635509490967,0.10954997688531876
to,0.3639189600944519,0.455847829580307,0.32875269651412964,0.4391997456550598,0.30719634890556335,0.2066953182220459,0.2636699676513672,0.24103909730911255,0.41031414270401,0.1762417107820511,0.29463258385658264
sports,0.125489741563797,0.13245077431201935,0.17488357424736023,0.1843414306640625,0.1898772120475769,0.1857048124074936,0.21852827072143555,0.2022356241941452,0.16391423344612122,0.20410163700580597,0.04557104781270027
telecasts,0.12703709304332733,0.20545171201229095,0.1628076136112213,0.1855057030916214,0.19073429703712463,0.24912843108177185,0.2126948982477188,0.22353941202163696,0.26318106055259705,0.39482560753822327,0.1425337940454483
overrunning,0.17771963775157928,0.2972787320613861,0.1936367303133011,0.2723728120326996,0.2504902780056,0.298737108707428,0.16146881878376007,0.2803194224834442,0.33782175183296204,0.21016104519367218,0.23810534179210663
into,0.30393290519714355,0.2180619090795517,0.16451820731163025,0.22312942147254944,0.1321711391210556,0.22324255108833313,0.16707547008991241,0.22211341559886932,0.30585673451423645,0.10410027205944061,0.15662476420402527
the,0.39067012071609497,0.42745697498321533,0.29093852639198303,0.35928019881248474,0.2735973596572876,0.23715223371982574,0.37090015411376953,0.2877824306488037,0.5107308030128479,0.2068762183189392,0.22068053483963013
program,0.14081673324108124,0.25047802925109863,0.10956475883722305,0.1997261941432953,0.2133571058511734,0.23087167739868164,0.17477057874202728,0.17275571823120117,0.23327119648456573,0.28949791193008423,0.1440187245607376
's,0.006096371449530125,0.02692362666130066,-0.048017483204603195,-0.02895052544772625,0.09279277920722961,-0.03390452638268471,0.04083184897899628,0.03575344383716583,0.0026888418942689896,0.06670809537172318,-0.023395681753754616
timeslot,0.3020262122154236,0.314701110124588,0.4906700551509857,0.23031103610992432,0.29705893993377686,0.41786691546440125,0.2615935504436493,0.25261449813842773,0.4357622265815735,0.3743515908718109,0.35402077436447144
),0.2502231299877167,0.26259949803352356,0.19210705161094666,0.2575884759426117,0.2438051402568817,0.16272437572479248,0.19718800485134125,0.18929895758628845,0.29937487840652466,0.18381085991859436,0.42300865054130554
",",0.27714940905570984,0.3087472915649414,0.2897866368293762,0.28617382049560547,0.3217065632343292,0.2763875424861908,0.253568559885025,0.24731357395648956,0.49057599902153015,0.2097204476594925,0.31091248989105225
the,0.39067012071609497,0.42745697498321533,0.29093852639198303,0.35928019881248474,0.2735973596572876,0.23715223371982574,0.37090015411376953,0.2877824306488037,0.5107308030128479,0.2068762183189392,0.22068053483963013
sunday,0.1945447474718094,0.2246854603290558,0.2990435063838959,0.12636183202266693,0.19257232546806335,0.4253961741924286,0.23313388228416443,0.20572595298290253,0.34206917881965637,0.29011502861976624,0.23753786087036133
political,0.20445281267166138,0.21846716105937958,0.12034924328327179,0.16916483640670776,0.19997529685497284,0.07143659889698029,0.13855646550655365,0.14654658734798431,0.2335650622844696,0.22125793993473053,0.17130474746227264
talk,0.15187513828277588,0.4448079466819763,0.21577855944633484,0.3509881794452667,0.37056735157966614,0.19369544088840485,0.21001823246479034,0.14210979640483856,0.2979150712490082,0.2639772891998291,0.6033820509910583
show,0.2101871371269226,0.29653704166412354,0.23458682000637054,0.19734367728233337,0.2837553024291992,0.2815828323364258,0.2167469561100006,0.17987287044525146,0.3708709180355072,0.4449407458305359,0.2520138621330261
this,0.29040461778640747,0.5489566326141357,0.2644273638725281,0.4166489243507385,0.4312455356121063,0.20552800595760345,0.3045381009578705,0.2279079556465149,0.4193967580795288,0.16107726097106934,0.3155723512172699
week,0.161514550447464,0.2483774870634079,0.29019415378570557,0.17134185135364532,0.2947255074977875,0.39117366075515747,0.15736961364746094,0.1819959282875061,0.3680826723575592,0.2554396390914917,0.25105318427085876
",",0.27714940905570984,0.3087472915649414,0.2897866368293762,0.28617382049560547,0.3217065632343292,0.2763875424861908,0.253568559885025,0.24731357395648956,0.49057599902153015,0.2097204476594925,0.31091248989105225
early,0.2502211034297943,0.2454567849636078,0.2584112882614136,0.14057663083076477,0.22020064294338226,0.3464265465736389,0.3355756998062134,0.13482095301151276,0.2426261156797409,0.17947594821453094,0.15272949635982513
morning,0.13596434891223907,0.24708515405654907,0.1844046711921692,0.16000695526599884,0.27647507190704346,1.0000001192092896,0.24307334423065186,0.24909240007400513,0.36716437339782715,0.3129312992095947,0.17971698939800262
news,0.10245431214570999,0.2584491968154907,0.2647671401500702,0.18741489946842194,0.2192314863204956,0.36139771342277527,0.1749466061592102,0.10977908223867416,0.25893932580947876,0.40620431303977966,0.1899169683456421
programs,0.15786494314670563,0.23178155720233917,0.17383693158626556,0.24545912444591522,0.2140263020992279,0.18200381100177765,0.17440806329250336,0.14100800454616547,0.28622785210609436,0.3454950749874115,0.16452431678771973
world,0.18019768595695496,0.21669597923755646,0.2811112701892853,0.15434256196022034,0.20986439287662506,0.17039336264133453,0.3505486249923706,0.1876201629638672,0.22789059579372406,0.16711202263832092,0.17579582333564758
news,0.10245431214570999,0.2584491968154907,0.2647671401500702,0.18741489946842194,0.2192314863204956,0.36139771342277527,0.1749466061592102,0.10977908223867416,0.25893932580947876,0.40620431303977966,0.1899169683456421
now,0.18453216552734375,0.4903225302696228,0.2719758152961731,0.2695499658584595,0.27959927916526794,0.21233582496643066,0.19836676120758057,0.09265697002410889,0.2978019714355469,0.16726352274417877,0.29641881585121155
and,0.40645647048950195,0.31309178471565247,0.2611900568008423,0.3461615741252899,0.3426591157913208,0.19828569889068604,0.2647855281829834,0.2508046329021454,0.4077630043029785,0.16453155875205994,0.20544172823429108
america,0.17870528995990753,0.2517423629760742,0.17448176443576813,0.13335242867469788,0.24779494106769562,0.24307334423065186,0.9999998807907104,0.16104435920715332,0.24962958693504333,0.24776576459407806,0.19333907961845398
this,0.29040461778640747,0.5489566326141357,0.2644273638725281,0.4166489243507385,0.4312455356121063,0.20552800595760345,0.3045381009578705,0.2279079556465149,0.4193967580795288,0.16107726097106934,0.3155723512172699
morning,0.13596434891223907,0.24708515405654907,0.1844046711921692,0.16000695526599884,0.27647507190704346,1.0000001192092896,0.24307334423065186,0.24909240007400513,0.36716437339782715,0.3129312992095947,0.17971698939800262
and,0.40645647048950195,0.31309178471565247,0.2611900568008423,0.3461615741252899,0.3426591157913208,0.19828569889068604,0.2647855281829834,0.2508046329021454,0.4077630043029785,0.16453155875205994,0.20544172823429108
the,0.39067012071609497,0.42745697498321533,0.29093852639198303,0.35928019881248474,0.2735973596572876,0.23715223371982574,0.37090015411376953,0.2877824306488037,0.5107308030128479,0.2068762183189392,0.22068053483963013
late,0.2539110779762268,0.1576872020959854,0.2189357578754425,0.10720925778150558,0.14518532156944275,0.40359926223754883,0.3036288619041443,0.13816989958286285,0.2571752071380615,0.21952039003372192,0.11339222639799118
night,0.16698585450649261,0.20251014828681946,0.17815175652503967,0.17079299688339233,0.23818761110305786,0.5385380983352661,0.22166010737419128,0.205492302775383,0.28230446577072144,0.21145369112491608,0.13794848322868347
newsmagazine,0.07525689899921417,0.1757844239473343,0.27863427996635437,0.11547821015119553,0.19278641045093536,0.3297859728336334,0.2307283878326416,0.16176627576351166,0.2535470724105835,0.3714853823184967,0.21971045434474945
nightline,0.15671244263648987,0.2340221107006073,0.17988182604312897,0.14917075634002686,0.29371848702430725,0.4307692050933838,0.27826935052871704,0.2808030843734741,0.2951802909374237,0.3773581087589264,0.18700595200061798
.,0.30295518040657043,0.3567904531955719,0.2891986668109894,0.3022993505001068,0.29664117097854614,0.2531995475292206,0.29180291295051575,0.2759295105934143,0.49257001280784607,0.2567209303379059,0.4130953550338745
