,by,what,other,name,was,the,gate,known,?
the,0.4408751428127289,0.42745697498321533,0.44152235984802246,0.3171212375164032,0.48711544275283813,1.0,0.23649795353412628,0.3624623417854309,0.22068053483963013
gate,0.16952279210090637,0.15973101556301117,0.09817135334014893,0.17643271386623383,0.2281380146741867,0.23649795353412628,1.0,0.19569680094718933,0.071437306702137
of,0.3646814823150635,0.33290785551071167,0.38583824038505554,0.24075818061828613,0.4069072902202606,0.733189046382904,0.15172944962978363,0.35814476013183594,0.1826142966747284
king,0.23436301946640015,0.18449601531028748,0.1073838546872139,0.22814035415649414,0.27377256751060486,0.25887003540992737,0.20174859464168549,0.22055108845233917,0.19130074977874756
hugo,0.2574933171272278,0.12195195257663727,0.13087525963783264,0.17224285006523132,0.24069054424762726,0.2635921835899353,0.09519142657518387,0.15558132529258728,0.15095652639865875
",",0.3680937886238098,0.3087472915649414,0.4446498453617096,0.28145334124565125,0.45456063747406006,0.4933079481124878,0.1897594928741455,0.3604377806186676,0.31091248989105225
was,0.4752357602119446,0.22111038863658905,0.14651623368263245,0.2646567225456238,1.0000001192092896,0.48711544275283813,0.2281380146741867,0.35203275084495544,0.18412111699581146
haunted,0.21681629121303558,0.29400697350502014,0.2356470823287964,0.12944550812244415,0.20134639739990234,0.26330000162124634,0.1936844140291214,0.2044471949338913,0.2309587150812149
by,1.0000001192092896,0.2455483376979828,0.3321913778781891,0.25480157136917114,0.4752357602119446,0.4408751428127289,0.16952279210090637,0.24461808800697327,0.17966607213020325
the,0.4408751428127289,0.42745697498321533,0.44152235984802246,0.3171212375164032,0.48711544275283813,1.0,0.23649795353412628,0.3624623417854309,0.22068053483963013
ghost,0.14974527060985565,0.18273010849952698,0.24123165011405945,0.1634274423122406,0.1382666826248169,0.20155884325504303,0.1485644280910492,0.18631313741207123,0.18401920795440674
of,0.3646814823150635,0.33290785551071167,0.38583824038505554,0.24075818061828613,0.4069072902202606,0.733189046382904,0.15172944962978363,0.35814476013183594,0.1826142966747284
le,0.1425599753856659,0.13805793225765228,0.10498224943876266,0.1261170655488968,0.1763850897550583,0.18814682960510254,0.11546402424573898,0.19029760360717773,0.11964468657970428
roi,0.27884969115257263,0.17237938940525055,0.16297434270381927,0.1818259060382843,0.2728288769721985,0.2727039158344269,0.05401616916060448,0.23272530734539032,0.18505652248859406
huguet,0.17732363939285278,0.09870462119579315,0.10885018855333328,0.11830876767635345,0.23218116164207458,0.19500674307346344,0.1619528979063034,0.15610377490520477,0.14082105457782745
(,0.20696312189102173,0.2411840260028839,0.25035592913627625,0.2706909477710724,0.2980341613292694,0.33289089798927307,0.1783822774887085,0.2843264043331146,0.40561532974243164
regarded,0.2310665398836136,0.19386208057403564,0.24116075038909912,0.16872923076152802,0.31409430503845215,0.28921735286712646,0.14506958425045013,0.46989867091178894,0.1741991639137268
by,1.0000001192092896,0.2455483376979828,0.3321913778781891,0.25480157136917114,0.4752357602119446,0.4408751428127289,0.16952279210090637,0.24461808800697327,0.17966607213020325
roman,0.169524148106575,0.17852471768856049,0.2185586392879486,0.17340047657489777,0.23496849834918976,0.2862859070301056,0.1407122164964676,0.12445608526468277,0.1663191318511963
catholics,0.2096707820892334,0.2566930949687958,0.24337580800056458,0.11794383823871613,0.2618641257286072,0.27357813715934753,0.08904777467250824,0.13665488362312317,0.17714823782444
as,0.3815547823905945,0.31749409437179565,0.42805421352386475,0.2851914167404175,0.3677520453929901,0.48381632566452026,0.18003322184085846,0.4815765619277954,0.27043893933296204
an,0.2719563841819763,0.2821882665157318,0.1556563824415207,0.22033736109733582,0.3694365322589874,0.4207492768764496,0.15348224341869354,0.3156754970550537,0.19793890416622162
infamous,0.2945704758167267,0.23343130946159363,0.21341831982135773,0.2234504371881485,0.30781516432762146,0.3072296380996704,0.244531512260437,0.39047130942344666,0.14350996911525726
scoundrel,0.24234291911125183,0.14020545780658722,0.19678743183612823,0.1657799482345581,0.3128238916397095,0.24586796760559082,0.1955757737159729,0.15629786252975464,0.11455484479665756
),0.2151763141155243,0.26259949803352356,0.26200005412101746,0.2638341188430786,0.3267642855644226,0.3456730246543884,0.19361355900764465,0.297453910112381,0.42300865054130554
and,0.4289871156215668,0.31309178471565247,0.5504306554794312,0.21235932409763336,0.3740963041782379,0.5171257257461548,0.19764412939548492,0.3468935489654541,0.20544172823429108
other,0.3321913778781891,0.341873437166214,0.9999999403953552,0.20388714969158173,0.14651623368263245,0.44152235984802246,0.09817135334014893,0.2199651598930359,0.24682199954986572
spirits,0.1653335839509964,0.2478453814983368,0.29370278120040894,0.12242186069488525,0.17283740639686584,0.2580869793891907,0.16869083046913147,0.22183576226234436,0.21771028637886047
",",0.3680937886238098,0.3087472915649414,0.4446498453617096,0.28145334124565125,0.45456063747406006,0.4933079481124878,0.1897594928741455,0.3604377806186676,0.31091248989105225
who,0.39727845788002014,0.40942975878715515,0.3612329661846161,0.2027527540922165,0.3318818509578705,0.3733934462070465,0.11513275653123856,0.24757125973701477,0.26220351457595825
instead,0.2769894301891327,0.4104403555393219,0.329297810792923,0.25452151894569397,0.23083001375198364,0.3940567970275879,0.17850752174854279,0.17316077649593353,0.2942638397216797
of,0.3646814823150635,0.33290785551071167,0.38583824038505554,0.24075818061828613,0.4069072902202606,0.733189046382904,0.15172944962978363,0.35814476013183594,0.1826142966747284
being,0.4690866470336914,0.3760843276977539,0.37174108624458313,0.17858129739761353,0.5201660394668579,0.419739305973053,0.14046354591846466,0.24268263578414917,0.26743772625923157
in,0.370934396982193,0.30808621644973755,0.39989137649536133,0.2459065467119217,0.45514053106307983,0.6662389636039734,0.19865471124649048,0.32641831040382385,0.20430970191955566
purgatory,0.16326333582401276,0.3479570150375366,0.14494279026985168,0.17425218224525452,0.2221882939338684,0.28960198163986206,0.25180986523628235,0.14504270255565643,0.23922227323055267
came,0.17827941477298737,0.2728535234928131,0.2395944446325302,0.2792665362358093,0.4994563162326813,0.39390382170677185,0.17229582369327545,0.22796744108200073,0.1739392727613449
back,0.1718224287033081,0.2965294420719147,0.2543993294239044,0.2097216248512268,0.2438982129096985,0.3612101674079895,0.12418096512556076,0.08700593560934067,0.2397768795490265
to,0.33534231781959534,0.455847829580307,0.4193183183670044,0.27806994318962097,0.3636345863342285,0.535392165184021,0.2092132568359375,0.14337651431560516,0.29463258385658264
harm,0.22866465151309967,0.40264391899108887,0.358624666929245,0.07236675918102264,0.1109798327088356,0.2022610902786255,0.1279630959033966,0.15229976177215576,0.3515351116657257
the,0.4408751428127289,0.42745697498321533,0.44152235984802246,0.3171212375164032,0.48711544275283813,1.0,0.23649795353412628,0.3624623417854309,0.22068053483963013
living,0.13607634603977203,0.22245320677757263,0.31328481435775757,0.16312846541404724,0.16790105402469635,0.3127744197845459,0.14777526259422302,0.17492510378360748,0.18362653255462646
at,0.2368064820766449,0.2838611304759979,0.24329762160778046,0.11450952291488647,0.36707764863967896,0.457212895154953,0.19346238672733307,0.19818158447742462,0.21978627145290375
night,0.1654970496892929,0.20251014828681946,0.19464369118213654,0.09065040946006775,0.21724213659763336,0.2817382514476776,0.14569222927093506,0.22006262838840485,0.13794848322868347
.,0.3936232924461365,0.3567904531955719,0.41511186957359314,0.24737101793289185,0.40146201848983765,0.5934505462646484,0.17268480360507965,0.283290296792984,0.4130953550338745
