,where,is,samuel,marsden,collegiate,school,located,?
auckland,0.2734610438346863,0.23582008481025696,0.16048602759838104,0.33711451292037964,0.26567116379737854,0.3170945346355438,0.23235087096691132,0.11742713302373886
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
st,0.2548801898956299,0.14744308590888977,0.19326718151569366,0.2409486323595047,0.25860369205474854,0.22408007085323334,0.19922268390655518,0.13298600912094116
paul,0.16152898967266083,0.18022699654102325,0.22892746329307556,0.26644212007522583,0.20473329722881317,0.19170086085796356,0.13715125620365143,0.16611461341381073
's,0.0007701900321990252,0.02396530658006668,-0.025841904804110527,0.07092805206775665,0.02952670119702816,-0.017113132402300835,-0.031078986823558807,-0.023395681753754616
collegiate,0.2269831895828247,0.18923406302928925,0.14528368413448334,0.20869721472263336,1.0000001192092896,0.4233478307723999,0.30363544821739197,0.0744476467370987
school,0.23611775040626526,0.19488026201725006,0.17417867481708527,0.20054064691066742,0.4233478307723999,1.0,0.19245630502700806,0.15091250836849213
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
hamilton,0.22422851622104645,0.14254130423069,0.24605312943458557,0.3266434371471405,0.20791208744049072,0.17710334062576294,0.06888303905725479,0.16491469740867615
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
st,0.2548801898956299,0.14744308590888977,0.19326718151569366,0.2409486323595047,0.25860369205474854,0.22408007085323334,0.19922268390655518,0.13298600912094116
peter,0.16802549362182617,0.1711069494485855,0.2919977903366089,0.3084409236907959,0.20538386702537537,0.18620897829532623,0.11332967877388,0.11650477349758148
's,0.0007701900321990252,0.02396530658006668,-0.025841904804110527,0.07092805206775665,0.02952670119702816,-0.017113132402300835,-0.031078986823558807,-0.023395681753754616
school,0.23611775040626526,0.19488026201725006,0.17417867481708527,0.20054064691066742,0.4233478307723999,1.0,0.19245630502700806,0.15091250836849213
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
cambridge,0.21474148333072662,0.14754945039749146,0.184540793299675,0.27681076526641846,0.36701568961143494,0.2573782205581665,0.11514987796545029,0.14006337523460388
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
samuel,0.09967457503080368,0.11145944148302078,1.0000001192092896,0.325375497341156,0.14528368413448334,0.17417867481708527,0.06415758281946182,0.09954892843961716
marsden,0.16161276400089264,0.16726937890052795,0.325375497341156,1.0000001192092896,0.20869721472263336,0.20054064691066742,0.1402522474527359,0.19855426251888275
collegiate,0.2269831895828247,0.18923406302928925,0.14528368413448334,0.20869721472263336,1.0000001192092896,0.4233478307723999,0.30363544821739197,0.0744476467370987
school,0.23611775040626526,0.19488026201725006,0.17417867481708527,0.20054064691066742,0.4233478307723999,1.0,0.19245630502700806,0.15091250836849213
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
wellington,0.2552140951156616,0.15296177566051483,0.2621166706085205,0.3487888276576996,0.28031283617019653,0.23685601353645325,0.18457485735416412,0.11347156763076782
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
and,0.43859338760375977,0.3859752118587494,0.19269035756587982,0.28979799151420593,0.2666751742362976,0.2752758264541626,0.24183952808380127,0.20544172823429108
christ,0.20137402415275574,0.19270560145378113,0.2437618225812912,0.15067695081233978,0.2811942398548126,0.1823318749666214,0.16363069415092468,0.13772203028202057
's,0.0007701900321990252,0.02396530658006668,-0.025841904804110527,0.07092805206775665,0.02952670119702816,-0.017113132402300835,-0.031078986823558807,-0.023395681753754616
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
and,0.43859338760375977,0.3859752118587494,0.19269035756587982,0.28979799151420593,0.2666751742362976,0.2752758264541626,0.24183952808380127,0.20544172823429108
st,0.2548801898956299,0.14744308590888977,0.19326718151569366,0.2409486323595047,0.25860369205474854,0.22408007085323334,0.19922268390655518,0.13298600912094116
margaret,0.1676643341779709,0.1415003091096878,0.27670949697494507,0.3659272789955139,0.20291908085346222,0.16316930949687958,0.13894540071487427,0.13320839405059814
's,0.0007701900321990252,0.02396530658006668,-0.025841904804110527,0.07092805206775665,0.02952670119702816,-0.017113132402300835,-0.031078986823558807,-0.023395681753754616
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
christchurch,0.2895953357219696,0.1651236116886139,0.20195284485816956,0.2637979984283447,0.35831084847450256,0.31516891717910767,0.22521784901618958,0.11010126024484634
;,-0.020392686128616333,0.05324986204504967,0.027278583496809006,0.09111180901527405,0.02291017957031727,-0.024825742468237877,0.03696584329009056,0.10349778085947037
or,0.3651050925254822,0.41870999336242676,0.12053174525499344,0.13344283401966095,0.17143209278583527,0.12007436156272888,0.17206697165966034,0.32389625906944275
presbyterian,0.21142372488975525,0.1595926135778427,0.22796911001205444,0.2541390657424927,0.3886090815067291,0.3369552791118622,0.20890669524669647,0.14897421002388
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
such,0.3198639750480652,0.23545363545417786,0.15699048340320587,0.2057158499956131,0.18332888185977936,0.13059592247009277,0.12636038661003113,0.17851735651493073
as,0.35409465432167053,0.43216490745544434,0.1624153107404709,0.2704586088657379,0.21885444223880768,0.2065676748752594,0.20928777754306793,0.27043893933296204
saint,0.22769564390182495,0.2384635955095291,0.15356628596782684,0.18011131882667542,0.19351628422737122,0.13820780813694,0.18277636170387268,0.15690264105796814
kentigern,0.30672404170036316,0.25623276829719543,0.19601818919181824,0.38186392188072205,0.3333173096179962,0.20994099974632263,0.2049972116947174,0.2756081223487854
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
and,0.43859338760375977,0.3859752118587494,0.19269035756587982,0.28979799151420593,0.2666751742362976,0.2752758264541626,0.24183952808380127,0.20544172823429108
st,0.2548801898956299,0.14744308590888977,0.19326718151569366,0.2409486323595047,0.25860369205474854,0.22408007085323334,0.19922268390655518,0.13298600912094116
cuthbert,0.22197063267230988,0.22389480471611023,0.3350563645362854,0.41787272691726685,0.2607683539390564,0.2232433408498764,0.1810619831085205,0.14355692267417908
's,0.0007701900321990252,0.02396530658006668,-0.025841904804110527,0.07092805206775665,0.02952670119702816,-0.017113132402300835,-0.031078986823558807,-0.023395681753754616
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
auckland,0.2734610438346863,0.23582008481025696,0.16048602759838104,0.33711451292037964,0.26567116379737854,0.3170945346355438,0.23235087096691132,0.11742713302373886
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
scots,0.20759782195091248,0.14895319938659668,0.15446718037128448,0.24069823324680328,0.1540394425392151,0.2107309103012085,0.040142279118299484,0.1396099328994751
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
and,0.43859338760375977,0.3859752118587494,0.19269035756587982,0.28979799151420593,0.2666751742362976,0.2752758264541626,0.24183952808380127,0.20544172823429108
queen,0.1947513371706009,0.19885572791099548,0.16138122975826263,0.21845926344394684,0.12401577830314636,0.106291763484478,0.13810421526432037,0.17460165917873383
margaret,0.1676643341779709,0.1415003091096878,0.27670949697494507,0.3659272789955139,0.20291908085346222,0.16316930949687958,0.13894540071487427,0.13320839405059814
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
wellington,0.2552140951156616,0.15296177566051483,0.2621166706085205,0.3487888276576996,0.28031283617019653,0.23685601353645325,0.18457485735416412,0.11347156763076782
",",0.3149496018886566,0.4691906273365021,0.23438695073127747,0.3701763153076172,0.2677573263645172,0.27141863107681274,0.2678719460964203,0.31091248989105225
and,0.43859338760375977,0.3859752118587494,0.19269035756587982,0.28979799151420593,0.2666751742362976,0.2752758264541626,0.24183952808380127,0.20544172823429108
st,0.2548801898956299,0.14744308590888977,0.19326718151569366,0.2409486323595047,0.25860369205474854,0.22408007085323334,0.19922268390655518,0.13298600912094116
andrew,0.1298692524433136,0.19632114470005035,0.261046439409256,0.2924388647079468,0.20117348432540894,0.1744087040424347,0.10559635609388351,0.13208141922950745
's,0.0007701900321990252,0.02396530658006668,-0.025841904804110527,0.07092805206775665,0.02952670119702816,-0.017113132402300835,-0.031078986823558807,-0.023395681753754616
college,0.1927255094051361,0.15433147549629211,0.1728418916463852,0.23479518294334412,0.6322863101959229,0.569277286529541,0.20386630296707153,0.11076676845550537
and,0.43859338760375977,0.3859752118587494,0.19269035756587982,0.28979799151420593,0.2666751742362976,0.2752758264541626,0.24183952808380127,0.20544172823429108
rangi,0.11463899910449982,0.21405421197414398,0.08834913372993469,0.2396996170282364,0.23388966917991638,0.17384420335292816,0.2666773498058319,0.1064184308052063
ruru,0.24831894040107727,0.2721746861934662,0.14323747158050537,0.1942746490240097,0.2558726668357849,0.21177276968955994,0.25982892513275146,0.16893717646598816
girls,0.13564050197601318,0.16754484176635742,0.1910572350025177,0.2283353954553604,0.27193722128868103,0.44039908051490784,0.12168770283460617,0.1302518993616104
',0.24928376078605652,0.5508411526679993,0.15616682171821594,0.26549845933914185,0.29415208101272583,0.21672244369983673,0.25896891951560974,0.330942302942276
school,0.23611775040626526,0.19488026201725006,0.17417867481708527,0.20054064691066742,0.4233478307723999,1.0,0.19245630502700806,0.15091250836849213
in,0.5344807505607605,0.5394441485404968,0.20420196652412415,0.22819261252880096,0.25324925780296326,0.26157811284065247,0.35149815678596497,0.20430970191955566
christchurch,0.2895953357219696,0.1651236116886139,0.20195284485816956,0.2637979984283447,0.35831084847450256,0.31516891717910767,0.22521784901618958,0.11010126024484634
.,0.41390106081962585,0.4569662809371948,0.18295735120773315,0.3000543415546417,0.2416953444480896,0.24214158952236176,0.28226932883262634,0.4130953550338745
