,by,the,late,19th,century,",",which,country,had,the,largest,empire,ever,to,exist,in,the,world,?
general,0.2654627859592438,0.28634732961654663,0.16063804924488068,0.1263859122991562,0.1888493001461029,0.3022127151489258,0.19923317432403564,0.11340604722499847,0.19241511821746826,0.28634732961654663,0.14136898517608643,0.2188701033592224,0.0984463170170784,0.24755197763442993,0.08392654359340668,0.259066641330719,0.28634732961654663,0.1344487965106964,0.1972234547138214
kitchner,0.22003914415836334,0.23869971930980682,0.23081819713115692,0.19243314862251282,0.18342675268650055,0.337558776140213,0.2852070927619934,0.10831756889820099,0.318764328956604,0.23869971930980682,0.14748363196849823,0.23321124911308289,0.21503040194511414,0.27635422348976135,0.181686669588089,0.2738129496574402,0.23869971930980682,0.1773630976676941,0.22349388897418976
",",0.3680937886238098,0.4933079481124878,0.3051932752132416,0.16815264523029327,0.24487493932247162,1.0000001192092896,0.3658004403114319,0.27878350019454956,0.35487717390060425,0.4933079481124878,0.26626327633857727,0.27646857500076294,0.2519058883190155,0.44245919585227966,0.2977049946784973,0.5201468467712402,0.4933079481124878,0.26091980934143066,0.31091248989105225
lord,0.1634988635778427,0.2489406019449234,0.12643034756183624,0.20100757479667664,0.15666313469409943,0.23110952973365784,0.14450834691524506,0.18189147114753723,0.17286941409111023,0.2489406019449234,0.09032778441905975,0.17435461282730103,0.15709993243217468,0.23884858191013336,0.13530050218105316,0.18930333852767944,0.2489406019449234,0.17581665515899658,0.09544310718774796
milner,0.23767974972724915,0.19505219161510468,0.15612740814685822,0.1598256230354309,0.16030077636241913,0.35212162137031555,0.1690147966146469,0.076959528028965,0.21421130001544952,0.19505219161510468,0.14894026517868042,0.21657554805278778,0.16272009909152985,0.19424323737621307,0.12155012786388397,0.21930159628391266,0.19505219161510468,0.197299525141716,0.1417488008737564
",",0.3680937886238098,0.4933079481124878,0.3051932752132416,0.16815264523029327,0.24487493932247162,1.0000001192092896,0.3658004403114319,0.27878350019454956,0.35487717390060425,0.4933079481124878,0.26626327633857727,0.27646857500076294,0.2519058883190155,0.44245919585227966,0.2977049946784973,0.5201468467712402,0.4933079481124878,0.26091980934143066,0.31091248989105225
and,0.4289871156215668,0.5171257257461548,0.3247620165348053,0.2922728657722473,0.2726690471172333,0.6633074283599854,0.506277859210968,0.30884742736816406,0.3872550129890442,0.5171257257461548,0.24602696299552917,0.27479609847068787,0.22324110567569733,0.48971283435821533,0.2538236081600189,0.4954058527946472,0.5171257257461548,0.3246132433414459,0.20544172823429108
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
writer,0.19870543479919434,0.1583879292011261,0.19380182027816772,0.10938184708356857,0.20040549337863922,0.2910175621509552,0.12012478709220886,0.10365227609872818,0.18353688716888428,0.1583879292011261,0.11140000075101852,0.19419844448566437,0.1515330970287323,0.12567701935768127,0.11650775372982025,0.19054412841796875,0.1583879292011261,0.13429702818393707,0.1860569268465042
rudyard,0.33342573046684265,0.3113105595111847,0.21449045836925507,0.31896495819091797,0.32158708572387695,0.2908477783203125,0.23165160417556763,0.15697477757930756,0.2145809680223465,0.3113105595111847,0.14767107367515564,0.21200746297836304,0.2361813634634018,0.16215719282627106,0.19563397765159607,0.2528995871543884,0.3113105595111847,0.2515175938606262,0.14005908370018005
kipling,0.22160305082798004,0.29508256912231445,0.13342687487602234,0.26980262994766235,0.2213723361492157,0.31935182213783264,0.2945965528488159,0.1042228564620018,0.20100688934326172,0.29508256912231445,0.18873432278633118,0.21614083647727966,0.22924475371837616,0.16994845867156982,0.20340122282505035,0.25229984521865845,0.29508256912231445,0.22137831151485443,0.19263169169425964
.,0.3936232924461365,0.5934505462646484,0.3287466764450073,0.18941882252693176,0.27413639426231384,0.6812511086463928,0.45942068099975586,0.26130348443984985,0.37348684668540955,0.5934505462646484,0.18871670961380005,0.2811720371246338,0.3149608373641968,0.4645031690597534,0.29937607049942017,0.5591574311256409,0.5934505462646484,0.3177160322666168,0.4130953550338745
,by,the,late,19th,century,",",which,country,had,the,largest,empire,ever,to,exist,in,the,world,?
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
british,0.26707085967063904,0.28973397612571716,0.24134139716625214,0.20841844379901886,0.19974945485591888,0.25734075903892517,0.2002234309911728,0.2571737766265869,0.2696124017238617,0.28973397612571716,0.15550586581230164,0.3761709928512573,0.23206068575382233,0.22690963745117188,0.13311442732810974,0.23084034025669098,0.28973397612571716,0.26561254262924194,0.09711728990077972
empire,0.19236046075820923,0.32532164454460144,0.21128791570663452,0.055235907435417175,0.3632965385913849,0.27646857500076294,0.1975056380033493,0.2728447914123535,0.21882809698581696,0.32532164454460144,0.18605808913707733,1.0000001192092896,0.167652428150177,0.21448755264282227,0.165360689163208,0.24110576510429382,0.32532164454460144,0.2976376414299011,0.14909450709819794
was,0.4752357602119446,0.48711544275283813,0.4393066465854645,0.24231374263763428,0.3521432876586914,0.45456063747406006,0.2830964922904968,0.24557247757911682,0.5927209258079529,0.48711544275283813,0.2198711782693863,0.30602675676345825,0.3744584918022156,0.3636345863342285,0.13623857498168945,0.45514053106307983,0.48711544275283813,0.3097524344921112,0.18412111699581146
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
largest,0.17839421331882477,0.3757036626338959,0.16236889362335205,0.11942626535892487,0.24630793929100037,0.26626327633857727,0.29749369621276855,0.20205822587013245,0.16465751826763153,0.3757036626338959,0.9999999403953552,0.18605808913707733,0.3269718885421753,0.18687231838703156,0.19436302781105042,0.3017216920852661,0.3757036626338959,0.344524085521698,0.12401245534420013
empire,0.19236046075820923,0.32532164454460144,0.21128791570663452,0.055235907435417175,0.3632965385913849,0.27646857500076294,0.1975056380033493,0.2728447914123535,0.21882809698581696,0.32532164454460144,0.18605808913707733,1.0000001192092896,0.167652428150177,0.21448755264282227,0.165360689163208,0.24110576510429382,0.32532164454460144,0.2976376414299011,0.14909450709819794
that,0.37496164441108704,0.5473989248275757,0.2700948715209961,0.20599426329135895,0.24900858104228973,0.4137537479400635,0.6894589066505432,0.210195854306221,0.4407361149787903,0.5473989248275757,0.19412246346473694,0.1784069836139679,0.38291606307029724,0.5436353087425232,0.42369726300239563,0.435920387506485,0.5473989248275757,0.2972288429737091,0.32716336846351624
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
world,0.22306372225284576,0.33604270219802856,0.22760233283042908,0.1791772097349167,0.2372988611459732,0.26091980934143066,0.29213306307792664,0.3171674609184265,0.22808445990085602,0.33604270219802856,0.344524085521698,0.2976376414299011,0.33430808782577515,0.26213452219963074,0.1531435251235962,0.3038199245929718,0.33604270219802856,1.0000001192092896,0.17579582333564758
has,0.3254803419113159,0.4177538752555847,0.21857158839702606,0.14299483597278595,0.2044479250907898,0.3734780251979828,0.4350704550743103,0.23112818598747253,0.5787927508354187,0.4177538752555847,0.24081888794898987,0.08922125399112701,0.2906934916973114,0.3619994819164276,0.26075437664985657,0.4173259735107422,0.4177538752555847,0.21706144511699677,0.15994466841220856
ever,0.22504442930221558,0.3474041819572449,0.23606304824352264,0.21884307265281677,0.19836802780628204,0.2519058883190155,0.3355220854282379,0.2230682522058487,0.3875546455383301,0.3474041819572449,0.3269718885421753,0.167652428150177,1.0,0.33233755826950073,0.23080043494701385,0.31014615297317505,0.3474041819572449,0.33430808782577515,0.3358461856842041
seen,0.22616511583328247,0.3442007005214691,0.20017848908901215,0.1404687464237213,0.21201294660568237,0.28642043471336365,0.29451611638069153,0.09360862523317337,0.3012228012084961,0.3442007005214691,0.20081762969493866,0.16757045686244965,0.33007538318634033,0.2634880542755127,0.28520163893699646,0.28402701020240784,0.3442007005214691,0.20581161975860596,0.2567344307899475
both,0.3367134630680084,0.4931981563568115,0.20543329417705536,0.23389402031898499,0.1842919886112213,0.38080528378486633,0.5140923857688904,0.17232957482337952,0.3298463821411133,0.4931981563568115,0.19941169023513794,0.21069614589214325,0.32832929491996765,0.3897709250450134,0.2617632746696472,0.3960166871547699,0.4931981563568115,0.26140326261520386,0.19455738365650177
in,0.370934396982193,0.6662389636039734,0.3439198434352875,0.15408828854560852,0.3174034655094147,0.5201468467712402,0.4840516746044159,0.3040012717247009,0.385026752948761,0.6662389636039734,0.3017216920852661,0.24110576510429382,0.31014615297317505,0.45010748505592346,0.2361043095588684,1.0,0.6662389636039734,0.3038199245929718,0.20430970191955566
terms,0.15830418467521667,0.29706791043281555,0.15146848559379578,0.14897556602954865,0.21607917547225952,0.26854002475738525,0.29791849851608276,0.13691556453704834,0.17058052122592926,0.29706791043281555,0.23076626658439636,0.14574290812015533,0.2378806471824646,0.356818288564682,0.2679315507411957,0.2410934716463089,0.29706791043281555,0.21900507807731628,0.23466452956199646
of,0.3646814823150635,0.733189046382904,0.21690747141838074,0.16605104506015778,0.2826060354709625,0.4946078956127167,0.5011631846427917,0.28866857290267944,0.37755560874938965,0.733189046382904,0.36650770902633667,0.30522286891937256,0.22901833057403564,0.41548454761505127,0.28013259172439575,0.5696388483047485,0.733189046382904,0.2828933000564575,0.1826142966747284
landmass,0.25786980986595154,0.3581319749355316,0.2695319354534149,0.10916111618280411,0.28681638836860657,0.2347261756658554,0.32803022861480713,0.29514721035957336,0.22388984262943268,0.3581319749355316,0.29105812311172485,0.2864326536655426,0.2709318995475769,0.25641700625419617,0.23835819959640503,0.2798759937286377,0.3581319749355316,0.3456507921218872,0.18400955200195312
and,0.4289871156215668,0.5171257257461548,0.3247620165348053,0.2922728657722473,0.2726690471172333,0.6633074283599854,0.506277859210968,0.30884742736816406,0.3872550129890442,0.5171257257461548,0.24602696299552917,0.27479609847068787,0.22324110567569733,0.48971283435821533,0.2538236081600189,0.4954058527946472,0.5171257257461548,0.3246132433414459,0.20544172823429108
population,0.17143253982067108,0.32044094800949097,0.18389439582824707,0.08609423786401749,0.25321948528289795,0.2967977225780487,0.2151837795972824,0.3190978467464447,0.21385526657104492,0.32044094800949097,0.41943269968032837,0.23040693998336792,0.17115020751953125,0.19776633381843567,0.13814778625965118,0.3268454372882843,0.32044094800949097,0.21740390360355377,0.14449454843997955
.,0.3936232924461365,0.5934505462646484,0.3287466764450073,0.18941882252693176,0.27413639426231384,0.6812511086463928,0.45942068099975586,0.26130348443984985,0.37348684668540955,0.5934505462646484,0.18871670961380005,0.2811720371246338,0.3149608373641968,0.4645031690597534,0.29937607049942017,0.5591574311256409,0.5934505462646484,0.3177160322666168,0.4130953550338745
,by,the,late,19th,century,",",which,country,had,the,largest,empire,ever,to,exist,in,the,world,?
a,0.32094135880470276,0.5829201340675354,0.22989967465400696,0.200595885515213,0.19417014718055725,0.427140474319458,0.56894451379776,0.20991116762161255,0.34897568821907043,0.5829201340675354,0.24042341113090515,0.1900206059217453,0.27561625838279724,0.45503583550453186,0.20179782807826996,0.539380669593811,0.5829201340675354,0.22239887714385986,0.23916715383529663
resurgence,0.16440504789352417,0.3228895366191864,0.27007928490638733,0.12051983177661896,0.30861929059028625,0.2598235011100769,0.27110764384269714,0.1631516069173813,0.24758344888687134,0.3228895366191864,0.1625993847846985,0.28304293751716614,0.21237486600875854,0.2341705709695816,0.24524672329425812,0.26721858978271484,0.3228895366191864,0.27183040976524353,0.16093435883522034
came,0.17827941477298737,0.39390382170677185,0.3991497755050659,0.18693307042121887,0.3409724235534668,0.3049119710922241,0.23567067086696625,0.1796024590730667,0.419159859418869,0.39390382170677185,0.20522315800189972,0.27072975039482117,0.16062982380390167,0.3111628592014313,0.18262387812137604,0.29996100068092346,0.39390382170677185,0.22406521439552307,0.1739392727613449
in,0.370934396982193,0.6662389636039734,0.3439198434352875,0.15408828854560852,0.3174034655094147,0.5201468467712402,0.4840516746044159,0.3040012717247009,0.385026752948761,0.6662389636039734,0.3017216920852661,0.24110576510429382,0.31014615297317505,0.45010748505592346,0.2361043095588684,1.0,0.6662389636039734,0.3038199245929718,0.20430970191955566
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
late,0.2580295205116272,0.31481194496154785,1.0,0.20935547351837158,0.42292845249176025,0.3051932752132416,0.2546604573726654,0.19707132875919342,0.3722578287124634,0.31481194496154785,0.16236889362335205,0.21128791570663452,0.23606304824352264,0.25809016823768616,0.16544382274150848,0.3439198434352875,0.31481194496154785,0.22760233283042908,0.11339222639799118
19th,0.2488098442554474,0.24964287877082825,0.20935547351837158,1.0,0.25699272751808167,0.16815264523029327,0.2196694165468216,0.1380298137664795,0.16592426598072052,0.24964287877082825,0.11942626535892487,0.055235907435417175,0.21884307265281677,0.18742936849594116,0.021531518548727036,0.15408828854560852,0.24964287877082825,0.1791772097349167,0.004712673369795084
century,0.29995259642601013,0.3617299497127533,0.42292845249176025,0.25699272751808167,1.0,0.24487493932247162,0.23552611470222473,0.21585902571678162,0.28676724433898926,0.3617299497127533,0.24630793929100037,0.3632965385913849,0.19836802780628204,0.20143604278564453,0.20658425986766815,0.3174034655094147,0.3617299497127533,0.2372988611459732,0.1026201918721199
",",0.3680937886238098,0.4933079481124878,0.3051932752132416,0.16815264523029327,0.24487493932247162,1.0000001192092896,0.3658004403114319,0.27878350019454956,0.35487717390060425,0.4933079481124878,0.26626327633857727,0.27646857500076294,0.2519058883190155,0.44245919585227966,0.2977049946784973,0.5201468467712402,0.4933079481124878,0.26091980934143066,0.31091248989105225
with,0.39731505513191223,0.4223487675189972,0.2326577752828598,0.2369079440832138,0.1467021107673645,0.4120737314224243,0.46403205394744873,0.24760155379772186,0.4739086329936981,0.4223487675189972,0.16282805800437927,0.16165103018283844,0.24614813923835754,0.4239959120750427,0.20714473724365234,0.4080928862094879,0.4223487675189972,0.2832821011543274,0.2433311939239502
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
scramble,0.1695072054862976,0.28342652320861816,0.2099209427833557,0.08508383482694626,0.15595363080501556,0.33584704995155334,0.28292542695999146,0.176323801279068,0.18920956552028656,0.28342652320861816,0.16625140607357025,0.16077956557273865,0.24624910950660706,0.33343878388404846,0.2168988138437271,0.1930706799030304,0.28342652320861816,0.22426436841487885,0.22532881796360016
for,0.3248702883720398,0.4739971458911896,0.2018979787826538,0.17519418895244598,0.18660898506641388,0.4464869201183319,0.44095608592033386,0.2644098401069641,0.3270139992237091,0.4739971458911896,0.13215672969818115,0.18193261325359344,0.3162844479084015,0.4451248347759247,0.23112118244171143,0.4322226941585541,0.4739971458911896,0.2444595992565155,0.264628142118454
africa,0.19697435200214386,0.2903064787387848,0.2475777268409729,0.10794109851121902,0.22304502129554749,0.2545008063316345,0.23808510601520538,0.3477110266685486,0.1767851859331131,0.2903064787387848,0.2381792664527893,0.3045766353607178,0.229348823428154,0.23667606711387634,0.14185433089733124,0.27806714177131653,0.2903064787387848,0.35418665409088135,0.12926554679870605
and,0.4289871156215668,0.5171257257461548,0.3247620165348053,0.2922728657722473,0.2726690471172333,0.6633074283599854,0.506277859210968,0.30884742736816406,0.3872550129890442,0.5171257257461548,0.24602696299552917,0.27479609847068787,0.22324110567569733,0.48971283435821533,0.2538236081600189,0.4954058527946472,0.5171257257461548,0.3246132433414459,0.20544172823429108
major,0.19764594733715057,0.31775903701782227,0.2213422805070877,0.1350325644016266,0.21291306614875793,0.29355156421661377,0.31470122933387756,0.21993425488471985,0.21882961690425873,0.31775903701782227,0.3065648674964905,0.1665656566619873,0.20233991742134094,0.19240309298038483,0.15246182680130005,0.3249945342540741,0.31775903701782227,0.24147333204746246,0.19788557291030884
additions,0.2035699188709259,0.26176345348358154,0.1302586942911148,0.08213967829942703,0.1623857617378235,0.31738606095314026,0.320363312959671,0.17938195168972015,0.2862621247768402,0.26176345348358154,0.10831834375858307,0.12093274295330048,0.20430664718151093,0.2787342071533203,0.29822343587875366,0.23582589626312256,0.26176345348358154,0.17641592025756836,0.2856413722038269
in,0.370934396982193,0.6662389636039734,0.3439198434352875,0.15408828854560852,0.3174034655094147,0.5201468467712402,0.4840516746044159,0.3040012717247009,0.385026752948761,0.6662389636039734,0.3017216920852661,0.24110576510429382,0.31014615297317505,0.45010748505592346,0.2361043095588684,1.0,0.6662389636039734,0.3038199245929718,0.20430970191955566
asia,0.19741199910640717,0.2838890850543976,0.24969108402729034,0.14169467985630035,0.24731740355491638,0.1759067326784134,0.24878287315368652,0.3213167190551758,0.16799034178256989,0.2838890850543976,0.2595595121383667,0.3024880588054657,0.21693772077560425,0.22411112487316132,0.136368989944458,0.26562291383743286,0.2838890850543976,0.3749983608722687,0.1340748518705368
and,0.4289871156215668,0.5171257257461548,0.3247620165348053,0.2922728657722473,0.2726690471172333,0.6633074283599854,0.506277859210968,0.30884742736816406,0.3872550129890442,0.5171257257461548,0.24602696299552917,0.27479609847068787,0.22324110567569733,0.48971283435821533,0.2538236081600189,0.4954058527946472,0.5171257257461548,0.3246132433414459,0.20544172823429108
the,0.4408751428127289,1.0,0.31481194496154785,0.24964287877082825,0.3617299497127533,0.4933079481124878,0.6521818041801453,0.30432501435279846,0.3875846862792969,1.0,0.3757036626338959,0.32532164454460144,0.3474041819572449,0.535392165184021,0.3024537265300751,0.6662389636039734,1.0,0.33604270219802856,0.22068053483963013
middle,0.18733404576778412,0.3405749201774597,0.37859907746315,0.16077721118927002,0.33415040373802185,0.24847112596035004,0.22406704723834991,0.154677152633667,0.21585454046726227,0.3405749201774597,0.190310999751091,0.25981786847114563,0.13304631412029266,0.2015334814786911,0.19013343751430511,0.26767921447753906,0.3405749201774597,0.17703932523727417,0.13139553368091583
east,0.2120126187801361,0.3383176326751709,0.22143349051475525,0.09908707439899445,0.24034172296524048,0.319791704416275,0.22817298769950867,0.2239755243062973,0.16954366862773895,0.3383176326751709,0.2719952464103699,0.30420103669166565,0.0905935987830162,0.24717837572097778,0.18165402114391327,0.32659441232681274,0.3383176326751709,0.21572157740592957,0.10070597380399704
.,0.3936232924461365,0.5934505462646484,0.3287466764450073,0.18941882252693176,0.27413639426231384,0.6812511086463928,0.45942068099975586,0.26130348443984985,0.37348684668540955,0.5934505462646484,0.18871670961380005,0.2811720371246338,0.3149608373641968,0.4645031690597534,0.29937607049942017,0.5591574311256409,0.5934505462646484,0.3177160322666168,0.4130953550338745
