,the,beginnings,of,digital,television,allowed,what,affiliate,in,wheeling,",",west,virginia,to,begin,airing,abc,programs,digitally,?
for,0.4739971458911896,0.25582969188690186,0.4185989499092102,0.1780148148536682,0.27045196294784546,0.3152953088283539,0.3017193675041199,0.21401958167552948,0.4322226941585541,0.2832936942577362,0.4464869201183319,0.17698325216770172,0.16586531698703766,0.4451248347759247,0.29862016439437866,0.2297060489654541,0.22510288655757904,0.3644469678401947,0.2119600772857666,0.264628142118454
the,1.0,0.40150946378707886,0.733189046382904,0.18361380696296692,0.24569597840309143,0.2985120713710785,0.42745697498321533,0.2278994768857956,0.6662389636039734,0.27962034940719604,0.4933079481124878,0.32918402552604675,0.21601803600788116,0.535392165184021,0.34293439984321594,0.26751524209976196,0.2068762183189392,0.21757709980010986,0.24547387659549713,0.22068053483963013
next,0.35833123326301575,0.2547536790370941,0.2935165464878082,0.09652157127857208,0.18058986961841583,0.20836517214775085,0.25980645418167114,0.09317216277122498,0.29307645559310913,0.1676565259695053,0.2665692865848541,0.19095803797245026,0.07031606882810593,0.3416391611099243,0.29819434881210327,0.2009088099002838,0.1395609974861145,0.13269853591918945,0.1963617503643036,0.167460098862648
two,0.43858039379119873,0.25660640001296997,0.37726253271102905,0.19774988293647766,0.20872139930725098,0.2672445476055145,0.23363454639911652,0.22714833915233612,0.36463531851768494,0.24273738265037537,0.35859420895576477,0.24983730912208557,0.18455208837985992,0.3343428373336792,0.2683347463607788,0.21489813923835754,0.15247683227062225,0.2408328801393509,0.25063633918762207,0.19645625352859497
decades,0.3027496635913849,0.4536130130290985,0.22400543093681335,0.19115188717842102,0.2440384328365326,0.15574763715267181,0.12673556804656982,0.13721425831317902,0.3152613043785095,0.15792594850063324,0.2549861669540405,0.16310720145702362,0.1252555251121521,0.22118385136127472,0.21567408740520477,0.24408864974975586,0.1780346781015396,0.3248736560344696,0.24448040127754211,0.06808225065469742
;,0.09152708947658539,0.012736378237605095,0.054534342139959335,0.02410048060119152,-0.018809376284480095,0.07301219552755356,0.10986888408660889,0.061708442866802216,0.092739537358284,0.03172614797949791,0.04938793554902077,0.07028999924659729,0.06533544510602951,0.0979827418923378,-0.0234913881868124,0.03898026794195175,-0.0012340332614257932,-0.03490268066525459,0.029192032292485237,0.10349778085947037
several,0.40559855103492737,0.24122482538223267,0.3271615505218506,0.17961156368255615,0.26798731088638306,0.2115916758775711,0.22446060180664062,0.19032450020313263,0.39405709505081177,0.1800452470779419,0.3402247726917267,0.18230895698070526,0.22073687613010406,0.36196985840797424,0.1793159395456314,0.20390628278255463,0.1428346037864685,0.3497709035873413,0.2285977154970169,0.15595775842666626
smaller,0.3588939607143402,0.11875680834054947,0.30439993739128113,0.17775894701480865,0.14324569702148438,0.23657356202602386,0.23730900883674622,0.14212176203727722,0.2774786055088043,0.14517182111740112,0.24995659291744232,0.22313660383224487,0.11914118379354477,0.2597835958003998,0.15250751376152039,0.1375536173582077,0.010554306209087372,0.1915409415960312,0.2073020190000534,0.17881669104099274
markets,0.23818166553974152,0.2862720787525177,0.17050357162952423,0.30406394600868225,0.20384682714939117,0.19945013523101807,0.12341798096895218,0.14650484919548035,0.2811138927936554,0.1423664689064026,0.24350304901599884,0.18793240189552307,0.13845708966255188,0.23568420112133026,0.14644064009189606,0.2766527235507965,0.16946740448474884,0.2646280825138092,0.32141563296318054,0.11209505051374435
would,0.4133751392364502,0.24993300437927246,0.3353942930698395,0.128029927611351,0.17012080550193787,0.5465223789215088,0.45766422152519226,0.18564574420452118,0.30461156368255615,0.17869830131530762,0.32586824893951416,0.1574600338935852,0.16394703090190887,0.5965728163719177,0.34733062982559204,0.2259703278541565,0.13780725002288818,0.2404647022485733,0.2421799749135971,0.37178951501846313
not,0.4310511648654938,0.22121630609035492,0.3307090103626251,0.16233520209789276,0.21085818111896515,0.5134925246238708,0.5449194312095642,0.19365842640399933,0.3403114080429077,0.16548486053943634,0.3769696354866028,0.13558970391750336,0.16536080837249756,0.5149973034858704,0.3201296329498291,0.20867305994033813,0.15984800457954407,0.22915247082710266,0.2644270062446594,0.41942933201789856
grow,0.2652076482772827,0.2518644332885742,0.2535724341869354,0.10583478212356567,0.12310086190700531,0.1644895374774933,0.23171839118003845,0.1459328681230545,0.2526702880859375,0.16800421476364136,0.2585790455341339,0.15664570033550262,0.22695621848106384,0.3296493887901306,0.33217474818229675,0.16835254430770874,0.1124480813741684,0.15653839707374573,0.11853479593992233,0.12417493760585785
large,0.3828733265399933,0.20476068556308746,0.3569655418395996,0.17823973298072815,0.1493067592382431,0.22571200132369995,0.2017821967601776,0.17060352861881256,0.2841601073741913,0.19882963597774506,0.2263888567686081,0.15471066534519196,0.1891062706708908,0.3150999844074249,0.17705702781677246,0.08451644331216812,0.08852197974920273,0.1917145699262619,0.2034865915775299,0.1355665624141693
enough,0.304282009601593,0.2311326414346695,0.21740707755088806,0.1112673282623291,0.18743380904197693,0.3958428204059601,0.3944990336894989,0.13343101739883423,0.24705477058887482,0.24172228574752808,0.2852858901023865,0.09489861875772476,0.19280174374580383,0.43150144815444946,0.27063772082328796,0.22775642573833466,0.1581021547317505,0.19401469826698303,0.2000647336244583,0.3526461720466614
to,0.535392165184021,0.2897152304649353,0.41548454761505127,0.1787031590938568,0.1933557242155075,0.42967355251312256,0.455847829580307,0.23261301219463348,0.45010748505592346,0.27720174193382263,0.44245919585227966,0.24611181020736694,0.2041209489107132,1.0,0.33302420377731323,0.23053817451000214,0.1762417107820511,0.23389451205730438,0.26219090819358826,0.29463258385658264
support,0.22984638810157776,0.17478320002555847,0.2307697981595993,0.1304997354745865,0.15561547875404358,0.2944110631942749,0.2797985076904297,0.2212035059928894,0.17618270218372345,0.09066423028707504,0.2733234167098999,0.11293026804924011,0.1471157819032669,0.2742273211479187,0.20632758736610413,0.1558673083782196,0.10650366544723511,0.2799839973449707,0.17285528779029846,0.22626608610153198
a,0.5829201340675354,0.27542126178741455,0.5052502155303955,0.19387772679328918,0.22552843391895294,0.275193989276886,0.3320399522781372,0.15037991106510162,0.539380669593811,0.2123596966266632,0.427140474319458,0.2258862406015396,0.20148134231567383,0.45503583550453186,0.22845244407653809,0.1968962401151657,0.21331243216991425,0.25316864252090454,0.21894603967666626,0.23916715383529663
full-time,0.32999011874198914,0.33162784576416016,0.27541229128837585,0.2562776803970337,0.3002990186214447,0.34975525736808777,0.3223298490047455,0.2852357029914856,0.2711765170097351,0.2075752317905426,0.30425387620925903,0.1586458683013916,0.15911638736724854,0.3979185223579407,0.3100683093070984,0.39184579253196716,0.31901079416275024,0.34713730216026306,0.27634957432746887,0.2854166030883789
abc,0.2068762183189392,0.26942312717437744,0.14607268571853638,0.2166869193315506,0.46871840953826904,0.11095034331083298,0.1317344456911087,0.2614424228668213,0.1697147786617279,0.21178556978702545,0.2097204476594925,0.18391461670398712,0.24087083339691162,0.1762417107820511,0.12703588604927063,0.45737579464912415,1.0000001192092896,0.3454950749874115,0.21912546455860138,0.19065172970294952
affiliate,0.2278994768857956,0.21168886125087738,0.19963958859443665,0.2020062804222107,0.285784512758255,0.1877729743719101,0.16121849417686462,0.9999999403953552,0.2081480771303177,0.3219344913959503,0.20519042015075684,0.22887521982192993,0.19368869066238403,0.23261301219463348,0.21244826912879944,0.3137063980102539,0.2614424228668213,0.30515989661216736,0.1754298061132431,0.10958297550678253
until,0.37191009521484375,0.291421502828598,0.2787701487541199,0.10578642785549164,0.23805125057697296,0.29192328453063965,0.2693650424480438,0.1438164860010147,0.38338494300842285,0.14717356860637665,0.2947838604450226,0.20108267664909363,0.2275204062461853,0.354556679725647,0.22857847809791565,0.3026406764984131,0.175827294588089,0.1696295142173767,0.19069090485572815,0.20304496586322784
the,1.0,0.40150946378707886,0.733189046382904,0.18361380696296692,0.24569597840309143,0.2985120713710785,0.42745697498321533,0.2278994768857956,0.6662389636039734,0.27962034940719604,0.4933079481124878,0.32918402552604675,0.21601803600788116,0.535392165184021,0.34293439984321594,0.26751524209976196,0.2068762183189392,0.21757709980010986,0.24547387659549713,0.22068053483963013
1960s,-0.06868536025285721,-0.03146200627088547,-0.02275673858821392,-0.053501248359680176,0.020165104418992996,-0.18505974113941193,-0.17530474066734314,0.0315839946269989,0.0007937865448184311,0.11310020089149475,0.019510770216584206,0.12424907833337784,0.08010709285736084,-0.1955609768629074,-0.08359949290752411,-0.0448850616812706,0.11778279393911362,-0.0722501277923584,-0.1662207543849945,-0.08257022500038147
",",0.4933079481124878,0.30872026085853577,0.4946078956127167,0.17865565419197083,0.27995240688323975,0.2785535454750061,0.3087472915649414,0.20519042015075684,0.5201468467712402,0.2393798977136612,1.0000001192092896,0.28857502341270447,0.24253129959106445,0.44245919585227966,0.27304404973983765,0.2531873881816864,0.2097204476594925,0.21514803171157837,0.24564220011234283,0.31091248989105225
with,0.4223487675189972,0.24607637524604797,0.41827285289764404,0.10750167816877365,0.17469868063926697,0.2694357633590698,0.2464839518070221,0.24708415567874908,0.4080928862094879,0.19918006658554077,0.4120737314224243,0.16849102079868317,0.10838595032691956,0.4239959120750427,0.25770750641822815,0.22436270117759705,0.17432008683681488,0.1916923075914383,0.2095678746700287,0.2433311939239502
some,0.4566698372364044,0.3170877993106842,0.4300730526447296,0.19114495813846588,0.17638008296489716,0.34716224670410156,0.4491020441055298,0.20947867631912231,0.4010399878025055,0.16614019870758057,0.42400437593460083,0.19444268941879272,0.16791681945323944,0.4636894166469574,0.2786189913749695,0.16014574468135834,0.12714526057243347,0.3079184591770172,0.22128473222255707,0.2562315762042999
very,0.34171217679977417,0.2901398241519928,0.34437474608421326,0.16696980595588684,0.14806777238845825,0.30240851640701294,0.37053924798965454,0.05319337546825409,0.3209688663482666,0.20313484966754913,0.34709087014198303,0.1189606562256813,0.16783276200294495,0.3902553617954254,0.24362054467201233,0.14785362780094147,0.08320367336273193,0.20264558494091034,0.23756322264671326,0.20864155888557434
small,0.39655908942222595,0.1711210012435913,0.353353351354599,0.14571788907051086,0.17428582906723022,0.2385709136724472,0.2504110634326935,0.13645869493484497,0.3722202181816101,0.16543076932430267,0.3083299398422241,0.1434209942817688,0.18630152940750122,0.3054737150669098,0.19575096666812897,0.11212098598480225,0.07600761950016022,0.15315298736095428,0.1443420946598053,0.13914890587329865
markets,0.23818166553974152,0.2862720787525177,0.17050357162952423,0.30406394600868225,0.20384682714939117,0.19945013523101807,0.12341798096895218,0.14650484919548035,0.2811138927936554,0.1423664689064026,0.24350304901599884,0.18793240189552307,0.13845708966255188,0.23568420112133026,0.14644064009189606,0.2766527235507965,0.16946740448474884,0.2646280825138092,0.32141563296318054,0.11209505051374435
having,0.3821379244327545,0.18361937999725342,0.38889452815055847,0.12808172404766083,0.19984836876392365,0.3049736022949219,0.34064167737960815,0.11574367433786392,0.32022708654403687,0.2832138240337372,0.3154076039791107,0.13602681457996368,0.12504942715168,0.3992697596549988,0.21155975759029388,0.23102305829524994,0.13503289222717285,0.21670880913734436,0.2340136468410492,0.22418256103992462
to,0.535392165184021,0.2897152304649353,0.41548454761505127,0.1787031590938568,0.1933557242155075,0.42967355251312256,0.455847829580307,0.23261301219463348,0.45010748505592346,0.27720174193382263,0.44245919585227966,0.24611181020736694,0.2041209489107132,1.0,0.33302420377731323,0.23053817451000214,0.1762417107820511,0.23389451205730438,0.26219090819358826,0.29463258385658264
wait,0.23338010907173157,0.17511992156505585,0.18439197540283203,0.16246449947357178,0.24978840351104736,0.34913602471351624,0.47047799825668335,0.13193067908287048,0.18750467896461487,0.2096906155347824,0.2526383101940155,0.0676090270280838,0.18791526556015015,0.33569201827049255,0.3262934982776642,0.23980708420276642,0.11851435154676437,0.22035369277000427,0.22745893895626068,0.4255679249763489
as,0.48381632566452026,0.2857154309749603,0.3886612355709076,0.14300262928009033,0.25070273876190186,0.23990891873836517,0.31749409437179565,0.19680941104888916,0.3887844979763031,0.1537233293056488,0.48816442489624023,0.1651858687400818,0.18148259818553925,0.42092081904411316,0.20308734476566315,0.2499011754989624,0.2286096066236496,0.2817786931991577,0.24226514995098114,0.27043893933296204
late,0.31481194496154785,0.41531381011009216,0.21690747141838074,0.19366537034511566,0.30254876613616943,0.1932893842458725,0.1576872020959854,0.16670256853103638,0.3439198434352875,0.13436201214790344,0.3051932752132416,0.18981997668743134,0.14365921914577484,0.25809016823768616,0.3112509846687317,0.3491516709327698,0.21952039003372192,0.1942386031150818,0.2619568109512329,0.11339222639799118
as,0.48381632566452026,0.2857154309749603,0.3886612355709076,0.14300262928009033,0.25070273876190186,0.23990891873836517,0.31749409437179565,0.19680941104888916,0.3887844979763031,0.1537233293056488,0.48816442489624023,0.1651858687400818,0.18148259818553925,0.42092081904411316,0.20308734476566315,0.2499011754989624,0.2286096066236496,0.2817786931991577,0.24226514995098114,0.27043893933296204
the,1.0,0.40150946378707886,0.733189046382904,0.18361380696296692,0.24569597840309143,0.2985120713710785,0.42745697498321533,0.2278994768857956,0.6662389636039734,0.27962034940719604,0.4933079481124878,0.32918402552604675,0.21601803600788116,0.535392165184021,0.34293439984321594,0.26751524209976196,0.2068762183189392,0.21757709980010986,0.24547387659549713,0.22068053483963013
1980s,0.07890266180038452,0.02707171067595482,0.11110851913690567,0.14013518393039703,0.017650892958045006,0.03838519752025604,-0.06585196405649185,0.13023445010185242,0.03401865437626839,0.21335940062999725,0.012025163508951664,0.1317475438117981,0.08143176138401031,-0.014551017433404922,-0.08379843831062317,0.0004825106298085302,0.07557179033756256,0.045800138264894485,0.08958449959754944,-0.0718669518828392
or,0.4174870550632477,0.2101665437221527,0.3792596757411957,0.2115585207939148,0.15854187309741974,0.39462190866470337,0.33867141604423523,0.14548462629318237,0.3586423695087433,0.20705357193946838,0.3769497275352478,0.09669706970453262,0.19848887622356415,0.38921234011650085,0.216823548078537,0.11874961107969284,0.10767780989408493,0.26756593585014343,0.2527962327003479,0.32389625906944275
even,0.37996912002563477,0.22939583659172058,0.34735506772994995,0.19382737576961517,0.20726223289966583,0.40019676089286804,0.40872135758399963,0.16064004600048065,0.29146435856819153,0.19569995999336243,0.34610581398010254,0.11153913289308548,0.20133668184280396,0.46467068791389465,0.227834552526474,0.21445342898368835,0.1143842488527298,0.25773361325263977,0.30473360419273376,0.30082517862319946
the,1.0,0.40150946378707886,0.733189046382904,0.18361380696296692,0.24569597840309143,0.2985120713710785,0.42745697498321533,0.2278994768857956,0.6662389636039734,0.27962034940719604,0.4933079481124878,0.32918402552604675,0.21601803600788116,0.535392165184021,0.34293439984321594,0.26751524209976196,0.2068762183189392,0.21757709980010986,0.24547387659549713,0.22068053483963013
advent,0.23288919031620026,0.26708167791366577,0.22604098916053772,0.13337241113185883,0.20156589150428772,0.17267808318138123,0.19781844317913055,0.13331495225429535,0.17962823808193207,0.1861085444688797,0.13982629776000977,0.08706572651863098,0.03988140821456909,0.1567634642124176,0.1605752557516098,0.2930740714073181,0.18014070391654968,0.16737912595272064,0.12260781973600388,0.14403489232063293
of,0.733189046382904,0.30638226866722107,1.0,0.20011478662490845,0.21995750069618225,0.2699741721153259,0.33290785551071167,0.19963958859443665,0.5696388483047485,0.23999236524105072,0.4946078956127167,0.2891985774040222,0.2102794647216797,0.41548454761505127,0.24830074608325958,0.173755943775177,0.14607268571853638,0.18037469685077667,0.17160990834236145,0.1826142966747284
digital,0.18361380696296692,0.17458036541938782,0.20011478662490845,1.0000001192092896,0.327540785074234,0.159202441573143,0.1757969856262207,0.2020062804222107,0.1500016450881958,0.15257786214351654,0.17865565419197083,0.08300048857927322,0.04978324845433235,0.1787031590938568,0.13975076377391815,0.27358344197273254,0.2166869193315506,0.3251023590564728,0.8459937572479248,0.12982943654060364
television,0.24569597840309143,0.2218731790781021,0.21995750069618225,0.327540785074234,1.0000001192092896,0.1982724815607071,0.19838058948516846,0.285784512758255,0.2689782977104187,0.15885408222675323,0.27995240688323975,0.14852505922317505,0.19322748482227325,0.1933557242155075,0.17454946041107178,0.5306075215339661,0.46871840953826904,0.4763582646846771,0.3318652808666229,0.16825827956199646
in,0.6662389636039734,0.32884955406188965,0.5696388483047485,0.1500016450881958,0.2689782977104187,0.23683252930641174,0.30808621644973755,0.2081480771303177,1.0,0.2379392385482788,0.5201468467712402,0.34078434109687805,0.2449580281972885,0.45010748505592346,0.2903634011745453,0.2771850824356079,0.1697147786617279,0.2276356965303421,0.1781710684299469,0.20430970191955566
the,1.0,0.40150946378707886,0.733189046382904,0.18361380696296692,0.24569597840309143,0.2985120713710785,0.42745697498321533,0.2278994768857956,0.6662389636039734,0.27962034940719604,0.4933079481124878,0.32918402552604675,0.21601803600788116,0.535392165184021,0.34293439984321594,0.26751524209976196,0.2068762183189392,0.21757709980010986,0.24547387659549713,0.22068053483963013
2000s,-0.21699295938014984,-0.18324927985668182,-0.2942696809768677,-0.15769846737384796,-0.14631639420986176,-0.09292510151863098,0.1495852917432785,-0.19560298323631287,-0.26794537901878357,-0.20014332234859467,-0.06334228068590164,-0.262055903673172,-0.2117706537246704,-0.07610895484685898,-0.05670313164591789,-0.06917228549718857,-0.0977819412946701,-0.17011936008930206,-0.06973093003034592,0.2498977780342102
",",0.4933079481124878,0.30872026085853577,0.4946078956127167,0.17865565419197083,0.27995240688323975,0.2785535454750061,0.3087472915649414,0.20519042015075684,0.5201468467712402,0.2393798977136612,1.0000001192092896,0.28857502341270447,0.24253129959106445,0.44245919585227966,0.27304404973983765,0.2531873881816864,0.2097204476594925,0.21514803171157837,0.24564220011234283,0.31091248989105225
which,0.6521818041801453,0.3560784161090851,0.5011631846427917,0.23021383583545685,0.21160198748111725,0.3234473168849945,0.5261979103088379,0.13397137820720673,0.4840516746044159,0.23446336388587952,0.3658004403114319,0.22164945304393768,0.17648136615753174,0.5345056653022766,0.22235408425331116,0.22464780509471893,0.1991286277770996,0.36594220995903015,0.29529255628585815,0.25814583897590637
allowed,0.2985120713710785,0.22012920677661896,0.2699741721153259,0.159202441573143,0.1982724815607071,1.0,0.2693612575531006,0.1877729743719101,0.23683252930641174,0.18115313351154327,0.2785535454750061,0.10178761929273605,0.08255979418754578,0.42967355251312256,0.2928060293197632,0.14979098737239838,0.11095034331083298,0.17445611953735352,0.22837401926517487,0.2309964895248413
stations,0.24762700498104095,0.22153978049755096,0.20414425432682037,0.30718961358070374,0.3494590222835541,0.21436558663845062,0.1621520221233368,0.30964431166648865,0.25864288210868835,0.22471725940704346,0.26337406039237976,0.2427113801240921,0.15484842658042908,0.21700026094913483,0.20451639592647552,0.3684711158275604,0.23858611285686493,0.3453376293182373,0.3053905963897705,0.13192185759544373
like,0.32912567257881165,0.24659818410873413,0.3244853615760803,0.13546402752399445,0.2116319239139557,0.2960881292819977,0.4320242702960968,0.16726690530776978,0.31010183691978455,0.15649178624153137,0.4085598886013031,0.15612144768238068,0.15995480120182037,0.35482415556907654,0.24168147146701813,0.11790814995765686,0.1845504194498062,0.2750796973705292,0.19640985131263733,0.3268813192844391
wtrf-tv,0.2892968952655792,0.20514528453350067,0.2161998152732849,0.41920655965805054,0.6194164752960205,0.2573228180408478,0.30775541067123413,0.370937705039978,0.23404455184936523,0.201945960521698,0.26170483231544495,0.19056767225265503,0.15227290987968445,0.2730078399181366,0.16660986840724945,0.6646621227264404,0.48048320412635803,0.5183057188987732,0.42528557777404785,0.3403888940811157
in,0.6662389636039734,0.32884955406188965,0.5696388483047485,0.1500016450881958,0.2689782977104187,0.23683252930641174,0.30808621644973755,0.2081480771303177,1.0,0.2379392385482788,0.5201468467712402,0.34078434109687805,0.2449580281972885,0.45010748505592346,0.2903634011745453,0.2771850824356079,0.1697147786617279,0.2276356965303421,0.1781710684299469,0.20430970191955566
wheeling,0.27962034940719604,0.2532622814178467,0.23999236524105072,0.15257786214351654,0.15885408222675323,0.18115313351154327,0.26266056299209595,0.3219344913959503,0.2379392385482788,1.0,0.2393798977136612,0.31989309191703796,0.4035785496234894,0.27720174193382263,0.21356166899204254,0.11611642688512802,0.21178556978702545,0.12347669154405594,0.18405209481716156,0.16026601195335388
",",0.4933079481124878,0.30872026085853577,0.4946078956127167,0.17865565419197083,0.27995240688323975,0.2785535454750061,0.3087472915649414,0.20519042015075684,0.5201468467712402,0.2393798977136612,1.0000001192092896,0.28857502341270447,0.24253129959106445,0.44245919585227966,0.27304404973983765,0.2531873881816864,0.2097204476594925,0.21514803171157837,0.24564220011234283,0.31091248989105225
west,0.32918402552604675,0.23631606996059418,0.2891985774040222,0.08300048857927322,0.14852505922317505,0.10178761929273605,0.1946573108434677,0.22887521982192993,0.34078434109687805,0.31989309191703796,0.28857502341270447,1.0,0.2733224630355835,0.24611181020736694,0.12943893671035767,0.13824202120304108,0.18391461670398712,0.12515394389629364,0.08000402897596359,0.12088293582201004
virginia,0.21601803600788116,0.1939430832862854,0.2102794647216797,0.04978324845433235,0.19322748482227325,0.08255979418754578,0.19189345836639404,0.19368869066238403,0.2449580281972885,0.4035785496234894,0.24253129959106445,0.2733224630355835,1.0000001192092896,0.2041209489107132,0.17049987614154816,0.13336795568466187,0.24087083339691162,0.1861964613199234,0.05926279351115227,0.18036006391048431
to,0.535392165184021,0.2897152304649353,0.41548454761505127,0.1787031590938568,0.1933557242155075,0.42967355251312256,0.455847829580307,0.23261301219463348,0.45010748505592346,0.27720174193382263,0.44245919585227966,0.24611181020736694,0.2041209489107132,1.0,0.33302420377731323,0.23053817451000214,0.1762417107820511,0.23389451205730438,0.26219090819358826,0.29463258385658264
begin,0.34293439984321594,0.46477848291397095,0.24830074608325958,0.13975076377391815,0.17454946041107178,0.2928060293197632,0.26893487572669983,0.21244826912879944,0.2903634011745453,0.21356166899204254,0.27304404973983765,0.12943893671035767,0.17049987614154816,0.33302420377731323,1.0,0.21024145185947418,0.12703588604927063,0.14375528693199158,0.19221210479736328,0.16177093982696533
airing,0.26751524209976196,0.2816602885723114,0.173755943775177,0.27358344197273254,0.5306075215339661,0.14979098737239838,0.19145789742469788,0.3137063980102539,0.2771850824356079,0.11611642688512802,0.2531873881816864,0.13824202120304108,0.13336795568466187,0.23053817451000214,0.21024145185947418,0.9999999403953552,0.45737579464912415,0.40865179896354675,0.32500335574150085,0.20769737660884857
abc,0.2068762183189392,0.26942312717437744,0.14607268571853638,0.2166869193315506,0.46871840953826904,0.11095034331083298,0.1317344456911087,0.2614424228668213,0.1697147786617279,0.21178556978702545,0.2097204476594925,0.18391461670398712,0.24087083339691162,0.1762417107820511,0.12703588604927063,0.45737579464912415,1.0000001192092896,0.3454950749874115,0.21912546455860138,0.19065172970294952
programming,0.17869283258914948,0.17871126532554626,0.14286333322525024,0.3204246163368225,0.34514227509498596,0.09617979824542999,0.22725710272789001,0.1924072653055191,0.17145347595214844,0.11546400934457779,0.255766898393631,0.11158303171396255,0.1468159407377243,0.1961597204208374,0.07639122754335403,0.4178459346294403,0.3165910840034485,0.5994382500648499,0.3275339901447296,0.22249025106430054
on,0.5107308030128479,0.20664581656455994,0.3966929316520691,0.2216719537973404,0.2825660705566406,0.28039318323135376,0.34226128458976746,0.24123993515968323,0.46853652596473694,0.22343683242797852,0.49057599902153015,0.22540061175823212,0.18389174342155457,0.41031414270401,0.2630721628665924,0.37249085307121277,0.2862928807735443,0.28622785210609436,0.2904127538204193,0.2714994251728058
a,0.5829201340675354,0.27542126178741455,0.5052502155303955,0.19387772679328918,0.22552843391895294,0.275193989276886,0.3320399522781372,0.15037991106510162,0.539380669593811,0.2123596966266632,0.427140474319458,0.2258862406015396,0.20148134231567383,0.45503583550453186,0.22845244407653809,0.1968962401151657,0.21331243216991425,0.25316864252090454,0.21894603967666626,0.23916715383529663
