,which,of,genghis,khan,'s,sons,was,disqualified,from,being,successor,because,of,his,unstable,behavior,?
make,0.4280063211917877,0.2912110388278961,0.12208845466375351,0.14075464010238647,0.09622383862733841,0.11136772483587265,0.20205417275428772,0.13408325612545013,0.24641869962215424,0.318569153547287,0.04424417018890381,0.5252931714057922,0.2912110388278961,0.24823373556137085,0.28904610872268677,0.22073033452033997,0.28314751386642456
all,0.50777268409729,0.42798417806625366,0.198136106133461,0.17470678687095642,0.03181743621826172,0.17393164336681366,0.23179835081100464,0.15997323393821716,0.2866387963294983,0.3770711123943329,0.03416545316576958,0.44457945227622986,0.42798417806625366,0.30359330773353577,0.1637689173221588,0.24894331395626068,0.29575422406196594
of,0.5011631846427917,1.0,0.2938849925994873,0.17124508321285248,-0.03817026689648628,0.17722462117671967,0.4069072902202606,0.08448971062898636,0.4249346852302551,0.34885138273239136,0.10859241336584091,0.4075504541397095,1.0,0.38364991545677185,0.19063706696033478,0.1818811446428299,0.1826142966747284
them,0.4958057701587677,0.34503093361854553,0.2431573122739792,0.14705434441566467,0.025712676346302032,0.23420663177967072,0.23709723353385925,0.22817042469978333,0.2957119345664978,0.4559023976325989,0.07366210222244263,0.5216264128684998,0.34503093361854553,0.4171713590621948,0.22517380118370056,0.26992860436439514,0.35435691475868225
khan,0.19211235642433167,0.17124508321285248,0.5896923542022705,1.0,0.05307086929678917,0.2521197199821472,0.23483267426490784,0.11065412312746048,0.10581372678279877,0.15783251821994781,0.2138257473707199,0.14214344322681427,0.17124508321285248,0.26570460200309753,0.1326764076948166,0.11815021187067032,0.12862591445446014
in,0.4840516746044159,0.5696388483047485,0.224680557847023,0.1527150720357895,-0.037580832839012146,0.17819298803806305,0.45514053106307983,0.14320585131645203,0.4274188280105591,0.33162933588027954,0.15141087770462036,0.37423941493034363,0.5696388483047485,0.3598145842552185,0.1900242120027542,0.13157719373703003,0.20430970191955566
their,0.4582767188549042,0.4329940676689148,0.2492474466562271,0.16260504722595215,-0.005530759692192078,0.15888670086860657,0.2396296262741089,0.18717214465141296,0.3038119673728943,0.33179932832717896,0.10648686438798904,0.43909528851509094,0.4329940676689148,0.5725893378257751,0.19918236136436462,0.2628200650215149,0.1898253709077835
own,0.3863328993320465,0.3269667625427246,0.15329284965991974,0.1131855770945549,-0.0030622677877545357,0.22563113272190094,0.19632458686828613,0.13956432044506073,0.23242637515068054,0.30110353231430054,0.20579774677753448,0.34204837679862976,0.3269667625427246,0.4417259395122528,0.2295147031545639,0.2757110595703125,0.1937696635723114
right,0.29368749260902405,0.22473211586475372,0.07570236176252365,0.11718541383743286,-0.03631126880645752,0.16874167323112488,0.1403176486492157,0.252231240272522,0.2076886147260666,0.27225571870803833,0.12891633808612823,0.27532127499580383,0.22473211586475372,0.20272807776927948,0.1803942769765854,0.22137528657913208,0.27135515213012695
",",0.3658004403114319,0.4946078956127167,0.2891939878463745,0.19700400531291962,-0.0016132977325469255,0.29804715514183044,0.45456063747406006,0.24622425436973572,0.39760664105415344,0.34499165415763855,0.1759623885154724,0.372031033039093,0.4946078956127167,0.3378419280052185,0.17710904777050018,0.1586613655090332,0.31091248989105225
while,0.38669952750205994,0.3366928696632385,0.17087101936340332,0.16199307143688202,0.0011869525769725442,0.13062311708927155,0.3253832161426544,0.20104767382144928,0.35008183121681213,0.41943445801734924,0.09099283069372177,0.47423073649406433,0.3366928696632385,0.39785656332969666,0.2343928962945938,0.25958916544914246,0.21076419949531555
appointing,0.16153699159622192,0.34822171926498413,0.17470583319664001,0.1601656824350357,-0.04372943192720413,0.2556774318218231,0.27363476157188416,0.30260971188545227,0.2140510380268097,0.27852338552474976,0.3716026544570923,0.17489324510097504,0.34822171926498413,0.3648006319999695,0.1526033729314804,0.1937311887741089,0.24039706587791443
one,0.510688066482544,0.4999135136604309,0.22989769279956818,0.208477184176445,0.06913424283266068,0.2167353630065918,0.3752199709415436,0.21967928111553192,0.32194891571998596,0.42188695073127747,0.1107516810297966,0.45408302545547485,0.4999135136604309,0.3774510324001312,0.2151685506105423,0.21148553490638733,0.2673267424106598
of,0.5011631846427917,1.0,0.2938849925994873,0.17124508321285248,-0.03817026689648628,0.17722462117671967,0.4069072902202606,0.08448971062898636,0.4249346852302551,0.34885138273239136,0.10859241336584091,0.4075504541397095,1.0,0.38364991545677185,0.19063706696033478,0.1818811446428299,0.1826142966747284
his,0.32283493876457214,0.38364991545677185,0.3744826912879944,0.26570460200309753,0.047556519508361816,0.3316914141178131,0.4405253231525421,0.22677026689052582,0.3195365369319916,0.34421810507774353,0.2260759174823761,0.31541815400123596,0.38364991545677185,0.9999998807907104,0.18412040174007416,0.1958194375038147,0.18075084686279297
sons,0.09716101735830307,0.17722462117671967,0.2966407537460327,0.2521197199821472,-0.033577390015125275,1.0,0.2263665646314621,0.05446114018559456,0.12318173050880432,0.09933074563741684,0.31135624647140503,0.1571362316608429,0.17722462117671967,0.3316914141178131,0.0901748389005661,0.12567292153835297,0.13006451725959778
as,0.41006597876548767,0.3886612355709076,0.17543354630470276,0.22500167787075043,-0.05775856226682663,0.1972646862268448,0.3677520453929901,0.18785656988620758,0.3251767158508301,0.46524563431739807,0.26511430740356445,0.42073941230773926,0.3886612355709076,0.3146366477012634,0.22230617702007294,0.280183345079422,0.27043893933296204
his,0.32283493876457214,0.38364991545677185,0.3744826912879944,0.26570460200309753,0.047556519508361816,0.3316914141178131,0.4405253231525421,0.22677026689052582,0.3195365369319916,0.34421810507774353,0.2260759174823761,0.31541815400123596,0.38364991545677185,0.9999998807907104,0.18412040174007416,0.1958194375038147,0.18075084686279297
successor,0.07593902200460434,0.10859241336584091,0.28109827637672424,0.2138257473707199,-0.010897614061832428,0.31135624647140503,0.287630170583725,0.09636402875185013,0.02996283955872059,0.11688842624425888,0.9999999403953552,0.1334989368915558,0.10859241336584091,0.2260759174823761,0.07509471476078033,0.07924754172563553,0.0913006067276001
.,0.45942068099975586,0.5352458953857422,0.25373268127441406,0.19819748401641846,-0.003708066651597619,0.21456153690814972,0.40146201848983765,0.20110049843788147,0.41536515951156616,0.35574623942375183,0.11615859717130661,0.45765790343284607,0.5352458953857422,0.3119256794452667,0.21819555759429932,0.262289822101593,0.4130953550338745
,which,of,genghis,khan,'s,sons,was,disqualified,from,being,successor,because,of,his,unstable,behavior,?
genghis,0.26472097635269165,0.2938849925994873,1.0,0.5896923542022705,0.031423866748809814,0.2966407537460327,0.3037589192390442,0.1097697839140892,0.19071364402770996,0.20955206453800201,0.28109827637672424,0.192069411277771,0.2938849925994873,0.3744826912879944,0.08510345965623856,0.12370406091213226,0.18813461065292358
khan,0.19211235642433167,0.17124508321285248,0.5896923542022705,1.0,0.05307086929678917,0.2521197199821472,0.23483267426490784,0.11065412312746048,0.10581372678279877,0.15783251821994781,0.2138257473707199,0.14214344322681427,0.17124508321285248,0.26570460200309753,0.1326764076948166,0.11815021187067032,0.12862591445446014
was,0.2830964922904968,0.4069072902202606,0.3037589192390442,0.23483267426490784,0.008974763564765453,0.2263665646314621,1.0000001192092896,0.18342672288417816,0.31171464920043945,0.5201660394668579,0.287630170583725,0.3841400742530823,0.4069072902202606,0.4405253231525421,0.11856144666671753,0.15550264716148376,0.18412111699581146
aware,0.3005562722682953,0.24307499825954437,0.1736253798007965,0.13944761455059052,-0.011739595793187618,0.17384226620197296,0.20441418886184692,0.23395946621894836,0.21571671962738037,0.3746550381183624,0.17414836585521698,0.4061347246170044,0.24307499825954437,0.2540532648563385,0.26089563965797424,0.3773893415927887,0.2840334475040436
of,0.5011631846427917,1.0,0.2938849925994873,0.17124508321285248,-0.03817026689648628,0.17722462117671967,0.4069072902202606,0.08448971062898636,0.4249346852302551,0.34885138273239136,0.10859241336584091,0.4075504541397095,1.0,0.38364991545677185,0.19063706696033478,0.1818811446428299,0.1826142966747284
the,0.6521818041801453,0.733189046382904,0.3448939025402069,0.21067845821380615,-0.01540423184633255,0.16342225670814514,0.48711544275283813,0.2044222503900528,0.40150508284568787,0.419739305973053,0.14193344116210938,0.44596394896507263,0.733189046382904,0.4394008219242096,0.14599084854125977,0.2124595195055008,0.22068053483963013
friction,0.37648463249206543,0.21519047021865845,0.15558330714702606,0.1235949769616127,-0.007197809871286154,0.13547997176647186,0.15801647305488586,0.25100603699684143,0.23271626234054565,0.2756372392177582,0.11194650083780289,0.35218921303749084,0.21519047021865845,0.20652219653129578,0.34269043803215027,0.3001772463321686,0.18292373418807983
between,0.395174115896225,0.3737983703613281,0.1950775384902954,0.10579166561365128,0.006096371449530125,0.10403108596801758,0.24048170447349548,0.1677093654870987,0.3269653618335724,0.21762578189373016,0.09773668646812439,0.3145020008087158,0.3737983703613281,0.15603972971439362,0.16320942342281342,0.14561891555786133,0.12887074053287506
his,0.32283493876457214,0.38364991545677185,0.3744826912879944,0.26570460200309753,0.047556519508361816,0.3316914141178131,0.4405253231525421,0.22677026689052582,0.3195365369319916,0.34421810507774353,0.2260759174823761,0.31541815400123596,0.38364991545677185,0.9999998807907104,0.18412040174007416,0.1958194375038147,0.18075084686279297
sons,0.09716101735830307,0.17722462117671967,0.2966407537460327,0.2521197199821472,-0.033577390015125275,1.0,0.2263665646314621,0.05446114018559456,0.12318173050880432,0.09933074563741684,0.31135624647140503,0.1571362316608429,0.17722462117671967,0.3316914141178131,0.0901748389005661,0.12567292153835297,0.13006451725959778
(,0.2589828372001648,0.35032153129577637,0.2257842868566513,0.1773909628391266,0.0012731997994706035,0.15359754860401154,0.2980341613292694,0.1714569330215454,0.25806233286857605,0.1815166026353836,0.17948706448078156,0.2131619155406952,0.35032153129577637,0.16098198294639587,0.15266183018684387,0.14807797968387604,0.40561532974243164
particularly,0.4413786828517914,0.30258041620254517,0.13352149724960327,0.12082164734601974,0.0002085742016788572,0.11837538331747055,0.2561531662940979,0.11909719556570053,0.25527527928352356,0.3732558786869049,0.06372372806072235,0.4249844253063202,0.30258041620254517,0.2591190040111542,0.25434812903404236,0.23766422271728516,0.2644225060939789
between,0.395174115896225,0.3737983703613281,0.1950775384902954,0.10579166561365128,0.006096371449530125,0.10403108596801758,0.24048170447349548,0.1677093654870987,0.3269653618335724,0.21762578189373016,0.09773668646812439,0.3145020008087158,0.3737983703613281,0.15603972971439362,0.16320942342281342,0.14561891555786133,0.12887074053287506
chagatai,0.23523885011672974,0.29625993967056274,0.5115617513656616,0.39546430110931396,0.001981237204745412,0.2263251543045044,0.24193820357322693,0.1090615764260292,0.1985146850347519,0.12726660072803497,0.22772672772407532,0.1417127251625061,0.29625993967056274,0.20904451608657837,0.042064350098371506,0.038949958980083466,0.1902039349079132
and,0.506277859210968,0.5116966962814331,0.26551535725593567,0.22885166108608246,0.06895173341035843,0.22999194264411926,0.3740963041782379,0.16630250215530396,0.3601827025413513,0.4286794066429138,0.1350792944431305,0.5069696307182312,0.5116966962814331,0.4234102666378021,0.26894262433052063,0.22840261459350586,0.20544172823429108
jochi,0.12476388365030289,0.15254677832126617,0.4016976058483124,0.30853474140167236,0.07596804201602936,0.219376340508461,0.22727705538272858,0.17917795479297638,0.13800548017024994,0.12868106365203857,0.18659169971942902,0.1426720768213272,0.15254677832126617,0.22831186652183533,0.08204787224531174,0.07028746604919434,0.10597938299179077
),0.2758678197860718,0.3680361211299896,0.24887141585350037,0.2105041742324829,0.021107977256178856,0.1573849618434906,0.3267642855644226,0.16213375329971313,0.2672361731529236,0.2020954042673111,0.16264502704143524,0.2400766909122467,0.3680361211299896,0.18606403470039368,0.15734583139419556,0.1332821398973465,0.42300865054130554
and,0.506277859210968,0.5116966962814331,0.26551535725593567,0.22885166108608246,0.06895173341035843,0.22999194264411926,0.3740963041782379,0.16630250215530396,0.3601827025413513,0.4286794066429138,0.1350792944431305,0.5069696307182312,0.5116966962814331,0.4234102666378021,0.26894262433052063,0.22840261459350586,0.20544172823429108
worried,0.2218504548072815,0.23881499469280243,0.17970828711986542,0.12465299665927887,-0.0864793211221695,0.1930958777666092,0.25725269317626953,0.23169951140880585,0.1812654286623001,0.28426504135131836,0.22096163034439087,0.4597862660884857,0.23881499469280243,0.29553478956222534,0.31999918818473816,0.249108225107193,0.2862061858177185
of,0.5011631846427917,1.0,0.2938849925994873,0.17124508321285248,-0.03817026689648628,0.17722462117671967,0.4069072902202606,0.08448971062898636,0.4249346852302551,0.34885138273239136,0.10859241336584091,0.4075504541397095,1.0,0.38364991545677185,0.19063706696033478,0.1818811446428299,0.1826142966747284
possible,0.3714272081851959,0.3314395844936371,0.08141884952783585,0.15589413046836853,0.036827296018600464,0.08887302875518799,0.19756397604942322,0.19294999539852142,0.2377557009458542,0.23857231438159943,0.050315551459789276,0.3533540964126587,0.3314395844936371,0.2212880551815033,0.2988604009151459,0.2685195505619049,0.3059970438480377
conflict,0.2701381742954254,0.2620731294155121,0.22272664308547974,0.14547589421272278,-0.040529198944568634,0.1660090535879135,0.19450020790100098,0.22064661979675293,0.1621488481760025,0.2516842782497406,0.13915875554084778,0.2756962180137634,0.2620731294155121,0.23697029054164886,0.2685874104499817,0.2720239758491516,0.26744839549064636
between,0.395174115896225,0.3737983703613281,0.1950775384902954,0.10579166561365128,0.006096371449530125,0.10403108596801758,0.24048170447349548,0.1677093654870987,0.3269653618335724,0.21762578189373016,0.09773668646812439,0.3145020008087158,0.3737983703613281,0.15603972971439362,0.16320942342281342,0.14561891555786133,0.12887074053287506
them,0.4958057701587677,0.34503093361854553,0.2431573122739792,0.14705434441566467,0.025712676346302032,0.23420663177967072,0.23709723353385925,0.22817042469978333,0.2957119345664978,0.4559023976325989,0.07366210222244263,0.5216264128684998,0.34503093361854553,0.4171713590621948,0.22517380118370056,0.26992860436439514,0.35435691475868225
if,0.46344661712646484,0.2557544410228729,0.1844758242368698,0.19195561110973358,-0.0015437148977071047,0.08781791478395462,0.16164100170135498,0.2896474003791809,0.23692595958709717,0.4287751317024231,0.07277520000934601,0.5247287750244141,0.2557544410228729,0.19270896911621094,0.2809867262840271,0.32135796546936035,0.4441644251346588
he,0.3415409028530121,0.38706058263778687,0.28288567066192627,0.24136358499526978,0.024063590914011,0.23775696754455566,0.5410010814666748,0.2385680228471756,0.3314535319805145,0.426932692527771,0.13763011991977692,0.3656739592552185,0.38706058263778687,0.7171558737754822,0.14657780528068542,0.19107750058174133,0.2089974731206894
died,0.047798484563827515,0.25637882947921753,0.28730252385139465,0.1835235059261322,-0.023391123861074448,0.34848538041114807,0.4570699632167816,0.15933816134929657,0.2637850046157837,0.1567348837852478,0.253170907497406,0.16844548285007477,0.25637882947921753,0.38025936484336853,0.08226493000984192,0.09825633466243744,0.15254227817058563
.,0.45942068099975586,0.5352458953857422,0.25373268127441406,0.19819748401641846,-0.003708066651597619,0.21456153690814972,0.40146201848983765,0.20110049843788147,0.41536515951156616,0.35574623942375183,0.11615859717130661,0.45765790343284607,0.5352458953857422,0.3119256794452667,0.21819555759429932,0.262289822101593,0.4130953550338745
