,what,space-time,path,is,seen,as,a,curved,line,in,space,?
as,0.31749409437179565,0.2553038001060486,0.17138423025608063,0.43216490745544434,0.35132327675819397,1.0,0.39550232887268066,0.24990013241767883,0.22621846199035645,0.3887844979763031,0.1954064816236496,0.27043893933296204
a,0.3320399522781372,0.2669183909893036,0.2498561441898346,0.658733606338501,0.26090866327285767,0.39550232887268066,1.0,0.23927269876003265,0.23499317467212677,0.539380669593811,0.20296213030815125,0.23916715383529663
curved,0.18630921840667725,0.24135644733905792,0.3243977725505829,0.18317994475364685,0.3215474784374237,0.24990013241767883,0.23927269876003265,0.9999999403953552,0.25257715582847595,0.19889767467975616,0.18549275398254395,0.12876681983470917
line,0.2245367169380188,0.259919673204422,0.19818460941314697,0.19879867136478424,0.20704054832458496,0.22621846199035645,0.23499317467212677,0.25257715582847595,1.0000001192092896,0.2258777767419815,0.221873477101326,0.16271452605724335
in,0.30808621644973755,0.23940345644950867,0.18221399188041687,0.5394441485404968,0.28402701020240784,0.3887844979763031,0.539380669593811,0.19889767467975616,0.2258777767419815,1.0,0.17648501694202423,0.20430970191955566
space,0.20525942742824554,0.8131735920906067,0.20033535361289978,0.18578536808490753,0.25557568669319153,0.1954064816236496,0.20296213030815125,0.18549275398254395,0.221873477101326,0.17648501694202423,1.0000001192092896,0.1885536164045334
",",0.3087472915649414,0.2780849039554596,0.1322105973958969,0.4691906273365021,0.28642043471336365,0.48816442489624023,0.427140474319458,0.20504118502140045,0.22637072205543518,0.5201468467712402,0.2285580337047577,0.31091248989105225
and,0.31309178471565247,0.2804737389087677,0.21081410348415375,0.3859752118587494,0.2522655725479126,0.49487000703811646,0.3739250600337982,0.26802390813827515,0.24584348499774933,0.4954058527946472,0.22901733219623566,0.20544172823429108
it,0.45803478360176086,0.25576505064964294,0.1637188345193863,0.6328473687171936,0.2688419222831726,0.4461488723754883,0.5452592968940735,0.23130176961421967,0.2513335347175598,0.5130809545516968,0.1662190854549408,0.25732165575027466
is,0.28837618231773376,0.24063287675380707,0.19813401997089386,1.0,0.2670730948448181,0.43216490745544434,0.658733606338501,0.18317994475364685,0.19879867136478424,0.5394441485404968,0.18578536808490753,0.22961433231830597
called,0.3235960602760315,0.18904902040958405,0.14820843935012817,0.430266410112381,0.36151590943336487,0.2827680706977844,0.4868806302547455,0.3003242313861847,0.1043819785118103,0.40847352147102356,0.14801733195781708,0.18963319063186646
the,0.42745697498321533,0.26777881383895874,0.21527591347694397,0.5823672413825989,0.3442007005214691,0.48381632566452026,0.5829201340675354,0.27877119183540344,0.29789501428604126,0.6662389636039734,0.24495907127857208,0.22068053483963013
ballistic,0.2085007131099701,0.3413134217262268,0.21284529566764832,0.17874175310134888,0.202348992228508,0.2572307884693146,0.2827460765838623,0.2595754861831665,0.16737288236618042,0.1867752969264984,0.23134030401706696,0.1552402675151825
trajectory,0.3228057622909546,0.4705011546611786,0.42885977029800415,0.23627322912216187,0.31053051352500916,0.2040647566318512,0.333333283662796,0.38962915539741516,0.2616922855377197,0.16091488301753998,0.3520108163356781,0.2267182618379593
of,0.33290785551071167,0.19733013212680817,0.19203445315361023,0.4854315221309662,0.28639769554138184,0.3886612355709076,0.5052502155303955,0.22088298201560974,0.23765452206134796,0.5696388483047485,0.21300287544727325,0.1826142966747284
the,0.42745697498321533,0.26777881383895874,0.21527591347694397,0.5823672413825989,0.3442007005214691,0.48381632566452026,0.5829201340675354,0.27877119183540344,0.29789501428604126,0.6662389636039734,0.24495907127857208,0.22068053483963013
object,0.25733083486557007,0.414413720369339,0.26697808504104614,0.30146875977516174,0.31421995162963867,0.22475431859493256,0.3271922171115875,0.269500732421875,0.22194238007068634,0.18661287426948547,0.3148019313812256,0.19573666155338287
.,0.3567904531955719,0.297957181930542,0.19664597511291504,0.4569662809371948,0.30320122838020325,0.515582263469696,0.50484299659729,0.2326182723045349,0.25851553678512573,0.5591574311256409,0.2385488897562027,0.4130953550338745
,what,space-time,path,is,seen,as,a,curved,line,in,space,?
in,0.30808621644973755,0.23940345644950867,0.18221399188041687,0.5394441485404968,0.28402701020240784,0.3887844979763031,0.539380669593811,0.19889767467975616,0.2258777767419815,1.0,0.17648501694202423,0.20430970191955566
gr,0.04870706796646118,0.13661478459835052,0.11647584289312363,0.20078590512275696,0.14449112117290497,0.08089231699705124,0.16675709187984467,0.2509724795818329,0.06893089413642883,0.11748499423265457,0.09497497975826263,0.20753049850463867
",",0.3087472915649414,0.2780849039554596,0.1322105973958969,0.4691906273365021,0.28642043471336365,0.48816442489624023,0.427140474319458,0.20504118502140045,0.22637072205543518,0.5201468467712402,0.2285580337047577,0.31091248989105225
gravitation,0.2342090904712677,0.4335916340351105,0.3424640893936157,0.1929575800895691,0.2581495940685272,0.19515565037727356,0.2073047012090683,0.33321312069892883,0.17372481524944305,0.17963449656963348,0.31007063388824463,0.1806045025587082
is,0.28837618231773376,0.24063287675380707,0.19813401997089386,1.0,0.2670730948448181,0.43216490745544434,0.658733606338501,0.18317994475364685,0.19879867136478424,0.5394441485404968,0.18578536808490753,0.22961433231830597
not,0.5449194312095642,0.2648400664329529,0.2249617874622345,0.3776007890701294,0.32236090302467346,0.5105602741241455,0.3791346549987793,0.2541347146034241,0.1741083711385727,0.3403114080429077,0.2228187918663025,0.41942933201789856
viewed,0.2938295900821686,0.237514927983284,0.18409891426563263,0.24106821417808533,0.5360220670700073,0.2334030270576477,0.22637882828712463,0.2799322009086609,0.23047605156898499,0.194101944565773,0.19071224331855774,0.19983090460300446
as,0.31749409437179565,0.2553038001060486,0.17138423025608063,0.43216490745544434,0.35132327675819397,1.0,0.39550232887268066,0.24990013241767883,0.22621846199035645,0.3887844979763031,0.1954064816236496,0.27043893933296204
a,0.3320399522781372,0.2669183909893036,0.2498561441898346,0.658733606338501,0.26090866327285767,0.39550232887268066,1.0,0.23927269876003265,0.23499317467212677,0.539380669593811,0.20296213030815125,0.23916715383529663
force,0.16915984451770782,0.24498754739761353,0.14555533230304718,0.22036980092525482,0.1240411177277565,0.19216643273830414,0.2451154738664627,0.23067377507686615,0.1969793289899826,0.21744468808174133,0.1929956078529358,0.1650998443365097
",",0.3087472915649414,0.2780849039554596,0.1322105973958969,0.4691906273365021,0.28642043471336365,0.48816442489624023,0.427140474319458,0.20504118502140045,0.22637072205543518,0.5201468467712402,0.2285580337047577,0.31091248989105225
but,0.5029441118240356,0.2727712392807007,0.2041735053062439,0.4106791317462921,0.354434609413147,0.4864770472049713,0.44750767946243286,0.22854244709014893,0.241663858294487,0.48674455285072327,0.23279379308223724,0.27921953797340393
rather,0.3923804461956024,0.2814444899559021,0.2523641586303711,0.2886356711387634,0.30023327469825745,0.38414403796195984,0.4061340093612671,0.28338080644607544,0.19367651641368866,0.26646825671195984,0.2570410370826721,0.3053998053073883
",",0.3087472915649414,0.2780849039554596,0.1322105973958969,0.4691906273365021,0.28642043471336365,0.48816442489624023,0.427140474319458,0.20504118502140045,0.22637072205543518,0.5201468467712402,0.2285580337047577,0.31091248989105225
objects,0.24020016193389893,0.3952569365501404,0.18444792926311493,0.23756065964698792,0.345100998878479,0.2573409080505371,0.24898670613765717,0.29253876209259033,0.16537830233573914,0.23406893014907837,0.344756156206131,0.15479016304016113
moving,0.3154623508453369,0.3150302469730377,0.3017066419124603,0.19858770072460175,0.26472562551498413,0.2739008069038391,0.2806239426136017,0.3532896637916565,0.234445258975029,0.2693832814693451,0.2782868444919586,0.21667467057704926
freely,0.3145614564418793,0.23781313002109528,0.19415675103664398,0.19634760916233063,0.2171618789434433,0.2471189796924591,0.21249881386756897,0.22118675708770752,0.15100973844528198,0.16644398868083954,0.2385987788438797,0.16730758547782898
in,0.30808621644973755,0.23940345644950867,0.18221399188041687,0.5394441485404968,0.28402701020240784,0.3887844979763031,0.539380669593811,0.19889767467975616,0.2258777767419815,1.0,0.17648501694202423,0.20430970191955566
gravitational,0.23380526900291443,0.4465154707431793,0.3305368423461914,0.20917914807796478,0.25870028138160706,0.2031097263097763,0.2441251575946808,0.3482142984867096,0.17608655989170074,0.2080984264612198,0.31188106536865234,0.17902444303035736
fields,0.14054246246814728,0.30424007773399353,0.2784346044063568,0.1549985706806183,0.1673552393913269,0.19345667958259583,0.1733706295490265,0.14551769196987152,0.15765519440174103,0.19709080457687378,0.22563423216342926,0.1411406248807907
travel,0.19747209548950195,0.3515370488166809,0.31430622935295105,0.20692875981330872,0.2535476088523865,0.2136022299528122,0.2213185727596283,0.19523213803768158,0.1180962547659874,0.22463937103748322,0.2771601676940918,0.10014409571886063
under,0.20154598355293274,0.135343998670578,0.12650425732135773,0.21294879913330078,0.13546615839004517,0.29018887877464294,0.18317826092243195,0.13773450255393982,0.25078943371772766,0.2535393238067627,0.12040524929761887,0.18233340978622437
their,0.35142919421195984,0.22220176458358765,0.1327262967824936,0.2101074606180191,0.22761531174182892,0.29218852519989014,0.29698723554611206,0.21892698109149933,0.15859980881214142,0.34976133704185486,0.1777881532907486,0.1898253709077835
own,0.35062843561172485,0.2087574303150177,0.1663665920495987,0.2145606279373169,0.16613619029521942,0.26007014513015747,0.3093770742416382,0.13773435354232788,0.16709096729755402,0.31893372535705566,0.23278620839118958,0.1937696635723114
inertia,0.2659069001674652,0.40040844678878784,0.2753685712814331,0.2161921113729477,0.24053733050823212,0.231459379196167,0.24480025470256805,0.29687654972076416,0.1327078640460968,0.15215353667736053,0.26603448390960693,0.20492924749851227
in,0.30808621644973755,0.23940345644950867,0.18221399188041687,0.5394441485404968,0.28402701020240784,0.3887844979763031,0.539380669593811,0.19889767467975616,0.2258777767419815,1.0,0.17648501694202423,0.20430970191955566
straight,0.21296165883541107,0.2216094434261322,0.25130194425582886,0.2160342037677765,0.21535685658454895,0.2144632339477539,0.26987409591674805,0.49354949593544006,0.3387131989002228,0.19551518559455872,0.17011432349681854,0.1838495284318924
lines,0.21269705891609192,0.2273893654346466,0.2343907505273819,0.1740446388721466,0.23989300429821014,0.18591980636119843,0.23604188859462738,0.2706385850906372,0.679698646068573,0.22601547837257385,0.1655946522951126,0.18324026465415955
through,0.23167094588279724,0.2635307312011719,0.3296509087085724,0.27805060148239136,0.2938099205493927,0.24602261185646057,0.3399752974510193,0.2617308497428894,0.2428235560655594,0.38533157110214233,0.21589303016662598,0.16913433372974396
curved,0.18630921840667725,0.24135644733905792,0.3243977725505829,0.18317994475364685,0.3215474784374237,0.24990013241767883,0.23927269876003265,0.9999999403953552,0.25257715582847595,0.19889767467975616,0.18549275398254395,0.12876681983470917
space-time,0.26121973991394043,1.0000001192092896,0.26642319560050964,0.24063287675380707,0.2837229073047638,0.2553038001060486,0.2669183909893036,0.24135644733905792,0.259919673204422,0.23940345644950867,0.8131735920906067,0.2640974819660187
–,0.13008765876293182,0.22881057858467102,0.08995214104652405,0.1436920464038849,0.10684524476528168,0.23975129425525665,0.1997407078742981,0.12098399549722672,0.14134350419044495,0.23687128722667694,0.13699649274349213,0.2714554965496063
defined,0.25343453884124756,0.2865197956562042,0.2258206307888031,0.2622792422771454,0.291861891746521,0.35916298627853394,0.25929558277130127,0.3459679186344147,0.10243310034275055,0.2143561989068985,0.2196669727563858,0.22494901716709137
as,0.31749409437179565,0.2553038001060486,0.17138423025608063,0.43216490745544434,0.35132327675819397,1.0,0.39550232887268066,0.24990013241767883,0.22621846199035645,0.3887844979763031,0.1954064816236496,0.27043893933296204
the,0.42745697498321533,0.26777881383895874,0.21527591347694397,0.5823672413825989,0.3442007005214691,0.48381632566452026,0.5829201340675354,0.27877119183540344,0.29789501428604126,0.6662389636039734,0.24495907127857208,0.22068053483963013
shortest,0.22240179777145386,0.27851492166519165,0.30547139048576355,0.2945198714733124,0.25745871663093567,0.2501741945743561,0.3008141815662384,0.23452572524547577,0.24843953549861908,0.2889961004257202,0.1612653285264969,0.1640477329492569
space-time,0.26121973991394043,1.0000001192092896,0.26642319560050964,0.24063287675380707,0.2837229073047638,0.2553038001060486,0.2669183909893036,0.24135644733905792,0.259919673204422,0.23940345644950867,0.8131735920906067,0.2640974819660187
path,0.25106123089790344,0.26642319560050964,0.9999999403953552,0.19813401997089386,0.22661644220352173,0.17138423025608063,0.2498561441898346,0.3243977725505829,0.19818460941314697,0.18221399188041687,0.20033535361289978,0.12429215013980865
between,0.2462156116962433,0.22957229614257812,0.2178962677717209,0.26809602975845337,0.21163398027420044,0.22009976208209991,0.29385313391685486,0.22500699758529663,0.31472399830818176,0.41100412607192993,0.17911486327648163,0.12887074053287506
two,0.23363454639911652,0.25145405530929565,0.21109136939048767,0.2315155267715454,0.21497389674186707,0.3029302954673767,0.3289857804775238,0.2694661021232605,0.21513330936431885,0.36463531851768494,0.20972752571105957,0.19645625352859497
space-time,0.26121973991394043,1.0000001192092896,0.26642319560050964,0.24063287675380707,0.2837229073047638,0.2553038001060486,0.2669183909893036,0.24135644733905792,0.259919673204422,0.23940345644950867,0.8131735920906067,0.2640974819660187
events,0.269866019487381,0.24478861689567566,0.17223727703094482,0.17093729972839355,0.1798832267522812,0.1924285739660263,0.21595865488052368,0.043799977749586105,0.15324707329273224,0.2690284550189972,0.13382360339164734,0.09835197776556015
.,0.3567904531955719,0.297957181930542,0.19664597511291504,0.4569662809371948,0.30320122838020325,0.515582263469696,0.50484299659729,0.2326182723045349,0.25851553678512573,0.5591574311256409,0.2385488897562027,0.4130953550338745
