,what,did,luther,expound,happened,to,souls,after,death,?
'',0.08143015950918198,0.01978493109345436,-0.04572787508368492,0.02071545459330082,-0.006055272184312344,-0.009905828163027763,-0.02228221297264099,-0.08605624735355377,-0.04736875370144844,0.018684765323996544
,what,did,luther,expound,happened,to,souls,after,death,?
in,0.30808621644973755,0.2593238651752472,0.20523880422115326,0.2508721947669983,0.3302023410797119,0.45010748505592346,0.18677356839179993,0.44050168991088867,0.18743370473384857,0.20430970191955566
contrast,0.2773490250110626,0.15323619544506073,0.17197979986667633,0.2438625544309616,0.15989187359809875,0.23685190081596375,0.11439625173807144,0.07836084812879562,0.026928093284368515,0.15469981729984283
to,0.455847829580307,0.4452643394470215,0.18029534816741943,0.3665536344051361,0.2299996316432953,1.0,0.22935551404953003,0.37890323996543884,0.19568277895450592,0.29463258385658264
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
views,0.32671356201171875,0.22832201421260834,0.19727660715579987,0.22416801750659943,0.24404044449329376,0.27688995003700256,0.1827891319990158,0.10078383982181549,0.15755915641784668,0.19388815760612488
of,0.33290785551071167,0.2513895630836487,0.1719115972518921,0.25014451146125793,0.30501094460487366,0.41548454761505127,0.23374544084072113,0.3867455720901489,0.23778599500656128,0.1826142966747284
john,0.18237407505512238,0.18785913288593292,0.3108772039413452,0.19666476547718048,0.10774853825569153,0.2070634365081787,0.16508512198925018,0.22597751021385193,0.19530434906482697,0.13162356615066528
calvin,0.2447197437286377,0.1391587257385254,0.31689026951789856,0.127141073346138,0.13443247973918915,0.16444888710975647,0.2122001349925995,0.1423037350177765,0.16499875485897064,0.2228267937898636
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.288166344165802,0.22602374851703644,0.48971283435821533,0.23765547573566437,0.3765919506549835,0.1816639006137848,0.20544172823429108
philipp,0.09266739338636398,0.18630307912826538,0.30913978815078735,0.043012481182813644,0.11637088656425476,0.1500803381204605,0.06400379538536072,0.15831845998764038,0.17830543220043182,0.14114081859588623
melanchthon,0.1285841315984726,0.07751930505037308,0.30344337224960327,0.14026647806167603,0.07608353346586227,0.08310038596391678,0.1737535446882248,0.1276373267173767,0.2185550481081009,0.14275860786437988
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.32049548625946045,0.3230119049549103,0.44245919585227966,0.1813322901725769,0.38860568404197693,0.2070959210395813,0.31091248989105225
throughout,0.2130906730890274,0.194510817527771,0.10819269716739655,0.21098652482032776,0.21341970562934875,0.31226396560668945,0.24601653218269348,0.2900364100933075,0.20173302292823792,0.12665234506130219
his,0.26976513862609863,0.3546801507472992,0.27093374729156494,0.1980271190404892,0.21838653087615967,0.3715193271636963,0.19661512970924377,0.41949746012687683,0.3678654432296753,0.18075084686279297
life,0.24693015217781067,0.22298283874988556,0.20761863887310028,0.16355182230472565,0.22275510430335999,0.24560359120368958,0.3160795271396637,0.1972336620092392,0.28946104645729065,0.21677987277507782
luther,0.2134782373905182,0.23667675256729126,1.0,0.11549239605665207,0.17346757650375366,0.18029534816741943,0.14558860659599304,0.17198127508163452,0.15764257311820984,0.1732746809720993
maintained,0.20107032358646393,0.23758384585380554,0.06595812737941742,0.15813803672790527,0.16322678327560425,0.19650894403457642,0.16011035442352295,0.19246773421764374,0.13738688826560974,0.17174425721168518
that,0.6297725439071655,0.47518548369407654,0.21746599674224854,0.33138078451156616,0.4226365387439728,0.5436353087425232,0.31226950883865356,0.373811811208725,0.25607815384864807,0.32716336846351624
it,0.45803478360176086,0.2993364930152893,0.15365919470787048,0.31499791145324707,0.3335137665271759,0.513711154460907,0.21804456412792206,0.36872005462646484,0.16903388500213623,0.25732165575027466
was,0.22111038863658905,0.41399896144866943,0.19185513257980347,0.19533388316631317,0.36671528220176697,0.3636345863342285,0.15244275331497192,0.49306565523147583,0.28516459465026855,0.18412111699581146
not,0.5449194312095642,0.6481515765190125,0.21636232733726501,0.323470801115036,0.34915536642074585,0.5149973034858704,0.26227936148643494,0.3115830719470978,0.23071882128715515,0.41942933201789856
false,0.29977917671203613,0.18280620872974396,0.12126229703426361,0.2523340880870819,0.2009878009557724,0.17908896505832672,0.14379960298538208,0.10821934044361115,0.14823132753372192,0.2877490520477295
doctrine,0.3112909197807312,0.1904553771018982,0.34285056591033936,0.2359582483768463,0.22133199870586395,0.18971149623394012,0.3080275356769562,0.11590564996004105,0.17702263593673706,0.21789313852787018
to,0.455847829580307,0.4452643394470215,0.18029534816741943,0.3665536344051361,0.2299996316432953,1.0,0.22935551404953003,0.37890323996543884,0.19568277895450592,0.29463258385658264
believe,0.46656209230422974,0.3557283282279968,0.21247079968452454,0.31312432885169983,0.3430361747741699,0.34598591923713684,0.3641740381717682,0.24915747344493866,0.1744125932455063,0.3329349160194397
that,0.6297725439071655,0.47518548369407654,0.21746599674224854,0.33138078451156616,0.4226365387439728,0.5436353087425232,0.31226950883865356,0.373811811208725,0.25607815384864807,0.32716336846351624
a,0.3320399522781372,0.2552328109741211,0.17967689037322998,0.2651044726371765,0.2774496078491211,0.45503583550453186,0.15031826496124268,0.3831600844860077,0.16249743103981018,0.23916715383529663
christian,0.17849333584308624,0.20078235864639282,0.36969617009162903,0.10261332243680954,0.16031774878501892,0.19438040256500244,0.31311196088790894,0.1393807977437973,0.17143726348876953,0.1508396863937378
's,0.02692362666130066,0.05069678649306297,-0.009990512393414974,-0.02738514542579651,-0.012165569700300694,0.03782717138528824,0.02317057177424431,-0.055672239512205124,0.07207932323217392,-0.023395681753754616
soul,0.23502515256404877,0.13049879670143127,0.1514018028974533,0.1608372926712036,0.12811625003814697,0.1948116272687912,0.5860470533370972,0.15610353648662567,0.25791794061660767,0.2029775083065033
sleeps,0.24765385687351227,0.19267313182353973,0.14381396770477295,0.17410145699977875,0.23815816640853882,0.2151017040014267,0.27981287240982056,0.1881534904241562,0.19728228449821472,0.25254565477371216
after,0.21973377466201782,0.30330467224121094,0.17198127508163452,0.19602353870868683,0.40630295872688293,0.37890323996543884,0.23440031707286835,1.0,0.2794583737850189,0.16608688235282898
it,0.45803478360176086,0.2993364930152893,0.15365919470787048,0.31499791145324707,0.3335137665271759,0.513711154460907,0.21804456412792206,0.36872005462646484,0.16903388500213623,0.25732165575027466
is,0.28837618231773376,0.19247472286224365,0.08282390236854553,0.3048785924911499,0.2258908450603485,0.42745086550712585,0.17516587674617767,0.2835143506526947,0.17991963028907776,0.22961433231830597
separated,0.18778635561466217,0.16108454763889313,0.08066436648368835,0.1810445934534073,0.2178422063589096,0.2442285269498825,0.07787936925888062,0.2764604389667511,0.25558480620384216,0.0923643484711647
from,0.2737620174884796,0.20248863101005554,0.10716932266950607,0.283365935087204,0.21165096759796143,0.4069952368736267,0.17533692717552185,0.4051513373851776,0.22335824370384216,0.19969791173934937
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
body,0.2143840193748474,0.17681342363357544,0.09127452969551086,0.23258472979068756,0.1156945750117302,0.307265043258667,0.305447518825531,0.17152558267116547,0.21721474826335907,0.20136451721191406
in,0.30808621644973755,0.2593238651752472,0.20523880422115326,0.2508721947669983,0.3302023410797119,0.45010748505592346,0.18677356839179993,0.44050168991088867,0.18743370473384857,0.20430970191955566
death,0.2267695665359497,0.2252790331840515,0.15764257311820984,0.16539256274700165,0.213290274143219,0.19568277895450592,0.2040281593799591,0.2794583737850189,0.9999998807907104,0.21149799227714539
;,0.10986888408660889,0.10727239400148392,0.022799020633101463,0.02382543869316578,0.034108877182006836,0.0979827418923378,0.01163503434509039,-0.01834123209118843,0.036338236182928085,0.10349778085947037
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.288166344165802,0.22602374851703644,0.48971283435821533,0.23765547573566437,0.3765919506549835,0.1816639006137848,0.20544172823429108
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.32049548625946045,0.3230119049549103,0.44245919585227966,0.1813322901725769,0.38860568404197693,0.2070959210395813,0.31091248989105225
accordingly,0.39776521921157837,0.2663593590259552,0.14804108440876007,0.3056669235229492,0.219185471534729,0.40200918912887573,0.23200130462646484,0.247263565659523,0.13401013612747192,0.3418521285057068
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.32049548625946045,0.3230119049549103,0.44245919585227966,0.1813322901725769,0.38860568404197693,0.2070959210395813,0.31091248989105225
he,0.3114890456199646,0.3292143940925598,0.2454872578382492,0.1950511932373047,0.3040652275085449,0.385390967130661,0.23039820790290833,0.3936046361923218,0.2806733548641205,0.2089974731206894
disputed,0.3041055202484131,0.18744073808193207,0.0899672880768776,0.26214098930358887,0.27330100536346436,0.22312502562999725,0.08931914716959,0.1753460019826889,0.1805281937122345,0.2165134698152542
traditional,0.20066824555397034,0.17380854487419128,0.16050830483436584,0.1288926601409912,0.08326476067304611,0.2509959638118744,0.14763818681240082,0.15539062023162842,0.08737928420305252,0.1327509582042694
interpretations,0.3449173867702484,0.26414766907691956,0.21804386377334595,0.28513282537460327,0.19928337633609772,0.2722494602203369,0.2713862955570221,0.12401633709669113,0.1650352030992508,0.2144118994474411
of,0.33290785551071167,0.2513895630836487,0.1719115972518921,0.25014451146125793,0.30501094460487366,0.41548454761505127,0.23374544084072113,0.3867455720901489,0.23778599500656128,0.1826142966747284
some,0.4491020441055298,0.42553430795669556,0.2097044140100479,0.30932533740997314,0.31696322560310364,0.4636894166469574,0.2622442841529846,0.2708302140235901,0.1742246001958847,0.2562315762042999
bible,0.33710888028144836,0.24923516809940338,0.3825412392616272,0.2668413817882538,0.221904918551445,0.22778454422950745,0.2927752435207367,0.1472042053937912,0.2484837770462036,0.22667601704597473
passages,0.2522711157798767,0.1583266258239746,0.2148544192314148,0.24524861574172974,0.1178717315196991,0.29124996066093445,0.17816117405891418,0.13724763691425323,0.16340944170951843,0.1300082802772522
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.32049548625946045,0.3230119049549103,0.44245919585227966,0.1813322901725769,0.38860568404197693,0.2070959210395813,0.31091248989105225
such,0.23989605903625488,0.24497397243976593,0.09043191373348236,0.24997732043266296,0.15393435955047607,0.2871878743171692,0.1822947859764099,0.16916970908641815,0.09082182496786118,0.17851735651493073
as,0.31749409437179565,0.3596470057964325,0.20242992043495178,0.305596262216568,0.20198430120944977,0.42092081904411316,0.18550077080726624,0.3014480769634247,0.19013920426368713,0.27043893933296204
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
parable,0.2742602825164795,0.18139468133449554,0.22057698667049408,0.27301278710365295,0.14228537678718567,0.18631938099861145,0.3745664954185486,0.13235026597976685,0.23527038097381592,0.19732241332530975
of,0.33290785551071167,0.2513895630836487,0.1719115972518921,0.25014451146125793,0.30501094460487366,0.41548454761505127,0.23374544084072113,0.3867455720901489,0.23778599500656128,0.1826142966747284
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
rich,0.22860300540924072,0.16406011581420898,0.12949888408184052,0.20708732306957245,0.08099344372749329,0.2667584717273712,0.11346712708473206,0.12118279933929443,0.09165077656507492,0.13849185407161713
man,0.21916821599006653,0.2355959564447403,0.21149881184101105,0.24356664717197418,0.19784191250801086,0.2487562596797943,0.2107330709695816,0.17411550879478455,0.19700676202774048,0.2528940737247467
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.288166344165802,0.22602374851703644,0.48971283435821533,0.23765547573566437,0.3765919506549835,0.1816639006137848,0.20544172823429108
lazarus,0.1645478755235672,0.15580417215824127,0.31141895055770874,0.20789186656475067,0.15186981856822968,0.17235858738422394,0.22684231400489807,0.16070111095905304,0.18836146593093872,0.1817474067211151
.,0.3567904531955719,0.35288307070732117,0.24907569587230682,0.30212634801864624,0.29012542963027954,0.4645031690597534,0.20873355865478516,0.35870397090911865,0.24631039798259735,0.4130953550338745
