,how,many,miles,across,the,atlantic,ocean,does,saharan,dust,travel,?
transported,0.20179246366024017,0.26089921593666077,0.19350892305374146,0.3510821759700775,0.2550795376300812,0.23780567944049835,0.260382741689682,0.17162704467773438,0.2331775575876236,0.21931618452072144,0.3688315749168396,0.1354173868894577
by,0.34370526671409607,0.3409687578678131,0.19836436212062836,0.2428923100233078,0.4408751428127289,0.22657310962677002,0.21858787536621094,0.143477201461792,0.14715154469013214,0.1268737018108368,0.20530667901039124,0.17966607213020325
wind,0.18648548424243927,0.1719181090593338,0.2706228792667389,0.2461579442024231,0.2338196188211441,0.2434423565864563,0.23955178260803223,0.1671968549489975,0.1326339840888977,0.36152732372283936,0.21743515133857727,0.17669273912906647
from,0.22939439117908478,0.33099696040153503,0.21209825575351715,0.35845574736595154,0.40150508284568787,0.21631835401058197,0.23398269712924957,0.1777622550725937,0.1843232661485672,0.21349763870239258,0.2594153583049774,0.19969791173934937
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
sahara,0.1301003247499466,0.19660036265850067,0.14452864229679108,0.2725405991077423,0.23516924679279327,0.26854392886161804,0.32432013750076294,0.17778298258781433,0.8463922739028931,0.28134268522262573,0.16884854435920715,0.17314527928829193
to,0.44169697165489197,0.40243685245513916,0.2342754453420639,0.36818596720695496,0.535392165184021,0.26242998242378235,0.30701687932014465,0.4391997456550598,0.1859264075756073,0.26756495237350464,0.324314147233963,0.29463258385658264
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.1900368481874466,0.21476200222969055,0.260541707277298,0.30139192938804626,0.29017552733421326,0.2086499184370041,0.2874300479888916,0.13802170753479004,0.2628987431526184,0.18144656717777252
:,-0.11215605586767197,-0.10786184668540955,-0.08008842170238495,-0.14254748821258545,-0.03403344005346298,-0.04205932468175888,-0.1561599224805832,-0.11934193223714828,-0.04848221689462662,-0.13309550285339355,-0.06941493600606918,-0.07156077772378922
an,0.2520636022090912,0.2465583086013794,0.16639618575572968,0.14199787378311157,0.4207492768764496,0.15815724432468414,0.19717450439929962,0.29477936029434204,0.18735583126544952,0.17542733252048492,0.15699464082717896,0.19793890416622162
average,0.2824462950229645,0.212912455201149,0.25057145953178406,0.26822054386138916,0.27058175206184387,0.21598193049430847,0.18017195165157318,0.17787541449069977,0.15901263058185577,0.16783887147903442,0.16403022408485413,0.21764592826366425
182,-0.008338738232851028,0.07805421948432922,-0.09429001808166504,-0.055728767067193985,0.03700842335820198,0.026924747973680496,0.06399830430746078,0.0660979300737381,0.027111608535051346,-0.0033743770327419043,-0.05506540834903717,-0.048216577619314194
million,0.21114659309387207,0.3520967364311218,0.33933380246162415,0.25011640787124634,0.277012437582016,0.23701712489128113,0.2191312164068222,0.10680846869945526,0.2497633844614029,0.19205474853515625,0.19669395685195923,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,0.27920404076576233,0.23733745515346527,0.20730508863925934,0.19440336525440216,0.1771419197320938,0.12219647318124771,0.14962629973888397,0.2439376562833786,0.15552310645580292,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.2936134934425354,0.733189046382904,0.22176773846149445,0.25798606872558594,0.3119818866252899,0.1892523616552353,0.25486329197883606,0.23167268931865692,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.20904326438903809,0.21413765847682953,0.2346910536289215,0.20432595908641815,0.2810789942741394,0.19225914776325226,0.2716901898384094,1.0,0.21870996057987213,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.12371126562356949,0.24150612950325012,0.40399202704429626,0.18382789194583893,0.2038813978433609,0.3126322329044342,0.22266456484794617,0.2122032791376114,0.2293887734413147,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.27344417572021484,0.2986831068992615,0.3168978691101074,0.28848519921302795,0.3472447693347931,0.2511829435825348,0.1902000457048416,0.36643874645233154,0.3057471513748169,0.2240144908428192
out,0.3963836133480072,0.3329806923866272,0.1903957724571228,0.39612263441085815,0.39404502511024475,0.12839677929878235,0.20817235112190247,0.24808503687381744,0.21854448318481445,0.29918667674064636,0.16952237486839294,0.22020699083805084
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.2936134934425354,0.733189046382904,0.22176773846149445,0.25798606872558594,0.3119818866252899,0.1892523616552353,0.25486329197883606,0.23167268931865692,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
sahara,0.1301003247499466,0.19660036265850067,0.14452864229679108,0.2725405991077423,0.23516924679279327,0.26854392886161804,0.32432013750076294,0.17778298258781433,0.8463922739028931,0.28134268522262573,0.16884854435920715,0.17314527928829193
each,0.4183253347873688,0.35348209738731384,0.14761854708194733,0.28291234374046326,0.470844566822052,0.182842418551445,0.20844286680221558,0.31699198484420776,0.10453969240188599,0.15729188919067383,0.24031668901443481,0.21173812448978424
year,0.19631797075271606,0.21933086216449738,0.21751753985881805,0.15340931713581085,0.3609684407711029,0.16799668967723846,0.1063806414604187,0.16000528633594513,0.1319199949502945,0.10882840305566788,0.18495431542396545,0.18315006792545319
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
at,0.2154216170310974,0.2716965675354004,0.2631952166557312,0.3065246641635895,0.457212895154953,0.1234302669763565,0.13659261167049408,0.17465277016162872,0.060773856937885284,0.11504963040351868,0.19928306341171265,0.21978627145290375
15,-0.005761355627328157,-0.02712528221309185,0.04450257867574692,-0.046860795468091965,-0.011810222640633583,0.06673923134803772,0.06207064166665077,-0.06282642483711243,-0.013662568293511868,0.09154774993658066,-0.03540094196796417,-0.010706285014748573
degrees,0.18475523591041565,0.2114371955394745,0.28442487120628357,0.20087598264217377,0.22473014891147614,0.14353646337985992,0.19928796589374542,0.2573184072971344,0.1913071721792221,0.10859503597021103,0.19546657800674438,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.30041390657424927,0.26213139295578003,0.32918402552604675,0.28796669840812683,0.30797311663627625,0.14011532068252563,0.2620176374912262,0.1870882660150528,0.14091743528842926,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.3139199912548065,0.15828615427017212,0.2508544325828552,0.20943909883499146,0.3034680187702179,0.13838058710098267,0.235178604722023,0.18386469781398773,0.2605654001235962,0.19342944025993347
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
across,0.2515762746334076,0.34783458709716797,0.3001772463321686,1.0,0.3816230297088623,0.2957223355770111,0.3176868259906769,0.17146113514900208,0.25217798352241516,0.21413765847682953,0.2671763002872467,0.17034576833248138
"1,600",0.0821411982178688,-0.0029642367735505104,0.06944426149129868,0.09216190874576569,0.04439349099993706,0.03713976964354515,0.10004571080207825,0.09375135600566864,0.012052587233483791,0.08849801123142242,0.04629521444439888,0.05657687783241272
miles,0.13798850774765015,0.12950319051742554,1.0000001192092896,0.3001772463321686,0.25706055760383606,0.2773454189300537,0.29172414541244507,0.11880313605070114,0.13528433442115784,0.20904326438903809,0.3001697361469269,0.09363767504692078
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.12221109867095947,0.33289089798927307,0.18063895404338837,0.17390692234039307,0.2728188931941986,0.19262535870075226,0.14481011033058167,0.1326044797897339,0.40561532974243164
"2,600",0.016059542074799538,0.05030875653028488,0.07294696569442749,0.11644214391708374,0.11931554228067398,0.08395641297101974,0.1925090104341507,0.11288833618164062,0.13245055079460144,0.09819567203521729,0.08250585198402405,0.02350315824151039
km,0.10687907040119171,0.10311309248209,0.70199054479599,0.29003623127937317,0.21376769244670868,0.21742059290409088,0.27765265107154846,0.012100671418011189,0.11886844038963318,0.16242605447769165,0.2794283926486969,0.08180338144302368
),0.17939934134483337,0.16602720320224762,0.203369602560997,0.12486473470926285,0.3456730246543884,0.16952583193778992,0.17492833733558655,0.2575884759426117,0.1879139393568039,0.14174848794937134,0.15050293505191803,0.42300865054130554
over,0.31446483731269836,0.47131630778312683,0.3044303357601166,0.5544044375419617,0.39856547117233276,0.19679942727088928,0.23464225232601166,0.24276040494441986,0.2189904749393463,0.22320112586021423,0.19441889226436615,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.2773454189300537,0.2957223355770111,0.31052014231681824,1.0,0.6965820789337158,0.13943062722682953,0.3048248887062073,0.20432595908641815,0.23406429588794708,0.15355663001537323
ocean,0.17809687554836273,0.2407136708498001,0.29172414541244507,0.3176868259906769,0.3185477554798126,0.6965820789337158,1.0,0.1630823165178299,0.33100399374961853,0.2810789942741394,0.24597005546092987,0.15205028653144836
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.12221109867095947,0.33289089798927307,0.18063895404338837,0.17390692234039307,0.2728188931941986,0.19262535870075226,0.14481011033058167,0.1326044797897339,0.40561532974243164
some,0.4180530905723572,0.7976660132408142,0.1173432469367981,0.2823903560638428,0.4566698372364044,0.14026649296283722,0.19450344145298004,0.39611563086509705,0.2696788012981415,0.27638301253318787,0.27869755029678345,0.2562315762042999
dust,0.24083134531974792,0.22878393530845642,0.20904326438903809,0.21413765847682953,0.2346910536289215,0.20432595908641815,0.2810789942741394,0.19225914776325226,0.2716901898384094,1.0,0.21870996057987213,0.15803812444210052
falls,0.1427364945411682,0.11133844405412674,0.2076376974582672,0.2734536826610565,0.2708098292350769,0.21113954484462738,0.239038348197937,0.3261214792728424,0.16730915009975433,0.22196342051029205,0.19816230237483978,0.15918700397014618
into,0.2303972691297531,0.2618265151977539,0.16116581857204437,0.4193579852581024,0.39493247866630554,0.23011042177677155,0.2670654356479645,0.22312942147254944,0.21782781183719635,0.200248584151268,0.191594198346138,0.15662476420402527
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.2773454189300537,0.2957223355770111,0.31052014231681824,1.0,0.6965820789337158,0.13943062722682953,0.3048248887062073,0.20432595908641815,0.23406429588794708,0.15355663001537323
),0.17939934134483337,0.16602720320224762,0.203369602560997,0.12486473470926285,0.3456730246543884,0.16952583193778992,0.17492833733558655,0.2575884759426117,0.1879139393568039,0.14174848794937134,0.15050293505191803,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
then,0.36093711853027344,0.27087974548339844,0.22417257726192474,0.31009459495544434,0.4297412931919098,0.21608443558216095,0.19537752866744995,0.2951544523239136,0.18597592413425446,0.18881799280643463,0.191871777176857,0.2884598970413208
at,0.2154216170310974,0.2716965675354004,0.2631952166557312,0.3065246641635895,0.457212895154953,0.1234302669763565,0.13659261167049408,0.17465277016162872,0.060773856937885284,0.11504963040351868,0.19928306341171265,0.21978627145290375
35,-0.11944353580474854,-0.07066774368286133,-0.07789628952741623,-0.13144226372241974,-0.04927394539117813,-0.06771507859230042,-0.08191551268100739,-0.04514584690332413,-0.03203069046139717,-0.09235742688179016,-0.04252710938453674,-0.044106997549533844
degrees,0.18475523591041565,0.2114371955394745,0.28442487120628357,0.20087598264217377,0.22473014891147614,0.14353646337985992,0.19928796589374542,0.2573184072971344,0.1913071721792221,0.10859503597021103,0.19546657800674438,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.30041390657424927,0.26213139295578003,0.32918402552604675,0.28796669840812683,0.30797311663627625,0.14011532068252563,0.2620176374912262,0.1870882660150528,0.14091743528842926,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.3139199912548065,0.15828615427017212,0.2508544325828552,0.20943909883499146,0.3034680187702179,0.13838058710098267,0.235178604722023,0.18386469781398773,0.2605654001235962,0.19342944025993347
at,0.2154216170310974,0.2716965675354004,0.2631952166557312,0.3065246641635895,0.457212895154953,0.1234302669763565,0.13659261167049408,0.17465277016162872,0.060773856937885284,0.11504963040351868,0.19928306341171265,0.21978627145290375
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
eastern,0.08724340796470642,0.2480354905128479,0.19900669157505035,0.32143890857696533,0.3928247392177582,0.3909280300140381,0.3129613399505615,0.12434440851211548,0.3151388466358185,0.14646625518798828,0.1615113615989685,0.20060817897319794
coast,0.19866614043712616,0.20054754614830017,0.2844310700893402,0.2555074393749237,0.28366661071777344,0.41328340768814087,0.447893351316452,0.12012524902820587,0.3238246440887451,0.17937426269054413,0.22704876959323883,0.15869849920272827
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.2936134934425354,0.733189046382904,0.22176773846149445,0.25798606872558594,0.3119818866252899,0.1892523616552353,0.25486329197883606,0.23167268931865692,0.1826142966747284
south,0.11786635220050812,0.2319321483373642,0.3471347987651825,0.33147987723350525,0.3129390776157379,0.31982335448265076,0.3431371748447418,0.11284814029932022,0.35800230503082275,0.20622549951076508,0.2157229334115982,0.12336621433496475
america,0.19301444292068481,0.30219417810440063,0.17357122898101807,0.31821295619010925,0.37090015411376953,0.3386457860469818,0.2735527455806732,0.13335242867469788,0.3248283863067627,0.16416385769844055,0.23675033450126648,0.19333907961845398
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
27.7,-0.3184793293476105,-0.3877522051334381,-0.05342646315693855,-0.24273651838302612,-0.24633660912513733,-0.09781112521886826,-0.14360830187797546,-0.3229416310787201,-0.30308109521865845,-0.14614100754261017,-0.18103228509426117,-0.3020332455635071
million,0.21114659309387207,0.3520967364311218,0.33933380246162415,0.25011640787124634,0.277012437582016,0.23701712489128113,0.2191312164068222,0.10680846869945526,0.2497633844614029,0.19205474853515625,0.19669395685195923,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,0.27920404076576233,0.23733745515346527,0.20730508863925934,0.19440336525440216,0.1771419197320938,0.12219647318124771,0.14962629973888397,0.2439376562833786,0.15552310645580292,0.19717051088809967
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.12221109867095947,0.33289089798927307,0.18063895404338837,0.17390692234039307,0.2728188931941986,0.19262535870075226,0.14481011033058167,0.1326044797897339,0.40561532974243164
15,-0.005761355627328157,-0.02712528221309185,0.04450257867574692,-0.046860795468091965,-0.011810222640633583,0.06673923134803772,0.06207064166665077,-0.06282642483711243,-0.013662568293511868,0.09154774993658066,-0.03540094196796417,-0.010706285014748573
%,0.1237400695681572,0.24948352575302124,0.21333271265029907,0.12407933920621872,0.21490740776062012,0.0535384826362133,0.11901972442865372,0.1996830552816391,0.2052723467350006,0.15758822858333588,0.08710838109254837,0.21441808342933655
),0.17939934134483337,0.16602720320224762,0.203369602560997,0.12486473470926285,0.3456730246543884,0.16952583193778992,0.17492833733558655,0.2575884759426117,0.1879139393568039,0.14174848794937134,0.15050293505191803,0.42300865054130554
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.2936134934425354,0.733189046382904,0.22176773846149445,0.25798606872558594,0.3119818866252899,0.1892523616552353,0.25486329197883606,0.23167268931865692,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.20904326438903809,0.21413765847682953,0.2346910536289215,0.20432595908641815,0.2810789942741394,0.19225914776325226,0.2716901898384094,1.0,0.21870996057987213,0.15803812444210052
fall,0.20020759105682373,0.18789821863174438,0.11798051744699478,0.22256214916706085,0.3639753758907318,0.20897865295410156,0.18189044296741486,0.20330126583576202,0.16176724433898926,0.27373093366622925,0.26285672187805176,0.1656162142753601
over,0.31446483731269836,0.47131630778312683,0.3044303357601166,0.5544044375419617,0.39856547117233276,0.19679942727088928,0.23464225232601166,0.24276040494441986,0.2189904749393463,0.22320112586021423,0.19441889226436615,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.1900368481874466,0.21476200222969055,0.260541707277298,0.30139192938804626,0.29017552733421326,0.2086499184370041,0.2874300479888916,0.13802170753479004,0.2628987431526184,0.18144656717777252
basin,0.08796394616365433,0.14774000644683838,0.3134552240371704,0.26541635394096375,0.24553915858268738,0.3821374177932739,0.43254587054252625,0.10732618719339371,0.34717413783073425,0.27528029680252075,0.13444966077804565,0.14685653150081635
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
132,-0.00011541465937625617,0.02477952092885971,0.014323693700134754,0.08510099351406097,0.11011011153459549,0.043720584362745285,0.14216254651546478,0.11677069962024689,0.0841769129037857,0.10969820618629456,0.05114130675792694,-0.08056160807609558
million,0.21114659309387207,0.3520967364311218,0.33933380246162415,0.25011640787124634,0.277012437582016,0.23701712489128113,0.2191312164068222,0.10680846869945526,0.2497633844614029,0.19205474853515625,0.19669395685195923,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,0.27920404076576233,0.23733745515346527,0.20730508863925934,0.19440336525440216,0.1771419197320938,0.12219647318124771,0.14962629973888397,0.2439376562833786,0.15552310645580292,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.2936134934425354,0.733189046382904,0.22176773846149445,0.25798606872558594,0.3119818866252899,0.1892523616552353,0.25486329197883606,0.23167268931865692,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.20904326438903809,0.21413765847682953,0.2346910536289215,0.20432595908641815,0.2810789942741394,0.19225914776325226,0.2716901898384094,1.0,0.21870996057987213,0.15803812444210052
remain,0.19347189366817474,0.2809775471687317,0.042462971061468124,0.1643805056810379,0.33184581995010376,0.13342584669589996,0.13121390342712402,0.26526638865470886,0.11075364798307419,0.16293659806251526,0.2559092044830322,0.1868363618850708
in,0.2601168751716614,0.41474202275276184,0.22700901329517365,0.36988839507102966,0.6662389636039734,0.23876288533210754,0.22995012998580933,0.214483380317688,0.20501196384429932,0.19673727452754974,0.22463937103748322,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
air,0.11602716892957687,0.18447308242321014,0.15697844326496124,0.20686347782611847,0.2877824306488037,0.2412264496088028,0.29597237706184387,0.21604882180690765,0.28259730339050293,0.3066830337047577,0.23058389127254486,0.1491677612066269
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
43,-0.03132842853665352,-0.05990751087665558,0.07983232289552689,0.013849304988980293,0.04104308411478996,0.0008310796110890806,-0.00896212924271822,0.020155269652605057,0.006209041457623243,-0.043060291558504105,0.0889585092663765,0.06043510511517525
million,0.21114659309387207,0.3520967364311218,0.33933380246162415,0.25011640787124634,0.277012437582016,0.23701712489128113,0.2191312164068222,0.10680846869945526,0.2497633844614029,0.19205474853515625,0.19669395685195923,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,0.27920404076576233,0.23733745515346527,0.20730508863925934,0.19440336525440216,0.1771419197320938,0.12219647318124771,0.14962629973888397,0.2439376562833786,0.15552310645580292,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.2936134934425354,0.733189046382904,0.22176773846149445,0.25798606872558594,0.3119818866252899,0.1892523616552353,0.25486329197883606,0.23167268931865692,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.20904326438903809,0.21413765847682953,0.2346910536289215,0.20432595908641815,0.2810789942741394,0.19225914776325226,0.2716901898384094,1.0,0.21870996057987213,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.12371126562356949,0.24150612950325012,0.40399202704429626,0.18382789194583893,0.2038813978433609,0.3126322329044342,0.22266456484794617,0.2122032791376114,0.2293887734413147,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.27344417572021484,0.2986831068992615,0.3168978691101074,0.28848519921302795,0.3472447693347931,0.2511829435825348,0.1902000457048416,0.36643874645233154,0.3057471513748169,0.2240144908428192
and,0.33647966384887695,0.5296266674995422,0.2555042505264282,0.3308866024017334,0.5171257257461548,0.22233547270298004,0.25057733058929443,0.3461615741252899,0.23569326102733612,0.19462935626506805,0.24324584007263184,0.20544172823429108
falls,0.1427364945411682,0.11133844405412674,0.2076376974582672,0.2734536826610565,0.2708098292350769,0.21113954484462738,0.239038348197937,0.3261214792728424,0.16730915009975433,0.22196342051029205,0.19816230237483978,0.15918700397014618
on,0.32655060291290283,0.32520127296447754,0.17346006631851196,0.411987841129303,0.5107308030128479,0.22113218903541565,0.24104316532611847,0.2568802833557129,0.1434762328863144,0.16006799042224884,0.22256895899772644,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.3816230297088623,1.0,0.31052014231681824,0.3185477554798126,0.35928019881248474,0.2361762821674347,0.2346910536289215,0.2857808768749237,0.22068053483963013
caribbean,0.20398832857608795,0.2660316824913025,0.2296288162469864,0.26860520243644714,0.3009287416934967,0.47939425706863403,0.4486047923564911,0.16942760348320007,0.3471323847770691,0.178861603140831,0.21416223049163818,0.13602977991104126
sea,0.16549281775951385,0.26365554332733154,0.30236297845840454,0.2826440930366516,0.30363768339157104,0.39262792468070984,0.5942569971084595,0.12523514032363892,0.21191920340061188,0.18881696462631226,0.18269990384578705,0.15551945567131042
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.22515052556991577,0.4933079481124878,0.2596197724342346,0.27962222695350647,0.28617382049560547,0.2053278684616089,0.23566173017024994,0.2159072756767273,0.31091248989105225
past,0.38227924704551697,0.4130312204360962,0.21872466802597046,0.2335987687110901,0.2747827172279358,0.18384140729904175,0.1997070163488388,0.2523398697376251,0.15048016607761383,0.18746842443943024,0.1890794336795807,0.2598046660423279
75,-0.06230953708291054,-0.028689786791801453,0.0543225072324276,-0.005415009800344706,0.06040945649147034,0.0886426791548729,-0.001649348414503038,0.0007146697025746107,0.0778496116399765,-0.0782611295580864,0.007315216585993767,0.017522118985652924
degrees,0.18475523591041565,0.2114371955394745,0.28442487120628357,0.20087598264217377,0.22473014891147614,0.14353646337985992,0.19928796589374542,0.2573184072971344,0.1913071721792221,0.10859503597021103,0.19546657800674438,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.30041390657424927,0.26213139295578003,0.32918402552604675,0.28796669840812683,0.30797311663627625,0.14011532068252563,0.2620176374912262,0.1870882660150528,0.14091743528842926,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.3139199912548065,0.15828615427017212,0.2508544325828552,0.20943909883499146,0.3034680187702179,0.13838058710098267,0.235178604722023,0.18386469781398773,0.2605654001235962,0.19342944025993347
.,0.3287222981452942,0.3974229395389557,0.23885086178779602,0.26410314440727234,0.5934505462646484,0.24634890258312225,0.2904680371284485,0.3022993505001068,0.24242347478866577,0.1864197701215744,0.22954578697681427,0.4130953550338745
