,when,did,japan,release,a,statement,to,tell,israelis,to,withdraw,from,the,palestine,?
of,0.3757161796092987,0.2513895630836487,0.2358245700597763,0.1866096556186676,0.5052502155303955,0.1980573982000351,0.41548454761505127,0.2505677044391632,0.1351458728313446,0.41548454761505127,0.17758740484714508,0.4249346852302551,0.733189046382904,0.23739594221115112,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,0.22735914587974548,0.2814774513244629,0.5829201340675354,0.20954233407974243,0.535392165184021,0.3124232590198517,0.22707325220108032,0.535392165184021,0.25700607895851135,0.40150508284568787,1.0,0.2786056101322174,0.22068053483963013
1967,-0.10118751227855682,-0.049660373479127884,0.017476428300142288,-0.11519196629524231,-0.005675012711435556,0.03570043295621872,-0.0018660398200154305,-0.07629887759685516,-0.11843027174472809,-0.0018660398200154305,-0.11704833060503006,-0.0006833345978520811,-0.012038951739668846,-0.006295765284448862,0.017933469265699387
territories,0.25190436840057373,0.14733213186264038,0.19948072731494904,0.14854107797145844,0.15218117833137512,0.1507084220647812,0.24274706840515137,0.13300779461860657,0.25061625242233276,0.24274706840515137,0.25364306569099426,0.21955907344818115,0.30191943049430847,0.4212151765823364,0.11298645287752151
",",0.36674630641937256,0.3015086054801941,0.2639627754688263,0.228392094373703,0.427140474319458,0.22861604392528534,0.44245919585227966,0.29178953170776367,0.22223137319087982,0.44245919585227966,0.25808754563331604,0.39760664105415344,0.4933079481124878,0.18300923705101013,0.31091248989105225
advocating,0.25520703196525574,0.24199709296226501,0.08703970164060593,0.18318763375282288,0.2742833197116852,0.371687114238739,0.23521257936954498,0.17716501653194427,0.29283908009529114,0.23521257936954498,0.23208186030387878,0.16325916349887848,0.21910955011844635,0.31780165433883667,0.2744309604167938
palestinian,0.16334550082683563,0.16239754855632782,0.18319158256053925,0.19532829523086548,0.2561838626861572,0.20815017819404602,0.19484737515449524,0.08211221545934677,0.6188953518867493,0.19484737515449524,0.1796271651983261,0.1256534606218338,0.22306552529335022,0.8195713758468628,0.19147373735904694
self-determination,0.31356894969940186,0.251289039850235,0.20322786271572113,0.29252108931541443,0.3621244430541992,0.365433007478714,0.3248114287853241,0.26646915078163147,0.17459507286548615,0.3248114287853241,0.26057130098342896,0.18173229694366455,0.39717426896095276,0.2548297345638275,0.22606560587882996
",",0.36674630641937256,0.3015086054801941,0.2639627754688263,0.228392094373703,0.427140474319458,0.22861604392528534,0.44245919585227966,0.29178953170776367,0.22223137319087982,0.44245919585227966,0.25808754563331604,0.39760664105415344,0.4933079481124878,0.18300923705101013,0.31091248989105225
and,0.4716290831565857,0.34479495882987976,0.2348099797964096,0.23335815966129303,0.3739250600337982,0.17807939648628235,0.48971283435821533,0.3038577735424042,0.24735641479492188,0.48971283435821533,0.200804203748703,0.3601827025413513,0.5171257257461548,0.22811970114707947,0.20544172823429108
threatening,0.36722975969314575,0.30842486023902893,0.07114390283823013,0.128388449549675,0.28543373942375183,0.32748615741729736,0.3418068587779999,0.2508603036403656,0.25804609060287476,0.3418068587779999,0.33586904406547546,0.25039803981781006,0.2612774074077606,0.17760777473449707,0.21911464631557465
to,0.5423505902290344,0.4452643394470215,0.24116237461566925,0.2868979573249817,0.45503583550453186,0.29286426305770874,1.0,0.3557203412055969,0.21919682621955872,1.0,0.29418426752090454,0.4069952368736267,0.535392165184021,0.21640940010547638,0.29463258385658264
reconsider,0.23186255991458893,0.30840855836868286,0.13140085339546204,0.1692102700471878,0.2725774645805359,0.3940102756023407,0.320149689912796,0.31385836005210876,0.22379322350025177,0.320149689912796,0.3796859085559845,0.2304377406835556,0.31606703996658325,0.2586241662502289,0.38072657585144043
its,0.34032323956489563,0.19922670722007751,0.167439267039299,0.24537602066993713,0.4424409866333008,0.25110915303230286,0.3691340684890747,0.15507857501506805,0.16527651250362396,0.3691340684890747,0.2131270319223404,0.32706040143966675,0.559237003326416,0.22711873054504395,0.15103481709957123
policy,0.20549920201301575,0.2751549482345581,0.25484007596969604,0.19758984446525574,0.17720282077789307,0.3833213150501251,0.26804789900779724,0.15828843414783478,0.1850453019142151,0.26804789900779724,0.2956291437149048,0.18396732211112976,0.2358427494764328,0.2246139496564865,0.30462446808815
toward,0.34187865257263184,0.1586475372314453,0.09542407840490341,0.18151873350143433,0.2229166328907013,0.20674645900726318,0.3459627032279968,0.16514727473258972,0.1343313753604889,0.3459627032279968,0.2481631338596344,0.2793829143047333,0.3341628313064575,0.13341054320335388,0.09989774227142334
israel,0.17024831473827362,0.16748307645320892,0.30237022042274475,0.16617223620414734,0.17491912841796875,0.1493328958749771,0.182975634932518,0.14453168213367462,0.815509021282196,0.182975634932518,0.19242995977401733,0.15425781905651093,0.21617624163627625,0.6501349806785583,0.15015864372253418
if,0.5608453154563904,0.3197491765022278,0.19272471964359283,0.27165645360946655,0.41272827982902527,0.3833928108215332,0.4559597074985504,0.37562286853790283,0.25659865140914917,0.4559597074985504,0.28462544083595276,0.23692595958709717,0.33724796772003174,0.21265815198421478,0.4441644251346588
israel,0.17024831473827362,0.16748307645320892,0.30237022042274475,0.16617223620414734,0.17491912841796875,0.1493328958749771,0.182975634932518,0.14453168213367462,0.815509021282196,0.182975634932518,0.19242995977401733,0.15425781905651093,0.21617624163627625,0.6501349806785583,0.15015864372253418
refused,0.24253329634666443,0.5581128597259521,0.13178184628486633,0.13826124370098114,0.2156425416469574,0.1926506608724594,0.41818010807037354,0.23827101290225983,0.25624820590019226,0.41818010807037354,0.32545214891433716,0.17051434516906738,0.2606237530708313,0.19835111498832703,0.14580921828746796
to,0.5423505902290344,0.4452643394470215,0.24116237461566925,0.2868979573249817,0.45503583550453186,0.29286426305770874,1.0,0.3557203412055969,0.21919682621955872,1.0,0.29418426752090454,0.4069952368736267,0.535392165184021,0.21640940010547638,0.29463258385658264
accept,0.25497880578041077,0.388272762298584,0.14075854420661926,0.1580345183610916,0.18292881548404694,0.39823415875434875,0.3143050968647003,0.3725399076938629,0.1728319376707077,0.3143050968647003,0.42619550228118896,0.17382434010505676,0.22203093767166138,0.18349717557430267,0.2590680420398712
these,0.3811454772949219,0.38755595684051514,0.1842438131570816,0.26342082023620605,0.24380075931549072,0.21530179679393768,0.46852558851242065,0.34480905532836914,0.20355826616287231,0.46852558851242065,0.2743072807788849,0.2928802967071533,0.49086877703666687,0.1505507528781891,0.2571668326854706
preconditions,0.32780465483665466,0.30875226855278015,0.14944756031036377,0.30400872230529785,0.283382385969162,0.31923314929008484,0.347979873418808,0.23806756734848022,0.2061864733695984,0.347979873418808,0.2859457731246948,0.2320231944322586,0.3268389105796814,0.19873343408107758,0.2833975553512573
'',-0.07688097655773163,0.01978493109345436,0.0005484121502377093,-0.044147465378046036,0.04890415817499161,-0.01801685243844986,-0.009905828163027763,0.037513744086027145,-0.14317233860492706,-0.009905828163027763,-0.022962316870689392,-0.011389154009521008,0.041273195296525955,-0.0659111961722374,0.018684765323996544
.,0.475719153881073,0.35288307070732117,0.28114771842956543,0.23154853284358978,0.50484299659729,0.21827399730682373,0.4645031690597534,0.3360239267349243,0.19102130830287933,0.4645031690597534,0.1888546496629715,0.41536515951156616,0.5934505462646484,0.2168932408094406,0.4130953550338745
