,what,countries,use,a,red,stylized,a,to,signify,pharmacy,?
",",0.3087472915649414,0.2966555655002594,0.3276674151420593,0.427140474319458,0.25953415036201477,0.1587505042552948,0.427140474319458,0.44245919585227966,0.2385689914226532,0.19815339148044586,0.31091248989105225
spain,0.17150506377220154,0.29652276635169983,0.13403983414173126,0.20019643008708954,0.0924137607216835,0.08877360820770264,0.20019643008708954,0.22881686687469482,0.10399144142866135,0.12010598182678223,0.16814002394676208
",",0.3087472915649414,0.2966555655002594,0.3276674151420593,0.427140474319458,0.25953415036201477,0.1587505042552948,0.427140474319458,0.44245919585227966,0.2385689914226532,0.19815339148044586,0.31091248989105225
and,0.31309178471565247,0.37200918793678284,0.34145063161849976,0.3739250600337982,0.20267853140830994,0.1720411777496338,0.3739250600337982,0.48971283435821533,0.2413116991519928,0.21655313670635223,0.20544172823429108
india,0.23203566670417786,0.3241637945175171,0.14522892236709595,0.22843793034553528,0.14161288738250732,0.12794771790504456,0.22843793034553528,0.23679906129837036,0.09768594801425934,0.13886365294456482,0.10473668575286865
",",0.3087472915649414,0.2966555655002594,0.3276674151420593,0.427140474319458,0.25953415036201477,0.1587505042552948,0.427140474319458,0.44245919585227966,0.2385689914226532,0.19815339148044586,0.31091248989105225
the,0.42745697498321533,0.33290645480155945,0.34342584013938904,0.5829201340675354,0.2817947566509247,0.19770094752311707,0.5829201340675354,0.535392165184021,0.33714205026626587,0.1938311904668808,0.22068053483963013
increasingly,0.19974569976329803,0.3160399794578552,0.29709863662719727,0.2660232484340668,0.19467031955718994,0.2711418569087982,0.2660232484340668,0.33546900749206543,0.22799837589263916,0.14952902495861053,0.059327382594347
rare,0.17727354168891907,0.2589918375015259,0.206658273935318,0.25497883558273315,0.21089725196361542,0.19813303649425507,0.25497883558273315,0.1920250952243805,0.0964534729719162,0.06265721470117569,0.14820347726345062
gaper,0.2981736361980438,0.1642831712961197,0.24846923351287842,0.3735775947570801,0.23620617389678955,0.23563848435878754,0.3735775947570801,0.33321526646614075,0.2501119375228882,0.22520624101161957,0.15280593931674957
in,0.30808621644973755,0.3027990758419037,0.2715643048286438,0.539380669593811,0.18753071129322052,0.2031644731760025,0.539380669593811,0.45010748505592346,0.24429361522197723,0.22082467377185822,0.20430970191955566
the,0.42745697498321533,0.33290645480155945,0.34342584013938904,0.5829201340675354,0.2817947566509247,0.19770094752311707,0.5829201340675354,0.535392165184021,0.33714205026626587,0.1938311904668808,0.22068053483963013
netherlands,0.14059674739837646,0.3945884108543396,0.11842991411685944,0.22332750260829926,0.0841083824634552,0.048986490815877914,0.22332750260829926,0.18099384009838104,0.0776505395770073,0.1028139516711235,0.09310898929834366
",",0.3087472915649414,0.2966555655002594,0.3276674151420593,0.427140474319458,0.25953415036201477,0.1587505042552948,0.427140474319458,0.44245919585227966,0.2385689914226532,0.19815339148044586,0.31091248989105225
and,0.31309178471565247,0.37200918793678284,0.34145063161849976,0.3739250600337982,0.20267853140830994,0.1720411777496338,0.3739250600337982,0.48971283435821533,0.2413116991519928,0.21655313670635223,0.20544172823429108
a,0.3320399522781372,0.2672088146209717,0.30793872475624084,1.0,0.293155312538147,0.29144126176834106,1.0,0.45503583550453186,0.24979980289936066,0.21975059807300568,0.23916715383529663
red,0.16784515976905823,0.15996244549751282,0.17480991780757904,0.293155312538147,1.0000001192092896,0.20521236956119537,0.293155312538147,0.19477520883083344,0.2123001366853714,0.12480997294187546,0.1495664119720459
stylized,0.1135159358382225,0.16181312501430511,0.22352561354637146,0.29144126176834106,0.20521236956119537,0.9999999403953552,0.29144126176834106,0.12948569655418396,0.23268188536167145,0.08576294034719467,0.14394623041152954
letter,0.18726862967014313,0.12418347597122192,0.14903900027275085,0.24794182181358337,0.12895791232585907,0.17014670372009277,0.24794182181358337,0.19918757677078247,0.278106689453125,0.1164524033665657,0.14808706939220428
a,0.3320399522781372,0.2672088146209717,0.30793872475624084,1.0,0.293155312538147,0.29144126176834106,1.0,0.45503583550453186,0.24979980289936066,0.21975059807300568,0.23916715383529663
in,0.30808621644973755,0.3027990758419037,0.2715643048286438,0.539380669593811,0.18753071129322052,0.2031644731760025,0.539380669593811,0.45010748505592346,0.24429361522197723,0.22082467377185822,0.20430970191955566
germany,0.21690446138381958,0.39945387840270996,0.19710759818553925,0.2606942057609558,0.12189555168151855,0.08275560289621353,0.2606942057609558,0.24172882735729218,0.04064828157424927,0.14701196551322937,0.1388660967350006
and,0.31309178471565247,0.37200918793678284,0.34145063161849976,0.3739250600337982,0.20267853140830994,0.1720411777496338,0.3739250600337982,0.48971283435821533,0.2413116991519928,0.21655313670635223,0.20544172823429108
austria,0.15969835221767426,0.3142468333244324,0.13923324644565582,0.1465601623058319,0.20506255328655243,0.0791759341955185,0.1465601623058319,0.1887667030096054,0.1429724395275116,0.18006959557533264,0.16068434715270996
(,0.2411840260028839,0.15407808125019073,0.2174896001815796,0.3206180930137634,0.26219114661216736,0.10901696979999542,0.3206180930137634,0.30882009863853455,0.20467321574687958,0.20144130289554596,0.40561532974243164
from,0.2737620174884796,0.2355131208896637,0.28012022376060486,0.322764128446579,0.22512908279895782,0.1860419660806656,0.322764128446579,0.4069952368736267,0.16083252429962158,0.1513727605342865,0.19969791173934937
apotheke,0.2129000872373581,0.09575896710157394,0.14009463787078857,0.19108285009860992,0.0530480332672596,0.14583668112754822,0.19108285009860992,0.1981084942817688,0.14798201620578766,0.21305498480796814,0.2553430497646332
",",0.3087472915649414,0.2966555655002594,0.3276674151420593,0.427140474319458,0.25953415036201477,0.1587505042552948,0.427140474319458,0.44245919585227966,0.2385689914226532,0.19815339148044586,0.31091248989105225
the,0.42745697498321533,0.33290645480155945,0.34342584013938904,0.5829201340675354,0.2817947566509247,0.19770094752311707,0.5829201340675354,0.535392165184021,0.33714205026626587,0.1938311904668808,0.22068053483963013
german,0.1960553526878357,0.2556065618991852,0.19428829848766327,0.23789440095424652,0.10197410732507706,0.09165462106466293,0.23789440095424652,0.15143753588199615,0.10014014691114426,0.12169693410396576,0.13978645205497742
word,0.30982115864753723,0.2466137856245041,0.32959768176078796,0.3246598243713379,0.14492253959178925,0.2287132292985916,0.3246598243713379,0.2865414023399353,0.24448011815547943,0.11398584395647049,0.19046713411808014
for,0.3017193675041199,0.299202024936676,0.47655582427978516,0.44038116931915283,0.2239922434091568,0.17461134493350983,0.44038116931915283,0.4451248347759247,0.2758587896823883,0.1657865047454834,0.264628142118454
pharmacy,0.21638189256191254,0.19641880691051483,0.20220540463924408,0.21975059807300568,0.12480997294187546,0.08576294034719467,0.21975059807300568,0.1824638396501541,0.16924378275871277,1.0,0.1355620175600052
",",0.3087472915649414,0.2966555655002594,0.3276674151420593,0.427140474319458,0.25953415036201477,0.1587505042552948,0.427140474319458,0.44245919585227966,0.2385689914226532,0.19815339148044586,0.31091248989105225
from,0.2737620174884796,0.2355131208896637,0.28012022376060486,0.322764128446579,0.22512908279895782,0.1860419660806656,0.322764128446579,0.4069952368736267,0.16083252429962158,0.1513727605342865,0.19969791173934937
the,0.42745697498321533,0.33290645480155945,0.34342584013938904,0.5829201340675354,0.2817947566509247,0.19770094752311707,0.5829201340675354,0.535392165184021,0.33714205026626587,0.1938311904668808,0.22068053483963013
same,0.3764382302761078,0.280929833650589,0.31930166482925415,0.4048157036304474,0.10558440536260605,0.2009139508008957,0.4048157036304474,0.3205692768096924,0.2951800227165222,0.21979375183582306,0.22649677097797394
greek,0.14808377623558044,0.17334295809268951,0.18509520590305328,0.25844764709472656,0.12130098789930344,0.23547948896884918,0.25844764709472656,0.1887008547782898,0.1975901871919632,0.1446525901556015,0.11180876195430756
root,0.1299125850200653,0.14942727982997894,0.22299644351005554,0.19161683320999146,0.10010246187448502,0.17606382071971893,0.19161683320999146,0.1989881843328476,0.12378425896167755,0.14708822965621948,0.14390654861927032
as,0.31749409437179565,0.2406298965215683,0.3453201949596405,0.39550232887268066,0.19737344980239868,0.2584809362888336,0.39550232887268066,0.42092081904411316,0.3051830530166626,0.16661235690116882,0.27043893933296204
the,0.42745697498321533,0.33290645480155945,0.34342584013938904,0.5829201340675354,0.2817947566509247,0.19770094752311707,0.5829201340675354,0.535392165184021,0.33714205026626587,0.1938311904668808,0.22068053483963013
english,0.25060737133026123,0.1922207921743393,0.24783019721508026,0.21707510948181152,0.12669433653354645,0.18794862926006317,0.21707510948181152,0.21984367072582245,0.16770131886005402,0.12246868759393692,0.23251567780971527
word,0.30982115864753723,0.2466137856245041,0.32959768176078796,0.3246598243713379,0.14492253959178925,0.2287132292985916,0.3246598243713379,0.2865414023399353,0.24448011815547943,0.11398584395647049,0.19046713411808014
'apothecary,0.3029678165912628,0.13877758383750916,0.20083799958229065,0.3034130930900574,0.0997648686170578,0.17839142680168152,0.3034130930900574,0.2511080205440521,0.18843531608581543,0.35027173161506653,0.19547542929649353
',0.3245812654495239,0.10532719641923904,0.2601005434989929,0.48837921023368835,0.19112588465213776,0.21892049908638,0.48837921023368835,0.34544456005096436,0.20470426976680756,0.213267982006073,0.330942302942276
),0.26259949803352356,0.15248970687389374,0.23662498593330383,0.3640355169773102,0.26121532917022705,0.1483256220817566,0.3640355169773102,0.31236231327056885,0.21100546419620514,0.19700509309768677,0.42300865054130554
.,0.3567904531955719,0.27938392758369446,0.3711656630039215,0.50484299659729,0.27710169553756714,0.21764028072357178,0.50484299659729,0.4645031690597534,0.18389096856117249,0.23916830122470856,0.4130953550338745
