,which,super,bowl,was,hosted,in,san,diego,in,2003,?
super,0.25759580731391907,1.0000001192092896,0.4848237931728363,0.21420986950397491,0.1794566810131073,0.18576006591320038,0.15279507637023926,0.16325625777244568,0.18576006591320038,-0.035010822117328644,0.166326642036438
bowl,0.23468568921089172,0.4848237931728363,1.0,0.21915455162525177,0.17901405692100525,0.17236235737800598,0.18508543074131012,0.1746794432401657,0.17236235737800598,-0.06428323686122894,0.21118052303791046
xix,0.1796400398015976,0.36064285039901733,0.3306947350502014,0.2945404052734375,0.1732555627822876,0.22241513431072235,0.22214902937412262,0.15680693089962006,0.22241513431072235,-0.14139631390571594,0.1777612268924713
in,0.4840516746044159,0.18576006591320038,0.17236235737800598,0.45514053106307983,0.2707974314689636,1.0,0.2617562413215637,0.2255222201347351,1.0,-0.1320333480834961,0.20430970191955566
1985,0.012650593183934689,-0.05335182696580887,-0.05126553773880005,0.010012023150920868,0.0833524614572525,0.015247007831931114,-0.04098391532897949,-0.0601443387567997,0.015247007831931114,-0.11391761153936386,-0.03005216084420681
",",0.3658004403114319,0.22322475910186768,0.1810409277677536,0.45456063747406006,0.27969205379486084,0.5201468467712402,0.25561806559562683,0.25578492879867554,0.5201468467712402,-0.21511344611644745,0.31091248989105225
and,0.506277859210968,0.18368244171142578,0.1698254644870758,0.3740963041782379,0.24906118214130402,0.4954058527946472,0.23541347682476044,0.2412230372428894,0.4954058527946472,-0.15655243396759033,0.20544172823429108
the,0.6521818041801453,0.21959073841571808,0.21576224267482758,0.48711544275283813,0.2576315402984619,0.6662389636039734,0.2858080565929413,0.20885010063648224,0.6662389636039734,-0.14761915802955627,0.22068053483963013
first,0.3828166127204895,0.2717077434062958,0.20817767083644867,0.5022147297859192,0.24027997255325317,0.4127444326877594,0.24836140871047974,0.16276395320892334,0.4127444326877594,-0.08155979216098785,0.18701928853988647
in,0.4840516746044159,0.18576006591320038,0.17236235737800598,0.45514053106307983,0.2707974314689636,1.0,0.2617562413215637,0.2255222201347351,1.0,-0.1320333480834961,0.20430970191955566
california,0.17128102481365204,0.15213294327259064,0.22235432267189026,0.262346476316452,0.16978399455547333,0.2772824168205261,0.5170050263404846,0.5714370608329773,0.2772824168205261,-0.08992136269807816,0.1409905105829239
since,0.3523256182670593,0.13119962811470032,0.14065173268318176,0.4384658932685852,0.3413774073123932,0.4325680434703827,0.19893616437911987,0.1676856130361557,0.4325680434703827,-0.2212696522474289,0.2876587212085724
super,0.25759580731391907,1.0000001192092896,0.4848237931728363,0.21420986950397491,0.1794566810131073,0.18576006591320038,0.15279507637023926,0.16325625777244568,0.18576006591320038,-0.035010822117328644,0.166326642036438
bowl,0.23468568921089172,0.4848237931728363,1.0,0.21915455162525177,0.17901405692100525,0.17236235737800598,0.18508543074131012,0.1746794432401657,0.17236235737800598,-0.06428323686122894,0.21118052303791046
xxxvii,0.2220124751329422,0.5304186344146729,0.588387668132782,0.26660677790641785,0.2868101894855499,0.19694401323795319,0.2540913224220276,0.20980721712112427,0.19694401323795319,-0.07246297597885132,0.15080690383911133
took,0.15372000634670258,0.111402727663517,0.11772479861974716,0.48213186860084534,0.2613966763019562,0.2818296551704407,0.20647317171096802,0.14443865418434143,0.2818296551704407,-0.23741768300533295,0.14109265804290771
place,0.31738516688346863,0.06724333763122559,0.15577438473701477,0.26867109537124634,0.22656458616256714,0.38128477334976196,0.19986800849437714,0.12151411920785904,0.38128477334976196,-0.14887018501758575,0.2455766350030899
in,0.4840516746044159,0.18576006591320038,0.17236235737800598,0.45514053106307983,0.2707974314689636,1.0,0.2617562413215637,0.2255222201347351,1.0,-0.1320333480834961,0.20430970191955566
san,0.190042182803154,0.15279507637023926,0.18508543074131012,0.2675222158432007,0.1884586364030838,0.2617562413215637,0.9999999403953552,0.6883842349052429,0.2617562413215637,-0.22412028908729553,0.10952327400445938
diego,0.12495049089193344,0.16325625777244568,0.1746794432401657,0.23548322916030884,0.1566265970468521,0.2255222201347351,0.6883842349052429,0.9999999403953552,0.2255222201347351,-0.14859004318714142,0.11438121646642685
in,0.4840516746044159,0.18576006591320038,0.17236235737800598,0.45514053106307983,0.2707974314689636,1.0,0.2617562413215637,0.2255222201347351,1.0,-0.1320333480834961,0.20430970191955566
2003,-0.14610882103443146,-0.035010822117328644,-0.06428323686122894,-0.14445069432258606,-0.11901281028985977,-0.1320333480834961,-0.22412028908729553,-0.14859004318714142,-0.1320333480834961,1.0,-0.17560148239135742
.,0.45942068099975586,0.2757420241832733,0.21516893804073334,0.40146201848983765,0.22959090769290924,0.5591574311256409,0.24563752114772797,0.2188110053539276,0.5591574311256409,-0.226094052195549,0.4130953550338745
