,which,channels,did,frank,marx,think,would,be,requisitioned,by,the,u.s.,army,?
",",0.3658004403114319,0.2199012041091919,0.3015086054801941,0.2494700700044632,0.27278950810432434,0.3095206320285797,0.32586824893951416,0.39254459738731384,0.2345132827758789,0.3680937886238098,0.4933079481124878,0.030410487204790115,0.230897456407547,0.31091248989105225
as,0.41006597876548767,0.19637690484523773,0.3596470057964325,0.2163129448890686,0.21744291484355927,0.3555661737918854,0.3824005722999573,0.5230465531349182,0.29091158509254456,0.3815547823905945,0.48381632566452026,0.015271120704710484,0.2064976841211319,0.27043893933296204
frank,0.08326464891433716,0.030143363401293755,0.13069026172161102,1.0,0.21899622678756714,0.13953563570976257,0.14896659553050995,0.18010640144348145,0.1109902635216713,0.2195586860179901,0.23372484743595123,0.06659293174743652,0.181954488158226,0.14052411913871765
marx,0.13291804492473602,0.10383220762014389,0.20298504829406738,0.21899622678756714,0.9999999403953552,0.2230025678873062,0.18218252062797546,0.18271510303020477,0.1237613707780838,0.23731990158557892,0.15810349583625793,0.05856924131512642,0.10694719851016998,0.22370392084121704
",",0.3658004403114319,0.2199012041091919,0.3015086054801941,0.2494700700044632,0.27278950810432434,0.3095206320285797,0.32586824893951416,0.39254459738731384,0.2345132827758789,0.3680937886238098,0.4933079481124878,0.030410487204790115,0.230897456407547,0.31091248989105225
then,0.4444481134414673,0.24759294092655182,0.303744375705719,0.13800963759422302,0.16274429857730865,0.2855750620365143,0.44452744722366333,0.38089728355407715,0.2345135360956192,0.3231285512447357,0.4297412931919098,0.15360477566719055,0.2179359644651413,0.2884598970413208
abc,0.1991286277770996,0.3453997075557709,0.13353709876537323,0.1615080088376999,0.13635118305683136,0.14870001375675201,0.13780725002288818,0.14780379831790924,0.13087721168994904,0.17600902915000916,0.2068762183189392,0.042879559099674225,0.16640110313892365,0.19065172970294952
's,0.03856118768453598,0.09595498442649841,0.05069678649306297,0.03106875717639923,0.1129729226231575,0.015562640503048897,0.036968596279621124,0.025217169895768166,-0.06350092589855194,-0.010884488001465797,-0.01540423184633255,-0.015024582855403423,0.03417222201824188,-0.023395681753754616
vice-president,0.15531782805919647,0.10121733695268631,0.19124163687229156,0.20927117764949799,0.2140529304742813,0.18455466628074646,0.21339158713817596,0.1676182895898819,0.2214883416891098,0.21205361187458038,0.2680828869342804,-0.016330622136592865,0.3135218620300293,0.18823425471782684
of,0.5011631846427917,0.17560617625713348,0.2513895630836487,0.15825092792510986,0.1766645908355713,0.2625778615474701,0.3353942930698395,0.33904364705085754,0.3236880600452423,0.3646814823150635,0.733189046382904,0.011562774889171124,0.2669098675251007,0.1826142966747284
engineering,0.2608039379119873,0.22606630623340607,0.14655107259750366,0.18248024582862854,0.1806226670742035,0.16473625600337982,0.15781250596046448,0.1699679046869278,0.2714489996433258,0.18994241952896118,0.23901307582855225,-0.07344194501638412,0.18881958723068237,0.16555240750312805
",",0.3658004403114319,0.2199012041091919,0.3015086054801941,0.2494700700044632,0.27278950810432434,0.3095206320285797,0.32586824893951416,0.39254459738731384,0.2345132827758789,0.3680937886238098,0.4933079481124878,0.030410487204790115,0.230897456407547,0.31091248989105225
thought,0.3462379276752472,0.14119654893875122,0.482954740524292,0.2087467759847641,0.2334715574979782,0.5792897343635559,0.5179054737091064,0.40278932452201843,0.2216562181711197,0.30952954292297363,0.3509289622306824,0.005143221002072096,0.1748369187116623,0.2600135803222656
that,0.6894589066505432,0.23954801261425018,0.47518548369407654,0.14056989550590515,0.2280624508857727,0.5798900723457336,0.5895259380340576,0.6036020517349243,0.3761867880821228,0.37496164441108704,0.5473989248275757,0.006652553100138903,0.19859851896762848,0.32716336846351624
the,0.6521818041801453,0.27277594804763794,0.34736719727516174,0.23372484743595123,0.15810349583625793,0.3102172613143921,0.4133751392364502,0.4248143136501312,0.3549115061759949,0.4408751428127289,1.0,0.06592652946710587,0.31011611223220825,0.22068053483963013
low-band,0.29957324266433716,0.30877968668937683,0.1749092936515808,0.22976350784301758,0.22543317079544067,0.20113301277160645,0.2629450261592865,0.30948543548583984,0.2510349154472351,0.283520370721817,0.3473065197467804,0.002241692738607526,0.24054116010665894,0.1604941338300705
vhf,0.3746870160102844,0.49949976801872253,0.1441168189048767,0.026073629036545753,0.15899650752544403,0.21489733457565308,0.2563568651676178,0.34269651770591736,0.2837301790714264,0.18643739819526672,0.2811516523361206,-0.1346098631620407,0.15788623690605164,0.22005349397659302
frequencies,0.37024199962615967,0.4072921574115753,0.17026981711387634,0.059910740703344345,0.16718587279319763,0.2689605951309204,0.27844515442848206,0.331927627325058,0.2722339630126953,0.18403419852256775,0.24049115180969238,-0.07756207138299942,0.13064487278461456,0.17605476081371307
(,0.2589828372001648,0.19554564356803894,0.18979617953300476,0.20510651171207428,0.155998095870018,0.21604181826114655,0.21630488336086273,0.2349044382572174,0.1542115956544876,0.20696312189102173,0.33289089798927307,0.013905826024711132,0.15211588144302368,0.40561532974243164
corresponding,0.37597420811653137,0.2267950028181076,0.1408667117357254,0.06239275261759758,0.14669060707092285,0.26939061284065247,0.25557050108909607,0.41717058420181274,0.33639588952064514,0.22907254099845886,0.3826132118701935,-0.01673925668001175,0.11678028106689453,0.21760094165802002
to,0.5345056653022766,0.21767447888851166,0.4452643394470215,0.18102532625198364,0.19107459485530853,0.3748004138469696,0.5965728163719177,0.4972836375236511,0.3074267506599426,0.33534231781959534,0.535392165184021,0.09732837975025177,0.22938482463359833,0.29463258385658264
channels,0.335164338350296,1.0,0.0628243163228035,0.030143363401293755,0.10383220762014389,0.19899635016918182,0.23080313205718994,0.240802600979805,0.22565099596977234,0.2033657431602478,0.27277594804763794,-0.026034044101834297,0.13734599947929382,0.19657258689403534
2,-0.044377245008945465,0.024527987465262413,-0.044790901243686676,-0.013953521847724915,-0.025482624769210815,-0.036406565457582474,0.027047324925661087,0.02104739472270012,0.016961604356765747,-0.038811419159173965,-0.019434669986367226,-0.07357911020517349,0.03200976923108101,0.001977203879505396
through,0.40321648120880127,0.29479989409446716,0.14190755784511566,0.09073849767446518,0.1162024736404419,0.18713301420211792,0.25157630443573,0.290402352809906,0.1839255690574646,0.3433202803134918,0.44071322679519653,0.08740256726741791,0.19598905742168427,0.16913433372974396
6,0.07327836006879807,0.07977835834026337,-0.0043754540383815765,0.026070669293403625,0.01818510890007019,0.04726554825901985,0.02411937527358532,0.11394984275102615,-0.02297334559261799,0.02900889329612255,0.041227471083402634,-0.02573317289352417,0.05097544938325882,0.045001473277807236
),0.2758678197860718,0.209791898727417,0.18584993481636047,0.19624292850494385,0.17620277404785156,0.2265138179063797,0.2093871831893921,0.24578070640563965,0.17337864637374878,0.2151763141155243,0.3456730246543884,0.008739588782191277,0.17016024887561798,0.42300865054130554
would,0.3854503035545349,0.23080313205718994,0.6268245577812195,0.14896659553050995,0.18218252062797546,0.5148938894271851,1.0000001192092896,0.5202695727348328,0.339514821767807,0.28394925594329834,0.4133751392364502,0.11469250172376633,0.21930839121341705,0.37178951501846313
be,0.476310670375824,0.240802600979805,0.22657383978366852,0.18010640144348145,0.18271510303020477,0.4904957115650177,0.5202695727348328,1.0,0.31300991773605347,0.43158695101737976,0.4248143136501312,-0.030090177431702614,0.1528700292110443,0.3324260413646698
requisitioned,0.34698233008384705,0.22565099596977234,0.31160905957221985,0.1109902635216713,0.1237613707780838,0.2735740840435028,0.339514821767807,0.31300991773605347,0.9999999403953552,0.23646427690982819,0.3549115061759949,-0.030254779383540154,0.2656932473182678,0.18675771355628967
from,0.38755592703819275,0.14713366329669952,0.20248863101005554,0.1334349513053894,0.17258207499980927,0.2481241524219513,0.26231399178504944,0.3107333183288574,0.1572595238685608,0.3373257517814636,0.40150508284568787,0.11246796697378159,0.2187274545431137,0.19969791173934937
broadcasting,0.29356762766838074,0.5162619948387146,0.12097854167222977,0.14621418714523315,0.11469269543886185,0.1328589916229248,0.17461958527565002,0.18808916211128235,0.21859002113342285,0.21592620015144348,0.29916465282440186,-0.06666427105665207,0.18716593086719513,0.10870421677827835
use,0.39254313707351685,0.23047001659870148,0.32446643710136414,0.11030056327581406,0.10838338732719421,0.4222777187824249,0.3798166513442993,0.4528608024120331,0.36789682507514954,0.21048003435134888,0.34342584013938904,0.03041156381368637,0.11596222221851349,0.32795652747154236
and,0.506277859210968,0.2887432873249054,0.34479495882987976,0.2129082977771759,0.2018766552209854,0.30740439891815186,0.34921059012413025,0.41766801476478577,0.28657612204551697,0.4289871156215668,0.5171257257461548,0.011246231384575367,0.25581875443458557,0.20544172823429108
reallocated,0.4102945625782013,0.2506239116191864,0.2632225751876831,0.15965044498443604,0.16613921523094177,0.3800301253795624,0.3376377522945404,0.3137340247631073,0.3846137523651123,0.22317859530448914,0.42296022176742554,-0.020222894847393036,0.1663331836462021,0.28857141733169556
for,0.44095608592033386,0.23651212453842163,0.318512886762619,0.2070610374212265,0.10667424649000168,0.35838815569877625,0.39877474308013916,0.3801851272583008,0.3005511462688446,0.3248702883720398,0.4739971458911896,0.11615988612174988,0.17493335902690887,0.264628142118454
the,0.6521818041801453,0.27277594804763794,0.34736719727516174,0.23372484743595123,0.15810349583625793,0.3102172613143921,0.4133751392364502,0.4248143136501312,0.3549115061759949,0.4408751428127289,1.0,0.06592652946710587,0.31011611223220825,0.22068053483963013
u.s.,0.014487938955426216,-0.026034044101834297,0.11472565680742264,0.06659293174743652,0.05856924131512642,0.08071671426296234,0.11469250172376633,-0.030090177431702614,-0.030254779383540154,0.018699808046221733,0.06592652946710587,0.9999999403953552,0.13197921216487885,0.07886100560426712
army,0.14114242792129517,0.13734599947929382,0.21148359775543213,0.181954488158226,0.10694719851016998,0.21559081971645355,0.21930839121341705,0.1528700292110443,0.2656932473182678,0.2323688417673111,0.31011611223220825,0.13197921216487885,1.0000001192092896,0.180583193898201
.,0.45942068099975586,0.24374878406524658,0.35288307070732117,0.2712804675102234,0.23555263876914978,0.31119775772094727,0.35067233443260193,0.4383580684661865,0.2298736423254013,0.3936232924461365,0.5934505462646484,0.09558769315481186,0.28860729932785034,0.4130953550338745
