,where,did,luther,say,that,the,soul,does,n't,sleep,",",but,rather,has,visions,?
",",0.3149496018886566,0.3015086054801941,0.23255878686904907,0.35129812359809875,0.4137537479400635,0.4933079481124878,0.27691033482551575,0.28617382049560547,0.11016341298818588,0.22850069403648376,1.0000001192092896,0.48126736283302307,0.276650071144104,0.3734780251979828,0.24967224895954132,0.31091248989105225
but,0.49101024866104126,0.49033689498901367,0.20694120228290558,0.5246977806091309,0.7244205474853516,0.4859698414802551,0.2011018842458725,0.4353378415107727,-0.1485797017812729,0.21441909670829773,0.48126736283302307,1.0000001192092896,0.528715193271637,0.41906601190567017,0.24063251912593842,0.27921953797340393
wakes,0.2640266716480255,0.21455152332782745,0.15536703169345856,0.27327796816825867,0.27406778931617737,0.2134217768907547,0.24977333843708038,0.34845852851867676,-0.006586186587810516,0.4674462080001831,0.17801006138324738,0.2804822623729706,0.1720694601535797,0.17382417619228363,0.3202240765094757,0.1734284609556198
(,0.1970011591911316,0.18979617953300476,0.1677781045436859,0.23915322124958038,0.2264307141304016,0.33289089798927307,0.19696387648582458,0.2728188931941986,0.15345674753189087,0.23403185606002808,0.6363511681556702,0.26263320446014404,0.16365185379981995,0.2498389035463333,0.1694408804178238,0.40561532974243164
sed,0.05591285973787308,0.16828717291355133,0.11220601946115494,0.12433603405952454,0.1617489755153656,0.15423834323883057,0.07283057272434235,0.09679720550775528,0.13082139194011688,0.14027562737464905,0.1535131335258484,0.1690516173839569,0.1856415718793869,0.04602706804871559,0.11988355964422226,0.1570415049791336
vigilat,0.18780004978179932,0.1512056440114975,0.14058507978916168,0.25561901926994324,0.31735387444496155,0.2995186746120453,0.19397276639938354,0.1077951118350029,0.04165010154247284,0.2209654152393341,0.29411962628364563,0.2412443310022354,0.2022394984960556,0.1516077071428299,0.2922621965408325,0.1817571520805359
),0.20711064338684082,0.18584993481636047,0.18587662279605865,0.23793987929821014,0.23478686809539795,0.3456730246543884,0.20014768838882446,0.2575884759426117,0.16805793344974518,0.2250489443540573,0.63033527135849,0.2897340953350067,0.1804419457912445,0.26944878697395325,0.1787959486246109,0.42300865054130554
and,0.43859338760375977,0.34479495882987976,0.20796556770801544,0.3314565122127533,0.4731321930885315,0.5171257257461548,0.2859630286693573,0.3461615741252899,-0.0602874718606472,0.2224324643611908,0.6633074283599854,0.5762497186660767,0.34474092721939087,0.43716782331466675,0.2978660464286804,0.20544172823429108
experiences,0.22942334413528442,0.242066890001297,0.10119090229272842,0.293354868888855,0.3385782837867737,0.26339754462242126,0.32312750816345215,0.22818869352340698,0.10801474750041962,0.3212070167064667,0.24403133988380432,0.3049890697002411,0.3324587345123291,0.2072877585887909,0.4614271819591522,0.17054305970668793
visions,0.18641944229602814,0.22336339950561523,0.2183283120393753,0.2484188973903656,0.2704857885837555,0.21976052224636078,0.2837061285972595,0.21963874995708466,0.04672840237617493,0.31147393584251404,0.24967224895954132,0.24063251912593842,0.2292497307062149,0.21366973221302032,0.9999998807907104,0.2224486917257309
'',0.016034942120313644,0.01978493109345436,-0.04572787508368492,0.09060607105493546,0.007880004122853279,0.041273195296525955,-0.08309639990329742,-0.004023602232336998,0.017899289727211,0.04017504304647446,-0.037358131259679794,0.03805634379386902,0.024040324613451958,0.004576915875077248,0.07472989708185196,0.018684765323996544
.,0.41390106081962585,0.35288307070732117,0.24907569587230682,0.33481550216674805,0.4460422694683075,0.5934505462646484,0.22981950640678406,0.3022993505001068,0.01884327083826065,0.25573426485061646,0.6812511086463928,0.46573564410209656,0.3084547221660614,0.4105546176433563,0.237895205616951,0.4130953550338745
