,what,is,the,name,of,the,bronco,'s,head,coach,",",who,was,hired,after,john,fox,?
season,0.12117787450551987,0.1786249428987503,0.2507155239582062,0.18235637247562408,0.1598338931798935,0.2507155239582062,0.22042551636695862,0.06624794006347656,0.1542927622795105,0.24411138892173767,0.2232367992401123,0.13809308409690857,0.24797968566417694,0.22892296314239502,0.2122335433959961,0.11519791930913925,0.2668509781360626,0.16793298721313477
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.01540423184633255,-0.03704093396663666,0.9999999403953552,-0.041913021355867386,-0.02642884850502014,-0.0016132977325469255,0.05599616840481758,0.008974763564765453,-0.030750012025237083,-0.055672239512205124,-0.1023898646235466,0.12025188654661179,-0.023395681753754616
playoffs,0.18494220077991486,0.10962127894163132,0.21945282816886902,0.1627129167318344,0.1136602908372879,0.21945282816886902,0.25668206810951233,0.01580343395471573,0.16539110243320465,0.30679038166999817,0.20110727846622467,0.1687159389257431,0.11031175404787064,0.19814898073673248,0.1785331666469574,0.14980196952819824,0.21983084082603455,0.17343482375144958
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
denver,0.1275133192539215,0.14918014407157898,0.2052404284477234,0.14360913634300232,0.14595118165016174,0.2052404284477234,0.4215141236782074,-0.08765961974859238,0.19997245073318481,0.29413852095603943,0.25173696875572205,0.20955970883369446,0.2766761779785156,0.26588866114616394,0.16213500499725342,0.20788034796714783,0.24840685725212097,0.1520889848470688
broncos,0.1787765771150589,0.1288805603981018,0.25985947251319885,0.11482545733451843,0.19310332834720612,0.25985947251319885,0.8171223998069763,-0.037254199385643005,0.2802664041519165,0.40552663803100586,0.2558487057685852,0.1763724684715271,0.23574475944042206,0.22607645392417908,0.19149857759475708,0.2301175743341446,0.3150620460510254,0.18377114832401276
underwent,0.17015217244625092,0.23961056768894196,0.33590078353881836,0.15655522048473358,0.236332967877388,0.33590078353881836,0.23712995648384094,-0.022979924455285072,0.17947538197040558,0.07083319872617722,0.18696224689483643,0.169152170419693,0.3799797594547272,0.18936340510845184,0.36458253860473633,0.15167921781539917,0.16732047498226166,0.12751154601573944
numerous,0.1867249608039856,0.14785398542881012,0.3353725075721741,0.11980156600475311,0.3024154603481293,0.3353725075721741,0.037047129124403,-0.008055475540459156,0.1484152227640152,0.07306059449911118,0.27380234003067017,0.24434210360050201,0.19624626636505127,0.1507832407951355,0.18915748596191406,0.1305115967988968,0.06325723230838776,0.0875130444765091
coaching,0.2138892412185669,0.08991540968418121,0.21933473646640778,0.0999828353524208,0.23815426230430603,0.21933473646640778,0.31193435192108154,0.04888082295656204,0.32347261905670166,0.7631375193595886,0.28501203656196594,0.1874576061964035,0.21708883345127106,0.31143641471862793,0.21540726721286774,0.13269075751304626,0.17228780686855316,0.18237164616584778
changes,0.2740466892719269,0.23356598615646362,0.3427845537662506,0.1939401477575302,0.25827232003211975,0.3427845537662506,0.10874340683221817,0.006762445904314518,0.15704670548439026,0.09272276610136032,0.23045918345451355,0.20586563646793365,0.17310309410095215,0.12199410051107407,0.2278626561164856,0.0924118310213089,0.11608903855085373,0.21264225244522095
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
including,0.18328791856765747,0.25093933939933777,0.3738902807235718,0.16202661395072937,0.44195112586021423,0.3738902807235718,0.11507856100797653,0.0074059427715837955,0.1213342696428299,0.10371776670217514,0.4127510190010071,0.2835840582847595,0.21884717047214508,0.1770479828119278,0.2202524095773697,0.17031776905059814,0.13145165145397186,0.1633303165435791
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.1873185783624649,0.04866964742541313,0.2807295620441437,0.16662418842315674,0.427140474319458,0.36608949303627014,0.4508470594882965,0.1733359545469284,0.3831600844860077,0.20638683438301086,0.16995559632778168,0.23916715383529663
mutual,0.22737501561641693,0.1490507572889328,0.21255530416965485,0.053118254989385605,0.22917376458644867,0.21255530416965485,0.12587539851665497,0.038839880377054214,0.06464860588312149,0.0739947035908699,0.16130490601062775,0.2736228406429291,0.10678567737340927,0.17679433524608612,0.1485864669084549,0.10404369980096817,0.19608846306800842,0.14322642982006073
parting,0.261453777551651,0.17821966111660004,0.2963137626647949,0.0731266513466835,0.22257444262504578,0.2963137626647949,0.21515366435050964,0.04330799728631973,0.1395207643508911,0.11676628142595291,0.24623225629329681,0.22303956747055054,0.15869779884815216,0.12172437459230423,0.26732662320137024,0.07390954345464706,0.11501701921224594,0.1695823073387146
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.17897967994213104,0.41827285289764404,0.4223487675189972,0.14700986444950104,-0.04624466598033905,0.2096976488828659,0.2121175080537796,0.4120737314224243,0.3282766342163086,0.27411898970603943,0.23727227747440338,0.33843478560447693,0.1736196130514145,0.17364606261253357,0.2433311939239502
head,0.18919230997562408,0.23193342983722687,0.3079071640968323,0.16752506792545319,0.2945564389228821,0.3079071640968323,0.23233820497989655,-0.041913021355867386,0.9999998807907104,0.41754329204559326,0.2711189091205597,0.20998527109622955,0.2465479075908661,0.24337416887283325,0.21976183354854584,0.15809836983680725,0.07893308252096176,0.10879309475421906
coach,0.102297842502594,0.1173417791724205,0.14297698438167572,0.1112721636891365,0.144924595952034,0.14297698438167572,0.27840742468833923,-0.02642884850502014,0.41754329204559326,0.9999998807907104,0.2760384678840637,0.1715262234210968,0.20918557047843933,0.3086932599544525,0.15471965074539185,0.19683262705802917,0.17076337337493896,0.11963751912117004
john,0.18237407505512238,0.16449548304080963,0.2230520099401474,0.12458125501871109,0.2407056987285614,0.2230520099401474,0.1762726604938507,-0.1023898646235466,0.15809836983680725,0.19683262705802917,0.23961079120635986,0.30388808250427246,0.2875721752643585,0.23981133103370667,0.22597751021385193,1.0000001192092896,0.15413518249988556,0.13162356615066528
fox,0.16651637852191925,0.16790051758289337,0.24760441482067108,0.09461809694766998,0.13095848262310028,0.24760441482067108,0.24885304272174835,0.12025188654661179,0.07893308252096176,0.17076337337493896,0.21118731796741486,0.20670369267463684,0.18574436008930206,0.18903569877147675,0.15968744456768036,0.15413518249988556,1.0,0.1670110523700714
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.2706909477710724,0.35032153129577637,0.33289089798927307,0.14453063905239105,0.0012731997994706035,0.23052836954593658,0.2267160564661026,0.6363511681556702,0.2443375140428543,0.2980341613292694,0.12982143461704254,0.2132600098848343,0.21336311101913452,0.1854509860277176,0.40561532974243164
who,0.40942975878715515,0.24293622374534607,0.3733934462070465,0.2027527540922165,0.2827862501144409,0.3733934462070465,0.1227070540189743,0.05599616840481758,0.20998527109622955,0.1715262234210968,0.3365725874900818,0.9999998807907104,0.3318818509578705,0.38516125082969666,0.32549580931663513,0.30388808250427246,0.20670369267463684,0.26220351457595825
had,0.23849567770957947,0.2932159900665283,0.3875846862792969,0.1840408891439438,0.37755560874938965,0.3875846862792969,0.15566012263298035,-0.004401352722197771,0.24529026448726654,0.1863328069448471,0.35487717390060425,0.36173108220100403,0.5927209258079529,0.34902963042259216,0.4133172631263733,0.20482271909713745,0.16836102306842804,0.20728366076946259
won,0.14840687811374664,0.1919313222169876,0.29432493448257446,0.10979695618152618,0.20832067728042603,0.29432493448257446,0.17951162159442902,-0.07419146597385406,0.15105806291103363,0.2705681324005127,0.35968565940856934,0.24654650688171387,0.35383549332618713,0.24441784620285034,0.27541208267211914,0.22759193181991577,0.12744981050491333,0.17925700545310974
four,0.18057085573673248,0.22331103682518005,0.40344667434692383,0.15791554749011993,0.36293646693229675,0.40344667434692383,0.20473729074001312,0.030550921335816383,0.15748171508312225,0.14225079119205475,0.31238991022109985,0.1980169266462326,0.2866098880767822,0.16819806396961212,0.2891320586204529,0.1519157588481903,0.10621914267539978,0.14532537758350372
divisional,0.19920207560062408,0.18589705228805542,0.29866886138916016,0.14318077266216278,0.3047286868095398,0.29866886138916016,0.2407684177160263,-0.006944811437278986,0.14744974672794342,0.16330519318580627,0.26088419556617737,0.12287947535514832,0.22680401802062988,0.11148393899202347,0.21778538823127747,0.18666589260101318,0.17315903306007385,0.08093056827783585
championships,0.1320040374994278,0.15770557522773743,0.2617073357105255,0.16449151933193207,0.2130236178636551,0.2617073357105255,0.2695564031600952,0.055452439934015274,0.14123131334781647,0.39409053325653076,0.28172388672828674,0.17288143932819366,0.24317452311515808,0.16925202310085297,0.24297043681144714,0.16666512191295624,0.12967266142368317,0.12499503791332245
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.14553722739219666,-0.037580832839012146,0.21927717328071594,0.1651318073272705,0.5201468467712402,0.2792111933231354,0.45514053106307983,0.18746300041675568,0.44050168991088867,0.22177861630916595,0.22528515756130219,0.20430970191955566
his,0.26976513862609863,0.24372583627700806,0.4394008219242096,0.1914493292570114,0.38364991545677185,0.4394008219242096,0.18803490698337555,0.047556519508361816,0.2232082635164261,0.21406444907188416,0.3378419280052185,0.44966956973075867,0.4405253231525421,0.33020874857902527,0.41949746012687683,0.288114070892334,0.20168918371200562,0.18075084686279297
four,0.18057085573673248,0.22331103682518005,0.40344667434692383,0.15791554749011993,0.36293646693229675,0.40344667434692383,0.20473729074001312,0.030550921335816383,0.15748171508312225,0.14225079119205475,0.31238991022109985,0.1980169266462326,0.2866098880767822,0.16819806396961212,0.2891320586204529,0.1519157588481903,0.10621914267539978,0.14532537758350372
years,0.1981470286846161,0.19551363587379456,0.2912273406982422,0.19448696076869965,0.2904134690761566,0.2912273406982422,0.1547362357378006,0.05563735216856003,0.11371049284934998,0.18034127354621887,0.2589467465877533,0.29867154359817505,0.35855233669281006,0.2209276705980301,0.38036108016967773,0.13242320716381073,0.12332650274038315,0.1914375126361847
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.17748500406742096,-0.05775856226682663,0.23658350110054016,0.1861812025308609,0.48816442489624023,0.3923053741455078,0.3677520453929901,0.27519237995147705,0.3014480769634247,0.1664888858795166,0.19823981821537018,0.27043893933296204
broncos,0.1787765771150589,0.1288805603981018,0.25985947251319885,0.11482545733451843,0.19310332834720612,0.25985947251319885,0.8171223998069763,-0.037254199385643005,0.2802664041519165,0.40552663803100586,0.2558487057685852,0.1763724684715271,0.23574475944042206,0.22607645392417908,0.19149857759475708,0.2301175743341446,0.3150620460510254,0.18377114832401276
head,0.18919230997562408,0.23193342983722687,0.3079071640968323,0.16752506792545319,0.2945564389228821,0.3079071640968323,0.23233820497989655,-0.041913021355867386,0.9999998807907104,0.41754329204559326,0.2711189091205597,0.20998527109622955,0.2465479075908661,0.24337416887283325,0.21976183354854584,0.15809836983680725,0.07893308252096176,0.10879309475421906
coach,0.102297842502594,0.1173417791724205,0.14297698438167572,0.1112721636891365,0.144924595952034,0.14297698438167572,0.27840742468833923,-0.02642884850502014,0.41754329204559326,0.9999998807907104,0.2760384678840637,0.1715262234210968,0.20918557047843933,0.3086932599544525,0.15471965074539185,0.19683262705802917,0.17076337337493896,0.11963751912117004
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.1320672184228897,0.021107977256178856,0.24616102874279022,0.22604507207870483,0.63033527135849,0.2457384318113327,0.3267642855644226,0.12533079087734222,0.24162524938583374,0.22096103429794312,0.1723320633172989,0.42300865054130554
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.14328375458717346,0.06895173341035843,0.24040718376636505,0.2508825957775116,0.6633074283599854,0.41279885172843933,0.3740963041782379,0.2731825113296509,0.3765919506549835,0.21634717285633087,0.22043024003505707,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
hiring,0.25348031520843506,0.08002030849456787,0.19678819179534912,0.07155129313468933,0.17499062418937683,0.19678819179534912,0.20914281904697418,-0.06497372686862946,0.169167160987854,0.1324983835220337,0.17246276140213013,0.33406466245651245,0.2188761681318283,0.5099611282348633,0.18776065111160278,0.2049545794725418,0.20870238542556763,0.18248823285102844
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.11377161741256714,-0.03817026689648628,0.2945564389228821,0.144924595952034,0.4946078956127167,0.2827862501144409,0.4069072902202606,0.10122424364089966,0.3867455720901489,0.2407056987285614,0.13095848262310028,0.1826142966747284
gary,0.15567973256111145,0.12081560492515564,0.16962489485740662,0.04940400272607803,0.153360977768898,0.16962489485740662,0.16949549317359924,0.06319583207368851,0.1472642421722412,0.2571870684623718,0.26372987031936646,0.2093702107667923,0.23893626034259796,0.2137230932712555,0.1765424758195877,0.3358928859233856,0.24991777539253235,0.06767930835485458
kubiak,0.10377798974514008,0.16076134145259857,0.1740415245294571,0.1366187334060669,0.15710368752479553,0.1740415245294571,0.34173277020454407,0.0278841070830822,0.38312670588493347,0.4861065447330475,0.33168280124664307,0.1886254996061325,0.2883514165878296,0.2650441825389862,0.2296905666589737,0.20432592928409576,0.2766065299510956,0.15975911915302277
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.17748500406742096,-0.05775856226682663,0.23658350110054016,0.1861812025308609,0.48816442489624023,0.3923053741455078,0.3677520453929901,0.27519237995147705,0.3014480769634247,0.1664888858795166,0.19823981821537018,0.27043893933296204
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
new,0.2130378633737564,0.2208656519651413,0.3845241069793701,0.19623230397701263,0.343457967042923,0.3845241069793701,0.21747425198554993,-0.008355522528290749,0.18110334873199463,0.16024479269981384,0.36073189973831177,0.2378052920103073,0.2748313844203949,0.2424842119216919,0.2620960772037506,0.21047446131706238,0.13097921013832092,0.14782847464084625
head,0.18919230997562408,0.23193342983722687,0.3079071640968323,0.16752506792545319,0.2945564389228821,0.3079071640968323,0.23233820497989655,-0.041913021355867386,0.9999998807907104,0.41754329204559326,0.2711189091205597,0.20998527109622955,0.2465479075908661,0.24337416887283325,0.21976183354854584,0.15809836983680725,0.07893308252096176,0.10879309475421906
coach,0.102297842502594,0.1173417791724205,0.14297698438167572,0.1112721636891365,0.144924595952034,0.14297698438167572,0.27840742468833923,-0.02642884850502014,0.41754329204559326,0.9999998807907104,0.2760384678840637,0.1715262234210968,0.20918557047843933,0.3086932599544525,0.15471965074539185,0.19683262705802917,0.17076337337493896,0.11963751912117004
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.17763781547546387,-0.003708066651597619,0.2515932321548462,0.20588655769824982,0.6812511086463928,0.3541337847709656,0.40146201848983765,0.20825324952602386,0.35870397090911865,0.26428887248039246,0.2519562542438507,0.4130953550338745
,what,is,the,name,of,the,bronco,'s,head,coach,",",who,was,hired,after,john,fox,?
under,0.20154598355293274,0.21294879913330078,0.3348022699356079,0.28553691506385803,0.32766106724739075,0.3348022699356079,0.14417214691638947,-0.03376881033182144,0.167936772108078,0.1083541288971901,0.24875585734844208,0.2962189018726349,0.2672741413116455,0.14455385506153107,0.2883138358592987,0.1030910462141037,0.055458005517721176,0.18233340978622437
kubiak,0.10377798974514008,0.16076134145259857,0.1740415245294571,0.1366187334060669,0.15710368752479553,0.1740415245294571,0.34173277020454407,0.0278841070830822,0.38312670588493347,0.4861065447330475,0.33168280124664307,0.1886254996061325,0.2883514165878296,0.2650441825389862,0.2296905666589737,0.20432592928409576,0.2766065299510956,0.15975911915302277
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1808430403470993,-0.0016132977325469255,0.2711189091205597,0.2760384678840637,1.0000001192092896,0.3365725874900818,0.45456063747406006,0.19597217440605164,0.38860568404197693,0.23961079120635986,0.21118731796741486,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.17987582087516785,-0.01540423184633255,0.3079071640968323,0.14297698438167572,0.4933079481124878,0.3733934462070465,0.48711544275283813,0.20523042976856232,0.4565047025680542,0.2230520099401474,0.24760441482067108,0.22068053483963013
broncos,0.1787765771150589,0.1288805603981018,0.25985947251319885,0.11482545733451843,0.19310332834720612,0.25985947251319885,0.8171223998069763,-0.037254199385643005,0.2802664041519165,0.40552663803100586,0.2558487057685852,0.1763724684715271,0.23574475944042206,0.22607645392417908,0.19149857759475708,0.2301175743341446,0.3150620460510254,0.18377114832401276
planned,0.21141068637371063,0.17169371247291565,0.3010992109775543,0.09456326812505722,0.2487981617450714,0.3010992109775543,0.13216933608055115,0.06015291437506676,0.0659017562866211,0.05843478813767433,0.22345273196697235,0.189250648021698,0.3590250015258789,0.40724635124206543,0.30027279257774353,0.18241433799266815,0.11937014758586884,0.16188396513462067
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.1709693968296051,0.03782717138528824,0.2177244871854782,0.19063067436218262,0.44245919585227966,0.42656609416007996,0.3636345863342285,0.32017654180526733,0.37890323996543884,0.2070634365081787,0.2072722166776657,0.29463258385658264
install,0.26007506251335144,0.19530867040157318,0.18724390864372253,0.10073363035917282,0.14315830171108246,0.18724390864372253,0.1634579747915268,-0.024171333760023117,0.16874204576015472,0.08513140678405762,0.20565637946128845,0.20267795026302338,0.14562483131885529,0.15004917979240417,0.12432675063610077,0.08811704814434052,0.06147320196032524,0.2745343744754791
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.1873185783624649,0.04866964742541313,0.2807295620441437,0.16662418842315674,0.427140474319458,0.36608949303627014,0.4508470594882965,0.1733359545469284,0.3831600844860077,0.20638683438301086,0.16995559632778168,0.23916715383529663
run-oriented,0.19679005444049835,0.26972487568855286,0.26444050669670105,0.10025011748075485,0.23865288496017456,0.26444050669670105,0.1778472661972046,0.05555924400687218,0.1827668398618698,0.12268520146608353,0.18054676055908203,0.17028045654296875,0.17600296437740326,0.22384630143642426,0.16759301722049713,0.12848742306232452,0.18633882701396942,0.10559862107038498
offense,0.311376690864563,0.23369482159614563,0.25977253913879395,0.13283199071884155,0.23099714517593384,0.25977253913879395,0.20084697008132935,0.005755733698606491,0.18965592980384827,0.2386634200811386,0.2770269513130188,0.28307947516441345,0.23727211356163025,0.12496112287044525,0.22348414361476898,0.07116016000509262,0.153762087225914,0.28476977348327637
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.17897967994213104,0.41827285289764404,0.4223487675189972,0.14700986444950104,-0.04624466598033905,0.2096976488828659,0.2121175080537796,0.4120737314224243,0.3282766342163086,0.27411898970603943,0.23727227747440338,0.33843478560447693,0.1736196130514145,0.17364606261253357,0.2433311939239502
zone,0.21381187438964844,0.22679060697555542,0.26423242688179016,0.07160482555627823,0.22467142343521118,0.26423242688179016,0.1348710060119629,0.036586299538612366,0.05987181141972542,0.08090242743492126,0.23414842784404755,0.11138155311346054,0.161222442984581,0.039164602756500244,0.1880072057247162,0.02952898107469082,0.11850103735923767,0.1173049733042717
blocking,0.407657653093338,0.2572687268257141,0.28961867094039917,0.0997694805264473,0.21747972071170807,0.28961867094039917,0.2044556736946106,-0.014624468050897121,0.11955899000167847,0.13783486187458038,0.25977185368537903,0.217539981007576,0.16013281047344208,0.0901239886879921,0.20436395704746246,0.13882063329219818,0.13830117881298065,0.3374691307544708
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.1709693968296051,0.03782717138528824,0.2177244871854782,0.19063067436218262,0.44245919585227966,0.42656609416007996,0.3636345863342285,0.32017654180526733,0.37890323996543884,0.2070634365081787,0.2072722166776657,0.29463258385658264
blend,0.18345262110233307,0.17217591404914856,0.18428699672222137,0.13741904497146606,0.14231498539447784,0.18428699672222137,0.1749275177717209,0.03715898469090462,0.07832582294940948,0.08920471370220184,0.24015793204307556,0.18596486747264862,0.11487415432929993,0.16475608944892883,0.08511638641357422,0.10490129142999649,0.1583939790725708,0.09344823658466339
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.14553722739219666,-0.037580832839012146,0.21927717328071594,0.1651318073272705,0.5201468467712402,0.2792111933231354,0.45514053106307983,0.18746300041675568,0.44050168991088867,0.22177861630916595,0.22528515756130219,0.20430970191955566
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.17897967994213104,0.41827285289764404,0.4223487675189972,0.14700986444950104,-0.04624466598033905,0.2096976488828659,0.2121175080537796,0.4120737314224243,0.3282766342163086,0.27411898970603943,0.23727227747440338,0.33843478560447693,0.1736196130514145,0.17364606261253357,0.2433311939239502
quarterback,0.15767325460910797,0.19901543855667114,0.23757418990135193,0.14044781029224396,0.19996441900730133,0.23757418990135193,0.3613705039024353,-0.05772290751338005,0.2418513000011444,0.447138249874115,0.2844501733779907,0.17410103976726532,0.24103644490242004,0.22192758321762085,0.23578743636608124,0.19255928695201874,0.23557434976100922,0.13221268355846405
peyton,0.2249990701675415,0.23490853607654572,0.2709864377975464,0.1804189383983612,0.19771021604537964,0.2709864377975464,0.25857099890708923,0.09018818289041519,0.13734108209609985,0.20441755652427673,0.2979121208190918,0.2135157585144043,0.30385082960128784,0.1895785927772522,0.20551642775535583,0.29389065504074097,0.3553949296474457,0.17519715428352356
manning,0.20007498562335968,0.15379270911216736,0.27058160305023193,0.08606230467557907,0.20024974644184113,0.27058160305023193,0.35636329650878906,0.021839646622538567,0.1677197366952896,0.26993462443351746,0.30921146273612976,0.33436715602874756,0.2607507109642029,0.2239236831665039,0.2410842478275299,0.2521023452281952,0.3066219091415405,0.15856626629829407
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.01540423184633255,-0.03704093396663666,0.9999999403953552,-0.041913021355867386,-0.02642884850502014,-0.0016132977325469255,0.05599616840481758,0.008974763564765453,-0.030750012025237083,-0.055672239512205124,-0.1023898646235466,0.12025188654661179,-0.023395681753754616
shotgun,0.12803596258163452,0.133713036775589,0.13242065906524658,0.08618410676717758,0.13166861236095428,0.13242065906524658,0.33747878670692444,0.0029091264586895704,0.1796407550573349,0.21663779020309448,0.2093932032585144,0.20518219470977783,0.18019628524780273,0.1412821263074875,0.1945924162864685,0.15791648626327515,0.15087413787841797,0.22133255004882812
passing,0.2581939399242401,0.20053766667842865,0.3088957965373993,0.08017803728580475,0.24086934328079224,0.3088957965373993,0.1507539451122284,0.06193678826093674,0.11275800317525864,0.2060195803642273,0.2306000292301178,0.14387445151805878,0.13813647627830505,0.1124725416302681,0.22318735718727112,0.11704736948013306,0.12597978115081787,0.10353918373584747
