,which,player,was,criticized,for,not,jumping,into,the,pile,to,recover,the,ball,?
several,0.4863804280757904,0.09241416305303574,0.25396689772605896,0.2720014750957489,0.3891045153141022,0.2652394473552704,0.24201112985610962,0.3123220205307007,0.40559855103492737,0.17979931831359863,0.36196985840797424,0.23385386168956757,0.40559855103492737,0.11636541038751602,0.15595775842666626
players,0.25268280506134033,0.666739284992218,0.15925255417823792,0.1901974231004715,0.3009685277938843,0.21851086616516113,0.2004164159297943,0.18743900954723358,0.2647981345653534,0.21990974247455597,0.26334822177886963,0.193256214261055,0.2647981345653534,0.35162150859832764,0.15925642848014832
dove,0.2043183147907257,0.07330001890659332,0.1830088198184967,0.11872630566358566,0.2054130584001541,0.2482716590166092,0.22994820773601532,0.16078431904315948,0.1918858289718628,0.24742752313613892,0.18524742126464844,0.15707087516784668,0.1918858289718628,0.2838803231716156,0.2024282068014145
for,0.44095608592033386,0.2470785230398178,0.3863949179649353,0.29010632634162903,0.9999999403953552,0.39280617237091064,0.17457160353660583,0.231735959649086,0.4739971458911896,0.14344024658203125,0.4451248347759247,0.25090521574020386,0.4739971458911896,0.1708642989397049,0.264628142118454
it,0.616637647151947,0.15926581621170044,0.4577186405658722,0.18880020081996918,0.32171204686164856,0.4651523232460022,0.1684078723192215,0.33015328645706177,0.6251175999641418,0.2824230492115021,0.513711154460907,0.2016383558511734,0.6251175999641418,0.1934148073196411,0.25732165575027466
",",0.3658004403114319,0.25826331973075867,0.45456063747406006,0.20557846128940582,0.4464869201183319,0.3769696354866028,0.2508000135421753,0.2826121151447296,0.4933079481124878,0.24452824890613556,0.44245919585227966,0.24869678914546967,0.4933079481124878,0.2170172780752182,0.31091248989105225
it,0.616637647151947,0.15926581621170044,0.4577186405658722,0.18880020081996918,0.32171204686164856,0.4651523232460022,0.1684078723192215,0.33015328645706177,0.6251175999641418,0.2824230492115021,0.513711154460907,0.2016383558511734,0.6251175999641418,0.1934148073196411,0.25732165575027466
took,0.15372000634670258,0.09042958170175552,0.48213186860084534,0.2059451937675476,0.27585867047309875,0.16008375585079193,0.15734292566776276,0.23411442339420319,0.31657639145851135,0.14314600825309753,0.24576251208782196,0.24947449564933777,0.31657639145851135,0.09350965917110443,0.14109265804290771
a,0.56894451379776,0.2591003477573395,0.4508470594882965,0.20204293727874756,0.44038116931915283,0.3791346549987793,0.23511110246181488,0.3461161255836487,0.5829201340675354,0.28370895981788635,0.45503583550453186,0.2554085850715637,0.5829201340675354,0.23578347265720367,0.23916715383529663
long,0.34186381101608276,0.11529258638620377,0.1968146562576294,0.1414443403482437,0.2547193765640259,0.2856379747390747,0.22739143669605255,0.228584423661232,0.3075225353240967,0.22728736698627472,0.30218687653541565,0.23709771037101746,0.3075225353240967,0.2649891674518585,0.19699987769126892
bounce,0.3381127119064331,0.308179646730423,0.16092656552791595,0.18225346505641937,0.18658573925495148,0.25116705894470215,0.3849499523639679,0.2496471256017685,0.2448197603225708,0.3822842538356781,0.23371459543704987,0.21922773122787476,0.2448197603225708,0.4575279951095581,0.1623752862215042
backwards,0.3514516353607178,0.1685028076171875,0.11816514283418655,0.18339207768440247,0.24687641859054565,0.30779528617858887,0.39920705556869507,0.28429853916168213,0.3041544258594513,0.20906871557235718,0.30638593435287476,0.22680804133415222,0.3041544258594513,0.3201940655708313,0.1805936098098755
and,0.506277859210968,0.22685286402702332,0.3740963041782379,0.21213674545288086,0.5064792633056641,0.39099299907684326,0.19908541440963745,0.36597734689712524,0.5171257257461548,0.2038061022758484,0.48971283435821533,0.2781561613082886,0.5171257257461548,0.19981779158115387,0.20544172823429108
was,0.2830964922904968,0.1967325210571289,1.0000001192092896,0.32728198170661926,0.3863949179649353,0.2888734042644501,0.13523060083389282,0.2322220653295517,0.48711544275283813,0.12034931778907776,0.3636345863342285,0.21550078690052032,0.48711544275283813,0.16079293191432953,0.18412111699581146
recovered,0.25141164660453796,0.12587161362171173,0.32598429918289185,0.2381041944026947,0.18925832211971283,0.24595855176448822,0.1560511440038681,0.17956013977527618,0.2614712417125702,0.2096523940563202,0.2292492538690567,0.8200897574424744,0.2614712417125702,0.12504027783870697,0.08912046253681183
by,0.40543368458747864,0.13629671931266785,0.4752357602119446,0.27707549929618835,0.3248702883720398,0.291808545589447,0.18555687367916107,0.30473223328590393,0.4408751428127289,0.2138744592666626,0.33534231781959534,0.21908950805664062,0.4408751428127289,0.1381615251302719,0.17966607213020325
ward,0.1854836791753769,0.24037039279937744,0.2328871190547943,0.13591499626636505,0.17503738403320312,0.13297633826732635,0.0985073447227478,0.20069345831871033,0.20814019441604614,0.10651065409183502,0.2050534337759018,0.10262608528137207,0.20814019441604614,0.17405594885349274,0.09479375928640366
",",0.3658004403114319,0.25826331973075867,0.45456063747406006,0.20557846128940582,0.4464869201183319,0.3769696354866028,0.2508000135421753,0.2826121151447296,0.4933079481124878,0.24452824890613556,0.44245919585227966,0.24869678914546967,0.4933079481124878,0.2170172780752182,0.31091248989105225
who,0.3688730001449585,0.21536648273468018,0.3318818509578705,0.19409653544425964,0.37110671401023865,0.369414746761322,0.21466295421123505,0.16956904530525208,0.3733934462070465,0.2695973217487335,0.42656609416007996,0.21223141252994537,0.3733934462070465,0.18419332802295685,0.26220351457595825
returned,0.16953375935554504,0.16273942589759827,0.4257400631904602,0.2671458423137665,0.2675482928752899,0.21556897461414337,0.04822595417499542,0.2145417481660843,0.32857778668403625,0.12168198823928833,0.30012887716293335,0.39339226484298706,0.32857778668403625,0.09811848402023315,0.07695316523313522
it,0.616637647151947,0.15926581621170044,0.4577186405658722,0.18880020081996918,0.32171204686164856,0.4651523232460022,0.1684078723192215,0.33015328645706177,0.6251175999641418,0.2824230492115021,0.513711154460907,0.2016383558511734,0.6251175999641418,0.1934148073196411,0.25732165575027466
five,0.3904796540737152,0.18076471984386444,0.310379296541214,0.17459313571453094,0.30701300501823425,0.2331053465604782,0.14933663606643677,0.2545652687549591,0.41977158188819885,0.1539716124534607,0.29041585326194763,0.223973348736763,0.41977158188819885,0.19478920102119446,0.18342848122119904
yards,0.18309375643730164,0.2452496588230133,0.1823360025882721,0.14538845419883728,0.21746347844600677,0.12538307905197144,0.2523154318332672,0.15458516776561737,0.16070343554019928,0.18188922107219696,0.1612969934940338,0.257113516330719,0.16070343554019928,0.31545811891555786,0.12453813850879669
to,0.5345056653022766,0.17719191312789917,0.3636345863342285,0.1795072853565216,0.4451248347759247,0.5149973034858704,0.2025495022535324,0.38810545206069946,0.535392165184021,0.26769745349884033,1.0,0.3433571755886078,0.535392165184021,0.2563202381134033,0.29463258385658264
the,0.6521818041801453,0.19900773465633392,0.48711544275283813,0.21370236575603485,0.4739971458911896,0.4310511648654938,0.21105395257472992,0.39493247866630554,1.0,0.2174106389284134,0.535392165184021,0.2766178250312805,1.0,0.18895584344863892,0.22068053483963013
panthers,0.2003214955329895,0.23960936069488525,0.2605615258216858,0.1670204997062683,0.25358447432518005,0.17379304766654968,0.15776021778583527,0.11275448650121689,0.2602776288986206,0.07921358197927475,0.2185782641172409,0.15771225094795227,0.2602776288986206,0.17961734533309937,0.16608978807926178
4-yard,0.2480614185333252,0.19225548207759857,0.2912859320640564,0.1800416111946106,0.24558326601982117,0.24642786383628845,0.26288551092147827,0.24170002341270447,0.30518561601638794,0.23879919946193695,0.22675517201423645,0.30505016446113586,0.30518561601638794,0.28005948662757874,0.11815178394317627
line,0.2508549988269806,0.13898251950740814,0.1765366792678833,0.05276307091116905,0.2019100785255432,0.1741083711385727,0.14356864988803864,0.17215849459171295,0.29789501428604126,0.15808680653572083,0.2615616023540497,0.11872022598981857,0.29789501428604126,0.2138069123029709,0.16271452605724335
.,0.45942068099975586,0.22491109371185303,0.40146201848983765,0.20633642375469208,0.4726039469242096,0.4824007451534271,0.1980728805065155,0.26250120997428894,0.5934505462646484,0.19848032295703888,0.4645031690597534,0.26738452911376953,0.5934505462646484,0.214210644364357,0.4130953550338745
,which,player,was,criticized,for,not,jumping,into,the,pile,to,recover,the,ball,?
although,0.3901670575141907,0.09973786771297455,0.3711436688899994,0.2770399749279022,0.2825305759906769,0.4415263533592224,0.11513820290565491,0.18110710382461548,0.3265823423862457,0.16165564954280853,0.4176313281059265,0.27469149231910706,0.3265823423862457,0.12654432654380798,0.15541206300258636
several,0.4863804280757904,0.09241416305303574,0.25396689772605896,0.2720014750957489,0.3891045153141022,0.2652394473552704,0.24201112985610962,0.3123220205307007,0.40559855103492737,0.17979931831359863,0.36196985840797424,0.23385386168956757,0.40559855103492737,0.11636541038751602,0.15595775842666626
players,0.25268280506134033,0.666739284992218,0.15925255417823792,0.1901974231004715,0.3009685277938843,0.21851086616516113,0.2004164159297943,0.18743900954723358,0.2647981345653534,0.21990974247455597,0.26334822177886963,0.193256214261055,0.2647981345653534,0.35162150859832764,0.15925642848014832
dove,0.2043183147907257,0.07330001890659332,0.1830088198184967,0.11872630566358566,0.2054130584001541,0.2482716590166092,0.22994820773601532,0.16078431904315948,0.1918858289718628,0.24742752313613892,0.18524742126464844,0.15707087516784668,0.1918858289718628,0.2838803231716156,0.2024282068014145
into,0.4405161738395691,0.15275555849075317,0.2322220653295517,0.1807326227426529,0.231735959649086,0.2764923572540283,0.18100163340568542,1.0,0.39493247866630554,0.2713707387447357,0.38810545206069946,0.22438395023345947,0.39493247866630554,0.17536590993404388,0.15662476420402527
the,0.6521818041801453,0.19900773465633392,0.48711544275283813,0.21370236575603485,0.4739971458911896,0.4310511648654938,0.21105395257472992,0.39493247866630554,1.0,0.2174106389284134,0.535392165184021,0.2766178250312805,1.0,0.18895584344863892,0.22068053483963013
pile,0.2800869941711426,0.2164555937051773,0.12034931778907776,0.08365988731384277,0.14344024658203125,0.19279716908931732,0.2657516598701477,0.2713707387447357,0.2174106389284134,1.0,0.26769745349884033,0.207784041762352,0.2174106389284134,0.3037300109863281,0.22659452259540558
to,0.5345056653022766,0.17719191312789917,0.3636345863342285,0.1795072853565216,0.4451248347759247,0.5149973034858704,0.2025495022535324,0.38810545206069946,0.535392165184021,0.26769745349884033,1.0,0.3433571755886078,0.535392165184021,0.2563202381134033,0.29463258385658264
attempt,0.21686731278896332,0.09034423530101776,0.2327374517917633,0.23484601080417633,0.1486808806657791,0.3111310601234436,0.24891671538352966,0.24377159774303436,0.2614527940750122,0.18421292304992676,0.4458620846271515,0.2934076189994812,0.2614527940750122,0.21469204127788544,0.16559520363807678
to,0.5345056653022766,0.17719191312789917,0.3636345863342285,0.1795072853565216,0.4451248347759247,0.5149973034858704,0.2025495022535324,0.38810545206069946,0.535392165184021,0.26769745349884033,1.0,0.3433571755886078,0.535392165184021,0.2563202381134033,0.29463258385658264
recover,0.25916385650634766,0.19409017264842987,0.21550078690052032,0.16607920825481415,0.25090521574020386,0.29991018772125244,0.17595313489437103,0.22438395023345947,0.2766178250312805,0.207784041762352,0.3433571755886078,0.9999998807907104,0.2766178250312805,0.13409794867038727,0.1497272402048111
it,0.616637647151947,0.15926581621170044,0.4577186405658722,0.18880020081996918,0.32171204686164856,0.4651523232460022,0.1684078723192215,0.33015328645706177,0.6251175999641418,0.2824230492115021,0.513711154460907,0.2016383558511734,0.6251175999641418,0.1934148073196411,0.25732165575027466
",",0.3658004403114319,0.25826331973075867,0.45456063747406006,0.20557846128940582,0.4464869201183319,0.3769696354866028,0.2508000135421753,0.2826121151447296,0.4933079481124878,0.24452824890613556,0.44245919585227966,0.24869678914546967,0.4933079481124878,0.2170172780752182,0.31091248989105225
newton,0.1681050956249237,0.1307481974363327,0.25264593958854675,0.09351546317338943,0.18168501555919647,0.21876533329486847,0.21730154752731323,0.08120981603860855,0.1876603662967682,0.17889255285263062,0.2176830768585205,0.13898377120494843,0.1876603662967682,0.18903715908527374,0.09645649790763855
did,0.2750149369239807,0.12103325128555298,0.41399896144866943,0.37161147594451904,0.318512886762619,0.6481515765190125,0.19423140585422516,0.14888085424900055,0.34736719727516174,0.1268906593322754,0.4452643394470215,0.2790934145450592,0.34736719727516174,0.11887120455503464,0.3023456633090973
not,0.46766895055770874,0.14681431651115417,0.2888734042644501,0.3051205277442932,0.39280617237091064,0.9999999403953552,0.23676149547100067,0.2764923572540283,0.4310511648654938,0.19279716908931732,0.5149973034858704,0.29991018772125244,0.4310511648654938,0.14079158008098602,0.41942933201789856
and,0.506277859210968,0.22685286402702332,0.3740963041782379,0.21213674545288086,0.5064792633056641,0.39099299907684326,0.19908541440963745,0.36597734689712524,0.5171257257461548,0.2038061022758484,0.48971283435821533,0.2781561613082886,0.5171257257461548,0.19981779158115387,0.20544172823429108
his,0.32283493876457214,0.24347680807113647,0.4405253231525421,0.2499813437461853,0.39312878251075745,0.2710725963115692,0.24208489060401917,0.22944098711013794,0.4394008219242096,0.17282304167747498,0.3715193271636963,0.3010108172893524,0.4394008219242096,0.20736344158649445,0.18075084686279297
lack,0.3622901141643524,0.07042896002531052,0.12372270971536636,0.3022622764110565,0.3265889286994934,0.4460451304912567,0.2289234846830368,0.15879954397678375,0.2674623131752014,0.17823469638824463,0.29025790095329285,0.21706894040107727,0.2674623131752014,0.14519166946411133,0.16953514516353607
of,0.5011631846427917,0.1627044975757599,0.4069072902202606,0.20767788589000702,0.4185989499092102,0.3307090103626251,0.1680438369512558,0.32255905866622925,0.733189046382904,0.15732568502426147,0.41548454761505127,0.21134549379348755,0.733189046382904,0.15122076869010925,0.1826142966747284
aggression,0.2916683554649353,0.09473755955696106,0.13323405385017395,0.3155064880847931,0.2556069493293762,0.29907751083374023,0.2720259726047516,0.11059999465942383,0.23180729150772095,0.15785379707813263,0.27246731519699097,0.2877018451690674,0.23180729150772095,0.14537592232227325,0.15848076343536377
later,0.39698365330696106,0.15090975165367126,0.5684447288513184,0.24659869074821472,0.3573088049888611,0.263156533241272,0.17737969756126404,0.36569949984550476,0.4060266613960266,0.17099493741989136,0.393297016620636,0.2739883363246918,0.4060266613960266,0.11628908663988113,0.1417175978422165
earned,0.16441315412521362,0.23486603796482086,0.32979342341423035,0.28012460470199585,0.310472309589386,0.19730216264724731,0.15321789681911469,0.1007009893655777,0.20168830454349518,0.04299357160925865,0.16781647503376007,0.1882399469614029,0.20168830454349518,0.14870265126228333,0.18173527717590332
him,0.3357398211956024,0.2453635185956955,0.3675798773765564,0.27417418360710144,0.34431272745132446,0.35652121901512146,0.2356390506029129,0.23281598091125488,0.39213326573371887,0.24572446942329407,0.4702378511428833,0.30344611406326294,0.39213326573371887,0.23032034933567047,0.23943768441677094
heavy,0.2966303825378418,0.13905736804008484,0.2408793568611145,0.17841719090938568,0.22900916635990143,0.24415911734104156,0.22768384218215942,0.18055541813373566,0.2532151937484741,0.24815498292446136,0.21586324274539948,0.23395566642284393,0.2532151937484741,0.22609959542751312,0.16717074811458588
criticism,0.2056928277015686,0.11251994967460632,0.2807052433490753,0.6760407090187073,0.2707096040248871,0.30153223872184753,0.1660918891429901,0.14562438428401947,0.2245102971792221,0.11935710161924362,0.24805869162082672,0.1653372347354889,0.2245102971792221,0.1028168722987175,0.23740006983280182
.,0.45942068099975586,0.22491109371185303,0.40146201848983765,0.20633642375469208,0.4726039469242096,0.4824007451534271,0.1980728805065155,0.26250120997428894,0.5934505462646484,0.19848032295703888,0.4645031690597534,0.26738452911376953,0.5934505462646484,0.214210644364357,0.4130953550338745
