,in,what,year,was,it,declared,that,no,roman,numerals,would,be,used,in,the,name,of,the,50th,super,bowl,?
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.45456063747406006,0.48329564929008484,0.2511547803878784,0.4137537479400635,0.29972612857818604,0.26863154768943787,0.23818567395210266,0.32586824893951416,0.39254459738731384,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,0.31091248989105225
a,0.539380669593811,0.3320399522781372,0.29350247979164124,0.4508470594882965,0.5452592968940735,0.17912326753139496,0.47537946701049805,0.26280897855758667,0.18130378425121307,0.20948180556297302,0.398599237203598,0.39883795380592346,0.3864384889602661,0.539380669593811,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.12353889644145966,0.26005712151527405,0.19533146917819977,0.23916715383529663
practice,0.24572531878948212,0.2749895751476288,0.18077608942985535,0.21849672496318817,0.19842009246349335,0.1823289692401886,0.3368259370326996,0.2112950086593628,0.2321038544178009,0.26670295000076294,0.27087995409965515,0.2743644714355469,0.32384344935417175,0.24572531878948212,0.27333036065101624,0.09503980726003647,0.2597380578517914,0.27333036065101624,0.13416828215122223,0.168790802359581,0.10187067836523056,0.21386858820915222
established,0.3118882477283478,0.14869536459445953,0.2346011996269226,0.26515325903892517,0.27238577604293823,0.3284263610839844,0.2216063141822815,0.20998993515968323,0.16586624085903168,0.1516844779253006,0.11141114681959152,0.11399583518505096,0.18702277541160583,0.3118882477283478,0.33092597126960754,0.1540020853281021,0.2735237777233124,0.33092597126960754,-0.01776077412068844,0.0677686259150505,0.09894891828298569,0.15917523205280304
at,0.4374977946281433,0.2838611304759979,0.3146436810493469,0.36707764863967896,0.36473900079727173,0.15186525881290436,0.3183255195617676,0.203653946518898,0.15289406478405,0.11684606969356537,0.3073931038379669,0.30379733443260193,0.22295412421226501,0.4374977946281433,0.457212895154953,0.11450952291488647,0.42558613419532776,0.457212895154953,0.09623987972736359,0.11449114978313446,0.2709662914276123,0.21978627145290375
super,0.18576006591320038,0.13651713728904724,0.20762673020362854,0.21420986950397491,0.19638319313526154,0.1286892145872116,0.18258553743362427,0.11807585507631302,0.07821496576070786,0.27254608273506165,0.16404198110103607,0.1880253106355667,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.15042594075202942,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.17236235737800598,0.15942467749118805,0.22878921031951904,0.21915455162525177,0.1748591959476471,0.08433394134044647,0.10987387597560883,0.09828036278486252,0.12339023500680923,0.26416486501693726,0.17156143486499786,0.18567830324172974,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.10893726348876953,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.21118052303791046
v,0.15216681361198425,0.16628342866897583,0.12632298469543457,0.16128918528556824,0.1784781813621521,0.09129220247268677,0.14623945951461792,0.07597634941339493,0.1573350727558136,0.2176586240530014,0.21886853873729706,0.11805149912834167,0.1392776072025299,0.15216681361198425,0.18580520153045654,0.12605811655521393,0.1655031144618988,0.18580520153045654,0.12981903553009033,0.12199956178665161,0.17199891805648804,0.28677162528038025
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.45456063747406006,0.48329564929008484,0.2511547803878784,0.4137537479400635,0.29972612857818604,0.26863154768943787,0.23818567395210266,0.32586824893951416,0.39254459738731384,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,0.31091248989105225
would,0.30461156368255615,0.45766422152519226,0.259968101978302,0.41663143038749695,0.36398744583129883,0.2913469970226288,0.5895259380340576,0.31237977743148804,0.21116627752780914,0.21986085176467896,1.0000001192092896,0.5202695727348328,0.35597336292266846,0.30461156368255615,0.4133751392364502,0.196122407913208,0.3353942930698395,0.4133751392364502,0.08651360869407654,0.16404198110103607,0.17156143486499786,0.37178951501846313
be,0.3481820821762085,0.3929833769798279,0.2296248972415924,0.42228707671165466,0.5203388929367065,0.19271017611026764,0.6036020517349243,0.4173688292503357,0.16603216528892517,0.21984203159809113,0.5202695727348328,1.0,0.3731876611709595,0.3481820821762085,0.4248143136501312,0.19639723002910614,0.33904364705085754,0.4248143136501312,0.09245781600475311,0.1880253106355667,0.18567830324172974,0.3324260413646698
temporarily,0.253314346075058,0.2163034975528717,0.145280122756958,0.2520272731781006,0.29363539814949036,0.2609512507915497,0.3617313504219055,0.1959971785545349,0.16546212136745453,0.13996119797229767,0.3556080460548401,0.3268773555755615,0.20664168894290924,0.253314346075058,0.35498616099357605,0.15903593599796295,0.24215073883533478,0.35498616099357605,0.03534327819943428,0.16314555704593658,0.13392890989780426,0.11896703392267227
suspended,0.20142072439193726,0.15452195703983307,0.1888844072818756,0.2645036280155182,0.17751415073871613,0.3931500017642975,0.3051503896713257,0.1591654121875763,0.14428016543388367,0.20410187542438507,0.2883594334125519,0.19595713913440704,0.23938870429992676,0.20142072439193726,0.28768354654312134,0.1373380869626999,0.2760421931743622,0.28768354654312134,0.007708584424108267,0.194660022854805,0.21673765778541565,0.13118882477283478
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.45456063747406006,0.48329564929008484,0.2511547803878784,0.4137537479400635,0.29972612857818604,0.26863154768943787,0.23818567395210266,0.32586824893951416,0.39254459738731384,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.2506658732891083,0.3740963041782379,0.40957894921302795,0.2012694627046585,0.4731321930885315,0.25880882143974304,0.2730041444301605,0.20779448747634888,0.34921059012413025,0.41766801476478577,0.3150506615638733,0.4954058527946472,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.1709929257631302,0.18368244171142578,0.1698254644870758,0.20544172823429108
that,0.435920387506485,0.6297725439071655,0.2826407253742218,0.33670201897621155,0.5921133160591125,0.29322829842567444,1.0,0.41830796003341675,0.20374512672424316,0.2481309473514557,0.5895259380340576,0.6036020517349243,0.37621384859085083,0.435920387506485,0.5473989248275757,0.27224332094192505,0.41498205065727234,0.5473989248275757,0.11724865436553955,0.18258553743362427,0.10987387597560883,0.32716336846351624
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.48711544275283813,0.6251175999641418,0.260531485080719,0.5473989248275757,0.3461136817932129,0.2862859070301056,0.25819507241249084,0.4133751392364502,0.4248143136501312,0.3718377649784088,0.6662389636039734,1.0,0.3171212375164032,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.22068053483963013
game,0.23986028134822845,0.2246788740158081,0.24385766685009003,0.2568269371986389,0.23708535730838776,0.11928950995206833,0.27499276399612427,0.17785359919071198,0.11391695588827133,0.25392043590545654,0.20549730956554413,0.24152140319347382,0.15115390717983246,0.23986028134822845,0.285271555185318,0.17639878392219543,0.2298848181962967,0.285271555185318,0.07862702757120132,0.3480181396007538,0.2413962334394455,0.1829071193933487
would,0.30461156368255615,0.45766422152519226,0.259968101978302,0.41663143038749695,0.36398744583129883,0.2913469970226288,0.5895259380340576,0.31237977743148804,0.21116627752780914,0.21986085176467896,1.0000001192092896,0.5202695727348328,0.35597336292266846,0.30461156368255615,0.4133751392364502,0.196122407913208,0.3353942930698395,0.4133751392364502,0.08651360869407654,0.16404198110103607,0.17156143486499786,0.37178951501846313
be,0.3481820821762085,0.3929833769798279,0.2296248972415924,0.42228707671165466,0.5203388929367065,0.19271017611026764,0.6036020517349243,0.4173688292503357,0.16603216528892517,0.21984203159809113,0.5202695727348328,1.0,0.3731876611709595,0.3481820821762085,0.4248143136501312,0.19639723002910614,0.33904364705085754,0.4248143136501312,0.09245781600475311,0.1880253106355667,0.18567830324172974,0.3324260413646698
named,0.28130269050598145,0.1525408923625946,0.28151315450668335,0.37528327107429504,0.27125322818756104,0.23839640617370605,0.2836160957813263,0.12470421195030212,0.10008247196674347,0.1596381515264511,0.15295875072479248,0.17938804626464844,0.19178250432014465,0.28130269050598145,0.3521348536014557,0.44205352663993835,0.2820465862751007,0.3521348536014557,0.07129162549972534,0.2206273078918457,0.18541297316551208,0.1297498345375061
using,0.2717311978340149,0.27984681725502014,0.13926532864570618,0.18766598403453827,0.28191491961479187,0.08249276876449585,0.4372335970401764,0.18604721128940582,0.13972263038158417,0.29941174387931824,0.3468724191188812,0.4113650619983673,0.6102309226989746,0.2717311978340149,0.28364112973213196,0.19703111052513123,0.24298200011253357,0.28364112973213196,0.07590964436531067,0.12041214108467102,0.10332484543323517,0.2804589569568634
arabic,0.17496345937252045,0.1854897290468216,0.11224251985549927,0.17652206122875214,0.1667136698961258,0.1315959393978119,0.20935559272766113,0.13744787871837616,0.1966908574104309,0.41452375054359436,0.13535012304782867,0.1725313663482666,0.25871631503105164,0.17496345937252045,0.23818454146385193,0.23742899298667908,0.2065649777650833,0.23818454146385193,0.09909354895353317,0.18190370500087738,0.1547006070613861,0.18792502582073212
numerals,0.2017660140991211,0.2182469516992569,0.22625227272510529,0.15565448999404907,0.21709193289279938,0.2085237354040146,0.2481309473514557,0.16124847531318665,0.4669416546821594,1.0,0.21986085176467896,0.21984203159809113,0.2823783755302429,0.2017660140991211,0.25819507241249084,0.26702192425727844,0.2555062174797058,0.25819507241249084,0.1347743719816208,0.27254608273506165,0.26416486501693726,0.22188253700733185
as,0.3887844979763031,0.31749409437179565,0.28440728783607483,0.3677520453929901,0.4461488723754883,0.25913557410240173,0.4735107421875,0.28687340021133423,0.22062699496746063,0.21114006638526917,0.3824005722999573,0.5230465531349182,0.35160550475120544,0.3887844979763031,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.07544080913066864,0.21450649201869965,0.14539222419261932,0.27043893933296204
super,0.18576006591320038,0.13651713728904724,0.20762673020362854,0.21420986950397491,0.19638319313526154,0.1286892145872116,0.18258553743362427,0.11807585507631302,0.07821496576070786,0.27254608273506165,0.16404198110103607,0.1880253106355667,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.15042594075202942,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.17236235737800598,0.15942467749118805,0.22878921031951904,0.21915455162525177,0.1748591959476471,0.08433394134044647,0.10987387597560883,0.09828036278486252,0.12339023500680923,0.26416486501693726,0.17156143486499786,0.18567830324172974,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.10893726348876953,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.21118052303791046
50,0.021892361342906952,-0.04124141484498978,-0.02098737843334675,-0.0011744623770937324,-0.05556609109044075,0.06938277930021286,-0.014119508676230907,0.04799479991197586,0.01018556673079729,0.0405484102666378,0.05957036092877388,0.015184788033366203,-0.016424573957920074,0.021892361342906952,0.03602437674999237,-0.0409264862537384,0.006577443331480026,0.03602437674999237,-0.014330796897411346,0.0833745002746582,0.005446359980851412,0.030512850731611252
as,0.3887844979763031,0.31749409437179565,0.28440728783607483,0.3677520453929901,0.4461488723754883,0.25913557410240173,0.4735107421875,0.28687340021133423,0.22062699496746063,0.21114006638526917,0.3824005722999573,0.5230465531349182,0.35160550475120544,0.3887844979763031,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.07544080913066864,0.21450649201869965,0.14539222419261932,0.27043893933296204
opposed,0.21999825537204742,0.35573211312294006,0.16194364428520203,0.2790595591068268,0.22681330144405365,0.3447343409061432,0.37060683965682983,0.21561281383037567,0.17820458114147186,0.22317832708358765,0.3832801580429077,0.2828388512134552,0.31553876399993896,0.21999825537204742,0.24302934110164642,0.12970028817653656,0.25387564301490784,0.24302934110164642,-0.05720509961247444,0.09677048772573471,0.12780041992664337,0.23428945243358612
to,0.45010748505592346,0.455847829580307,0.23523004353046417,0.3636345863342285,0.513711154460907,0.19457092881202698,0.5436353087425232,0.30015695095062256,0.24710409343242645,0.21088573336601257,0.5965728163719177,0.4972836375236511,0.40058770775794983,0.45010748505592346,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.10572241246700287,0.17783479392528534,0.16993016004562378,0.29463258385658264
super,0.18576006591320038,0.13651713728904724,0.20762673020362854,0.21420986950397491,0.19638319313526154,0.1286892145872116,0.18258553743362427,0.11807585507631302,0.07821496576070786,0.27254608273506165,0.16404198110103607,0.1880253106355667,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.15042594075202942,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.17236235737800598,0.15942467749118805,0.22878921031951904,0.21915455162525177,0.1748591959476471,0.08433394134044647,0.10987387597560883,0.09828036278486252,0.12339023500680923,0.26416486501693726,0.17156143486499786,0.18567830324172974,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.10893726348876953,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.21118052303791046
l.,0.06709589809179306,0.11054152995347977,0.015981988981366158,0.006958117242902517,-0.0007717983098700643,0.046088144183158875,0.03017883189022541,0.0636434331536293,0.05787437781691551,0.01405404508113861,0.007171301171183586,-0.007723958697170019,-0.05573413148522377,0.06709589809179306,0.06809674203395844,0.09887192398309708,0.0543326660990715,0.06809674203395844,0.03265337646007538,0.058923691511154175,-0.052533600479364395,0.05018472298979759
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.48711544275283813,0.6251175999641418,0.260531485080719,0.5473989248275757,0.3461136817932129,0.2862859070301056,0.25819507241249084,0.4133751392364502,0.4248143136501312,0.3718377649784088,0.6662389636039734,1.0,0.3171212375164032,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.22068053483963013
use,0.2715643048286438,0.3453877568244934,0.14744296669960022,0.17744606733322144,0.34436097741127014,0.11461608111858368,0.3939064145088196,0.2816420793533325,0.17430752515792847,0.3054240047931671,0.3798166513442993,0.4528608024120331,0.7127541303634644,0.2715643048286438,0.34342584013938904,0.2562561333179474,0.2750902473926544,0.34342584013938904,0.08622721582651138,0.17267648875713348,0.13564810156822205,0.32795652747154236
of,0.5696388483047485,0.33290785551071167,0.2578314542770386,0.4069072902202606,0.38761502504348755,0.27392512559890747,0.41498205065727234,0.24809792637825012,0.31028008460998535,0.2555062174797058,0.3353942930698395,0.33904364705085754,0.3075267970561981,0.5696388483047485,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.11716882884502411,0.14718765020370483,0.2243070751428604,0.1826142966747284
roman,0.24986636638641357,0.17852471768856049,0.14937065541744232,0.23496849834918976,0.20999984443187714,0.21613958477973938,0.20374512672424316,0.131724014878273,1.0,0.4669416546821594,0.21116627752780914,0.16603216528892517,0.18938834965229034,0.24986636638641357,0.2862859070301056,0.17340047657489777,0.31028008460998535,0.2862859070301056,0.0517960749566555,0.07821496576070786,0.12339023500680923,0.1663191318511963
numerals,0.2017660140991211,0.2182469516992569,0.22625227272510529,0.15565448999404907,0.21709193289279938,0.2085237354040146,0.2481309473514557,0.16124847531318665,0.4669416546821594,1.0,0.21986085176467896,0.21984203159809113,0.2823783755302429,0.2017660140991211,0.25819507241249084,0.26702192425727844,0.2555062174797058,0.25819507241249084,0.1347743719816208,0.27254608273506165,0.26416486501693726,0.22188253700733185
will,0.2580665349960327,0.3510494530200958,0.26286253333091736,0.22588570415973663,0.33041369915008545,0.18017372488975525,0.4857470989227295,0.2797577977180481,0.13640916347503662,0.16965042054653168,0.7075439691543579,0.4925616979598999,0.3126991391181946,0.2580665349960327,0.3635469079017639,0.19432270526885986,0.2473582625389099,0.3635469079017639,0.1533638834953308,0.1544499397277832,0.1507955938577652,0.35046905279159546
be,0.3481820821762085,0.3929833769798279,0.2296248972415924,0.42228707671165466,0.5203388929367065,0.19271017611026764,0.6036020517349243,0.4173688292503357,0.16603216528892517,0.21984203159809113,0.5202695727348328,1.0,0.3731876611709595,0.3481820821762085,0.4248143136501312,0.19639723002910614,0.33904364705085754,0.4248143136501312,0.09245781600475311,0.1880253106355667,0.18567830324172974,0.3324260413646698
reinstated,0.1811918467283249,0.2940208911895752,0.25167548656463623,0.3791258931159973,0.2462957203388214,0.4589979648590088,0.3453580141067505,0.2620795667171478,0.2652885317802429,0.2735072076320648,0.40088826417922974,0.2713692784309387,0.21946005523204803,0.1811918467283249,0.2586565315723419,0.19507601857185364,0.2136506736278534,0.2586565315723419,0.03773224353790283,0.11153620481491089,0.11042346805334091,0.29092538356781006
for,0.4322226941585541,0.3017193675041199,0.29294124245643616,0.3863949179649353,0.32171204686164856,0.17945273220539093,0.4137635827064514,0.306581974029541,0.13499169051647186,0.18570570647716522,0.39877474308013916,0.3801851272583008,0.4236139953136444,0.4322226941585541,0.4739971458911896,0.25737348198890686,0.4185989499092102,0.4739971458911896,0.07924925535917282,0.22938419878482819,0.24430087208747864,0.264628142118454
super,0.18576006591320038,0.13651713728904724,0.20762673020362854,0.21420986950397491,0.19638319313526154,0.1286892145872116,0.18258553743362427,0.11807585507631302,0.07821496576070786,0.27254608273506165,0.16404198110103607,0.1880253106355667,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.15042594075202942,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.17236235737800598,0.15942467749118805,0.22878921031951904,0.21915455162525177,0.1748591959476471,0.08433394134044647,0.10987387597560883,0.09828036278486252,0.12339023500680923,0.26416486501693726,0.17156143486499786,0.18567830324172974,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.10893726348876953,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.21118052303791046
li,0.12414256483316422,0.03134606406092644,0.11457841098308563,0.12489592283964157,0.140228271484375,0.08846908807754517,0.12005119025707245,0.13181068003177643,0.14842745661735535,0.1693873405456543,0.06947522610425949,0.1556791365146637,0.1046355590224266,0.12414256483316422,0.1979183703660965,0.07682996988296509,0.14930510520935059,0.1979183703660965,0.042862970381975174,0.24357181787490845,0.18137063086032867,0.17020992934703827
.,0.5591574311256409,0.3567904531955719,0.32538118958473206,0.40146201848983765,0.5593622326850891,0.22663556039333344,0.4460422694683075,0.35224834084510803,0.27629324793815613,0.25345009565353394,0.35067233443260193,0.4383580684661865,0.33111312985420227,0.5591574311256409,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.15041887760162354,0.2757420241832733,0.21516893804073334,0.4130953550338745
