,what,is,the,term,for,a,task,that,generally,lends,itself,to,being,solved,by,a,computer,?
computation,0.31098654866218567,0.2451949268579483,0.20380710065364838,0.2580387592315674,0.30454522371292114,0.27461811900138855,0.38425105810165405,0.3183630406856537,0.30268216133117676,0.25582215189933777,0.3001547157764435,0.2395508885383606,0.26013433933258057,0.4301562011241913,0.2080729752779007,0.27461811900138855,0.622418224811554,0.2260068953037262
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.27866655588150024,0.4322226941585541,0.539380669593811,0.1762852966785431,0.435920387506485,0.28190043568611145,0.17183884978294373,0.28042417764663696,0.45010748505592346,0.33162933588027954,0.17707815766334534,0.370934396982193,0.539380669593811,0.18321871757507324,0.20430970191955566
theoretical,0.3012935221195221,0.22241048514842987,0.21045458316802979,0.19550302624702454,0.23397420346736908,0.252067893743515,0.3000331223011017,0.3066844344139099,0.3047454059123993,0.1348695307970047,0.17781361937522888,0.20695699751377106,0.1723024845123291,0.3412168622016907,0.1470205932855606,0.252067893743515,0.42270705103874207,0.14929188787937164
computer,0.26911869645118713,0.2406304031610489,0.19781450927257538,0.12004569172859192,0.2363893687725067,0.2548043727874756,0.32107335329055786,0.2798757553100586,0.2328978329896927,0.22026769816875458,0.24026592075824738,0.2594811022281647,0.2073117196559906,0.25392085313796997,0.20605696737766266,0.2548043727874756,0.9999999403953552,0.20203553140163422
science,0.2612018585205078,0.2747138440608978,0.24037593603134155,0.2552330195903778,0.23603716492652893,0.2378881424665451,0.2113388031721115,0.2881232798099518,0.24486976861953735,0.23967906832695007,0.20148277282714844,0.2226530760526657,0.19264040887355804,0.22528448700904846,0.20686732232570648,0.2378881424665451,0.4366786777973175,0.17974960803985596
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.2833994925022125,0.4137635827064514,0.47537946701049805,0.3318406343460083,1.0,0.4812265634536743,0.2958787977695465,0.45691362023353577,0.5436353087425232,0.46201252937316895,0.32926955819129944,0.37496164441108704,0.47537946701049805,0.2798757553100586,0.32716336846351624
focuses,0.27091580629348755,0.3330233693122864,0.26860302686691284,0.2871895134449005,0.29375043511390686,0.2785327732563019,0.2772853970527649,0.2547721862792969,0.22580230236053467,0.3380458354949951,0.21776942908763885,0.27192121744155884,0.2356254756450653,0.18869371712207794,0.22088311612606049,0.2785327732563019,0.2697298228740692,0.15887200832366943
on,0.34226128458976746,0.3635730445384979,0.5107308030128479,0.1491490602493286,0.36199691891670227,0.3848365545272827,0.22084368765354156,0.42569106817245483,0.27810585498809814,0.15049543976783752,0.2864828109741211,0.41031414270401,0.3119087219238281,0.19498692452907562,0.33887791633605957,0.3848365545272827,0.22473379969596863,0.2714994251728058
classifying,0.3129931390285492,0.21677158772945404,0.2822643518447876,0.3258673846721649,0.23393233120441437,0.2931896448135376,0.25830399990081787,0.322501003742218,0.39864471554756165,0.20939677953720093,0.30423659086227417,0.24402032792568207,0.3376240134239197,0.2804611921310425,0.2094012200832367,0.2931896448135376,0.22756096720695496,0.23421330749988556
computational,0.29464593529701233,0.2470806986093521,0.18477948009967804,0.2597770094871521,0.3473072648048401,0.29858994483947754,0.3345690667629242,0.3084385395050049,0.3387005627155304,0.27765244245529175,0.2751229703426361,0.246933713555336,0.2564813494682312,0.39239147305488586,0.2209896296262741,0.29858994483947754,0.5941354632377625,0.21617397665977478
problems,0.3306994140148163,0.16985496878623962,0.2659202516078949,0.1584588885307312,0.27039530873298645,0.21523453295230865,0.38476037979125977,0.3758413791656494,0.2268136739730835,0.23492570221424103,0.2751384377479553,0.28989166021347046,0.27170485258102417,0.4872119128704071,0.20223401486873627,0.21523453295230865,0.2735036611557007,0.2638136148452759
according,0.2776208221912384,0.2838992476463318,0.3202974498271942,0.14201639592647552,0.1956551969051361,0.239227756857872,0.17165181040763855,0.29146862030029297,0.3086080551147461,0.24808944761753082,0.23546555638313293,0.28520727157592773,0.22442187368869781,0.11737973242998123,0.2975466847419739,0.239227756857872,0.13761478662490845,0.21173474192619324
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.3310292959213257,0.4451248347759247,0.45503583550453186,0.24855457246303558,0.5436353087425232,0.3871513605117798,0.26330140233039856,0.340527206659317,1.0,0.4514104127883911,0.1576203852891922,0.33534231781959534,0.45503583550453186,0.2594811022281647,0.29463258385658264
their,0.35142919421195984,0.2101074606180191,0.516537070274353,0.18210019171237946,0.3406745493412018,0.29698723554611206,0.21200954914093018,0.4266771972179413,0.3984978497028351,0.2688116729259491,0.3056878447532654,0.44619059562683105,0.33179932832717896,0.10353457182645798,0.3242124021053314,0.29698723554611206,0.17602862417697906,0.1898253709077835
inherent,0.36534133553504944,0.19840292632579803,0.21961180865764618,0.2990044951438904,0.2800157368183136,0.23796094954013824,0.16345880925655365,0.40547505021095276,0.3700469434261322,0.24355119466781616,0.3484876751899719,0.24480590224266052,0.2698715031147003,0.24865761399269104,0.15877078473567963,0.23796094954013824,0.20778127014636993,0.3217507004737854
difficulty,0.3258202373981476,0.23129403591156006,0.28524860739707947,0.2324828952550888,0.2672026455402374,0.29588451981544495,0.3958086669445038,0.33686771988868713,0.3082524836063385,0.19609032571315765,0.2330740988254547,0.3135955035686493,0.29516348242759705,0.2591741681098938,0.24736160039901733,0.29588451981544495,0.20160464942455292,0.1517200618982315
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.21599270403385162,0.4464869201183319,0.427140474319458,0.21093271672725677,0.4137537479400635,0.29679131507873535,0.2407100349664688,0.2783147692680359,0.44245919585227966,0.34499165415763855,0.25483599305152893,0.3680937886238098,0.427140474319458,0.24379804730415344,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.22272127866744995,0.5064792633056641,0.3739250600337982,0.23869574069976807,0.4731321930885315,0.4087323546409607,0.2830891013145447,0.2663651406764984,0.48971283435821533,0.4286794066429138,0.20209883153438568,0.4289871156215668,0.3739250600337982,0.2362591028213501,0.20544172823429108
relating,0.30636364221572876,0.1891622692346573,0.2858445942401886,0.3454769253730774,0.3823549449443817,0.26078587770462036,0.27997398376464844,0.37342390418052673,0.34073662757873535,0.2761106491088867,0.33484941720962524,0.3525843024253845,0.29586684703826904,0.2450961172580719,0.2526944875717163,0.26078587770462036,0.20572596788406372,0.2191188931465149
those,0.44466671347618103,0.2352088838815689,0.42861196398735046,0.241348996758461,0.3446582555770874,0.24251152575016022,0.224359929561615,0.5085503458976746,0.4700305163860321,0.1966654360294342,0.3057546019554138,0.47350940108299255,0.4007330536842346,0.2532692849636078,0.32841911911964417,0.24251152575016022,0.22305481135845184,0.3328189253807068
classes,0.20746955275535583,0.13611210882663727,0.21469499170780182,0.17266574501991272,0.20599915087223053,0.25567445158958435,0.19170577824115753,0.281128466129303,0.2939411699771881,0.23918788135051727,0.22468727827072144,0.2503586411476135,0.22219683229923248,0.2010076940059662,0.1743253618478775,0.25567445158958435,0.20002150535583496,0.14397528767585754
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.3310292959213257,0.4451248347759247,0.45503583550453186,0.24855457246303558,0.5436353087425232,0.3871513605117798,0.26330140233039856,0.340527206659317,1.0,0.4514104127883911,0.1576203852891922,0.33534231781959534,0.45503583550453186,0.2594811022281647,0.29463258385658264
each,0.3353266417980194,0.2954041659832001,0.470844566822052,0.18035899102687836,0.3044290542602539,0.434999018907547,0.21690763533115387,0.46111494302749634,0.3743012845516205,0.20418091118335724,0.32760700583457947,0.3941934108734131,0.26948949694633484,0.20963460206985474,0.29190269112586975,0.434999018907547,0.20365038514137268,0.21173812448978424
other,0.341873437166214,0.25895947217941284,0.44152235984802246,0.24595949053764343,0.3273986279964447,0.2806335389614105,0.20424753427505493,0.5570666193962097,0.4106457829475403,0.21015043556690216,0.2987099885940552,0.4193183183670044,0.37174108624458313,0.20387336611747742,0.3321913778781891,0.2806335389614105,0.22112765908241272,0.24682199954986572
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.18456575274467468,0.4726039469242096,0.50484299659729,0.24691280722618103,0.4460422694683075,0.3124077022075653,0.20430925488471985,0.28960058093070984,0.4645031690597534,0.35574623942375183,0.23306991159915924,0.3936232924461365,0.50484299659729,0.22837716341018677,0.4130953550338745
,what,is,the,term,for,a,task,that,generally,lends,itself,to,being,solved,by,a,computer,?
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.3080509603023529,0.44038116931915283,1.0,0.22586117684841156,0.47537946701049805,0.37653425335884094,0.3012448251247406,0.4065200984477997,0.45503583550453186,0.3727131485939026,0.18525584042072296,0.32094135880470276,1.0,0.2548043727874756,0.23916715383529663
computational,0.29464593529701233,0.2470806986093521,0.18477948009967804,0.2597770094871521,0.3473072648048401,0.29858994483947754,0.3345690667629242,0.3084385395050049,0.3387005627155304,0.27765244245529175,0.2751229703426361,0.246933713555336,0.2564813494682312,0.39239147305488586,0.2209896296262741,0.29858994483947754,0.5941354632377625,0.21617397665977478
problem,0.42183366417884827,0.23238427937030792,0.24928659200668335,0.21863089501857758,0.2661307752132416,0.2605542540550232,0.4340380132198334,0.4416671693325043,0.26802200078964233,0.2116304337978363,0.3323446810245514,0.2502208352088928,0.2995333671569824,0.5690774321556091,0.2011435180902481,0.2605542540550232,0.3380638659000397,0.3762950301170349
is,0.28837618231773376,1.0,0.5823672413825989,0.270183801651001,0.43268078565597534,0.658733606338501,0.19153684377670288,0.3995479643344879,0.4094115197658539,0.29796382784843445,0.3638126254081726,0.42745086550712585,0.4445112943649292,0.16888999938964844,0.3899846076965332,0.658733606338501,0.2406304031610489,0.22961433231830597
understood,0.4601399898529053,0.293740451335907,0.34565386176109314,0.3387647271156311,0.2990590035915375,0.26333922147750854,0.24150489270687103,0.43199658393859863,0.39771565794944763,0.11082973331212997,0.2347269207239151,0.30868464708328247,0.3247131109237671,0.3069189190864563,0.2473793774843216,0.26333922147750854,0.25488483905792236,0.27308014035224915
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.3310292959213257,0.4451248347759247,0.45503583550453186,0.24855457246303558,0.5436353087425232,0.3871513605117798,0.26330140233039856,0.340527206659317,1.0,0.4514104127883911,0.1576203852891922,0.33534231781959534,0.45503583550453186,0.2594811022281647,0.29463258385658264
be,0.3929833769798279,0.4819129705429077,0.4248143136501312,0.2703228294849396,0.3801851272583008,0.39883795380592346,0.2864460349082947,0.6036020517349243,0.4973081350326538,0.19191855192184448,0.34821414947509766,0.4972836375236511,0.5586286783218384,0.26658907532691956,0.43158695101737976,0.39883795380592346,0.25427141785621643,0.3324260413646698
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.3080509603023529,0.44038116931915283,1.0,0.22586117684841156,0.47537946701049805,0.37653425335884094,0.3012448251247406,0.4065200984477997,0.45503583550453186,0.3727131485939026,0.18525584042072296,0.32094135880470276,1.0,0.2548043727874756,0.23916715383529663
task,0.33374160528182983,0.19153684377670288,0.22566188871860504,0.23317229747772217,0.26711714267730713,0.22586117684841156,1.0,0.3318406343460083,0.27139052748680115,0.08787263929843903,0.22972872853279114,0.24855457246303558,0.24480877816677094,0.3452632427215576,0.19308115541934967,0.22586117684841156,0.32107335329055786,0.289821058511734
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.2833994925022125,0.4137635827064514,0.47537946701049805,0.3318406343460083,1.0,0.4812265634536743,0.2958787977695465,0.45691362023353577,0.5436353087425232,0.46201252937316895,0.32926955819129944,0.37496164441108704,0.47537946701049805,0.2798757553100586,0.32716336846351624
is,0.28837618231773376,1.0,0.5823672413825989,0.270183801651001,0.43268078565597534,0.658733606338501,0.19153684377670288,0.3995479643344879,0.4094115197658539,0.29796382784843445,0.3638126254081726,0.42745086550712585,0.4445112943649292,0.16888999938964844,0.3899846076965332,0.658733606338501,0.2406304031610489,0.22961433231830597
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.27866655588150024,0.4322226941585541,0.539380669593811,0.1762852966785431,0.435920387506485,0.28190043568611145,0.17183884978294373,0.28042417764663696,0.45010748505592346,0.33162933588027954,0.17707815766334534,0.370934396982193,0.539380669593811,0.18321871757507324,0.20430970191955566
principle,0.3569014072418213,0.20634804666042328,0.24017377197742462,0.2648833394050598,0.19208170473575592,0.1871873140335083,0.20748406648635864,0.3780646324157715,0.32722124457359314,0.17858700454235077,0.27339473366737366,0.22799374163150787,0.19543571770191193,0.24728208780288696,0.18832720816135406,0.1871873140335083,0.17362436652183533,0.2002675086259842
amenable,0.2893928289413452,0.2029883861541748,0.3073180019855499,0.3072749376296997,0.3495228588581085,0.29567933082580566,0.33551108837127686,0.3795366585254669,0.25318166613578796,0.22634157538414001,0.25635698437690735,0.3969153165817261,0.28274282813072205,0.2665727138519287,0.19090308248996735,0.29567933082580566,0.25105610489845276,0.34079426527023315
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.3310292959213257,0.4451248347759247,0.45503583550453186,0.24855457246303558,0.5436353087425232,0.3871513605117798,0.26330140233039856,0.340527206659317,1.0,0.4514104127883911,0.1576203852891922,0.33534231781959534,0.45503583550453186,0.2594811022281647,0.29463258385658264
being,0.3760843276977539,0.4445112943649292,0.419739305973053,0.2574341297149658,0.41687241196632385,0.3727131485939026,0.24480877816677094,0.46201252937316895,0.4481208622455597,0.21332071721553802,0.37391334772109985,0.4514104127883911,1.0,0.17573334276676178,0.4690866470336914,0.3727131485939026,0.2073117196559906,0.26743772625923157
solved,0.247396320104599,0.16888999938964844,0.21140827238559723,0.1327420473098755,0.18016043305397034,0.18525584042072296,0.3452632427215576,0.32926955819129944,0.12413622438907623,0.12330092489719391,0.25189632177352905,0.1576203852891922,0.17573334276676178,1.0,0.2421535849571228,0.18525584042072296,0.25392085313796997,0.2692696750164032
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.1564474254846573,0.3248702883720398,0.32094135880470276,0.19308115541934967,0.37496164441108704,0.2987501621246338,0.16776327788829803,0.283213347196579,0.33534231781959534,0.4690866470336914,0.2421535849571228,1.0000001192092896,0.32094135880470276,0.20605696737766266,0.17966607213020325
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.3080509603023529,0.44038116931915283,1.0,0.22586117684841156,0.47537946701049805,0.37653425335884094,0.3012448251247406,0.4065200984477997,0.45503583550453186,0.3727131485939026,0.18525584042072296,0.32094135880470276,1.0,0.2548043727874756,0.23916715383529663
computer,0.26911869645118713,0.2406304031610489,0.19781450927257538,0.12004569172859192,0.2363893687725067,0.2548043727874756,0.32107335329055786,0.2798757553100586,0.2328978329896927,0.22026769816875458,0.24026592075824738,0.2594811022281647,0.2073117196559906,0.25392085313796997,0.20605696737766266,0.2548043727874756,0.9999999403953552,0.20203553140163422
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.21599270403385162,0.4464869201183319,0.427140474319458,0.21093271672725677,0.4137537479400635,0.29679131507873535,0.2407100349664688,0.2783147692680359,0.44245919585227966,0.34499165415763855,0.25483599305152893,0.3680937886238098,0.427140474319458,0.24379804730415344,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.6521818041801453,0.3138839900493622,0.44095608592033386,0.56894451379776,0.2638848125934601,0.6894589066505432,0.5185179114341736,0.2595990300178528,0.5675862431526184,0.5345056653022766,0.4268448054790497,0.24826902151107788,0.40543368458747864,0.56894451379776,0.24640384316444397,0.25814583897590637
is,0.28837618231773376,1.0,0.5823672413825989,0.270183801651001,0.43268078565597534,0.658733606338501,0.19153684377670288,0.3995479643344879,0.4094115197658539,0.29796382784843445,0.3638126254081726,0.42745086550712585,0.4445112943649292,0.16888999938964844,0.3899846076965332,0.658733606338501,0.2406304031610489,0.22961433231830597
equivalent,0.1903919279575348,0.31158339977264404,0.25884127616882324,0.3175031244754791,0.2752762734889984,0.2775270342826843,0.2184045910835266,0.27524828910827637,0.34073492884635925,0.25660377740859985,0.26098185777664185,0.2572562098503113,0.23695264756679535,0.20735354721546173,0.1852853149175644,0.2775270342826843,0.17842723429203033,0.19755122065544128
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.3310292959213257,0.4451248347759247,0.45503583550453186,0.24855457246303558,0.5436353087425232,0.3871513605117798,0.26330140233039856,0.340527206659317,1.0,0.4514104127883911,0.1576203852891922,0.33534231781959534,0.45503583550453186,0.2594811022281647,0.29463258385658264
stating,0.40046313405036926,0.2201780080795288,0.2977248430252075,0.18141384422779083,0.3645605444908142,0.303911030292511,0.1729479730129242,0.5016685724258423,0.35336166620254517,0.26093143224716187,0.318888783454895,0.32922446727752686,0.4131743311882019,0.1489718109369278,0.2726728022098541,0.303911030292511,0.17440785467624664,0.2760101556777954
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.2833994925022125,0.4137635827064514,0.47537946701049805,0.3318406343460083,1.0,0.4812265634536743,0.2958787977695465,0.45691362023353577,0.5436353087425232,0.46201252937316895,0.32926955819129944,0.37496164441108704,0.47537946701049805,0.2798757553100586,0.32716336846351624
the,0.42745697498321533,0.5823672413825989,1.0,0.2740369141101837,0.4739971458911896,0.5829201340675354,0.22566188871860504,0.5473989248275757,0.41466525197029114,0.23715049028396606,0.45971640944480896,0.535392165184021,0.419739305973053,0.21140827238559723,0.4408751428127289,0.5829201340675354,0.19781450927257538,0.22068053483963013
problem,0.42183366417884827,0.23238427937030792,0.24928659200668335,0.21863089501857758,0.2661307752132416,0.2605542540550232,0.4340380132198334,0.4416671693325043,0.26802200078964233,0.2116304337978363,0.3323446810245514,0.2502208352088928,0.2995333671569824,0.5690774321556091,0.2011435180902481,0.2605542540550232,0.3380638659000397,0.3762950301170349
may,0.25739946961402893,0.322792649269104,0.2694292366504669,0.21869896352291107,0.29255861043930054,0.29255667328834534,0.2001396119594574,0.4234136641025543,0.2725909650325775,0.08122902363538742,0.22121036052703857,0.391582727432251,0.28753915429115295,0.23528577387332916,0.1970296949148178,0.29255667328834534,0.22451436519622803,0.2768254578113556
be,0.3929833769798279,0.4819129705429077,0.4248143136501312,0.2703228294849396,0.3801851272583008,0.39883795380592346,0.2864460349082947,0.6036020517349243,0.4973081350326538,0.19191855192184448,0.34821414947509766,0.4972836375236511,0.5586286783218384,0.26658907532691956,0.43158695101737976,0.39883795380592346,0.25427141785621643,0.3324260413646698
solved,0.247396320104599,0.16888999938964844,0.21140827238559723,0.1327420473098755,0.18016043305397034,0.18525584042072296,0.3452632427215576,0.32926955819129944,0.12413622438907623,0.12330092489719391,0.25189632177352905,0.1576203852891922,0.17573334276676178,1.0,0.2421535849571228,0.18525584042072296,0.25392085313796997,0.2692696750164032
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.1564474254846573,0.3248702883720398,0.32094135880470276,0.19308115541934967,0.37496164441108704,0.2987501621246338,0.16776327788829803,0.283213347196579,0.33534231781959534,0.4690866470336914,0.2421535849571228,1.0000001192092896,0.32094135880470276,0.20605696737766266,0.17966607213020325
mechanical,0.22318285703659058,0.2110103964805603,0.2918589413166046,0.192631796002388,0.25079894065856934,0.3179347515106201,0.241088405251503,0.27541422843933105,0.2591271996498108,0.1707024872303009,0.2941422164440155,0.23466935753822327,0.23018504679203033,0.287713885307312,0.24171027541160583,0.3179347515106201,0.3503187596797943,0.10079140216112137
application,0.2565309405326843,0.26499083638191223,0.2483029067516327,0.25702300667762756,0.35991108417510986,0.3155566453933716,0.37046149373054504,0.28928107023239136,0.2315014749765396,0.23232445120811462,0.3350825607776642,0.28795427083969116,0.2424740195274353,0.2613476514816284,0.2279409021139145,0.3155566453933716,0.4552029073238373,0.1966315507888794
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.26047757267951965,0.4185989499092102,0.5052502155303955,0.18514713644981384,0.41498205065727234,0.3127037584781647,0.20647528767585754,0.3157202899456024,0.41548454761505127,0.34885138273239136,0.17960071563720703,0.3646814823150635,0.5052502155303955,0.18559479713439941,0.1826142966747284
mathematical,0.2707732021808624,0.18057724833488464,0.21343764662742615,0.1900787651538849,0.2562520503997803,0.24343366920948029,0.24770212173461914,0.3204551637172699,0.2235979586839676,0.2099984586238861,0.2933717966079712,0.2660215497016907,0.16470880806446075,0.40125054121017456,0.17634403705596924,0.24343366920948029,0.43649810552597046,0.1630573719739914
steps,0.29850611090660095,0.21692372858524323,0.252070814371109,0.16666722297668457,0.23473642766475677,0.24283766746520996,0.35245171189308167,0.3047739565372467,0.2404298335313797,0.1718020886182785,0.22758597135543823,0.2637169659137726,0.24735364317893982,0.16705788671970367,0.1890544593334198,0.24283766746520996,0.18018421530723572,0.17527498304843903
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.21599270403385162,0.4464869201183319,0.427140474319458,0.21093271672725677,0.4137537479400635,0.29679131507873535,0.2407100349664688,0.2783147692680359,0.44245919585227966,0.34499165415763855,0.25483599305152893,0.3680937886238098,0.427140474319458,0.24379804730415344,0.31091248989105225
such,0.23989605903625488,0.23545363545417786,0.3575236201286316,0.21969899535179138,0.36098620295524597,0.2706976532936096,0.1795434206724167,0.4479874074459076,0.4361444115638733,0.2552641034126282,0.2737337648868561,0.2871878743171692,0.289646178483963,0.23043136298656464,0.2736194431781769,0.2706976532936096,0.21197305619716644,0.17851735651493073
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.3224089443683624,0.44774648547172546,0.39550232887268066,0.21656383574008942,0.4735107421875,0.3970455825328827,0.24156734347343445,0.2946869432926178,0.42092081904411316,0.46524563431739807,0.18338219821453094,0.3815547823905945,0.39550232887268066,0.18216735124588013,0.27043893933296204
an,0.2821882665157318,0.4654068350791931,0.4207492768764496,0.16153281927108765,0.3236706852912903,0.44552403688430786,0.15095695853233337,0.365763783454895,0.26753097772598267,0.1703518033027649,0.3382616639137268,0.3138085603713989,0.2743402123451233,0.1653059720993042,0.2719563841819763,0.44552403688430786,0.20776857435703278,0.19793890416622162
algorithm,0.2700590193271637,0.24848374724388123,0.15884782373905182,0.2229253351688385,0.22014065086841583,0.20294487476348877,0.35758331418037415,0.24969768524169922,0.20915140211582184,0.21072976291179657,0.24568232893943787,0.20727625489234924,0.16089484095573425,0.36193591356277466,0.14533276855945587,0.20294487476348877,0.4789038300514221,0.21180397272109985
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.18456575274467468,0.4726039469242096,0.50484299659729,0.24691280722618103,0.4460422694683075,0.3124077022075653,0.20430925488471985,0.28960058093070984,0.4645031690597534,0.35574623942375183,0.23306991159915924,0.3936232924461365,0.50484299659729,0.22837716341018677,0.4130953550338745
