,even,in,large,firms,",",architects,",",interior,designers,",",engineers,",",developers,",",construction,managers,",",and,general,contractors,were,more,likely,to,be,what,?
",",0.34610581398010254,0.5201468467712402,0.2263888567686081,0.20413024723529816,1.0000001192092896,0.19375400245189667,1.0000001192092896,0.2132241129875183,0.18042756617069244,1.0000001192092896,0.20086117088794708,1.0000001192092896,0.22541633248329163,1.0000001192092896,0.23704268038272858,0.24532629549503326,1.0000001192092896,0.6633074283599854,0.3022127151489258,0.23319727182388306,0.36755475401878357,0.3696524500846863,0.22176046669483185,0.44245919585227966,0.39254459738731384,0.3087472915649414,0.31091248989105225
developers,0.29094716906547546,0.15732751786708832,0.22709722816944122,0.33903515338897705,0.22541633248329163,0.29567912220954895,0.22541633248329163,0.06541112065315247,0.46354109048843384,0.22541633248329163,0.3855816721916199,0.22541633248329163,1.0,0.22541633248329163,0.3417742848396301,0.3909050226211548,0.22541633248329163,0.22112950682640076,0.1785225123167038,0.36997875571250916,0.23162931203842163,0.27344855666160583,0.2065938413143158,0.34176570177078247,0.28910452127456665,0.24729278683662415,0.25426343083381653
",",0.34610581398010254,0.5201468467712402,0.2263888567686081,0.20413024723529816,1.0000001192092896,0.19375400245189667,1.0000001192092896,0.2132241129875183,0.18042756617069244,1.0000001192092896,0.20086117088794708,1.0000001192092896,0.22541633248329163,1.0000001192092896,0.23704268038272858,0.24532629549503326,1.0000001192092896,0.6633074283599854,0.3022127151489258,0.23319727182388306,0.36755475401878357,0.3696524500846863,0.22176046669483185,0.44245919585227966,0.39254459738731384,0.3087472915649414,0.31091248989105225
construction,0.1652085930109024,0.3031303882598877,0.29381826519966125,0.3115715980529785,0.23704268038272858,0.4032451808452606,0.23704268038272858,0.27280527353286743,0.33307167887687683,0.23704268038272858,0.36703354120254517,0.23704268038272858,0.3417742848396301,0.23704268038272858,1.0,0.19950757920742035,0.23704268038272858,0.22762417793273926,0.12206348776817322,0.42858943343162537,0.2176082581281662,0.22829830646514893,0.11478115618228912,0.24810278415679932,0.23028753697872162,0.20329850912094116,0.13494056463241577
managers,0.20502476394176483,0.23715339601039886,0.1722097247838974,0.3236473798751831,0.24532629549503326,0.2725679278373718,0.24532629549503326,0.11239776015281677,0.3613135814666748,0.24532629549503326,0.37661105394363403,0.24532629549503326,0.3909050226211548,0.24532629549503326,0.19950757920742035,0.9999999403953552,0.24532629549503326,0.26471906900405884,0.3149162530899048,0.4377560615539551,0.24241763353347778,0.20104478299617767,0.17372030019760132,0.24998657405376434,0.22627601027488708,0.20850390195846558,0.16984312236309052
",",0.34610581398010254,0.5201468467712402,0.2263888567686081,0.20413024723529816,1.0000001192092896,0.19375400245189667,1.0000001192092896,0.2132241129875183,0.18042756617069244,1.0000001192092896,0.20086117088794708,1.0000001192092896,0.22541633248329163,1.0000001192092896,0.23704268038272858,0.24532629549503326,1.0000001192092896,0.6633074283599854,0.3022127151489258,0.23319727182388306,0.36755475401878357,0.3696524500846863,0.22176046669483185,0.44245919585227966,0.39254459738731384,0.3087472915649414,0.31091248989105225
and,0.4625037908554077,0.4954058527946472,0.3404269814491272,0.2894735038280487,0.6633074283599854,0.22015763819217682,0.6633074283599854,0.22730383276939392,0.24519307911396027,0.6633074283599854,0.23259219527244568,0.6633074283599854,0.22112950682640076,0.6633074283599854,0.22762417793273926,0.26471906900405884,0.6633074283599854,1.0,0.25860127806663513,0.23777733743190765,0.42175528407096863,0.39880692958831787,0.3069725036621094,0.48971283435821533,0.41766801476478577,0.31309178471565247,0.20544172823429108
general,0.1448344588279724,0.259066641330719,0.15044769644737244,0.14123818278312683,0.3022127151489258,0.13182973861694336,0.3022127151489258,0.25018855929374695,0.17520204186439514,0.3022127151489258,0.24786843359470367,0.3022127151489258,0.1785225123167038,0.3022127151489258,0.12206348776817322,0.3149162530899048,0.3022127151489258,0.25860127806663513,1.0000001192092896,0.15917383134365082,0.16518442332744598,0.2037004828453064,0.14961238205432892,0.24755197763442993,0.1851358562707901,0.24928055703639984,0.1972234547138214
contractors,0.2374764382839203,0.20235131680965424,0.22274178266525269,0.4333948493003845,0.23319727182388306,0.3371981382369995,0.23319727182388306,0.21314944326877594,0.36035341024398804,0.23319727182388306,0.45484375953674316,0.23319727182388306,0.36997875571250916,0.23319727182388306,0.42858943343162537,0.4377560615539551,0.23319727182388306,0.23777733743190765,0.15917383134365082,1.0,0.27049827575683594,0.28172820806503296,0.16208212077617645,0.30616363883018494,0.23569659888744354,0.23078002035617828,0.10574613511562347
were,0.352557897567749,0.3815755248069763,0.3147265911102295,0.19980089366436005,0.36755475401878357,0.2130448818206787,0.36755475401878357,0.19920916855335236,0.27430200576782227,0.36755475401878357,0.3026007413864136,0.36755475401878357,0.23162931203842163,0.36755475401878357,0.2176082581281662,0.24241763353347778,0.36755475401878357,0.42175528407096863,0.16518442332744598,0.27049827575683594,1.0000001192092896,0.33779072761535645,0.23630617558956146,0.31913647055625916,0.4064064621925354,0.22298263013362885,0.17890112102031708
more,0.5038509368896484,0.32563260197639465,0.30958428978919983,0.22997163236141205,0.3696524500846863,0.1409662961959839,0.3696524500846863,0.15057878196239471,0.25611451268196106,0.3696524500846863,0.23335640132427216,0.3696524500846863,0.27344855666160583,0.3696524500846863,0.22829830646514893,0.20104478299617767,0.3696524500846863,0.39880692958831787,0.2037004828453064,0.28172820806503296,0.33779072761535645,1.0,0.4661065638065338,0.47084665298461914,0.5445363521575928,0.3484537899494171,0.27894994616508484
likely,0.4981752932071686,0.21680790185928345,0.247380331158638,0.20454901456832886,0.22176046669483185,0.10773563385009766,0.22176046669483185,0.035126738250255585,0.19970718026161194,0.22176046669483185,0.1281822770833969,0.22176046669483185,0.2065938413143158,0.22176046669483185,0.11478115618228912,0.17372030019760132,0.22176046669483185,0.3069725036621094,0.14961238205432892,0.16208212077617645,0.23630617558956146,0.4661065638065338,1.0,0.41562584042549133,0.4417785704135895,0.4101858139038086,0.35971182584762573
to,0.46467068791389465,0.45010748505592346,0.3150999844074249,0.24817463755607605,0.44245919585227966,0.20771479606628418,0.44245919585227966,0.17605601251125336,0.2781951427459717,0.44245919585227966,0.2772461175918579,0.44245919585227966,0.34176570177078247,0.44245919585227966,0.24810278415679932,0.24998657405376434,0.44245919585227966,0.48971283435821533,0.24755197763442993,0.30616363883018494,0.31913647055625916,0.47084665298461914,0.41562584042549133,1.0,0.4972836375236511,0.455847829580307,0.29463258385658264
be,0.4886775612831116,0.3481820821762085,0.2907196581363678,0.2907886207103729,0.39254459738731384,0.11106232553720474,0.39254459738731384,0.1374797523021698,0.2054399996995926,0.39254459738731384,0.19294743239879608,0.39254459738731384,0.28910452127456665,0.39254459738731384,0.23028753697872162,0.22627601027488708,0.39254459738731384,0.41766801476478577,0.1851358562707901,0.23569659888744354,0.4064064621925354,0.5445363521575928,0.4417785704135895,0.4972836375236511,1.0,0.3929833769798279,0.3324260413646698
entirely,0.45149365067481995,0.28567442297935486,0.26461005210876465,0.18053406476974487,0.3141396641731262,0.14024245738983154,0.3141396641731262,0.1360912322998047,0.17720820009708405,0.3141396641731262,0.2161078006029129,0.3141396641731262,0.24216040968894958,0.3141396641731262,0.22923359274864197,0.22807873785495758,0.3141396641731262,0.350101500749588,0.134192556142807,0.20650754868984222,0.28015267848968506,0.2824283242225647,0.27650177478790283,0.30524495244026184,0.35197314620018005,0.38249561190605164,0.19651781022548676
separate,0.32340818643569946,0.3099668025970459,0.35893920063972473,0.21738287806510925,0.2999747693538666,0.14200925827026367,0.2999747693538666,0.1515960693359375,0.14950360357761383,0.2999747693538666,0.22985954582691193,0.2999747693538666,0.16645580530166626,0.2999747693538666,0.19901281595230103,0.14751815795898438,0.2999747693538666,0.334524005651474,0.09098812192678452,0.2735876739025116,0.3257561922073364,0.2841770350933075,0.1954471468925476,0.3234710395336151,0.3587956726551056,0.33215096592903137,0.16835719347000122
companies,0.21998818218708038,0.2321794629096985,0.23191702365875244,0.5213369131088257,0.28041911125183105,0.29251110553741455,0.28041911125183105,0.10376418381929398,0.3745403289794922,0.28041911125183105,0.40673720836639404,0.28041911125183105,0.34984448552131653,0.28041911125183105,0.25014862418174744,0.3221021592617035,0.28041911125183105,0.2527635991573334,0.1937018781900406,0.43795961141586304,0.22409465909004211,0.19523975253105164,0.10984592884778976,0.2619103491306305,0.17449118196964264,0.20801754295825958,0.14365637302398682
",",0.34610581398010254,0.5201468467712402,0.2263888567686081,0.20413024723529816,1.0000001192092896,0.19375400245189667,1.0000001192092896,0.2132241129875183,0.18042756617069244,1.0000001192092896,0.20086117088794708,1.0000001192092896,0.22541633248329163,1.0000001192092896,0.23704268038272858,0.24532629549503326,1.0000001192092896,0.6633074283599854,0.3022127151489258,0.23319727182388306,0.36755475401878357,0.3696524500846863,0.22176046669483185,0.44245919585227966,0.39254459738731384,0.3087472915649414,0.31091248989105225
even,0.9999999403953552,0.29146435856819153,0.3241647183895111,0.27321478724479675,0.34610581398010254,0.10970970243215561,0.34610581398010254,0.1591685265302658,0.21636967360973358,0.34610581398010254,0.16891269385814667,0.34610581398010254,0.29094716906547546,0.34610581398010254,0.1652085930109024,0.20502476394176483,0.34610581398010254,0.4625037908554077,0.1448344588279724,0.2374764382839203,0.352557897567749,0.5038509368896484,0.4981752932071686,0.46467068791389465,0.4886775612831116,0.40872135758399963,0.30082517862319946
in,0.29146435856819153,1.0,0.2841601073741913,0.2437836080789566,0.5201468467712402,0.193654865026474,0.5201468467712402,0.1942717432975769,0.19176839292049408,0.5201468467712402,0.20390598475933075,0.5201468467712402,0.15732751786708832,0.5201468467712402,0.3031303882598877,0.23715339601039886,0.5201468467712402,0.4954058527946472,0.259066641330719,0.20235131680965424,0.3815755248069763,0.32563260197639465,0.21680790185928345,0.45010748505592346,0.3481820821762085,0.30808621644973755,0.20430970191955566
the,0.37996912002563477,0.6662389636039734,0.3828733265399933,0.2687743306159973,0.4933079481124878,0.20176702737808228,0.4933079481124878,0.30233609676361084,0.25445735454559326,0.4933079481124878,0.25282254815101624,0.4933079481124878,0.2380460649728775,0.4933079481124878,0.2671978175640106,0.24112285673618317,0.4933079481124878,0.5171257257461548,0.28634732961654663,0.2715458869934082,0.3906462490558624,0.39758381247520447,0.28129076957702637,0.535392165184021,0.4248143136501312,0.42745697498321533,0.22068053483963013
larger,0.3559529483318329,0.26689091324806213,0.6599893569946289,0.19930900633335114,0.2491181194782257,0.1299559473991394,0.2491181194782257,0.19094084203243256,0.19760796427726746,0.2491181194782257,0.19489528238773346,0.2491181194782257,0.17278864979743958,0.2491181194782257,0.24095569550991058,0.16588738560676575,0.2491181194782257,0.34781917929649353,0.16425149142742157,0.21294526755809784,0.2600562274456024,0.46568408608436584,0.3345159888267517,0.27928784489631653,0.319801926612854,0.23663538694381714,0.1602165699005127
firms,0.27321478724479675,0.2437836080789566,0.2842210829257965,0.9999998807907104,0.20413024723529816,0.33834847807884216,0.20413024723529816,0.1779768168926239,0.3550140857696533,0.20413024723529816,0.32848095893859863,0.20413024723529816,0.33903515338897705,0.20413024723529816,0.3115715980529785,0.3236473798751831,0.20413024723529816,0.2894735038280487,0.14123818278312683,0.4333948493003845,0.19980089366436005,0.22997163236141205,0.20454901456832886,0.24817463755607605,0.2907886207103729,0.19687598943710327,0.1337330937385559
.,0.3729337155818939,0.5591574311256409,0.2304532378911972,0.1992122232913971,0.6812511086463928,0.17321781814098358,0.6812511086463928,0.261873334646225,0.21463781595230103,0.6812511086463928,0.14813724160194397,0.6812511086463928,0.24699343740940094,0.6812511086463928,0.23682771623134613,0.23126311600208282,0.6812511086463928,0.588965117931366,0.2929490804672241,0.1957954317331314,0.3378238379955292,0.4070230722427368,0.26822179555892944,0.4645031690597534,0.4383580684661865,0.3567904531955719,0.4130953550338745
