,starting,in,what,year,has,harvard,topped,the,academic,rankings,of,world,universities,?
since,0.3089943528175354,0.4325680434703827,0.29783400893211365,0.31512683629989624,0.5216675996780396,0.15013809502124786,0.17989762127399445,0.4054957628250122,0.12252169847488403,0.1980849951505661,0.35513219237327576,0.27399876713752747,0.1964074671268463,0.2876587212085724
2003,-0.13306008279323578,-0.1320333480834961,-0.17906495928764343,-0.09320147335529327,-0.17332065105438232,-0.1670205444097519,-0.0005466863512992859,-0.14761915802955627,-0.17246083915233612,-0.09120754152536392,-0.16871118545532227,-0.1649605929851532,-0.11751149594783783,-0.17560148239135742
",",0.2485944926738739,0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3734780251979828,0.2719281017780304,0.23658742010593414,0.4933079481124878,0.3273942470550537,0.26946723461151123,0.4946078956127167,0.26091980934143066,0.2774002254009247,0.31091248989105225
and,0.20327439904212952,0.4954058527946472,0.31309178471565247,0.2506658732891083,0.43716782331466675,0.2453373372554779,0.22605213522911072,0.5171257257461548,0.2552715241909027,0.2533177137374878,0.5116966962814331,0.3246132433414459,0.3038506805896759,0.20544172823429108
the,0.37272053956985474,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.4177538752555847,0.24496200680732727,0.2803736627101898,1.0,0.15387672185897827,0.2874792516231537,0.733189046382904,0.33604270219802856,0.2619408071041107,0.22068053483963013
the,0.37272053956985474,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.4177538752555847,0.24496200680732727,0.2803736627101898,1.0,0.15387672185897827,0.2874792516231537,0.733189046382904,0.33604270219802856,0.2619408071041107,0.22068053483963013
world,0.19377093017101288,0.3038199245929718,0.21669597923755646,0.25931429862976074,0.21706144511699677,0.2200595736503601,0.21444521844387054,0.33604270219802856,0.2199455052614212,0.41067349910736084,0.2828933000564575,1.0000001192092896,0.26004111766815186,0.17579582333564758
reputation,0.1578616201877594,0.22389911115169525,0.24973461031913757,0.21057268977165222,0.22379682958126068,0.20293177664279938,0.15540030598640442,0.21946515142917633,0.28166431188583374,0.29752883315086365,0.1991330087184906,0.2860565781593323,0.2931787967681885,0.14395901560783386
rankings,0.21596908569335938,0.20997197926044464,0.2094338834285736,0.21977777779102325,0.2542092800140381,0.23666757345199585,0.33844122290611267,0.2874792516231537,0.3982924222946167,0.9999998807907104,0.281094491481781,0.41067349910736084,0.4117825925350189,0.22412870824337006
since,0.3089943528175354,0.4325680434703827,0.29783400893211365,0.31512683629989624,0.5216675996780396,0.15013809502124786,0.17989762127399445,0.4054957628250122,0.12252169847488403,0.1980849951505661,0.35513219237327576,0.27399876713752747,0.1964074671268463,0.2876587212085724
2011,0.04766741394996643,0.08290185779333115,0.04286744073033333,-0.00862041488289833,0.037375278770923615,-0.029918933287262917,0.042942341417074203,0.07811610400676727,0.017994940280914307,0.11082348972558975,0.09709474444389343,0.039889149367809296,0.176991805434227,0.005212190095335245
",",0.2485944926738739,0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3734780251979828,0.2719281017780304,0.23658742010593414,0.4933079481124878,0.3273942470550537,0.26946723461151123,0.4946078956127167,0.26091980934143066,0.2774002254009247,0.31091248989105225
when,0.34866392612457275,0.4431333839893341,0.4700249433517456,0.3014719784259796,0.34538573026657104,0.23355771601200104,0.1316162794828415,0.5091903209686279,0.0852769985795021,0.13526439666748047,0.3757161796092987,0.23794586956501007,0.1481790691614151,0.22841128706932068
the,0.37272053956985474,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.4177538752555847,0.24496200680732727,0.2803736627101898,1.0,0.15387672185897827,0.2874792516231537,0.733189046382904,0.33604270219802856,0.2619408071041107,0.22068053483963013
first,0.315836638212204,0.4127444326877594,0.28086137771606445,0.3099139928817749,0.28288596868515015,0.23987877368927002,0.26129817962646484,0.49448907375335693,0.1981433928012848,0.22784940898418427,0.3536086082458496,0.31190985441207886,0.20648209750652313,0.18701928853988647
time,0.3374125361442566,0.3431483507156372,0.36319252848625183,0.41097521781921387,0.25164222717285156,0.22181284427642822,0.1424112617969513,0.43061500787734985,0.14071616530418396,0.22303220629692078,0.35127586126327515,0.36250725388526917,0.21804486215114594,0.27391523122787476
such,0.20739708840847015,0.2704046070575714,0.23989605903625488,0.11548022925853729,0.26101309061050415,0.13503605127334595,0.22765584290027618,0.3575236201286316,0.17215973138809204,0.2119203507900238,0.3209529519081116,0.21748292446136475,0.205738827586174,0.17851735651493073
league,0.2021057903766632,0.22963495552539825,0.16616638004779816,0.20387181639671326,0.12035299092531204,0.19372740387916565,0.19882676005363464,0.2724147439002991,0.20031103491783142,0.3110770583152771,0.23588460683822632,0.24765212833881378,0.2567761242389679,0.15941482782363892
tables,0.1711535006761551,0.18799686431884766,0.1925095021724701,0.1985461711883545,0.1270996779203415,0.16114172339439392,0.2787567973136902,0.23609480261802673,0.16294708847999573,0.3308263421058655,0.18507932126522064,0.19172058999538422,0.1825675666332245,0.2059604525566101
were,0.19936612248420715,0.3815755248069763,0.22298263013362885,0.23735305666923523,0.2784052789211273,0.08881304413080215,0.2812514305114746,0.3906462490558624,0.09835854172706604,0.2152407467365265,0.34038281440734863,0.2498536854982376,0.18248139321804047,0.17890112102031708
published,0.16133467853069305,0.26697060465812683,0.20457668602466583,0.18425042927265167,0.20094719529151917,0.29179105162620544,0.23902255296707153,0.22017472982406616,0.2952722907066345,0.24260632693767548,0.23023100197315216,0.20154093205928802,0.24079850316047668,0.16280238330364227
.,0.2759506106376648,0.5591574311256409,0.3567904531955719,0.32538118958473206,0.4105546176433563,0.254516065120697,0.2139064222574234,0.5934505462646484,0.21939443051815033,0.2649979591369629,0.5352458953857422,0.3177160322666168,0.2545505464076996,0.4130953550338745
