,what,is,the,last,name,of,the,player,who,bumped,the,ball,away,from,manning,in,the,fourth,quarter,of,super,bowl,50,?
winding,0.2015053927898407,0.20908468961715698,0.2995016276836395,0.10283326357603073,0.07323213666677475,0.21823114156723022,0.2995016276836395,0.12684378027915955,0.16404077410697937,0.3156616687774658,0.2995016276836395,0.26056501269340515,0.23018644750118256,0.21147069334983826,0.22617696225643158,0.22465644776821136,0.2995016276836395,0.13300539553165436,0.10749359428882599,0.21823114156723022,0.17526356875896454,0.1559932380914688,0.040026940405368805,0.03567418456077576
up,0.28591108322143555,0.2853454053401947,0.38423117995262146,0.15019528567790985,0.1534269005060196,0.32945773005485535,0.38423117995262146,0.13937199115753174,0.26056501269340515,0.33526375889778137,0.38423117995262146,0.19136162102222443,0.3739035427570343,0.2719550132751465,0.23252514004707336,0.3120773434638977,0.38423117995262146,0.22606000304222107,0.258023738861084,0.32945773005485535,0.12556114792823792,0.16571862995624542,0.08376360684633255,0.1819818764925003
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.3043119013309479,0.25737348198890686,0.4185989499092102,0.4739971458911896,0.2470785230398178,0.37110671401023865,0.19841833412647247,0.4739971458911896,0.1708642989397049,0.2117016613483429,0.314039945602417,0.33057859539985657,0.4322226941585541,0.4739971458911896,0.23288244009017944,0.23415552079677582,0.4185989499092102,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.264628142118454
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.2864423990249634,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.2591003477573395,0.36608949303627014,0.2708170711994171,0.5829201340675354,0.23578347265720367,0.2577407658100128,0.322764128446579,0.2509649395942688,0.539380669593811,0.5829201340675354,0.3032437562942505,0.26766106486320496,0.5052502155303955,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.23916715383529663
pass,0.24105259776115417,0.20208431780338287,0.25961899757385254,0.13590829074382782,0.05635219067335129,0.18302802741527557,0.25961899757385254,0.1446564942598343,0.12504667043685913,0.2511714994907379,0.25961899757385254,0.21328508853912354,0.24290408194065094,0.15817143023014069,0.28301873803138733,0.18748411536216736,0.25961899757385254,0.14537997543811798,0.12825918197631836,0.18302802741527557,0.10270404815673828,0.2014455646276474,-0.04558427259325981,0.09478675574064255
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.29026782512664795,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.25826331973075867,0.3365725874900818,0.28771862387657166,0.4933079481124878,0.2170172780752182,0.24632208049297333,0.39760664105415344,0.30921146273612976,0.5201468467712402,0.4933079481124878,0.271299809217453,0.2742914855480194,0.4946078956127167,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.25967320799827576,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.22685286402702332,0.41279885172843933,0.30131563544273376,0.5171257257461548,0.19981779158115387,0.3249220848083496,0.3601827025413513,0.2638654112815857,0.4954058527946472,0.5171257257461548,0.27958914637565613,0.24505728483200073,0.5116966962814331,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
then,0.4072686731815338,0.24618037045001984,0.4297412931919098,0.30229422450065613,0.2490658462047577,0.2937326431274414,0.4297412931919098,0.16617587208747864,0.29952746629714966,0.33402764797210693,0.4297412931919098,0.22892506420612335,0.3410577178001404,0.3597400188446045,0.2315567582845688,0.36253848671913147,0.4297412931919098,0.18949101865291595,0.20768693089485168,0.2937326431274414,0.15026506781578064,0.1972353756427765,0.01101114321500063,0.2884598970413208
recovered,0.1780729442834854,0.1720261573791504,0.2614712417125702,0.3087408244609833,0.03287358954548836,0.22457769513130188,0.2614712417125702,0.12587161362171173,0.19365158677101135,0.3305531144142151,0.2614712417125702,0.12504027783870697,0.28718531131744385,0.2810422480106354,0.2291233241558075,0.2665027976036072,0.2614712417125702,0.20481286942958832,0.27685225009918213,0.22457769513130188,0.09517624229192734,0.15955616533756256,0.034970954060554504,0.08912046253681183
it,0.45803478360176086,0.6328473687171936,0.6251175999641418,0.23236626386642456,0.2910972535610199,0.38761502504348755,0.6251175999641418,0.15926581621170044,0.2868398427963257,0.26835930347442627,0.6251175999641418,0.1934148073196411,0.3173510432243347,0.325604110956192,0.17507615685462952,0.5130809545516968,0.6251175999641418,0.2663476765155792,0.223882257938385,0.38761502504348755,0.19638319313526154,0.1748591959476471,-0.05556609109044075,0.25732165575027466
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.3043119013309479,0.25737348198890686,0.4185989499092102,0.4739971458911896,0.2470785230398178,0.37110671401023865,0.19841833412647247,0.4739971458911896,0.1708642989397049,0.2117016613483429,0.314039945602417,0.33057859539985657,0.4322226941585541,0.4739971458911896,0.23288244009017944,0.23415552079677582,0.4185989499092102,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.264628142118454
carolina,0.1956660896539688,0.13908782601356506,0.24749229848384857,0.15467976033687592,0.09770401567220688,0.26946863532066345,0.24749229848384857,0.13799667358398438,0.1409980058670044,0.22280645370483398,0.24749229848384857,0.11953222006559372,0.15684868395328522,0.23510479927062988,0.26052483916282654,0.2380082756280899,0.24749229848384857,0.10907643288373947,0.1515623927116394,0.26946863532066345,0.12624233961105347,0.2087959349155426,-0.029075996950268745,0.11847445368766785
on,0.34226128458976746,0.3635730445384979,0.5107308030128479,0.2517152428627014,0.17627742886543274,0.3966929316520691,0.5107308030128479,0.2081262320280075,0.2340552806854248,0.3562478721141815,0.5107308030128479,0.1605052351951599,0.20892785489559174,0.36926645040512085,0.25339728593826294,0.46853652596473694,0.5107308030128479,0.2738758623600006,0.21235644817352295,0.3966929316520691,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
the,0.42745697498321533,0.5823672413825989,1.0,0.3698786795139313,0.3171212375164032,0.733189046382904,1.0,0.19900773465633392,0.3733934462070465,0.328307569026947,1.0,0.18895584344863892,0.29030847549438477,0.40150508284568787,0.27058160305023193,0.6662389636039734,1.0,0.40804702043533325,0.3659466803073883,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
50-yard,0.20699849724769592,0.21654392778873444,0.2974485754966736,0.20039506256580353,0.19944337010383606,0.1965905725955963,0.2974485754966736,0.21785424649715424,0.2855687439441681,0.2797670364379883,0.2974485754966736,0.2723853290081024,0.25834256410598755,0.18632978200912476,0.3826310932636261,0.2469327449798584,0.2974485754966736,0.24367931485176086,0.227635458111763,0.1965905725955963,0.17980119585990906,0.18631784617900848,0.011375758796930313,0.11265861243009567
line,0.2245367169380188,0.19879867136478424,0.29789501428604126,0.16053587198257446,0.08204856514930725,0.23765452206134796,0.29789501428604126,0.13898251950740814,0.1774713397026062,0.16915561258792877,0.29789501428604126,0.2138069123029709,0.168056458234787,0.2599041163921356,0.16799555718898773,0.2258777767419815,0.29789501428604126,0.13458310067653656,0.1788603961467743,0.23765452206134796,0.1948607861995697,0.09206075221300125,-0.06176300346851349,0.16271452605724335
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.3548945486545563,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.22491109371185303,0.3541337847709656,0.29055655002593994,0.5934505462646484,0.214210644364357,0.27494382858276367,0.41536515951156616,0.2937074899673462,0.5591574311256409,0.5934505462646484,0.27895694971084595,0.29042351245880127,0.5352458953857422,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
