,what,british,prime,minister,advisor,is,also,a,university,alumni,member,?
a,0.3320399522781372,0.1984395682811737,0.17998681962490082,0.1532600224018097,0.15934504568576813,0.658733606338501,0.5149940252304077,1.0,0.20256656408309937,0.15357637405395508,0.24081070721149445,0.23916715383529663
major,0.21026742458343506,0.1561877429485321,0.1667044460773468,0.15025454759597778,0.08906464278697968,0.19079607725143433,0.3074300289154053,0.22990699112415314,0.167424276471138,0.08908405900001526,0.1431201547384262,0.19788557291030884
advisor,0.1469605714082718,0.16478374600410461,0.30174708366394043,0.37103065848350525,1.0,0.13561934232711792,0.19909381866455078,0.15934504568576813,0.25006142258644104,0.19027747213840485,0.32903027534484863,0.0939842164516449
to,0.455847829580307,0.22690963745117188,0.2015804797410965,0.17637476325035095,0.20777706801891327,0.42745086550712585,0.5348826050758362,0.45503583550453186,0.20192374289035797,0.16467376053333282,0.19456195831298828,0.29463258385658264
republican,0.22250467538833618,0.22977007925510406,0.21787628531455994,0.276412695646286,0.2719338536262512,0.14677129685878754,0.1968623697757721,0.19155368208885193,0.2359544336795807,0.26169469952583313,0.3525598347187042,0.1762165129184723
u.s.,0.11178889125585556,0.018760133534669876,-0.055213332176208496,-0.051862314343452454,-0.06790042668581009,-0.05269147455692291,0.026945039629936218,0.0347411222755909,0.046071525663137436,0.08188141137361526,-0.010585037991404533,0.07886100560426712
president,0.1870913952589035,0.14904235303401947,0.4275011718273163,0.4795275330543518,0.3989737629890442,0.15443938970565796,0.17705458402633667,0.16959697008132935,0.2515452206134796,0.21447357535362244,0.2931678593158722,0.14148259162902832
ronald,0.1276789754629135,0.2591603994369507,0.1975083202123642,0.26969894766807556,0.20367592573165894,0.2225404530763626,0.20863108336925507,0.20943979918956757,0.26470062136650085,0.18751002848148346,0.17938023805618286,0.08087296038866043
reagan,0.14767688512802124,0.2351187914609909,0.1798066794872284,0.2594858705997467,0.22920578718185425,0.2058536857366562,0.24399396777153015,0.21983395516872406,0.23451340198516846,0.15445566177368164,0.14200055599212646,0.10843399912118912
and,0.31309178471565247,0.325880765914917,0.21528048813343048,0.24971023201942444,0.21706335246562958,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
conservative,0.1886831820011139,0.22694964706897736,0.2902889549732208,0.34411555528640747,0.17379990220069885,0.2060939073562622,0.23289889097213745,0.2118833065032959,0.2191525399684906,0.16284675896167755,0.28105777502059937,0.1597563922405243
british,0.19255435466766357,1.0,0.20198822021484375,0.22858469188213348,0.16478374600410461,0.19484983384609222,0.23564288020133972,0.1984395682811737,0.1687542200088501,0.17895899713039398,0.20028749108314514,0.09711728990077972
prime,0.15586113929748535,0.20198822021484375,1.0,0.8818941116333008,0.30174708366394043,0.16680827736854553,0.20427973568439484,0.17998681962490082,0.1773100644350052,0.18138274550437927,0.25178611278533936,0.11276303976774216
minister,0.1705908179283142,0.22858469188213348,0.8818941116333008,0.9999998807907104,0.37103065848350525,0.15245889127254486,0.19672662019729614,0.1532600224018097,0.2553359866142273,0.18612247705459595,0.32911401987075806,0.10825661569833755
margaret,0.17963582277297974,0.30344879627227783,0.2773953378200531,0.32074666023254395,0.18228980898857117,0.1415003091096878,0.1585342139005661,0.16141065955162048,0.22103337943553925,0.1991843730211258,0.20172159373760223,0.13320839405059814
thatcher,0.19423620402812958,0.3927064538002014,0.41311362385749817,0.45384320616722107,0.24724820256233215,0.18097510933876038,0.24762262403964996,0.22943679988384247,0.1846962720155716,0.17554591596126556,0.17037171125411987,0.15422584116458893
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
george,0.22000353038311005,0.3170066773891449,0.23530107736587524,0.2134135514497757,0.24401883780956268,0.14082063734531403,0.2069324105978012,0.19503153860569,0.22551462054252625,0.19062112271785736,0.1356029212474823,0.1479024887084961
stigler,0.14471495151519775,0.23038852214813232,0.20705679059028625,0.2508998215198517,0.3548569083213806,0.24178959429264069,0.23921827971935272,0.30153295397758484,0.3681265413761139,0.2857254147529602,0.24980978667736053,0.23176054656505585
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
nobel,0.20388969779014587,0.16624723374843597,0.2541030943393707,0.28208330273628235,0.24582421779632568,0.1316506415605545,0.18067531287670135,0.17441873252391815,0.2923794984817505,0.27874937653541565,0.18105469644069672,0.15008176863193512
laureate,0.1966150850057602,0.23886516690254211,0.2511220872402191,0.3106585443019867,0.3448924720287323,0.13721095025539398,0.1687612235546112,0.16013649106025696,0.3825603127479553,0.2708836495876312,0.2153310775756836,0.15793240070343018
and,0.31309178471565247,0.325880765914917,0.21528048813343048,0.24971023201942444,0.21706335246562958,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
proponent,0.22260582447052002,0.16794070601463318,0.23271992802619934,0.23494207859039307,0.24058829247951508,0.22544190287590027,0.19563324749469757,0.2482132762670517,0.18977275490760803,0.1796717792749405,0.22666995227336884,0.19390621781349182
of,0.33290785551071167,0.23701532185077667,0.23935265839099884,0.23343199491500854,0.20297446846961975,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
regulatory,0.22797027230262756,0.1621820330619812,0.12038501352071762,0.15254023671150208,0.18971635401248932,0.2255418300628662,0.3114577531814575,0.24675540626049042,0.21584011614322662,0.21020731329917908,0.14531385898590088,0.13720278441905975
capture,0.20491331815719604,0.17870007455348969,0.14769449830055237,0.14925821125507355,0.11671807616949081,0.1794307976961136,0.19605116546154022,0.18784219026565552,0.17626748979091644,0.1418306529521942,0.11428575962781906,0.12945853173732758
theory,0.297923743724823,0.15861153602600098,0.15658484399318695,0.12468289583921432,0.19084613025188446,0.19279582798480988,0.27736079692840576,0.2233850657939911,0.2078906148672104,0.16327038407325745,0.11167410761117935,0.1387292891740799
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
gary,0.15567973256111145,0.256366103887558,0.04293931648135185,0.05781044811010361,0.14656022191047668,0.12081560492515564,0.1541036069393158,0.1752760112285614,0.22805255651474,0.16977739334106445,0.13823330402374268,0.06767930835485458
becker,0.08972721546888351,0.18663012981414795,0.12824200093746185,0.15535300970077515,0.28993162512779236,0.15062236785888672,0.20272034406661987,0.21869221329689026,0.21385164558887482,0.15930472314357758,0.21493318676948547,0.18280020356178284
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
an,0.2821882665157318,0.21499769389629364,0.08209051191806793,0.07818209379911423,0.14075537025928497,0.4654068350791931,0.36835694313049316,0.44552403688430786,0.1648537814617157,0.06920046359300613,0.20242485404014587,0.19793890416622162
important,0.31164905428886414,0.1499578207731247,0.11584660410881042,0.1701442450284958,0.10974006354808807,0.350485235452652,0.4314649701118469,0.2963852882385254,0.20405744016170502,0.15890397131443024,0.19651709496974945,0.17812499403953552
contributor,0.2946086823940277,0.18168607354164124,0.14472892880439758,0.14496202766895294,0.24331337213516235,0.25014519691467285,0.22686631977558136,0.2791104316711426,0.14785757660865784,0.23738360404968262,0.22889140248298645,0.32557573914527893
to,0.455847829580307,0.22690963745117188,0.2015804797410965,0.17637476325035095,0.20777706801891327,0.42745086550712585,0.5348826050758362,0.45503583550453186,0.20192374289035797,0.16467376053333282,0.19456195831298828,0.29463258385658264
the,0.42745697498321533,0.28973397612571716,0.19960100948810577,0.19297581911087036,0.17215700447559357,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
family,0.16391263902187347,0.16619081795215607,0.11504531651735306,0.1142004206776619,0.14757831394672394,0.20392227172851562,0.28384384512901306,0.24362227320671082,0.1713259518146515,0.12292128801345825,0.32524263858795166,0.15222905576229095
economics,0.21107932925224304,0.13601970672607422,0.21271289885044098,0.23466989398002625,0.30995967984199524,0.19443869590759277,0.24589253962039948,0.2117287665605545,0.40750834345817566,0.3199693262577057,0.1826891303062439,0.15849412977695465
branch,0.1792319416999817,0.08157580345869064,0.08824896812438965,0.11561684310436249,0.22108599543571472,0.17662303149700165,0.2384556531906128,0.20822708308696747,0.17872211337089539,0.17025339603424072,0.2699706256389618,0.10474635660648346
of,0.33290785551071167,0.23701532185077667,0.23935265839099884,0.23343199491500854,0.20297446846961975,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
economics,0.21107932925224304,0.13601970672607422,0.21271289885044098,0.23466989398002625,0.30995967984199524,0.19443869590759277,0.24589253962039948,0.2117287665605545,0.40750834345817566,0.3199693262577057,0.1826891303062439,0.15849412977695465
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
herbert,0.12085329741239548,0.23838873207569122,0.1335092931985855,0.17470645904541016,0.28532031178474426,0.15125353634357452,0.1670902669429779,0.18524475395679474,0.21858082711696625,0.21518778800964355,0.15361928939819336,0.13736963272094727
a.,-0.06772881746292114,0.04318340867757797,0.0180917177349329,-0.03781644254922867,0.046649087220430374,-0.0016085113165900111,-0.05329884961247444,0.016792887821793556,0.025620367377996445,-0.028811806812882423,-0.0726902037858963,0.04165230318903923
simon,0.16804955899715424,0.21869729459285736,0.13048449158668518,0.1725531816482544,0.21531307697296143,0.17193570733070374,0.16587387025356293,0.21660487353801727,0.21383976936340332,0.17419065535068512,0.17565461993217468,0.10385744273662567
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
responsible,0.26869386434555054,0.17959021031856537,0.16285912692546844,0.2404407560825348,0.2718861401081085,0.24123810231685638,0.2941048741340637,0.22119273245334625,0.15449608862400055,0.12860527634620667,0.2347816526889801,0.11367333680391312
for,0.3017193675041199,0.1970057189464569,0.17833133041858673,0.1931433081626892,0.2261115163564682,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.2718653976917267,0.264628142118454
the,0.42745697498321533,0.28973397612571716,0.19960100948810577,0.19297581911087036,0.17215700447559357,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
modern,0.2655639946460724,0.18344545364379883,0.11019326746463776,0.11697719246149063,0.11088446527719498,0.24170172214508057,0.29002171754837036,0.24361324310302734,0.1981702744960785,0.11265353113412857,0.07395680993795395,0.12475407868623734
interpretation,0.37054285407066345,0.09556536376476288,0.10053837299346924,0.10530266910791397,0.22506101429462433,0.2543133795261383,0.24967370927333832,0.24346207082271576,0.1859586536884308,0.0993059054017067,0.14101099967956543,0.2162649929523468
of,0.33290785551071167,0.23701532185077667,0.23935265839099884,0.23343199491500854,0.20297446846961975,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
the,0.42745697498321533,0.28973397612571716,0.19960100948810577,0.19297581911087036,0.17215700447559357,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
concept,0.28724339604377747,0.14508889615535736,0.14651358127593994,0.15028558671474457,0.12620475888252258,0.2750450372695923,0.23729993402957916,0.29586365818977356,0.14702290296554565,0.12690284848213196,0.13782402873039246,0.17160645127296448
of,0.33290785551071167,0.23701532185077667,0.23935265839099884,0.23343199491500854,0.20297446846961975,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
organizational,0.22883515059947968,0.16738706827163696,0.10934760421514511,0.17405380308628082,0.34884515404701233,0.20280693471431732,0.28802573680877686,0.2809427082538605,0.25235193967819214,0.26136520504951477,0.26108625531196594,0.21536388993263245
decision-making,0.3809390962123871,0.2310226708650589,0.18392135202884674,0.19934704899787903,0.2955228090286255,0.29850760102272034,0.2854178547859192,0.30389517545700073,0.2144458144903183,0.263548880815506,0.24446798861026764,0.31998327374458313
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
paul,0.11217030137777328,0.16177184879779816,0.1708042025566101,0.19935953617095947,0.1908690631389618,0.18022699654102325,0.19811207056045532,0.13667120039463043,0.21659784018993378,0.1787998229265213,0.23302821815013885,0.16611461341381073
samuelson,0.14751987159252167,0.2558715045452118,0.18054704368114471,0.2271171361207962,0.26774904131889343,0.16548217833042145,0.20854564011096954,0.22647535800933838,0.25916263461112976,0.18206007778644562,0.17847228050231934,0.10981089621782303
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
the,0.42745697498321533,0.28973397612571716,0.19960100948810577,0.19297581911087036,0.17215700447559357,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
first,0.28086137771606445,0.23959001898765564,0.21695679426193237,0.20848903059959412,0.19237349927425385,0.30889374017715454,0.43768298625946045,0.4287874400615692,0.2596641778945923,0.1461089849472046,0.1869644671678543,0.18701928853988647
american,0.1909721940755844,0.4854423403739929,0.12645144760608673,0.16717340052127838,0.22893846035003662,0.1853146106004715,0.2794059216976166,0.22026167809963226,0.22128956019878387,0.2632140517234802,0.2580675184726715,0.18877598643302917
to,0.455847829580307,0.22690963745117188,0.2015804797410965,0.17637476325035095,0.20777706801891327,0.42745086550712585,0.5348826050758362,0.45503583550453186,0.20192374289035797,0.16467376053333282,0.19456195831298828,0.29463258385658264
win,0.15653561055660248,0.2070116400718689,0.19397951662540436,0.18166683614253998,0.19578200578689575,0.21301808953285217,0.2546387016773224,0.2358047515153885,0.16882939636707306,0.21449759602546692,0.20801617205142975,0.1873117983341217
the,0.42745697498321533,0.28973397612571716,0.19960100948810577,0.19297581911087036,0.17215700447559357,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
nobel,0.20388969779014587,0.16624723374843597,0.2541030943393707,0.28208330273628235,0.24582421779632568,0.1316506415605545,0.18067531287670135,0.17441873252391815,0.2923794984817505,0.27874937653541565,0.18105469644069672,0.15008176863193512
memorial,0.1440839022397995,0.12234576791524887,0.14988572895526886,0.18215163052082062,0.21161623299121857,0.15918494760990143,0.21667788922786713,0.16830050945281982,0.27508124709129333,0.19591858983039856,0.16269847750663757,0.13306879997253418
prize,0.1654435694217682,0.17717763781547546,0.22836096584796906,0.2568202316761017,0.278277724981308,0.13773074746131897,0.17009899020195007,0.189753457903862,0.2631310522556305,0.2634023427963257,0.2029264271259308,0.14158497750759125
in,0.30808621644973755,0.23084034025669098,0.18097394704818726,0.19794908165931702,0.12653444707393646,0.5394441485404968,0.5073733329772949,0.539380669593811,0.3201795518398285,0.2126772403717041,0.20856694877147675,0.20430970191955566
economic,0.18082544207572937,0.19138285517692566,0.1799239069223404,0.228140190243721,0.31963133811950684,0.21102669835090637,0.2673742175102234,0.2234611213207245,0.24439695477485657,0.20821726322174072,0.162232905626297,0.1206481084227562
sciences,0.19191189110279083,0.10644196718931198,0.14638562500476837,0.19883611798286438,0.27494752407073975,0.2507065534591675,0.23198680579662323,0.25444474816322327,0.4868379533290863,0.3644491732120514,0.2373981922864914,0.15002119541168213
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
and,0.31309178471565247,0.325880765914917,0.21528048813343048,0.24971023201942444,0.21706335246562958,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
eugene,0.13637636601924896,0.11406095325946808,0.14735347032546997,0.11596983671188354,0.24469910562038422,0.11900120228528976,0.15683749318122864,0.2085997462272644,0.20181478559970856,0.1524597406387329,0.19841553270816803,0.16149088740348816
fama,0.11087947338819504,0.15802273154258728,0.16473324596881866,0.17970919609069824,0.1857663094997406,0.17377951741218567,0.2202618271112442,0.24476735293865204,0.20363496243953705,0.18848690390586853,0.2253067046403885,0.15622827410697937
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
known,0.20381177961826324,0.22316274046897888,0.1414610892534256,0.14381788671016693,0.19459539651870728,0.41921812295913696,0.4766203761100769,0.30882248282432556,0.15387564897537231,0.13047896325588226,0.3018268942832947,0.18314571678638458
for,0.3017193675041199,0.1970057189464569,0.17833133041858673,0.1931433081626892,0.2261115163564682,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.2718653976917267,0.264628142118454
his,0.26976513862609863,0.2021821290254593,0.18129520118236542,0.2393040806055069,0.32337841391563416,0.24372583627700806,0.38173818588256836,0.3497250974178314,0.22286750376224518,0.1941150724887848,0.23374894261360168,0.18075084686279297
work,0.3762225806713104,0.1516800969839096,0.1357828825712204,0.17284773290157318,0.2540644407272339,0.22475390136241913,0.3541320264339447,0.266241192817688,0.17010264098644257,0.14054903388023376,0.16694512963294983,0.2621155381202698
on,0.34226128458976746,0.19917237758636475,0.17189912497997284,0.14813750982284546,0.16242536902427673,0.3635730445384979,0.3762153089046478,0.3848365545272827,0.18291500210762024,0.18851172924041748,0.1643621176481247,0.2714994251728058
portfolio,0.18944649398326874,0.20614294707775116,0.43165698647499084,0.4539461135864258,0.32184261083602905,0.13947512209415436,0.18686416745185852,0.18568558990955353,0.21843105554580688,0.22868862748146057,0.2557743787765503,0.14769718050956726
theory,0.297923743724823,0.15861153602600098,0.15658484399318695,0.12468289583921432,0.19084613025188446,0.19279582798480988,0.27736079692840576,0.2233850657939911,0.2078906148672104,0.16327038407325745,0.11167410761117935,0.1387292891740799
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
asset,0.315182626247406,0.19294047355651855,0.19160950183868408,0.17963770031929016,0.23812510073184967,0.27815642952919006,0.23845648765563965,0.28101855516433716,0.12901072204113007,0.1503043919801712,0.1503259539604187,0.3105970621109009
pricing,0.2358841449022293,0.15875905752182007,0.19407868385314941,0.20630812644958496,0.17897997796535492,0.24657456576824188,0.29730769991874695,0.23037075996398926,0.1335279494524002,0.22672922909259796,0.19499878585338593,0.16293247044086456
and,0.31309178471565247,0.325880765914917,0.21528048813343048,0.24971023201942444,0.21706335246562958,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
stock,0.13911938667297363,0.19299864768981934,0.09763818979263306,0.1245795488357544,0.1450219750404358,0.1890118271112442,0.21568289399147034,0.25261884927749634,0.17721618711948395,0.17330802977085114,0.15291254222393036,0.14784406125545502
market,0.12116116285324097,0.1008228063583374,0.08394277840852737,0.10844506323337555,0.12755022943019867,0.2463478147983551,0.21456167101860046,0.2680419683456421,0.1091575175523758,0.10652006417512894,0.10411196947097778,0.12805593013763428
behaviour,0.3885602355003357,0.14105327427387238,0.1024278849363327,0.10084912925958633,0.18471947312355042,0.19106417894363403,0.25252410769462585,0.221378356218338,0.1454862356185913,0.11482042819261551,0.14126154780387878,0.22483104467391968
",",0.3087472915649414,0.25734075903892517,0.2565026581287384,0.24737542867660522,0.2135779857635498,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
are,0.29724663496017456,0.12250547111034393,0.12279369682073593,0.11621653288602829,0.009796757251024246,0.5330929756164551,0.4565894305706024,0.265255331993103,0.16609783470630646,0.18962770700454712,0.16299262642860413,0.24591213464736938
all,0.41981086134910583,0.13322892785072327,0.13890503346920013,0.12122464925050735,0.08649566769599915,0.2553904056549072,0.42201146483421326,0.2696802616119385,0.19795121252536774,0.2494892030954361,0.2020397186279297,0.29575422406196594
graduates,0.191602885723114,0.18120257556438446,0.22348207235336304,0.2678624987602234,0.27643099427223206,0.21139399707317352,0.20930808782577515,0.2365572601556778,0.5549647808074951,0.5201205611228943,0.2729523777961731,0.11479247361421585
.,0.3567904531955719,0.23159366846084595,0.17658381164073944,0.16012521088123322,0.1372259110212326,0.4569662809371948,0.49166762828826904,0.50484299659729,0.290679007768631,0.2471552938222885,0.19907453656196594,0.4130953550338745
