,what,are,los,angeles,",",orange,",",san,diego,",",san,bernardino,and,riverside,?
",",0.3087472915649414,0.4062570035457611,0.242568701505661,0.23721925914287567,1.0000001192092896,0.2978343665599823,1.0000001192092896,0.25561806559562683,0.25578492879867554,1.0000001192092896,0.25561806559562683,0.3134419322013855,0.6633074283599854,0.3184468746185303,0.31091248989105225
san,0.19375550746917725,0.13921020925045013,0.45418909192085266,0.4276162087917328,0.25561806559562683,0.15735919773578644,0.25561806559562683,0.9999999403953552,0.6883842349052429,0.25561806559562683,0.9999999403953552,0.5765351057052612,0.23541347682476044,0.38028684258461,0.10952327400445938
bernardino,0.09213948994874954,0.17114126682281494,0.39600813388824463,0.38698744773864746,0.3134419322013855,0.21889697015285492,0.3134419322013855,0.5765351057052612,0.49215102195739746,0.3134419322013855,0.5765351057052612,1.0,0.2651553452014923,0.5291909575462341,0.11443846672773361
",",0.3087472915649414,0.4062570035457611,0.242568701505661,0.23721925914287567,1.0000001192092896,0.2978343665599823,1.0000001192092896,0.25561806559562683,0.25578492879867554,1.0000001192092896,0.25561806559562683,0.3134419322013855,0.6633074283599854,0.3184468746185303,0.31091248989105225
and,0.31309178471565247,0.48576638102531433,0.22504177689552307,0.2403915673494339,0.6633074283599854,0.2314995527267456,0.6633074283599854,0.23541347682476044,0.2412230372428894,0.6633074283599854,0.23541347682476044,0.2651553452014923,1.0,0.2747021019458771,0.20544172823429108
riverside,0.1112799271941185,0.16002298891544342,0.41264840960502625,0.41846179962158203,0.3184468746185303,0.34056907892227173,0.3184468746185303,0.38028684258461,0.33301085233688354,0.3184468746185303,0.38028684258461,0.5291909575462341,0.2747021019458771,1.0000001192092896,0.10042606294155121
are,0.29724663496017456,1.0,0.1627943068742752,0.1732020229101181,0.4062570035457611,0.191231831908226,0.4062570035457611,0.13921020925045013,0.16360539197921753,0.4062570035457611,0.13921020925045013,0.17114126682281494,0.48576638102531433,0.16002298891544342,0.24591213464736938
the,0.42745697498321533,0.40399202704429626,0.2502395510673523,0.24588194489479065,0.4933079481124878,0.20814983546733856,0.4933079481124878,0.2858080565929413,0.20885010063648224,0.4933079481124878,0.2858080565929413,0.2722903788089752,0.5171257257461548,0.27102717757225037,0.22068053483963013
five,0.18688078224658966,0.35638514161109924,0.20358075201511383,0.21794560551643372,0.3101605772972107,0.17773808538913727,0.3101605772972107,0.17670202255249023,0.11475842446088791,0.3101605772972107,0.17670202255249023,0.21969710290431976,0.33081334829330444,0.20006906986236572,0.18342848122119904
most,0.3219912350177765,0.48698675632476807,0.20435473322868347,0.20661821961402893,0.3636029064655304,0.1263180375099182,0.3636029064655304,0.19508418440818787,0.1866137683391571,0.3636029064655304,0.19508418440818787,0.23534612357616425,0.4309377074241638,0.1548420786857605,0.2107497900724411
populous,0.18190032243728638,0.22572074830532074,0.15872564911842346,0.15873296558856964,0.3247142732143402,0.1658581644296646,0.3247142732143402,0.1893279254436493,0.13782332837581635,0.3247142732143402,0.1893279254436493,0.2964247465133667,0.2610417604446411,0.3127705454826355,0.1949436515569687
in,0.30808621644973755,0.3841303884983063,0.2795681953430176,0.23927895724773407,0.5201468467712402,0.20098833739757538,0.5201468467712402,0.2617562413215637,0.2255222201347351,0.5201468467712402,0.2617562413215637,0.28734850883483887,0.4954058527946472,0.30268025398254395,0.20430970191955566
the,0.42745697498321533,0.40399202704429626,0.2502395510673523,0.24588194489479065,0.4933079481124878,0.20814983546733856,0.4933079481124878,0.2858080565929413,0.20885010063648224,0.4933079481124878,0.2858080565929413,0.2722903788089752,0.5171257257461548,0.27102717757225037,0.22068053483963013
state,0.24273863434791565,0.19951030611991882,0.16002918779850006,0.16862811148166656,0.29481780529022217,0.19326643645763397,0.29481780529022217,0.20369088649749756,0.22886620461940765,0.29481780529022217,0.20369088649749756,0.22445544600486755,0.2653750479221344,0.2317875474691391,0.1160883978009224
and,0.31309178471565247,0.48576638102531433,0.22504177689552307,0.2403915673494339,0.6633074283599854,0.2314995527267456,0.6633074283599854,0.23541347682476044,0.2412230372428894,0.6633074283599854,0.23541347682476044,0.2651553452014923,1.0,0.2747021019458771,0.20544172823429108
all,0.41981086134910583,0.5343062281608582,0.16799823939800262,0.17552536725997925,0.425624817609787,0.1713554561138153,0.425624817609787,0.16775812208652496,0.2089661955833435,0.425624817609787,0.16775812208652496,0.1519654244184494,0.4542157053947449,0.18539318442344666,0.29575422406196594
are,0.29724663496017456,1.0,0.1627943068742752,0.1732020229101181,0.4062570035457611,0.191231831908226,0.4062570035457611,0.13921020925045013,0.16360539197921753,0.4062570035457611,0.13921020925045013,0.17114126682281494,0.48576638102531433,0.16002298891544342,0.24591213464736938
in,0.30808621644973755,0.3841303884983063,0.2795681953430176,0.23927895724773407,0.5201468467712402,0.20098833739757538,0.5201468467712402,0.2617562413215637,0.2255222201347351,0.5201468467712402,0.2617562413215637,0.28734850883483887,0.4954058527946472,0.30268025398254395,0.20430970191955566
the,0.42745697498321533,0.40399202704429626,0.2502395510673523,0.24588194489479065,0.4933079481124878,0.20814983546733856,0.4933079481124878,0.2858080565929413,0.20885010063648224,0.4933079481124878,0.2858080565929413,0.2722903788089752,0.5171257257461548,0.27102717757225037,0.22068053483963013
top,0.21232028305530548,0.1942039579153061,0.11956140398979187,0.12973153591156006,0.2270241379737854,0.1321060061454773,0.2270241379737854,0.13997647166252136,0.09944826364517212,0.2270241379737854,0.13997647166252136,0.11618839204311371,0.281191349029541,0.2297981083393097,0.17265194654464722
15,-0.01077192835509777,-0.04930649325251579,-0.0036801218520849943,0.011449438519775867,-0.03563398867845535,-0.10267869383096695,-0.03563398867845535,0.052093375474214554,0.06946798413991928,-0.03563398867845535,0.052093375474214554,0.04902813211083412,0.031420208513736725,0.0534665621817112,-0.010706285014748573
most,0.3219912350177765,0.48698675632476807,0.20435473322868347,0.20661821961402893,0.3636029064655304,0.1263180375099182,0.3636029064655304,0.19508418440818787,0.1866137683391571,0.3636029064655304,0.19508418440818787,0.23534612357616425,0.4309377074241638,0.1548420786857605,0.2107497900724411
populous,0.18190032243728638,0.22572074830532074,0.15872564911842346,0.15873296558856964,0.3247142732143402,0.1658581644296646,0.3247142732143402,0.1893279254436493,0.13782332837581635,0.3247142732143402,0.1893279254436493,0.2964247465133667,0.2610417604446411,0.3127705454826355,0.1949436515569687
counties,0.18263769149780273,0.24759000539779663,0.15060237050056458,0.17358089983463287,0.2766191363334656,0.2865590453147888,0.2766191363334656,0.17207099497318268,0.15851709246635437,0.2766191363334656,0.17207099497318268,0.25415217876434326,0.21969299018383026,0.3590361475944519,0.09521792083978653
in,0.30808621644973755,0.3841303884983063,0.2795681953430176,0.23927895724773407,0.5201468467712402,0.20098833739757538,0.5201468467712402,0.2617562413215637,0.2255222201347351,0.5201468467712402,0.2617562413215637,0.28734850883483887,0.4954058527946472,0.30268025398254395,0.20430970191955566
the,0.42745697498321533,0.40399202704429626,0.2502395510673523,0.24588194489479065,0.4933079481124878,0.20814983546733856,0.4933079481124878,0.2858080565929413,0.20885010063648224,0.4933079481124878,0.2858080565929413,0.2722903788089752,0.5171257257461548,0.27102717757225037,0.22068053483963013
united,0.20036718249320984,0.16919764876365662,0.2349139302968979,0.253493070602417,0.3053959608078003,0.2384549081325531,0.3053959608078003,0.22077731788158417,0.22123965620994568,0.3053959608078003,0.22077731788158417,0.30033212900161743,0.28213179111480713,0.329324334859848,0.17266890406608582
states,0.21526020765304565,0.1846873015165329,0.2500098645687103,0.27101314067840576,0.3315127193927765,0.20921820402145386,0.3315127193927765,0.2095007300376892,0.21433125436306,0.3315127193927765,0.2095007300376892,0.29557815194129944,0.2974761426448822,0.2912970185279846,0.16272737085819244
.,0.3567904531955719,0.3452940285205841,0.2471826672554016,0.26720499992370605,0.6812511086463928,0.30192962288856506,0.6812511086463928,0.24563752114772797,0.2188110053539276,0.6812511086463928,0.24563752114772797,0.22549861669540405,0.588965117931366,0.3060722351074219,0.4130953550338745
