,when,john,fox,left,as,head,coach,for,the,broncos,",",who,replaced,him,?
including,0.24633030593395233,0.17031776905059814,0.13145165145397186,0.11138488352298737,0.3863891661167145,0.1213342696428299,0.10371776670217514,0.42507120966911316,0.3738902807235718,0.19476310908794403,0.4127510190010071,0.2835840582847595,0.14089137315750122,0.20979055762290955,0.1633303165435791
a,0.44397395849227905,0.20638683438301086,0.16995559632778168,0.19688890874385834,0.39550232887268066,0.2807295620441437,0.16662418842315674,0.44038116931915283,0.5829201340675354,0.19771797955036163,0.427140474319458,0.36608949303627014,0.20298108458518982,0.32137390971183777,0.23916715383529663
mutual,0.16491399705410004,0.10404369980096817,0.19608846306800842,0.08404453098773956,0.16374678909778595,0.06464860588312149,0.0739947035908699,0.29456284642219543,0.21255530416965485,0.1722354292869568,0.16130490601062775,0.2736228406429291,0.0870264545083046,0.17124362289905548,0.14322642982006073
parting,0.32594406604766846,0.07390954345464706,0.11501701921224594,0.20384544134140015,0.26027241349220276,0.1395207643508911,0.11676628142595291,0.3185289204120636,0.2963137626647949,0.23499689996242523,0.24623225629329681,0.22303956747055054,0.12027841061353683,0.24446089565753937,0.1695823073387146
with,0.5075214505195618,0.1736196130514145,0.17364606261253357,0.219827800989151,0.40387406945228577,0.2096976488828659,0.2121175080537796,0.39140474796295166,0.4223487675189972,0.2245701551437378,0.4120737314224243,0.3282766342163086,0.24342618882656097,0.30843743681907654,0.2433311939239502
head,0.2459375113248825,0.15809836983680725,0.07893308252096176,0.21975179016590118,0.23658350110054016,0.9999998807907104,0.41754329204559326,0.15612448751926422,0.3079071640968323,0.2802664041519165,0.2711189091205597,0.20998527109622955,0.18048672378063202,0.2659149765968323,0.10879309475421906
coach,0.1542876809835434,0.19683262705802917,0.17076337337493896,0.09719646722078323,0.1861812025308609,0.41754329204559326,0.9999998807907104,0.20248901844024658,0.14297698438167572,0.40552663803100586,0.2760384678840637,0.1715262234210968,0.18126215040683746,0.1903759390115738,0.11963751912117004
john,0.20069552958011627,1.0000001192092896,0.15413518249988556,0.16891281306743622,0.1664888858795166,0.15809836983680725,0.19683262705802917,0.22649751603603363,0.2230520099401474,0.2301175743341446,0.23961079120635986,0.30388808250427246,0.181959331035614,0.23164977133274078,0.13162356615066528
fox,0.17985552549362183,0.15413518249988556,1.0,0.14235104620456696,0.19823981821537018,0.07893308252096176,0.17076337337493896,0.1993214637041092,0.24760441482067108,0.3150620460510254,0.21118731796741486,0.20670369267463684,0.18911197781562805,0.17801208794116974,0.1670110523700714
(,0.2459595799446106,0.21336311101913452,0.1854509860277176,0.23056362569332123,0.32029855251312256,0.23052836954593658,0.2267160564661026,0.3357032239437103,0.33289089798927307,0.22258663177490234,0.6363511681556702,0.2443375140428543,0.2034374624490738,0.1509418487548828,0.40561532974243164
who,0.48282691836357117,0.30388808250427246,0.20670369267463684,0.24052289128303528,0.3923053741455078,0.20998527109622955,0.1715262234210968,0.37110671401023865,0.3733934462070465,0.1763724684715271,0.3365725874900818,0.9999998807907104,0.1576022207736969,0.5491244792938232,0.26220351457595825
had,0.37526828050613403,0.20482271909713745,0.16836102306842804,0.3025658130645752,0.3393979072570801,0.24529026448726654,0.1863328069448471,0.3270139992237091,0.3875846862792969,0.19590453803539276,0.35487717390060425,0.36173108220100403,0.290118932723999,0.3950670063495636,0.20728366076946259
won,0.22347937524318695,0.22759193181991577,0.12744981050491333,0.18589317798614502,0.21471917629241943,0.15105806291103363,0.2705681324005127,0.3782569169998169,0.29432493448257446,0.29654255509376526,0.35968565940856934,0.24654650688171387,0.19234798848628998,0.29317811131477356,0.17925700545310974
four,0.2677527964115143,0.1519157588481903,0.10621914267539978,0.16671162843704224,0.21867670118808746,0.15748171508312225,0.14225079119205475,0.27783235907554626,0.40344667434692383,0.2302631437778473,0.31238991022109985,0.1980169266462326,0.20728589594364166,0.200979083776474,0.14532537758350372
divisional,0.18067798018455505,0.18666589260101318,0.17315903306007385,0.17658008635044098,0.1804475039243698,0.14744974672794342,0.16330519318580627,0.23845630884170532,0.29866886138916016,0.32206958532333374,0.26088419556617737,0.12287947535514832,0.23450200259685516,0.1445988267660141,0.08093056827783585
championships,0.21186167001724243,0.16666512191295624,0.12967266142368317,0.14355549216270447,0.16367468237876892,0.14123131334781647,0.39409053325653076,0.24192337691783905,0.2617073357105255,0.42363396286964417,0.28172388672828674,0.17288143932819366,0.17702782154083252,0.16699162125587463,0.12499503791332245
in,0.4431333839893341,0.22177861630916595,0.22528515756130219,0.21139952540397644,0.3887844979763031,0.21927717328071594,0.1651318073272705,0.4322226941585541,0.6662389636039734,0.20316283404827118,0.5201468467712402,0.2792111933231354,0.2068215310573578,0.2284061461687088,0.20430970191955566
his,0.37120407819747925,0.288114070892334,0.20168918371200562,0.25896263122558594,0.3146366477012634,0.2232082635164261,0.21406444907188416,0.39312878251075745,0.4394008219242096,0.22318051755428314,0.3378419280052185,0.44966956973075867,0.12412574887275696,0.6629161238670349,0.18075084686279297
four,0.2677527964115143,0.1519157588481903,0.10621914267539978,0.16671162843704224,0.21867670118808746,0.15748171508312225,0.14225079119205475,0.27783235907554626,0.40344667434692383,0.2302631437778473,0.31238991022109985,0.1980169266462326,0.20728589594364166,0.200979083776474,0.14532537758350372
years,0.3409145474433899,0.13242320716381073,0.12332650274038315,0.256813645362854,0.234328031539917,0.11371049284934998,0.18034127354621887,0.2878222167491913,0.2912273406982422,0.24300086498260498,0.2589467465877533,0.29867154359817505,0.16525840759277344,0.2984994053840637,0.1914375126361847
as,0.4437963366508484,0.1664888858795166,0.19823981821537018,0.24601076543331146,1.0,0.23658350110054016,0.1861812025308609,0.44774648547172546,0.48381632566452026,0.23052668571472168,0.48816442489624023,0.3923053741455078,0.33300021290779114,0.3072648346424103,0.27043893933296204
broncos,0.20478437840938568,0.2301175743341446,0.3150620460510254,0.19754524528980255,0.23052668571472168,0.2802664041519165,0.40552663803100586,0.2739109396934509,0.25985947251319885,1.0000001192092896,0.2558487057685852,0.1763724684715271,0.17763438820838928,0.20305071771144867,0.18377114832401276
head,0.2459375113248825,0.15809836983680725,0.07893308252096176,0.21975179016590118,0.23658350110054016,0.9999998807907104,0.41754329204559326,0.15612448751926422,0.3079071640968323,0.2802664041519165,0.2711189091205597,0.20998527109622955,0.18048672378063202,0.2659149765968323,0.10879309475421906
coach,0.1542876809835434,0.19683262705802917,0.17076337337493896,0.09719646722078323,0.1861812025308609,0.41754329204559326,0.9999998807907104,0.20248901844024658,0.14297698438167572,0.40552663803100586,0.2760384678840637,0.1715262234210968,0.18126215040683746,0.1903759390115738,0.11963751912117004
),0.2538422644138336,0.22096103429794312,0.1723320633172989,0.23822903633117676,0.32161882519721985,0.24616102874279022,0.22604507207870483,0.3639558255672455,0.3456730246543884,0.20362429320812225,0.63033527135849,0.2457384318113327,0.19962288439273834,0.1530005782842636,0.42300865054130554
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
and,0.4716290831565857,0.21634717285633087,0.22043024003505707,0.2571277916431427,0.49487000703811646,0.24040718376636505,0.2508825957775116,0.5064792633056641,0.5171257257461548,0.20959050953388214,0.6633074283599854,0.41279885172843933,0.2584592401981354,0.35759612917900085,0.20544172823429108
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
hiring,0.22834640741348267,0.2049545794725418,0.20870238542556763,0.15579378604888916,0.2734020948410034,0.169167160987854,0.1324983835220337,0.3030354082584381,0.19678819179534912,0.23447872698307037,0.17246276140213013,0.33406466245651245,0.17654533684253693,0.34125906229019165,0.18248823285102844
of,0.3757161796092987,0.2407056987285614,0.13095848262310028,0.2218635529279709,0.3886612355709076,0.2945564389228821,0.144924595952034,0.4185989499092102,0.733189046382904,0.19310332834720612,0.4946078956127167,0.2827862501144409,0.20067165791988373,0.2764812409877777,0.1826142966747284
gary,0.17359749972820282,0.3358928859233856,0.24991777539253235,0.12507463991641998,0.19231361150741577,0.1472642421722412,0.2571870684623718,0.1532762497663498,0.16962489485740662,0.2396838366985321,0.26372987031936646,0.2093702107667923,0.17619676887989044,0.18299874663352966,0.06767930835485458
kubiak,0.11239799857139587,0.20432592928409576,0.2766065299510956,0.18369561433792114,0.1885330080986023,0.38312670588493347,0.4861065447330475,0.19223859906196594,0.1740415245294571,0.40566664934158325,0.33168280124664307,0.1886254996061325,0.2534026801586151,0.23793001472949982,0.15975911915302277
as,0.4437963366508484,0.1664888858795166,0.19823981821537018,0.24601076543331146,1.0,0.23658350110054016,0.1861812025308609,0.44774648547172546,0.48381632566452026,0.23052668571472168,0.48816442489624023,0.3923053741455078,0.33300021290779114,0.3072648346424103,0.27043893933296204
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
new,0.257220059633255,0.21047446131706238,0.13097921013832092,0.20298340916633606,0.24585270881652832,0.18110334873199463,0.16024479269981384,0.2700757384300232,0.3845241069793701,0.2461613565683365,0.36073189973831177,0.2378052920103073,0.19021332263946533,0.2352551519870758,0.14782847464084625
head,0.2459375113248825,0.15809836983680725,0.07893308252096176,0.21975179016590118,0.23658350110054016,0.9999998807907104,0.41754329204559326,0.15612448751926422,0.3079071640968323,0.2802664041519165,0.2711189091205597,0.20998527109622955,0.18048672378063202,0.2659149765968323,0.10879309475421906
coach,0.1542876809835434,0.19683262705802917,0.17076337337493896,0.09719646722078323,0.1861812025308609,0.41754329204559326,0.9999998807907104,0.20248901844024658,0.14297698438167572,0.40552663803100586,0.2760384678840637,0.1715262234210968,0.18126215040683746,0.1903759390115738,0.11963751912117004
.,0.475719153881073,0.26428887248039246,0.2519562542438507,0.28830423951148987,0.515582263469696,0.2515932321548462,0.20588655769824982,0.4726039469242096,0.5934505462646484,0.2612393796443939,0.6812511086463928,0.3541337847709656,0.2553439438343048,0.30228540301322937,0.4130953550338745
,when,john,fox,left,as,head,coach,for,the,broncos,",",who,replaced,him,?
under,0.3172987401485443,0.1030910462141037,0.055458005517721176,0.1077163890004158,0.29018887877464294,0.167936772108078,0.1083541288971901,0.2930702269077301,0.3348022699356079,0.17581799626350403,0.24875585734844208,0.2962189018726349,0.1975797712802887,0.21678456664085388,0.18233340978622437
kubiak,0.11239799857139587,0.20432592928409576,0.2766065299510956,0.18369561433792114,0.1885330080986023,0.38312670588493347,0.4861065447330475,0.19223859906196594,0.1740415245294571,0.40566664934158325,0.33168280124664307,0.1886254996061325,0.2534026801586151,0.23793001472949982,0.15975911915302277
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
broncos,0.20478437840938568,0.2301175743341446,0.3150620460510254,0.19754524528980255,0.23052668571472168,0.2802664041519165,0.40552663803100586,0.2739109396934509,0.25985947251319885,1.0000001192092896,0.2558487057685852,0.1763724684715271,0.17763438820838928,0.20305071771144867,0.18377114832401276
planned,0.15857912600040436,0.18241433799266815,0.11937014758586884,0.1629718542098999,0.19086168706417084,0.0659017562866211,0.05843478813767433,0.21071262657642365,0.3010992109775543,0.1254848688840866,0.22345273196697235,0.189250648021698,0.1822730451822281,0.253751665353775,0.16188396513462067
to,0.5423505902290344,0.2070634365081787,0.2072722166776657,0.2724500000476837,0.42092081904411316,0.2177244871854782,0.19063067436218262,0.4451248347759247,0.535392165184021,0.23674264550209045,0.44245919585227966,0.42656609416007996,0.2211306393146515,0.4702378511428833,0.29463258385658264
install,0.2394685000181198,0.08811704814434052,0.06147320196032524,0.09410785883665085,0.1888538897037506,0.16874204576015472,0.08513140678405762,0.20524868369102478,0.18724390864372253,0.1311037689447403,0.20565637946128845,0.20267795026302338,0.18888387084007263,0.1934371292591095,0.2745343744754791
a,0.44397395849227905,0.20638683438301086,0.16995559632778168,0.19688890874385834,0.39550232887268066,0.2807295620441437,0.16662418842315674,0.44038116931915283,0.5829201340675354,0.19771797955036163,0.427140474319458,0.36608949303627014,0.20298108458518982,0.32137390971183777,0.23916715383529663
run-oriented,0.23380905389785767,0.12848742306232452,0.18633882701396942,0.17259418964385986,0.18441052734851837,0.1827668398618698,0.12268520146608353,0.22871020436286926,0.26444050669670105,0.12628668546676636,0.18054676055908203,0.17028045654296875,0.21627482771873474,0.12453626096248627,0.10559862107038498
offense,0.2580570578575134,0.07116016000509262,0.153762087225914,0.15110693871974945,0.2653349041938782,0.18965592980384827,0.2386634200811386,0.313084214925766,0.25977253913879395,0.2953772246837616,0.2770269513130188,0.28307947516441345,0.12048391252756119,0.3382565677165985,0.28476977348327637
with,0.5075214505195618,0.1736196130514145,0.17364606261253357,0.219827800989151,0.40387406945228577,0.2096976488828659,0.2121175080537796,0.39140474796295166,0.4223487675189972,0.2245701551437378,0.4120737314224243,0.3282766342163086,0.24342618882656097,0.30843743681907654,0.2433311939239502
zone,0.17562852799892426,0.02952898107469082,0.11850103735923767,0.14499612152576447,0.1906251460313797,0.05987181141972542,0.08090242743492126,0.188797265291214,0.26423242688179016,0.13718454539775848,0.23414842784404755,0.11138155311346054,0.04493924230337143,0.13388440012931824,0.1173049733042717
blocking,0.3151324689388275,0.13882063329219818,0.13830117881298065,0.18008388578891754,0.2642877697944641,0.11955899000167847,0.13783486187458038,0.3149373233318329,0.28961867094039917,0.2409251183271408,0.25977185368537903,0.217539981007576,0.11918392777442932,0.2889961898326874,0.3374691307544708
to,0.5423505902290344,0.2070634365081787,0.2072722166776657,0.2724500000476837,0.42092081904411316,0.2177244871854782,0.19063067436218262,0.4451248347759247,0.535392165184021,0.23674264550209045,0.44245919585227966,0.42656609416007996,0.2211306393146515,0.4702378511428833,0.29463258385658264
blend,0.1469876915216446,0.10490129142999649,0.1583939790725708,0.04434918984770775,0.2518085539340973,0.07832582294940948,0.08920471370220184,0.2070685476064682,0.18428699672222137,0.10536674410104752,0.24015793204307556,0.18596486747264862,0.10490857064723969,0.1255759447813034,0.09344823658466339
in,0.4431333839893341,0.22177861630916595,0.22528515756130219,0.21139952540397644,0.3887844979763031,0.21927717328071594,0.1651318073272705,0.4322226941585541,0.6662389636039734,0.20316283404827118,0.5201468467712402,0.2792111933231354,0.2068215310573578,0.2284061461687088,0.20430970191955566
with,0.5075214505195618,0.1736196130514145,0.17364606261253357,0.219827800989151,0.40387406945228577,0.2096976488828659,0.2121175080537796,0.39140474796295166,0.4223487675189972,0.2245701551437378,0.4120737314224243,0.3282766342163086,0.24342618882656097,0.30843743681907654,0.2433311939239502
quarterback,0.2138785719871521,0.19255928695201874,0.23557434976100922,0.18359439074993134,0.2484835833311081,0.2418513000011444,0.447138249874115,0.2683273255825043,0.23757418990135193,0.5632858872413635,0.2844501733779907,0.17410103976726532,0.14137952029705048,0.2256997525691986,0.13221268355846405
peyton,0.1835295408964157,0.29389065504074097,0.3553949296474457,0.07583145052194595,0.2639015316963196,0.13734108209609985,0.20441755652427673,0.30435749888420105,0.2709864377975464,0.34262970089912415,0.2979121208190918,0.2135157585144043,0.13878625631332397,0.25690189003944397,0.17519715428352356
manning,0.23698855936527252,0.2521023452281952,0.3066219091415405,0.14772450923919678,0.27189740538597107,0.1677197366952896,0.26993462443351746,0.33057859539985657,0.27058160305023193,0.4807402193546295,0.30921146273612976,0.33436715602874756,0.10441914945840836,0.3016982972621918,0.15856626629829407
's,-0.03368149697780609,-0.1023898646235466,0.12025188654661179,0.0003564352518878877,-0.05775856226682663,-0.041913021355867386,-0.02642884850502014,-0.07241261005401611,-0.01540423184633255,-0.037254199385643005,-0.0016132977325469255,0.05599616840481758,-0.04029102623462677,0.004161491058766842,-0.023395681753754616
shotgun,0.22855614125728607,0.15791648626327515,0.15087413787841797,0.12961190938949585,0.14126218855381012,0.1796407550573349,0.21663779020309448,0.21214404702186584,0.13242065906524658,0.3136073648929596,0.2093932032585144,0.20518219470977783,0.18665899336338043,0.20848612487316132,0.22133255004882812
passing,0.2753259241580963,0.11704736948013306,0.12597978115081787,0.1495230346918106,0.250184565782547,0.11275800317525864,0.2060195803642273,0.2578018009662628,0.3088957965373993,0.26884856820106506,0.2306000292301178,0.14387445151805878,0.027962319552898407,0.22045862674713135,0.10353918373584747
skills,0.26025381684303284,0.15590843558311462,0.17664150893688202,0.16019344329833984,0.25489968061447144,0.1783284842967987,0.22834110260009766,0.37810173630714417,0.20564566552639008,0.23882617056369781,0.21529243886470795,0.3790695369243622,0.07942947000265121,0.3134434223175049,0.1864275485277176
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
but,0.5599016547203064,0.1846742033958435,0.22643359005451202,0.26543357968330383,0.4864770472049713,0.18595284223556519,0.16887445747852325,0.45162561535835266,0.4859698414802551,0.15171389281749725,0.48126736283302307,0.4487357437610626,0.2685004770755768,0.4199651777744293,0.27921953797340393
struggled,0.2820990979671478,0.1624322235584259,0.22195598483085632,0.20549063384532928,0.2303638607263565,0.17792178690433502,0.2605136036872864,0.27875515818595886,0.28537142276763916,0.2929910123348236,0.2757214605808258,0.32841312885284424,0.1952560544013977,0.3464011549949646,0.11264374107122421
with,0.5075214505195618,0.1736196130514145,0.17364606261253357,0.219827800989151,0.40387406945228577,0.2096976488828659,0.2121175080537796,0.39140474796295166,0.4223487675189972,0.2245701551437378,0.4120737314224243,0.3282766342163086,0.24342618882656097,0.30843743681907654,0.2433311939239502
numerous,0.18119986355304718,0.1305115967988968,0.06325723230838776,0.10319960117340088,0.29683956503868103,0.1484152227640152,0.07306059449911118,0.2626895606517792,0.3353725075721741,0.10706484317779541,0.27380234003067017,0.24434210360050201,0.04663429409265518,0.255761057138443,0.0875130444765091
changes,0.3188721537590027,0.0924118310213089,0.11608903855085373,0.1641360968351364,0.252431720495224,0.15704670548439026,0.09272276610136032,0.25747987627983093,0.3427845537662506,0.14588016271591187,0.23045918345451355,0.20586563646793365,0.19924063980579376,0.21445801854133606,0.21264225244522095
and,0.4716290831565857,0.21634717285633087,0.22043024003505707,0.2571277916431427,0.49487000703811646,0.24040718376636505,0.2508825957775116,0.5064792633056641,0.5171257257461548,0.20959050953388214,0.6633074283599854,0.41279885172843933,0.2584592401981354,0.35759612917900085,0.20544172823429108
injuries,0.2732854187488556,0.11634813994169235,0.13590894639492035,0.2309475988149643,0.18626248836517334,0.24998024106025696,0.24603497982025146,0.1857195645570755,0.20518366992473602,0.36925095319747925,0.26163554191589355,0.2513408958911896,0.21955245733261108,0.28584763407707214,0.14870837330818176
to,0.5423505902290344,0.2070634365081787,0.2072722166776657,0.2724500000476837,0.42092081904411316,0.2177244871854782,0.19063067436218262,0.4451248347759247,0.535392165184021,0.23674264550209045,0.44245919585227966,0.42656609416007996,0.2211306393146515,0.4702378511428833,0.29463258385658264
the,0.5091903209686279,0.2230520099401474,0.24760441482067108,0.33113980293273926,0.48381632566452026,0.3079071640968323,0.14297698438167572,0.4739971458911896,1.0,0.25985947251319885,0.4933079481124878,0.3733934462070465,0.2645455598831177,0.39213326573371887,0.22068053483963013
offensive,0.18104501068592072,0.05161162465810776,0.18544931709766388,0.17397044599056244,0.2374688982963562,0.15398168563842773,0.3148437738418579,0.28388088941574097,0.2699996531009674,0.37855350971221924,0.2524537146091461,0.20906679332256317,0.15350863337516785,0.244014710187912,0.20278584957122803
line,0.2305605411529541,0.12100964784622192,0.09616803377866745,0.14868047833442688,0.22621846199035645,0.1760851889848709,0.2100418359041214,0.2019100785255432,0.29789501428604126,0.18832378089427948,0.22637072205543518,0.1774713397026062,0.11213701963424683,0.12636320292949677,0.16271452605724335
",",0.36674630641937256,0.23961079120635986,0.21118731796741486,0.2448868453502655,0.48816442489624023,0.2711189091205597,0.2760384678840637,0.4464869201183319,0.4933079481124878,0.2558487057685852,1.0000001192092896,0.3365725874900818,0.21472671627998352,0.31121695041656494,0.31091248989105225
as,0.4437963366508484,0.1664888858795166,0.19823981821537018,0.24601076543331146,1.0,0.23658350110054016,0.1861812025308609,0.44774648547172546,0.48381632566452026,0.23052668571472168,0.48816442489624023,0.3923053741455078,0.33300021290779114,0.3072648346424103,0.27043893933296204
well,0.33199459314346313,0.17929643392562866,0.1384568065404892,0.2017952799797058,0.5532534718513489,0.22817009687423706,0.1621701419353485,0.46352139115333557,0.42630070447921753,0.17004984617233276,0.4331948161125183,0.3480316996574402,0.09250139445066452,0.33929774165153503,0.24815571308135986
as,0.4437963366508484,0.1664888858795166,0.19823981821537018,0.24601076543331146,1.0,0.23658350110054016,0.1861812025308609,0.44774648547172546,0.48381632566452026,0.23052668571472168,0.48816442489624023,0.3923053741455078,0.33300021290779114,0.3072648346424103,0.27043893933296204
