,what,years,did,doctor,who,win,five,consecutive,awards,?
british,0.19255435466766357,0.17609497904777527,0.2039594054222107,0.19140693545341492,0.2666113078594208,0.2070116400718689,0.1695428490638733,0.12575644254684448,0.244601309299469,0.09711728990077972
academy,0.11844556778669357,0.20773255825042725,0.16967160999774933,0.19127340614795685,0.18382731080055237,0.2377585470676422,0.23155342042446136,0.1942601054906845,0.5267941355705261,0.1340850442647934
television,0.19838058948516846,0.22295363247394562,0.17055591940879822,0.31410008668899536,0.2515988349914551,0.19937200844287872,0.22070199251174927,0.20743314921855927,0.3416275084018707,0.16825827956199646
award,0.15951679646968842,0.18367350101470947,0.19671815633773804,0.14153583347797394,0.20553933084011078,0.3150961101055145,0.2238638997077942,0.28886178135871887,0.8199694752693176,0.18240714073181152
for,0.3017193675041199,0.2878222167491913,0.318512886762619,0.1556548923254013,0.37110671401023865,0.33295753598213196,0.30701300501823425,0.2670096158981323,0.3199397027492523,0.264628142118454
best,0.3036847710609436,0.19918261468410492,0.25550925731658936,0.1909310668706894,0.266329824924469,0.3168060779571533,0.23439423739910126,0.23386727273464203,0.48694908618927,0.2799045741558075
drama,0.21173490583896637,0.1367071121931076,0.19004322588443756,0.2582404613494873,0.2117668092250824,0.2231770008802414,0.15541131794452667,0.11763538420200348,0.3189375102519989,0.21114452183246613
series,0.17328087985515594,0.23415371775627136,0.15581852197647095,0.2712797522544861,0.21484537422657013,0.19905273616313934,0.29426780343055725,0.2523640990257263,0.29899898171424866,0.1709602326154709
and,0.31309178471565247,0.300204873085022,0.34479495882987976,0.21673844754695892,0.41279885172843933,0.25380003452301025,0.33081334829330444,0.20839492976665497,0.24970239400863647,0.20544172823429108
five,0.18688078224658966,0.4054921269416809,0.1999429613351822,0.11301461607217789,0.22190363705158234,0.19863863289356232,1.0,0.42013785243034363,0.23614583909511566,0.18342848122119904
consecutive,0.12055178731679916,0.2509021461009979,0.19610702991485596,0.12443006038665771,0.14943990111351013,0.3929280638694763,0.42013785243034363,1.0000001192092896,0.34404653310775757,0.16441477835178375
(,0.2411840260028839,0.21505801379680634,0.18979617953300476,0.1570640504360199,0.2443375140428543,0.21469834446907043,0.19976332783699036,0.18443632125854492,0.21851767599582672,0.40561532974243164
2005–2010,0.18973501026630402,0.07230377197265625,0.14958320558071136,0.08021476864814758,0.232108473777771,0.04230254888534546,0.13013741374015808,0.0689420998096466,0.1755114048719406,0.1453372985124588
),0.26259949803352356,0.20000751316547394,0.18584993481636047,0.1509941965341568,0.2457384318113327,0.23206643760204315,0.21320407092571259,0.18481384217739105,0.22488117218017578,0.42300865054130554
awards,0.1704339236021042,0.22259706258773804,0.1954083889722824,0.16846410930156708,0.22637341916561127,0.3160313665866852,0.23614583909511566,0.34404653310775757,1.0000001192092896,0.2122269868850708
at,0.2838611304759979,0.2851444482803345,0.28390252590179443,0.2165924310684204,0.22096660733222961,0.18453358113765717,0.25906944274902344,0.1813957542181015,0.22142678499221802,0.21978627145290375
the,0.42745697498321533,0.2912273406982422,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.28308698534965515,0.41977158188819885,0.2850041091442108,0.22946466505527496,0.22068053483963013
national,0.16882304847240448,0.2294139713048935,0.17743784189224243,0.11481086909770966,0.18105065822601318,0.22418774664402008,0.20957757532596588,0.17933663725852966,0.22473694384098053,0.15643028914928436
television,0.19838058948516846,0.22295363247394562,0.17055591940879822,0.31410008668899536,0.2515988349914551,0.19937200844287872,0.22070199251174927,0.20743314921855927,0.3416275084018707,0.16825827956199646
awards,0.1704339236021042,0.22259706258773804,0.1954083889722824,0.16846410930156708,0.22637341916561127,0.3160313665866852,0.23614583909511566,0.34404653310775757,1.0000001192092896,0.2122269868850708
during,0.24137552082538605,0.39110565185546875,0.30679523944854736,0.19493472576141357,0.30551859736442566,0.22393421828746796,0.2800414562225342,0.234517902135849,0.19097916781902313,0.1325719803571701
russell,0.16743159294128418,0.17312434315681458,0.14146405458450317,0.12072563916444778,0.2708354890346527,0.13103628158569336,0.20594438910484314,0.0938616618514061,0.15428832173347473,0.11642709374427795
t,0.37454068660736084,0.1287127286195755,0.3365301787853241,0.17748232185840607,0.23457348346710205,0.21923573315143585,0.1257869452238083,0.214023619890213,0.19264338910579681,0.4954066574573517
davies,0.14111879467964172,0.146950826048851,0.16403736174106598,0.2710629403591156,0.24405889213085175,0.11410268396139145,0.1572602242231369,0.06325265020132065,0.19451233744621277,0.12641099095344543
',0.3245812654495239,0.13308875262737274,0.25488927960395813,0.2026606649160385,0.22534559667110443,0.18705692887306213,0.1683657318353653,0.1618710160255432,0.18090800940990448,0.330942302942276
tenure,0.2016105353832245,0.2886979877948761,0.2287319153547287,0.1131453886628151,0.22222712635993958,0.16683340072631836,0.2539290189743042,0.33930447697639465,0.19533538818359375,0.19726786017417908
as,0.31749409437179565,0.234328031539917,0.3596470057964325,0.17422905564308167,0.3923053741455078,0.17371131479740143,0.21673548221588135,0.17997312545776367,0.1767416149377823,0.27043893933296204
executive,0.13765592873096466,0.15090754628181458,0.1714463233947754,0.1511356085538864,0.20786358416080475,0.12349052727222443,0.2458353042602539,0.45272254943847656,0.222860187292099,0.12134998291730881
producer,0.15126943588256836,0.13170617818832397,0.1227913573384285,0.23966555297374725,0.20600847899913788,0.19353626668453217,0.14095500111579895,0.26875531673431396,0.28980469703674316,0.17015865445137024
.,0.3567904531955719,0.31919315457344055,0.35288307070732117,0.22361043095588684,0.3541337847709656,0.25577837228775024,0.34172043204307556,0.20474044978618622,0.24817058444023132,0.4130953550338745
