,which,artist,who,had,a,major,influence,on,the,gothic,revival,is,represented,in,the,v,&,a,'s,british,galleries,?
art,0.19862167537212372,0.47621312737464905,0.14986436069011688,0.16517585515975952,0.1329297125339508,0.15193267166614532,0.2847062051296234,0.1585155427455902,0.20297785103321075,0.3435034453868866,0.3044080138206482,0.17386884987354279,0.11849413067102432,0.2282189577817917,0.20297785103321075,0.12526747584342957,0.1891014128923416,0.1329297125339508,-0.0026162867434322834,0.1394215226173401,0.5579828023910522,0.138971745967865
from,0.38755592703819275,0.16678541898727417,0.27839982509613037,0.3075238764286041,0.322764128446579,0.1417090892791748,0.19930168986320496,0.36926645040512085,0.40150508284568787,0.16568073630332947,0.13717156648635864,0.27355384826660156,0.27583742141723633,0.4274188280105591,0.40150508284568787,0.13980557024478912,0.14301162958145142,0.322764128446579,-0.01936490088701248,0.21991202235221863,0.16580337285995483,0.19969791173934937
their,0.4582767188549042,0.1777733564376831,0.3767721951007843,0.4145275354385376,0.29698723554611206,0.21493537724018097,0.28784066438674927,0.3598666191101074,0.516537070274353,0.15921010076999664,0.1897466629743576,0.2101074606180191,0.16984786093235016,0.34976133704185486,0.516537070274353,0.12335491925477982,0.1675928384065628,0.29698723554611206,-0.005530759692192078,0.19777938723564148,0.17941191792488098,0.1898253709077835
collections,0.319350928068161,0.2570585012435913,0.16047273576259613,0.27878835797309875,0.2494979351758957,0.21211391687393188,0.28093788027763367,0.23151805996894836,0.27174001932144165,0.1764436513185501,0.2255609631538391,0.20405815541744232,0.23279350996017456,0.2719179093837738,0.27174001932144165,0.09366906434297562,0.163213849067688,0.2494979351758957,0.006817140616476536,0.15052063763141632,0.5236810445785522,0.1873358190059662
",",0.3658004403114319,0.2583858072757721,0.3365725874900818,0.35487717390060425,0.427140474319458,0.29355156421661377,0.2585834860801697,0.49057599902153015,0.4933079481124878,0.21311061084270477,0.2530691921710968,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.22053663432598114,0.2516871392726898,0.427140474319458,-0.0016132977325469255,0.25734075903892517,0.2487238645553589,0.31091248989105225
these,0.5959210991859436,0.10213729739189148,0.34544891119003296,0.3943587839603424,0.24380075931549072,0.2924598455429077,0.2587232291698456,0.32800400257110596,0.49086877703666687,0.18432390689849854,0.16043666005134583,0.2498808652162552,0.22861886024475098,0.3791837692260742,0.49086877703666687,0.13913843035697937,0.17527756094932556,0.24380075931549072,0.026068098843097687,0.20528708398342133,0.32719022035598755,0.2571668326854706
include,0.33084139227867126,0.15423676371574402,0.15078489482402802,0.23162567615509033,0.18765322864055634,0.28127560019493103,0.2696292996406555,0.2332274466753006,0.2951717972755432,0.12719976902008057,0.1937546730041504,0.28863582015037537,0.18663407862186432,0.28694382309913635,0.2951717972755432,0.053767889738082886,0.23156708478927612,0.18765322864055634,-0.07849370688199997,0.12725749611854553,0.24240073561668396,0.14925788342952728
:,-0.11049769818782806,0.08650374412536621,-0.0025186005514115095,-0.06820519268512726,-0.0007584693375974894,0.02358236350119114,-0.07321026176214218,-0.06502202153205872,-0.03403344005346298,-0.046303413808345795,-0.03913514316082001,-0.07222653180360794,0.1406276673078537,0.020521078258752823,-0.03403344005346298,-0.009624218568205833,-0.03967161104083061,-0.0007584693375974894,0.07621461898088455,-0.04258955642580986,-0.06119445711374283,-0.07156077772378922
horace,0.1332797408103943,0.1884477287530899,0.29385486245155334,0.18496118485927582,0.1664181500673294,0.1615498811006546,0.21984417736530304,0.1289135366678238,0.19776186347007751,0.1896093785762787,0.26413944363594055,0.11902381479740143,0.1314690113067627,0.12998341023921967,0.19776186347007751,0.10129652172327042,0.08030261099338531,0.1664181500673294,-0.002227209275588393,0.21494591236114502,0.1791737824678421,0.11892922967672348
walpole,0.1673751175403595,0.2359919250011444,0.29285645484924316,0.2381879836320877,0.24038036167621613,0.1457362323999405,0.2147911638021469,0.24410581588745117,0.29420968890190125,0.2663532495498657,0.20606958866119385,0.19204409420490265,0.19055604934692383,0.2961116433143616,0.29420968890190125,0.16160467267036438,0.18594712018966675,0.24038036167621613,0.07212194800376892,0.36051779985427856,0.25295132398605347,0.13925746083259583
(,0.2589828372001648,0.20223112404346466,0.2443375140428543,0.16223937273025513,0.3206180930137634,0.19543711841106415,0.14272426068782806,0.28656116127967834,0.33289089798927307,0.17363741993904114,0.16181129217147827,0.35393038392066956,0.22401557862758636,0.3087427020072937,0.33289089798927307,0.2043849378824234,0.21434709429740906,0.3206180930137634,0.0012731997994706035,0.18040098249912262,0.14725898206233978,0.40561532974243164
a,0.56894451379776,0.21805593371391296,0.36608949303627014,0.34897568821907043,1.0,0.22990699112415314,0.23828014731407166,0.3848365545272827,0.5829201340675354,0.20486967265605927,0.21610143780708313,0.658733606338501,0.3039659857749939,0.539380669593811,0.5829201340675354,0.21861357986927032,0.07266713678836823,1.0,0.04866964742541313,0.1984395682811737,0.16555815935134888,0.23916715383529663
major,0.31470122933387756,0.11913314461708069,0.17810054123401642,0.21882961690425873,0.22990699112415314,0.9999998807907104,0.21059544384479523,0.21282386779785156,0.31775903701782227,0.07247273623943329,0.1966067999601364,0.19079607725143433,0.14157229661941528,0.3249945342540741,0.31775903701782227,0.11065537482500076,0.07058929651975632,0.22990699112415314,-0.010959804058074951,0.1561877429485321,0.20081022381782532,0.19788557291030884
influence,0.2613868713378906,0.23400501906871796,0.2847938537597656,0.3147265613079071,0.23828014731407166,0.21059544384479523,1.0000001192092896,0.22494085133075714,0.3039984107017517,0.27994993329048157,0.32948732376098633,0.19989071786403656,0.21560797095298767,0.26119694113731384,0.3039984107017517,0.13974621891975403,0.12731114029884338,0.23828014731407166,0.0246872678399086,0.18578146398067474,0.2560192942619324,0.14200882613658905
on,0.4245251417160034,0.2231275588274002,0.2340552806854248,0.36692994832992554,0.3848365545272827,0.21282386779785156,0.22494085133075714,0.9999999403953552,0.5107308030128479,0.1366509199142456,0.20619231462478638,0.3635730445384979,0.17962776124477386,0.46853652596473694,0.5107308030128479,0.1826705038547516,0.14816857874393463,0.3848365545272827,0.0026888418942689896,0.19917237758636475,0.25138208270072937,0.2714994251728058
the,0.6521818041801453,0.1862100064754486,0.3733934462070465,0.3875846862792969,0.5829201340675354,0.31775903701782227,0.3039984107017517,0.5107308030128479,1.0,0.2610613703727722,0.30452626943588257,0.5823672413825989,0.3256146013736725,0.6662389636039734,1.0,0.18580520153045654,0.14992168545722961,0.5829201340675354,-0.01540423184633255,0.28973397612571716,0.27603694796562195,0.22068053483963013
gothic,0.20127075910568237,0.21811571717262268,0.12928442656993866,0.18752974271774292,0.20486967265605927,0.07247273623943329,0.27994993329048157,0.1366509199142456,0.2610613703727722,1.0000001192092896,0.41208770871162415,0.23672030866146088,0.07850285619497299,0.28628116846084595,0.2610613703727722,0.10840091109275818,0.09492342919111252,0.20486967265605927,0.05348477140069008,0.17183557152748108,0.24629276990890503,0.16695094108581543
revival,0.2771584987640381,0.1647147834300995,0.1408388912677765,0.22536177933216095,0.21610143780708313,0.1966067999601364,0.32948732376098633,0.20619231462478638,0.30452626943588257,0.41208770871162415,1.0,0.19539782404899597,0.17928148806095123,0.2631177604198456,0.30452626943588257,0.12608343362808228,0.18144196271896362,0.21610143780708313,0.015062598511576653,0.21890482306480408,0.23205921053886414,0.09967152029275894
),0.2758678197860718,0.223078653216362,0.2457384318113327,0.17014533281326294,0.3640355169773102,0.17611342668533325,0.16664013266563416,0.29937487840652466,0.3456730246543884,0.19159361720085144,0.15965843200683594,0.37732169032096863,0.20974697172641754,0.3326910734176636,0.3456730246543884,0.20857036113739014,0.1975884586572647,0.3640355169773102,0.021107977256178856,0.19181592762470245,0.14673174917697906,0.42300865054130554
",",0.3658004403114319,0.2583858072757721,0.3365725874900818,0.35487717390060425,0.427140474319458,0.29355156421661377,0.2585834860801697,0.49057599902153015,0.4933079481124878,0.21311061084270477,0.2530691921710968,0.4691906273365021,0.3088570833206177,0.5201468467712402,0.4933079481124878,0.22053663432598114,0.2516871392726898,0.427140474319458,-0.0016132977325469255,0.25734075903892517,0.2487238645553589,0.31091248989105225
william,0.13988013565540314,0.16332297027111053,0.32068803906440735,0.18635816872119904,0.19269351661205292,0.1272917538881302,0.1959993690252304,0.22346492111682892,0.21537061035633087,0.17183010280132294,0.13787086308002472,0.13717274367809296,0.07601814717054367,0.21605195105075836,0.21537061035633087,0.18227645754814148,0.1375914216041565,0.19269351661205292,0.00675395829603076,0.21299338340759277,0.14332754909992218,0.14462219178676605
thomas,0.20158961415290833,0.22121816873550415,0.26103657484054565,0.21442335844039917,0.19268037378787994,0.10622677206993103,0.1379839926958084,0.1902061104774475,0.23505409061908722,0.2148466259241104,0.12881432473659515,0.15801864862442017,0.13160744309425354,0.21133768558502197,0.23505409061908722,0.1084803119301796,0.1422349363565445,0.19268037378787994,0.0326034352183342,0.20829561352729797,0.11219234019517899,0.16133050620555878
beckford,0.20502878725528717,0.20394596457481384,0.28740426898002625,0.24235402047634125,0.287964791059494,0.1734616756439209,0.09656299650669098,0.21589992940425873,0.24515441060066223,0.18583618104457855,0.24432700872421265,0.2207031548023224,0.18545468151569366,0.3003571033477783,0.24515441060066223,0.20045116543769836,0.20791427791118622,0.287964791059494,0.03357682749629021,0.2825775146484375,0.2592225968837738,0.25622278451919556
and,0.506277859210968,0.20686885714530945,0.41279885172843933,0.3872550129890442,0.3739250600337982,0.29795366525650024,0.34756016731262207,0.4077630043029785,0.5171257257461548,0.2601262629032135,0.2417616993188858,0.3859752118587494,0.2506123185157776,0.4954058527946472,0.5171257257461548,0.19040757417678833,0.34093084931373596,0.3739250600337982,0.06895173341035843,0.325880765914917,0.3095110058784485,0.20544172823429108
thomas,0.20158961415290833,0.22121816873550415,0.26103657484054565,0.21442335844039917,0.19268037378787994,0.10622677206993103,0.1379839926958084,0.1902061104774475,0.23505409061908722,0.2148466259241104,0.12881432473659515,0.15801864862442017,0.13160744309425354,0.21133768558502197,0.23505409061908722,0.1084803119301796,0.1422349363565445,0.19268037378787994,0.0326034352183342,0.20829561352729797,0.11219234019517899,0.16133050620555878
hope,0.20887701213359833,0.22990816831588745,0.2513620853424072,0.1675509214401245,0.2188071757555008,0.0976046472787857,0.16678516566753387,0.2709949314594269,0.2378109097480774,0.16856072843074799,0.18822576105594635,0.21322616934776306,0.09693160653114319,0.23561698198318481,0.2378109097480774,0.13224048912525177,0.09509610384702682,0.2188071757555008,0.041527990251779556,0.21343711018562317,0.1765672117471695,0.3014601767063141
.,0.45942068099975586,0.22495654225349426,0.3541337847709656,0.37348684668540955,0.50484299659729,0.3054012954235077,0.2734014391899109,0.49257001280784607,0.5934505462646484,0.25651663541793823,0.1816873699426651,0.4569662809371948,0.26645728945732117,0.5591574311256409,0.5934505462646484,0.2973858416080475,0.16452857851982117,0.50484299659729,-0.003708066651597619,0.23159366846084595,0.2919006645679474,0.4130953550338745
