,who,was,the,most,valuable,player,for,the,2015,nfl,season,?
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.2679881155490875,0.25826331973075867,0.4464869201183319,0.4933079481124878,0.06568983197212219,0.18939071893692017,0.2232367992401123,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.4309377074241638,0.24808922410011292,0.22685286402702332,0.5064792633056641,0.5171257257461548,0.015077123418450356,0.2080700695514679,0.2369309365749359,0.20544172823429108
quarterback,0.17410103976726532,0.24103644490242004,0.23757418990135193,0.17665012180805206,0.3326582610607147,0.4891320466995239,0.2683273255825043,0.23757418990135193,-0.07722106575965881,0.6395521759986877,0.360336571931839,0.13221268355846405
cam,0.1493443101644516,0.17764709889888763,0.18275147676467896,0.16790109872817993,0.1214909553527832,0.18303275108337402,0.22685806453227997,0.18275147676467896,-0.0011327267857268453,0.24685850739479065,0.20508506894111633,0.1622646003961563
newton,0.19243690371513367,0.25264593958854675,0.1876603662967682,0.2243994176387787,0.16440553963184357,0.1307481974363327,0.18168501555919647,0.1876603662967682,0.04000600054860115,0.2505591809749603,0.1289832442998886,0.09645649790763855
was,0.3318818509578705,1.0000001192092896,0.48711544275283813,0.29933857917785645,0.19555546343326569,0.1967325210571289,0.3863949179649353,0.48711544275283813,0.14799827337265015,0.20145657658576965,0.24797968566417694,0.18412111699581146
named,0.38541290163993835,0.37528327107429504,0.3521348536014557,0.25594380497932434,0.21690449118614197,0.16106818616390228,0.22057102620601654,0.3521348536014557,0.11808761954307556,0.18834304809570312,0.18206466734409332,0.1297498345375061
the,0.3733934462070465,0.48711544275283813,1.0,0.47635307908058167,0.2574840486049652,0.19900773465633392,0.4739971458911896,1.0,0.1466771513223648,0.15305201709270477,0.2507155239582062,0.22068053483963013
nfl,0.13425186276435852,0.20145657658576965,0.15305201709270477,0.15981778502464294,0.23144958913326263,0.3402427136898041,0.23749186098575592,0.15305201709270477,-0.006650217808783054,1.0,0.3929455280303955,0.10610254108905792
most,0.35393568873405457,0.29933857917785645,0.47635307908058167,1.0,0.4131706655025482,0.14925122261047363,0.3906237483024597,0.47635307908058167,-0.025039251893758774,0.15981778502464294,0.23729701340198517,0.2107497900724411
valuable,0.27010053396224976,0.19555546343326569,0.2574840486049652,0.4131706655025482,1.0000001192092896,0.28421661257743835,0.3648983836174011,0.2574840486049652,-0.039890486747026443,0.23144958913326263,0.19639921188354492,0.20664997398853302
player,0.21536648273468018,0.1967325210571289,0.19900773465633392,0.14925122261047363,0.28421661257743835,1.0000001192092896,0.2470785230398178,0.19900773465633392,-0.08832229673862457,0.3402427136898041,0.2349400818347931,0.18988972902297974
(,0.2443375140428543,0.2980341613292694,0.33289089798927307,0.20654040575027466,0.19107531011104584,0.2545463740825653,0.3357032239437103,0.33289089798927307,0.14610634744167328,0.18641139566898346,0.1242075115442276,0.40561532974243164
mvp,0.15547040104866028,0.23143374919891357,0.19830666482448578,0.21474431455135345,0.43153342604637146,0.37888097763061523,0.27104631066322327,0.19830666482448578,0.09530486911535263,0.5062549114227295,0.3380318582057953,0.19954749941825867
),0.2457384318113327,0.3267642855644226,0.3456730246543884,0.23620007932186127,0.19426411390304565,0.26819780468940735,0.3639558255672455,0.3456730246543884,0.1380191147327423,0.17973150312900543,0.14535100758075714,0.42300865054130554
.,0.3541337847709656,0.40146201848983765,0.5934505462646484,0.35404038429260254,0.2818049490451813,0.22491109371185303,0.4726039469242096,0.5934505462646484,0.06607602536678314,0.1964210718870163,0.24674734473228455,0.4130953550338745
