,assuming,p,is,a,prime,other,than,2,or,5,",",then,",",according,to,fermat,'s,theorem,",",what,type,of,decimal,will,1/p,always,be,?
2,-0.07062032073736191,-0.030762748792767525,-0.07940074801445007,-0.05323360115289688,0.058812014758586884,-0.06383107602596283,-0.04757285863161087,0.9999998807907104,0.037367552518844604,0.11671876162290573,-0.08638399094343185,-0.02751336805522442,-0.08638399094343185,-0.027415378019213676,-0.0836251974105835,0.052841417491436005,0.10492397099733353,-0.008989349938929081,-0.08638399094343185,-0.049862053245306015,-0.05958043411374092,-0.013777675107121468,-0.09605563431978226,-0.016808977350592613,-0.016600651666522026,-0.09359142184257507,0.02104739472270012,0.001977203879505396
and,0.2794567048549652,0.198231041431427,0.3859752118587494,0.3739250600337982,0.21528048813343048,0.5504306554794312,0.39361441135406494,-0.0926629975438118,0.4713204801082611,0.027511591091752052,0.6633074283599854,0.4372139573097229,0.6633074283599854,0.30645591020584106,0.48971283435821533,0.14291872084140778,0.06895173341035843,0.10136619955301285,0.6633074283599854,0.31309178471565247,0.16898801922798157,0.5116966962814331,0.16414478421211243,0.35983073711395264,0.3521019220352173,0.331595778465271,0.41766801476478577,0.20544172823429108
5,0.017982997000217438,-0.02047213353216648,0.009449449367821217,0.07282212376594543,0.0666382685303688,0.06071752309799194,0.0470697283744812,0.11671876162290573,0.09617871046066284,1.0000001192092896,0.10738879442214966,0.0743304044008255,0.10738879442214966,0.04165113717317581,0.03588335961103439,0.07643111050128937,-0.00032236112747341394,0.034976083785295486,0.10738879442214966,0.09269922226667404,0.114640973508358,0.1043979674577713,-0.000991090782918036,0.0495075024664402,0.11900600045919418,0.1200314611196518,0.0338023342192173,0.06222071498632431
",",0.33882763981819153,0.291064590215683,0.4691906273365021,0.427140474319458,0.2565026581287384,0.4446498453617096,0.3371901512145996,-0.08638399094343185,0.3769497275352478,0.10738879442214966,1.0000001192092896,0.36768391728401184,1.0000001192092896,0.3107093870639801,0.44245919585227966,0.23757247626781464,-0.0016132977325469255,0.16003508865833282,1.0000001192092896,0.3087472915649414,0.1804078221321106,0.4946078956127167,0.19603031873703003,0.29706671833992004,0.4302355647087097,0.2518956959247589,0.39254459738731384,0.31091248989105225
1/p,0.2907041013240814,0.47513800859451294,0.29812827706336975,0.30865782499313354,0.2856111526489258,0.26445701718330383,0.20320171117782593,-0.016600651666522026,0.27611637115478516,0.11900600045919418,0.4302355647087097,0.2622869610786438,0.4302355647087097,0.2061355710029602,0.23123866319656372,0.4325285851955414,-0.03506254032254219,0.33381175994873047,0.4302355647087097,0.2629663348197937,0.30581238865852356,0.33660292625427246,0.34967485070228577,0.21996106207370758,1.0,0.17463985085487366,0.25136399269104004,0.34294548630714417
is,0.3417447805404663,0.11757151037454605,1.0,0.658733606338501,0.16680827736854553,0.25895947217941284,0.2839990258216858,-0.07940074801445007,0.41870999336242676,0.009449449367821217,0.4691906273365021,0.24618037045001984,0.4691906273365021,0.2838992476463318,0.42745086550712585,0.21814440190792084,0.02396530658006668,0.23679251968860626,0.4691906273365021,0.28837618231773376,0.3053323030471802,0.4854315221309662,0.19389525055885315,0.3723262846469879,0.29812827706336975,0.3208111822605133,0.4819129705429077,0.22961433231830597
always,0.3937609791755676,0.11539937555789948,0.3208111822605133,0.35987672209739685,0.1631460040807724,0.3170914053916931,0.3271460235118866,-0.09359142184257507,0.3439141809940338,0.1200314611196518,0.2518956959247589,0.3797410726547241,0.2518956959247589,0.20442470908164978,0.42001017928123474,0.2224297821521759,0.07762603461742401,0.23416267335414886,0.2518956959247589,0.413568377494812,0.22275236248970032,0.25258868932724,0.19219626486301422,0.47475382685661316,0.17463985085487366,1.0,0.4642440974712372,0.26136693358421326
a,0.3167877495288849,0.15866722166538239,0.658733606338501,1.0,0.17998681962490082,0.2806335389614105,0.3126874566078186,-0.05323360115289688,0.48853766918182373,0.07282212376594543,0.427140474319458,0.3970017731189728,0.427140474319458,0.239227756857872,0.45503583550453186,0.2493271678686142,0.04866964742541313,0.2234962433576584,0.427140474319458,0.3320399522781372,0.3813284635543823,0.5052502155303955,0.20483623445034027,0.3401327431201935,0.30865782499313354,0.35987672209739685,0.39883795380592346,0.23916715383529663
recurring,0.25116854906082153,0.13980934023857117,0.1440475732088089,0.21036827564239502,0.15688523650169373,0.2545253038406372,0.20447611808776855,0.06938730925321579,0.18068920075893402,0.01751183159649372,0.23605132102966309,0.140346959233284,0.23605132102966309,0.13856811821460724,0.1866482049226761,0.1928223818540573,-0.004849753342568874,0.23643818497657776,0.23605132102966309,0.20485198497772217,0.10327956825494766,0.16064214706420898,0.21645063161849976,0.2123999297618866,0.2535773813724518,0.22047960758209229,0.20808018743991852,0.18640388548374176
decimal,0.24966518580913544,0.17252621054649353,0.19389525055885315,0.20483623445034027,0.1971045285463333,0.1870492696762085,0.20054331421852112,-0.09605563431978226,0.20650720596313477,-0.000991090782918036,0.19603031873703003,0.2872820794582367,0.19603031873703003,0.1458587944507599,0.22489121556282043,0.3741929531097412,0.0786876380443573,0.3544369041919708,0.19603031873703003,0.23152834177017212,0.15523658692836761,0.15272025763988495,1.0,0.22238551080226898,0.34967485070228577,0.19219626486301422,0.226643905043602,0.17741486430168152
",",0.33882763981819153,0.291064590215683,0.4691906273365021,0.427140474319458,0.2565026581287384,0.4446498453617096,0.3371901512145996,-0.08638399094343185,0.3769497275352478,0.10738879442214966,1.0000001192092896,0.36768391728401184,1.0000001192092896,0.3107093870639801,0.44245919585227966,0.23757247626781464,-0.0016132977325469255,0.16003508865833282,1.0000001192092896,0.3087472915649414,0.1804078221321106,0.4946078956127167,0.19603031873703003,0.29706671833992004,0.4302355647087097,0.2518956959247589,0.39254459738731384,0.31091248989105225
whose,0.25736308097839355,0.03571904078125954,0.26491984724998474,0.3225097060203552,0.10853634029626846,0.30907049775123596,0.25180259346961975,-0.07999265193939209,0.3162831962108612,0.09191687405109406,0.25601375102996826,0.22525420784950256,0.25601375102996826,0.19771522283554077,0.320825457572937,0.09879559278488159,-0.019954677671194077,0.15416735410690308,0.25601375102996826,0.22831642627716064,0.06549305468797684,0.37058958411216736,0.0765673965215683,0.22814451158046722,0.17352691292762756,0.3234633803367615,0.26299139857292175,0.16990536451339722
period,0.215850830078125,0.1565074324607849,0.1838376820087433,0.25205814838409424,0.17365483939647675,0.21095453202724457,0.21055817604064941,-0.11209850013256073,0.22841477394104004,0.02182430401444435,0.25030651688575745,0.18419641256332397,0.25030651688575745,0.11973089724779129,0.24346192181110382,0.10544881224632263,-0.05741342157125473,0.11412061005830765,0.25030651688575745,0.24507179856300354,0.19952473044395447,0.2698146104812622,0.2628335952758789,0.17302444577217102,0.2257823646068573,0.19333305954933167,0.25402894616127014,0.18706195056438446
is,0.3417447805404663,0.11757151037454605,1.0,0.658733606338501,0.16680827736854553,0.25895947217941284,0.2839990258216858,-0.07940074801445007,0.41870999336242676,0.009449449367821217,0.4691906273365021,0.24618037045001984,0.4691906273365021,0.2838992476463318,0.42745086550712585,0.21814440190792084,0.02396530658006668,0.23679251968860626,0.4691906273365021,0.28837618231773376,0.3053323030471802,0.4854315221309662,0.19389525055885315,0.3723262846469879,0.29812827706336975,0.3208111822605133,0.4819129705429077,0.22961433231830597
p,0.1700684279203415,1.0,0.11757151037454605,0.15866722166538239,0.17530764639377594,0.16102860867977142,0.14040015637874603,-0.030762748792767525,0.1296345591545105,-0.02047213353216648,0.291064590215683,0.21893106400966644,0.291064590215683,0.057343341410160065,0.14269764721393585,0.17974106967449188,0.07090399414300919,0.17553406953811646,0.291064590215683,0.18586504459381104,0.19127611815929413,0.18174134194850922,0.17252621054649353,0.1255131959915161,0.47513800859451294,0.11539937555789948,0.12313798069953918,0.20840544998645782
−,0.2208489626646042,0.15867938101291656,0.16782180964946747,0.11609785258769989,0.2215985357761383,0.13758352398872375,0.22811101377010345,0.01806587725877762,0.1287921518087387,0.08544336259365082,0.25622230768203735,0.18448126316070557,0.25622230768203735,0.0712197795510292,0.20089128613471985,0.2834496796131134,0.06571318954229355,0.25738728046417236,0.25622230768203735,0.14940914511680603,0.06475920230150223,0.12494775652885437,0.30711209774017334,0.20251967012882233,0.3447502553462982,0.23159199953079224,0.17289069294929504,0.22067660093307495
1,-0.2075502574443817,-0.08734627813100815,-0.12491171807050705,-0.20817746222019196,-0.17159132659435272,-0.25242504477500916,-0.1783061921596527,-0.021329615265130997,-0.21893133223056793,0.05134546756744385,-0.15742997825145721,-0.2419365793466568,-0.15742997825145721,-0.1403331756591797,-0.2769182622432709,-0.17966364324092865,0.003928052727133036,-0.19035573303699493,-0.15742997825145721,-0.21266892552375793,-0.13035114109516144,-0.09473495930433273,-0.20165906846523285,-0.28675907850265503,-0.1803024411201477,-0.2703467011451721,-0.2923636734485626,-0.249979168176651
or,0.32076403498649597,0.1296345591545105,0.41870999336242676,0.48853766918182373,0.12635108828544617,0.5325124859809875,0.5002588033676147,0.037367552518844604,1.0000001192092896,0.09617871046066284,0.3769497275352478,0.3243606984615326,0.3769497275352478,0.18592984974384308,0.38921234011650085,0.18708805739879608,0.06871571391820908,0.11228547245264053,0.3769497275352478,0.33867141604423523,0.38183850049972534,0.3792596757411957,0.20650720596313477,0.41331517696380615,0.27611637115478516,0.3439141809940338,0.5260903835296631,0.32389625906944275
a,0.3167877495288849,0.15866722166538239,0.658733606338501,1.0,0.17998681962490082,0.2806335389614105,0.3126874566078186,-0.05323360115289688,0.48853766918182373,0.07282212376594543,0.427140474319458,0.3970017731189728,0.427140474319458,0.239227756857872,0.45503583550453186,0.2493271678686142,0.04866964742541313,0.2234962433576584,0.427140474319458,0.3320399522781372,0.3813284635543823,0.5052502155303955,0.20483623445034027,0.3401327431201935,0.30865782499313354,0.35987672209739685,0.39883795380592346,0.23916715383529663
divisor,0.29228752851486206,0.13115055859088898,0.25066447257995605,0.23674486577510834,0.3703853487968445,0.2050233632326126,0.24534650146961212,-0.00974054541438818,0.27261435985565186,0.09205309301614761,0.2556847929954529,0.2572433054447174,0.2556847929954529,0.1369466930627823,0.25009140372276306,0.42613843083381653,-0.03131825476884842,0.3859817683696747,0.2556847929954529,0.22541002929210663,0.21983091533184052,0.22739847004413605,0.47564175724983215,0.26101985573768616,0.37404781579971313,0.3292355239391327,0.2573322653770447,0.180631622672081
of,0.34728947281837463,0.18174134194850922,0.4854315221309662,0.5052502155303955,0.23935265839099884,0.38583824038505554,0.33036211133003235,-0.013777675107121468,0.3792596757411957,0.1043979674577713,0.4946078956127167,0.2937326431274414,0.4946078956127167,0.3307822346687317,0.41548454761505127,0.19480057060718536,-0.03817026689648628,0.18068012595176697,0.4946078956127167,0.33290785551071167,0.18112817406654358,1.0,0.15272025763988495,0.2473582625389099,0.33660292625427246,0.25258868932724,0.33904364705085754,0.1826142966747284
p,0.1700684279203415,1.0,0.11757151037454605,0.15866722166538239,0.17530764639377594,0.16102860867977142,0.14040015637874603,-0.030762748792767525,0.1296345591545105,-0.02047213353216648,0.291064590215683,0.21893106400966644,0.291064590215683,0.057343341410160065,0.14269764721393585,0.17974106967449188,0.07090399414300919,0.17553406953811646,0.291064590215683,0.18586504459381104,0.19127611815929413,0.18174134194850922,0.17252621054649353,0.1255131959915161,0.47513800859451294,0.11539937555789948,0.12313798069953918,0.20840544998645782
−,0.2208489626646042,0.15867938101291656,0.16782180964946747,0.11609785258769989,0.2215985357761383,0.13758352398872375,0.22811101377010345,0.01806587725877762,0.1287921518087387,0.08544336259365082,0.25622230768203735,0.18448126316070557,0.25622230768203735,0.0712197795510292,0.20089128613471985,0.2834496796131134,0.06571318954229355,0.25738728046417236,0.25622230768203735,0.14940914511680603,0.06475920230150223,0.12494775652885437,0.30711209774017334,0.20251967012882233,0.3447502553462982,0.23159199953079224,0.17289069294929504,0.22067660093307495
1,-0.2075502574443817,-0.08734627813100815,-0.12491171807050705,-0.20817746222019196,-0.17159132659435272,-0.25242504477500916,-0.1783061921596527,-0.021329615265130997,-0.21893133223056793,0.05134546756744385,-0.15742997825145721,-0.2419365793466568,-0.15742997825145721,-0.1403331756591797,-0.2769182622432709,-0.17966364324092865,0.003928052727133036,-0.19035573303699493,-0.15742997825145721,-0.21266892552375793,-0.13035114109516144,-0.09473495930433273,-0.20165906846523285,-0.28675907850265503,-0.1803024411201477,-0.2703467011451721,-0.2923636734485626,-0.249979168176651
.,0.3266316056251526,0.2982616722583771,0.4569662809371948,0.50484299659729,0.17658381164073944,0.41511186957359314,0.3594527542591095,-0.037111926823854446,0.36683785915374756,0.1139165610074997,0.6812511086463928,0.4572431147098541,0.6812511086463928,0.29052162170410156,0.4645031690597534,0.24373872578144073,-0.003708066651597619,0.19165870547294617,0.6812511086463928,0.3567904531955719,0.23195341229438782,0.5352458953857422,0.1925581693649292,0.33682769536972046,0.4805786609649658,0.3116702139377594,0.4383580684661865,0.4130953550338745
